    time    temp    dens
   9.11983621564003E-04   1.34610317573729E+00   2.21452212090455E+11
     nin     zin       y       x
  1    0     8.78564585526705E-01   8.78564585526705E-01
  0    1     2.00309459452379E-19   2.00309459452379E-19
  1    1     4.20689227776653E-18   8.41378455553306E-18
  2    1     1.64098829878630E-11   4.92296489635891E-11
  1    2     1.00000000000000E-99   1.00000000000000E-99
  2    2     1.28191495784499E-11   5.12765983137996E-11
  4    2     2.06830188549801E-07   1.24098113129881E-06
  3    3     1.00000000000000E-99   1.00000000000000E-99
  4    3     1.47220652870094E-23   1.03054457009066E-22
  5    3     1.65959125972577E-23   1.32767300778061E-22
  6    3     6.68465844641819E-12   6.01619260177637E-11
  3    4     1.00000000000000E-99   1.00000000000000E-99
  5    4     8.35304940348386E-21   7.51774446313547E-20
  6    4     5.81342840288539E-20   5.81342840288539E-19
  7    4     6.99889692031448E-20   7.69878661234593E-19
  8    4     4.58905769766658E-10   5.50686923719989E-09
  3    5     1.00000000000000E-99   1.00000000000000E-99
  5    5     1.00000000000000E-99   1.00000000000000E-99
  6    5     2.72999489008364E-25   3.00299437909201E-24
  7    5     2.12901480872314E-23   2.55481777046777E-22
  8    5     6.55658117986966E-17   8.52355553383056E-16
  9    5     2.46193558900066E-12   3.44670982460093E-11
  3    6     1.00000000000000E-99   1.00000000000000E-99
  4    6     1.00000000000000E-99   1.00000000000000E-99
  5    6     1.00000000000000E-99   1.00000000000000E-99
  6    6     1.00000000000000E-99   1.00000000000000E-99
  7    6     1.00000000000000E-99   1.00000000000000E-99
  8    6     1.67232187863230E-25   2.34125063008522E-24
  9    6     9.91212951709527E-25   1.48681942756429E-23
 10    6     1.80501259481259E-18   2.88802015170014E-17
 11    6     2.82835186380856E-14   4.80819816847455E-13
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     1.00000000000000E-99   1.00000000000000E-99
  5    7     1.00000000000000E-99   1.00000000000000E-99
  6    7     1.00000000000000E-99   1.00000000000000E-99
  7    7     1.00000000000000E-99   1.00000000000000E-99
  8    7     1.00000000000000E-99   1.00000000000000E-99
  9    7     1.00000000000000E-99   1.00000000000000E-99
 10    7     1.00000000000000E-99   1.00000000000000E-99
 11    7     1.00000000000000E-99   1.00000000000000E-99
