    time    temp    dens
   1.14664807169010E+00   5.60814114822204E-01   2.62074346455730E+02
     nin     zin       y       x
  1    0     1.92053620582969E-06   1.92053620582969E-06
  0    1     4.35836969740459E-12   4.35836969740459E-12
  1    1     2.42089318619697E-12   4.84178637239393E-12
  2    1     2.87444966669620E-09   8.62334900008860E-09
  1    2     2.53804897787593E-20   7.61414693362780E-20
  2    2     2.70125464280971E-04   1.08050185712388E-03
  4    2     9.88080507900006E-08   5.92848304740004E-07
  3    3     6.69436370977787E-13   4.01661822586672E-12
  4    3     4.55127986111067E-10   3.18589590277747E-09
  5    3     1.08215638937391E-12   8.65725111499125E-12
  6    3     1.52110604097116E-06   1.36899543687405E-05
  3    4     3.76091969716512E-21   2.63264378801558E-20
  5    4     9.06410766037876E-08   8.15769689434088E-07
  6    4     7.62580539970718E-07   7.62580539970718E-06
  7    4     3.64331715363767E-15   4.00764886900144E-14
  8    4     1.23371057565617E-09   1.48045269078741E-08
  3    5     1.00000000000000E-99   1.00000000000000E-99
  5    5     1.74149397728695E-18   1.74149397728695E-17
  6    5     6.65047622835914E-10   7.31552385119505E-09
  7    5     1.79600631236046E-09   2.15520757483255E-08
  8    5     2.01613799309972E-09   2.62097939102963E-08
  9    5     9.11566281482598E-14   1.27619279407564E-12
  3    6     1.00000000000000E-99   1.00000000000000E-99
  4    6     1.00000000000000E-99   1.00000000000000E-99
  5    6     1.00000000000000E-99   1.00000000000000E-99
  6    6     2.88543647329067E-08   3.46252376794880E-07
  7    6     8.19622126061049E-09   1.06550876387936E-07
  8    6     7.24372932359201E-09   1.01412210530288E-07
  9    6     1.45847538647937E-10   2.18771307971906E-09
 10    6     7.10867293196805E-06   1.13738766911489E-04
 11    6     7.68381356393530E-12   1.30624830586900E-10
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     1.00000000000000E-99   1.00000000000000E-99
  5    7     1.00000000000000E-99   1.00000000000000E-99
  6    7     2.39328844610949E-20   3.11127497994234E-19
  7    7     1.99884853007019E-13   2.79838794209826E-12
  8    7     2.71761871381233E-07   4.07642807071849E-06
  9    7     4.21889750364113E-08   6.75023600582581E-07
 10    7     3.67240403350414E-08   6.24308685695704E-07
 11    7     2.00129552388426E-08   3.60233194299166E-07
 12    7     3.70389277755934E-09   7.03739627736275E-08
 13    7     1.30405858491150E-06   2.60811716982300E-05
 14    7     1.00000000000000E-99   1.00000000000000E-99
  5    8     1.00000000000000E-99   1.00000000000000E-99
  6    8     1.00000000000000E-99   1.00000000000000E-99
  7    8     1.00000000000000E-99   1.00000000000000E-99
  8    8     2.86171394368448E-10   4.57874230989517E-09
  9    8     4.40226579183210E-12   7.48385184611456E-11
 10    8     8.24070015957914E-10   1.48332602872424E-08
 11    8     6.97943281658813E-08   1.32609223515174E-06
 12    8     2.56787209034721E-07   5.13574418069443E-06
 13    8     2.31895441109508E-07   4.86980426329966E-06
 14    8     8.52779359589266E-06   1.87611459109639E-04
  5    9     1.00000000000000E-99   1.00000000000000E-99
  6    9     1.00000000000000E-99   1.00000000000000E-99
  7    9     1.00000000000000E-99   1.00000000000000E-99
  8    9     3.40240729435086E-25   5.78409240039646E-24
  9    9     1.64260526006045E-23   2.95668946810881E-22
 10    9     6.87177533583227E-12   1.30563731380813E-10
 11    9     7.03069786495316E-11   1.40613957299063E-09
 12    9     2.64097208236841E-09   5.54604137297366E-08
 13    9     1.35218800931331E-07   2.97481362048928E-06
 14    9     1.87650782707028E-09   4.31596800226164E-08
 15    9     2.92338415561437E-09   7.01612197347450E-08
 16    9     5.82016934455955E-08   1.45504233613989E-06
 17    9     5.12207559728899E-12   1.33173965529514E-10
  7   10     1.00000000000000E-99   1.00000000000000E-99
  8   10     1.00000000000000E-99   1.00000000000000E-99
  9   10     1.00000000000000E-99   1.00000000000000E-99
 10   10     3.89642942311726E-14   7.79285884623453E-13
 11   10     2.50928793334131E-12   5.26950466001676E-11
 12   10     4.34133371092154E-10   9.55093416402740E-09
 13   10     1.64696014035814E-10   3.78800832282372E-09
