# time[s]                    Y( ac225 )                  Y( fr221 )
 1.2175291672520103E+00      0.0000000000000000E+00      0.0000000000000000E+00
 1.2181866867936677E+00      0.0000000000000000E+00      0.0000000000000000E+00
 1.2188442071824104E+00      0.0000000000000000E+00      0.0000000000000000E+00
 1.2195115824375515E+00      0.0000000000000000E+00      0.0000000000000000E+00
 1.2201789773924649E+00      0.0000000000000000E+00      0.0000000000000000E+00
 1.2208463948093600E+00      0.0000000000000000E+00      0.0000000000000000E+00
 1.2215138374517016E+00      0.0000000000000000E+00      0.0000000000000000E+00
 1.2221813080804433E+00      0.0000000000000000E+00      0.0000000000000000E+00
 1.2228488094544492E+00      0.0000000000000000E+00      0.0000000000000000E+00
 1.2235163443318100E+00      0.0000000000000000E+00      0.0000000000000000E+00
 1.2241839154715930E+00      0.0000000000000000E+00      0.0000000000000000E+00
 1.2248515256358294E+00      0.0000000000000000E+00      0.0000000000000000E+00
 1.2255191775916270E+00      0.0000000000000000E+00      0.0000000000000000E+00
 1.2262364984714860E+00      0.0000000000000000E+00      0.0000000000000000E+00
 1.2269624338573994E+00      0.0000000000000000E+00      0.0000000000000000E+00
 1.2276883702943449E+00      0.0000000000000000E+00      0.0000000000000000E+00
 1.2284143078457768E+00      0.0000000000000000E+00      0.0000000000000000E+00
 1.2291402465750667E+00      0.0000000000000000E+00      0.0000000000000000E+00
 1.2298661865454772E+00      0.0000000000000000E+00      0.0000000000000000E+00
 1.2305921278201675E+00      0.0000000000000000E+00      0.0000000000000000E+00
 1.2313267216185355E+00      0.0000000000000000E+00      0.0000000000000000E+00
 1.2320620458648466E+00      0.0000000000000000E+00      0.0000000000000000E+00
 1.2327981068966116E+00      0.0000000000000000E+00      0.0000000000000000E+00
 1.2335349109047899E+00      0.0000000000000000E+00      0.0000000000000000E+00
 1.2343205992495214E+00      0.0000000000000000E+00      0.0000000000000000E+00
 1.2351067102564377E+00      0.0000000000000000E+00      0.0000000000000000E+00
 1.2358932617851079E+00      0.0000000000000000E+00      0.0000000000000000E+00
 1.2367088361483825E+00      0.0000000000000000E+00      0.0000000000000000E+00
 1.2375250786340899E+00      0.0000000000000000E+00      0.0000000000000000E+00
 1.2383420071430855E+00      0.0000000000000000E+00      0.0000000000000000E+00
 1.2391596398655964E+00      0.0000000000000000E+00      0.0000000000000000E+00
 1.2399779952643348E+00      0.0000000000000000E+00      0.0000000000000000E+00
 1.2407970920766525E+00      0.0000000000000000E+00      0.0000000000000000E+00
 1.2416169493183395E+00      0.0000000000000000E+00      0.0000000000000000E+00
 1.2424375862880503E+00      0.0000000000000000E+00      0.0000000000000000E+00
 1.2432877337025845E+00      0.0000000000000000E+00      0.0000000000000000E+00
 1.2441378468895381E+00      0.0000000000000000E+00      0.0000000000000000E+00
 1.2449879372696491E+00      0.0000000000000000E+00      0.0000000000000000E+00
 1.2458473384596587E+00      0.0000000000000000E+00      0.0000000000000000E+00
 1.2467067482881595E+00      0.0000000000000000E+00      0.0000000000000000E+00
 1.2475661689554762E+00      0.0000000000000000E+00      0.0000000000000000E+00
 1.2484256026184812E+00      0.0000000000000000E+00      0.0000000000000000E+00
 1.2492850513925733E+00      0.0000000000000000E+00      0.0000000000000000E+00
 1.2501445173536785E+00      0.0000000000000000E+00      0.0000000000000000E+00
 1.2510040025402005E+00      0.0000000000000000E+00      0.0000000000000000E+00
 1.2519049552535324E+00      0.0000000000000000E+00      0.0000000000000000E+00
 1.2528058428727280E+00      0.0000000000000000E+00      0.0000000000000000E+00
 1.2537066670099279E+00      0.0000000000000000E+00      0.0000000000000000E+00
 1.2546074292334222E+00      0.0000000000000000E+00      0.0000000000000000E+00
 1.2555081310688070E+00      0.0000000000000000E+00      0.0000000000000000E+00
 1.2564087740005436E+00      0.0000000000000000E+00      0.0000000000000000E+00
 1.2573093594734484E+00      0.0000000000000000E+00      0.0000000000000000E+00
 1.2582098888941156E+00      0.0000000000000000E+00      0.0000000000000000E+00
 1.2591103636322776E+00      0.0000000000000000E+00      0.0000000000000000E+00
 1.2600107850221032E+00      0.0000000000000000E+00      0.0000000000000000E+00
 1.2609111543634408E+00      0.0000000000000000E+00      0.0000000000000000E+00
 1.2618114729230079E+00      0.0000000000000000E+00      0.0000000000000000E+00
 1.2627595462427887E+00      0.0000000000000000E+00      0.0000000000000000E+00
 1.2637076441026640E+00      0.0000000000000000E+00      0.0000000000000000E+00
 1.2646557723640215E+00      0.0000000000000000E+00      0.0000000000000000E+00
 1.2656276538881892E+00      0.0000000000000000E+00      0.0000000000000000E+00
 1.2666004774815991E+00      0.0000000000000000E+00      0.0000000000000000E+00
 1.2675742512295811E+00      0.0000000000000000E+00      0.0000000000000000E+00
 1.2685489829626091E+00      0.0000000000000000E+00      0.0000000000000000E+00
 1.2695978351463311E+00      0.0000000000000000E+00      0.0000000000000000E+00
