#                               Top nuclear energy producers for each reaction given in erg/g/s                                                                                                                                                                                                                                                                                                                                                                                                                                                  Top nuclear energy consumers for each reaction given in erg/g/s                                                                                                                                                                                                                                                                                                                                                                                                                             |     Top nuclear energy producers for each isotope given in erg/g/s                                                                                                                                                                                         Top nuclear energy consumers for each isotope given in erg/g/s
#    Time[s]   Etot[erg/g/s]    Reaction_1                       Reaction_2                       Reaction_3                       Reaction_4                       Reaction_5                       Reaction_6                       Reaction_7                       Reaction_8                       Reaction_9                       Reaction_10                           Ereac_1        Ereac_2        Ereac_3        Ereac_4        Ereac_5        Ereac_6        Ereac_7        Ereac_8        Ereac_9        Ereac_10         Reaction_1                       Reaction_2                       Reaction_3                       Reaction_4                       Reaction_5                       Reaction_6                       Reaction_7                       Reaction_8                       Reaction_9                       Reaction_10                          Ereac_1        Ereac_2        Ereac_3        Ereac_4        Ereac_5        Ereac_6        Ereac_7        Ereac_8        Ereac_9        Ereac_10         |      Iso1    Iso2    Iso3    Iso4    Iso5    Iso6    Iso7    Iso8    Iso9   Iso10        Eiso_1         Eiso_2         Eiso_3         Eiso_4         Eiso_5         Eiso_6         Eiso_7         Eiso_8         Eiso_9         Eiso_10           Iso1    Iso2    Iso3    Iso4    Iso5    Iso6    Iso7    Iso8    Iso9   Iso10        Eiso_1         Eiso_2         Eiso_3         Eiso_4         Eiso_5         Eiso_6         Eiso_7         Eiso_8         Eiso_9         Eiso_10
  2.0910E-03      1.8361E+19    br117 => n + n + kr115           kr118 => n + rb117               se118 => n + n + br116           rb119 => n + n + sr117           kr118 => n + n + rb116           se116 => n + n + br114           n + kr115 => kr116               n + kr117 => kr118               n + rb117 => rb118               n + rb118 => rb119                    5.3270E+18     2.6374E+18     1.6045E+18     1.1408E+18     8.9488E+17     8.7359E+17     5.7212E+17     5.0269E+17     4.3116E+17     4.2607E+17       as111 => n + as110               n + se110 => se111               y123 => n + y122                 n + as109 => as110               y129 => n + y128                 ga103 => n + ga102               v77 => n + v76                   nb135 => n + nb134               n + as111 => as112               n + as107 => as108                  -1.1003E+17    -4.9882E+15    -1.8245E+15    -3.5618E+14    -1.5975E+14    -7.6502E+13    -7.2485E+13    -7.2192E+13    -5.6374E+13    -4.7946E+13       |     br117   se118       n   se116   as115   se117   as111   ge112   as114   ge110        1.1838E+19     7.9613E+18     4.9905E+18     4.3518E+18     1.5742E+18     1.4846E+18     9.0219E+17     8.5679E+17     2.9618E+17     1.5189E+17       rb119   kr118   sr120   se112    y121   se110   zr122    zn96   ge102    be12       -7.4113E+18    -4.6434E+18    -2.8141E+18    -7.2233E+17    -4.4649E+17    -1.5251E+17    -3.0323E+16    -1.4806E+16    -1.2070E+16    -5.8184E+15
  2.0930E-03      1.8351E+19    br117 => n + n + kr115           kr118 => n + rb117               se118 => n + n + br116           rb119 => n + n + sr117           kr118 => n + n + rb116           se116 => n + n + br114           n + kr115 => kr116               n + kr117 => kr118               n + rb117 => rb118               n + rb118 => rb119                    5.3224E+18     2.6385E+18     1.6005E+18     1.1426E+18     8.9523E+17     8.7178E+17     5.7161E+17     5.0225E+17     4.3133E+17     4.2623E+17       as111 => n + as110               n + se110 => se111               y123 => n + y122                 n + as109 => as110               y129 => n + y128                 ga103 => n + ga102               v77 => n + v76                   nb135 => n + nb134               n + as111 => as112               n + as107 => as108                  -1.0673E+17    -4.9835E+15    -1.7645E+15    -3.5550E+14    -1.5564E+14    -7.4746E+13    -7.1892E+13    -7.0423E+13    -5.4374E+13    -4.8024E+13       |     br117   se118       n   se116   as115   se117   as111   ge112   as114   ge110        1.1843E+19     7.9416E+18     4.9913E+18     4.3443E+18     1.5692E+18     1.4806E+18     9.0230E+17     8.5484E+17     2.9571E+17     1.5160E+17       rb119   kr118   sr120   se112    y121   se110   zr122    zn96   ge102    be12       -7.4085E+18    -4.6202E+18    -2.8177E+18    -7.1993E+17    -4.4762E+17    -1.5227E+17    -3.0431E+16    -1.4787E+16    -1.2066E+16    -5.8188E+15
  2.0971E-03      1.8332E+19    br117 => n + n + kr115           kr118 => n + rb117               se118 => n + n + br116           rb119 => n + n + sr117           kr118 => n + n + rb116           se116 => n + n + br114           n + kr115 => kr116               n + kr117 => kr118               n + rb117 => rb118               n + rb118 => rb119                    5.3130E+18     2.6405E+18     1.5926E+18     1.1461E+18     8.9592E+17     8.6817E+17     5.7061E+17     5.0137E+17     4.3166E+17     4.2656E+17       as111 => n + as110               n + se110 => se111               y123 => n + y122                 n + as109 => as110               y129 => n + y128                 ga103 => n + ga102               v77 => n + v76                   nb135 => n + nb134               n + as111 => as112               n + as107 => as108                  -1.0132E+17    -4.9952E+15    -1.6667E+15    -3.5421E+14    -1.4897E+14    -7.1887E+13    -7.1046E+13    -6.7520E+13    -5.1114E+13    -4.8304E+13       |     br117   se118       n   se116   as115   se117   as111   ge112   as114   ge110        1.1852E+19     7.9025E+18     4.9940E+18     4.3292E+18     1.5593E+18     1.4727E+18     9.0250E+17     8.5097E+17     2.9477E+17     1.5102E+17       rb119   kr118   sr120   se112    y121   se110   zr122    zn96   ge102    be12       -7.4030E+18    -4.5740E+18    -2.8250E+18    -7.2017E+17    -4.4986E+17    -1.4770E+17    -3.0648E+16    -1.4749E+16    -1.2060E+16    -5.8189E+15
  2.1020E-03      1.8309E+19    br117 => n + n + kr115           kr118 => n + rb117               se118 => n + n + br116           rb119 => n + n + sr117           kr118 => n + n + rb116           se116 => n + n + br114           n + kr115 => kr116               n + kr117 => kr118               n + rb117 => rb118               n + rb118 => rb119                    5.3017E+18     2.6429E+18     1.5832E+18     1.1504E+18     8.9674E+17     8.6385E+17     5.6940E+17     5.0030E+17     4.3206E+17     4.2695E+17       as111 => n + as110               n + se110 => se111               y123 => n + y122                 n + as109 => as110               y129 => n + y128                 v77 => n + v76                   ga103 => n + ga102               nb135 => n + nb134               n + as107 => as108               n + as111 => as112                  -9.6092E+16    -5.0224E+15    -1.5730E+15    -3.5276E+14    -1.4260E+14    -7.0379E+13    -6.9144E+13    -6.4706E+13    -4.8685E+13    -4.7985E+13       |     br117   se118       n   se116   as115   se117   as111   ge112   as114   ge110        1.1863E+19     7.8557E+18     4.9979E+18     4.3111E+18     1.5475E+18     1.4633E+18     9.0272E+17     8.4634E+17     2.9365E+17     1.5032E+17       rb119   kr118   sr120   se112    y121   se110   zr122    zn96   ge102    be12       -7.3962E+18    -4.5185E+18    -2.8336E+18    -7.2363E+17    -4.5257E+17    -1.3964E+17    -3.0909E+16    -1.4703E+16    -1.2052E+16    -5.8186E+15
  2.1079E-03      1.8281E+19    br117 => n + n + kr115           kr118 => n + rb117               se118 => n + n + br116           rb119 => n + n + sr117           kr118 => n + n + rb116           se116 => n + n + br114           n + kr115 => kr116               n + kr117 => kr118               n + rb117 => rb118               n + rb118 => rb119                    5.2882E+18     2.6458E+18     1.5719E+18     1.1556E+18     8.9771E+17     8.5868E+17     5.6794E+17     4.9902E+17     4.3253E+17     4.2742E+17       as111 => n + as110               n + se110 => se111               y123 => n + y122                 n + as109 => as110               y129 => n + y128                 v77 => n + v76                   ga103 => n + ga102               nb135 => n + nb134               n + as107 => as108               n + as111 => as112                  -9.1031E+16    -5.0594E+15    -1.4830E+15    -3.5105E+14    -1.3650E+14    -6.9908E+13    -6.6512E+13    -6.1975E+13    -4.9111E+13    -4.4975E+13       |     br117   se118       n   se116   as115   se117   as111   ge112   as114   ge110        1.1876E+19     7.7999E+18     5.0027E+18     4.2894E+18     1.5334E+18     1.4520E+18     9.0296E+17     8.4080E+17     2.9231E+17     1.4949E+17       rb119   kr118   sr120   se112    y121   se110   zr122    zn96   ge102    be12       -7.3879E+18    -4.4520E+18    -2.8440E+18    -7.2881E+17    -4.5584E+17    -1.2914E+17    -3.1226E+16    -1.4648E+16    -1.2042E+16    -5.8181E+15
  2.1130E-03      1.8257E+19    br117 => n + n + kr115           kr118 => n + rb117               se118 => n + n + br116           rb119 => n + n + sr117           kr118 => n + n + rb116           se116 => n + n + br114           n + kr115 => kr116               n + kr117 => kr118               n + rb117 => rb118               n + rb118 => rb119                    5.2763E+18     2.6483E+18     1.5622E+18     1.1601E+18     8.9855E+17     8.5418E+17     5.6667E+17     4.9791E+17     4.3293E+17     4.2782E+17       as111 => n + as110               n + se110 => se111               y123 => n + y122                 n + as109 => as110               y129 => n + y128                 v77 => n + v76                   ga103 => n + ga102               nb135 => n + nb134               n + as107 => as108               n + as111 => as112                  -8.7202E+16    -5.0863E+15    -1.4153E+15    -3.4953E+14    -1.3191E+14    -6.9629E+13    -6.4523E+13    -5.9899E+13    -4.9408E+13    -4.2715E+13       |     br117   se118       n   se116   as115   se117   as111   ge112   as114   ge110        1.1886E+19     7.7514E+18     5.0067E+18     4.2705E+18     1.5211E+18     1.4422E+18     9.0319E+17     8.3600E+17     2.9115E+17     1.4877E+17       rb119   kr118   sr120   se112    y121   se110   zr122    zn96   ge102    be12       -7.3804E+18    -4.3940E+18    -2.8530E+18    -7.3202E+17    -4.5869E+17    -1.2104E+17    -3.1504E+16    -1.4600E+16    -1.2033E+16    -5.8174E+15
  2.1210E-03      1.8220E+19    br117 => n + n + kr115           kr118 => n + rb117               se118 => n + n + br116           rb119 => n + n + sr117           kr118 => n + n + rb116           se116 => n + n + br114           n + kr115 => kr116               n + kr117 => kr118               n + rb117 => rb118               n + rb118 => rb119                    5.2579E+18     2.6520E+18     1.5472E+18     1.1670E+18     8.9983E+17     8.4725E+17     5.6469E+17     4.9617E+17     4.3355E+17     4.2842E+17       as111 => n + as110               n + se110 => se111               y123 => n + y122                 n + as109 => as110               y129 => n + y128                 v77 => n + v76                   ga103 => n + ga102               nb135 => n + nb134               n + as107 => as108               n + as111 => as112                  -8.2493E+16    -5.1287E+15    -1.3329E+15    -3.4724E+14    -1.2639E+14    -6.9553E+13    -6.2124E+13    -5.7349E+13    -4.9834E+13    -3.9946E+13       |     br117   se118       n   se116   as115   se117   as111   ge112   as114   ge110        1.1901E+19     7.6769E+18     5.0127E+18     4.2413E+18     1.5024E+18     1.4272E+18     9.0349E+17     8.2860E+17     2.8935E+17     1.4766E+17       rb119   kr118   sr120   se112    y121   se110   zr122    zn96   ge102    be12       -7.3686E+18    -4.3044E+18    -2.8670E+18    -7.3713E+17    -4.6314E+17    -1.0838E+17    -3.1939E+16    -1.4525E+16    -1.2020E+16    -5.8163E+15
  2.1307E-03      1.8175E+19    br117 => n + n + kr115           kr118 => n + rb117               se118 => n + n + br116           rb119 => n + n + sr117           kr118 => n + n + rb116           se116 => n + n + br114           n + kr115 => kr116               n + kr117 => kr118               n + rb117 => rb118               n + rb118 => rb119                    5.2353E+18     2.6565E+18     1.5290E+18     1.1755E+18     9.0135E+17     8.3885E+17     5.6227E+17     4.9404E+17     4.3428E+17     4.2915E+17       as111 => n + as110               n + se110 => se111               y123 => n + y122                 n + as109 => as110               y129 => n + y128                 v77 => n + v76                   ga103 => n + ga102               nb135 => n + nb134               n + as107 => as108               n + as111 => as112                  -7.8533E+16    -5.1906E+15    -1.2647E+15    -3.4463E+14    -1.2205E+14    -7.0051E+13    -6.0236E+13    -5.5239E+13    -5.0401E+13    -3.7615E+13       |     br117   se118       n   se116   as115   se117   as111   ge112   as114   ge110        1.1918E+19     7.5868E+18     5.0206E+18     4.2057E+18     1.4799E+18     1.4091E+18     9.0375E+17     8.1966E+17     2.8716E+17     1.4632E+17       rb119   kr118   sr120   se112    y121   se110   zr122    zn96   ge102    be12       -7.3537E+18    -4.1954E+18    -2.8839E+18    -7.4576E+17    -4.6859E+17    -9.1002E+16    -3.2477E+16    -1.4433E+16    -1.2002E+16    -5.8151E+15
  2.1429E-03      1.8119E+19    br117 => n + n + kr115           kr118 => n + rb117               se118 => n + n + br116           rb119 => n + n + sr117           kr118 => n + n + rb116           se116 => n + n + br114           n + kr115 => kr116               n + kr117 => kr118               n + rb117 => rb118               n + rb118 => rb119                    5.2072E+18     2.6619E+18     1.5068E+18     1.1860E+18     9.0318E+17     8.2850E+17     5.5925E+17     4.9139E+17     4.3516E+17     4.3002E+17       as111 => n + as110               n + se110 => se111               y123 => n + y122                 n + as109 => as110               y129 => n + y128                 v77 => n + v76                   ga103 => n + ga102               nb135 => n + nb134               n + as107 => as108               n + as111 => as112                  -7.4133E+16    -5.2229E+15    -1.1895E+15    -3.4113E+14    -1.1721E+14    -7.0674E+13    -5.8122E+13    -5.2876E+13    -5.0748E+13    -3.5049E+13       |     br117   se118       n   se116   as115   se117   as111   ge112   as114   ge110        1.1937E+19     7.4765E+18     5.0280E+18     4.1617E+18     1.4523E+18     1.3869E+18     9.0409E+17     8.0868E+17     2.8447E+17     1.4466E+17       rb119   kr118   sr120   se112    y121   se110   zr122    zn96   ge102    be12       -7.3343E+18    -4.0607E+18    -2.9048E+18    -7.4577E+17    -4.7541E+17    -7.8128E+16    -3.3156E+16    -1.4318E+16    -1.1980E+16    -5.8129E+15
  2.1430E-03      1.8118E+19    br117 => n + n + kr115           kr118 => n + rb117               se118 => n + n + br116           rb119 => n + n + sr117           kr118 => n + n + rb116           se116 => n + n + br114           n + kr115 => kr116               n + kr117 => kr118               n + rb117 => rb118               n + rb118 => rb119                    5.2069E+18     2.6619E+18     1.5065E+18     1.1861E+18     9.0320E+17     8.2840E+17     5.5922E+17     4.9136E+17     4.3517E+17     4.3003E+17       as111 => n + as110               n + se110 => se111               y123 => n + y122                 n + as109 => as110               y129 => n + y128                 v77 => n + v76                   ga103 => n + ga102               nb135 => n + nb134               n + as107 => as108               n + as111 => as112                  -7.4104E+16    -5.2238E+15    -1.1890E+15    -3.4111E+14    -1.1718E+14    -7.0686E+13    -5.8110E+13    -5.2861E+13    -5.0756E+13    -3.5030E+13       |     br117   se118       n   se116   as115   se117   as111   ge112   as114   ge110        1.1937E+19     7.4754E+18     5.0281E+18     4.1613E+18     1.4520E+18     1.3866E+18     9.0409E+17     8.0858E+17     2.8445E+17     1.4465E+17       rb119   kr118   sr120   se112    y121   se110   zr122    zn96   ge102    be12       -7.3341E+18    -4.0594E+18    -2.9050E+18    -7.4590E+17    -4.7548E+17    -7.7898E+16    -3.3163E+16    -1.4317E+16    -1.1980E+16    -5.8127E+15
  2.1432E-03      1.8117E+19    br117 => n + n + kr115           kr118 => n + rb117               se118 => n + n + br116           rb119 => n + n + sr117           kr118 => n + n + rb116           se116 => n + n + br114           n + kr115 => kr116               n + kr117 => kr118               n + rb117 => rb118               n + rb118 => rb119                    5.2064E+18     2.6621E+18     1.5061E+18     1.1863E+18     9.0323E+17     8.2820E+17     5.5916E+17     4.9131E+17     4.3519E+17     4.3005E+17       as111 => n + as110               n + se110 => se111               y123 => n + y122                 n + as109 => as110               y129 => n + y128                 v77 => n + v76                   ga103 => n + ga102               nb135 => n + nb134               n + as107 => as108               n + as111 => as112                  -7.4008E+16    -5.2236E+15    -1.1873E+15    -3.4102E+14    -1.1707E+14    -7.0692E+13    -5.8061E+13    -5.2808E+13    -5.0757E+13    -3.4975E+13       |     br117   se118       n   se116   as115   se117   as111   ge112   as114   ge110        1.1938E+19     7.4732E+18     5.0282E+18     4.1604E+18     1.4515E+18     1.3862E+18     9.0411E+17     8.0836E+17     2.8439E+17     1.4461E+17       rb119   kr118   sr120   se112    y121   se110   zr122    zn96   ge102    be12       -7.3337E+18    -4.0567E+18    -2.9055E+18    -7.4572E+17    -4.7561E+17    -7.7791E+16    -3.3176E+16    -1.4315E+16    -1.1980E+16    -5.8126E+15
  2.1437E-03      1.8115E+19    br117 => n + n + kr115           kr118 => n + rb117               se118 => n + n + br116           rb119 => n + n + sr117           kr118 => n + n + rb116           se116 => n + n + br114           n + kr115 => kr116               n + kr117 => kr118               n + rb117 => rb118               n + rb118 => rb119                    5.2053E+18     2.6623E+18     1.5052E+18     1.1868E+18     9.0331E+17     8.2778E+17     5.5904E+17     4.9120E+17     4.3522E+17     4.3008E+17       as111 => n + as110               n + se110 => se111               y123 => n + y122                 n + as109 => as110               y129 => n + y128                 v77 => n + v76                   ga103 => n + ga102               nb135 => n + nb134               n + as107 => as108               n + as111 => as112                  -7.3824E+16    -5.2238E+15    -1.1842E+15    -3.4087E+14    -1.1686E+14    -7.0708E+13    -5.7969E+13    -5.2708E+13    -5.0761E+13    -3.4869E+13       |     br117   se118       n   se116   as115   se117   as111   ge112   as114   ge110        1.1938E+19     7.4688E+18     5.0285E+18     4.1587E+18     1.4504E+18     1.3853E+18     9.0413E+17     8.0792E+17     2.8429E+17     1.4455E+17       rb119   kr118   sr120   se112    y121   se110   zr122    zn96   ge102    be12       -7.3330E+18    -4.0514E+18    -2.9063E+18    -7.4544E+17    -4.7589E+17    -7.7501E+16    -3.3203E+16    -1.4310E+16    -1.1979E+16    -5.8125E+15
  2.1447E-03      1.8110E+19    br117 => n + n + kr115           kr118 => n + rb117               se118 => n + n + br116           rb119 => n + n + sr117           kr118 => n + n + rb116           se116 => n + n + br114           n + kr115 => kr116               n + kr117 => kr118               n + rb117 => rb118               n + rb118 => rb119                    5.2030E+18     2.6627E+18     1.5035E+18     1.1876E+18     9.0345E+17     8.2696E+17     5.5880E+17     4.9099E+17     4.3529E+17     4.3015E+17       as111 => n + as110               n + se110 => se111               y123 => n + y122                 n + as109 => as110               y129 => n + y128                 v77 => n + v76                   ga103 => n + ga102               nb135 => n + nb134               n + as107 => as108               n + as111 => as112                  -7.3488E+16    -5.2254E+15    -1.1785E+15    -3.4059E+14    -1.1648E+14    -7.0754E+13    -5.7805E+13    -5.2526E+13    -5.0781E+13    -3.4675E+13       |     br117   se118       n   se116   as115   se117   as111   ge112   as114   ge110        1.1940E+19     7.4600E+18     5.0290E+18     4.1552E+18     1.4482E+18     1.3836E+18     9.0415E+17     8.0705E+17     2.8407E+17     1.4442E+17       rb119   kr118   sr120   se112    y121   se110   zr122    zn96   ge102    be12       -7.3314E+18    -4.0406E+18    -2.9080E+18    -7.4522E+17    -4.7643E+17    -7.6656E+16    -3.3257E+16    -1.4301E+16    -1.1977E+16    -5.8125E+15
  2.1466E-03      1.8102E+19    br117 => n + n + kr115           kr118 => n + rb117               se118 => n + n + br116           rb119 => n + n + sr117           kr118 => n + n + rb116           se116 => n + n + br114           n + kr115 => kr116               n + kr117 => kr118               n + rb117 => rb118               n + rb118 => rb119                    5.1986E+18     2.6635E+18     1.4999E+18     1.1893E+18     9.0374E+17     8.2532E+17     5.5832E+17     4.9057E+17     4.3543E+17     4.3029E+17       as111 => n + as110               n + se110 => se111               y123 => n + y122                 n + as109 => as110               y129 => n + y128                 v77 => n + v76                   ga103 => n + ga102               nb135 => n + nb134               n + as107 => as108               n + as111 => as112                  -7.2924E+16    -5.2330E+15    -1.1689E+15    -3.4009E+14    -1.1589E+14    -7.0895E+13    -5.7548E+13    -5.2226E+13    -5.0859E+13    -3.4345E+13       |     br117   se118       n   se116   as115   se117   as111   ge112   as114   ge110        1.1943E+19     7.4425E+18     5.0303E+18     4.1482E+18     1.4439E+18     1.3800E+18     9.0418E+17     8.0531E+17     2.8365E+17     1.4415E+17       rb119   kr118   sr120   se112    y121   se110   zr122    zn96   ge102    be12       -7.3283E+18    -4.0192E+18    -2.9113E+18    -7.4580E+17    -4.7752E+17    -7.4142E+16    -3.3366E+16    -1.4283E+16    -1.1974E+16    -5.8124E+15
  2.1505E-03      1.8084E+19    br117 => n + n + kr115           kr118 => n + rb117               se118 => n + n + br116           rb119 => n + n + sr117           kr118 => n + n + rb116           se116 => n + n + br114           n + kr115 => kr116               n + kr117 => kr118               n + rb117 => rb118               n + rb118 => rb119                    5.1896E+18     2.6652E+18     1.4929E+18     1.1926E+18     9.0431E+17     8.2205E+17     5.5736E+17     4.8973E+17     4.3571E+17     4.3056E+17       as111 => n + as110               n + se110 => se111               y123 => n + y122                 n + as109 => as110               y129 => n + y128                 v77 => n + v76                   ga103 => n + ga102               nb135 => n + nb134               n + as107 => as108               n + as111 => as112                  -7.2102E+16    -5.2570E+15    -1.1553E+15    -3.3913E+14    -1.1516E+14    -7.1319E+13    -5.7229E+13    -5.1809E+13    -5.1086E+13    -3.3857E+13       |     br117   se118       n   se116   as115   se117   as111   ge112   as114   ge110        1.1948E+19     7.4077E+18     5.0333E+18     4.1342E+18     1.4352E+18     1.3731E+18     9.0420E+17     8.0185E+17     2.8280E+17     1.4363E+17       rb119   kr118   sr120   se112    y121   se110   zr122    zn96   ge102    be12       -7.3221E+18    -3.9765E+18    -2.9179E+18    -7.4909E+17    -4.7969E+17    -6.7398E+16    -3.3584E+16    -1.4246E+16    -1.1966E+16    -5.8120E+15
  2.1582E-03      1.8049E+19    br117 => n + n + kr115           kr118 => n + rb117               se118 => n + n + br116           rb119 => n + n + sr117           kr118 => n + n + rb116           se116 => n + n + br114           n + kr115 => kr116               n + kr117 => kr118               n + rb117 => rb118               n + rb118 => rb119                    5.1717E+18     2.6685E+18     1.4790E+18     1.1993E+18     9.0543E+17     8.1556E+17     5.5544E+17     4.8803E+17     4.3625E+17     4.3109E+17       as111 => n + as110               n + se110 => se111               y123 => n + y122                 n + as109 => as110               y129 => n + y128                 v77 => n + v76                   ga103 => n + ga102               n + as107 => as108               nb135 => n + nb134               n + as111 => as112                  -7.0729E+16    -5.2937E+15    -1.1330E+15    -3.3712E+14    -1.1405E+14    -7.2254E+13    -5.6753E+13    -5.1432E+13    -5.1132E+13    -3.3034E+13       |     br117   se118       n   se116   as115   se117   as111   ge112   as114   ge110        1.1959E+19     7.3388E+18     5.0387E+18     4.1065E+18     1.4181E+18     1.3592E+18     9.0427E+17     7.9498E+17     2.8110E+17     1.4259E+17       rb119   kr118   sr120   se112    y121   se110   zr122    zn96   ge102    be12       -7.3092E+18    -3.8915E+18    -2.9311E+18    -7.5296E+17    -4.8406E+17    -5.6123E+16    -3.4024E+16    -1.4173E+16    -1.1952E+16    -5.8107E+15
  2.1729E-03      1.7981E+19    br117 => n + n + kr115           kr118 => n + rb117               se118 => n + n + br116           rb119 => n + n + sr117           kr118 => n + n + rb116           se116 => n + n + br114           n + kr115 => kr116               n + kr117 => kr118               n + rb117 => rb118               n + rb118 => rb119                    5.1376E+18     2.6745E+18     1.4531E+18     1.2120E+18     9.0746E+17     8.0336E+17     5.5177E+17     4.8482E+17     4.3723E+17     4.3206E+17       as111 => n + as110               n + se110 => se111               y123 => n + y122                 n + as109 => as110               y129 => n + y128                 v77 => n + v76                   ga103 => n + ga102               n + as107 => as108               nb135 => n + nb134               n + as105 => as106                  -6.2974E+16    -5.1249E+15    -9.9905E+14    -3.3164E+14    -1.0387E+14    -7.0933E+13    -5.2234E+13    -5.0373E+13    -4.6630E+13    -3.0222E+13       |     br117   se118       n   se116   as115   se117   as111   ge112   as114   ge110        1.1975E+19     7.2100E+18     5.0365E+18     4.0541E+18     1.3863E+18     1.3334E+18     9.0493E+17     7.8214E+17     2.7793E+17     1.4065E+17       rb119   kr118   sr120   se112    y121   se110   zr122    zn96   ge102    be12       -7.2835E+18    -3.7311E+18    -2.9559E+18    -7.0343E+17    -4.9244E+17    -8.0998E+16    -3.4877E+16    -1.4034E+16    -1.1924E+16    -5.8059E+15
  2.1730E-03      1.7980E+19    br117 => n + n + kr115           kr118 => n + rb117               se118 => n + n + br116           rb119 => n + n + sr117           kr118 => n + n + rb116           se116 => n + n + br114           n + kr115 => kr116               n + kr117 => kr118               n + rb117 => rb118               n + rb118 => rb119                    5.1373E+18     2.6746E+18     1.4529E+18     1.2120E+18     9.0748E+17     8.0328E+17     5.5175E+17     4.8479E+17     4.3723E+17     4.3206E+17       as111 => n + as110               n + se110 => se111               y123 => n + y122                 n + as109 => as110               y129 => n + y128                 v77 => n + v76                   ga103 => n + ga102               n + as107 => as108               nb135 => n + nb134               n + as105 => as106                  -6.2912E+16    -5.1228E+15    -9.9799E+14    -3.3157E+14    -1.0379E+14    -7.0917E+13    -5.2196E+13    -5.0357E+13    -4.6594E+13    -3.0217E+13       |     br117   se118       n   se116   as115   se117   as111   ge112   as114   ge110        1.1975E+19     7.2091E+18     5.0364E+18     4.0537E+18     1.3861E+18     1.3332E+18     9.0495E+17     7.8205E+17     2.7790E+17     1.4063E+17       rb119   kr118   sr120   se112    y121   se110   zr122    zn96   ge102    be12       -7.2833E+18    -3.7300E+18    -2.9560E+18    -7.0286E+17    -4.9250E+17    -8.1356E+16    -3.4883E+16    -1.4033E+16    -1.1923E+16    -5.8052E+15
  2.1732E-03      1.7980E+19    br117 => n + n + kr115           kr118 => n + rb117               se118 => n + n + br116           rb119 => n + n + sr117           kr118 => n + n + rb116           se116 => n + n + br114           n + kr115 => kr116               n + kr117 => kr118               n + rb117 => rb118               n + rb118 => rb119                    5.1369E+18     2.6746E+18     1.4525E+18     1.2122E+18     9.0750E+17     8.0311E+17     5.5170E+17     4.8475E+17     4.3725E+17     4.3208E+17       as111 => n + as110               n + se110 => se111               y123 => n + y122                 n + as109 => as110               y129 => n + y128                 v77 => n + v76                   ga103 => n + ga102               n + as107 => as108               nb135 => n + nb134               n + as105 => as106                  -6.2717E+16    -5.1145E+15    -9.9460E+14    -3.3134E+14    -1.0351E+14    -7.0843E+13    -5.2071E+13    -5.0290E+13    -4.6476E+13    -3.0194E+13       |     br117   se118       n   se116   as115   se117   as111   ge112   as114   ge110        1.1976E+19     7.2074E+18     5.0361E+18     4.0530E+18     1.3856E+18     1.3329E+18     9.0504E+17     7.8187E+17     2.7786E+17     1.4061E+17       rb119   kr118   sr120   se112    y121   se110   zr122    zn96   ge102    be12       -7.2829E+18    -3.7278E+18    -2.9564E+18    -7.0075E+17    -4.9262E+17    -8.2859E+16    -3.4895E+16    -1.4031E+16    -1.1923E+16    -5.8043E+15
  2.1736E-03      1.7978E+19    br117 => n + n + kr115           kr118 => n + rb117               se118 => n + n + br116           rb119 => n + n + sr117           kr118 => n + n + rb116           se116 => n + n + br114           n + kr115 => kr116               n + kr117 => kr118               n + rb117 => rb118               n + rb118 => rb119                    5.1359E+18     2.6748E+18     1.4518E+18     1.2126E+18     9.0756E+17     8.0278E+17     5.5160E+17     4.8466E+17     4.3727E+17     4.3210E+17       as111 => n + as110               n + se110 => se111               y123 => n + y122                 n + as109 => as110               y129 => n + y128                 v77 => n + v76                   ga103 => n + ga102               n + as107 => as108               nb135 => n + nb134               n + as105 => as106                  -6.2308E+16    -5.0969E+15    -9.8747E+14    -3.3098E+14    -1.0292E+14    -7.0681E+13    -5.1806E+13    -5.0149E+13    -4.6227E+13    -3.0151E+13       |     br117   se118       n   se116   as115   se117   as111   ge112   as114   ge110        1.1976E+19     7.2038E+18     5.0354E+18     4.0516E+18     1.3848E+18     1.3321E+18     9.0516E+17     7.8152E+17     2.7777E+17     1.4055E+17       rb119   kr118   sr120   se112    y121   se110   zr122    zn96   ge102    be12       -7.2822E+18    -3.7234E+18    -2.9571E+18    -6.9627E+17    -4.9285E+17    -8.6065E+16    -3.4919E+16    -1.4027E+16    -1.1922E+16    -5.8033E+15
