time_days,epsilon_dot_alpha,epsilon_dot_beta_minus,epsilon_dot
0.00013194729364857094,11545357520857.078,438142215911973.7,449687573432830.75
0.00013197049403688746,11543518616420.896,438035290563204.8,449578809179625.7
0.00013199369850454515,11541679388649.232,437928346413694.06,449470025802343.3
0.00013201690705226115,11539839837485.242,437821383460138.7,449361223297623.94
0.00013204011968075298,11537999962872.057,437714401699229.06,449252401662101.1
0.00013206333639073805,11536159764752.814,437607401127661.0,449143560892413.8
0.0001320865571829341,11534319243070.625,437500381742125.75,449034700985196.4
0.00013210978205805885,11532478397768.602,437393343539315.75,448925821937084.4
0.0001321330110168303,11530637228789.84,437286286515922.06,448816923744711.9
0.00013215624405996633,11528795736077.436,437179210668635.8,448708006404713.25
0.00013217948118818528,11526953919574.432,437072115994146.0,448599069913720.44
0.0001322027224022052,11525111779223.95,436965002489144.56,448490114268368.5
0.00013222596770274476,11523269314969.006,436857870150318.25,448381139465287.25
0.00013224921709052234,11521426526752.666,436750718974356.3,448272145501109.0
0.0001322724705662566,11519583414517.95,436643548957946.9,448163132372464.8
0.00013229572813066638,11517739978207.916,436536360097776.56,448054100075984.5
0.00013231898978447056,11515896217765.56,436429152390532.94,447945048608298.5
0.00013234225552838822,11514052133133.896,436321925832901.56,447835977966035.44
0.00013236552536313845,11512207724255.916,436214680421568.06,447726888145824.0
0.00013238879928944064,11510362991074.627,436107416153216.94,447617779144291.56
0.00013241207730801415,11508517933532.982,436000133024533.3,447508650958066.3
0.00013243535941957857,11506672551573.96,435892831032201.4,447399503583775.3
0.0001324586456248535,11504826845140.514,435785510172903.0,447290337018043.5
