time_days,epsilon_dot_alpha,epsilon_dot_beta_minus,epsilon_dot
1.1653707837065959e-05,9.52427993825104e-76,565409261996187.5,565409261996187.5
1.1655756916964996e-05,9.52427993815403e-76,565225061225494.2,565225061225494.2
1.1657806357155237e-05,9.524279938057001e-76,565040828066649.2,565040828066649.2
1.1659856157700035e-05,9.524279937959955e-76,564856562513958.4,564856562513958.4
1.1661906318662747e-05,9.524279937862893e-76,564672264561724.2,564672264561724.2
1.1663956840106745e-05,9.524279937765812e-76,564487934204250.4,564487934204250.4
1.1666007722095419e-05,9.524279937668717e-76,564303571435839.9,564303571435839.9
1.1668058964692159e-05,9.524279937571603e-76,564119176250794.2,564119176250794.2
1.1670110567960373e-05,9.524279937474471e-76,563934775825958.0,563934775825958.0
1.1672162531963473e-05,9.524279937377325e-76,563750442741394.8,563750442741394.8
1.1674214856764896e-05,9.52427993728016e-76,563566077245415.8,563566077245415.8
1.1676267542428077e-05,9.524279937182978e-76,563381679332319.8,563381679332319.8
1.1678320589016465e-05,9.524279937085779e-76,563197248996409.1,563197248996409.1
1.1680373996593523e-05,9.52427993698856e-76,563012786231981.5,563012786231981.5
1.1682427765222725e-05,9.524279936891329e-76,562828291033336.75,562828291033336.75
1.1684481894967554e-05,9.524279936794078e-76,562643763394769.6,562643763394769.6
1.1686536385891505e-05,9.52427993669681e-76,562459230514712.9,562459230514712.9
1.1688591238058084e-05,9.524279936599526e-76,562274783882322.94,562274783882322.94
1.1690646451530811e-05,9.524279936502223e-76,562090304818551.9,562090304818551.9
1.1692702026373212e-05,9.524279936404906e-76,561905793317697.06,561905793317697.06
1.169475796264883e-05,9.52427993630757e-76,561721249374053.2,561721249374053.2
1.1696814260421214e-05,9.524279936210216e-76,561536672981917.25,561536672981917.25
1.1698870919753925e-05,9.524279936112846e-76,561352064135584.5,561352064135584.5
1.170092794071054e-05,9.524279936015458e-76,561167422829347.3,561167422829347.3
1.1702985323354636e-05,9.524279935918054e-76,560982795575256.2,560982795575256.2
1.1705043067749818e-05,9.524279935820633e-76,560798254010946.44,560798254010946.44
1.170710117395969e-05,9.524279935723194e-76,560613679998563.6,560613679998563.6
1.1709159642047868e-05,9.524279935625738e-76,560429073532400.1,560429073532400.1
1.1711218472077982e-05,9.524279935528265e-76,560244434606751.9,560244434606751.9
1.1713277664113672e-05,9.524279935430776e-76,560059763215911.0,560059763215911.0
1.1715337218218593e-05,9.524279935333268e-76,559875059354167.8,559875059354167.8
1.1717397134456403e-05,9.524279935235744e-76,559690323015815.44,559690323015815.44
1.1719457412890783e-05,9.524279935138203e-76,559505645717851.0,559505645717851.0
1.172151805358541e-05,9.524279935040643e-76,559321027689719.3,559321027689719.3
1.1723579056603986e-05,9.524279934943069e-76,559136377200067.6,559136377200067.6
1.1725640422010216e-05,9.524279934845476e-76,558951694243190.06,558951694243190.06
1.1727702149867825e-05,9.524279934747865e-76,558766978813377.7,558766978813377.7
1.1729764240240532e-05,9.524279934650238e-76,558582230904921.2,558582230904921.2
1.1731826693192089e-05,9.524279934552593e-76,558397450512108.44,558397450512108.44
1.173388950878624e-05,9.524279934454931e-76,558212637629229.0,558212637629229.0
1.1735952687086755e-05,9.524279934357252e-76,558027960548798.06,558027960548798.06
1.1738016228157407e-05,9.524279934259556e-76,557843284376887.75,557843284376887.75
1.174008013206198e-05,9.524279934161843e-76,557658575733235.94,557658575733235.94
1.1742144398864272e-05,9.524279934064113e-76,557473834612132.06,557473834612132.06
1.1744209028628096e-05,9.524279933966367e-76,557289061007866.1,557289061007866.1
1.1746274021417267e-05,9.524279933868601e-76,557104254914727.44,557104254914727.44
1.1748339377295616e-05,9.524279933770818e-76,556919416327002.06,556919416327002.06
1.1750405096326988e-05,9.52427993367302e-76,556734607931213.5,556734607931213.5
1.1752471178575235e-05,9.524279933575204e-76,556549924258702.94,556549924258702.94
1.1754537624104223e-05,9.524279933477371e-76,556365208113131.2,556365208113131.2
1.1756604432977824e-05,9.52427993337952e-76,556180459488788.5,556180459488788.5
1.1758671605259932e-05,9.52427993328165e-76,555995678379965.0,555995678379965.0
1.1760739141014437e-05,9.524279933183766e-76,555810864780948.4,555810864780948.4
1.1762807040305254e-05,9.524279933085863e-76,555626018686025.25,555626018686025.25
1.1764875303196305e-05,9.524279932987945e-76,555441140089483.0,555441140089483.0
1.1766943929751517e-05,9.524279932890007e-76,555256430929542.44,555256430929542.44
1.1769012920034836e-05,9.524279932792054e-76,555071725303550.06,555071725303550.06
1.1771082274110218e-05,9.524279932694083e-76,554886987200637.0,554886987200637.0
1.1773151992041629e-05,9.524279932596093e-76,554702216615092.25,554702216615092.25
1.1775222073893044e-05,9.524279932498089e-76,554517413541205.44,554517413541205.44
1.1777292519728452e-05,9.524279932400064e-76,554332577973262.2,554332577973262.2
1.177936332961185e-05,9.524279932302026e-76,554147709905552.0,554147709905552.0
1.1781434503607254e-05,9.524279932203968e-76,553962943052563.7,553962943052563.7
1.1783506041778683e-05,9.524279932105894e-76,553778265799980.8,553778265799980.8
1.178557794419017e-05,9.5242799320078e-76,553593556075465.6,553593556075465.6
1.1787650210905758e-05,9.524279931909692e-76,553408813873309.56,553408813873309.56
1.178972284198951e-05,9.524279931811567e-76,553224039187802.1,553224039187802.1
1.1791795837505486e-05,9.524279931713422e-76,553039232013229.2,553039232013229.2
1.1793869197517767e-05,9.524279931615261e-76,552854392343881.4,552854392343881.4
1.179594292209044e-05,9.524279931517083e-76,552669651309078.25,552669651309078.25
1.1798017011287611e-05,9.524279931418887e-76,552485176692721.9,552485176692721.9
1.180009146517339e-05,9.524279931320676e-76,552300669640063.44,552300669640063.44
1.1802166283811898e-05,9.524279931222445e-76,552116130145399.1,552116130145399.1
1.180424146726727e-05,9.524279931124199e-76,551931558203025.7,551931558203025.7
1.1806317015603657e-05,9.524279931025934e-76,551746953807235.7,551746953807235.7
1.1808392928885212e-05,9.524279930927653e-76,551562316952325.9,551562316952325.9
1.1810469207176105e-05,9.524279930829353e-76,551377647632586.2,551377647632586.2
1.1812545850540515e-05,9.524279930731036e-76,551192945842309.94,551192945842309.94
1.1814622859042633e-05,9.524279930632703e-76,551008211575786.06,551008211575786.06
1.1816700232746663e-05,9.524279930534351e-76,550823788617371.0,550823788617371.0
1.1818777971716817e-05,9.524279930435982e-76,550639347967170.7,550639347967170.7
1.182085607601732e-05,9.524279930337598e-76,550454874886640.3,550454874886640.3
1.182293454571241e-05,9.524279930239195e-76,550270369370077.5,550270369370077.5
1.1825013380866334e-05,9.524279930140775e-76,550085831411779.2,550085831411779.2
1.182709258154335e-05,9.524279930042338e-76,549901261006040.8,549901261006040.8
1.1829172147807727e-05,9.524279929943883e-76,549716658147158.94,549716658147158.94
1.183125207972375e-05,9.52427992984541e-76,549532022829424.44,549532022829424.44
1.183333237735571e-05,9.524279929746921e-76,549347355047131.8,549347355047131.8
1.1835413040767908e-05,9.524279929648415e-76,549162985085907.94,549162985085907.94
1.1837494070024666e-05,9.52427992954989e-76,548978656478314.75,548978656478314.75
1.1839575465190307e-05,9.524279929451351e-76,548794295460090.3,548794295460090.3
1.1841657226329168e-05,9.524279929352792e-76,548609902025538.6,548609902025538.6
1.18437393535056e-05,9.524279929254216e-76,548425476168958.2,548425476168958.2
1.1845821846783964e-05,9.524279929155621e-76,548241017884648.1,548241017884648.1
1.184790470622863e-05,9.524279929057012e-76,548056527166909.0,548056527166909.0
1.1849987931903983e-05,9.524279928958383e-76,547872004010035.94,547872004010035.94
1.1852071523874415e-05,9.524279928859737e-76,547687448408325.5,547687448408325.5
1.1854155482204337e-05,9.524279928761075e-76,547503240237575.0,547503240237575.0
1.185623980695816e-05,9.524279928662396e-76,547319056516770.2,547319056516770.2
1.185832449820032e-05,9.524279928563697e-76,547134840410811.1,547134840410811.1
1.186040955599525e-05,9.524279928464984e-76,546950591914004.44,546950591914004.44
1.1862494980407405e-05,9.524279928366251e-76,546766311020653.75,546766311020653.75
1.1864580771501242e-05,9.524279928267502e-76,546581997725062.94,546581997725062.94
1.1866666929341244e-05,9.524279928168733e-76,546397652021535.6,546397652021535.6
1.1868753453991893e-05,9.524279928069951e-76,546213273904372.0,546213273904372.0
1.1870840345517681e-05,9.524279927971149e-76,546028913402630.06,546028913402630.06
1.187292760398312e-05,9.52427992787233e-76,545844938628498.4,545844938628498.4
1.187501522945273e-05,9.524279927773494e-76,545660931505952.75,545660931505952.75
1.1877103221991039e-05,9.524279927674642e-76,545476892029304.44,545476892029304.44
1.1879191581662589e-05,9.524279927575769e-76,545292820192864.0,545292820192864.0
1.1881280308531934e-05,9.52427992747688e-76,545108715990942.7,545108715990942.7
1.188336940266364e-05,9.524279927377975e-76,544924579417848.9,544924579417848.9
1.1885458864122283e-05,9.524279927279052e-76,544740410467892.06,544740410467892.06
1.1887548692972447e-05,9.524279927180111e-76,544556209135378.94,544556209135378.94
1.1889638889278737e-05,9.524279927081154e-76,544372234454009.1,544372234454009.1
1.1891729453105753e-05,9.524279926982179e-76,544188466082950.7,544188466082950.7
1.1893820384518129e-05,9.524279926883184e-76,544004665399769.44,544004665399769.44
1.1895911683580489e-05,9.524279926784175e-76,543820832398784.9,543820832398784.9
1.1898003350357477e-05,9.524279926685148e-76,543636967074313.7,543636967074313.7
1.1900095384913753e-05,9.524279926586103e-76,543453069420671.8,543453069420671.8
1.190218778731398e-05,9.52427992648704e-76,543269139432176.0,543269139432176.0
1.1904280557622842e-05,9.524279926387961e-76,543085177103139.4,543085177103139.4
1.1906373695905023e-05,9.524279926288864e-76,542901236922294.3,542901236922294.3
1.1908467202225226e-05,9.52427992618975e-76,542717735445529.56,542717735445529.56
1.1910561076648163e-05,9.524279926090616e-76,542534201703570.7,542534201703570.7
1.1912655319238558e-05,9.524279925991467e-76,542350635690742.8,542350635690742.8
1.1914749930061148e-05,9.524279925892302e-76,542167037401374.44,542167037401374.44
1.1916844909180674e-05,9.524279925793116e-76,541983406829787.9,541983406829787.9
1.1918940256661901e-05,9.524279925693915e-76,541799743970308.25,541799743970308.25
1.1921035972569594e-05,9.524279925594694e-76,541616048817259.4,541616048817259.4
1.1923132056968534e-05,9.524279925495458e-76,541432321364960.3,541432321364960.3
1.1925228509923516e-05,9.524279925396204e-76,541249031022011.4,541249031022011.4
1.1927325331499338e-05,9.524279925296932e-76,541065791133959.44,541065791133959.44
1.1929422521760818e-05,9.524279925197645e-76,540882519026707.6,540882519026707.6
1.1931520080772786e-05,9.524279925098336e-76,540699214694591.44,540699214694591.44
1.1933618008600073e-05,9.524279924999012e-76,540515878131944.8,540515878131944.8
1.193571630530753e-05,9.524279924899671e-76,540332509333100.9,540332509333100.9
1.1937814970960021e-05,9.524279924800312e-76,540149108292391.94,540149108292391.94
1.1939914005622416e-05,9.524279924700935e-76,539965675004147.8,539965675004147.8
1.1942013409359598e-05,9.524279924601541e-76,539782645298259.8,539782645298259.8
1.1944113182236459e-05,9.52427992450213e-76,539599725224871.44,539599725224871.44
1.1946213324317909e-05,9.524279924402702e-76,539416772988517.1,539416772988517.1
1.1948313835668861e-05,9.524279924303254e-76,539233788583541.4,539233788583541.4
1.1950414716354249e-05,9.524279924203791e-76,539050772004289.44,539050772004289.44
1.1952515966439013e-05,9.52427992410431e-76,538867723245102.1,538867723245102.1
1.1954617585988102e-05,9.524279924004812e-76,538684642300322.06,538684642300322.06
1.1956719575066477e-05,9.524279923905295e-76,538501529164289.9,538501529164289.9
1.195882193373912e-05,9.524279923805762e-76,538318872555442.06,538318872555442.06
1.1960924662071011e-05,9.52427992370621e-76,538136297477346.06,538136297477346.06
1.196302776012715e-05,9.52427992360664e-76,537953690296944.75,537953690296944.75
1.1965131227972544e-05,9.524279923507055e-76,537771051008594.44,537771051008594.44
1.1967235065672215e-05,9.52427992340745e-76,537588379606648.7,537588379606648.7
1.1969339273291195e-05,9.52427992330783e-76,537405676085460.06,537405676085460.06
1.1971443850894526e-05,9.524279923208191e-76,537222940439383.1,537222940439383.1
1.1973548798547261e-05,9.524279923108534e-76,537040182682627.2,537040182682627.2
1.197565411631447e-05,9.524279923008861e-76,536858009128366.0,536858009128366.0
1.197775980426123e-05,9.524279922909169e-76,536675803542399.94,536675803542399.94
1.1979865862452626e-05,9.524279922809461e-76,536493565919097.5,536493565919097.5
1.1981972290953762e-05,9.524279922709733e-76,536311296252824.1,536311296252824.1
1.1984079089829748e-05,9.52427992260999e-76,536128994537946.44,536128994537946.44
1.198618625914571e-05,9.524279922510228e-76,535946660768830.0,535946660768830.0
1.198829379896678e-05,9.524279922410449e-76,535764294939837.06,535764294939837.06
1.1990401709358103e-05,9.524279922310653e-76,535582133534768.0,535582133534768.0
1.199250999038484e-05,9.524279922210838e-76,535400353268943.9,535400353268943.9
1.1994618642112156e-05,9.524279922111008e-76,535218541040567.8,535218541040567.8
1.1996727664605237e-05,9.524279922011157e-76,535036696844017.94,535036696844017.94
1.1998837057929273e-05,9.524279921911291e-76,534854820673675.3,534854820673675.3
1.2000946822149464e-05,9.524279921811406e-76,534672912523916.5,534672912523916.5
1.2003056957331031e-05,9.524279921711505e-76,534490972389118.8,534490972389118.8
1.2005167463539195e-05,9.524279921611586e-76,534309000263659.56,534309000263659.56
1.2007278340839195e-05,9.524279921511648e-76,534127568481009.06,534127568481009.06
1.2009389589296282e-05,9.524279921411694e-76,533946204761861.44,533946204761861.44
1.2011501208975716e-05,9.52427992131172e-76,533764809153403.56,533764809153403.56
1.2013613199942771e-05,9.524279921211732e-76,533583381650026.8,533583381650026.8
1.2015725562262726e-05,9.524279921111724e-76,533401922246124.3,533401922246124.3
1.2017838296000882e-05,9.5242799210117e-76,533220430936086.6,533220430936086.6
1.2019951401222542e-05,9.524279920911656e-76,533038907714303.5,533038907714303.5
1.2022064877993026e-05,9.524279920811595e-76,532857699733317.7,532857699733317.7
1.2024178726377662e-05,9.524279920711519e-76,532676845301937.1,532676845301937.1
1.2026292946441793e-05,9.524279920611422e-76,532495959070793.3,532495959070793.3
1.202840753825077e-05,9.524279920511309e-76,532315041034297.3,532315041034297.3
1.2030522501869958e-05,9.524279920411179e-76,532134091186853.25,532134091186853.25
1.2032637837364735e-05,9.524279920311032e-76,531953109522870.2,531953109522870.2
1.2034753544800484e-05,9.524279920210866e-76,531772096036753.75,531772096036753.75
1.2036869624242604e-05,9.524279920110682e-76,531591050722906.5,531591050722906.5
1.203898607575651e-05,9.52427992001048e-76,531410684380587.7,531410684380587.7
1.204110289940762e-05,9.524279919910261e-76,531230315645911.9,531230315645911.9
1.2043220095261365e-05,9.524279919810026e-76,531049915196874.2,531049915196874.2
1.2045337663383193e-05,9.524279919709773e-76,530869483027898.1,530869483027898.1
1.204745560383856e-05,9.524279919609501e-76,530689019133406.6,530689019133406.6
1.2049573916692932e-05,9.524279919509212e-76,530508523507819.8,530508523507819.8
1.2051692602011791e-05,9.524279919408904e-76,530327996145560.94,530327996145560.94
1.2053811659860622e-05,9.52427991930858e-76,530147888860692.1,530147888860692.1
1.2055931090304936e-05,9.524279919208238e-76,529968059334269.4,529968059334269.4
1.205805089341024e-05,9.52427991910788e-76,529788198188293.75,529788198188293.75
1.206017106924206e-05,9.524279919007502e-76,529608305417206.44,529608305417206.44
1.2062291617865934e-05,9.524279918907108e-76,529428381015444.8,529428381015444.8
1.2064412539347413e-05,9.524279918806693e-76,529248424977449.56,529248424977449.56
1.2066533833752049e-05,9.524279918706263e-76,529068437297657.1,529068437297657.1
1.2068655501145422e-05,9.524279918605816e-76,528888706109190.2,528888706109190.2
1.2070777541593109e-05,9.52427991850535e-76,528709437019623.8,528709437019623.8
1.2072899955160708e-05,9.524279918404867e-76,528530136409046.1,528530136409046.1
1.2075022741913823e-05,9.524279918304367e-76,528350804271917.2,528350804271917.2
1.2077145901918073e-05,9.524279918203847e-76,528171440602691.44,528171440602691.44
1.2079269435239086e-05,9.524279918103311e-76,527992045395822.75,527992045395822.75
1.20813933419425e-05,9.524279918002758e-76,527812618645769.5,527812618645769.5
1.2083517622093972e-05,9.524279917902186e-76,527633385687524.6,527633385687524.6
1.2085642275759164e-05,9.524279917801597e-76,527454698257164.7,527454698257164.7
1.208776730300375e-05,9.524279917700989e-76,527275979408069.1,527275979408069.1
1.2089892703893416e-05,9.524279917600366e-76,527097229134711.56,527097229134711.56
1.2092018478493862e-05,9.524279917499722e-76,526918447431567.6,526918447431567.6
1.2094144626870797e-05,9.524279917399064e-76,526739634293109.6,526739634293109.6
1.2096271149089946e-05,9.524279917298385e-76,526560789713811.8,526560789713811.8
1.2098398045217035e-05,9.524279917197689e-76,526382181854624.75,526382181854624.75
1.2100525315317814e-05,9.524279917096976e-76,526204096741595.4,526204096741595.4
1.2102652959458035e-05,9.524279916996247e-76,526025980315734.9,526025980315734.9
1.210478097770347e-05,9.524279916895496e-76,525847832571537.25,525847832571537.25
1.2106909370119895e-05,9.52427991679473e-76,525669653503495.4,525669653503495.4
1.2109038136773103e-05,9.524279916693946e-76,525491443106102.3,525491443106102.3
1.2111167277728895e-05,9.524279916593145e-76,525313201373849.1,525313201373849.1
1.2113296793053085e-05,9.524279916492326e-76,525135349291954.44,525135349291954.44
1.2115426682811497e-05,9.524279916391487e-76,524957886458196.6,524957886458196.6
1.2117556947069973e-05,9.524279916290634e-76,524780392421022.7,524780392421022.7
1.2119687585894356e-05,9.524279916189761e-76,524602867174946.56,524602867174946.56
1.2121818599350509e-05,9.52427991608887e-76,524425310714480.75,524425310714480.75
1.2123949987504302e-05,9.524279915987962e-76,524247723034137.1,524247723034137.1
1.2126081750421618e-05,9.524279915887036e-76,524070104128426.3,524070104128426.3
1.2128213888168358e-05,9.524279915786091e-76,523893141542435.8,523893141542435.8
1.2130346400810421e-05,9.524279915685131e-76,523716320278543.6,523716320278543.6
1.213247928841373e-05,9.524279915584152e-76,523539467924042.3,523539467924042.3
1.2134612551044211e-05,9.524279915483155e-76,523362584473467.44,523362584473467.44
1.2136746188767809e-05,9.52427991538214e-76,523185669921350.8,523185669921350.8
1.2138880201650473e-05,9.524279915281108e-76,523008724262222.56,523008724262222.56
1.2141014589758171e-05,9.524279915180058e-76,522831940642670.2,522831940642670.2
1.2143149353156875e-05,9.524279915078989e-76,522655810604548.94,522655810604548.94
1.214528449191258e-05,9.524279914977905e-76,522479649597360.0,522479649597360.0
1.2147420006091276e-05,9.5242799148768e-76,522303457615655.1,522303457615655.1
1.2149555895758982e-05,9.52427991477568e-76,522127234653989.44,522127234653989.44
1.2151692160981716e-05,9.524279914674541e-76,521950980706916.7,521950980706916.7
1.215382880182551e-05,9.524279914573383e-76,521774695768988.56,521774695768988.56
1.2155965818356418e-05,9.524279914472208e-76,521599058679662.8,521599058679662.8
1.2158103210640488e-05,9.524279914371016e-76,521423606935888.1,521423606935888.1
1.2160240978743794e-05,9.524279914269805e-76,521248124342308.6,521248124342308.6
1.2162379122732416e-05,9.524279914168578e-76,521072610893501.25,521072610893501.25
1.2164517642672447e-05,9.524279914067333e-76,520897066584040.44,520897066584040.44
1.216665653862999e-05,9.52427991396607e-76,520721491408497.4,520721491408497.4
1.2168795810671159e-05,9.524279913864786e-76,520546260390341.56,520546260390341.56
1.2170935458862082e-05,9.524279913763487e-76,520371535356839.06,520371535356839.06
1.2173075483268899e-05,9.524279913662171e-76,520196779601312.56,520196779601312.56
1.2175215883957757e-05,9.524279913560837e-76,520021993118357.56,520021993118357.56
1.2177356660994821e-05,9.524279913459482e-76,519847175902570.2,519847175902570.2
1.2179497814446264e-05,9.524279913358113e-76,519672327948549.4,519672327948549.4
1.218163934437827e-05,9.524279913256724e-76,519497612102360.9,519497612102360.9
1.2183781250857039e-05,9.524279913155319e-76,519323630823716.94,519323630823716.94
1.2185923533948775e-05,9.524279913053895e-76,519149618953823.3,519149618953823.3
1.2188066193719701e-05,9.524279912952453e-76,518975576487298.8,518975576487298.8
1.219020923023605e-05,9.524279912850993e-76,518801503418764.9,518801503418764.9
1.2192352643564062e-05,9.524279912749515e-76,518627399742839.4,518627399742839.4
1.2194496433769993e-05,9.52427991264802e-76,518453310612537.25,518453310612537.25
1.219664060092011e-05,9.524279912546506e-76,518280089796125.9,518280089796125.9
1.2198785145080696e-05,9.524279912444976e-76,518106838522175.5,518106838522175.5
1.2200930066318032e-05,9.524279912343426e-76,517933556785331.8,517933556785331.8
1.2203075364698425e-05,9.524279912241861e-76,517760244580236.25,517760244580236.25
1.2205221040288189e-05,9.524279912140276e-76,517586901901535.4,517586901901535.4
1.2207367093153647e-05,9.524279912038673e-76,517413553177068.06,517413553177068.06
1.2209513523361139e-05,9.524279911937053e-76,517241109258093.1,517241109258093.1
1.2211660330977009e-05,9.524279911835414e-76,517068635018182.56,517068635018182.56
1.2213807516067617e-05,9.52427991173376e-76,516896130452004.44,516896130452004.44
1.2215955078699339e-05,9.524279911632085e-76,516723595554225.44,516723595554225.44
1.2218103018938555e-05,9.524279911530392e-76,516551030319513.94,516551030319513.94
1.2220251336851659e-05,9.524279911428683e-76,516378537621177.8,516378537621177.8
1.222240003250506e-05,9.524279911326956e-76,516206886829254.9,516206886829254.9
1.2224549105965179e-05,9.52427991122521e-76,516035205855853.5,516035205855853.5
1.2226698557298438e-05,9.524279911123447e-76,515863494695663.56,515863494695663.56
1.2228848386571285e-05,9.524279911021665e-76,515691753343380.0,515691753343380.0
1.2230998593850174e-05,9.524279910919867e-76,515519981793693.5,515519981793693.5
1.2233149179201565e-05,9.524279910818051e-76,515348461751403.44,515348461751403.44
1.223530014269194e-05,9.524279910716214e-76,515177617426515.44,515177617426515.44
1.2237451484387783e-05,9.524279910614363e-76,515006743061950.9,515006743061950.9
1.2239603204355601e-05,9.524279910512492e-76,514835838652423.94,514835838652423.94
1.2241755302661896e-05,9.524279910410602e-76,514664904192654.75,514664904192654.75
1.2243907779373198e-05,9.524279910308695e-76,514493939677359.56,514493939677359.56
1.2246060634556042e-05,9.524279910206772e-76,514323518021926.94,514323518021926.94
1.2248213868276974e-05,9.524279910104829e-76,514153490900853.3,514153490900853.3
1.225036748060255e-05,9.524279910002868e-76,513983433883791.4,513983433883791.4
1.2252521471599347e-05,9.524279909900891e-76,513813346965484.94,513813346965484.94
1.2254675841333938e-05,9.524279909798893e-76,513643230140674.0,513643230140674.0
1.2256830589872924e-05,9.524279909696879e-76,513473083404102.6,513473083404102.6
1.225898571728291e-05,9.524279909594848e-76,513303896544396.94,513303896544396.94
1.2261141223630509e-05,9.524279909492798e-76,513134697785713.0,513134697785713.0
1.226329710898235e-05,9.52427990939073e-76,512965469276693.1,512965469276693.1
1.2265453373405079e-05,9.524279909288644e-76,512796211012103.25,512796211012103.25
1.2267610016965341e-05,9.52427990918654e-76,512626922986714.75,512626922986714.75
1.226976703972981e-05,9.524279909084419e-76,512458119306637.1,512458119306637.1
1.2271924441765152e-05,9.52427990898228e-76,512289789910125.56,512289789910125.56
1.2274082223138057e-05,9.524279908880122e-76,512121430916137.94,512121430916137.94
1.2276240383915228e-05,9.524279908777947e-76,511953042319468.7,511953042319468.7
1.2278398924163371e-05,9.524279908675753e-76,511784624114912.5,511784624114912.5
1.2280557843949212e-05,9.524279908573542e-76,511616319248045.8,511616319248045.8
1.2282717143339486e-05,9.524279908471311e-76,511448870450940.8,511448870450940.8
1.2284876822400935e-05,9.524279908369065e-76,511281392211196.6,511281392211196.6
1.2287036881200321e-05,9.524279908266799e-76,511113884523633.8,511113884523633.8
1.2289197319804412e-05,9.524279908164515e-76,510946347383076.56,510946347383076.56
1.2291358138279988e-05,9.524279908062213e-76,510778780784344.25,510778780784344.25
1.2293519336693842e-05,9.524279907959894e-76,510612100094843.0,510612100094843.0
1.2295680915112783e-05,9.524279907857556e-76,510445513938969.6,510445513938969.6
1.2297842873603626e-05,9.524279907755201e-76,510278898492133.44,510278898492133.44
1.2300005212233195e-05,9.524279907652827e-76,510112253749187.0,510112253749187.0
1.2302167931068333e-05,9.524279907550437e-76,509945579704977.8,509945579704977.8
1.2304331030175894e-05,9.524279907448027e-76,509779640001379.1,509779640001379.1
1.230649450962274e-05,9.5242799073456e-76,509613957385646.44,509613957385646.44
1.2308658369475742e-05,9.524279907243153e-76,509448245637822.75,509448245637822.75
1.2310822609801795e-05,9.52427990714069e-76,509282504752785.1,509282504752785.1
1.2312987230667793e-05,9.52427990703821e-76,509116734725410.1,509116734725410.1
1.2315152232140647e-05,9.524279906935708e-76,508951652066252.4,508951652066252.4
1.2317317614287277e-05,9.524279906833192e-76,508786884645046.5,508786884645046.5
1.2319483377174625e-05,9.524279906730656e-76,508622088252668.4,508622088252668.4
1.232164952086963e-05,9.524279906628101e-76,508457262884024.3,508457262884024.3
1.232381604543925e-05,9.524279906525531e-76,508292408534021.2,508292408534021.2
