time_days,epsilon_dot_alpha,epsilon_dot_beta_minus,epsilon_dot
1.1762807040305254e-05,1.6840030823872838e-06,1091845074622694.5,1091845074622694.5
1.1764875303196305e-05,1.699366329823163e-06,1092714317534237.6,1092714317534237.6
1.1766943929751517e-05,1.7151525657458556e-06,1093601681920186.0,1093601681920186.0
1.1769012920034836e-05,1.7309415773735449e-06,1094489202332041.6,1094489202332041.6
1.1771082274110218e-05,1.7467333651942775e-06,1095376878797239.5,1095376878797239.5
1.1773151992041629e-05,1.762527929696196e-06,1096264711343219.8,1096264711343219.8
1.1775222073893044e-05,1.7783252713675042e-06,1097152699997423.6,1097152699997423.6
1.1777292519728452e-05,1.7943744458881592e-06,1098051296130598.5,1098051296130598.5
1.177936332961185e-05,1.8113135577043177e-06,1098987277142222.9,1098987277142222.9
1.1781434503607254e-05,1.8282556479364702e-06,1099923422728047.0,1099923422728047.0
1.1783506041778683e-05,1.8452007171082789e-06,1100859732917017.2,1100859732917017.2
1.178557794419017e-05,1.8621487657435292e-06,1101796207738066.1,1101796207738066.1
1.1787650210905758e-05,1.879099794366096e-06,1102732847220146.2,1102732847220146.2
1.178972284198951e-05,1.896053803499995e-06,1103669651392209.8,1103669651392209.8
1.1791795837505486e-05,1.9141605809536998e-06,1104654069945398.9,1104654069945398.9
1.1793869197517767e-05,1.9323322549544325e-06,1105641208367144.5,1105641208367144.5
1.179594292209044e-05,1.950507124093395e-06,1106628520358138.8,1106628520358138.8
1.1798017011287611e-05,1.968685188932407e-06,1107616005948896.4,1107616005948896.4
1.180009146517339e-05,1.986866450033374e-06,1108603665169947.8,1108603665169947.8
1.1802166283811898e-05,2.0050509079582725e-06,1109591498051816.5,1109591498051816.5
1.180424146726727e-05,2.0242730173887937e-06,1110621391670541.8,1110621391670541.8
1.1806317015603657e-05,2.0437552321124496e-06,1111661861685811.2,1111661861685811.2
1.1808392928885212e-05,2.0632408724076325e-06,1112702514647659.2,1112702514647659.2
1.1810469207176105e-05,2.082729938876695e-06,1113743350588254.0,1113743350588254.0
1.1812545850540515e-05,2.102222432122013e-06,1114784369539767.9,1114784369539767.9
1.1814622859042633e-05,2.12171835274618e-06,1115825571534382.0,1115825571534382.0
1.1816700232746663e-05,2.1422916597881232e-06,1116909619414933.8,1116909619414933.8
1.1818777971716817e-05,2.163168939079117e-06,1118005789447371.1,1118005789447371.1
1.182085607601732e-05,2.1840498892368217e-06,1119102152220160.0,1119102152220160.0
1.182293454571241e-05,2.2049345109067376e-06,1120198707767192.1,1120198707767192.1
1.1825013380866334e-05,2.225822804734366e-06,1121295456122361.5,1121295456122361.5
1.182709258154335e-05,2.246714771365416e-06,1122392397319569.2,1122392397319569.2
1.1829172147807727e-05,2.2689102638088238e-06,1123540183112900.1,1123540183112900.1
1.183125207972375e-05,2.2912717864028268e-06,1124694488391114.1,1124694488391114.1
1.183333237735571e-05,2.313637240839104e-06,1125848996631644.1,1125848996631644.1
1.1835413040767908e-05,2.3360066278089564e-06,1127003707870171.8,1127003707870171.8
1.1837494070024666e-05,2.358379948003902e-06,1128158622142393.0,1128158622142393.0
1.1839575465190307e-05,2.3809437632049883e-06,1129320869513546.2,1129320869513546.2
1.1841657226329168e-05,2.404879749940032e-06,1130535611545991.0,1130535611545991.0
1.18437393535056e-05,2.4288199453564854e-06,1131750567167386.5,1131750567167386.5
1.1845821846783964e-05,2.45276435019438e-06,1132965736415288.0,1132965736415288.0
1.184790470622863e-05,2.4767129651938366e-06,1134181119327257.8,1134181119327257.8
1.1849987931903983e-05,2.5006657910951236e-06,1135396715940866.0,1135396715940866.0
1.1852071523874415e-05,2.5254001714921857e-06,1136641660778828.5,1136641660778828.5
1.1854155482204337e-05,2.5510144977597265e-06,1137919641518559.8,1137919641518559.8
1.185623980695816e-05,2.5766333278122774e-06,1139197846966548.5,1139197846966548.5
1.185832449820032e-05,2.6022566624417753e-06,1140476277162304.5,1140476277162304.5
1.186040955599525e-05,2.627884502440256e-06,1141754932145350.0,1141754932145350.0
1.1862494980407405e-05,2.6535168485998795e-06,1143033811955199.8,1143033811955199.8
1.1864580771501242e-05,2.6807987341641894e-06,1144373374345082.5,1144373374345082.5
1.1866666929341244e-05,2.708197178863722e-06,1145717279718156.5,1145717279718156.5
1.1868753453991893e-05,2.7356004410510853e-06,1147061421391062.5,1147061421391062.5
1.1870840345517681e-05,2.763008521573329e-06,1148405799405348.5,1148405799405348.5
1.187292760398312e-05,2.790421421277672e-06,1149750413802572.8,1149750413802572.8
1.187501522945273e-05,2.818800076998174e-06,1151129891300095.8,1151129891300095.8
1.1877103221991039e-05,2.848089427551417e-06,1152542247816595.5,1152542247816595.5
1.1879191581662589e-05,2.877383928071803e-06,1153954852668740.0,1153954852668740.0
1.1881280308531934e-05,2.906683579464841e-06,1155367705900194.5,1155367705900194.5
1.188336940266364e-05,2.9359883826362208e-06,1156780807554631.8,1156780807554631.8
1.1885458864122283e-05,2.965699405335437e-06,1158208326244451.2,1158208326244451.2
1.1887548692972447e-05,2.9969973937896537e-06,1159691974439795.2,1159691974439795.2
1.1889638889278737e-05,3.028300885391265e-06,1161175883506055.0,1161175883506055.0
1.1891729453105753e-05,3.0596098811077943e-06,1162660053489093.5,1162660053489093.5
1.1893820384518129e-05,3.0909243819071534e-06,1164144484434791.8,1164144484434791.8
1.1895911683580489e-05,3.1222443887572166e-06,1165629176389031.2,1165629176389031.2
1.1898003350357477e-05,3.1556663553294926e-06,1167186729613632.5,1167186729613632.5
1.1900095384913753e-05,3.189103391243287e-06,1168744875048541.0,1168744875048541.0
1.190218778731398e-05,3.2225463064146448e-06,1170303294453262.5,1170303294453262.5
1.1904280557622842e-05,3.255995101877361e-06,1171861987875972.2,1171861987875972.2
1.1906373695905023e-05,3.2894497786653107e-06,1173420955364846.2,1173420955364846.2
1.1908467202225226e-05,3.3249040045727343e-06,1175047867064103.5,1175047867064103.5
1.1910561076648163e-05,3.3606063169280687e-06,1176683273910618.5,1176683273910618.5
1.1912655319238558e-05,3.3963149068461017e-06,1178318968311873.0,1178318968311873.0
1.1914749930061148e-05,3.4320297754307e-06,1179954950318433.2,1179954950318433.2
1.1916844909180674e-05,3.4677509237857336e-06,1181591219980865.2,1181591219980865.2
1.1918940256661901e-05,3.5055852213079566e-06,1183297861189222.2,1183297861189222.2
1.1921035972569594e-05,3.543692120256232e-06,1185013649127643.5,1185013649127643.5
1.1923132056968534e-05,3.581805719567402e-06,1186729738754274.0,1186729738754274.0
1.1925228509923516e-05,3.6199260204195738e-06,1188446130122155.0,1188446130122155.0
1.1927325331499338e-05,3.658053023991056e-06,1190162823284346.0,1190162823284346.0
1.1929422521760818e-05,3.6986571828631322e-06,1191960344130812.0,1191960344130812.0
1.1931520080772786e-05,3.7393159773691397e-06,1193759729202827.5,1193759729202827.5
1.1933618008600073e-05,3.7799819209395377e-06,1195559430661991.8,1195559430661991.8
1.193571630530753e-05,3.820655014831476e-06,1197359448563936.2,1197359448563936.2
1.1937814970960021e-05,3.861786016451179e-06,1199174178193228.2,1199174178193228.2
1.1939914005622416e-05,3.905144834032378e-06,1201060142885691.5,1201060142885691.5
1.1942013409359598e-05,3.94851127542505e-06,1202946439188661.5,1202946439188661.5
1.1944113182236459e-05,3.991885341969627e-06,1204833067160445.2,1204833067160445.2
1.1946213324317909e-05,4.035267035006864e-06,1206720026859357.8,1206720026859357.8
1.1948313835668861e-05,4.0799261197518325e-06,1208647042520793.8,1208647042520793.8
1.1950414716354249e-05,4.1261567404431394e-06,1210623316374279.0,1210623316374279.0
1.1952515966439013e-05,4.1723954898970495e-06,1212599937717397.2,1212599937717397.2
1.1954617585988102e-05,4.218642369542824e-06,1214576906611239.8,1214576906611239.8
1.1956719575066477e-05,4.264897380810005e-06,1216554223116921.0,1216554223116921.0
1.195882193373912e-05,4.313614893523715e-06,1218607094829033.8,1218607094829033.8
1.1960924662071011e-05,4.362891350395811e-06,1220677192359764.8,1220677192359764.8
1.196302776012715e-05,4.41217647158199e-06,1222747653877204.5,1222747653877204.5
1.1965131227972544e-05,4.461470258605786e-06,1224818479445360.0,1224818479445360.0
1.1967235065672215e-05,4.511640430257738e-06,1226915707977556.0,1226915707977556.0
1.1969339273291195e-05,4.564137445675007e-06,1229082865521079.2,1229082865521079.2
1.1971443850894526e-05,4.616643691679471e-06,1231250404117444.5,1231250404117444.5
1.1973548798547261e-05,4.669159169894062e-06,1233418323833650.8,1233418323833650.8
1.197565411631447e-05,4.721683881942215e-06,1235586624736716.5,1235586624736716.5
1.197775980426123e-05,4.7769614543419755e-06,1237835922713061.2,1237835922713061.2
1.1979865862452626e-05,4.8328820766591286e-06,1240104225307280.8,1240104225307280.8
1.1981972290953762e-05,4.888812531538699e-06,1242372926738748.8,1242372926738748.8
1.1984079089829748e-05,4.944752820709506e-06,1244642027077593.0,1244642027077593.0
1.198618625914571e-05,5.0022590602902245e-06,1246956289157947.5,1246956289157947.5
1.198829379896678e-05,5.061798247302249e-06,1249329146509730.2,1249329146509730.2
1.1990401709358103e-05,5.1213479031314225e-06,1251702421082698.0,1251702421082698.0
1.199250999038484e-05,5.180908029618519e-06,1254076112950213.0,1254076112950213.0
1.1994618642112156e-05,5.2409991457424405e-06,1256464878202999.8,1256464878202999.8
1.1996727664605237e-05,5.3043726217142505e-06,1258946186222634.2,1258946186222634.2
1.1998837057929273e-05,5.36775724068894e-06,1261427930532410.8,1261427930532410.8
1.2000946822149464e-05,5.43115300462576e-06,1263910111209041.5,1263910111209041.5
1.2003056957331031e-05,5.494559915484502e-06,1266392728329262.2,1266392728329262.2
1.2005167463539195e-05,5.561665007084462e-06,1268977380410134.0,1268977380410134.0
1.2007278340839195e-05,5.62911252029268e-06,1271571597458666.2,1271571597458666.2
1.2009389589296282e-05,5.696571892844727e-06,1274166270650219.5,1274166270650219.5
1.2011501208975716e-05,5.764043126825701e-06,1276761400064994.8,1276761400064994.8
1.2013613199942771e-05,5.83482058388492e-06,1279445810125638.8,1279445810125638.8
1.2015725562262726e-05,5.906571755822479e-06,1282156610481529.0,1282156610481529.0
1.2017838296000882e-05,5.9783355438191654e-06,1284867887479363.8,1284867887479363.8
1.2019951401222542e-05,6.050111950093218e-06,1287579641202951.2,1287579641202951.2
1.2022064877993026e-05,6.125076308056516e-06,1290375628630831.2,1290375628630831.2
1.2024178726377662e-05,6.20138543639031e-06,1293207231507485.8,1293207231507485.8
1.2026292946441793e-05,6.277707982211906e-06,1296039332266877.0,1296039332266877.0
1.202840753825077e-05,6.354043947880472e-06,1298871930996549.0,1298871930996549.0
1.2030522501869958e-05,6.433767758255838e-06,1301792087911645.8,1301792087911645.8
1.2032637837364735e-05,6.5149034106910065e-06,1304748822154705.0,1304748822154705.0
1.2034753544800484e-05,6.5960533292649475e-06,1307706076282429.8,1307706076282429.8
1.2036869624242604e-05,6.677217516486256e-06,1310663850386244.5,1310663850386244.5
1.203898607575651e-05,6.762336457000961e-06,1313721564481303.8,1313721564481303.8
1.204110289940762e-05,6.848582247100176e-06,1316807869466050.5,1316807869466050.5
1.2043220095261365e-05,6.9348432018573434e-06,1319894717117984.0,1319894717117984.0
1.2045337663383193e-05,7.021119323938959e-06,1322982107532523.0,1322982107532523.0
1.204745560383856e-05,7.112337696063862e-06,1326191584379404.2,1326191584379404.2
1.2049573916692932e-05,7.203993100114522e-06,1329412010806548.5,1329412010806548.5
1.2051692602011791e-05,7.295664619999385e-06,1332633003483549.2,1332633003483549.2
1.2053811659860622e-05,7.388136285436057e-06,1335874082819993.8,1335874082819993.8
1.2055931090304936e-05,7.485898198734388e-06,1339247041171058.2,1339247041171058.2
1.205805089341024e-05,7.583677301578634e-06,1342620592591768.5,1342620592591768.5
1.206017106924206e-05,7.681473596991405e-06,1345994737186413.5,1345994737186413.5
1.2062291617865934e-05,7.779287087995678e-06,1349369475059289.8,1349369475059289.8
1.2064412539347413e-05,7.883386424584133e-06,1352890733908790.2,1352890733908790.2
1.2066533833752049e-05,7.988084523118612e-06,1356426124365412.5,1356426124365412.5
1.2068655501145422e-05,8.092801030793603e-06,1359962136452242.0,1359962136452242.0
1.2070777541593109e-05,8.197535950845739e-06,1363498770278572.8,1363498770278572.8
1.2072899955160708e-05,8.307872574176109e-06,1367163219981711.0,1367163219981711.0
1.2075022741913823e-05,8.41998957044266e-06,1370868431082445.2,1370868431082445.2
1.2077145901918073e-05,8.532126280319742e-06,1374574293673071.0,1374574293673071.0
1.2079269435239086e-05,8.644282707273343e-06,1378280807868132.0,1378280807868132.0
1.20813933419425e-05,8.761680122339513e-06,1382104058939983.5,1382104058939983.5
1.2083517622093972e-05,8.881752031498052e-06,1385986985712666.0,1385986985712666.0
1.2085642275759164e-05,9.00184505298494e-06,1389870595223111.0,1389870595223111.0
1.208776730300375e-05,9.121959190512238e-06,1393754887591356.8,1393754887591356.8
1.2089892703893416e-05,9.247350441475858e-06,1397753727268721.0,1397753727268721.0
1.2092018478493862e-05,9.375954074356102e-06,1401822384546695.0,1401822384546695.0
1.2094144626870797e-05,9.504580319703732e-06,1405891757219558.0,1405891757219558.0
1.2096271149089946e-05,9.633229181494719e-06,1409961845413096.2,1409961845413096.2
1.2098398045217035e-05,9.767670518245693e-06,1414154320011015.8,1414154320011015.8
1.2100525315317814e-05,9.905426796168329e-06,1418416936512256.5,1418416936512256.5
1.2102652959458035e-05,1.0043207295874258e-05,1422680302512369.8,1422680302512369.8
1.210478097770347e-05,1.0181012021622436e-05,1426944418143140.2,1426944418143140.2
1.2106909370119895e-05,1.0325698035684764e-05,1431349926994420.5,1431349926994420.5
1.2109038136773103e-05,1.0473275576449685e-05,1435814996075443.0,1435814996075443.0
1.2111167277728895e-05,1.0620879065877523e-05,1440280850252718.8,1440280850252718.8
1.2113296793053085e-05,1.0768508508530693e-05,1444747489664287.0,1444747489664287.0
1.2115426682811497e-05,1.0924789070907038e-05,1449386877774554.8,1449386877774554.8
1.2117556947069973e-05,1.1082908092068057e-05,1454063187866425.8,1454063187866425.8
1.2119687585894356e-05,1.1241054915407782e-05,1458740320197204.0,1458740320197204.0
1.2121818599350509e-05,1.139922954581471e-05,1463418274911465.8,1463418274911465.8
1.2123949987504302e-05,1.1568628768826573e-05,1468313922544849.8,1468313922544849.8
1.2126081750421618e-05,1.1738065335395973e-05,1473210577373761.2,1473210577373761.2
1.2128213888168358e-05,1.1907531694116298e-05,1478108093184954.8,1478108093184954.8
1.2130346400810421e-05,1.2079706591416371e-05,1483056847839447.0,1483056847839447.0
1.213247928841373e-05,1.2261265315326849e-05,1488182380103337.0,1488182380103337.0
1.2134612551044211e-05,1.2442855962835418e-05,1493308813593186.0,1493308813593186.0
1.2136746188767809e-05,1.2624478539555348e-05,1498436148467459.0,1498436148467459.0
1.2138880201650473e-05,1.2812535025469243e-05,1503681223682371.0,1503681223682371.0
1.2141014589758171e-05,1.3007147574304145e-05,1509046268652248.5,1509046268652248.5
1.2143149353156875e-05,1.3201794342000354e-05,1514412256961771.5,1514412256961771.5
1.214528449191258e-05,1.3396475334574942e-05,1519779188776817.5,1519779188776817.5
1.2147420006091276e-05,1.3602527570615054e-05,1525347742859714.8,1525347742859714.8
1.2149555895758982e-05,1.3811166798219554e-05,1530962427571183.2,1530962427571183.2
1.2151692160981716e-05,1.4019842711006087e-05,1536578099516628.8,1536578099516628.8
1.215382880182551e-05,1.4231310788883227e-05,1542242040064570.8,1542242040064570.8
1.2155965818356418e-05,1.4454987165447875e-05,1548115820802695.2,1548115820802695.2
1.2158103210640488e-05,1.4678702871186931e-05,1553990634331832.0,1553990634331832.0
1.2160240978743794e-05,1.4902457913015896e-05,1559866480833582.8,1559866480833582.8
1.2162379122732416e-05,1.513586689837661e-05,1565903194513881.0,1565903194513881.0
1.2164517642672447e-05,1.5375750159241397e-05,1572047916338742.2,1572047916338742.2
1.216665653862999e-05,1.5615675598948796e-05,1578193718594386.5,1578193718594386.5
1.2168795810671159e-05,1.5856660382004775e-05,1584356974255272.5,1584356974255272.5
1.2170935458862082e-05,1.6113928890305392e-05,1590782744382359.8,1590782744382359.8
1.2173075483268899e-05,1.6371242634308817e-05,1597209644357153.5,1597209644357153.5
1.2175215883957757e-05,1.6628601621968942e-05,1603637674378311.0,1603637674378311.0
1.2177356660994821e-05,1.6896459238146916e-05,1610229663994886.0,1610229663994886.0
1.2179497814446264e-05,1.7172476822617666e-05,1616949184620529.8,1616949184620529.8
1.218163934437827e-05,1.7448542939454337e-05,1623669886744230.0,1623669886744230.0
1.2183781250857039e-05,1.7726865991623364e-05,1630425039080305.2,1630425039080305.2
1.2185923533948775e-05,1.8023008971308363e-05,1637449091451184.2,1637449091451184.2
1.2188066193719701e-05,1.8319204022021908e-05,1644474378866153.5,1644474378866153.5
1.219020923023605e-05,1.861545115291984e-05,1651500901542380.0,1651500901542380.0
1.2192352643564062e-05,1.892678575571412e-05,1658747286223813.8,1658747286223813.8
1.2194496433769993e-05,1.924460409751456e-05,1666088427814644.5,1666088427814644.5
1.219664060092011e-05,1.9562478321537618e-05,1673430860203587.2,1673430860203587.2
1.2198785145080696e-05,1.9888328614318208e-05,1680885728626233.8,1680885728626233.8
1.2200930066318032e-05,2.0229295004900844e-05,1688553230252985.8,1688553230252985.8
1.2203075364698425e-05,2.0570321347843993e-05,1696222080061969.0,1696222080061969.0
1.2205221040288189e-05,2.09127060113997e-05,1703909879292319.5,1703909879292319.5
1.2207367093153647e-05,2.1278409411413597e-05,1711914331299702.0,1711914331299702.0
1.2209513523361139e-05,2.1644177113314057e-05,1719920190735547.2,1719920190735547.2
1.2211660330977009e-05,2.2010009128406518e-05,1727927457847304.8,1727927457847304.8
1.2213807516067617e-05,2.2397499601262466e-05,1736218772604602.8,1736218772604602.8
1.2215955078699339e-05,2.2789703961786607e-05,1744572352249342.0,1744572352249342.0
1.2218103018938555e-05,2.3181977283879548e-05,1752927400709894.8,1752927400709894.8
1.2220251336851659e-05,2.359262522438489e-05,1761515136528140.5,1761515136528140.5
1.222240003250506e-05,2.4013074904815622e-05,1770227275928469.2,1770227275928469.2
1.2224549105965179e-05,2.4433598513209786e-05,1778940947190432.0,1778940947190432.0
1.2226698557298438e-05,2.4870399129291914e-05,1787853561956535.5,1787853561956535.5
1.2228848386571285e-05,2.532102359674267e-05,1796935232109477.2,1796935232109477.2
1.2230998593850174e-05,2.5771727297811122e-05,1806018499098907.8,1806018499098907.8
1.2233149179201565e-05,2.623803644796773e-05,1815285745640949.0,1815285745640949.0
1.223530014269194e-05,2.6720893916657535e-05,1824748047506068.0,1824748047506068.0
1.2237451484387783e-05,2.720383628651548e-05,1834212013134405.0,1834212013134405.0
1.2239603204355601e-05,2.770340779726248e-05,1843864933317766.2,1843864933317766.2
1.2241755302661896e-05,2.8220693707875622e-05,1853719093959077.8,1853719093959077.8
1.2243907779373198e-05,2.8738070573234358e-05,1863574987264416.2,1863574987264416.2
1.2246060634556042e-05,2.927509696949062e-05,1873645902371738.8,1873645902371738.8
1.2248213868276974e-05,2.9829153043061936e-05,1883903269541685.5,1883903269541685.5
1.225036748060255e-05,3.0383306536702184e-05,1894162440271745.5,1894162440271745.5
1.2252521471599347e-05,3.0962463499248665e-05,1904684937079146.2,1904684937079146.2
1.2254675841333938e-05,3.15557874042515e-05,1915356972715358.5,1915356972715358.5
1.2256830589872924e-05,3.214921563381481e-05,1926030884823152.2,1926030884823152.2
1.225898571728291e-05,3.27757105237408e-05,1937039797157015.0,1937039797157015.0
1.2261141223630509e-05,3.341096619876385e-05,1948138070081639.5,1948138070081639.5
1.226329710898235e-05,3.404633357123898e-05,1959238294423431.8,1959238294423431.8
1.2265453373405079e-05,3.4725958390381396e-05,1970769680166347.2,1970769680166347.2
1.2267610016965341e-05,3.54059870677002e-05,1982305858181874.2,1982305858181874.2
1.226976703972981e-05,3.6097620476798484e-05,1993951443812218.8,1993951443812218.8
1.2271924441765152e-05,3.682532450311518e-05,2005935178200810.0,2005935178200810.0
1.2274082223138057e-05,3.755315648214294e-05,2017921019697893.0,2017921019697893.0
1.2276240383915228e-05,3.83082796430043e-05,2030153072255810.8,2030153072255810.8
