    time    temp    dens
   3.20895576217540E-02   2.36260035661475E-01   1.19570420447624E+07
     nin     zin       y       x
  1    0     8.65981174310653E-01   8.65981174310653E-01
  0    1     2.79698023222277E-15   2.79698023222277E-15
  1    1     2.56611363661714E-13   5.13222727323427E-13
  2    1     7.39632787464079E-09   2.21889836239224E-08
  1    2     1.00000000000000E-99   1.00000000000000E-99
  2    2     2.32307832644177E-06   9.29231330576709E-06
  4    2     2.63395289222821E-07   1.58037173533692E-06
  3    3     1.29714676150527E-22   7.78288056903164E-22
  4    3     1.29842239955217E-17   9.08895679686519E-17
  5    3     2.56518538526318E-17   2.05214830821055E-16
  6    3     9.81518971897504E-09   8.83367074707753E-08
  3    4     1.00000000000000E-99   1.00000000000000E-99
  5    4     1.18080425052092E-14   1.06272382546883E-13
  6    4     3.75380991983394E-14   3.75380991983394E-13
  7    4     4.51396281527472E-14   4.96535909680219E-13
  8    4     3.95872077938667E-06   4.75046493526400E-05
  3    5     1.00000000000000E-99   1.00000000000000E-99
  5    5     1.00000000000000E-99   1.00000000000000E-99
  6    5     1.54316101704135E-17   1.69747711874548E-16
  7    5     6.25370454141537E-15   7.50444544969845E-14
  8    5     1.05379765655267E-12   1.36993695351847E-11
  9    5     1.45395169669007E-06   2.03553237536610E-05
  3    6     1.00000000000000E-99   1.00000000000000E-99
  4    6     1.00000000000000E-99   1.00000000000000E-99
  5    6     1.00000000000000E-99   1.00000000000000E-99
  6    6     1.26127700018420E-23   1.51353240022104E-22
  7    6     2.25175176103501E-21   2.92727728934551E-20
  8    6     8.79385710783721E-15   1.23113999509721E-13
  9    6     6.24927786224343E-14   9.37391679336515E-13
 10    6     9.00392749524106E-14   1.44062839923857E-12
 11    6     1.06473547494866E-06   1.81005030741273E-05
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     1.00000000000000E-99   1.00000000000000E-99
  5    7     1.00000000000000E-99   1.00000000000000E-99
  6    7     1.00000000000000E-99   1.00000000000000E-99
  7    7     1.00000000000000E-99   1.00000000000000E-99
  8    7     1.66743200492097E-23   2.50114800738146E-22
  9    7     4.23488731631335E-16   6.77581970610137E-15
 10    7     5.37113358397563E-15   9.13092709275856E-14
 11    7     4.83900343336970E-15   8.71020618006546E-14
 12    7     1.01492910053236E-15   1.92836529101148E-14
 13    7     3.39172028854377E-08   6.78344057708754E-07
 14    7     1.00000000000000E-99   1.00000000000000E-99
  5    8     1.00000000000000E-99   1.00000000000000E-99
  6    8     1.00000000000000E-99   1.00000000000000E-99
  7    8     1.00000000000000E-99   1.00000000000000E-99
  8    8     1.00000000000000E-99   1.00000000000000E-99
  9    8     1.00000000000000E-99   1.00000000000000E-99
 10    8     5.89389341368747E-25   1.06090081446374E-23
 11    8     2.00331409127384E-19   3.80629677342030E-18
 12    8     5.79151677859407E-17   1.15830335571881E-15
 13    8     4.06071801958325E-15   8.52750784112483E-14
 14    8     1.21145382868835E-09   2.66519842311438E-08
  5    9     1.00000000000000E-99   1.00000000000000E-99
  6    9     1.00000000000000E-99   1.00000000000000E-99
  7    9     1.00000000000000E-99   1.00000000000000E-99
  8    9     1.00000000000000E-99   1.00000000000000E-99
  9    9     1.00000000000000E-99   1.00000000000000E-99
 10    9     1.00000000000000E-99   1.00000000000000E-99
 11    9     1.00000000000000E-99   1.00000000000000E-99
 12    9     2.37756459439085E-24   4.99288564822079E-23
 13    9     7.78299379311142E-19   1.71225863448451E-17
 14    9     4.33367598353515E-20   9.96745476213086E-19
 15    9     1.27121224943720E-19   3.05090939864928E-18
 16    9     1.00349979790710E-19   2.50874949476775E-18
 17    9     1.56516751767207E-12   4.06943554594739E-11
  7   10     1.00000000000000E-99   1.00000000000000E-99
  8   10     1.00000000000000E-99   1.00000000000000E-99
  9   10     1.00000000000000E-99   1.00000000000000E-99
 10   10     1.00000000000000E-99   1.00000000000000E-99
 11   10     1.00000000000000E-99   1.00000000000000E-99
 12   10     1.00000000000000E-99   1.00000000000000E-99
