    time    temp    dens
   2.09407678490532E+00   3.17189554228462E-01   4.30266109834512E+01
     nin     zin       y       x
  1    0     1.40190740718628E-09   1.40190740718628E-09
  0    1     6.72881796874967E-14   6.72881796874967E-14
  1    1     4.64144492750538E-15   9.28288985501077E-15
  2    1     1.19775515820117E-08   3.59326547460350E-08
  1    2     7.15826655583946E-17   2.14747996675184E-16
  2    2     2.68942020268633E-04   1.07576808107453E-03
  4    2     4.35732753707146E-08   2.61439652224288E-07
  3    3     2.82957586938219E-09   1.69774552162931E-08
  4    3     2.46103726865355E-09   1.72272608805748E-08
  5    3     6.51167694849970E-13   5.20934155879976E-12
  6    3     2.48120726443708E-07   2.23308653799337E-06
  3    4     3.82205661757391E-18   2.67543963230174E-17
  5    4     9.04795605563220E-07   8.14316045006898E-06
  6    4     7.61565061377898E-07   7.61565061377898E-06
  7    4     3.10361868335123E-15   3.41398055168635E-14
  8    4     2.23555490224786E-21   2.68266588269743E-20
  3    5     1.00000000000000E-99   1.00000000000000E-99
  5    5     1.85653881505688E-13   1.85653881505688E-12
  6    5     2.15969159631316E-08   2.37566075594448E-07
  7    5     3.97185100376905E-13   4.76622120452286E-12
  8    5     1.82031056463144E-14   2.36640373402087E-13
  9    5     4.04156223632897E-22   5.65818713086056E-21
  3    6     1.00000000000000E-99   1.00000000000000E-99
  4    6     1.00000000000000E-99   1.00000000000000E-99
  5    6     3.03072382715159E-25   3.33379620986674E-24
  6    6     4.75139196791781E-07   5.70167036150137E-06
  7    6     1.65478756789978E-08   2.15122383826972E-07
  8    6     1.09363947280988E-08   1.53109526193383E-07
  9    6     4.39202486108391E-11   6.58803729162586E-10
 10    6     2.95807631823002E-06   4.73292210916803E-05
 11    6     7.96765342643713E-12   1.35450108249431E-10
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     1.00000000000000E-99   1.00000000000000E-99
  5    7     1.00000000000000E-99   1.00000000000000E-99
  6    7     1.17576431213537E-19   1.52849360577598E-18
  7    7     1.87473117606753E-11   2.62462364649454E-10
  8    7     4.41348904558469E-06   6.62023356837703E-05
  9    7     8.93447885315581E-08   1.42951661650493E-06
 10    7     3.12096737958824E-08   5.30564454530001E-07
 11    7     6.78987714310685E-09   1.22217788575923E-07
 12    7     5.13822474236565E-10   9.76262701049474E-09
 13    7     1.05901726156982E-08   2.11803452313964E-07
 14    7     1.00000000000000E-99   1.00000000000000E-99
  5    8     1.00000000000000E-99   1.00000000000000E-99
  6    8     1.00000000000000E-99   1.00000000000000E-99
  7    8     5.62105647944393E-24   8.43158471916590E-23
  8    8     1.21489800282010E-08   1.94383680451216E-07
  9    8     8.79783677640794E-10   1.49563225198935E-08
 10    8     1.24499992718633E-08   2.24099986893540E-07
 11    8     5.57396080080576E-07   1.05905255215309E-05
 12    8     1.01247293215238E-06   2.02494586430476E-05
 13    8     1.91472150287005E-07   4.02091515602711E-06
 14    8     6.32874158910559E-06   1.39232314960323E-04
  5    9     1.00000000000000E-99   1.00000000000000E-99
  6    9     1.00000000000000E-99   1.00000000000000E-99
  7    9     1.00000000000000E-99   1.00000000000000E-99
  8    9     6.91331674321242E-24   1.17526384634611E-22
  9    9     4.64550751432179E-21   8.36191352577922E-20
 10    9     1.01035256729811E-08   1.91966987786640E-07
 11    9     3.90512005661456E-08   7.81024011322911E-07
 12    9     4.37051613562505E-08   9.17808388481261E-07
 13    9     2.10442004727282E-06   4.62972410400020E-05
 14    9     1.67342026531994E-09   3.84886661023586E-08
 15    9     5.33290123841474E-10   1.27989629721954E-08
 16    9     1.72299400828154E-11   4.30748502070386E-10
 17    9     6.06483970252829E-18   1.57685832265736E-16
  7   10     1.00000000000000E-99   1.00000000000000E-99
  8   10     1.00000000000000E-99   1.00000000000000E-99
  9   10     1.00000000000000E-99   1.00000000000000E-99
 10   10     1.00357091534931E-09   2.00714183069862E-08
 11   10     3.85072714677641E-09   8.08652700823046E-08
 12   10     1.87488175553591E-07   4.12473986217899E-06
 13   10     1.45030080279035E-09   3.33569184641781E-08
 14   10     2.09318470615798E-08   5.02364329477916E-07
 15   10     2.52784308930573E-08   6.31960772326434E-07
 16   10     1.42250720349808E-10   3.69851872909500E-09
 17   10     1.16683338793587E-16   3.15045014742685E-15
 18   10     1.09280383973737E-21   3.05985075126464E-20
 19   10     1.00000000000000E-99   1.00000000000000E-99
 20   10     1.00000000000000E-99   1.00000000000000E-99
 21   10     1.00000000000000E-99   1.00000000000000E-99
 22   10     1.00000000000000E-99   1.00000000000000E-99
 23   10     1.00000000000000E-99   1.00000000000000E-99
 24   10     1.00000000000000E-99   1.00000000000000E-99
 25   10     1.00000000000000E-99   1.00000000000000E-99
 26   10     1.00000000000000E-99   1.00000000000000E-99
 27   10     1.00000000000000E-99   1.00000000000000E-99
 28   10     1.00000000000000E-99   1.00000000000000E-99
 29   10     1.00000000000000E-99   1.00000000000000E-99
 30   10     1.00000000000000E-99   1.00000000000000E-99
 31   10     1.00000000000000E-99   1.00000000000000E-99
  8   11     1.00000000000000E-99   1.00000000000000E-99
  9   11     1.00000000000000E-99   1.00000000000000E-99
 10   11     1.00000000000000E-99   1.00000000000000E-99
 11   11     3.25564351069057E-21   7.16241572351926E-20
 12   11     1.63183065512879E-11   3.75321050679621E-10
 13   11     5.50676792609506E-11   1.32162430226282E-09
 14   11     4.00382823078352E-08   1.00095705769588E-06
 15   11     3.57978399127138E-09   9.30743837730559E-08
 16   11     3.82738683303848E-10   1.03339444492039E-08
 17   11     1.40451831031610E-14   3.93265126888509E-13
 18   11     6.21292923716137E-16   1.80174947877680E-14
 19   11     2.00788320856694E-16   6.02364962570081E-15
 20   11     1.72736709445384E-20   5.35483799280690E-19
 21   11     1.00000000000000E-99   1.00000000000000E-99
 22   11     1.00000000000000E-99   1.00000000000000E-99
 23   11     1.00000000000000E-99   1.00000000000000E-99
 24   11     1.00000000000000E-99   1.00000000000000E-99
