Epsilon_beta,Time [Days]
440328590614320.75,1.1746274021417267e-05
440058507470394.8,1.1748339377295616e-05
439788411332519.1,1.1750405096326988e-05
439518354209189.6,1.1752471178575235e-05
439248249601521.6,1.1754537624104223e-05
438978097501164.0,1.1756604432977824e-05
438707897899766.2,1.1758671605259932e-05
438437650788977.4,1.1760739141014437e-05
438167356160442.44,1.1762807040305254e-05
437897014005806.75,1.1764875303196305e-05
437626744795841.2,1.1766943929751517e-05
437356449548587.9,1.1769012920034836e-05
437086106775126.1,1.1771082274110218e-05
436815716467097.9,1.1773151992041629e-05
436545278616145.3,1.1775222073893044e-05
436274793213909.6,1.1777292519728452e-05
436004260252029.9,1.177936332961185e-05
435733764774639.1,1.1781434503607254e-05
435463299389742.5,1.1783506041778683e-05
435192786448721.3,1.178557794419017e-05
434922225943214.06,1.1787650210905758e-05
434651617864855.75,1.178972284198951e-05
434380962205282.9,1.1791795837505486e-05
434110258956129.56,1.1793869197517767e-05
433839600466492.25,1.179594292209044e-05
433569104901023.44,1.1798017011287611e-05
433298561774123.3,1.180009146517339e-05
433027971077428.4,1.1802166283811898e-05
432757332802575.94,1.180424146726727e-05
432486646941198.94,1.1806317015603657e-05
432215913484930.9,1.1808392928885212e-05
431945132425402.75,1.1810469207176105e-05
431674303754245.06,1.1812545850540515e-05
431403427463084.94,1.1814622859042633e-05
431132733314502.8,1.1816700232746663e-05
430862001417950.4,1.1818777971716817e-05
430591221918412.7,1.182085607601732e-05
430320394807519.0,1.182293454571241e-05
430049520076897.7,1.1825013380866334e-05
429778597718175.75,1.182709258154335e-05
429507627722980.5,1.1829172147807727e-05
429236610082933.4,1.183125207972375e-05
428965544789658.25,1.183333237735571e-05
428694678588404.75,1.1835413040767908e-05
428423819873690.06,1.1837494070024666e-05
428152913533690.94,1.1839575465190307e-05
427881959560033.94,1.1841657226329168e-05
427610957944343.56,1.18437393535056e-05
427339908678241.6,1.1845821846783964e-05
427068811753352.0,1.184790470622863e-05
426797667161292.56,1.1849987931903983e-05
426526474893683.6,1.1852071523874415e-05
426255529543157.4,1.1854155482204337e-05
425984580631503.6,1.185623980695816e-05
425713584078705.9,1.185832449820032e-05
425442539876387.1,1.186040955599525e-05
425171448016170.75,1.1862494980407405e-05
424900308489675.7,1.1864580771501242e-05
424629121288520.7,1.1866666929341244e-05
424357886404323.6,1.1868753453991893e-05
424086643685580.9,1.1870840345517681e-05
423815686360684.94,1.187292760398312e-05
423544681393165.8,1.187501522945273e-05
423273628774646.7,1.1877103221991039e-05
423002528496750.25,1.1879191581662589e-05
422731380551094.44,1.1881280308531934e-05
422460184929299.3,1.188336940266364e-05
422188941622981.06,1.1885458864122283e-05
421917650623755.44,1.1887548692972447e-05
421646523011557.06,1.1889638889278737e-05
421375542207120.8,1.1891729453105753e-05
421104513755932.94,1.1893820384518129e-05
420833437649615.8,1.1895911683580489e-05
420562313879791.0,1.1898003350357477e-05
420291142438076.8,1.1900095384913753e-05
420019923316092.3,1.190218778731398e-05
419748656505451.8,1.1904280557622842e-05
419477387297973.8,1.1906373695905023e-05
419206461965222.7,1.1908467202225226e-05
418935488995474.0,1.1910561076648163e-05
418664468380350.94,1.1912655319238558e-05
418393400111476.4,1.1914749930061148e-05
418122284180472.94,1.1916844909180674e-05
417851120578957.5,1.1918940256661901e-05
417579909298550.2,1.1921035972569594e-05
417308650330866.5,1.1923132056968534e-05
417037740779992.0,1.1925228509923516e-05
416766853542570.56,1.1927325331499338e-05
416495918674848.6,1.1929422521760818e-05
416224936168451.75,1.1931520080772786e-05
415953906015005.5,1.1933618008600073e-05
415682828206130.5,1.193571630530753e-05
415411702733447.75,1.1937814970960021e-05
415140529588576.7,1.1939914005622416e-05
414869683184997.5,1.1942013409359598e-05
414598910989889.4,1.1944113182236459e-05
414328091184711.25,1.1946213324317909e-05
414057223761089.56,1.1948313835668861e-05
413786308710652.3,1.1950414716354249e-05
413515346025025.4,1.1952515966439013e-05
413244335695833.56,1.1954617585988102e-05
412973277714698.0,1.1956719575066477e-05
412702597631001.7,1.195882193373912e-05
412431968912187.25,1.1960924662071011e-05
412161292608529.2,1.196302776012715e-05
411890568711661.0,1.1965131227972544e-05
411619797213213.5,1.1967235065672215e-05
411348978104816.56,1.1969339273291195e-05
411078111378099.4,1.1971443850894526e-05
410807205853114.3,1.1973548798547261e-05
410536795744536.3,1.197565411631447e-05
410266338089553.0,1.197775980426123e-05
409995832879804.8,1.1979865862452626e-05
409725280106928.1,1.1981972290953762e-05
409454679762562.25,1.1984079089829748e-05
409184031838341.0,1.198618625914571e-05
408913336325899.9,1.198829379896678e-05
408642803747970.44,1.1990401709358103e-05
408372591419315.06,1.199250999038484e-05
408102331579031.1,1.1994618642112156e-05
407832024218763.2,1.1996727664605237e-05
407561669330155.56,1.1998837057929273e-05
407291266904852.0,1.2000946822149464e-05
407020816934494.2,1.2003056957331031e-05
406750319410721.9,1.2005167463539195e-05
406480288452478.56,1.2007278340839195e-05
406210299812002.94,1.2009389589296282e-05
405940263699229.44,1.2011501208975716e-05
405670180105809.4,1.2013613199942771e-05
405400049023396.25,1.2015725562262726e-05
405129870443638.06,1.2017838296000882e-05
404859644358185.56,1.2019951401222542e-05
404589685181972.75,1.2022064877993026e-05
404320027608252.3,1.2024178726377662e-05
404050322620445.5,1.2026292946441793e-05
403780570210214.75,1.202840753825077e-05
403510770369221.6,1.2030522501869958e-05
403240923089127.5,1.2032637837364735e-05
402971028361591.8,1.2034753544800484e-05
402701086178268.56,1.2036869624242604e-05
402431741907641.8,1.203898607575651e-05
402162376900615.25,1.204110289940762e-05
401892964530945.06,1.2043220095261365e-05
401623504790302.2,1.2045337663383193e-05
401353997670357.75,1.204745560383856e-05
401084443162780.06,1.2049573916692932e-05
400814841259238.8,1.2051692602011791e-05
400545606662886.7,1.2053811659860622e-05
400276608740286.6,1.2055931090304936e-05
400007563519588.2,1.205805089341024e-05
399738470992472.7,1.206017106924206e-05
399469331150623.3,1.2062291617865934e-05
399200143985720.5,1.2064412539347413e-05
398930909489443.0,1.2066533833752049e-05
398661893645445.7,1.2068655501145422e-05
398393286254850.94,1.2070777541593109e-05
398124631634823.6,1.2072899955160708e-05
397855929777060.0,1.2075022741913823e-05
397587180673253.6,1.2077145901918073e-05
397318384315097.44,1.2079269435239086e-05
397049540694283.5,1.20813933419425e-05
396780858643502.6,1.2083517622093972e-05
396512664141388.3,1.2085642275759164e-05
396244422482441.5,1.208776730300375e-05
395976133658369.0,1.2089892703893416e-05
395707797660877.7,1.2092018478493862e-05
395439414481673.0,1.2094144626870797e-05
395170984112459.7,1.2096271149089946e-05
394902755821476.0,1.2098398045217035e-05
394634995483614.5,1.2100525315317814e-05
394367188065259.0,1.2102652959458035e-05
394099333558131.94,1.210478097770347e-05
393831431953951.06,1.2106909370119895e-05
393563483244438.4,1.2109038136773103e-05
393295487421308.5,1.2111167277728895e-05
393027836707919.6,1.2113296793053085e-05
392760530726371.3,1.2115426682811497e-05
392493177744218.3,1.2117556947069973e-05
392225777753196.56,1.2119687585894356e-05
391958330745040.9,1.2121818599350509e-05
391690836711483.6,1.2123949987504302e-05
391423295644256.9,1.2126081750421618e-05
391156349163647.8,1.2128213888168358e-05
390889516665965.5,1.2130346400810421e-05
390622637250931.56,1.213247928841373e-05
390355710910296.94,1.2134612551044211e-05
390088737635810.3,1.2136746188767809e-05
389821717419219.1,1.2138880201650473e-05
389554830680217.75,1.2141014589758171e-05
389288536576645.06,1.2143149353156875e-05
389022195650388.25,1.214528449191258e-05
388755807893212.94,1.2147420006091276e-05
388489373296885.1,1.2149555895758982e-05
388222891853169.2,1.2151692160981716e-05
387956363553827.2,1.215382880182551e-05
387690422716589.5,1.2155965818356418e-05
387424637166403.56,1.2158103210640488e-05
387158804882952.94,1.2160240978743794e-05
386892925858017.75,1.2162379122732416e-05
386627000083381.1,1.2164517642672447e-05
386361027550822.0,1.216665653862999e-05
386095358560819.2,1.2168795810671159e-05
385830144270572.25,1.2170935458862082e-05
385564883347504.9,1.2173075483268899e-05
385299575783417.2,1.2175215883957757e-05
385034221570108.44,1.2177356660994821e-05
384768820699375.44,1.2179497814446264e-05
384503525121088.1,1.218163934437827e-05
384238896992297.56,1.2183781250857039e-05
383974222333751.1,1.2185923533948775e-05
383709501137267.3,1.2188066193719701e-05
383444733394663.75,1.219020923023605e-05
383179919097757.06,1.2192352643564062e-05
382915100302558.06,1.2194496433769993e-05
382651072275037.75,1.219664060092011e-05
382386997823276.8,1.2198785145080696e-05
382122876939114.0,1.2200930066318032e-05
381858709614384.94,1.2203075364698425e-05
381594495840923.56,1.2205221040288189e-05
381330258313727.56,1.2207367093153647e-05
381066843386485.8,1.2209513523361139e-05
380803382142807.4,1.2211660330977009e-05
380539874574546.4,1.2213807516067617e-05
380276320673559.56,1.2215955078699339e-05
380012720431698.44,1.2218103018938555e-05
379749169130509.5,1.2220251336851659e-05
379486379383461.25,1.222240003250506e-05
379223543429900.06,1.2224549105965179e-05
378960661261702.8,1.2226698557298438e-05
378697732870744.6,1.2228848386571285e-05
378434758248895.6,1.2230998593850174e-05
378171997222842.7,1.2233149179201565e-05
377909841058691.2,1.223530014269194e-05
377647638799431.0,1.2237451484387783e-05
377385390436957.4,1.2239603204355601e-05
377123095963164.06,1.2241755302661896e-05
376860755369943.6,1.2243907779373198e-05
376598894618610.75,1.2246060634556042e-05
376337377535784.25,1.2248213868276974e-05
376075814470218.94,1.225036748060255e-05
375814205413830.1,1.2252521471599347e-05
375552550358531.06,1.2254675841333938e-05
375290849296234.44,1.2256830589872924e-05
375030006317952.94,1.225898571728291e-05
374769133779368.1,1.2261141223630509e-05
374508215371374.56,1.226329710898235e-05
374247251085909.2,1.2265453373405079e-05
373986240914903.5,1.2267610016965341e-05
373725651534436.6,1.226976703972981e-05
373465473807647.3,1.2271924441765152e-05
373205250333618.25,1.2274082223138057e-05
372944981104308.5,1.2276240383915228e-05
372684666111671.06,1.2278398924163371e-05
372424434184996.75,1.2280557843949212e-05
372164954723518.9,1.2282717143339486e-05
371905429637579.25,1.2284876822400935e-05
371645858919155.44,1.2287036881200321e-05
371386242560224.1,1.2289197319804412e-05
371126580552760.75,1.2291358138279988e-05
370867691304024.5,1.2293519336693842e-05
370608867258415.1,1.2295680915112783e-05
370349997703585.56,1.2297842873603626e-05
370091082631535.2,1.2300005212233195e-05
369832122034259.1,1.2302167931068333e-05
369573792653360.7,1.2304331030175894e-05
369315671540509.3,1.230649450962274e-05
369057505042035.9,1.2308658369475742e-05
368799293149959.3,1.2310822609801795e-05
368541035856298.4,1.2312987230667793e-05
368283362015322.9,1.2315152232140647e-05
368025945017048.5,1.2317317614287277e-05
367768482756956.8,1.2319483377174625e-05
367510975227087.94,1.232164952086963e-05
367253422419485.2,1.232381604543925e-05
366996496674345.94,1.2325982950950455e-05
366739784315269.7,1.2328150237470232e-05
366483026818274.3,1.2330317905065564e-05
366226224175421.9,1.2332485953803464e-05
365969376378774.9,1.2334654383750945e-05
365713287936940.75,1.2336823194975036e-05
365457280137821.94,1.2338992387542776e-05
365201227324665.44,1.234116196152122e-05
364945129489557.3,1.234333191697743e-05
364689080161594.2,1.234550225397848e-05
364433821175418.94,1.2347672972591459e-05
364178517306871.2,1.2349844072883465e-05
363923168548059.2,1.2352015554921612e-05
363667774891089.94,1.2354187418773015e-05
363412732238349.1,1.235635966450482e-05
363158175933411.44,1.2358532292184164e-05
362903574869654.3,1.2360705301878208e-05
362648929039205.9,1.2362878693654122e-05
362394238434197.4,1.236505246757909e-05
362140281279390.5,1.2367226623720302e-05
361886426085944.5,1.2369401162144966e-05
361632526256956.56,1.2371576082920295e-05
361378581784577.44,1.2373751386113522e-05
361124907628690.94,1.237592707179189e-05
360871796090190.5,1.2378103140022645e-05
360618640046904.44,1.2380279590873055e-05
360365439491008.4,1.2382456424410397e-05
360112194414674.3,1.2384633640701959e-05
359859755033055.2,1.2386811239815037e-05
359607340221072.56,1.238898922181695e-05
359354881026810.75,1.2391167586775017e-05
359102377442465.75,1.2393346334756573e-05
358850369364867.5,1.2395525465828968e-05
358598692942299.2,1.2397704980059557e-05
358346972267283.4,1.2399884877515714e-05
358095207332039.7,1.2402065158264822e-05
357843701920937.6,1.2404245822374275e-05
357592760809186.9,1.240642686991148e-05
357341775574278.7,1.2408608300943854e-05
357090746208454.4,1.241079011553883e-05
356839812048027.6,1.2412972313763846e-05
356589602982088.9,1.241515489568636e-05
356339349921707.7,1.2417337861373833e-05
356089052859149.75,1.2419521210893751e-05
355838755768999.6,1.2421704944313593e-05
355589275347072.5,1.242388906170087e-05
355339751058822.0,1.2426073563123086e-05
355090182896534.6,1.2428258448647776e-05
354840585982285.3,1.2430443718342467e-05
354591830714576.2,1.2432629372274717e-05
354343031708049.06,1.2434815410512081e-05
354094188955011.5,1.2437001833122134e-05
353845352693029.3,1.2439188640172458e-05
353597319050558.7,1.2441375831730654e-05
353349241796154.56,1.2443563407864327e-05
353101120922146.0,1.2445751368641096e-05
352853103276675.75,1.2447939714128599e-05
352605787738369.1,1.2450128444394472e-05
352358428714391.94,1.2452317559506374e-05
352111026197097.75,1.2454507059531978e-05
351863882765992.5,1.2456696944538955e-05
351617281866402.8,1.2458887214595002e-05
351370637606798.9,1.246107786976782e-05
351123949979555.1,1.2463268910125127e-05
350877734168110.06,1.2465460335734648e-05
350631844543017.4,1.2467652146664122e-05
350385911682973.9,1.2469844342981302e-05
350139935580376.56,1.2472036924753952e-05
349894698799614.3,1.2474229892049842e-05
349649517232369.1,1.2476423244936762e-05
349404292554670.7,1.2478616983482511e-05
349159250202275.0,1.2480811107754901e-05
348914816646841.94,1.248300561782175e-05
348670340112480.0,1.2485200513750897e-05
348425820591631.3,1.2487395795610185e-05
348181858175516.0,1.2489591463467476e-05
347938126740859.94,1.249178751739064e-05
347694352450728.8,1.2493983957447554e-05
347450688472974.94,1.2496180783706116e-05
347207699375309.25,1.2498377996234234e-05
346964667552694.75,1.2500575595099823e-05
346721592997618.3,1.2502773580370815e-05
346479103593522.94,1.250497195211515e-05
346236811798097.94,1.2507170710400784e-05
345994477400330.7,1.250936985529568e-05
345752438122760.9,1.2511569386867819e-05
345511050130774.8,1.2513769305185187e-05
345269619695363.44,1.2515969610315787e-05
345028146809063.1,1.2518170302327637e-05
344787134267227.1,1.252037138128876e-05
344546583205809.7,1.252257284726719e-05
344305989848124.94,1.2524774700330979e-05
344065354186735.4,1.252697694054819e-05
343825402501513.75,1.2529179567986894e-05
343585687611709.7,1.253138258271518e-05
343345930572662.7,1.2533585984801139e-05
343106131376961.25,1.2535789774312888e-05
342867291234662.9,1.2537993951318543e-05
342628413843882.3,1.2540198515886242e-05
342389494451117.0,1.2542403468084125e-05
342150852697814.8,1.2544608807980353e-05
341912858503673.6,1.254681453564309e-05
341674822462841.44,1.2549020651140526e-05
341436744567959.1,1.2551227154540848e-05
341199320420114.1,1.2553434045912263e-05
340962173131564.5,1.2555641325322988e-05
340724984145234.8,1.2557848992841253e-05
340487857156943.0,1.2560057048535299e-05
340251605623974.75,1.2562265492473376e-05
340015312550729.44,1.2564474324723753e-05
339778977929900.3,1.2566683545354705e-05
339543180957611.2,1.2568893154434525e-05
339307792318596.8,1.2571103152031512e-05
339072362291028.5,1.2573313538213977e-05
338836962354470.3,1.2575524313050249e-05
338602488178443.0,1.257773547660866e-05
338367972774650.6,1.2579947028957568e-05
338133416135844.56,1.2582158970165325e-05
337899467471513.06,1.2584371300300309e-05
337665878267120.94,1.2586584019430906e-05
337432247990570.1,1.2588797127625513e-05
337198800589808.6,1.2591010624952534e-05
336966150773317.94,1.2593224511480399e-05
336733460049841.75,1.2595438787277536e-05
336500728412186.9,1.2597653452412392e-05
336268865915832.2,1.2599868506953426e-05
336037129638215.6,1.2602083950969105e-05
335805352614241.3,1.2604299784527914e-05
335574103474164.06,1.2606516007698341e-05
335343338340973.06,1.2608732620548896e-05
335112532632181.7,1.2610949623148096e-05
334881947968906.4,1.2613167015564472e-05
334652172600516.9,1.2615384797866561e-05
334422356830558.06,1.2617602970122923e-05
334192500651925.56,1.2619821532402122e-05
333963723332549.9,1.2622040484772732e-05
333734917136118.94,1.2624259827303348e-05
333506070708528.3,1.2626479560062572e-05
333278082987722.3,1.2628699683119015e-05
333050300445502.44,1.2630920196541303e-05
332822477852112.94,1.2633141100398076e-05
332595358787537.1,1.2635362394757988e-05
332368615896185.9,1.2637584079689697e-05
332141833136467.94,1.2639806155261878e-05
331915663609799.1,1.2642028621543217e-05
331689978699622.9,1.2644251478602414e-05
331464254107105.0,1.264647472650818e-05
331239117594652.6,1.264869836532924e-05
331014511264136.2,1.2650922395134324e-05
330789865440926.7,1.2653146815992178e-05
330565848698392.0,1.2655371627971568e-05
330342343747862.56,1.265759683114126e-05
330118799498295.4,1.2659822425570041e-05
329895993207090.06,1.2662048411326702e-05
329673614635600.0,1.2664274788480056e-05
329451196963124.7,1.2666501557098915e-05
329229696378467.0,1.2668728717252117e-05
329008471404476.4,1.2670956269008502e-05
328787207532337.3,1.2673184212436931e-05
328567113130508.6,1.2675412547606265e-05
328347071225601.56,1.2677641274585387e-05
328127197355745.94,1.2679870393443192e-05
327908408753671.56,1.2682099904248582e-05
327689581681838.7,1.2684329807070474e-05
327471299520382.6,1.2686560101977795e-05
327253759631971.56,1.2688790789039487e-05
327036181493365.56,1.2691021868324503e-05
326819608670198.3,1.2693253339901805e-05
326603353972451.2,1.2695485203840376e-05
326387215951971.2,1.2697717460209199e-05
326172323138052.0,1.269995010907728e-05
325957392539373.2,1.270218315051363e-05
325743182065849.1,1.2704416584587273e-05
325529654501948.0,1.270665041136725e-05
325316089393340.06,1.2708884630922609e-05
325103946723610.8,1.2711119243322413e-05
324891828327876.2,1.2713354248635736e-05
324680373324665.5,1.2715589646931661e-05
324469747638117.0,1.2717825438279293e-05
324259084917101.7,1.2720061622747737e-05
324049959082288.25,1.2722298200406118e-05
323840837956708.56,1.272453517132357e-05
323632579975609.5,1.272677253556924e-05
323425051744112.06,1.2729010293212288e-05
323217733673663.2,1.2731248444321885e-05
323011852366537.0,1.2733486988967213e-05
322805934859151.0,1.2735725927217473e-05
322601372494373.56,1.2737965259141866e-05
322397159032387.0,1.2740204984809617e-05
322193751868214.06,1.2742445104289954e-05
321991302136025.0,1.2744685617652126e-05
321789137788243.9,1.2746926524965384e-05
321588514386353.3,1.2749167826299002e-05
321387855708703.7,1.2751409521722259e-05
321188954118068.6,1.2753651611304444e-05
320990187686287.06,1.275589409511487e-05
320792788284423.3,1.275813697322285e-05
320595982744358.4,1.276038024569771e-05
320400192963681.8,1.2762623912608801e-05
320205420084778.75,1.2764867974025468e-05
320011353873303.44,1.2767112430017083e-05
319818688623021.7,1.2769357280653024e-05
319626466892279.9,1.2771602526002678e-05
319435987514811.0,1.277384816613545e-05
319245738594912.44,1.2776094201120755e-05
319057526693021.2,1.2778340631028018e-05
318869386795884.9,1.2780587455926685e-05
318683527417253.06,1.27828346758862e-05
318497641110064.75,1.278508229097603e-05
318314222837210.94,1.278733030126565e-05
318130772313789.4,1.2789578706824553e-05
317949858571798.8,1.2791827507722234e-05
317768949002027.06,1.2794076704028206e-05
317590693306478.94,1.2796326295811995e-05
317412526071190.3,1.2798576283143142e-05
317236999410671.1,1.280082666609119e-05
317061757482586.6,1.2803077444725704e-05
316889063576536.25,1.2805328619116255e-05
316716940854367.1,1.2807580189332434e-05
316547187481898.75,1.2809832155443837e-05
316378389358390.3,1.2812084517520075e-05
316211688479966.7,1.281433727563077e-05
316046432432450.75,1.2816590429845556e-05
315882900318304.0,1.281884398023408e-05
315721416524271.06,1.2821097926866004e-05
315561173889182.1,1.2823352269811e-05
315403705868320.3,1.2825607009138747e-05
315246939391013.8,1.2827862144918949e-05
315093683299828.8,1.2830117677221308e-05
314941328100041.44,1.283237360611555e-05
314791751108387.7,1.2834629931671402e-05
314644089862258.3,1.2836886653958613e-05
314498331933778.8,1.2839143773046942e-05
314355663378617.6,1.2841401289006154e-05
314214219170561.0,1.2843659201906036e-05
314077344400051.44,1.284591751181638e-05
313940445562752.0,1.2848176218806992e-05
313808387991495.5,1.2850435322947693e-05
313677148116281.0,1.2852694824308315e-05
313549941757255.9,1.2854954722958698e-05
313424696261600.4,1.28572150189687e-05
313302761794533.06,1.2859475712408185e-05
313183799959917.0,1.286173680334704e-05
313067578089239.1,1.2863998291855153e-05
312955197853444.25,1.286626017800243e-05
312845160329855.6,1.2868522461858791e-05
312739675210165.5,1.287078514349416e-05
312636329467698.4,1.2873048222978482e-05
312538069469792.8,1.2875311700381712e-05
312441961343310.56,1.2877575575773814e-05
312351273382148.1,1.2879839849224767e-05
312262989656090.25,1.2882104520804565e-05
312180238135781.8,1.2884369590583207e-05
312100409305186.44,1.2886635058630711e-05
312025976868603.5,1.2888900925017104e-05
311955280173188.56,1.2891167189812427e-05
311889568581122.4,1.2893433853086732e-05
311828731322592.3,1.2895700914910086e-05
311772162439290.44,1.2897968375352564e-05
311721965595068.4,1.2900236234484254e-05
311674982470916.0,1.290250449237526e-05
311636264624430.94,1.2904773149095697e-05
311599381376179.94,1.2907042204715688e-05
311572994284883.94,1.2909311659305374e-05
311548945365132.8,1.2911581512934906e-05
311533610605085.06,1.291385176567445e-05
311523408174195.25,1.2916122417594177e-05
311519666183851.9,1.291839346876428e-05
311525310953771.25,1.2920664919254954e-05
311535040707779.06,1.2922936769136416e-05
311554645533963.9,1.292520901847889e-05
311579309764901.2,1.2927481667352613e-05
311614652705452.94,1.2929754715827835e-05
311655138971629.06,1.293202816397482e-05
311707845029739.7,1.2934302011863841e-05
311764949021501.44,1.2936576259565183e-05
311836690110558.3,1.293885090714915e-05
311911214679930.06,1.294112595468605e-05
312003764182183.94,1.2943401402246207e-05
312099913774449.75,1.294567724989996e-05
312211794126262.75,1.2947953497717656e-05
312331767978821.94,1.2950230145769658e-05
312463675254084.75,1.2952507194126336e-05
312609600182981.56,1.2954784642858074e-05
312762483648415.3,1.2957062492035277e-05
312936635565319.56,1.2959340741728355e-05
313118478099229.25,1.2961619392007726e-05
313316301208678.06,1.2963898442943827e-05
313530329093551.7,1.296617789460711e-05
313754101035945.1,1.2968457747068027e-05
314001186132528.25,1.297073800039706e-05
314261621669252.4,1.2973018654664686e-05
314535106300503.94,1.2975299709941405e-05
314835276690788.4,1.2977581166297728e-05
315149590054470.8,1.297986302380418e-05
315479587143621.56,1.2982145282531289e-05
315839077282757.2,1.2984427942549603e-05
316215802420865.56,1.2986711003929686e-05
316610757403072.9,1.2988994466742107e-05
317035757195533.94,1.2991278331057449e-05
317484632543259.06,1.299356259694631e-05
317955534592419.9,1.2995847264479297e-05
318451485211968.6,1.2998132333727037e-05
318983611759807.56,1.3000417804760155e-05
319542161519377.7,1.3002703677649304e-05
320128665735071.0,1.300498995246514e-05
320744753536898.8,1.3007276629278335e-05
321403343039170.06,1.3009563708159572e-05
322096186043526.0,1.3011851189179546e-05
322824286767221.5,1.3014139072408969e-05
323589701989170.25,1.3016427357918556e-05
324394617573878.1,1.3018716045779048e-05
325248080639442.7,1.3021005136061182e-05
326149246840730.4,1.3023294628835722e-05
327097210566493.06,1.3025584524173435e-05
328094707770287.4,1.3027874822145105e-05
329144642744432.3,1.303016552282153e-05
330250098047194.5,1.3032456626273516e-05
331414344928756.56,1.3034748132571883e-05
332640854266424.6,1.3037040041787466e-05
333933308017414.06,1.3039332353991103e-05
335299316370173.3,1.304162506925366e-05
336739576717302.4,1.3043918187646006e-05
338257388945265.06,1.3046211709239017e-05
339857299409686.2,1.3048505634103597e-05
341544122653168.4,1.3050799962310646e-05
343322955560929.5,1.305309469393109e-05
345199191992848.56,1.3055389829035857e-05
347178537865675.94,1.3057685367695895e-05
349267026652088.75,1.305998130998216e-05
351471275405330.9,1.306227765596562e-05
353805514629652.3,1.306457440571726e-05
356273459590658.9,1.3066871559308077e-05
358877961023728.2,1.3069169116809073e-05
361628899351479.56,1.3071467078291269e-05
364536414131612.5,1.3073765443825702e-05
367611020743630.1,1.3076064213483409e-05
370863691329548.9,1.3078363387335455e-05
374306051474023.0,1.3080662965452906e-05
377950274756247.4,1.3082962947906846e-05
381809059945119.0,1.3085263334768367e-05
385895704351659.4,1.3087564126108579e-05
390216165137555.4,1.30898653219986e-05
394785675405985.0,1.3092166922509563e-05
399615393658951.25,1.309446892771261e-05
404766302161363.8,1.3096771337678906e-05
410216997832076.75,1.3099074152479614e-05
