time_days,Nuclei:Po217 top 16
0.000615350900769031,103154170710.66542
0.0006154590983641012,103187766763.20285
0.0006155673149836327,103221368722.92229
0.0006156755506309713,103254976590.86258
0.0006157838053094618,103288590368.06244
0.0006158920790224513,103322210055.56099
0.0006160003717732859,103355835654.39728
0.0006161086835653137,103389467165.61089
0.0006162170144018821,103423104590.24115
0.0006163253642863405,103456747929.32808
0.0006164337332220372,103490397183.91135
0.0006165421212123228,103524052355.03131
0.000616650528260547,103557713443.72798
0.0006167589543700614,103591380451.04218
0.000616867399544217,103625053378.0142
0.0006169758637863664,103658732225.68521
0.0006170843470998619,103692416995.09598
0.0006171928494880574,103726107687.28796
0.0006173013709543062,103759804303.30237
0.0006174099115019634,103793506844.18091
0.0006175184711343835,103827215310.96515
0.0006176270498549226,103860929704.69722
0.0006177356476669368,103894650026.41914
0.0006178442645737832,103928376277.17339
0.0006179529005788192,103962108458.00227
0.0006180615556854024,103995846569.94847
0.000618170229896892,104029590614.055
0.0006182789232166468,104063340591.36467
0.000618387635648027,104097096502.92097
0.0006184963671943927,104130858349.76706
0.0006186051178591051,104164627805.64156
0.0006187138876455257,104198530821.83894
0.0006188226765570169,104232439799.19159
0.0006189314845969409,104266354738.74757
0.000619040311768662,104300275641.55537
0.0006191491580755432,104334202508.66328
0.0006192580235209496,104368135341.12022
0.000619366908108246,104402074139.97485
0.0006194758118407987,104436018906.27646
0.0006195847347219733,104469969641.07408
0.0006196936767551373,104503926345.41728
0.0006198026379436579,104537889020.35565
0.0006199116182909034,104571857666.93901
0.0006200206178002422,104605832286.21727
0.000620129636475044,104639812879.24068
0.0006202386743186784,104673799447.0596
0.0006203477313345157,104707791990.72441
0.0006204568075259273,104741790511.28604
0.0006205659028962847,104775795009.79524
0.0006206750174489602,104809805487.3033
0.0006207841511873265,104843821944.86124
0.0006208933041147574,104877844383.52078
0.0006210024762346264,104911872804.33337
0.0006211116675503087,104945907208.351
0.0006212208780651789,104979947596.62552
0.0006213301077826133,105013993970.2093
0.000621439356705988,105048046330.1546
0.0006215486248386802,105082104677.51408
0.0006216579121840673,105116169013.34042
0.0006217672187455277,105150239338.68666
0.0006218765445264399,105184315654.60583
0.0006219858895301837,105218397962.15132
0.0006220952537601386,105252486262.37656
0.0006222046372196854,105286580556.33536
0.0006223140399122051,105320680845.08138
0.0006224234618410798,105354787129.66891
0.0006225329030096913,105388899411.15196
0.0006226423634214231,105423131385.65004
0.0006227518430796585,105457384677.92139
0.0006228613419877812,105491643992.93652
0.0006229708601491767,105525909331.75475
0.0006230803975672297,105560180695.43489
0.0006231899542453265,105594458085.03648
0.0006232995301868533,105628741501.61891
0.0006234091253951976,105663030946.24208
0.0006235187398737465,105697326419.96574
0.0006236283736258889,105731627923.8501
0.0006237380266550132,105765935458.95526
0.0006238476989645095,105800249026.34187
0.0006239573905577671,105834568627.0704
0.0006240671014381774,105868894262.20187
0.000624176831609131,105903225932.79715
0.0006242865810740205,105937563639.9175
0.0006243963498362376,105971907384.62433
0.0006245061378991762,106006257167.97923
0.0006246159452662291,106040612991.0439
0.0006247257719407914,106074974854.88039
0.0006248356179262571,106109342760.55072
0.0006249454832260223,106143716709.11732
0.000625055367843483,106178096701.64273
0.0006251652717820351,106212482739.18945
0.000625275195045077,106246874822.82063
0.0006253851376360055,106281272953.59909
0.0006254950995582199,106315677132.58835
0.0006256050808151184,106350087360.85161
0.0006257150814101013,106384503639.45274
0.0006258251013465684,106418925969.45534
0.000625935140627921,106453354351.92358
0.0006260451992575599,106487788787.92154
0.0006261552772388876,106522229278.51373
0.0006262653745753065,106556675824.76459
0.0006263754912702201,106591128427.73903
0.0006264856273270318,106625587088.5018
0.0006265957827491464,106660177654.0636
0.0006267059575399685,106694777138.71146
0.0006268161517029042,106729382706.97395
0.0006269263652413592,106763994359.9206
0.0006270365981587409,106798612098.62148
0.0006271468504584561,106833235924.1464
0.0006272571221439135,106867865837.56575
0.0006273674132185209,106902501839.94986
0.0006274777236856882,106937143932.36948
0.0006275880535488249,106971792115.89531
0.0006276984028113412,107006446391.5983
0.0006278087714766486,107041106760.54979
0.0006279191595481582,107075773223.82089
0.0006280295670292827,107110445782.48344
0.0006281399939234344,107145124437.60898
0.0006282504402340272,107179809190.26956
0.0006283609059644747,107214500041.53717
0.000628471391118192,107249196992.48438
0.0006285818956985935,107283900044.18333
0.000628692419709096,107318609197.70702
0.000628802963153115,107353324454.12808
0.0006289135260340682,107388045814.51976
0.0006290241083553727,107422773279.9552
0.0006291347101204472,107457506851.50792
0.00062924533133271,107492246530.25146
0.000629355971995581,107526992317.25975
0.0006294666321124796,107561744213.60664
0.0006295773116868273,107596502220.36652
0.0006296880107220443,107631266338.6136
0.0006297987292215534,107666036569.42262
0.0006299094671887762,107700812913.86813
0.0006300202246271362,107735595373.02534
0.0006301310015400571,107770383947.96922
0.0006302417979309625,107805178639.77509
0.0006303526138032781,107839979449.51854
0.0006304634491604285,107874824848.45975
0.0006305743040058404,107909766266.92108
0.0006306851783429399,107944713829.11868
0.0006307960721751547,107979667536.1331
0.0006309069855059122,108014627389.0445
0.0006310179183386413,108049593388.9337
0.0006311288706767706,108084565536.88136
0.0006312398425237302,108119543833.96869
0.0006313508338829498,108154528281.27666
0.0006314618447578609,108189518879.88683
0.0006315728751518944,108224515630.88063
0.0006316839250684828,108259518535.3399
0.0006317949945110583,108294527594.34662
0.0006319060834830548,108329542808.98293
0.0006320171919879053,108364564180.33104
0.0006321283200290452,108399591709.47365
0.0006322394676099091,108434625397.49345
0.0006323506347339322,108469665245.47307
0.0006324618214045519,108504711254.49603
0.0006325730276252045,108539763425.64543
0.0006326842533993276,108574821760.00473
0.0006327954987303591,108609886258.6576
0.0006329067636217372,108644956922.6877
0.0006330180480769024,108680033753.17949
0.0006331293520992941,108715116751.217
0.0006332406756923528,108750205917.88466
0.0006333520188595191,108785301254.26689
0.0006334633816042356,108820402761.44893
0.0006335747639299444,108855510440.5155
0.0006336861658400882,108890624292.55188
0.0006337975873381102,108925744318.6433
0.0006339090284274554,108960870519.87553
0.0006340204891115682,108996002897.33435
0.0006341319693938938,109031141452.10559
0.0006342434692778779,109066286185.27528
0.0006343549887669679,109101437097.9301
0.0006344665278646106,109136702235.44174
0.0006345780865742536,109171993562.84059
0.0006346896648993449,109207291095.49977
0.0006348012628433346,109242594834.51074
0.0006349128804096718,109277904780.96457
0.0006350245176018065,109313220935.95273
0.0006351361744231896,109348543300.56677
0.000635247850877272,109383871875.89844
0.0006353595469675069,109419206663.04
0.0006354712626973465,109454547663.08365
0.0006355829980702437,109489894877.12164
0.0006356947530896521,109525248306.24646
0.000635806527759027,109560607951.55124
0.0006359183220818231,109595973814.12881
0.000636030136061496,109631345895.07231
0.0006361419697015016,109666724195.47496
0.0006362538230052977,109702108716.43063
0.0006363656959763413,109737499459.03294
0.0006364775886180906,109772896424.37582
0.0006365895009340036,109808299613.55319
0.0006367014329275409,109843709027.6598
0.0006368133846021616,109879124667.78987
0.0006369253559613266,109914546535.0383
0.0006370373470084962,109949974630.4996
0.0006371493577471334,109985408955.26945
0.0006372613881807,110020849510.4428
0.0006373734383126591,110056296297.1152
0.0006374855081464739,110091749316.38232
0.0006375975976856084,110127208569.33974
0.0006377097069335285,110162674057.08405
0.0006378218358936989,110198145780.71121
0.0006379339845695856,110233623741.31776
0.0006380461529646548,110269107940.00006
0.0006381583410823747,110304598377.85538
0.0006382705489262129,110340095055.98044
0.0006383827764996374,110375675574.06656
0.0006384950238061171,110411312444.72566
0.0006386072908491226,110446955581.40189
0.0006387195776321236,110482604985.1969
0.0006388318841585913,110518260657.21268
0.0006389442104319962,110553922598.55104
0.0006390565564558119,110589590810.31483
0.0006391689222335103,110625265293.60631
0.000639281307768565,110660946049.5281
0.0006393937130644492,110696633079.18312
0.0006395061381246387,110732326383.67471
0.000639618582952608,110768025964.10599
0.0006397310475518327,110803731821.58041
0.0006398435319257892,110839443957.20158
0.0006399560360779552,110875162372.07368
0.0006400685600118078,110910887067.30057
0.0006401811037308253,110946618043.98665
0.0006402936672384866,110982355303.23618
0.0006404062505382704,111018098846.15378
0.0006405188536336581,111053848673.8446
0.0006406314765281296,111089604787.41351
0.0006407441192251664,111125367187.96574
0.0006408567817282496,111161135876.60655
0.000640969464040863,111196910854.44197
0.0006410821661664893,111232692122.57758
0.0006411948881086119,111268479682.11935
0.0006413076298707149,111304273534.17345
0.0006414203914562841,111340073679.8465
0.0006415331728688047,111375880120.24501
0.0006416459741117629,111411692856.47571
0.0006417587951886448,111447511889.64548
0.000641871636102939,111483337220.86176
0.000641984496858133,111519168851.23186
0.0006420973774577155,111555006781.8633
0.000642210277905175,111590851013.86362
0.0006423231982040027,111626790412.048
0.0006424361383576884,111662798277.77364
0.0006425490983697231,111698812474.74794
0.0006426620782435988,111734833004.08421
0.000642775077982807,111770859866.89565
0.0006428880975908418,111806893064.2961
0.0006430011370711963,111842932597.39935
0.0006431141964273646,111878978467.31932
0.0006432272756628409,111915030675.17
0.0006433403747811217,111951089222.06615
0.0006434534937857024,111987154109.12224
0.0006435666326800799,112023225337.45302
0.0006436797914677505,112059302908.1732
0.0006437929701522134,112095386822.39838
0.0006439061687369664,112131477081.24382
0.0006440193872255087,112167573685.825
0.0006441326256213394,112203676637.25749
0.0006442458839279599,112239785936.65762
0.0006443591621488704,112275901585.14137
0.0006444724602875729,112312023583.8251
0.0006445857783475686,112348151933.82523
0.0006446991163323615,112384286636.25876
0.0006448124742454545,112420427692.24252
0.0006449258520903514,112456575102.89357
0.0006450392498705572,112492728869.32938
0.0006451526675895761,112528888992.66713
0.0006452661052509155,112565055474.02501
0.0006453795628580812,112601228314.52075
0.0006454930404145802,112637407515.27243
0.0006456065379239197,112673593077.39818
0.0006457200553896089,112709785002.01688
0.0006458335928151566,112745983290.24716
0.0006459471502040722,112782187943.2078
0.0006460607275598652,112818398962.01775
0.0006461743248860475,112854616347.79665
0.0006462879421861302,112890840101.66385
0.0006464015794636251,112927070224.73906
0.0006465152367220442,112963306718.14194
0.0006466289139649021,112999549582.99295
0.0006467426111957122,113035798820.41222
0.0006468563284179887,113072054431.52019
0.0006469700656352462,113108357094.42732
0.0006470838228510018,113144775932.76634
0.0006471976000687711,113181201174.61496
0.000647311397292071,113217632821.09906
0.0006474252145244193,113254070873.34474
0.0006475390517693334,113290515332.47816
0.0006476529090303335,113326966199.62613
0.0006477667863109384,113363423475.91531
0.0006478806836146679,113399887162.47246
0.0006479946009450425,113436357260.42456
0.0006481085383055845,113472833770.89935
0.0006482224956998151,113509316695.0241
0.000648336473131257,113545806033.92648
0.0006484504706034328,113582301788.73428
0.0006485644881198674,113618803960.57585
0.0006486785256840845,113655312550.57942
0.0006487925832996092,113691827559.87346
0.0006489066609699666,113728348989.58641
0.000649020758698684,113764876840.8476
0.0006491348764892878,113801411114.78592
0.0006492490143453056,113837951812.53069
0.0006493631722702646,113874498935.21112
0.000649477350267695,113911052483.95734
0.0006495915483411256,113947612459.8991
0.0006497057664940861,113984178864.16635
0.0006498200047301068,114020751697.88933
0.0006499342630527198,114057330962.19879
0.0006500485414654565,114093916658.2252
0.0006501628399718495,114130508787.09958
0.0006502771585754318,114167107349.95284
0.0006503914972797363,114203712347.91617
0.0006505058560882988,114240323782.12146
0.0006506202350046534,114276941653.70004
0.0006507346340323359,114313565963.784
0.0006508490531748818,114350196713.50497
0.000650963492435829,114386833903.99585
0.0006510779518187146,114423477536.38875
0.0006511924313270763,114460127611.8164
0.0006513069309644525,114496784131.4115
0.0006514214507343835,114533447096.3074
0.0006515359906404086,114570116507.63731
0.0006516505506860687,114606831466.96657
0.0006517651308749039,114643663694.69974
0.0006518797312104574,114680502398.62851
0.000651994351696271,114717347579.89127
0.0006521089923358877,114754199239.62698
0.0006522236531328507,114791057378.9745
0.0006523383340907052,114827921999.07362
0.0006524530352129958,114864793101.06357
0.0006525677565032679,114901670686.08403
0.0006526824979650676,114938554755.27495
0.0006527972596019412,114975445309.77626
0.0006529120414174371,115012342350.72856
0.000653026843415103,115049245879.27219
0.0006531416655984873,115086155896.54793
0.0006532565079711387,115123072403.69638
0.0006533713705366085,115159995401.85912
0.0006534862532984465,115196924892.17726
0.0006536011562602035,115233860875.79214
0.0006537160794254313,115270803353.84555
0.0006538310227976831,115307752327.47957
0.0006539459863805113,115344707797.83617
0.0006540609701774698,115381669766.05766
0.000654175974192112,115418638233.28648
0.000654290998427994,115455613200.66551
0.0006544060428886709,115492594669.33762
0.0006545211075776987,115529582640.44583
0.0006546361924986336,115566577115.13327
0.0006547512976550342,115603578094.54391
0.0006548664230504579,115640585579.82126
0.0006549815686884633,115677599572.1092
0.0006550967345726099,115714620072.5519
0.0006552119207064567,115751647082.2934
0.0006553271270935655,115788680602.47864
0.0006554423537374969,115825720634.2522
0.0006555576006418127,115862767178.7589
0.0006556728678100746,115899820237.1438
0.0006557881552458469,115936879810.5525
0.0006559034629526927,115973945900.13036
0.0006560187909341761,116011018507.0232
0.0006561341391938616,116048097632.3766
0.0006562495077353157,116085183277.33723
0.0006563648965621042,116122358347.5936
0.0006564803056777937,116159606393.69121
0.0006565957350859511,116196860989.09683
0.0006567111847901458,116234122134.96237
0.0006568266547939455,116271389832.43947
0.0006569421451009199,116308664082.68002
0.0006570576557146379,116345944886.83606
0.0006571731866386716,116383232246.06027
0.0006572887378765914,116420526161.50502
0.0006574043094319691,116457826634.32312
0.0006575199013083767,116495133665.6674
0.0006576355135093883,116532447256.69131
0.000657751146038577,116569767408.54814
0.0006578667988995172,116607094122.3913
0.0006579824720957837,116644427399.37477
0.0006580981656309517,116681767240.65231
0.0006582138795085984,116719113647.37837
0.0006583296137323,116756466620.70729
0.0006584453683056343,116793826161.79356
0.0006585611432321785,116831192271.79187
0.0006586769385155126,116868564951.85753
0.0006587927541592152,116905944203.14561
0.0006589085901668665,116943330026.81151
0.0006590244465420464,116980722424.01062
0.0006591403232883374,117018121395.89919
0.0006592562204093207,117055526943.63295
0.0006593721379085787,117092939068.36821
0.0006594880757896942,117130357771.26115
0.0006596040340562519,117167783053.46884
0.0006597200127118358,117205214916.14784
0.0006598360117600307,117242653360.45529
0.0006599520312044218,117280098387.5481
0.0006600680710485966,117317549998.5842
0.0006601841312961412,117355008194.721
0.0006603002119506434,117392472977.11633
0.0006604163130156911,117429944346.9283
0.0006605324344948728,117467422305.31497
0.0006606485763917789,117504906853.43509
0.0006607647387099991,117542397992.4472
0.0006608809214531237,117579895723.51016
0.0006609971246247438,117617422153.15782
0.0006611133482284525,117655081837.08978
0.0006612295922678416,117692748142.70772
0.0006613458567465045,117730421071.17592
0.0006614621416680343,117768100623.65869
0.0006615784470360268,117805786801.32114
0.0006616947728540765,117843479605.32796
0.0006618111191257791,117881179036.84424
0.0006619274858547306,117918885097.03505
0.0006620438730445288,117956597787.06635
0.000662160280698771,117994317108.10364
0.0006622767088210556,118032043061.31284
0.0006623931574149807,118069775647.85982
0.000662509626484147,118107514868.9114
0.0006626261160321543,118145260725.6339
0.0006627426260626033,118183013219.19398
0.0006628591565790954,118220772350.75867
0.000662975707585232,118258538121.49487
0.0006630922790846173,118296310532.57034
0.0006632088710808538,118334089585.15247
0.0006633254835775455,118371875280.409
0.0006634421165782965,118409667619.50774
0.0006635587700867131,118447466603.61717
0.0006636754441064007,118485272233.90556
0.0006637921386409659,118523084511.54147
0.0006639088536940151,118560903437.69356
0.0006640255892691571,118598729013.53105
0.0006641423453700001,118636561240.22314
0.000664259122000153,118674400118.93915
0.0006643759191632247,118712245650.84846
0.0006644927368628271,118750097837.12135
0.0006646095751025701,118787956678.92761
0.0006647264338860656,118825822177.43753
0.0006648433132169251,118863694333.82127
0.0006649602130987628,118901573149.24992
0.0006650771335351914,118939458624.89417
0.0006651940745298252,118977350761.92493
0.0006653110360862782,119015249561.51349
0.0006654280182081671,119053155024.83142
0.0006655450208991072,119091067153.05048
0.0006656620441627154,119128991378.21246
0.0006657790880026089,119167065006.57556
0.000665896152422405,119205145329.40794
0.0006660132374257236,119243232347.88689
0.0006661303430161832,119281326063.18954
0.0006662474691974036,119319426476.49344
0.0006663646159730049,119357533588.9761
0.0006664817833466092,119395647401.8157
0.0006665989713218378,119433767916.19032
0.000666716179902313,119471895133.27814
0.0006668334090916574,119510029054.25761
0.0006669506588934957,119548169680.30775
0.0006670679293114516,119586317012.60735
0.0006671852203491502,119624471052.33557
0.0006673025320102164,119662631800.67155
0.0006674198642982776,119700799258.7953
0.0006675372172169601,119738973427.88637
0.0006676545907698914,119777154309.12466
0.0006677719849606991,119815341903.69025
0.000667889399793013,119853536212.76392
0.0006680068352704619,119891737237.52603
0.0006681242913966761,119929944979.15741
0.0006682417681752862,119968159438.83911
0.0006683592656099226,120006380617.75204
0.0006684767837042189,120044608517.07819
0.000668594322461807,120082843137.99889
0.0006687118818863199,120121084481.696
0.0006688294619813912,120159332549.35141
0.0006689470627506564,120197587342.1478
0.0006690646841977501,120235848861.26738
0.0006691823263263083,120274117107.89287
0.0006692999891399666,120312392083.20695
0.0006694176726423633,120350673788.39308
0.0006695353768371356,120388962224.63446
0.0006696531017279216,120427257393.11446
0.0006697708473183602,120465559295.01666
0.0006698886136120917,120503867931.52547
0.0006700064006127562,120542183303.82466
0.0006701242083239944,120580505413.0987
0.0006702420367494473,120618834260.53192
0.0006703598858927582,120657201546.56161
0.0006704777557575694,120695691436.8753
0.0006705956463475245,120734188094.8492
0.0006707135576662675,120772691521.67328
0.0006708314897174425,120811201718.53746
0.0006709494425046962,120849718686.63252
0.0006710674160316741,120888242427.14882
0.0006711854103020226,120926772941.27719
0.0006713034253193888,120965310230.20834
0.0006714214610874216,121003854295.13396
0.000671539517609769,121042405137.24515
0.0006716575948900804,121080962757.73367
0.0006717756929320051,121119527157.79105
0.0006718938117391946,121158098338.60977
0.0006720119513152998,121196676301.38194
0.0006721301116639722,121235261047.29985
0.0006722482927888638,121273852577.5561
0.0006723664946936288,121312450893.34398
0.0006724847173819206,121351055995.85637
0.0006726029608573932,121389667886.28647
0.0006727212251237014,121428286565.8277
0.0006728395101845019,121466912035.67413
0.0006729578160434503,121505544297.01952
0.0006730761427042037,121544183351.0579
0.0006731944901704197,121582829198.98376
0.0006733128584457558,121621481841.99146
0.0006734312475338722,121660141281.27602
0.000673549657438428,121698807518.03235
0.0006736680881630829,121737480553.45558
0.0006737865397114975,121776160388.74097
0.0006739050120873344,121814847025.08438
0.000674023505294255,121853540463.68164
0.0006741420193359222,121892240705.7286
0.0006742605542159985,121930947752.42143
0.0006743791099381494,121969661604.95685
0.0006744976865060389,122008382264.53148
0.0006746162839233323,122047109732.34203
0.0006747349021936949,122085844009.58543
0.0006748535413207947,122124585097.45947
0.0006749722013082982,122163332997.16135
0.0006750908821598734,122202187448.6981
0.0006752095838791881,122241095929.3961
0.0006753283064699128,122280011251.35477
0.0006754470499357167,122318933415.77678
0.0006755658142802703,122357862423.8652
0.0006756845995072442,122396798276.82321
0.0006758034056203112,122435740975.8546
0.0006759222326231432,122474690522.16307
0.0006760410805194133,122513646916.95247
0.0006761599493127952,122552610161.42699
0.0006762788390069626,122591580256.79073
0.0006763977496055917,122630557204.24867
0.0006765166811123576,122669541005.00558
0.0006766356335309366,122708531660.26628
0.0006767546068650051,122747529171.23587
0.0006768736011182417,122786533539.12015
0.000676992616294324,122825544765.12448
0.0006771116523969312,122864562850.45491
0.000677230709429742,122903587796.31712
0.0006773497873964377,122942619603.91783
0.0006774688863006987,122981658274.4634
0.0006775880061462064,123020703809.16049
0.0006777071469366423,123059756209.21582
0.0006778263086756903,123098815475.83684
0.0006779454913670334,123137881610.2308
0.0006780646950143555,123176954613.60515
0.0006781839196213407,123216034487.16757
0.0006783031651916757,123255121232.1263
0.0006784224317290457,123294214849.68939
0.0006785417192371375,123333315341.06526
0.0006786610277196382,123372422707.46246
0.0006787803571802355,123411536950.0897
0.0006788997076226189,123450658070.15634
0.0006790190790504771,123489786068.87148
0.0006791384714674999,123528920947.44455
0.0006792578848773776,123568062707.08502
0.0006793773192838022,123607211349.00317
0.0006794967746904651,123646366874.40895
0.0006796162511010587,123685529284.51265
0.0006797357485192757,123724760654.8439
0.0006798552669488111,123764083151.21158
0.0006799748063933584,123803412561.63559
0.000680094366856613,123842748887.33162
0.00068021394834227,123882092129.51537
0.0006803335508540269,123921442289.40329
0.0006804531743955801,123960799368.21158
0.0006805728189706275,124000163367.15675
0.0006806924845828666,124039534287.45538
0.0006808121712359975,124078912130.32478
0.0006809318789337197,124118296896.98206
0.000681051607679733,124157688588.64445
0.0006811713574777387,124197087206.52965
0.0006812911283314374,124236492751.85533
0.0006814109202445328,124275905225.83986
0.0006815307332207273,124315324629.7013
0.0006816505672637242,124354750964.65822
0.0006817704223772271,124394184231.92892
0.0006818902985649421,124433624432.73286
0.0006820101958305742,124473071568.28885
0.0006821301141778294,124512525639.81628
0.000682250053610414,124551986648.53444
0.0006823700141320365,124591454595.66354
0.0006824899957464046,124630929482.4233
0.0006826099984572269,124670411310.03392
0.0006827300222682122,124709900079.71562
0.0006828500671830719,124749395792.68935
0.000682970133205516,124788898450.17589
0.0006830902203392559,124828408053.39606
0.000683210328588003,124867924603.57106
0.0006833304579554712,124907448101.92273
0.0006834506084453731,124946978549.67256
0.0006835707800614228,124986515948.04248
0.0006836909728073343,125026060298.25436
0.0006838111866868241,125065611601.53093
0.0006839314217036074,125105169859.0946
0.000684051677861401,125144735072.16809
0.0006841719551639219,125184307241.97429
0.0006842922536148876,125223886369.73628
0.0006844125732180178,125263537589.29227
0.000684532913977031,125303276303.97694
0.0006846532758956471,125343022005.90112
0.000684773658977586,125382774696.29314
0.00068489406322657,125422534376.38208
0.0006850144886463206,125462301047.3968
0.00068513493524056,125502074710.56656
0.0006852554030130108,125541855367.12051
0.0006853758919673981,125581643018.28859
0.0006854964021074455,125621437665.30063
0.000685616933436878,125661239309.38664
0.0006857374859594213,125701047951.77663
0.0006858580596788025,125740863593.70158
0.0006859786545987482,125780686236.39194
0.0006860992707229861,125820515881.07875
0.000686219908055244,125860352528.99286
0.0006863405665992521,125900196181.36606
0.0006864612463587395,125940046839.42975
0.0006865819473374366,125979904504.41574
0.0006867026695390741,126019769177.55597
0.0006868234129673834,126059640860.08258
0.0006869441776260978,126099519553.22833
0.0006870649635189498,126139405258.22572
0.0006871857706496729,126179297976.30765
0.0006873065990220007,126219197708.70703
0.0006874274486396694,126259104456.6575
0.000687548319506414,126299018221.39243
0.0006876692116259709,126338939004.14561
0.000687790125002076,126378866806.15077
0.0006879110596384686,126418801628.64249
0.0006880320155388858,126458743472.855
0.0006881529927070668,126498692340.02293
0.0006882739911467503,126538648231.3808
0.0006883950108616777,126578611148.16417
0.0006885160518555895,126618581091.6081
0.0006886371141322269,126658558062.94803
0.0006887581976953316,126698542063.41951
0.0006888793025486476,126738533094.25885
0.0006890004286959179,126778531156.70197
0.0006891215761408864,126818644038.92072
0.000689242744887298,126858801184.25943
0.0006893639349388975,126898965390.4096
0.0006894851462994323,126939136658.61304
0.0006896063789726486,126979314990.11119
0.0006897276329622936,127019500386.14616
0.0006898489082721149,127059692847.95973
0.0006899702049058625,127099892376.79478
0.0006900915228672852,127140098973.89362
0.000690212862160133,127180312640.49913
0.0006903342227881561,127220533377.85399
0.000690455604755107,127260761187.20198
0.0006905770080647371,127300996069.78624
0.0006906984327207992,127341238026.85056
0.000690819878727046,127381487059.6386
0.0006909413460872328,127421743169.39482
0.0006910628348051135,127462006357.36336
0.0006911843448844437,127502276624.78877
0.0006913058763289785,127542553972.91568
0.000691427429142476,127582838402.98947
0.0006915490033286929,127623129916.25511
0.0006916705988913869,127663428513.95796
0.0006917922158343164,127703734197.34363
0.0006919138541612419,127744046967.65822
0.0006920355138759224,127784366826.14767
0.0006921571949821189,127824693774.05835
0.0006922788974835925,127865027812.63673
0.0006924006213841045,127905368943.12929
0.0006925223666874188,127945717166.78345
0.0006926441333972981,127986072484.84622
0.0006927659215175063,128026434898.56496
0.0006928877310518074,128066804409.18704
0.0006930095620039677,128107181017.9608
0.0006931314143777529,128147564726.13403
0.0006932532881769292,128187955534.95499
0.0006933751834052633,128228353445.672
0.0006934971000665245,128268758459.53423
0.0006936190381644806,128309170577.79028
0.000693740997702901,128349634387.63248
0.0006938629786855546,128390205052.11938
0.0006939849811162136,128430782850.12665
0.0006941070049986485,128471367782.9084
0.000694229050336631,128511959851.71901
0.0006943511171339333,128552559057.81305
0.0006944732053943296,128593165402.4458
0.0006945953151215933,128633778886.87238
0.0006947174463194989,128674399512.34804
0.0006948395989918215,128715027280.12833
0.0006949617731423365,128755662191.469
0.0006950839687748215,128796304247.62636
0.0006952061858930533,128836953449.85654
0.0006953284245008096,128877609799.41612
0.0006954506846018682,128918273297.56139
0.0006955729662000097,128958943945.54985
0.0006956952692990133,128999621744.63835
0.0006958175939026594,129040306696.08423
0.0006959399400147287,129080998801.14502
0.0006960623076390042,129121698061.07884
0.0006961846967792678,129162404477.14351
0.0006963071074393026,129203118050.59721
0.0006964295396228921,129243838782.6984
0.0006965519933338217,129284566674.706
0.000696674468575876,129325301727.87885
0.000696796965352841,129366043943.47598
0.0006969194836685025,129406793322.75659
0.000697042023526649,129447549866.98065
0.0006971645849310676,129488313577.40779
0.0006972871678855466,129529084455.29797
0.0006974097723938756,129569862501.91154
0.0006975323984598434,129610647718.50865
0.000697655046087242,129651440106.35042
0.0006977777152798618,129692239666.69759
0.0006979004060414948,129733046400.81128
0.0006980231183759327,129773860309.95259
0.0006981458522869699,129814681395.38362
0.0006982686077783998,129855509658.36584
0.0006983913848540166,129896365204.75294
0.0006985141835176152,129937351472.65184
0.0006986370037729923,129978344947.14598
0.0006987598456239441,130019345629.50244
0.0006988827090742677,130060353520.98859
0.0006990055941277601,130101368622.87163
0.000699128500788221,130142390936.4199
0.0006992514290594493,130183420462.90115
0.0006993743789452448,130224457203.58363
0.0006994973504494071,130265501159.73566
0.0006996203435757388,130306552332.6262
0.000699743358328041,130347610723.52405
0.0006998663947101164,130388676333.69836
0.0006999894527257682,130429749164.4184
0.0007001125323787992,130470829216.95357
0.0007002356336730157,130511916492.57408
0.0007003587566122219,130553010992.5498
0.0007004819012002238,130594112718.15092
0.0007006050674408272,130635221670.64769
0.0007007282553378408,130676337851.3113
0.0007008514648950715,130717461261.4124
0.000700974696116328,130758591902.22205
0.000701097949005419,130799729775.01154
0.0007012212235661553,130840874881.0528
0.0007013445198023471,130882027221.61746
0.0007014678377178055,130923186797.97752
0.0007015911773163418,130964353611.4051
0.0007017145386017697,131005527663.17303
0.0007018379215779019,131046708954.55377
0.0007019613262485523,131087897486.8204
0.0007020847526175348,131129093261.24577
0.0007022082006886657,131170296279.10364
0.0007023316704657605,131211506541.66737
0.0007024551619526359,131252724050.21092
0.0007025786751531084,131293948806.00809
0.0007027022100709969,131335180810.33345
0.0007028257667101197,131376420064.46144
0.0007029493450742959,131417666569.66667
0.0007030729451673455,131458953586.57312
0.0007031965669930886,131500357550.66
0.0007033202105553474,131541768794.7852
0.0007034438758579435,131583187320.22859
0.0007035675629046993,131624613128.27039
0.0007036912716994377,131666046220.1909
0.0007038150022459838,131707486597.27122
0.0007039387545481616,131748934260.79211
0.0007040625286097963,131790389212.03474
0.0007041863244347136,131831851452.28029
0.000704310142026741,131873320982.81075
0.0007044339813897055,131914797804.90776
0.0007045578425274349,131956281919.8534
0.0007046817254437576,131997773328.92978
0.0007048056301425036,132039272033.41975
0.0007049295566275027,132080778034.60593
0.0007050535049025856,132122291333.77124
0.000705177474971583,132163811932.19865
0.000705301466838328,132205339831.17197
0.0007054254805066529,132246875031.97476
0.000705549515980391,132288417535.89075
0.0007056735732633763,132329967344.20403
0.0007057976523594432,132371524458.19887
0.000705921753272428,132413088879.16005
