time_days,Sb129 top 17
1.1574074074074073e-05,7.797960008051577e-88
1.1576109151910821e-05,7.797959947901712e-88
1.157814458757678e-05,7.797959887741273e-88
1.158018038113487e-05,7.797959827570255e-88
1.1582216532648015e-05,7.797959767388658e-88
1.1584253042179158e-05,7.797959707196481e-88
1.1586289909791249e-05,7.79795964699372e-88
1.1588327135547246e-05,7.797959586780374e-88
1.1590364719510128e-05,7.797959526556441e-88
1.1592402661742875e-05,7.797959466321918e-88
1.1594440962308483e-05,7.797959406076805e-88
1.1596479621269957e-05,7.797959345821101e-88
1.1598518638690315e-05,7.797959285554802e-88
1.1600558014632583e-05,7.797959225277906e-88
1.1602597749159803e-05,7.797959164990413e-88
1.1604637842335022e-05,7.79795910469232e-88
1.1606678294221306e-05,7.797959044383624e-88
1.1608719104881723e-05,7.797958984064326e-88
1.1610760274379357e-05,7.797958923734421e-88
1.1612801802777306e-05,7.797958863393908e-88
1.1614843690138673e-05,7.797958803042788e-88
1.1616885936526574e-05,7.797958742681057e-88
1.1618928542004138e-05,7.797958682308709e-88
1.1620971506634507e-05,7.79795862192575e-88
1.1623014830480826e-05,7.797958561532174e-88
1.162505851360626e-05,7.797958501127978e-88
1.1627102556073979e-05,7.797958440713163e-88
1.1629146957947168e-05,7.797958380287725e-88
1.163119171928902e-05,7.797958319851662e-88
1.1633236840162742e-05,7.797958259404974e-88
1.1635282320631548e-05,7.797958198947658e-88
1.163732816075867e-05,7.797958138479712e-88
1.1639374360607345e-05,7.797958078001135e-88
1.1641420920240822e-05,7.797958017511924e-88
1.1643467839722364e-05,7.797957957012076e-88
1.1645515119115243e-05,7.797957896501593e-88
1.1647562758482743e-05,7.79795783598047e-88
1.1649610757888157e-05,7.797957775448707e-88
1.1651659117394789e-05,7.797957714906299e-88
1.1653707837065959e-05,7.797957654353248e-88
1.1655756916964996e-05,7.79795759378955e-88
1.1657806357155237e-05,7.797957533215203e-88
1.1659856157700035e-05,7.797957472630206e-88
1.1661906318662747e-05,7.797957412034556e-88
1.1663956840106745e-05,7.797957351428252e-88
1.1666007722095419e-05,7.797957290811293e-88
1.1668058964692159e-05,7.797957230183676e-88
1.1670110567960373e-05,7.797957169545399e-88
