time_days,I132 top 18
1.1574074074074073e-05,2.19788358034266e-87
1.1576109151910821e-05,2.197883547912725e-87
1.157814458757678e-05,2.197883515477089e-87
1.158018038113487e-05,2.19788348303575e-87
1.1582216532648015e-05,2.197883450588708e-87
1.1584253042179158e-05,2.19788341813596e-87
1.1586289909791249e-05,2.197883385677507e-87
1.1588327135547246e-05,2.197883353213347e-87
1.1590364719510128e-05,2.197883320743479e-87
1.1592402661742875e-05,2.197883288267903e-87
1.1594440962308483e-05,2.1978832557866173e-87
1.1596479621269957e-05,2.1978832232996206e-87
1.1598518638690315e-05,2.197883190806912e-87
1.1600558014632583e-05,2.197883158308491e-87
1.1602597749159803e-05,2.197883125804356e-87
1.1604637842335022e-05,2.1978830932945064e-87
1.1606678294221306e-05,2.1978830607789413e-87
1.1608719104881723e-05,2.1978830282576585e-87
1.1610760274379357e-05,2.1978829957306586e-87
1.1612801802777306e-05,2.1978829631979402e-87
1.1614843690138673e-05,2.1978829306595015e-87
1.1616885936526574e-05,2.1978828981153425e-87
1.1618928542004138e-05,2.1978828655654615e-87
1.1620971506634507e-05,2.197882833009858e-87
1.1623014830480826e-05,2.19788280044853e-87
1.162505851360626e-05,2.1978827678814777e-87
1.1627102556073979e-05,2.1978827353086994e-87
1.1629146957947168e-05,2.1978827027301945e-87
1.163119171928902e-05,2.1978826701459613e-87
1.1633236840162742e-05,2.197882637556e-87
1.1635282320631548e-05,2.197882604960308e-87
1.163732816075867e-05,2.197882572358886e-87
1.1639374360607345e-05,2.1978825397517318e-87
1.1641420920240822e-05,2.197882507138845e-87
1.1643467839722364e-05,2.1978824745202243e-87
1.1645515119115243e-05,2.197882441895868e-87
1.1647562758482743e-05,2.1978824092657766e-87
1.1649610757888157e-05,2.197882376629948e-87
1.1651659117394789e-05,2.1978823439883817e-87
1.1653707837065959e-05,2.1978823113410766e-87
1.1655756916964996e-05,2.197882278688031e-87
1.1657806357155237e-05,2.1978822460292447e-87
1.1659856157700035e-05,2.1978822133647167e-87
1.1661906318662747e-05,2.1978821806944455e-87
1.1663956840106745e-05,2.1978821480184304e-87
1.1666007722095419e-05,2.1978821153366705e-87
1.1668058964692159e-05,2.197882082649165e-87
1.1670110567960373e-05,2.197882049955912e-87
1.1672162531963473e-05,2.197882017256911e-87
1.1674214856764896e-05,2.1978819845521612e-87
1.1676267542428077e-05,2.197881951841661e-87
1.1678320589016465e-05,2.19788191912541e-87
