time_days,Ba140 top 12
1.2130346400810421e-05,4.549927121146233e-90
1.213247928841373e-05,4.549927120617869e-90
1.2134612551044211e-05,4.549927120089413e-90
1.2136746188767809e-05,4.549927119560862e-90
1.2138880201650473e-05,4.549927119032218e-90
1.2141014589758171e-05,4.549927118503483e-90
1.2143149353156875e-05,4.549927117974653e-90
1.214528449191258e-05,4.549927117445731e-90
1.2147420006091276e-05,4.549927116916716e-90
1.2149555895758982e-05,4.549927116387608e-90
1.2151692160981716e-05,4.549927115858407e-90
1.215382880182551e-05,4.549927115329113e-90
1.2155965818356418e-05,4.549927114799726e-90
1.2158103210640488e-05,4.5499271142702455e-90
1.2160240978743794e-05,4.549927113740672e-90
1.2162379122732416e-05,4.549927113211005e-90
1.2164517642672447e-05,4.549927112681246e-90
1.216665653862999e-05,4.5499271121513936e-90
1.2168795810671159e-05,4.549927111621447e-90
1.2170935458862082e-05,4.549927111091408e-90
1.2173075483268899e-05,4.549927110561275e-90
1.2175215883957757e-05,4.54992711003105e-90
1.2177356660994821e-05,4.5499271095007305e-90
1.2179497814446264e-05,4.549927108970319e-90
1.218163934437827e-05,4.549927108439814e-90
1.2183781250857039e-05,4.549927107909215e-90
1.2185923533948775e-05,4.549927107378524e-90
1.2188066193719701e-05,4.549927106847738e-90
1.219020923023605e-05,4.549927106316859e-90
1.2192352643564062e-05,4.549927105785888e-90
1.2194496433769993e-05,4.549927105254823e-90
1.219664060092011e-05,4.549927104723665e-90
1.2198785145080696e-05,4.549927104192412e-90
1.2200930066318032e-05,4.549927103661066e-90
1.2203075364698425e-05,4.549927103129628e-90
1.2205221040288189e-05,4.5499271025980954e-90
1.2207367093153647e-05,4.54992710206647e-90
1.2209513523361139e-05,4.549927101534751e-90
1.2211660330977009e-05,4.549927101002939e-90
1.2213807516067617e-05,4.5499271004710325e-90
1.2215955078699339e-05,4.549927099939032e-90
1.2218103018938555e-05,4.5499270994069385e-90
1.2220251336851659e-05,4.549927098874752e-90
1.222240003250506e-05,4.549927098342471e-90
1.2224549105965179e-05,4.549927097810098e-90
1.2226698557298438e-05,4.54992709727763e-90
1.2228848386571285e-05,4.549927096745068e-90
1.2230998593850174e-05,4.549927096212414e-90
1.2233149179201565e-05,4.549927095679665e-90
1.223530014269194e-05,4.549927095146823e-90
1.2237451484387783e-05,4.5499270946138874e-90
1.2239603204355601e-05,4.549927094080857e-90
1.2241755302661896e-05,4.549927093547735e-90
1.2243907779373198e-05,4.549927093014517e-90
1.2246060634556042e-05,4.549927092481206e-90
1.2248213868276974e-05,4.5499270919478026e-90
1.225036748060255e-05,4.549927091414304e-90
1.2252521471599347e-05,4.549927090880711e-90
1.2254675841333938e-05,4.5499270903470255e-90
1.2256830589872924e-05,4.549927089813245e-90
1.225898571728291e-05,4.549927089279372e-90
1.2261141223630509e-05,4.549927088745404e-90
1.226329710898235e-05,4.5499270882113425e-90
1.2265453373405079e-05,4.549927087677187e-90
1.2267610016965341e-05,4.549927087142938e-90
1.226976703972981e-05,4.5499270866085955e-90
1.2271924441765152e-05,4.549927086074157e-90
1.2274082223138057e-05,4.549927085539627e-90
1.2276240383915228e-05,4.549927085005001e-90
1.2278398924163371e-05,4.5499270844702825e-90
1.2280557843949212e-05,4.549927083935469e-90
1.2282717143339486e-05,4.549927083400562e-90
1.2284876822400935e-05,4.54992708286556e-90
1.2287036881200321e-05,4.549927082330465e-90
1.2289197319804412e-05,4.549927081795277e-90
1.2291358138279988e-05,4.549927081259992e-90
1.2293519336693842e-05,4.549927080724615e-90
1.2295680915112783e-05,4.549927080189144e-90
1.2297842873603626e-05,4.5499270796535776e-90
1.2300005212233195e-05,4.549927079117917e-90
1.2302167931068333e-05,4.549927078582163e-90
1.2304331030175894e-05,4.549927078046314e-90
1.230649450962274e-05,4.5499270775103716e-90
1.2308658369475742e-05,4.5499270769743355e-90
1.2310822609801795e-05,4.5499270764382035e-90
1.2312987230667793e-05,4.549927075901978e-90
1.2315152232140647e-05,4.549927075365658e-90
1.2317317614287277e-05,4.549927074829244e-90
1.2319483377174625e-05,4.549927074292736e-90
1.232164952086963e-05,4.549927073756134e-90
1.232381604543925e-05,4.549927073219436e-90
1.2325982950950455e-05,4.549927072682645e-90
1.2328150237470232e-05,4.549927072145759e-90
1.2330317905065564e-05,4.549927071608779e-90
1.2332485953803464e-05,4.5499270710717045e-90
1.2334654383750945e-05,4.549927070534536e-90
1.2336823194975036e-05,4.549927069997272e-90
1.2338992387542776e-05,4.5499270694599146e-90
1.234116196152122e-05,4.549927068922461e-90
1.234333191697743e-05,4.549927068384914e-90
1.234550225397848e-05,4.5499270678472735e-90
1.2347672972591459e-05,4.549927067309538e-90
1.2349844072883465e-05,4.549927066771707e-90
1.2352015554921612e-05,4.549927066233781e-90
1.2354187418773015e-05,4.549927065695761e-90
1.235635966450482e-05,4.549927065157647e-90
1.2358532292184164e-05,4.549927064619439e-90
1.2360705301878208e-05,4.549927064081136e-90
1.2362878693654122e-05,4.549927063542737e-90
1.236505246757909e-05,4.549927063004244e-90
1.2367226623720302e-05,4.549927062465657e-90
1.2369401162144966e-05,4.549927061926974e-90
1.2371576082920295e-05,4.5499270613881975e-90
1.2373751386113522e-05,4.5499270608493255e-90
1.237592707179189e-05,4.5499270603103594e-90
1.2378103140022645e-05,4.549927059771298e-90
1.2380279590873055e-05,4.549927059232142e-90
1.2382456424410397e-05,4.549927058692892e-90
1.2384633640701959e-05,4.549927058153545e-90
1.2386811239815037e-05,4.549927057614106e-90
1.238898922181695e-05,4.549927057074569e-90
1.2391167586775017e-05,4.54992705653494e-90
1.2393346334756573e-05,4.549927055995215e-90
1.2395525465828968e-05,4.549927055455395e-90
1.2397704980059557e-05,4.549927054915479e-90
1.2399884877515714e-05,4.5499270543754694e-90
1.2402065158264822e-05,4.549927053835365e-90
1.2404245822374275e-05,4.549927053295165e-90
1.240642686991148e-05,4.549927052754871e-90
1.2408608300943854e-05,4.549927052214481e-90
1.241079011553883e-05,4.549927051673997e-90
1.2412972313763846e-05,4.5499270511334165e-90
1.241515489568636e-05,4.549927050592742e-90
1.2417337861373833e-05,4.549927050051972e-90
1.2419521210893751e-05,4.549927049511107e-90
1.2421704944313593e-05,4.549927048970148e-90
1.242388906170087e-05,4.549927048429092e-90
1.2426073563123086e-05,4.549927047887942e-90
1.2428258448647776e-05,4.549927047346696e-90
1.2430443718342467e-05,4.549927046805355e-90
1.2432629372274717e-05,4.54992704626392e-90
1.2434815410512081e-05,4.549927045722389e-90
1.2437001833122134e-05,4.549927045180762e-90
1.2439188640172458e-05,4.5499270446390415e-90
1.2441375831730654e-05,4.549927044097224e-90
1.2443563407864327e-05,4.549927043555313e-90
1.2445751368641096e-05,4.549927043013305e-90
1.2447939714128599e-05,4.549927042471202e-90
1.2450128444394472e-05,4.549927041929005e-90
1.2452317559506374e-05,4.549927041386712e-90
1.2454507059531978e-05,4.549927040844323e-90
1.2456696944538955e-05,4.549927040301839e-90
1.2458887214595002e-05,4.54992703975926e-90
1.246107786976782e-05,4.549927039216585e-90
1.2463268910125127e-05,4.549927038673815e-90
1.2465460335734648e-05,4.5499270381309495e-90
1.2467652146664122e-05,4.549927037587988e-90
1.2469844342981302e-05,4.549927037044933e-90
1.2472036924753952e-05,4.54992703650178e-90
1.2474229892049842e-05,4.549927035958532e-90
1.2476423244936762e-05,4.549927035415189e-90
1.2478616983482511e-05,4.549927034871751e-90
1.2480811107754901e-05,4.549927034328217e-90
1.248300561782175e-05,4.549927033784587e-90
1.2485200513750897e-05,4.549927033240862e-90
1.2487395795610185e-05,4.549927032697041e-90
1.2489591463467476e-05,4.549927032153124e-90
1.249178751739064e-05,4.5499270316091126e-90
1.2493983957447554e-05,4.549927031065005e-90
1.2496180783706116e-05,4.5499270305208015e-90
1.2498377996234234e-05,4.549927029976502e-90
1.2500575595099823e-05,4.549927029432107e-90
1.2502773580370815e-05,4.549927028887616e-90
1.250497195211515e-05,4.549927028343031e-90
1.2507170710400784e-05,4.5499270277983485e-90
1.250936985529568e-05,4.54992702725357e-90
1.2511569386867819e-05,4.549927026708697e-90
1.2513769305185187e-05,4.549927026163727e-90
1.2515969610315787e-05,4.549927025618663e-90
1.2518170302327637e-05,4.549927025073502e-90
1.252037138128876e-05,4.549927024528244e-90
1.252257284726719e-05,4.549927023982891e-90
1.2524774700330979e-05,4.5499270234374425e-90
1.252697694054819e-05,4.549927022891898e-90
1.2529179567986894e-05,4.549927022346257e-90
1.253138258271518e-05,4.5499270218005215e-90
1.2533585984801139e-05,4.549927021254689e-90
1.2535789774312888e-05,4.549927020708761e-90
1.2537993951318543e-05,4.5499270201627355e-90
1.2540198515886242e-05,4.549927019616615e-90
1.2542403468084125e-05,4.549927019070399e-90
1.2544608807980353e-05,4.549927018524087e-90
1.254681453564309e-05,4.549927017977678e-90
1.2549020651140526e-05,4.549927017431173e-90
1.2551227154540848e-05,4.5499270168845735e-90
1.2553434045912263e-05,4.549927016337876e-90
1.2555641325322988e-05,4.549927015791083e-90
1.2557848992841253e-05,4.549927015244194e-90
1.2560057048535299e-05,4.54992701469721e-90
1.2562265492473376e-05,4.5499270141501275e-90
1.2564474324723753e-05,4.54992701360295e-90
1.2566683545354705e-05,4.5499270130556765e-90
1.2568893154434525e-05,4.549927012508307e-90
1.2571103152031512e-05,4.54992701196084e-90
1.2573313538213977e-05,4.549927011413277e-90
1.2575524313050249e-05,4.549927010865619e-90
1.257773547660866e-05,4.549927010317864e-90
1.2579947028957568e-05,4.5499270097700115e-90
1.2582158970165325e-05,4.549927009222064e-90
1.2584371300300309e-05,4.5499270086740205e-90
1.2586584019430906e-05,4.54992700812588e-90
1.2588797127625513e-05,4.549927007577642e-90
1.2591010624952534e-05,4.54992700702931e-90
1.2593224511480399e-05,4.54992700648088e-90
1.2595438787277536e-05,4.549927005932353e-90
1.2597653452412392e-05,4.549927005383731e-90
1.2599868506953426e-05,4.549927004835013e-90
1.2602083950969105e-05,4.5499270042861974e-90
1.2604299784527914e-05,4.549927003737285e-90
1.2606516007698341e-05,4.549927003188277e-90
1.2608732620548896e-05,4.549927002639171e-90
1.2610949623148096e-05,4.54992700208997e-90
1.2613167015564472e-05,4.5499270015406715e-90
1.2615384797866561e-05,4.549927000991277e-90
1.2617602970122923e-05,4.549927000441786e-90
1.2619821532402122e-05,4.549926999892198e-90
1.2622040484772732e-05,4.549926999342513e-90
1.2624259827303348e-05,4.549926998792732e-90
1.2626479560062572e-05,4.549926998242855e-90
1.2628699683119015e-05,4.549926997692879e-90
1.2630920196541303e-05,4.549926997142809e-90
1.2633141100398076e-05,4.54992699659264e-90
1.2635362394757988e-05,4.549926996042376e-90
1.2637584079689697e-05,4.549926995492015e-90
1.2639806155261878e-05,4.549926994941555e-90
1.2642028621543217e-05,4.549926994391001e-90
1.2644251478602414e-05,4.549926993840349e-90
1.264647472650818e-05,4.5499269932896004e-90
1.264869836532924e-05,4.549926992738755e-90
1.2650922395134324e-05,4.549926992187812e-90
1.2653146815992178e-05,4.549926991636773e-90
1.2655371627971568e-05,4.549926991085637e-90
1.265759683114126e-05,4.5499269905344045e-90
1.2659822425570041e-05,4.549926989983074e-90
1.2662048411326702e-05,4.5499269894316465e-90
1.2664274788480056e-05,4.549926988880123e-90
1.2666501557098915e-05,4.549926988328502e-90
1.2668728717252117e-05,4.549926987776785e-90
1.2670956269008502e-05,4.549926987224971e-90
1.2673184212436931e-05,4.5499269866730575e-90
1.2675412547606265e-05,4.549926986121049e-90
1.2677641274585387e-05,4.5499269855689435e-90
1.2679870393443192e-05,4.54992698501674e-90
1.2682099904248582e-05,4.5499269844644405e-90
1.2684329807070474e-05,4.549926983912043e-90
1.2686560101977795e-05,4.549926983359548e-90
1.2688790789039487e-05,4.549926982806957e-90
1.2691021868324503e-05,4.549926982254268e-90
1.2693253339901805e-05,4.549926981701482e-90
1.2695485203840376e-05,4.5499269811486e-90
1.2697717460209199e-05,4.549926980595619e-90
1.269995010907728e-05,4.549926980042541e-90
1.270218315051363e-05,4.549926979489366e-90
1.2704416584587273e-05,4.5499269789360945e-90
1.270665041136725e-05,4.549926978382725e-90
1.2708884630922609e-05,4.549926977829259e-90
1.2711119243322413e-05,4.549926977275695e-90
1.2713354248635736e-05,4.549926976722033e-90
1.2715589646931661e-05,4.549926976168275e-90
1.2717825438279293e-05,4.549926975614419e-90
1.2720061622747737e-05,4.549926975060465e-90
1.2722298200406118e-05,4.549926974506415e-90
1.272453517132357e-05,4.549926973952267e-90
1.272677253556924e-05,4.549926973398021e-90
1.2729010293212288e-05,4.549926972843678e-90
1.2731248444321885e-05,4.549926972289238e-90
1.2733486988967213e-05,4.5499269717347e-90
1.2735725927217473e-05,4.5499269711800645e-90
1.2737965259141866e-05,4.549926970625331e-90
1.2740204984809617e-05,4.5499269700705e-90
1.2742445104289954e-05,4.549926969515573e-90
1.2744685617652126e-05,4.549926968960547e-90
1.2746926524965384e-05,4.549926968405423e-90
1.2749167826299002e-05,4.5499269678502025e-90
1.2751409521722259e-05,4.549926967294883e-90
1.2753651611304444e-05,4.549926966739468e-90
1.275589409511487e-05,4.549926966183954e-90
1.275813697322285e-05,4.549926965628343e-90
1.276038024569771e-05,4.549926965072634e-90
1.2762623912608801e-05,4.549926964516826e-90
1.2764867974025468e-05,4.549926963960922e-90
1.2767112430017083e-05,4.54992696340492e-90
1.2769357280653024e-05,4.549926962848819e-90
1.2771602526002678e-05,4.549926962292621e-90
1.277384816613545e-05,4.5499269617363265e-90
1.2776094201120755e-05,4.549926961179932e-90
1.2778340631028018e-05,4.54992696062344e-90
1.2780587455926685e-05,4.549926960066852e-90
1.27828346758862e-05,4.549926959510164e-90
1.278508229097603e-05,4.549926958953379e-90
1.278733030126565e-05,4.549926958396496e-90
1.2789578706824553e-05,4.549926957839516e-90
1.2791827507722234e-05,4.549926957282438e-90
1.2794076704028206e-05,4.54992695672526e-90
1.2796326295811995e-05,4.549926956167986e-90
1.2798576283143142e-05,4.549926955610613e-90
1.280082666609119e-05,4.549926955053142e-90
1.2803077444725704e-05,4.549926954495574e-90
1.2805328619116255e-05,4.549926953937906e-90
1.2807580189332434e-05,4.549926953380142e-90
1.2809832155443837e-05,4.54992695282228e-90
1.2812084517520075e-05,4.549926952264319e-90
1.281433727563077e-05,4.54992695170626e-90
1.2816590429845556e-05,4.549926951148103e-90
1.281884398023408e-05,4.549926950589847e-90
1.2821097926866004e-05,4.549926950031494e-90
1.2823352269811e-05,4.549926949473042e-90
1.2825607009138747e-05,4.549926948914493e-90
1.2827862144918949e-05,4.549926948355844e-90
1.2830117677221308e-05,4.549926947797099e-90
1.283237360611555e-05,4.549926947238254e-90
1.2834629931671402e-05,4.549926946679311e-90
1.2836886653958613e-05,4.549926946120269e-90
1.2839143773046942e-05,4.54992694556113e-90
1.2841401289006154e-05,4.549926945001892e-90
1.2843659201906036e-05,4.549926944442556e-90
1.284591751181638e-05,4.549926943883123e-90
1.2848176218806992e-05,4.54992694332359e-90
1.2850435322947693e-05,4.5499269427639584e-90
1.2852694824308315e-05,4.54992694220423e-90
1.2854954722958698e-05,4.549926941644402e-90
1.28572150189687e-05,4.549926941084475e-90
1.2859475712408185e-05,4.549926940524451e-90
1.286173680334704e-05,4.549926939964327e-90
1.2863998291855153e-05,4.549926939404105e-90
1.286626017800243e-05,4.549926938843786e-90
1.2868522461858791e-05,4.549926938283367e-90
1.287078514349416e-05,4.54992693772285e-90
1.2873048222978482e-05,4.549926937162234e-90
1.2875311700381712e-05,4.549926936601519e-90
1.2877575575773814e-05,4.549926936040706e-90
