time_days,I133 top 2
1.1574074074074073e-05,1.1787554283939257e-88
1.1576109151910821e-05,1.1787554264785071e-88
1.157814458757678e-05,1.1787554245627518e-88
1.158018038113487e-05,1.1787554226466593e-88
1.1582216532648015e-05,1.1787554207302303e-88
1.1584253042179158e-05,1.1787554188134643e-88
1.1586289909791249e-05,1.178755416896361e-88
1.1588327135547246e-05,1.1787554149789209e-88
1.1590364719510128e-05,1.1787554130611436e-88
1.1592402661742875e-05,1.1787554111430291e-88
1.1594440962308483e-05,1.1787554092245774e-88
1.1596479621269957e-05,1.1787554073057883e-88
1.1598518638690315e-05,1.1787554053866616e-88
1.1600558014632583e-05,1.1787554034671978e-88
1.1602597749159803e-05,1.1787554015473964e-88
1.1604637842335022e-05,1.1787553996272573e-88
1.1606678294221306e-05,1.1787553977067808e-88
1.1608719104881723e-05,1.1787553957859663e-88
1.1610760274379357e-05,1.1787553938648145e-88
1.1612801802777306e-05,1.1787553919433246e-88
1.1614843690138673e-05,1.1787553900214968e-88
1.1616885936526574e-05,1.1787553880993315e-88
1.1618928542004138e-05,1.1787553861768279e-88
1.1620971506634507e-05,1.1787553842539862e-88
1.1623014830480826e-05,1.1787553823308066e-88
1.162505851360626e-05,1.1787553804072888e-88
1.1627102556073979e-05,1.1787553784834327e-88
1.1629146957947168e-05,1.1787553765592385e-88
1.163119171928902e-05,1.1787553746347057e-88
1.1633236840162742e-05,1.1787553727098349e-88
1.1635282320631548e-05,1.1787553707846253e-88
1.163732816075867e-05,1.1787553688590771e-88
1.1639374360607345e-05,1.1787553669331907e-88
1.1641420920240822e-05,1.1787553650069656e-88
1.1643467839722364e-05,1.1787553630804018e-88
1.1645515119115243e-05,1.1787553611534991e-88
1.1647562758482743e-05,1.1787553592262579e-88
1.1649610757888157e-05,1.1787553572986773e-88
1.1651659117394789e-05,1.1787553553707583e-88
1.1653707837065959e-05,1.1787553534425002e-88
1.1655756916964996e-05,1.1787553515139028e-88
1.1657806357155237e-05,1.1787553495849664e-88
1.1659856157700035e-05,1.178755347655691e-88
1.1661906318662747e-05,1.1787553457260764e-88
1.1663956840106745e-05,1.1787553437961223e-88
1.1666007722095419e-05,1.1787553418658289e-88
1.1668058964692159e-05,1.1787553399351963e-88
1.1670110567960373e-05,1.1787553380042239e-88
1.1672162531963473e-05,1.1787553360729124e-88
1.1674214856764896e-05,1.1787553341412608e-88
1.1676267542428077e-05,1.1787553322092702e-88
1.1678320589016465e-05,1.1787553302769393e-88
1.1680373996593523e-05,1.1787553283442689e-88
1.1682427765222725e-05,1.1787553264112589e-88
1.1684481894967554e-05,1.1787553244779085e-88
1.1686536385891505e-05,1.1787553225442185e-88
1.1688591238058084e-05,1.1787553206101886e-88
1.1690646451530811e-05,1.1787553186758184e-88
1.1692702026373212e-05,1.1787553167411082e-88
1.169475796264883e-05,1.1787553148060576e-88
1.1696814260421214e-05,1.1787553128706673e-88
1.1698870919753925e-05,1.1787553109349363e-88
1.170092794071054e-05,1.178755308998865e-88
1.1702985323354636e-05,1.1787553070624534e-88
1.1705043067749818e-05,1.178755305125701e-88
1.170710117395969e-05,1.1787553031886085e-88
1.1709159642047868e-05,1.1787553012511751e-88
1.1711218472077982e-05,1.1787552993134011e-88
1.1713277664113672e-05,1.1787552973752863e-88
1.1715337218218593e-05,1.1787552954368309e-88
1.1717397134456403e-05,1.1787552934980346e-88
1.1719457412890783e-05,1.1787552915588974e-88
1.172151805358541e-05,1.1787552896194191e-88
1.1723579056603986e-05,1.1787552876796001e-88
1.1725640422010216e-05,1.1787552857394397e-88
1.1727702149867825e-05,1.1787552837989384e-88
1.1729764240240532e-05,1.1787552818580958e-88
1.1731826693192089e-05,1.178755279916912e-88
1.173388950878624e-05,1.1787552779753868e-88
1.1735952687086755e-05,1.1787552760335202e-88
1.1738016228157407e-05,1.1787552740913124e-88
1.174008013206198e-05,1.1787552721487628e-88
1.1742144398864272e-05,1.1787552702058719e-88
1.1744209028628096e-05,1.1787552682626391e-88
1.1746274021417267e-05,1.1787552663190648e-88
1.1748339377295616e-05,1.1787552643751486e-88
1.1750405096326988e-05,1.1787552624308909e-88
1.1752471178575235e-05,1.1787552604862912e-88
1.1754537624104223e-05,1.1787552585413494e-88
1.1756604432977824e-05,1.1787552565960658e-88
1.1758671605259932e-05,1.1787552546504402e-88
1.1760739141014437e-05,1.1787552527044725e-88
1.1762807040305254e-05,1.1787552507581627e-88
1.1764875303196305e-05,1.1787552488115105e-88
1.1766943929751517e-05,1.1787552468645162e-88
1.1769012920034836e-05,1.1787552449171794e-88
1.1771082274110218e-05,1.1787552429695003e-88
1.1773151992041629e-05,1.1787552410214785e-88
1.1775222073893044e-05,1.1787552390731145e-88
1.1777292519728452e-05,1.1787552371244079e-88
1.177936332961185e-05,1.1787552351753585e-88
1.1781434503607254e-05,1.1787552332259663e-88
1.1783506041778683e-05,1.1787552312762317e-88
1.178557794419017e-05,1.178755229326154e-88
1.1787650210905758e-05,1.1787552273757335e-88
1.178972284198951e-05,1.1787552254249702e-88
1.1791795837505486e-05,1.1787552234738638e-88
1.1793869197517767e-05,1.1787552215224143e-88
1.179594292209044e-05,1.1787552195706216e-88
1.1798017011287611e-05,1.1787552176184859e-88
1.180009146517339e-05,1.1787552156660068e-88
1.1802166283811898e-05,1.1787552137131844e-88
1.180424146726727e-05,1.1787552117600186e-88
1.1806317015603657e-05,1.1787552098065097e-88
1.1808392928885212e-05,1.178755207852657e-88
1.1810469207176105e-05,1.1787552058984609e-88
1.1812545850540515e-05,1.178755203943921e-88
1.1814622859042633e-05,1.1787552019890374e-88
1.1816700232746663e-05,1.1787552000338106e-88
1.1818777971716817e-05,1.1787551980782397e-88
1.182085607601732e-05,1.1787551961223248e-88
1.182293454571241e-05,1.1787551941660662e-88
1.1825013380866334e-05,1.1787551922094635e-88
1.182709258154335e-05,1.1787551902525168e-88
1.1829172147807727e-05,1.1787551882952261e-88
1.183125207972375e-05,1.1787551863375911e-88
1.183333237735571e-05,1.178755184379612e-88
1.1835413040767908e-05,1.1787551824212886e-88
1.1837494070024666e-05,1.1787551804626207e-88
1.1839575465190307e-05,1.1787551785036087e-88
1.1841657226329168e-05,1.1787551765442523e-88
1.18437393535056e-05,1.1787551745845512e-88
1.1845821846783964e-05,1.1787551726245054e-88
1.184790470622863e-05,1.1787551706641151e-88
1.1849987931903983e-05,1.1787551687033801e-88
1.1852071523874415e-05,1.1787551667423004e-88
1.1854155482204337e-05,1.1787551647808758e-88
1.185623980695816e-05,1.1787551628191064e-88
1.185832449820032e-05,1.178755160856992e-88
1.186040955599525e-05,1.1787551588945325e-88
1.1862494980407405e-05,1.1787551569317282e-88
1.1864580771501242e-05,1.1787551549685788e-88
1.1866666929341244e-05,1.1787551530050841e-88
1.1868753453991893e-05,1.178755151041244e-88
1.1870840345517681e-05,1.1787551490770588e-88
1.187292760398312e-05,1.1787551471125283e-88
1.187501522945273e-05,1.1787551451476522e-88
1.1877103221991039e-05,1.1787551431824306e-88
1.1879191581662589e-05,1.1787551412168636e-88
1.1881280308531934e-05,1.178755139250951e-88
1.188336940266364e-05,1.1787551372846927e-88
1.1885458864122283e-05,1.1787551353180884e-88
1.1887548692972447e-05,1.1787551333511387e-88
1.1889638889278737e-05,1.1787551313838431e-88
1.1891729453105753e-05,1.1787551294162013e-88
1.1893820384518129e-05,1.178755127448214e-88
1.1895911683580489e-05,1.1787551254798803e-88
1.1898003350357477e-05,1.1787551235112007e-88
1.1900095384913753e-05,1.1787551215421747e-88
1.190218778731398e-05,1.1787551195728027e-88
1.1904280557622842e-05,1.1787551176030845e-88
1.1906373695905023e-05,1.1787551156330196e-88
1.1908467202225226e-05,1.1787551136626087e-88
1.1910561076648163e-05,1.1787551116918512e-88
1.1912655319238558e-05,1.1787551097207474e-88
1.1914749930061148e-05,1.1787551077492966e-88
1.1916844909180674e-05,1.1787551057774995e-88
1.1918940256661901e-05,1.1787551038053554e-88
1.1921035972569594e-05,1.1787551018328647e-88
1.1923132056968534e-05,1.1787550998600272e-88
1.1925228509923516e-05,1.1787550978868429e-88
1.1927325331499338e-05,1.1787550959133113e-88
1.1929422521760818e-05,1.178755093939433e-88
1.1931520080772786e-05,1.1787550919652076e-88
1.1933618008600073e-05,1.1787550899906351e-88
1.193571630530753e-05,1.1787550880157153e-88
1.1937814970960021e-05,1.1787550860404486e-88
1.1939914005622416e-05,1.1787550840648341e-88
1.1942013409359598e-05,1.1787550820888726e-88
1.1944113182236459e-05,1.1787550801125634e-88
1.1946213324317909e-05,1.1787550781359067e-88
1.1948313835668861e-05,1.1787550761589028e-88
1.1950414716354249e-05,1.1787550741815508e-88
1.1952515966439013e-05,1.1787550722038516e-88
1.1954617585988102e-05,1.1787550702258045e-88
1.1956719575066477e-05,1.1787550682474096e-88
1.195882193373912e-05,1.1787550662686668e-88
1.1960924662071011e-05,1.1787550642895759e-88
1.196302776012715e-05,1.1787550623101372e-88
1.1965131227972544e-05,1.1787550603303506e-88
1.1967235065672215e-05,1.1787550583502155e-88
1.1969339273291195e-05,1.1787550563697328e-88
1.1971443850894526e-05,1.1787550543889014e-88
1.1973548798547261e-05,1.1787550524077218e-88
1.197565411631447e-05,1.1787550504261938e-88
1.197775980426123e-05,1.1787550484443177e-88
1.1979865862452626e-05,1.1787550464620928e-88
1.1981972290953762e-05,1.1787550444795195e-88
1.1984079089829748e-05,1.1787550424965978e-88
1.198618625914571e-05,1.1787550405133271e-88
1.198829379896678e-05,1.1787550385297078e-88
1.1990401709358103e-05,1.1787550365457398e-88
1.199250999038484e-05,1.1787550345614229e-88
1.1994618642112156e-05,1.1787550325767571e-88
1.1996727664605237e-05,1.1787550305917424e-88
1.1998837057929273e-05,1.1787550286063784e-88
1.2000946822149464e-05,1.1787550266206658e-88
1.2003056957331031e-05,1.1787550246346039e-88
1.2005167463539195e-05,1.1787550226481924e-88
1.2007278340839195e-05,1.1787550206614321e-88
1.2009389589296282e-05,1.1787550186743223e-88
1.2011501208975716e-05,1.1787550166868631e-88
1.2013613199942771e-05,1.1787550146990543e-88
1.2015725562262726e-05,1.1787550127108962e-88
1.2017838296000882e-05,1.1787550107223884e-88
1.2019951401222542e-05,1.1787550087335312e-88
1.2022064877993026e-05,1.178755006744324e-88
1.2024178726377662e-05,1.1787550047547671e-88
1.2026292946441793e-05,1.1787550027648604e-88
1.202840753825077e-05,1.1787550007746038e-88
1.2030522501869958e-05,1.1787549987839974e-88
1.2032637837364735e-05,1.1787549967930408e-88
1.2034753544800484e-05,1.1787549948017343e-88
1.2036869624242604e-05,1.1787549928100775e-88
1.203898607575651e-05,1.1787549908180708e-88
1.204110289940762e-05,1.1787549888257138e-88
1.2043220095261365e-05,1.1787549868330061e-88
1.2045337663383193e-05,1.1787549848399483e-88
1.204745560383856e-05,1.1787549828465401e-88
1.2049573916692932e-05,1.1787549808527814e-88
1.2051692602011791e-05,1.1787549788586719e-88
1.2053811659860622e-05,1.178754976864212e-88
1.2055931090304936e-05,1.1787549748694014e-88
1.205805089341024e-05,1.1787549728742399e-88
1.206017106924206e-05,1.1787549708787276e-88
1.2062291617865934e-05,1.1787549688828649e-88
1.2064412539347413e-05,1.1787549668866508e-88
1.2066533833752049e-05,1.1787549648900858e-88
1.2068655501145422e-05,1.1787549628931699e-88
1.2070777541593109e-05,1.1787549608959027e-88
1.2072899955160708e-05,1.1787549588982841e-88
1.2075022741913823e-05,1.1787549569003147e-88
1.2077145901918073e-05,1.1787549549019941e-88
1.2079269435239086e-05,1.1787549529033216e-88
1.20813933419425e-05,1.1787549509042979e-88
1.2083517622093972e-05,1.178754948904923e-88
1.2085642275759164e-05,1.1787549469051961e-88
1.208776730300375e-05,1.178754944905118e-88
