time_days,Sb130 top 16
1.1574074074074073e-05,18085.327463478483
1.1576109151910821e-05,18121.98905047286
1.157814458757678e-05,18158.657079929006
1.158018038113487e-05,18195.331552978412
1.1582216532648015e-05,18232.01247075265
1.1584253042179158e-05,18268.973746203217
1.1586289909791249e-05,18306.538883941143
1.1588327135547246e-05,18344.110622916396
1.1590364719510128e-05,18381.688964288438
1.1592402661742875e-05,18419.273909216743
1.1594440962308483e-05,18456.8654588611
1.1596479621269957e-05,18494.463614381388
1.1598518638690315e-05,18532.06837693784
1.1600558014632583e-05,18569.679747690763
1.1602597749159803e-05,18607.848858510282
1.1604637842335022e-05,18646.359591490596
1.1606678294221306e-05,18684.87709186941
1.1608719104881723e-05,18723.40136083518
1.1610760274379357e-05,18761.932399576617
1.1612801802777306e-05,18800.470209282714
1.1614843690138673e-05,18839.014791142567
1.1616885936526574e-05,18877.566146345547
1.1618928542004138e-05,18916.186566809658
1.1620971506634507e-05,18955.652124554083
1.1623014830480826e-05,18995.12461748027
1.162505851360626e-05,19034.604046806224
1.1627102556073979e-05,19074.090413750142
1.1629146957947168e-05,19113.583719530463
1.163119171928902e-05,19153.083965365724
1.1633236840162742e-05,19192.59115247488
1.1635282320631548e-05,19232.10528207686
1.163732816075867e-05,19272.22337864832
1.1639374360607345e-05,19312.66665400911
1.1641420920240822e-05,19353.117036356867
1.1643467839722364e-05,19393.574526939763
1.1645515119115243e-05,19434.039127006192
1.1647562758482743e-05,19474.51083780476
1.1649610757888157e-05,19514.9896605842
1.1651659117394789e-05,19555.475596593562
1.1653707837065959e-05,19596.3111415466
1.1655756916964996e-05,19637.74100547629
1.1657806357155237e-05,19679.178149757437
1.1659856157700035e-05,19720.622575668716
1.1661906318662747e-05,19762.07428448888
1.1663956840106745e-05,19803.533277496976
1.1666007722095419e-05,19844.999555972307
1.1668058964692159e-05,19886.473121194405
1.1670110567960373e-05,19928.1561400528
1.1672162531963473e-05,19970.588458183156
1.1674214856764896e-05,20013.028232817254
1.1676267542428077e-05,20055.475465264626
1.1678320589016465e-05,20097.930156834973
1.1680373996593523e-05,20140.3923088383
1.1682427765222725e-05,20182.861922584892
1.1684481894967554e-05,20225.33899938513
1.1686536385891505e-05,20268.002297746403
1.1688591238058084e-05,20311.453027731546
1.1690646451530811e-05,20354.911393176517
1.1692702026373212e-05,20398.37739542224
1.169475796264883e-05,20441.851035809967
1.1696814260421214e-05,20485.332315681095
1.1698870919753925e-05,20528.82123637726
1.170092794071054e-05,20572.31779924047
1.1702985323354636e-05,20616.096957726375
1.1705043067749818e-05,20660.582174812404
1.170710117395969e-05,20705.07520913889
1.1709159642047868e-05,20749.576062078733
1.1711218472077982e-05,20794.084735005075
1.1713277664113672e-05,20838.60122929122
1.1715337218218593e-05,20883.12554631084
1.1717397134456403e-05,20927.65768743773
1.1719457412890783e-05,20972.691082481077
1.172151805358541e-05,21018.22700052345
1.1723579056603986e-05,21063.77092043588
1.1725640422010216e-05,21109.32284362359
1.1727702149867825e-05,21154.882771492266
1.1729764240240532e-05,21200.450705447533
1.1731826693192089e-05,21246.026646895592
1.173388950878624e-05,21291.610597242616
1.1735952687086755e-05,21338.039440068114
1.1738016228157407e-05,21384.642429627773
1.174008013206198e-05,21431.253608563402
1.1742144398864272e-05,21477.872978313215
1.1744209028628096e-05,21524.500540315777
1.1746274021417267e-05,21571.136296009783
1.1748339377295616e-05,21617.780246834194
1.1750405096326988e-05,21664.7225578996
1.1752471178575235e-05,21712.400784254834
1.1754537624104223e-05,21760.087388927433
1.1756604432977824e-05,21807.782373388774
