    time    temp    dens
   1.08959681516421E+00   5.82167226472258E-01   3.05434064238056E+02
     nin     zin       y       x
  1    0     8.13658874499558E-03   8.13658874499558E-03
  0    1     1.29857479149729E-10   1.29857479149729E-10
  1    1     2.69307105671846E-09   5.38614211343693E-09
  2    1     1.23615564315805E-08   3.70846692947416E-08
  1    2     5.94803498999056E-18   1.78441049699717E-17
  2    2     2.70113279893406E-04   1.08045311957362E-03
  4    2     1.03808069227666E-07   6.22848415365999E-07
  3    3     1.36997928047651E-16   8.21987568285908E-16
  4    3     5.67565006189382E-12   3.97295504332567E-11
  5    3     7.50847863476716E-12   6.00678290781373E-11
  6    3     1.69734529126791E-06   1.52761076214112E-05
  3    4     2.32389324839037E-25   1.62672527387326E-24
  5    4     6.58964368385722E-10   5.93067931547149E-09
  6    4     7.10046345232745E-07   7.10046345232745E-06
  7    4     1.07996117923322E-11   1.18795729715655E-10
  8    4     7.66665785200307E-09   9.19998942240368E-08
  3    5     1.00000000000000E-99   1.00000000000000E-99
  5    5     4.00613828545790E-24   4.00613828545790E-23
  6    5     1.99990959318963E-12   2.19990055250859E-11
  7    5     4.10837462087093E-11   4.93004954504512E-10
  8    5     1.14957710535536E-08   1.49445023696196E-07
  9    5     1.14683100923113E-09   1.60556341292358E-08
  3    6     1.00000000000000E-99   1.00000000000000E-99
  4    6     1.00000000000000E-99   1.00000000000000E-99
  5    6     1.00000000000000E-99   1.00000000000000E-99
  6    6     1.46591547015911E-12   1.75909856419093E-11
  7    6     2.91510336003941E-11   3.78963436805123E-10
  8    6     1.41782205252965E-10   1.98495087354152E-09
  9    6     6.86038168971303E-10   1.02905725345695E-08
 10    6     7.46876903566262E-06   1.19500304570602E-04
 11    6     2.15688022897067E-08   3.66669638925015E-07
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     1.00000000000000E-99   1.00000000000000E-99
  5    7     1.00000000000000E-99   1.00000000000000E-99
  6    7     1.00000000000000E-99   1.00000000000000E-99
  7    7     1.03766549070303E-18   1.45273168698425E-17
  8    7     1.91576026107996E-09   2.87364039161993E-08
  9    7     4.21447129780253E-09   6.74315407648405E-08
 10    7     1.34596075086228E-08   2.28813327646588E-07
