time_days,Bi212 top 1
1.1574074074074073e-05,1.9370095636236982e-87
1.1576109151910821e-05,1.9370095402696034e-87
1.157814458757678e-05,1.9370095169114024e-87
1.158018038113487e-05,1.9370094935490944e-87
1.1582216532648015e-05,1.9370094701826792e-87
1.1584253042179158e-05,1.937009446812156e-87
1.1586289909791249e-05,1.9370094234375234e-87
1.1588327135547246e-05,1.9370094000587814e-87
1.1590364719510128e-05,1.9370093766759284e-87
1.1592402661742875e-05,1.937009353288965e-87
1.1594440962308483e-05,1.9370093298978894e-87
1.1596479621269957e-05,1.9370093065027006e-87
1.1598518638690315e-05,1.9370092831033993e-87
1.1600558014632583e-05,1.9370092596999837e-87
1.1602597749159803e-05,1.9370092362924532e-87
1.1604637842335022e-05,1.9370092128808076e-87
1.1606678294221306e-05,1.9370091894650453e-87
1.1608719104881723e-05,1.9370091660451667e-87
1.1610760274379357e-05,1.9370091426211702e-87
1.1612801802777306e-05,1.9370091191930552e-87
1.1614843690138673e-05,1.9370090957608211e-87
1.1616885936526574e-05,1.9370090723244674e-87
1.1618928542004138e-05,1.937009048883993e-87
1.1620971506634507e-05,1.937009025439397e-87
1.1623014830480826e-05,1.9370090019906796e-87
1.162505851360626e-05,1.9370089785378392e-87
1.1627102556073979e-05,1.9370089550808749e-87
1.1629146957947168e-05,1.937008931619787e-87
1.163119171928902e-05,1.9370089081545743e-87
1.1633236840162742e-05,1.9370088846852356e-87
1.1635282320631548e-05,1.9370088612117707e-87
1.163732816075867e-05,1.9370088377341788e-87
1.1639374360607345e-05,1.9370088142524588e-87
1.1641420920240822e-05,1.9370087907666106e-87
1.1643467839722364e-05,1.9370087672766331e-87
1.1645515119115243e-05,1.9370087437825255e-87
1.1647562758482743e-05,1.9370087202842875e-87
1.1649610757888157e-05,1.9370086967819176e-87
1.1651659117394789e-05,1.9370086732754157e-87
1.1653707837065959e-05,1.9370086497647814e-87
1.1655756916964996e-05,1.937008626250013e-87
1.1657806357155237e-05,1.9370086027311103e-87
1.1659856157700035e-05,1.9370085792080726e-87
1.1661906318662747e-05,1.937008555680899e-87
1.1663956840106745e-05,1.9370085321495891e-87
1.1666007722095419e-05,1.9370085086141418e-87
1.1668058964692159e-05,1.9370084850745569e-87
1.1670110567960373e-05,1.937008461530833e-87
1.1672162531963473e-05,1.9370084379829694e-87
1.1674214856764896e-05,1.9370084144309663e-87
1.1676267542428077e-05,1.937008390874822e-87
1.1678320589016465e-05,1.9370083673145356e-87
1.1680373996593523e-05,1.9370083437501077e-87
1.1682427765222725e-05,1.937008320181536e-87
1.1684481894967554e-05,1.937008296608821e-87
1.1686536385891505e-05,1.9370082730319615e-87
1.1688591238058084e-05,1.9370082494509565e-87
1.1690646451530811e-05,1.9370082258658055e-87
1.1692702026373212e-05,1.937008202276508e-87
1.169475796264883e-05,1.9370081786830628e-87
1.1696814260421214e-05,1.9370081550854695e-87
1.1698870919753925e-05,1.937008131483728e-87
1.170092794071054e-05,1.937008107877836e-87
1.1702985323354636e-05,1.937008084267794e-87
1.1705043067749818e-05,1.937008060653601e-87
1.170710117395969e-05,1.9370080370352557e-87
1.1709159642047868e-05,1.9370080134127585e-87
1.1711218472077982e-05,1.9370079897861079e-87
1.1713277664113672e-05,1.937007966155303e-87
1.1715337218218593e-05,1.937007942520343e-87
1.1717397134456403e-05,1.9370079188812282e-87
1.1719457412890783e-05,1.9370078952379571e-87
1.172151805358541e-05,1.937007871590529e-87
1.1723579056603986e-05,1.9370078479389435e-87
1.1725640422010216e-05,1.9370078242831992e-87
1.1727702149867825e-05,1.9370078006232961e-87
1.1729764240240532e-05,1.937007776959233e-87
1.1731826693192089e-05,1.937007753291009e-87
1.173388950878624e-05,1.937007729618624e-87
1.1735952687086755e-05,1.937007705942077e-87
1.1738016228157407e-05,1.9370076822613672e-87
1.174008013206198e-05,1.937007658576494e-87
1.1742144398864272e-05,1.9370076348874565e-87
1.1744209028628096e-05,1.937007611194254e-87
1.1746274021417267e-05,1.9370075874968858e-87
1.1748339377295616e-05,1.937007563795351e-87
1.1750405096326988e-05,1.9370075400896492e-87
1.1752471178575235e-05,1.9370075163797795e-87
1.1754537624104223e-05,1.9370074926657412e-87
1.1756604432977824e-05,1.9370074689475333e-87
1.1758671605259932e-05,1.9370074452251554e-87
1.1760739141014437e-05,1.9370074214986068e-87
