1                                                                         
                                                                          
                                                                          
         n    p                            wc12w     7.82300e-01          
 0.000000e+00 0.000000e+00 0.000000e+00                                   
       b14  c14                            wc12w     2.06431e+01          
 4.015510e+00 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
       b15  c15                            wc12w     1.90900e+01          
 1.432270e+00 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
       b17  c17                            wc17w     2.27400e+01          
 3.568860e+00 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
       b19  c19                            wc12w     2.63630e+01          
 3.349400e+00 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
        c9   b9                            wc17w     1.64950e+01          
-1.134280e+02 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
       c10  b10                            wc12w     3.64800e+00          
-3.326620e+00 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
       c11  b11                            wc12w     1.98300e+00          
-7.473120e+00 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
       c14  n14                            wc12w     1.56500e-01          
-2.628270e+01 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
       c15  n15                            wc12w     9.77160e+00          
-1.262600e+00 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
       c16  n16                            wc12w     8.01100e+00          
-4.679990e+00 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
       c17  n17                            wc12w     1.31620e+01          
 8.928900e-01 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
       c18  n18                            wc12w     1.18060e+01          
 1.641120e+00 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
       c19  n19                            wc07w     0.00000e+00          
 1.707810e+00 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
       c20  n20                            wc12w     1.57920e+01          
 2.629220e+00 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
       c22  n22                            wc17w     2.15510e+01          
 3.791340e+00 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
       n12  c12                            wc12w     1.73380e+01          
 4.143350e+00 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
       n13  c13                            wc12w     2.22000e+00          
-6.760100e+00 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
       n16  o16                            wc12w     1.04200e+01          
-2.330840e+00 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
       n17  o17                            wc12w     8.67880e+00          
-4.810360e+00 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
       n18  o18                            wc12w     1.38958e+01          
-1.016700e-01 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
       n19  o19                            wc12w     1.25230e+01          
 1.828460e-01 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
       n20  o20                            wc12w     1.79690e+01          
 1.068220e+00 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
       n21  o21                            wc12w     1.71900e+01          
-2.314770e-01 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
       n22  o22                            wc12w     2.27570e+01          
 2.947670e+00 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
       n23  o23                            wc12w     2.38230e+01          
 3.867090e+00 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
       o13  n13                            wc17w     1.77700e+01          
-1.107370e+02 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
       o14  n14                            wc12w     5.14360e+00          
-4.623540e+00 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
       o15  n15                            wc12w     2.75360e+00          
-5.170530e+00 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
       o19  f19                            wc12w     4.82040e+00          
-3.658640e+00 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
       o20  f20                            wc12w     3.81300e+00          
-2.969200e+00 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
       o21  f21                            wc12w     8.10800e+00          
-1.596150e+00 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
       o22  f22                            wc17w     6.49000e+00          
-1.177440e+00 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
       o23  f23                            wc12w     1.13110e+01          
 1.893960e+00 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
       o24  f24                            wc12w     1.09410e+01          
 1.499350e+00 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
       f17  o17                            wc12w     2.75980e+00          
-4.533180e+00 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
       f18  o18                            wc12w     1.65580e+00          
-9.159820e+00 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
       f20 ne20                            wc12w     7.02490e+00          
-2.773460e+00 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
       f21 ne21                            wc12w     5.68400e+00          
-1.792030e+00 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
       f22 ne22                            wc17w     1.08180e+01          
-1.808710e+00 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
       f23 ne23                            wc12w     8.46300e+00          
-1.168510e+00 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
       f24 ne24                            wc12w     1.35100e+01          
 5.142830e-01 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
       f25 ne25                            wc12w     1.34220e+01          
 1.896550e+00 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
       f26 ne26                            wc12w     1.81860e+01          
 4.152580e+00 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
       f27 ne27                            wc17w     1.75940e+01          
 3.271070e+00 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
       f29 ne29                            wc17w     2.12260e+01          
-1.095040e+02 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
      ne17  f17                            wc17w     1.45480e+01          
-1.132810e+02 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
      ne18  f18                            wc12w     4.44400e+00          
-8.793360e-01 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
      ne19  f19                            wc12w     3.23940e+00          
-3.211420e+00 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
      ne23 na23                            wc12w     4.37590e+00          
-3.982820e+00 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
      ne24 na24                            wc12w     2.46600e+00          
-5.679720e+00 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
      ne25 na25                            wc12w     7.29800e+00          
 1.409850e-01 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
      ne26 na26                            wc12w     7.33900e+00          
 1.256740e+00 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
      ne27 na27                            wc12w     1.25520e+01          
 3.071050e+00 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
      ne28 na28                            wc17w     1.22800e+01          
 3.474250e+00 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
      ne29 na29                            wc12w     1.57300e+01          
 3.460950e+00 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
      ne30 na30                            wc17w     1.45650e+01          
 4.414110e+00 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
      ne31 na31                            wc17w     1.85590e+01          
 5.189630e+00 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
      ne32 na32                            wc17w     1.81890e+01          
 4.467500e+00 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
      na20 ne20                            wc12w     1.38919e+01          
 2.126800e-01 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
      na21 ne21                            wc12w     3.54700e+00          
-3.480030e+00 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
      na22 ne22                            wc12w     2.84300e+00          
-1.859000e+01 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
      na24 mg24                            wc12w     5.51600e+00          
-1.126330e+01 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
      na25 mg25                            wc12w     3.83500e+00          
-4.445740e+00 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
      na26 mg26                            wc12w     9.35400e+00          
-4.341720e-01 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
      na27 mg27                            wc12w     9.06900e+00          
 8.328310e-01 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
      na28 mg28                            wc12w     1.40300e+01          
 3.117700e+00 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
      na29 mg29                            wc12w     1.32710e+01          
 2.494730e+00 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
      na30 mg30                            wc12w     1.72660e+01          
 2.296800e+00 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
      na31 mg31                            wc12w     1.57290e+01          
 3.231280e+00 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
      na32 mg32                            wc12w     1.97200e+01          
 3.575360e+00 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
      na33 mg33                            wc12w     1.90200e+01          
 3.545510e+00 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
      na34 mg34                            wc12w     2.27290e+01          
 3.786670e+00 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
      na35 mg35                            wc17w     2.22000e+01          
 4.621650e+00 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
      mg20 na20                            wc12w     1.07080e+01          
 1.717870e+00 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
      mg21 na21                            wc12w     1.30960e+01          
 1.335250e+00 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
      mg22 na22                            wc12w     4.78200e+00          
-1.722350e+00 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
      mg23 na23                            wc12w     4.05690e+00          
-2.791320e+00 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
      mg27 al27                            wc12w     2.61000e+00          
-6.706870e+00 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
      mg28 al28                            wc12w     1.83200e+00          
-1.159570e+01 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
      mg29 al29                            wc12w     7.61300e+00          
-6.288770e-01 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
      mg30 al30                            wc12w     6.98000e+00          
 7.271120e-01 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
      mg31 al31                            wc12w     1.17640e+01          
 1.077360e+00 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
      mg32 al32                            wc12w     1.01500e+01          
 2.030320e+00 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
      mg33 al33                            wc12w     1.33840e+01          
 1.885070e+00 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
      mg34 al34                            wc17w     1.13920e+01          
 3.230800e+00 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
      mg35 al35                            wc17w     1.58600e+01          
 1.401150e+00 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
      mg36 al36                            wc17w     1.44300e+01          
 4.669440e+00 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
      al22 mg22                            wc12w     1.86000e+01          
 1.216450e+00 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
      al23 mg23                            wc12w     1.22210e+01          
 4.286480e-01 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
      al24 mg24                            wc12w     1.38850e+01          
-1.084770e+00 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
      al25 mg25                            wc12w     4.27600e+00          
-2.337810e+00 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
      al26 mg26                            wc12w     4.00400e+00          
-4.621750e+00-2.649310e+00 0.000000e+00-2.597800e-02                      
-2.912840e-02 3.897740e-03 0.000000e+00                                   
      al-6 mg26                            wc12w     4.00400e+00          
-3.111550e+01 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
      al*6 mg26                            wc12w     4.23200e+00          
-2.213980e+00 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
      al28 si28                            wc12w     4.64280e+00          
-5.264350e+00 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
      al29 si29                            wc12w     3.68010e+00          
-6.342860e+00 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
      al30 si30                            wc12w     8.56000e+00          
-1.652990e+00 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
      al31 si31                            wc12w     7.99500e+00          
 7.354360e-02 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
      al32 si32                            wc12w     1.30160e+01          
 3.037710e+00 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
      al33 si33                            wc12w     1.20770e+01          
 2.721910e+00 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
      al34 si34                            wc12w     1.69090e+01          
 2.488860e+00 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
      al35 si35                            wc12w     1.41410e+01          
 2.446900e+00 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
      al36 si36                            wc17w     1.83430e+01          
 1.902170e+00 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
      al37 si37                            wc17w     1.64040e+01          
 4.076690e+00 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
      al38 si38                            wc17w     2.03800e+01          
 4.350570e+00 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
      al39 si39                            wc17w     1.86760e+01          
-1.106160e+02 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
      si22 al22                            wc12w     1.48020e+01          
 2.788280e+00 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
      si23 al23                            wc12w     1.63250e+01          
 1.426030e+00 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
      si24 al24                            wc12w     1.08020e+01          
 9.946450e-01 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
      si25 al25                            wc12w     1.27420e+01          
 7.168320e-01 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
      si26 al26                            wc12w     5.07000e+00          
-1.168510e+00 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
      si26 al*6                            bet+w     5.06400e+00          
-1.159510e+00 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
      si27 al27                            wc12w     4.81200e+00          
-1.789620e+00 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
      si31  p31                            wc12w     1.49150e+00          
-9.519220e+00 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
      si32  p32                            wc12w     2.27000e-01          
-2.266460e+01 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
      si33  p33                            wc12w     5.82300e+00          
-2.176440e+00 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
      si34  p34                            wc12w     4.59200e+00          
-1.385360e+00 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
      si35  p35                            wc17w     1.04980e+01          
-1.180520e-01 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
      si36  p36                            wc12w     7.83400e+00          
 3.266340e-01 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
      si37  p37                            wc12w     1.24010e+01          
 1.855100e+00 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
      si39  p39                            wc17w     1.51490e+01          
 2.152880e+00 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
      si40  p40                            wc17w     1.35040e+01          
 2.077150e+00 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
      si41  p41                            wc17w     1.71000e+01          
 2.811540e+00 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
      si42  p42                            wc17w     1.55520e+01          
 3.399330e+00 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
       p26 si26                            wc12w     1.81130e+01          
 2.763890e+00 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
       p27 si27                            wc12w     1.16690e+01          
 9.798600e-01 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
       p28 si28                            wc12w     1.43438e+01          
 9.427990e-01 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
       p29 si29                            wc12w     4.94310e+00          
-1.787210e+00 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
       p30 si30                            wc12w     4.23200e+00          
-5.377150e+00 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
       p32  s32                            wc12w     1.71150e+00          
-1.438900e+01 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
       p33  s33                            wc12w     2.48900e-01          
-1.496590e+01 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
       p34  s34                            wc12w     5.38300e+00          
-2.884210e+00 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
       p35  s35                            wc12w     3.98900e+00          
-4.223020e+00 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
       p36  s36                            wc12w     1.04130e+01          
-2.089280e+00 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
       p37  s37                            wc12w     7.90100e+00          
-1.203760e+00 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
       p38  s38                            wc12w     1.22190e+01          
-4.805920e-02 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
       p39  s39                            wc12w     1.03670e+01          
 6.053480e-01 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
       p40  s40                            wc12w     1.48560e+01          
 1.540950e+00 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
       p41  s41                            wc12w     1.41090e+01          
 1.579400e+00 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
       p42  s42                            wc17w     1.86480e+01          
 1.838700e+00 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
       p43  s43                            wc17w     1.68750e+01          
-1.121850e+02 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
       p44  s44                            wc17w     1.96460e+01          
-1.115060e+02 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
       s27  p27                            wc12w     1.77490e+01          
 3.765810e+00 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
       s28  p28                            wc12w     1.12220e+01          
 1.481000e+00 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
       s29  p29                            wc12w     1.37950e+01          
 6.752550e-01 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
       s30  p30                            wc12w     6.13800e+00          
-5.320270e-01 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
       s31  p31                            wc12w     5.39750e+00          
-1.310420e+00 0.000000e+00 0.000000e+00 0.000000e+00                      
 0.000000e+00 0.000000e+00 0.000000e+00                                   
       s35 cl35                            wc12w     1.67000e-01          
