    time    temp    dens
   1.53793855049231E+00   4.28197676928281E-01   1.08617048373177E+02
     nin     zin       y       x
  1    0     1.03382934171835E-08   1.03382934171835E-08
  0    1     1.17428540225343E-13   1.17428540225343E-13
  1    1     3.78633887027522E-14   7.57267774055043E-14
  2    1     6.41868921304518E-09   1.92560676391355E-08
  1    2     4.54584553436624E-18   1.36375366030987E-17
  2    2     2.68978804706621E-04   1.07591521882648E-03
  4    2     7.04429061404826E-08   4.22657436842895E-07
  3    3     2.59451990259837E-10   1.55671194155902E-09
  4    3     1.97631763992623E-09   1.38342234794836E-08
  5    3     3.24084683182592E-13   2.59267746546074E-12
  6    3     7.17022632292223E-07   6.45320369063000E-06
  3    4     1.45608640080619E-18   1.01926048056433E-17
  5    4     5.07311301056359E-07   4.56580170950723E-06
  6    4     7.61404542414340E-07   7.61404542414340E-06
  7    4     3.08255955910700E-16   3.39081551501770E-15
  8    4     4.88014411471122E-15   5.85617293765346E-14
  3    5     1.00000000000000E-99   1.00000000000000E-99
  5    5     2.55177060992597E-14   2.55177060992597E-13
  6    5     1.45626978570286E-08   1.60189676427315E-07
  7    5     1.65654920460590E-11   1.98785904552708E-10
  8    5     1.70297550199058E-12   2.21386815258775E-11
  9    5     1.19346390093208E-18   1.67084946130491E-17
  3    6     1.00000000000000E-99   1.00000000000000E-99
  4    6     1.00000000000000E-99   1.00000000000000E-99
  5    6     1.35709569453432E-24   1.49280526398775E-23
  6    6     4.10222380441043E-07   4.92266856529251E-06
  7    6     1.63290485443600E-08   2.12277631076680E-07
  8    6     1.01855742696464E-08   1.42598039775049E-07
  9    6     4.86945909808560E-11   7.30418864712840E-10
 10    6     4.95084437042953E-06   7.92135099268725E-05
 11    6     1.95329773892610E-12   3.32060615617438E-11
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     1.00000000000000E-99   1.00000000000000E-99
  5    7     1.00000000000000E-99   1.00000000000000E-99
  6    7     2.56247982382119E-19   3.33122377096755E-18
  7    7     1.69445230896164E-11   2.37223323254630E-10
  8    7     2.44117226185384E-06   3.66175839278075E-05
  9    7     7.33641563545410E-08   1.17382650167266E-06
 10    7     3.42169150714632E-08   5.81687556214875E-07
 11    7     1.26246039516353E-08   2.27242871129435E-07
 12    7     1.60998877601073E-09   3.05897867442038E-08
 13    7     1.74802925383529E-07   3.49605850767058E-06
 14    7     1.00000000000000E-99   1.00000000000000E-99
  5    8     1.00000000000000E-99   1.00000000000000E-99
  6    8     1.00000000000000E-99   1.00000000000000E-99
  7    8     8.17834186630105E-24   1.22675127994516E-22
  8    8     4.82616432336477E-09   7.72186291738363E-08
  9    8     3.42718975962027E-10   5.82622259135446E-09
 10    8     7.27937890235891E-09   1.31028820242460E-07
 11    8     4.96684087150324E-07   9.43699765585615E-06
 12    8     9.44700194392461E-07   1.88940038878492E-05
 13    8     2.14221415089090E-07   4.49864971687089E-06
 14    8     7.51059769623799E-06   1.65233149317236E-04
  5    9     1.00000000000000E-99   1.00000000000000E-99
  6    9     1.00000000000000E-99   1.00000000000000E-99
  7    9     1.00000000000000E-99   1.00000000000000E-99
  8    9     5.30741214212294E-24   9.02260064160900E-23
  9    9     2.14946909204839E-20   3.86904436568710E-19
 10    9     2.73557506426785E-09   5.19759262210891E-08
 11    9     1.21413382297034E-08   2.42826764594068E-07
 12    9     2.28944463685685E-08   4.80783373739938E-07
 13    9     1.06983590817907E-06   2.35363899799395E-05
 14    9     1.96993145775584E-09   4.53084235283844E-08
 15    9     1.42706586230728E-09   3.42495806953748E-08
 16    9     1.95308878093254E-09   4.88272195233136E-08
 17    9     1.23093165076476E-14   3.20042229198836E-13
  7   10     1.00000000000000E-99   1.00000000000000E-99
  8   10     1.00000000000000E-99   1.00000000000000E-99
  9   10     1.00000000000000E-99   1.00000000000000E-99
