    time    temp    dens
   8.81847962906711E-02   9.11160225589927E-01   5.76147654917170E+05
     nin     zin       y       x
  1    0     8.22470248567541E-01   8.22470248567541E-01
  0    1     7.44012766955669E-14   7.44012766955669E-14
  1    1     2.19542683876621E-12   4.39085367753243E-12
  2    1     1.35130254691253E-08   4.05390764073759E-08
  1    2     1.42978662675772E-25   4.28935988027315E-25
  2    2     1.72966856610247E-05   6.91867426440987E-05
  4    2     2.50850905006155E-07   1.50510543003693E-06
  3    3     1.19548242781627E-21   7.17289456689764E-21
  4    3     5.79264516256329E-15   4.05485161379430E-14
  5    3     7.07168031757212E-15   5.65734425405770E-14
  6    3     4.36465071683767E-07   3.92818564515390E-06
  3    4     1.00000000000000E-99   1.00000000000000E-99
  5    4     2.89167188038697E-14   2.60250469234827E-13
  6    4     5.05884192812158E-12   5.05884192812158E-11
  7    4     1.96054997641591E-13   2.15660497405750E-12
  8    4     2.61695562797195E-06   3.14034675356634E-05
  3    5     1.00000000000000E-99   1.00000000000000E-99
  5    5     1.00000000000000E-99   1.00000000000000E-99
  6    5     5.73989209314525E-16   6.31388130245977E-15
  7    5     5.79787005485242E-14   6.95744406582290E-13
  8    5     2.04847954938300E-07   2.66302341419790E-06
  9    5     1.81653823875926E-06   2.54315353426296E-05
  3    6     1.00000000000000E-99   1.00000000000000E-99
  4    6     1.00000000000000E-99   1.00000000000000E-99
  5    6     1.00000000000000E-99   1.00000000000000E-99
  6    6     1.96531866005348E-19   2.35838239206417E-18
  7    6     1.52409827181681E-15   1.98132775336185E-14
  8    6     7.74662861703404E-14   1.08452800638477E-12
  9    6     4.79240272274507E-13   7.18860408411760E-12
 10    6     2.79300544323774E-06   4.46880870918039E-05
 11    6     3.94648349964238E-06   6.70902194939204E-05
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     1.00000000000000E-99   1.00000000000000E-99
  5    7     1.00000000000000E-99   1.00000000000000E-99
  6    7     1.00000000000000E-99   1.00000000000000E-99
  7    7     4.42219354080469E-24   6.19107095712656E-23
  8    7     2.47269334660730E-15   3.70904001991095E-14
  9    7     1.58554946172103E-14   2.53687913875365E-13
 10    7     1.34299026542763E-13   2.28308345122697E-12
 11    7     1.20993726800503E-13   2.17788708240905E-12
 12    7     5.85844761356478E-13   1.11310504657731E-11
 13    7     6.64180529059500E-07   1.32836105811900E-05
 14    7     1.00000000000000E-99   1.00000000000000E-99
  5    8     1.00000000000000E-99   1.00000000000000E-99
  6    8     1.00000000000000E-99   1.00000000000000E-99
  7    8     1.00000000000000E-99   1.00000000000000E-99
  8    8     2.39720836826654E-22   3.83553338922646E-21
  9    8     8.64954553224715E-25   1.47042274048202E-23
 10    8     1.26563885212935E-19   2.27814993383282E-18
 11    8     1.64532939668129E-16   3.12612585369446E-15
 12    8     6.42684367551264E-15   1.28536873510253E-13
 13    8     4.50616274544938E-13   9.46294176544370E-12
 14    8     8.05427344212647E-08   1.77194015726782E-06
  5    9     1.00000000000000E-99   1.00000000000000E-99
  6    9     1.00000000000000E-99   1.00000000000000E-99
  7    9     1.00000000000000E-99   1.00000000000000E-99
  8    9     1.00000000000000E-99   1.00000000000000E-99
  9    9     1.00000000000000E-99   1.00000000000000E-99
 10    9     8.06753631314569E-24   1.53283189949768E-22
 11    9     9.68771260750919E-24   1.93754252150184E-22
 12    9     2.01306495831559E-20   4.22743641246274E-19
 13    9     2.98343462422070E-16   6.56355617328553E-15
