time_days,Sb130 top 15
1.1574074074074073e-05,18090.617591720955
1.1576109151910821e-05,18127.29083476306
1.157814458757678e-05,18163.970526088076
1.158018038113487e-05,18200.65666682986
1.1582216532648015e-05,18237.349258122314
1.1584253042179158e-05,18274.322293111567
1.1586289909791249e-05,18311.89937118099
1.1588327135547246e-05,18349.483056455225
1.1590364719510128e-05,18387.073350096154
1.1592402661742875e-05,18424.67025326565
1.1594440962308483e-05,18462.273767125913
1.1596479621269957e-05,18499.883892839247
1.1598518638690315e-05,18537.500631568288
1.1600558014632583e-05,18575.12398447576
1.1602597749159803e-05,18613.305245042462
1.1604637842335022e-05,18651.828232066455
1.1606678294221306e-05,18690.357992615238
1.1608719104881723e-05,18728.894527879755
1.1610760274379357e-05,18767.437839051174
1.1612801802777306e-05,18805.987927320974
1.1614843690138673e-05,18844.544793880723
1.1616885936526574e-05,18883.10843992228
1.1618928542004138e-05,18921.741175657357
1.1620971506634507e-05,18961.219301045243
1.1623014830480826e-05,19000.704367900533
1.162505851360626e-05,19040.196377443757
1.1627102556073979e-05,19079.69533089566
1.1629146957947168e-05,19119.201229477225
1.163119171928902e-05,19158.714074409523
1.1633236840162742e-05,19198.23386691405
1.1635282320631548e-05,19237.760608212284
1.163732816075867e-05,19277.891498372883
1.1639374360607345e-05,19318.34766730219
1.1641420920240822e-05,19358.810949669
1.1643467839722364e-05,19399.281346724096
1.1645515119115243e-05,19439.75885971846
1.1647562758482743e-05,19480.243489903314
1.1649610757888157e-05,19520.735238530007
1.1651659117394789e-05,19561.23410685018
1.1653707837065959e-05,19602.08269145246
1.1655756916964996e-05,19643.5257745105
1.1657806357155237e-05,19684.976144535856
1.1659856157700035e-05,19726.43380280988
1.1661906318662747e-05,19767.89875061399
1.1663956840106745e-05,19809.370989229912
1.1666007722095419e-05,19850.850519939628
1.1668058964692159e-05,19892.337344025345
1.1670110567960373e-05,19934.033688005355
1.1672162531963473e-05,19976.479556797465
1.1674214856764896e-05,20018.932888877498
1.1676267542428077e-05,20061.393685557723
1.1678320589016465e-05,20103.86194815059
1.1680373996593523e-05,20146.337677968837
1.1682427765222725e-05,20188.820876325502
1.1684481894967554e-05,20231.3115445337
1.1686536385891505e-05,20273.988493899877
1.1688591238058084e-05,20317.453112116935
1.1690646451530811e-05,20360.925372749345
1.1692702026373212e-05,20404.405277140842
1.169475796264883e-05,20447.892826635478
1.1696814260421214e-05,20491.38802257747
1.1698870919753925e-05,20534.890866311267
1.170092794071054e-05,20578.401359181684
1.1702985323354636e-05,20622.19453596918
1.1705043067749818e-05,20666.693984965266
1.170710117395969e-05,20711.20125833172
1.1709159642047868e-05,20755.716357444322
1.1711218472077982e-05,20800.239283679104
1.1713277664113672e-05,20844.770038412236
1.1715337218218593e-05,20889.308623020293
1.1717397134456403e-05,20933.855038879945
1.1719457412890783e-05,20978.902861948973
1.172151805358541e-05,21024.453361765463
1.1723579056603986e-05,21070.011870759412
1.1725640422010216e-05,21115.578390338982
1.1727702149867825e-05,21161.15292191282
1.1729764240240532e-05,21206.735466889506
1.1731826693192089e-05,21252.326026678187
1.173388950878624e-05,21297.92460268801
1.1735952687086755e-05,21344.368326721633
1.1738016228157407e-05,21390.986254189305
1.174008013206198e-05,21437.61237852095
1.1742144398864272e-05,21484.246701157805
1.1744209028628096e-05,21530.88922354147
1.1746274021417267e-05,21577.53994711366
1.1748339377295616e-05,21624.198873316363
1.1750405096326988e-05,21671.15625343209
1.1752471178575235e-05,21718.849772519727
1.1754537624104223e-05,21766.551677593423
1.1756604432977824e-05,21814.261970127634
1.1758671605259932e-05,21861.98065159725
1.1760739141014437e-05,21909.707723477142
1.1762807040305254e-05,21957.44318724274
1.1764875303196305e-05,22005.187044369566
1.1766943929751517e-05,22053.81616799961
1.1769012920034836e-05,22102.610209565726
1.1771082274110218e-05,22151.412830623565
1.1773151992041629e-05,22200.22403268168
1.1775222073893044e-05,22249.043817248803
1.1777292519728452e-05,22297.872185834072
1.177936332961185e-05,22346.70913994673
1.1781434503607254e-05,22396.102770979436
1.1783506041778683e-05,22446.005499318686
1.178557794419017e-05,22495.917002090824
1.1787650210905758e-05,22545.83728083863
1.178972284198951e-05,22595.766337105335
1.1791795837505486e-05,22645.704172434154
1.1793869197517767e-05,22695.650788368792
1.179594292209044e-05,22746.049011065934
1.1798017011287611e-05,22797.465444053396
1.180009146517339e-05,22848.890917629582
1.1802166283811898e-05,22900.325433384027
1.180424146726727e-05,22951.768992906662
1.1806317015603657e-05,23003.221597787706
1.1808392928885212e-05,23054.683249617552
1.1810469207176105e-05,23106.15394998701
1.1812545850540515e-05,23157.63370048695
1.1814622859042633e-05,23209.122502708826
1.1816700232746663e-05,23261.927129027754
1.1818777971716817e-05,23314.797050468118
1.182085607601732e-05,23367.67626806507
1.182293454571241e-05,23420.56478345329
1.1825013380866334e-05,23473.462598267444
1.182709258154335e-05,23526.369714142747
1.1829172147807727e-05,23579.286132714587
1.183125207972375e-05,23632.21185561869
1.183333237735571e-05,23685.146884491038
1.1835413040767908e-05,23739.242473384285
1.1837494070024666e-05,23793.604709517447
1.1839575465190307e-05,23847.97650420206
1.1841657226329168e-05,23902.357859118685
1.18437393535056e-05,23956.748775948392
1.1845821846783964e-05,24011.149256372475
1.184790470622863e-05,24065.559302072463
1.1849987931903983e-05,24119.978914730207
1.1852071523874415e-05,24174.408096027884
1.1854155482204337e-05,24230.104441981428
1.185623980695816e-05,24285.998747386322
1.185832449820032e-05,24341.902880727503
1.186040955599525e-05,24397.816843733002
1.1862494980407405e-05,24453.740638131116
1.1864580771501242e-05,24509.67426565052
1.1866666929341244e-05,24565.617728020257
1.1868753453991893e-05,24621.57102696956
1.1870840345517681e-05,24677.69231657578
1.187292760398312e-05,24735.145163942903
1.187501522945273e-05,24792.6081132859
1.1877103221991039e-05,24850.08116638088
1.1879191581662589e-05,24907.56432500447
1.1881280308531934e-05,24965.05759093352
1.188336940266364e-05,25022.560965945195
1.1885458864122283e-05,25080.07445181705
1.1887548692972447e-05,25137.598050326767
1.1889638889278737e-05,25195.91874081997
1.1891729453105753e-05,25254.97474567865
1.1893820384518129e-05,25314.04113439762
1.1895911683580489e-05,25373.11790880248
1.1898003350357477e-05,25432.205070719392
1.1900095384913753e-05,25491.302621974854
1.190218778731398e-05,25550.410564395588
1.1904280557622842e-05,25609.52889980874
1.1906373695905023e-05,25668.81765288176
1.1908467202225226e-05,25729.500058396392
1.1910561076648163e-05,25790.1931337424
1.1912655319238558e-05,25850.896880795808
1.1914749930061148e-05,25911.611301433168
1.1916844909180674e-05,25972.33639753102
1.1918940256661901e-05,26033.072170966603
1.1921035972569594e-05,26093.818623617273
1.1923132056968534e-05,26154.57575736078
1.1925228509923516e-05,26216.681918059294
1.1927325331499338e-05,26279.034735794765
1.1929422521760818e-05,26341.39851707139
1.1931520080772786e-05,26403.773263817
1.1933618008600073e-05,26466.15897795944
1.193571630530753e-05,26528.55566142729
1.1937814970960021e-05,26590.963316149242
1.1939914005622416e-05,26653.381944054338
1.1942013409359598e-05,26717.022469441898
1.1944113182236459e-05,26781.068201841634
1.1946213324317909e-05,26845.125195448923
1.1948313835668861e-05,26909.193452243828
1.1950414716354249e-05,26973.272974206797
1.1952515966439013e-05,27037.363763318597
1.1954617585988102e-05,27101.46582156029
1.1956719575066477e-05,27165.579150913363
1.195882193373912e-05,27231.031192521936
1.1960924662071011e-05,27296.803423929465
1.196302776012715e-05,27362.5872201161
1.1965131227972544e-05,27428.382583115384
1.1967235065672215e-05,27494.189514960955
1.1969339273291195e-05,27560.00801768716
1.1971443850894526e-05,27625.838093328435
1.1973548798547261e-05,27691.706424526175
1.197565411631447e-05,27759.227502509584
1.197775980426123e-05,27826.76045277313
1.1979865862452626e-05,27894.305277404255
1.1981972290953762e-05,27961.861978490888
1.1984079089829748e-05,28029.430558121232
1.198618625914571e-05,28097.011018383953
1.198829379896678e-05,28164.603361367987
1.1990401709358103e-05,28232.82653163858
1.199250999038484e-05,28302.143047122012
1.1994618642112156e-05,28371.471750578614
1.1996727664605237e-05,28440.812644151476
1.1998837057929273e-05,28510.165729983906
1.2000946822149464e-05,28579.531010219653
1.2003056957331031e-05,28648.90848700304
1.2005167463539195e-05,28718.298162478393
1.2007278340839195e-05,28789.175877384183
1.2009389589296282e-05,28860.323824829327
1.2011501208975716e-05,28931.484282269597
1.2013613199942771e-05,29002.657251904715
1.2015725562262726e-05,29073.842735934675
1.2017838296000882e-05,29145.04073655994
1.2019951401222542e-05,29216.25125598127
