time_days,Te131 top 18
1.1574074074074073e-05,1.0489874787353405e-07
1.1576109151910821e-05,1.0532038800464302e-07
1.157814458757678e-05,1.0574210227304185e-07
1.158018038113487e-05,1.0616389069176684e-07
1.1582216532648015e-05,1.065857532738547e-07
1.1584253042179158e-05,1.0701348351799159e-07
1.1586289909791249e-05,1.074539238330898e-07
1.1588327135547246e-05,1.0789444159112713e-07
1.1590364719510128e-05,1.0833503680572198e-07
1.1592402661742875e-05,1.0877570949049257e-07
1.1594440962308483e-05,1.0921645965906117e-07
1.1596479621269957e-05,1.0965728732505106e-07
1.1598518638690315e-05,1.1009819250208945e-07
1.1600558014632583e-05,1.1053917520380467e-07
1.1602597749159803e-05,1.109921426892545e-07
1.1604637842335022e-05,1.1145242569518469e-07
1.1606678294221306e-05,1.1191278963301013e-07
1.1608719104881723e-05,1.1237323451696052e-07
1.1610760274379357e-05,1.1283376036126837e-07
1.1612801802777306e-05,1.1329436718016967e-07
1.1614843690138673e-05,1.1375505498790163e-07
1.1616885936526574e-05,1.1421582379870488e-07
1.1618928542004138e-05,1.1467804859704886e-07
1.1620971506634507e-05,1.1515885994580858e-07
1.1623014830480826e-05,1.1563975583597622e-07
1.162505851360626e-05,1.1612073628241696e-07
1.1627102556073979e-05,1.1660180129999836e-07
1.1629146957947168e-05,1.1708295090359107e-07
1.163119171928902e-05,1.175641851080668e-07
1.1633236840162742e-05,1.1804550392830222e-07
1.1635282320631548e-05,1.1852690737917399e-07
1.163732816075867e-05,1.1902186105788489e-07
1.1639374360607345e-05,1.195240770156384e-07
1.1641420920240822e-05,1.2002638127838767e-07
1.1643467839722364e-05,1.2052877386165973e-07
1.1645515119115243e-05,1.2103125478098409e-07
1.1647562758482743e-05,1.2153382405189327e-07
1.1649610757888157e-05,1.2203648168992127e-07
1.1651659117394789e-05,1.2253922771060573e-07
1.1653707837065959e-05,1.2304995579295482e-07
1.1655756916964996e-05,1.2357430589564934e-07
1.1657806357155237e-05,1.2409874819520225e-07
1.1659856157700035e-05,1.2462328270782563e-07
1.1661906318662747e-05,1.2514790944973237e-07
1.1663956840106745e-05,1.256726284371392e-07
1.1666007722095419e-05,1.2619743968626613e-07
1.1668058964692159e-05,1.2672234321333596e-07
1.1670110567960373e-05,1.2725210042978886e-07
1.1672162531963473e-05,1.2779942574287667e-07
1.1674214856764896e-05,1.2834684729257162e-07
1.1676267542428077e-05,1.28894365095795e-07
1.1678320589016465e-05,1.2944197916947033e-07
1.1680373996593523e-05,1.299896895305251e-07
1.1682427765222725e-05,1.305374961958903e-07
1.1684481894967554e-05,1.3108539918249815e-07
1.1686536385891505e-05,1.3163770071483016e-07
1.1688591238058084e-05,1.322088702976586e-07
1.1690646451530811e-05,1.3278014030964907e-07
1.1692702026373212e-05,1.3335151076845967e-07
1.169475796264883e-05,1.339229816917526e-07
1.1696814260421214e-05,1.344945530971924e-07
1.1698870919753925e-05,1.3506622500244636e-07
1.170092794071054e-05,1.3563799742518672e-07
1.1702985323354636e-05,1.362166323968359e-07
1.1705043067749818e-05,1.368125443079569e-07
1.170710117395969e-05,1.3740856099870108e-07
1.1709159642047868e-05,1.380046824874923e-07
1.1711218472077982e-05,1.386009087927574e-07
1.1713277664113672e-05,1.3919723993292534e-07
1.1715337218218593e-05,1.3979367592643045e-07
1.1717397134456403e-05,1.4039021679170848e-07
1.1719457412890783e-05,1.409992624430177e-07
1.172151805358541e-05,1.4162084475835073e-07
1.1723579056603986e-05,1.4224253636695352e-07
1.1725640422010216e-05,1.4286433728804203e-07
1.1727702149867825e-05,1.4348624754083862e-07
1.1729764240240532e-05,1.4410826714456473e-07
1.1731826693192089e-05,1.4473039611844952e-07
1.173388950878624e-05,1.4535263448172234e-07
1.1735952687086755e-05,1.4599647102634325e-07
1.1738016228157407e-05,1.466446828798554e-07
1.174008013206198e-05,1.4729300870892745e-07
1.1742144398864272e-05,1.479414485335997e-07
1.1744209028628096e-05,1.485900023739171e-07
1.1746274021417267e-05,1.492386702499264e-07
1.1748339377295616e-05,1.4988745218167824e-07
1.1750405096326988e-05,1.5054396052803765e-07
1.1752471178575235e-05,1.512196743712997e-07
1.1754537624104223e-05,1.518955070258169e-07
1.1756604432977824e-05,1.525714585124793e-07
1.1758671605259932e-05,1.5324752885218278e-07
1.1760739141014437e-05,1.5392371806582312e-07
1.1762807040305254e-05,1.5460002617430385e-07
1.1764875303196305e-05,1.552764531985299e-07
1.1766943929751517e-05,1.5597649443923128e-07
1.1769012920034836e-05,1.5668084854576583e-07
1.1771082274110218e-05,1.5738532649939384e-07
1.1773151992041629e-05,1.5808992832189167e-07
1.1775222073893044e-05,1.5879465403503816e-07
1.1777292519728452e-05,1.5949950366061838e-07
1.177936332961185e-05,1.6020447722041825e-07
1.1781434503607254e-05,1.6092457720012789e-07
1.1783506041778683e-05,1.6165850121821966e-07
1.178557794419017e-05,1.6239255428270345e-07
1.1787650210905758e-05,1.6312673641626907e-07
1.178972284198951e-05,1.6386104764161277e-07
1.1791795837505486e-05,1.6459548798143094e-07
1.1793869197517767e-05,1.653300574584271e-07
1.179594292209044e-05,1.660757925950504e-07
1.1798017011287611e-05,1.6684681481211356e-07
1.180009146517339e-05,1.6761797259857263e-07
1.1802166283811898e-05,1.6838926597826373e-07
1.180424146726727e-05,1.6916069497502883e-07
1.1806317015603657e-05,1.6993225961271455e-07
1.1808392928885212e-05,1.707039599151695e-07
1.1810469207176105e-05,1.7147579590624898e-07
1.1812545850540515e-05,1.722477676098092e-07
1.1814622859042633e-05,1.7301987504971506e-07
1.1816700232746663e-05,1.73831051912105e-07
1.1818777971716817e-05,1.7464404016810944e-07
1.182085607601732e-05,1.754571713724279e-07
1.182293454571241e-05,1.7627044555019706e-07
1.1825013380866334e-05,1.7708386272655355e-07
1.182709258154335e-05,1.7789742292664207e-07
1.1829172147807727e-05,1.7871112617561028e-07
1.183125207972375e-05,1.7952497249861112e-07
1.183333237735571e-05,1.8033896192080118e-07
1.1835413040767908e-05,1.8118790793412972e-07
1.1837494070024666e-05,1.8204477890724227e-07
1.1839575465190307e-05,1.8290180054460004e-07
1.1841657226329168e-05,1.8375897287269283e-07
1.18437393535056e-05,1.846162959180176e-07
1.1845821846783964e-05,1.8547376970707565e-07
1.184790470622863e-05,1.863313942663716e-07
1.1849987931903983e-05,1.8718916962241514e-07
1.1852071523874415e-05,1.8804709580172139e-07
1.1854155482204337e-05,1.889439751289457e-07
1.185623980695816e-05,1.8984681791103104e-07
1.185832449820032e-05,1.90749819440618e-07
1.186040955599525e-05,1.9165297974561886e-07
1.1862494980407405e-05,1.9255629885395044e-07
1.1864580771501242e-05,1.9345977679353514e-07
1.1866666929341244e-05,1.943634135923022e-07
1.1868753453991893e-05,1.9526720927818268e-07
1.1870840345517681e-05,1.9617615390838915e-07
1.187292760398312e-05,1.9712696037260993e-07
1.187501522945273e-05,1.9807793401782158e-07
1.1877103221991039e-05,1.9902907487341782e-07
1.1879191581662589e-05,1.9998038296880066e-07
1.1881280308531934e-05,2.0093185833337547e-07
1.188336940266364e-05,2.0188350099655355e-07
1.1885458864122283e-05,2.0283531098775195e-07
1.1887548692972447e-05,2.0378728833639022e-07
1.1889638889278737e-05,2.047648591344492e-07
1.1891729453105753e-05,2.0576602741190567e-07
1.1893820384518129e-05,2.0676737172550832e-07
1.1895911683580489e-05,2.077688921062068e-07
1.1898003350357477e-05,2.0877058858495947e-07
1.1900095384913753e-05,2.0977246119273077e-07
1.190218778731398e-05,2.107745099604888e-07
1.1904280557622842e-05,2.117767349192091e-07
1.1906373695905023e-05,2.1278443424217595e-07
1.1908467202225226e-05,2.1383810756817308e-07
1.1910561076648163e-05,2.1489196616231533e-07
1.1912655319238558e-05,2.1594601005717753e-07
1.1914749930061148e-05,2.1700023928534353e-07
