time_days,Nuclei:Fr221 top 6
2.8982700600552468e-05,0.05966159521883218
2.8987796649814274e-05,0.05986187662021684
2.899289359511812e-05,0.060062193237215546
2.8997991436621555e-05,0.06026254507602003
2.9003090174482153e-05,0.060462932142823334
2.9008189808857526e-05,0.06066335444381977
2.9013290339905307e-05,0.06086381198520447
2.9018391767783164e-05,0.061064304773173865
2.9023494092648787e-05,0.06126483281392557
2.9028597314659886e-05,0.0614653961136577
2.9033701433974212e-05,0.06166599467857017
2.903880645074954e-05,0.06186662851486359
2.9043912365143667e-05,0.06206729762873968
2.9049019177314433e-05,0.06226800202640164
2.9054126887419676e-05,0.062468741714052874
2.905923549561729e-05,0.06266951669789877
2.906434500206519e-05,0.06287032698414553
2.9069455406921316e-05,0.06307117257900043
2.907456671034363e-05,0.06327540640287291
2.9079678912490134e-05,0.06348724776645576
2.9084792013518847e-05,0.06369912637824834
2.908990601358782e-05,0.06391104224480007
2.9095020912855135e-05,0.06412299537266168
2.9100136711478898e-05,0.06433498576838449
2.910525340961724e-05,0.0645470134385216
2.911037100742833e-05,0.06475907838962688
2.9115489505070347e-05,0.06497118062825534
2.912060890270152e-05,0.06518332016096363
2.9125729200480092e-05,0.06539549699430885
2.913085039856433e-05,0.06560771113484966
2.913597249711254e-05,0.06581996258914588
2.9141095496283056e-05,0.06603225136375843
2.914621939623423e-05,0.06624457746524959
2.9151344197124445e-05,0.06645694090018192
2.9156469899112124e-05,0.06666934167512047
2.9161596502355696e-05,0.0668817797966304
2.9166724007013635e-05,0.06709425527127844
2.917185241324443e-05,0.06730857397998538
2.9176981721206613e-05,0.06753257147703128
2.9182111931058737e-05,0.06775660835970822
2.9187243042959378e-05,0.06798068463494128
2.9192375057067148e-05,0.06820480030965684
2.9197507973540674e-05,0.06842895539078243
2.9202641792538628e-05,0.06865314988524718
2.92077765142197e-05,0.06887738379998087
2.9212912138742607e-05,0.06910165714191503
2.92180486662661e-05,0.0693259699179822
2.9223186096948952e-05,0.06955032213511593
2.9228324430949965e-05,0.06977471380025112
2.923346366842797e-05,0.06999914492032391
2.9238603809541825e-05,0.07022361550227192
2.9243744854450425e-05,0.07044812555303363
2.9248886803312676e-05,0.07067267507954896
2.9254029656287522e-05,0.07089726408875871
2.925917341353394e-05,0.07112189258760541
2.926431807521092e-05,0.07134656058303256
2.9269463641477492e-05,0.07157197498230455
2.9274610112492718e-05,0.07180871110435202
2.9279757488415673e-05,0.07204548885187151
2.9284905769405463e-05,0.07228230823218161
2.9290054955621236e-05,0.07251916925260306
2.9295205047222155e-05,0.07275607192045727
2.9300356044367414e-05,0.0729930162430673
2.930550794721624e-05,0.07323000222775727
2.9310660755927873e-05,0.07346702988185258
2.9315814470661602e-05,0.07370409921268009
2.9320969091576728e-05,0.07394121022756767
2.9326124618832587e-05,0.07417836293384472
2.9331281052588538e-05,0.07441555733884198
2.933643839300399e-05,0.0746527934498917
2.9341596640238333e-05,0.07489007127432623
2.9346755794451034e-05,0.07512739081948068
2.9351915855801555e-05,0.07536475209269047
2.9357076824449404e-05,0.07560215510129285
2.9362238700554115e-05,0.07583959985262628
2.9367401484275247e-05,0.07607721785323135
2.9372565175772386e-05,0.0763272972152412
2.937772977520514e-05,0.07657742054887373
2.938289528273316e-05,0.07682758786186039
2.9388061698516112e-05,0.07707779916193443
2.93932290227137e-05,0.07732805445682997
2.9398397255485647e-05,0.07757835375428246
2.9403566396991713e-05,0.07782869706202912
2.940873644739167e-05,0.07807908438780813
2.9413907406845343e-05,0.07832951573935937
2.9419079275512567e-05,0.07857999112442396
2.942425205355321e-05,0.07883051055074415
2.942942574112716e-05,0.07908107402606378
2.943460033839435e-05,0.079331681558128
2.9439775845514736e-05,0.07958233315468374
2.9444952262648287e-05,0.07983302882347834
2.9450129589955016e-05,0.08008376857226142
2.945530782759496e-05,0.08033455240878312
2.9460486975728177e-05,0.0805853803407958
2.9465667034514774e-05,0.08083642016249452
2.947084800411486e-05,0.08110102489179402
2.9476029884688586e-05,0.08136567614672109
2.948121267639613e-05,0.08163037393545682
2.9486396379397704e-05,0.08189511826618297
2.9491580993853528e-05,0.08215990914708302
2.949676651992388e-05,0.08242474658634227
2.9501952957769036e-05,0.0826896305921467
2.950714030754932e-05,0.08295456117268428
2.9512328569425073e-05,0.08321953833614411
2.9517517743556678e-05,0.08348456209071735
2.9522707830104533e-05,0.0837496324445957
2.9527898829229064e-05,0.08401474940597266
2.953309074109074e-05,0.08427991298304366
2.9538283565850042e-05,0.08454512318400505
2.9543477303667488e-05,0.0848103800170547
2.954867195470362e-05,0.08507568349039199
2.9553867519119007e-05,0.08534103361221741
2.9559063997074254e-05,0.0856064303907336
2.956426138872999e-05,0.0858718738341442
2.9569459694246872e-05,0.08614159610830578
2.9574658913785576e-05,0.08642146209673351
2.9579859047506828e-05,0.08670137729418669
2.9585060095571357e-05,0.08698134170931722
2.9590262058139938e-05,0.08726135535077947
2.959546493537337e-05,0.08754141822722887
2.9600668727432483e-05,0.08782153034732258
2.9605873434478124e-05,0.0881016917197188
2.9611079056671177e-05,0.08838190235307773
2.961628559417256e-05,0.08866216225606113
2.9621493047143206e-05,0.08894247143733203
2.962670141574408e-05,0.08922282990555493
2.963191070013618e-05,0.0895032376693959
2.9637120900480536e-05,0.0897836947375228
2.9642332016938192e-05,0.09006420111860491
2.964754404967024e-05,0.09034475682131295
2.9652756998837777e-05,0.09062536185431894
2.965797086460195e-05,0.09090601622629696
2.966318564712392e-05,0.091186719945922
2.966840134656488e-05,0.09146747302187122
2.9673617963086056e-05,0.0917580676657389
2.96788354968487e-05,0.09205391219850652
2.9684053948014088e-05,0.09234980874981742
2.9689273316743525e-05,0.09264575732881801
2.9694493603198348e-05,0.09294175794465634
2.969971480753993e-05,0.0932378106064826
2.970493692992965e-05,0.09353391532344726
2.971015997052894e-05,0.09383007210470394
2.9715383929499245e-05,0.09412628095940666
2.9720608807002048e-05,0.09442254189671194
2.972583460319885e-05,0.09471885492577718
2.9731061318251184e-05,0.09501522005576168
2.9736288952320615e-05,0.09531163729582656
2.9741517505568738e-05,0.09560810665513433
2.9746746978157165e-05,0.09590462814284875
2.9751977370247554e-05,0.09620120176813639
2.9757208682001573e-05,0.09649782754016396
2.9762440913580932e-05,0.0967945054681006
2.9767674065147366e-05,0.09709123556111714
2.9772908136862628e-05,0.09738935128813635
2.977814312888852e-05,0.09770186270927941
2.9783379041386852e-05,0.09801442907951563
2.978861587451948e-05,0.09832705040850727
2.9793853628448273e-05,0.09863972670591754
2.979909230333514e-05,0.09895245798141168
2.980433189934201e-05,0.09926524424465666
2.980957241663084e-05,0.09957808550532049
2.9814813855363628e-05,0.09989098177307375
2.9820056215702387e-05,0.1002039330575882
2.9825299497809165e-05,0.10051693936853774
2.9830543701846045e-05,0.10083000071559783
2.9835788827975116e-05,0.10114311710844485
2.9841034876358523e-05,0.1014562885567583
2.9846281847158414e-05,0.1017695150702178
2.985152974053699e-05,0.10208279665850627
2.9856778556656468e-05,0.10239613333130737
2.9862028295679083e-05,0.10270952509830611
2.9867278957767117e-05,0.10302297196919026
2.9872530543082876e-05,0.1033364739536487
2.987778305178869e-05,0.10365970202544506
2.988303648404692e-05,0.10398970216987864
2.9888290840019947e-05,0.10431976033845941
2.98935461198702e-05,0.10464987654139028
2.9898802323760114e-05,0.10498005078887486
2.990405945185217e-05,0.1053102830911198
2.9909317504308873e-05,0.10564057345833254
2.9914576481292758e-05,0.10597092190072328
2.9919836382966373e-05,0.10630132842850235
2.992509720949231e-05,0.10663179305188343
2.9930358961033196e-05,0.10696231578108181
2.9935621637751668e-05,0.10729289662631403
2.9940885239810405e-05,0.10762353559779862
2.9946149767372106e-05,0.10795423270575596
2.9951415220599503e-05,0.1082849879604082
2.9956681599655364e-05,0.10861580137197954
2.9961948904702467e-05,0.1089466729506953
2.9967217135903644e-05,0.10927760270678365
2.9972486293421733e-05,0.10960859065047379
2.9977756377419598e-05,0.10994251224484805
2.9983027388060164e-05,0.11029073704152824
2.9988299325506352e-05,0.11063902306680864
2.9993572189921118e-05,0.1109873703314549
2.9998845981467462e-05,0.1113357788462352
3.0004120700308393e-05,0.11168424862191878
3.0009396346606966e-05,0.11203277966927767
3.0014672920526255e-05,0.11238137199908499
3.001995042222936e-05,0.11273002562211631
3.0025228851879417e-05,0.11307874054914846
3.003050820963959e-05,0.11342751679096091
3.003578849567306e-05,0.11377635435833447
3.0041069710143053e-05,0.11412525326205196
3.004635185321282e-05,0.11447421351289867
3.0051634925045622e-05,0.11482323512166054
3.0056918925804788e-05,0.11517231809912713
3.0062203855653635e-05,0.11552146245608819
3.006748971475552e-05,0.115870668203336
3.0072776503273857e-05,0.11621993535166573
3.0078064221372045e-05,0.11656926391187278
3.0083352869213544e-05,0.11693327246047291
3.008864244696183e-05,0.11730060494619901
3.0093932954780404e-05,0.11766800202024276
3.0099224392832797e-05,0.11803546369396084
3.0104516761282588e-05,0.11840298997871244
3.010981006029336e-05,0.11877058088585798
3.011510429002873e-05,0.11913823642675947
3.0120399450652358e-05,0.11950595661278224
3.0125695542327916e-05,0.11987374145529264
3.0130992565219117e-05,0.12024159096565921
3.0136290519489688e-05,0.1206095051552523
3.0141589405303408e-05,0.12097748403544499
3.0146889222824056e-05,0.12134552761761158
3.0152189972215468e-05,0.12171363591312878
3.015749165364148e-05,0.1220818089333747
3.016279426726599e-05,0.1224500466897307
3.0168097813252892e-05,0.12281834919357898
3.0173402291766133e-05,0.12318671645630395
3.0178707702969677e-05,0.12355514848929249
3.018401404702752e-05,0.12393369756412434
3.0189321324103686e-05,0.12432092336859352
3.0194629534362224e-05,0.12470821725923605
3.019993867796723e-05,0.12509557924802425
3.0205248755082803e-05,0.12548300934693127
3.0210559765873082e-05,0.12587050756793286
3.0215871710502245e-05,0.1262580739230073
3.0221184589134475e-05,0.12664570842413408
3.022649840193401e-05,0.12703341108329616
3.0231813149065106e-05,0.1274211819124774
3.0237128830692047e-05,0.12780902092366442
3.0242445446979134e-05,0.12819692812884498
3.024776299809072e-05,0.12858490354001056
3.0253081484191176e-05,0.1289729471691534
3.02584009054449e-05,0.12936105902826825
3.0263721262016324e-05,0.1297492391293527
3.0269042554069898e-05,0.13013748748440498
3.027436478177011e-05,0.13052580410542633
3.0279687945281476e-05,0.13091418900442012
3.0285012044768546e-05,0.13130907291969146
3.0290337080395886e-05,0.13171706783248655
3.0295663052328107e-05,0.13212513448330143
3.030098996072983e-05,0.1325332728847495
3.030631780576572e-05,0.13294148304944725
3.031164658760047e-05,0.13334976499001253
3.0316976306398785e-05,0.13375811871906568
3.0322306962325433e-05,0.13416654424923
3.032763855554517e-05,0.13457504159312944
3.033297108622281e-05,0.13498361076339122
3.0338304554523185e-05,0.1353922517726449
3.034363896061116e-05,0.1358009646335219
3.0348974304651628e-05,0.1362097493586562
3.0354310586809504e-05,0.13661860596068318
3.035964780724974e-05,0.13702753445224097
3.0364985966137317e-05,0.13743653484597063
3.0370325063637244e-05,0.13784560715451424
3.0375665099914552e-05,0.13825475139051674
3.0381006075134315e-05,0.13866396756662527
3.038634798946162e-05,0.13907715201734142
3.0391690843061598e-05,0.13950682144489995
3.0397034636099395e-05,0.1399365664215227
3.04023793687402e-05,0.14036638696049342
3.0407725041149215e-05,0.140796283075098
3.0413071653491688e-05,0.1412262547786257
3.041841920593289e-05,0.1416563020843668
3.042376769863811e-05,0.14208642500561472
3.042911713177268e-05,0.14251662355566483
3.0434467505501963e-05,0.1429468977478149
3.0439818819991334e-05,0.1433772475953654
3.0445171075406216e-05,0.14380767311161913
3.0450524271912045e-05,0.1442381743098801
3.04558784096743e-05,0.1446687512034561
3.0461233488858475e-05,0.1450994038056566
3.046658950963011e-05,0.14553013212979346
3.047194647215476e-05,0.14596093618918116
3.0477304376598016e-05,0.1463918159971357
3.048266322312549e-05,0.14682277156697646
3.0488023011902842e-05,0.1472564032004006
3.049338374309574e-05,0.14770868286043173
3.0498745416869884e-05,0.1481610420450991
3.0504108033391025e-05,0.14861348076838654
3.050947159282491e-05,0.149065999044278
3.051483609533734e-05,0.1495185968867621
3.052020154109414e-05,0.14997127430982896
3.052556793026115e-05,0.15042403132747104
3.0530935263004264e-05,0.15087686795368346
3.0536303539489395e-05,0.1513297842024646
3.0541672759882455e-05,0.1517827800878134
3.054704292434944e-05,0.15223585562373335
3.055241403305634e-05,0.15268901082422914
3.055778608616917e-05,0.1531422457033081
3.0563159083854006e-05,0.1535955602749806
3.0568533026276914e-05,0.15404895455325826
3.057390791360401e-05,0.15450242855215668
3.057928374600145e-05,0.15495598228569266
3.058466052363539e-05,0.1554096157678862
3.059003824667205e-05,0.15586603203450147
3.0595416915277645e-05,0.15634188865927257
3.060079652961844e-05,0.15681782895423332
3.0606177089860725e-05,0.15729385293409576
3.0611558596170826e-05,0.15776996061357457
3.0616941048715074e-05,0.15824615200738637
3.0622324447659866e-05,0.15872242713025084
3.0627708793171586e-05,0.15919878599688952
3.063309408541669e-05,0.1596752286220282
3.063848032456163e-05,0.16015175502039328
3.064386751077291e-05,0.16062836520671506
3.064925564421705e-05,0.16110505919572596
3.0654644725060586e-05,0.16158183700216075
3.066003475347012e-05,0.1620586986407578
3.066542572961227e-05,0.16253564412625696
3.067081765365365e-05,0.16301267347340093
3.067621052576094e-05,0.16348978669693512
3.068160434610086e-05,0.16396698381160824
3.0686999114840114e-05,0.16444426483217015
3.0692394832145464e-05,0.1649260041178747
3.06977914981837e-05,0.16542643616636393
3.070318911312164e-05,0.16592695620615644
3.070858767712613e-05,0.1664275642527238
3.0713987190364043e-05,0.1669282603215401
3.0719387653002284e-05,0.16742904442808224
3.0724789065207785e-05,0.16792991658783005
3.073019142714751e-05,0.16843087681626565
3.0735594738988455e-05,0.16893192512887503
3.074099900089764e-05,0.16943306154114565
3.0746404213042114e-05,0.16993428606856775
3.075181037558895e-05,0.17043559872663497
3.075721748870528e-05,0.17093699953084374
3.0762625552558214e-05,0.1714384884966919
3.0768034567314954e-05,0.17194006563968223
3.077344453314267e-05,0.17244173097531776
3.0778855450208604e-05,0.17294348451910652
3.0784267318680004e-05,0.1734453262865577
3.078968013872417e-05,0.1739472562931836
3.0795093910508404e-05,0.1744570683343383
3.0800508634200056e-05,0.17498310671328743
3.0805924309966504e-05,0.1755092375859179
3.0811340937975145e-05,0.1760354609684931
3.081675851839342e-05,0.17656177687727811
3.0822177051388786e-05,0.17708818532854345
3.082759653712874e-05,0.17761468633855967
3.0833016975780795e-05,0.17814127992360174
3.0838438367512515e-05,0.1786679660999477
3.084386071249147e-05,0.17919474488387707
3.084928401088528e-05,0.17972161629167438
3.085470826286157e-05,0.18024858033962404
3.086013346858803e-05,0.18077563704401664
3.0865559628232335e-05,0.1813027864211432
3.087098674196223e-05,0.1818300284872982
3.087641480994547e-05,0.18235736325877958
3.088184383234983e-05,0.18288479075188782
3.088727380934314e-05,0.18341231098292599
3.089270474109325e-05,0.18393992396820094
3.089813662776802e-05,0.18448078055111572
3.090356946953536e-05,0.18503348934497185
3.090900326656322e-05,0.18558629532198595
3.091443801901954e-05,0.1861391984992461
3.0919873727072334e-05,0.18669219889384295
3.0925310390889606e-05,0.18724529652287003
3.093074801063943e-05,0.18779849140342475
3.093618658648987e-05,0.18835178355260623
3.094162611860904e-05,0.18890517298751716
3.0947066607165096e-05,0.18945865972526463
3.09525080523262e-05,0.19001224378295592
3.0957950454260545e-05,0.19056592517770335
3.096339381313637e-05,0.1911197039266227
3.096883812912194e-05,0.19167358004683033
3.097428340238553e-05,0.19222755355544835
3.0979729633095474e-05,0.1927816244695998
3.098517682142011e-05,0.19333579280641217
3.0990624967527816e-05,0.19389005858301478
3.0996074071587e-05,0.19444442181654026
3.100152413376611e-05,0.1950195277628654
3.1006975154233595e-05,0.1956000049726503
3.1012427133157966e-05,0.19618058424813323
3.101788007070774e-05,0.19676126560725904
3.102333396705149e-05,0.19734204906797798
3.102878882235778e-05,0.19792293464824245
3.103424463679523e-05,0.19850392236600833
3.103970141053249e-05,0.19908501223923453
3.104515914373824e-05,0.1996662042858829
3.1050617836581174e-05,0.2002474985239184
3.105607748923003e-05,0.20082889497130993
3.106153810185356e-05,0.20141039364602864
3.106699967462058e-05,0.2019919945660494
3.107246220769989e-05,0.2025736977493504
3.1077925701260364e-05,0.203155503213912
3.1083390155470865e-05,0.2037374109777189
3.108885557050031e-05,0.20431942105875767
3.109432194651764e-05,0.20490153347502002
3.109978928369183e-05,0.205487281521398
3.110525758219189e-05,0.206096552683945
3.111072684218683e-05,0.20670593097504802
3.111619706384573e-05,0.20731541641354498
3.112166824733766e-05,0.2079250090182755
3.112714039283176e-05,0.2085347088080824
3.113261350049716e-05,0.20914451580181223
3.113808757050305e-05,0.20975443001831431
3.114356260301865e-05,0.21036445147644306
3.114903859821318e-05,0.21097458019505283
3.115451555625591e-05,0.21158481619300518
3.115999347731616e-05,0.21219515948916237
3.1165472361563225e-05,0.2128056101023903
3.117095220916649e-05,0.21341616805155902
3.117643302029533e-05,0.2140268333555413
3.1181914795119164e-05,0.21463760603321372
3.118739753380744e-05,0.21524848610345507
3.119288123652963e-05,0.2158594735851494
3.1198365903455255e-05,0.21647056849718202
3.120385153475384e-05,0.2170966437459623
3.120933813059495e-05,0.21773597879016574
3.121482569114819e-05,0.21837542624907888
3.1220314216583175e-05,0.21901498614246742
3.122580370706957e-05,0.2196546584901015
3.1231294162777056e-05,0.2202944433117527
3.123678558387535e-05,0.22093434062719802
3.124227797053421e-05,0.22157435045621798
3.1247771322923386e-05,0.22221447281859483
3.1253265641212695e-05,0.22285470773411564
3.1258760925571973e-05,0.22349505522257118
3.126425717617109e-05,0.22413551530375456
3.126975439317993e-05,0.22477608799746357
3.127525257676843e-05,0.2254167733234991
3.128075172710653e-05,0.22605757130166515
3.128625184436422e-05,0.2266984819517691
3.129175292871152e-05,0.227339505293622
3.129725498031847e-05,0.22798064134703908
3.130275799935514e-05,0.22862189013183803
3.130826198599164e-05,0.22929223282432606
3.13137669403981e-05,0.229962835811776
3.131927286274469e-05,0.23063355671179955
3.132477975320159e-05,0.23130439554512794
3.133028761193904e-05,0.23197535233249839
3.133579643912728e-05,0.2326464270946507
3.13413062349366e-05,0.23331761985232827
3.134681699953732e-05,0.2339889306262786
3.135232873309976e-05,0.2346603594372512
3.135784143579432e-05,0.23533190630600245
3.1363355107791396e-05,0.23600357125328997
3.1368869749261404e-05,0.23667535429987452
3.137438536037483e-05,0.23734725546652305
3.1379901941302155e-05,0.23801927477400395
3.13854194922139e-05,0.23869141224308973
3.1390938013280625e-05,0.23936366789455754
3.1396457504672915e-05,0.24003604174918744
3.140197796656138e-05,0.24070853382776217
3.140749939911666e-05,0.2413969853916052
3.141302180250942e-05,0.24209997373196243
3.141854517691038e-05,0.24280308567923045
3.1424069522490266e-05,0.24350632125514385
3.142959483941985e-05,0.2442096804814397
3.14351211278699e-05,0.24491316337985972
3.144064838801126e-05,0.24561676997214885
3.144617662001478e-05,0.24632050028005656
3.145170582405135e-05,0.2470243543253365
3.145723600029186e-05,0.24772833212974452
3.146276714890728e-05,0.24843243371504162
3.146829927006856e-05,0.24913665910299201
3.147383236394673e-05,0.24984100831536515
3.14793664307128e-05,0.25054548137393146
3.148490147053784e-05,0.25125007830046775
3.149043748359295e-05,0.25195479911675395
3.1495974470049245e-05,0.25265964384457346
3.15015124300779e-05,0.2533646125057145
3.1507051363850065e-05,0.2540733385539597
3.151259127153697e-05,0.25480997914534304
3.151813215330987e-05,0.25554674926073606
3.152367400934003e-05,0.2562836489229112
3.1529216839798744e-05,0.2570206781546483
3.153476064485737e-05,0.2577578369787292
3.154030542468725e-05,0.25849512541793934
3.154585117945979e-05,0.2592325434950702
3.155139790934641e-05,0.25997009123291515
3.1556945614518574e-05,0.2607077686542733
3.1562494295147755e-05,0.26144557578194644
3.156804395140548e-05,0.26218351263874157
3.1573594583463286e-05,0.26292157924746806
3.1579146191492746e-05,0.2636597756309408
3.158469877566548e-05,0.2643981018119782
3.159025233615311e-05,0.2651365578134029
3.159580687312731e-05,0.2658751436580408
3.160136238675977e-05,0.2666138593687222
3.160691887722223e-05,0.2673527049682825
3.161247634468643e-05,0.268120403342452
3.1618034789324167e-05,0.2688967803790873
3.162359421130725e-05,0.2696732939266176
3.162915461080754e-05,0.2704499440090451
3.16347159879969e-05,0.271226730650376
3.164027834304724e-05,0.27200365387462205
3.1645841676130504e-05,0.2727807137057998
3.1651405987418664e-05,0.27355791016792796
3.16569712770837e-05,0.27433524328503006
3.1662537545297665e-05,0.27511271308113505
3.16681047922326e-05,0.27589031958027527
3.16736730180606e-05,0.2766680628064866
3.167924222295379e-05,0.27744594278381063
3.168481240708431e-05,0.27822395953629203
3.169038357062435e-05,0.2790021130879797
3.169595571374611e-05,0.27978040346292793
3.170152883662184e-05,0.2805588306851939
3.17071029394238e-05,0.281337394778839
3.17126780223243e-05,0.28211609576793095
3.171825408549567e-05,0.28289493367653873
3.1723831129110265e-05,0.28367390852873753
3.172940915334049e-05,0.2844911889494069
3.173498815835875e-05,0.2853093127496778
3.174056814433752e-05,0.28612758040120434
3.174614911144927e-05,0.2869459919292812
3.1751731059866514e-05,0.2877645473592036
3.175731398976179e-05,0.28858324671627594
3.176289790130768e-05,0.28940209002580414
3.176848279467679e-05,0.2902210773130994
3.1774068670041744e-05,0.2910402086034779
3.177965552757521e-05,0.29185948392225936
3.178524336744989e-05,0.2926789032947692
3.1790832189838516e-05,0.29349846674633573
3.179642199491383e-05,0.294318174302293
3.180201278284862e-05,0.2951380259879776
3.18076045538157e-05,0.29595802182873393
3.1813197307987936e-05,0.29677816184990774
3.181879104553819e-05,0.2975984460768502
3.182438576663937e-05,0.2984188745349177
3.182998147146442e-05,0.29923944724947027
3.1835578160186314e-05,0.30006016424587284
3.1841175832978036e-05,0.3008922032609245
3.184677449001262e-05,0.30175373184165394
3.185237413146314e-05,0.3026154119055302
3.185797475750267e-05,0.30347724347918864
3.1863576368304344e-05,0.30433922658926976
3.18691789640413e-05,0.30520136126241776
3.187478254488674e-05,0.30606364752528403
3.1880387111013844e-05,0.30692608540451927
3.1885992662595884e-05,0.3077886749267851
3.189159919980612e-05,0.30865141611874325
3.189720672281787e-05,0.3095143090070632
3.190281523180444e-05,0.31037735361841645
3.190842472693922e-05,0.31124054997948186
3.19140352083956e-05,0.3121038981169418
3.1919646676347e-05,0.3129673980574814
3.192525913096687e-05,0.31383104982779436
3.193087257242872e-05,0.3146948534545762
3.193648700090605e-05,0.3155588089645274
3.1942102416572395e-05,0.3164229163843541
3.194771881960136e-05,0.3172871757407667
3.195333621016654e-05,0.318151587060481
3.195895458844158e-05,0.31904383987122703
3.196457395460014e-05,0.31995105548635927
3.197019430881593e-05,0.3208584306178207
3.197581565126268e-05,0.32176596529365875
3.198143798211415e-05,0.3226736595419261
3.198706130154412e-05,0.3235815133906806
3.199268560972643e-05,0.32448952686798427
3.1998310906834926e-05,0.32539770000190665
3.200393719304349e-05,0.3263060328205185
3.200956446852604e-05,0.3272145253518967
3.201519273345652e-05,0.328123177624125
3.20208219880089e-05,0.32903198966529024
3.202645223235718e-05,0.32994096150348473
3.203208346667542e-05,0.330850093166806
3.2037715691137666e-05,0.3317593846833556
3.204334890591803e-05,0.3326688360812417
3.204898311119063e-05,0.33357844738857495
3.2054618307129626e-05,0.33448821863347256
3.206025449390921e-05,0.3353981498440571
3.20658916717036e-05,0.3363082410484555
3.2071529840687057e-05,0.3372184922747995
3.2077169001033855e-05,0.3381723794336329
3.2082809152918295e-05,0.3391272336524674
3.208845029651474e-05,0.3400822557639589
3.209409243199754e-05,0.3410374457976259
3.209973555954113e-05,0.3419928037829969
3.2105379679319924e-05,0.3429483297496008
3.211102479150839e-05,0.34390402372697554
3.211667089628102e-05,0.3448598857446605
3.2122317993812355e-05,0.3458159158322048
3.212796608427694e-05,0.34677211401915853
3.213361516784937e-05,0.3477284803350785
3.213926524470426e-05,0.34868501480952796
3.214491631501625e-05,0.3496417174720732
3.2150568378960036e-05,0.35059858835228797
3.2156221436710326e-05,0.3515556274797497
3.2161875488441853e-05,0.3525128348840409
3.2167530534329405e-05,0.35347021059475053
3.2173186574547775e-05,0.35442775464147225
3.217884360927179e-05,0.35538546705380386
3.2184501638676326e-05,0.35634334786134914
3.219016066293627e-05,0.3573195530120618
3.219582068222656e-05,0.35832388396241904
3.220148169672215e-05,0.35932839150496015
3.220714370659801e-05,0.36033307567073275
3.2212806712029184e-05,0.3613379364907956
3.2218470713190704e-05,0.36234297399620724
3.2224135710257656e-05,0.3633481882180358
3.222980170340515e-05,0.3643535791873542
3.2235468692808325e-05,0.3653591469352377
3.224113667864236e-05,0.3663648914927715
3.224680566108246e-05,0.3673708128910452
3.2252475640303845e-05,0.3683769111611496
3.225814661648179e-05,0.3693831863341851
3.2263818589791586e-05,0.37038963844125694
3.226949156040856e-05,0.3713962675134768
3.227516552850807e-05,0.3724030735819581
3.228084049426551e-05,0.37341005667782506
3.2286516457856294e-05,0.3744172168322022
3.229219341945587e-05,0.37542455407622294
3.229787137923972e-05,0.3764320684410254
3.230355033738336e-05,0.3774397599577519
3.2309230294062315e-05,0.37849017366065424
3.231491124945219e-05,0.3795462280903084
3.232059320372856e-05,0.38060246820671867
3.232627615706707e-05,0.3816588940425347
3.2331960109643386e-05,0.38271550563041085
3.2337645061633204e-05,0.3837723030030102
3.234333101321226e-05,0.3848292861929976
3.23490179645563e-05,0.38588645523304577
3.235470591584112e-05,0.3869438101558332
3.236039486724253e-05,0.3880013509940435
3.23660848189364e-05,0.3890590777803668
3.237177577109861e-05,0.3901169905474995
3.237746772390505e-05,0.391175089328139
3.238316067753169e-05,0.39223337415499526
3.238885463215448e-05,0.39329184506077974
3.239454958794945e-05,0.39435050207821143
3.240024554509262e-05,0.3954093452400131
3.2405942503760075e-05,0.39646837457891665
3.24116404641279e-05,0.3975275901276569
3.241733942637222e-05,0.39858699191897434
3.242303939066921e-05,0.399669502297751
3.2428740357195054e-05,0.4007792298802179
3.243444232612598e-05,0.40188915258682817
3.2440145297638234e-05,0.4029992704518888
3.24458492719081e-05,0.4041095835097163
3.245155424911191e-05,0.4052200917946313
3.2457260229425984e-05,0.40633079534095956
3.246296721302672e-05,0.4074416941830349
3.246867520009052e-05,0.4085527883551959
3.247438419079383e-05,0.40966407789178816
3.248009418531311e-05,0.4107755628271616
3.2485805183824866e-05,0.4118872431956749
3.2491517186505635e-05,0.41299911903169073
3.249723019353197e-05,0.4141111903695766
3.2502944205080484e-05,0.4152234572437107
3.250865922132779e-05,0.4163359196884723
3.2514375242450537e-05,0.41744857773824723
3.2520092268625425e-05,0.41856143142743146
3.2525810300029174e-05,0.4196744807904236
3.253152933683853e-05,0.42078772586162927
3.2537249379230276e-05,0.42190692438692007
3.254297042738122e-05,0.42307251756046627
3.254869248146822e-05,0.42423831568104003
3.2554415541668126e-05,0.42540431878467516
3.256013960815786e-05,0.4265705269074154
3.256586468111435e-05,0.4277369400853091
3.257159076071458e-05,0.42890355835441235
3.257731784713554e-05,0.430070381750784
3.258304594055425e-05,0.43123741031049295
3.258877504114778e-05,0.43240464406961365
3.259450514909322e-05,0.43357208306422657
3.26002362645677e-05,0.43473972733041777
3.2605968387748364e-05,0.4359075769042799
3.2611701518812404e-05,0.4370756318219128
3.261743565793704e-05,0.4382438921194228
3.262317080529952e-05,0.4394123578329213
3.2628906961077116e-05,0.4405810289985273
3.263464412544714e-05,0.44174990565236466
3.264038229858693e-05,0.44291898783056477
3.2646121480673874e-05,0.44408827556926517
3.2651861671885356e-05,0.44525776890460994
3.265760287239882e-05,0.44647291650574145
3.266334508239174e-05,0.44769685042542384
3.2669088302041604e-05,0.4489209995502239
3.267483253152594e-05,0.45014536391798293
3.268057777102232e-05,0.4513699435665473
