time_days,Nuclei:Sb129 top 8
1.1686536385891505e-05,5.487304798358829e-88
1.1688591238058084e-05,5.487304755347981e-88
1.1690646451530811e-05,5.48730471232957e-88
1.1692702026373212e-05,5.487304669303595e-88
1.169475796264883e-05,5.487304626270057e-88
1.1696814260421214e-05,5.487304583228952e-88
1.1698870919753925e-05,5.487304540180279e-88
1.170092794071054e-05,5.487304497124036e-88
1.1702985323354636e-05,5.487304454060225e-88
1.1705043067749818e-05,5.48730441098884e-88
1.170710117395969e-05,5.487304367909884e-88
1.1709159642047868e-05,5.487304324823353e-88
1.1711218472077982e-05,5.487304281729247e-88
1.1713277664113672e-05,5.487304238627563e-88
1.1715337218218593e-05,5.487304195518301e-88
1.1717397134456403e-05,5.487304152401459e-88
1.1719457412890783e-05,5.487304109277038e-88
1.172151805358541e-05,5.487304066145032e-88
1.1723579056603986e-05,5.487304023005447e-88
1.1725640422010216e-05,5.487303979858272e-88
1.1727702149867825e-05,5.487303936703512e-88
1.1729764240240532e-05,5.487303893541166e-88
1.1731826693192089e-05,5.48730385037123e-88
1.173388950878624e-05,5.487303807193704e-88
1.1735952687086755e-05,5.487303764008587e-88
1.1738016228157407e-05,5.487303720815876e-88
1.174008013206198e-05,5.487303677615571e-88
1.1742144398864272e-05,5.48730363440767e-88
1.1744209028628096e-05,5.487303591192174e-88
1.1746274021417267e-05,5.487303547969078e-88
1.1748339377295616e-05,5.48730350473838e-88
1.1750405096326988e-05,5.487303461500086e-88
1.1752471178575235e-05,5.487303418254188e-88
1.1754537624104223e-05,5.487303375000685e-88
1.1756604432977824e-05,5.487303331739578e-88
1.1758671605259932e-05,5.487303288470865e-88
1.1760739141014437e-05,5.487303245194544e-88
1.1762807040305254e-05,5.487303201910614e-88
1.1764875303196305e-05,5.487303158619075e-88
1.1766943929751517e-05,5.487303115319923e-88
1.1769012920034836e-05,5.487303072013156e-88
1.1771082274110218e-05,5.487303028698779e-88
1.1773151992041629e-05,5.487302985376783e-88
1.1775222073893044e-05,5.487302942047171e-88
1.1777292519728452e-05,5.487302898709941e-88
1.177936332961185e-05,5.487302855365091e-88
1.1781434503607254e-05,5.48730281201262e-88
1.1783506041778683e-05,5.487302768652527e-88
1.178557794419017e-05,5.487302725284808e-88
1.1787650210905758e-05,5.487302681909468e-88
1.178972284198951e-05,5.4873026385265e-88
1.1791795837505486e-05,5.487302595135905e-88
1.1793869197517767e-05,5.487302551737679e-88
1.179594292209044e-05,5.487302508331823e-88
1.1798017011287611e-05,5.487302464918336e-88
1.180009146517339e-05,5.487302421497216e-88
1.1802166283811898e-05,5.487302378068461e-88
1.180424146726727e-05,5.487302334632071e-88
1.1806317015603657e-05,5.487302291188043e-88
1.1808392928885212e-05,5.487302247736376e-88
1.1810469207176105e-05,5.48730220427707e-88
1.1812545850540515e-05,5.487302160810123e-88
1.1814622859042633e-05,5.487302117335534e-88
1.1816700232746663e-05,5.4873020738533e-88
1.1818777971716817e-05,5.487302030363423e-88
1.182085607601732e-05,5.487301986865898e-88
1.182293454571241e-05,5.487301943360725e-88
1.1825013380866334e-05,5.487301899847902e-88
1.182709258154335e-05,5.48730185632743e-88
1.1829172147807727e-05,5.487301812799305e-88
1.183125207972375e-05,5.487301769263528e-88
1.183333237735571e-05,5.487301725720094e-88
1.1835413040767908e-05,5.487301682169009e-88
1.1837494070024666e-05,5.487301638610261e-88
1.1839575465190307e-05,5.487301595043857e-88
1.1841657226329168e-05,5.487301551469795e-88
1.18437393535056e-05,5.487301507888069e-88
1.1845821846783964e-05,5.487301464298681e-88
1.184790470622863e-05,5.487301420701627e-88
1.1849987931903983e-05,5.487301377096912e-88
1.1852071523874415e-05,5.487301333484527e-88
1.1854155482204337e-05,5.487301289864473e-88
1.185623980695816e-05,5.487301246236753e-88
1.185832449820032e-05,5.48730120260136e-88
1.186040955599525e-05,5.487301158958295e-88
1.1862494980407405e-05,5.487301115307557e-88
1.1864580771501242e-05,5.487301071649145e-88
1.1866666929341244e-05,5.487301027983056e-88
1.1868753453991893e-05,5.48730098430929e-88
1.1870840345517681e-05,5.487300940627845e-88
1.187292760398312e-05,5.487300896938719e-88
1.187501522945273e-05,5.487300853241913e-88
1.1877103221991039e-05,5.487300809537423e-88
1.1879191581662589e-05,5.487300765825249e-88
1.1881280308531934e-05,5.48730072210539e-88
1.188336940266364e-05,5.487300678377842e-88
1.1885458864122283e-05,5.487300634642608e-88
1.1887548692972447e-05,5.487300590899685e-88
1.1889638889278737e-05,5.487300547149069e-88
1.1891729453105753e-05,5.487300503390761e-88
1.1893820384518129e-05,5.487300459624758e-88
1.1895911683580489e-05,5.487300415851061e-88
1.1898003350357477e-05,5.487300372069669e-88
1.1900095384913753e-05,5.487300328280578e-88
1.190218778731398e-05,5.487300284483788e-88
1.1904280557622842e-05,5.487300240679298e-88
1.1906373695905023e-05,5.487300196867106e-88
1.1908467202225226e-05,5.487300153047209e-88
1.1910561076648163e-05,5.48730010921961e-88
1.1912655319238558e-05,5.487300065384305e-88
1.1914749930061148e-05,5.487300021541291e-88
1.1916844909180674e-05,5.487299977690569e-88
1.1918940256661901e-05,5.487299933832138e-88
1.1921035972569594e-05,5.487299889965997e-88
1.1923132056968534e-05,5.487299846092139e-88
1.1925228509923516e-05,5.487299802210571e-88
1.1927325331499338e-05,5.487299758321284e-88
1.1929422521760818e-05,5.487299714424284e-88
1.1931520080772786e-05,5.487299670519564e-88
1.1933618008600073e-05,5.487299626607123e-88
1.193571630530753e-05,5.487299582686965e-88
1.1937814970960021e-05,5.487299538759082e-88
1.1939914005622416e-05,5.487299494823476e-88
1.1942013409359598e-05,5.487299450880146e-88
1.1944113182236459e-05,5.487299406929089e-88
1.1946213324317909e-05,5.487299362970305e-88
1.1948313835668861e-05,5.487299319003791e-88
1.1950414716354249e-05,5.487299275029548e-88
1.1952515966439013e-05,5.487299231047572e-88
1.1954617585988102e-05,5.487299187057864e-88
1.1956719575066477e-05,5.48729914306042e-88
1.195882193373912e-05,5.487299099055242e-88
1.1960924662071011e-05,5.487299055042328e-88
1.196302776012715e-05,5.487299011021673e-88
1.1965131227972544e-05,5.487298966993278e-88
1.1967235065672215e-05,5.487298922957142e-88
1.1969339273291195e-05,5.487298878913265e-88
1.1971443850894526e-05,5.487298834861645e-88
1.1973548798547261e-05,5.487298790802277e-88
1.197565411631447e-05,5.487298746735164e-88
1.197775980426123e-05,5.487298702660302e-88
1.1979865862452626e-05,5.487298658577693e-88
1.1981972290953762e-05,5.48729861448733e-88
1.1984079089829748e-05,5.487298570389216e-88
1.198618625914571e-05,5.487298526283349e-88
1.198829379896678e-05,5.487298482169727e-88
1.1990401709358103e-05,5.487298438048349e-88
1.199250999038484e-05,5.487298393919213e-88
1.1994618642112156e-05,5.487298349782318e-88
1.1996727664605237e-05,5.487298305637663e-88
1.1998837057929273e-05,5.487298261485247e-88
1.2000946822149464e-05,5.487298217325067e-88
1.2003056957331031e-05,5.487298173157123e-88
1.2005167463539195e-05,5.487298128981414e-88
1.2007278340839195e-05,5.487298084797938e-88
1.2009389589296282e-05,5.487298040606693e-88
1.2011501208975716e-05,5.487297996407677e-88
1.2013613199942771e-05,5.487297952200891e-88
1.2015725562262726e-05,5.487297907986332e-88
1.2017838296000882e-05,5.487297863764001e-88
1.2019951401222542e-05,5.487297819533893e-88
1.2022064877993026e-05,5.487297775296008e-88
1.2024178726377662e-05,5.487297731050345e-88
1.2026292946441793e-05,5.487297686796904e-88
1.202840753825077e-05,5.487297642535681e-88
1.2030522501869958e-05,5.487297598266676e-88
1.2032637837364735e-05,5.487297553989887e-88
1.2034753544800484e-05,5.487297509705315e-88
1.2036869624242604e-05,5.487297465412955e-88
1.203898607575651e-05,5.487297421112808e-88
1.204110289940762e-05,5.487297376804871e-88
1.2043220095261365e-05,5.487297332489146e-88
1.2045337663383193e-05,5.487297288165629e-88
1.204745560383856e-05,5.487297243834317e-88
1.2049573916692932e-05,5.487297199495211e-88
1.2051692602011791e-05,5.487297155148309e-88
1.2053811659860622e-05,5.48729711079361e-88
1.2055931090304936e-05,5.487297066431113e-88
1.205805089341024e-05,5.487297022060817e-88
1.206017106924206e-05,5.487296977682718e-88
1.2062291617865934e-05,5.487296933296817e-88
1.2064412539347413e-05,5.487296888903112e-88
1.2066533833752049e-05,5.487296844501602e-88
1.2068655501145422e-05,5.487296800092285e-88
1.2070777541593109e-05,5.48729675567516e-88
1.2072899955160708e-05,5.487296711250224e-88
1.2075022741913823e-05,5.487296666817478e-88
1.2077145901918073e-05,5.48729662237692e-88
1.2079269435239086e-05,5.487296577928548e-88
1.20813933419425e-05,5.487296533472361e-88
1.2083517622093972e-05,5.487296489008358e-88
1.2085642275759164e-05,5.487296444536537e-88
1.208776730300375e-05,5.487296400056897e-88
1.2089892703893416e-05,5.487296355569436e-88
1.2092018478493862e-05,5.487296311074153e-88
1.2094144626870797e-05,5.487296266571047e-88
1.2096271149089946e-05,5.487296222060117e-88
1.2098398045217035e-05,5.487296177541362e-88
1.2100525315317814e-05,5.487296133014776e-88
1.2102652959458035e-05,5.487296088480363e-88
1.210478097770347e-05,5.487296043938121e-88
1.2106909370119895e-05,5.487295999388046e-88
1.2109038136773103e-05,5.487295954830138e-88
1.2111167277728895e-05,5.487295910264399e-88
1.2113296793053085e-05,5.48729586569082e-88
1.2115426682811497e-05,5.487295821109405e-88
1.2117556947069973e-05,5.487295776520153e-88
1.2119687585894356e-05,5.48729573192306e-88
1.2121818599350509e-05,5.487295687318127e-88
1.2123949987504302e-05,5.48729564270535e-88
1.2126081750421618e-05,5.487295598084731e-88
1.2128213888168358e-05,5.487295553456266e-88
1.2130346400810421e-05,5.487295508819954e-88
1.213247928841373e-05,5.487295464175791e-88
1.2134612551044211e-05,5.487295419523782e-88
1.2136746188767809e-05,5.487295374863921e-88
1.2138880201650473e-05,5.487295330196208e-88
1.2141014589758171e-05,5.487295285520643e-88
1.2143149353156875e-05,5.487295240837222e-88
1.214528449191258e-05,5.487295196145944e-88
1.2147420006091276e-05,5.487295151446806e-88
1.2149555895758982e-05,5.487295106739815e-88
1.2151692160981716e-05,5.487295062024958e-88
1.215382880182551e-05,5.487295017302241e-88
1.2155965818356418e-05,5.487294972571662e-88
1.2158103210640488e-05,5.487294927833216e-88
1.2160240978743794e-05,5.487294883086904e-88
1.2162379122732416e-05,5.487294838332727e-88
1.2164517642672447e-05,5.487294793570679e-88
1.216665653862999e-05,5.487294748800761e-88
1.2168795810671159e-05,5.487294704022973e-88
1.2170935458862082e-05,5.487294659237313e-88
1.2173075483268899e-05,5.487294614443777e-88
1.2175215883957757e-05,5.487294569642363e-88
1.2177356660994821e-05,5.487294524833075e-88
1.2179497814446264e-05,5.487294480015908e-88
1.218163934437827e-05,5.48729443519086e-88
1.2183781250857039e-05,5.487294390357932e-88
1.2185923533948775e-05,5.48729434551712e-88
1.2188066193719701e-05,5.487294300668426e-88
1.219020923023605e-05,5.487294255811843e-88
1.2192352643564062e-05,5.487294210947377e-88
1.2194496433769993e-05,5.487294166075021e-88
1.219664060092011e-05,5.487294121194776e-88
1.2198785145080696e-05,5.48729407630664e-88
1.2200930066318032e-05,5.487294031410611e-88
1.2203075364698425e-05,5.487293986506689e-88
1.2205221040288189e-05,5.487293941594871e-88
1.2207367093153647e-05,5.487293896675158e-88
1.2209513523361139e-05,5.487293851747547e-88
1.2211660330977009e-05,5.487293806812036e-88
1.2213807516067617e-05,5.487293761868623e-88
1.2215955078699339e-05,5.487293716917311e-88
1.2218103018938555e-05,5.487293671958092e-88
1.2220251336851659e-05,5.487293626990971e-88
1.222240003250506e-05,5.487293582015943e-88
1.2224549105965179e-05,5.487293537033007e-88
1.2226698557298438e-05,5.487293492042162e-88
1.2228848386571285e-05,5.487293447043407e-88
1.2230998593850174e-05,5.487293402036739e-88
1.2233149179201565e-05,5.48729335702216e-88
1.223530014269194e-05,5.487293311999664e-88
1.2237451484387783e-05,5.487293266969253e-88
1.2239603204355601e-05,5.487293221930924e-88
1.2241755302661896e-05,5.487293176884677e-88
1.2243907779373198e-05,5.487293131830509e-88
1.2246060634556042e-05,5.487293086768421e-88
1.2248213868276974e-05,5.487293041698409e-88
1.225036748060255e-05,5.487292996620474e-88
1.2252521471599347e-05,5.487292951534613e-88
1.2254675841333938e-05,5.487292906440825e-88
1.2256830589872924e-05,5.487292861339108e-88
1.225898571728291e-05,5.487292816229459e-88
1.2261141223630509e-05,5.487292771111883e-88
1.226329710898235e-05,5.48729272598637e-88
1.2265453373405079e-05,5.487292680852925e-88
1.2267610016965341e-05,5.487292635711544e-88
1.226976703972981e-05,5.487292590562227e-88
1.2271924441765152e-05,5.48729254540497e-88
1.2274082223138057e-05,5.487292500239776e-88
1.2276240383915228e-05,5.48729245506664e-88
1.2278398924163371e-05,5.487292409885559e-88
1.2280557843949212e-05,5.487292364696538e-88
1.2282717143339486e-05,5.487292319499569e-88
1.2284876822400935e-05,5.487292274294655e-88
1.2287036881200321e-05,5.487292229081792e-88
1.2289197319804412e-05,5.48729218386098e-88
1.2291358138279988e-05,5.487292138632216e-88
1.2293519336693842e-05,5.487292093395501e-88
1.2295680915112783e-05,5.487292048150834e-88
1.2297842873603626e-05,5.487292002898207e-88
1.2300005212233195e-05,5.487291957637628e-88
1.2302167931068333e-05,5.48729191236909e-88
1.2304331030175894e-05,5.487291867092593e-88
1.230649450962274e-05,5.487291821808134e-88
1.2308658369475742e-05,5.487291776515714e-88
1.2310822609801795e-05,5.487291731215331e-88
1.2312987230667793e-05,5.487291685906983e-88
1.2315152232140647e-05,5.487291640590669e-88
1.2317317614287277e-05,5.487291595266385e-88
1.2319483377174625e-05,5.487291549934134e-88
1.232164952086963e-05,5.487291504593912e-88
1.232381604543925e-05,5.487291459245718e-88
1.2325982950950455e-05,5.487291413889552e-88
1.2328150237470232e-05,5.48729136852541e-88
1.2330317905065564e-05,5.487291323153294e-88
1.2332485953803464e-05,5.487291277773199e-88
1.2334654383750945e-05,5.487291232385124e-88
1.2336823194975036e-05,5.487291186989071e-88
1.2338992387542776e-05,5.487291141585037e-88
1.234116196152122e-05,5.487291096173019e-88
1.234333191697743e-05,5.487291050753015e-88
1.234550225397848e-05,5.487291005325026e-88
1.2347672972591459e-05,5.48729095988905e-88
1.2349844072883465e-05,5.487290914445084e-88
1.2352015554921612e-05,5.487290868993131e-88
1.2354187418773015e-05,5.487290823533184e-88
1.235635966450482e-05,5.487290778065244e-88
1.2358532292184164e-05,5.487290732589311e-88
1.2360705301878208e-05,5.487290687105382e-88
1.2362878693654122e-05,5.487290641613456e-88
1.236505246757909e-05,5.48729059611353e-88
1.2367226623720302e-05,5.487290550605606e-88
1.2369401162144966e-05,5.487290505089681e-88
1.2371576082920295e-05,5.487290459565752e-88
1.2373751386113522e-05,5.487290414033818e-88
1.237592707179189e-05,5.48729036849388e-88
1.2378103140022645e-05,5.487290322945936e-88
1.2380279590873055e-05,5.487290277389981e-88
1.2382456424410397e-05,5.487290231826018e-88
1.2384633640701959e-05,5.487290186254043e-88
1.2386811239815037e-05,5.487290140674055e-88
1.238898922181695e-05,5.487290095086055e-88
1.2391167586775017e-05,5.487290049490039e-88
1.2393346334756573e-05,5.487290003886004e-88
1.2395525465828968e-05,5.487289958273952e-88
1.2397704980059557e-05,5.487289912653882e-88
1.2399884877515714e-05,5.487289867025789e-88
1.2402065158264822e-05,5.487289821389675e-88
1.2404245822374275e-05,5.487289775745536e-88
1.240642686991148e-05,5.487289730093372e-88
1.2408608300943854e-05,5.487289684433182e-88
1.241079011553883e-05,5.487289638764965e-88
1.2412972313763846e-05,5.487289593088716e-88
1.241515489568636e-05,5.487289547404438e-88
1.2417337861373833e-05,5.487289501712126e-88
1.2419521210893751e-05,5.487289456011781e-88
1.2421704944313593e-05,5.4872894103034e-88
1.242388906170087e-05,5.487289364586984e-88
1.2426073563123086e-05,5.487289318862528e-88
1.2428258448647776e-05,5.487289273130036e-88
1.2430443718342467e-05,5.487289227389501e-88
1.2432629372274717e-05,5.487289181640923e-88
1.2434815410512081e-05,5.487289135884302e-88
1.2437001833122134e-05,5.487289090119637e-88
1.2439188640172458e-05,5.487289044346925e-88
1.2441375831730654e-05,5.487288998566165e-88
1.2443563407864327e-05,5.487288952777355e-88
1.2445751368641096e-05,5.487288906980494e-88
1.2447939714128599e-05,5.487288861175583e-88
1.2450128444394472e-05,5.487288815362618e-88
1.2452317559506374e-05,5.487288769541597e-88
1.2454507059531978e-05,5.48728872371252e-88
1.2456696944538955e-05,5.487288677875387e-88
1.2458887214595002e-05,5.487288632030193e-88
1.246107786976782e-05,5.487288586176936e-88
1.2463268910125127e-05,5.487288540315621e-88
1.2465460335734648e-05,5.487288494446241e-88
1.2467652146664122e-05,5.487288448568795e-88
1.2469844342981302e-05,5.487288402683283e-88
1.2472036924753952e-05,5.487288356789705e-88
1.2474229892049842e-05,5.487288310888057e-88
1.2476423244936762e-05,5.487288264978339e-88
1.2478616983482511e-05,5.487288219060549e-88
1.2480811107754901e-05,5.487288173134685e-88
1.248300561782175e-05,5.487288127200746e-88
1.2485200513750897e-05,5.48728808125873e-88
1.2487395795610185e-05,5.487288035308638e-88
1.2489591463467476e-05,5.487287989350465e-88
1.249178751739064e-05,5.487287943384216e-88
1.2493983957447554e-05,5.487287897409881e-88
1.2496180783706116e-05,5.487287851427465e-88
1.2498377996234234e-05,5.487287805436962e-88
1.2500575595099823e-05,5.487287759438374e-88
1.2502773580370815e-05,5.487287713431699e-88
1.250497195211515e-05,5.487287667416934e-88
1.2507170710400784e-05,5.487287621394079e-88
1.250936985529568e-05,5.487287575363132e-88
1.2511569386867819e-05,5.48728752932409e-88
1.2513769305185187e-05,5.487287483276956e-88
1.2515969610315787e-05,5.487287437221724e-88
1.2518170302327637e-05,5.487287391158396e-88
1.252037138128876e-05,5.487287345086968e-88
1.252257284726719e-05,5.487287299007441e-88
1.2524774700330979e-05,5.487287252919812e-88
1.252697694054819e-05,5.487287206824079e-88
1.2529179567986894e-05,5.487287160720241e-88
1.253138258271518e-05,5.487287114608298e-88
1.2533585984801139e-05,5.487287068488246e-88
1.2535789774312888e-05,5.487287022360086e-88
1.2537993951318543e-05,5.487286976223815e-88
1.2540198515886242e-05,5.487286930079433e-88
1.2542403468084125e-05,5.487286883926937e-88
1.2544608807980353e-05,5.487286837766328e-88
1.254681453564309e-05,5.487286791597602e-88
1.2549020651140526e-05,5.487286745420758e-88
1.2551227154540848e-05,5.487286699235795e-88
1.2553434045912263e-05,5.487286653042712e-88
1.2555641325322988e-05,5.487286606841507e-88
1.2557848992841253e-05,5.48728656063218e-88
1.2560057048535299e-05,5.487286514414727e-88
1.2562265492473376e-05,5.487286468189147e-88
1.2564474324723753e-05,5.487286421955442e-88
1.2566683545354705e-05,5.487286375713606e-88
1.2568893154434525e-05,5.487286329463641e-88
1.2571103152031512e-05,5.487286283205545e-88
1.2573313538213977e-05,5.487286236939315e-88
1.2575524313050249e-05,5.487286190664949e-88
1.257773547660866e-05,5.487286144382449e-88
1.2579947028957568e-05,5.48728609809181e-88
1.2582158970165325e-05,5.487286051793033e-88
1.2584371300300309e-05,5.487286005486114e-88
1.2586584019430906e-05,5.487285959171054e-88
1.2588797127625513e-05,5.487285912847852e-88
1.2591010624952534e-05,5.487285866516505e-88
1.2593224511480399e-05,5.487285820177011e-88
1.2595438787277536e-05,5.48728577382937e-88
1.2597653452412392e-05,5.48728572747358e-88
1.2599868506953426e-05,5.487285681109639e-88
1.2602083950969105e-05,5.487285634737548e-88
1.2604299784527914e-05,5.487285588357302e-88
1.2606516007698341e-05,5.487285541968902e-88
1.2608732620548896e-05,5.487285495572344e-88
1.2610949623148096e-05,5.487285449167631e-88
1.2613167015564472e-05,5.487285402754758e-88
1.2615384797866561e-05,5.487285356333725e-88
1.2617602970122923e-05,5.48728530990453e-88
1.2619821532402122e-05,5.487285263467172e-88
1.2622040484772732e-05,5.48728521702165e-88
1.2624259827303348e-05,5.48728517056796e-88
1.2626479560062572e-05,5.487285124106103e-88
1.2628699683119015e-05,5.487285077636077e-88
1.2630920196541303e-05,5.487285031157881e-88
1.2633141100398076e-05,5.487284984671513e-88
1.2635362394757988e-05,5.487284938176972e-88
1.2637584079689697e-05,5.487284891674255e-88
1.2639806155261878e-05,5.487284845163362e-88
1.2642028621543217e-05,5.487284798644291e-88
1.2644251478602414e-05,5.487284752117042e-88
1.264647472650818e-05,5.487284705581612e-88
1.264869836532924e-05,5.487284659038001e-88
1.2650922395134324e-05,5.487284612486206e-88
1.2653146815992178e-05,5.487284565926225e-88
1.2655371627971568e-05,5.48728451935806e-88
1.265759683114126e-05,5.487284472781705e-88
1.2659822425570041e-05,5.487284426197163e-88
1.2662048411326702e-05,5.487284379604428e-88
1.2664274788480056e-05,5.487284333003503e-88
1.2666501557098915e-05,5.487284286394384e-88
1.2668728717252117e-05,5.48728423977707e-88
1.2670956269008502e-05,5.48728419315156e-88
1.2673184212436931e-05,5.48728414651785e-88
1.2675412547606265e-05,5.487284099875943e-88
1.2677641274585387e-05,5.487284053225834e-88
1.2679870393443192e-05,5.487284006567524e-88
1.2682099904248582e-05,5.487283959901011e-88
1.2684329807070474e-05,5.487283913226291e-88
1.2686560101977795e-05,5.487283866543366e-88
1.2688790789039487e-05,5.487283819852232e-88
1.2691021868324503e-05,5.48728377315289e-88
1.2693253339901805e-05,5.487283726445336e-88
1.2695485203840376e-05,5.487283679729571e-88
1.2697717460209199e-05,5.48728363300559e-88
1.269995010907728e-05,5.487283586273396e-88
1.270218315051363e-05,5.487283539532986e-88
1.2704416584587273e-05,5.487283492784357e-88
1.270665041136725e-05,5.487283446027508e-88
1.2708884630922609e-05,5.487283399262437e-88
1.2711119243322413e-05,5.487283352489147e-88
1.2713354248635736e-05,5.487283305707631e-88
1.2715589646931661e-05,5.487283258917891e-88
1.2717825438279293e-05,5.487283212119924e-88
1.2720061622747737e-05,5.487283165313728e-88
1.2722298200406118e-05,5.487283118499302e-88
1.272453517132357e-05,5.487283071676648e-88
1.272677253556924e-05,8.89465851616843e-12
1.2729010293212288e-05,1.2204018262680892e-11
1.2731248444321885e-05,1.6729597788232506e-11
1.2733486988967213e-05,2.2894308962426055e-11
1.2735725927217473e-05,3.1248832161526324e-11
1.2737965259141866e-05,4.2503185325533627e-11
1.2740204984809617e-05,5.755901500230376e-11
1.2742445104289954e-05,7.750562661780867e-11
1.2744685617652126e-05,1.0377585804185789e-10
1.2746926524965384e-05,1.38030112249509e-10
1.2749167826299002e-05,1.8229012171652934e-10
1.2751409521722259e-05,2.389737464931642e-10
1.2753651611304444e-05,3.108954434690008e-10
1.275589409511487e-05,4.0120180315445986e-10
1.275813697322285e-05,5.136368733458388e-10
1.276038024569771e-05,6.521340739344513e-10
1.2762623912608801e-05,8.214218502174969e-10
1.2764867974025468e-05,1.0295816178108651e-09
1.2767112430017083e-05,1.2797689794214356e-09
1.2769357280653024e-05,1.5783133317479956e-09
1.2771602526002678e-05,1.939001751462481e-09
1.277384816613545e-05,2.3606719419655675e-09
1.2776094201120755e-05,2.8665098826103704e-09
1.2778340631028018e-05,3.45374629583659e-09
1.2780587455926685e-05,4.147164215676076e-09
1.27828346758862e-05,4.950902423201034e-09
1.278508229097603e-05,5.888304372584786e-09
1.278733030126565e-05,6.964300761746953e-09
1.2789578706824553e-05,8.219313699381863e-09
1.2791827507722234e-05,9.64719921281481e-09
1.2794076704028206e-05,1.1287538491721825e-08
1.2796326295811995e-05,1.3173394764152922e-08
1.2798576283143142e-05,1.531002742801533e-08
1.280082666609119e-05,1.7727226976859272e-08
1.2803077444725704e-05,2.0474044119295283e-08
1.2805328619116255e-05,2.3603671951294102e-08
1.2807580189332434e-05,2.71277760323311e-08
1.2809832155443837e-05,3.109009108940784e-08
1.2812084517520075e-05,3.553733914357196e-08
1.281433727563077e-05,4.052241690699871e-08
1.2816590429845556e-05,4.608713140266865e-08
1.281884398023408e-05,5.230596272198391e-08
1.2821097926866004e-05,5.92403022491686e-08
1.2823352269811e-05,6.695838760851317e-08
1.2825607009138747e-05,7.552518429534636e-08
1.2827862144918949e-05,8.503332939333479e-08
1.2830117677221308e-05,9.558331075622906e-08
1.283237360611555e-05,1.0728023547468555e-07
1.2834629931671402e-05,1.2019971953710618e-07
1.2836886653958613e-05,1.3444948850589346e-07
1.2839143773046942e-05,1.501451122462973e-07
1.2841401289006154e-05,1.674104733374185e-07
1.2843659201906036e-05,1.8637824904268456e-07
1.284591751181638e-05,2.071904135872266e-07
1.2848176218806992e-05,2.2999876232022033e-07
1.2850435322947693e-05,2.5496545848835743e-07
1.2852694824308315e-05,2.8226360324592515e-07
1.2854954722958698e-05,3.120778295273893e-07
1.28572150189687e-05,3.446049204510542e-07
1.2859475712408185e-05,3.800544529248799e-07
1.286173680334704e-05,4.1864946714050813e-07
1.2863998291855153e-05,4.6062716263760044e-07
1.286626017800243e-05,5.062396216564266e-07
1.2868522461858791e-05,5.557545604827052e-07
1.287078514349416e-05,6.094561094968093e-07
1.2873048222978482e-05,6.676456226606147e-07
1.2875311700381712e-05,7.308341495863437e-07
1.2877575575773814e-05,7.992573234636572e-07
1.2879839849224767e-05,8.732214200408455e-07
1.2882104520804565e-05,9.531085126538794e-07
