time_days,Nuclei:I133 top 4
1.1574074074074073e-05,8.252970532197594e-89
1.1576109151910821e-05,8.252970518712638e-89
1.157814458757678e-05,8.25297050522531e-89
1.158018038113487e-05,8.252970491735609e-89
1.1582216532648015e-05,8.25297047824354e-89
1.1584253042179158e-05,8.252970464749095e-89
1.1586289909791249e-05,8.252970451252278e-89
1.1588327135547246e-05,8.252970437753089e-89
1.1590364719510128e-05,8.252970424251525e-89
1.1592402661742875e-05,8.252970410747588e-89
1.1594440962308483e-05,8.252970397241275e-89
1.1596479621269957e-05,8.25297038373259e-89
1.1598518638690315e-05,8.252970370221527e-89
1.1600558014632583e-05,8.252970356708091e-89
1.1602597749159803e-05,8.252970343192278e-89
1.1604637842335022e-05,8.252970329674087e-89
1.1606678294221306e-05,8.252970316153522e-89
1.1608719104881723e-05,8.252970302630579e-89
1.1610760274379357e-05,8.252970289105257e-89
1.1612801802777306e-05,8.252970275577557e-89
1.1614843690138673e-05,8.252970262047477e-89
1.1616885936526574e-05,8.252970248515022e-89
1.1618928542004138e-05,8.252970234980183e-89
1.1620971506634507e-05,8.252970221442968e-89
1.1623014830480826e-05,8.25297020790337e-89
1.162505851360626e-05,8.252970194361392e-89
1.1627102556073979e-05,8.252970180817035e-89
1.1629146957947168e-05,8.252970167270295e-89
1.163119171928902e-05,8.252970153721172e-89
1.1633236840162742e-05,8.252970140169669e-89
1.1635282320631548e-05,8.25297012661578e-89
1.163732816075867e-05,8.252970113059512e-89
1.1639374360607345e-05,8.252970099500857e-89
1.1641420920240822e-05,8.25297008593982e-89
1.1643467839722364e-05,8.252970072376398e-89
1.1645515119115243e-05,8.252970058810593e-89
1.1647562758482743e-05,8.252970045242399e-89
1.1649610757888157e-05,8.252970031671821e-89
1.1651659117394789e-05,8.252970018098857e-89
1.1653707837065959e-05,8.252970004523505e-89
1.1655756916964996e-05,8.25296999094577e-89
1.1657806357155237e-05,8.252969977365642e-89
1.1659856157700035e-05,8.252969963783129e-89
1.1661906318662747e-05,8.252969950198228e-89
1.1663956840106745e-05,8.252969936610941e-89
1.1666007722095419e-05,8.252969923021262e-89
1.1668058964692159e-05,8.252969909429191e-89
1.1670110567960373e-05,8.252969895834736e-89
1.1672162531963473e-05,8.252969882237888e-89
1.1674214856764896e-05,8.252969868638648e-89
1.1676267542428077e-05,8.252969855037019e-89
1.1678320589016465e-05,8.252969841432995e-89
1.1680373996593523e-05,8.252969827826583e-89
1.1682427765222725e-05,8.252969814217776e-89
1.1684481894967554e-05,8.25296980060658e-89
1.1686536385891505e-05,8.252969786992987e-89
1.1688591238058084e-05,8.252969773377e-89
1.1690646451530811e-05,8.252969759758621e-89
1.1692702026373212e-05,8.252969746137845e-89
1.169475796264883e-05,8.252969732514677e-89
1.1696814260421214e-05,8.252969718889113e-89
1.1698870919753925e-05,8.252969705261151e-89
1.170092794071054e-05,8.252969691630793e-89
1.1702985323354636e-05,8.252969677998042e-89
1.1705043067749818e-05,8.252969664362893e-89
1.170710117395969e-05,8.252969650725345e-89
1.1709159642047868e-05,8.252969637085398e-89
1.1711218472077982e-05,8.252969623443055e-89
1.1713277664113672e-05,8.252969609798313e-89
1.1715337218218593e-05,8.252969596151171e-89
1.1717397134456403e-05,8.25296958250163e-89
1.1719457412890783e-05,8.252969568849688e-89
1.172151805358541e-05,8.252969555195346e-89
1.1723579056603986e-05,8.252969541538605e-89
1.1725640422010216e-05,8.25296952787946e-89
1.1727702149867825e-05,8.252969514217915e-89
1.1729764240240532e-05,8.252969500553968e-89
1.1731826693192089e-05,8.252969486887616e-89
1.173388950878624e-05,8.252969473218866e-89
1.1735952687086755e-05,8.252969459547709e-89
1.1738016228157407e-05,8.252969445874149e-89
1.174008013206198e-05,8.252969432198184e-89
1.1742144398864272e-05,8.252969418519815e-89
1.1744209028628096e-05,8.252969404839041e-89
1.1746274021417267e-05,8.252969391155861e-89
1.1748339377295616e-05,8.252969377470277e-89
1.1750405096326988e-05,8.252969363782285e-89
1.1752471178575235e-05,8.252969350091886e-89
1.1754537624104223e-05,8.25296933639908e-89
1.1756604432977824e-05,8.252969322703867e-89
1.1758671605259932e-05,8.252969309006247e-89
1.1760739141014437e-05,8.252969295306216e-89
1.1762807040305254e-05,8.252969281603779e-89
1.1764875303196305e-05,8.25296926789893e-89
1.1766943929751517e-05,8.252969254191672e-89
1.1769012920034836e-05,8.252969240482004e-89
1.1771082274110218e-05,8.252969226769926e-89
1.1773151992041629e-05,8.252969213055439e-89
1.1775222073893044e-05,8.252969199338535e-89
1.1777292519728452e-05,8.252969185619224e-89
1.177936332961185e-05,8.2529691718975e-89
1.1781434503607254e-05,8.25296915817336e-89
1.1783506041778683e-05,8.252969144446811e-89
1.178557794419017e-05,8.252969130717847e-89
1.1787650210905758e-05,8.252969116986468e-89
1.178972284198951e-05,8.252969103252677e-89
1.1791795837505486e-05,8.252969089516471e-89
1.1793869197517767e-05,8.252969075777848e-89
1.179594292209044e-05,8.252969062036811e-89
1.1798017011287611e-05,8.252969048293356e-89
1.180009146517339e-05,8.252969034547485e-89
1.1802166283811898e-05,8.252969020799197e-89
1.180424146726727e-05,8.252969007048492e-89
1.1806317015603657e-05,8.25296899329537e-89
1.1808392928885212e-05,8.252968979539828e-89
1.1810469207176105e-05,8.252968965781869e-89
1.1812545850540515e-05,8.25296895202149e-89
1.1814622859042633e-05,8.252968938258692e-89
1.1816700232746663e-05,8.252968924493474e-89
1.1818777971716817e-05,8.252968910725838e-89
1.182085607601732e-05,8.252968896955778e-89
1.182293454571241e-05,8.252968883183298e-89
1.1825013380866334e-05,8.252968869408396e-89
1.182709258154335e-05,8.252968855631072e-89
1.1829172147807727e-05,8.252968841851325e-89
1.183125207972375e-05,8.252968828069156e-89
1.183333237735571e-05,8.252968814284565e-89
1.1835413040767908e-05,8.252968800497548e-89
1.1837494070024666e-05,8.252968786708107e-89
1.1839575465190307e-05,8.252968772916243e-89
1.1841657226329168e-05,8.252968759121953e-89
1.18437393535056e-05,8.252968745325236e-89
1.1845821846783964e-05,8.252968731526098e-89
1.184790470622863e-05,8.25296871772453e-89
1.1849987931903983e-05,8.252968703920534e-89
1.1852071523874415e-05,8.252968690114113e-89
1.1854155482204337e-05,8.252968676305264e-89
1.185623980695816e-05,8.252968662493989e-89
1.185832449820032e-05,8.252968648680282e-89
1.186040955599525e-05,8.252968634864148e-89
1.1862494980407405e-05,8.252968621045583e-89
1.1864580771501242e-05,8.252968607224592e-89
1.1866666929341244e-05,8.252968593401167e-89
1.1868753453991893e-05,8.252968579575316e-89
1.1870840345517681e-05,8.252968565747028e-89
1.187292760398312e-05,8.252968551916314e-89
1.187501522945273e-05,8.252968538083166e-89
1.1877103221991039e-05,8.252968524247584e-89
1.1879191581662589e-05,8.252968510409571e-89
1.1881280308531934e-05,8.252968496569124e-89
1.188336940266364e-05,8.252968482726246e-89
1.1885458864122283e-05,8.252968468880931e-89
