time_days,Nuclei:Hf181 top 9
1.1952515966439013e-05,7.304182689718611e-91
1.1954617585988102e-05,7.304182689402197e-91
1.1956719575066477e-05,7.304182689085729e-91
1.195882193373912e-05,7.304182688769206e-91
1.1960924662071011e-05,7.304182688452626e-91
1.196302776012715e-05,7.304182688135991e-91
1.1965131227972544e-05,7.304182687819299e-91
1.1967235065672215e-05,7.304182687502551e-91
1.1969339273291195e-05,7.304182687185748e-91
1.1971443850894526e-05,7.304182686868891e-91
1.1973548798547261e-05,7.304182686551976e-91
1.197565411631447e-05,7.304182686235006e-91
1.197775980426123e-05,7.30418268591798e-91
1.1979865862452626e-05,7.3041826856009e-91
1.1981972290953762e-05,7.304182685283762e-91
1.1984079089829748e-05,7.304182684966569e-91
1.198618625914571e-05,7.304182684649321e-91
1.198829379896678e-05,7.304182684332017e-91
1.1990401709358103e-05,7.304182684014656e-91
1.199250999038484e-05,7.304182683697241e-91
1.1994618642112156e-05,7.304182683379768e-91
1.1996727664605237e-05,7.304182683062241e-91
1.1998837057929273e-05,7.304182682744657e-91
1.2000946822149464e-05,7.30418268242702e-91
1.2003056957331031e-05,7.304182682109324e-91
1.2005167463539195e-05,7.304182681791572e-91
1.2007278340839195e-05,7.304182681473765e-91
1.2009389589296282e-05,7.304182681155903e-91
1.2011501208975716e-05,7.304182680837984e-91
1.2013613199942771e-05,7.304182680520011e-91
1.2015725562262726e-05,7.304182680201978e-91
1.2017838296000882e-05,7.304182679883892e-91
1.2019951401222542e-05,7.304182679565751e-91
1.2022064877993026e-05,7.304182679247552e-91
1.2024178726377662e-05,7.304182678929299e-91
1.2026292946441793e-05,7.304182678610988e-91
1.202840753825077e-05,7.304182678292622e-91
1.2030522501869958e-05,7.304182677974201e-91
1.2032637837364735e-05,7.304182677655722e-91
1.2034753544800484e-05,7.304182677337187e-91
1.2036869624242604e-05,7.304182677018598e-91
1.203898607575651e-05,7.304182676699952e-91
1.204110289940762e-05,7.304182676381249e-91
1.2043220095261365e-05,7.304182676062492e-91
1.2045337663383193e-05,7.304182675743678e-91
1.204745560383856e-05,7.304182675424806e-91
1.2049573916692932e-05,7.304182675105879e-91
1.2051692602011791e-05,7.304182674786899e-91
1.2053811659860622e-05,7.30418267446786e-91
1.2055931090304936e-05,7.304182674148764e-91
1.205805089341024e-05,7.304182673829614e-91
1.206017106924206e-05,7.304182673510408e-91
1.2062291617865934e-05,7.304182673191144e-91
1.2064412539347413e-05,7.304182672871824e-91
1.2066533833752049e-05,7.304182672552451e-91
1.2068655501145422e-05,7.304182672233018e-91
1.2070777541593109e-05,7.304182671913532e-91
1.2072899955160708e-05,7.304182671593987e-91
1.2075022741913823e-05,7.304182671274388e-91
1.2077145901918073e-05,7.304182670954732e-91
1.2079269435239086e-05,7.304182670635019e-91
1.20813933419425e-05,7.304182670315252e-91
1.2083517622093972e-05,7.304182669995426e-91
1.2085642275759164e-05,7.304182669675545e-91
1.208776730300375e-05,7.304182669355607e-91
1.2089892703893416e-05,7.304182669035615e-91
1.2092018478493862e-05,7.304182668715565e-91
1.2094144626870797e-05,7.304182668395458e-91
1.2096271149089946e-05,7.304182668075296e-91
1.2098398045217035e-05,7.304182667755078e-91
1.2100525315317814e-05,7.304182667434801e-91
1.2102652959458035e-05,7.304182667114472e-91
1.210478097770347e-05,7.304182666794085e-91
1.2106909370119895e-05,7.304182666473641e-91
1.2109038136773103e-05,7.30418266615314e-91
1.2111167277728895e-05,7.304182665832584e-91
1.2113296793053085e-05,7.30418266551197e-91
1.2115426682811497e-05,7.304182665191302e-91
1.2117556947069973e-05,7.304182664870575e-91
1.2119687585894356e-05,7.304182664549793e-91
1.2121818599350509e-05,7.304182664228954e-91
1.2123949987504302e-05,7.304182663908059e-91
1.2126081750421618e-05,7.304182663587109e-91
1.2128213888168358e-05,7.304182663266102e-91
1.2130346400810421e-05,7.304182662945037e-91
1.213247928841373e-05,7.304182662623917e-91
1.2134612551044211e-05,7.30418266230274e-91
1.2136746188767809e-05,7.304182661981506e-91
1.2138880201650473e-05,7.304182661660215e-91
1.2141014589758171e-05,7.304182661338869e-91
1.2143149353156875e-05,7.304182661017467e-91
1.214528449191258e-05,7.304182660696007e-91
1.2147420006091276e-05,7.304182660374489e-91
1.2149555895758982e-05,7.30418266005292e-91
1.2151692160981716e-05,7.304182659731288e-91
1.215382880182551e-05,7.304182659409603e-91
1.2155965818356418e-05,7.30418265908786e-91
1.2158103210640488e-05,7.304182658766061e-91
1.2160240978743794e-05,7.304182658444206e-91
1.2162379122732416e-05,7.304182658122294e-91
1.2164517642672447e-05,7.304182657800326e-91
1.216665653862999e-05,7.304182657478301e-91
1.2168795810671159e-05,7.30418265715622e-91
1.2170935458862082e-05,7.304182656834081e-91
1.2173075483268899e-05,7.304182656511885e-91
1.2175215883957757e-05,7.304182656189633e-91
1.2177356660994821e-05,7.304182655867325e-91
1.2179497814446264e-05,7.30418265554496e-91
1.218163934437827e-05,7.304182655222537e-91
1.2183781250857039e-05,7.30418265490006e-91
1.2185923533948775e-05,7.304182654577524e-91
1.2188066193719701e-05,7.304182654254933e-91
1.219020923023605e-05,7.304182653932284e-91
1.2192352643564062e-05,7.304182653609579e-91
1.2194496433769993e-05,7.304182653286816e-91
1.219664060092011e-05,7.304182652963998e-91
1.2198785145080696e-05,7.304182652641121e-91
1.2200930066318032e-05,7.30418265231819e-91
1.2203075364698425e-05,7.304182651995199e-91
1.2205221040288189e-05,7.304182651672151e-91
1.2207367093153647e-05,7.304182651349051e-91
1.2209513523361139e-05,7.304182651025893e-91
1.2211660330977009e-05,7.304182650702676e-91
1.2213807516067617e-05,7.304182650379402e-91
1.2215955078699339e-05,7.304182650056071e-91
1.2218103018938555e-05,7.304182649732686e-91
1.2220251336851659e-05,7.304182649409241e-91
1.222240003250506e-05,7.30418264908574e-91
1.2224549105965179e-05,7.304182648762182e-91
1.2226698557298438e-05,7.304182648438569e-91
1.2228848386571285e-05,7.304182648114898e-91
1.2230998593850174e-05,7.304182647791169e-91
1.2233149179201565e-05,7.304182647467384e-91
1.223530014269194e-05,7.304182647143542e-91
1.2237451484387783e-05,7.304182646819644e-91
1.2239603204355601e-05,7.304182646495688e-91
1.2241755302661896e-05,7.304182646171674e-91
1.2243907779373198e-05,7.304182645847603e-91
1.2246060634556042e-05,7.304182645523478e-91
1.2248213868276974e-05,7.304182645199293e-91
1.225036748060255e-05,7.304182644875051e-91
1.2252521471599347e-05,7.304182644550754e-91
1.2254675841333938e-05,7.304182644226399e-91
1.2256830589872924e-05,7.304182643901988e-91
1.225898571728291e-05,7.304182643577519e-91
1.2261141223630509e-05,7.304182643252993e-91
1.226329710898235e-05,7.304182642928411e-91
1.2265453373405079e-05,7.30418264260377e-91
1.2267610016965341e-05,7.304182642279072e-91
1.226976703972981e-05,7.304182641954317e-91
1.2271924441765152e-05,7.304182641629508e-91
1.2274082223138057e-05,7.304182641304638e-91
1.2276240383915228e-05,7.304182640979712e-91
1.2278398924163371e-05,7.304182640654727e-91
1.2280557843949212e-05,7.304182640329689e-91
1.2282717143339486e-05,7.304182640004593e-91
1.2284876822400935e-05,7.304182639679438e-91
1.2287036881200321e-05,7.304182639354226e-91
1.2289197319804412e-05,7.304182639028958e-91
1.2291358138279988e-05,7.304182638703632e-91
1.2293519336693842e-05,7.304182638378248e-91
1.2295680915112783e-05,7.304182638052808e-91
1.2297842873603626e-05,7.304182637727312e-91
1.2300005212233195e-05,7.304182637401756e-91
1.2302167931068333e-05,7.304182637076144e-91
1.2304331030175894e-05,7.304182636750475e-91
1.230649450962274e-05,7.30418263642475e-91
1.2308658369475742e-05,7.304182636098967e-91
1.2310822609801795e-05,7.304182635773123e-91
1.2312987230667793e-05,7.304182635447227e-91
1.2315152232140647e-05,7.304182635121271e-91
1.2317317614287277e-05,7.304182634795258e-91
1.2319483377174625e-05,7.304182634469187e-91
1.232164952086963e-05,7.30418263414306e-91
1.232381604543925e-05,7.304182633816874e-91
1.2325982950950455e-05,7.304182633490633e-91
1.2328150237470232e-05,7.304182633164333e-91
1.2330317905065564e-05,7.304182632837977e-91
1.2332485953803464e-05,7.304182632511561e-91
1.2334654383750945e-05,7.304182632185089e-91
1.2336823194975036e-05,7.304182631858561e-91
1.2338992387542776e-05,7.304182631531974e-91
1.234116196152122e-05,7.30418263120533e-91
1.234333191697743e-05,7.304182630878629e-91
1.234550225397848e-05,7.304182630551868e-91
1.2347672972591459e-05,7.304182630225052e-91
1.2349844072883465e-05,7.304182629898178e-91
1.2352015554921612e-05,7.304182629571246e-91
1.2354187418773015e-05,7.304182629244258e-91
1.235635966450482e-05,7.304182628917213e-91
1.2358532292184164e-05,7.304182628590109e-91
1.2360705301878208e-05,7.304182628262946e-91
1.2362878693654122e-05,7.304182627935728e-91
1.236505246757909e-05,7.304182627608453e-91
1.2367226623720302e-05,7.304182627281119e-91
1.2369401162144966e-05,7.304182626953726e-91
1.2371576082920295e-05,7.30418262662628e-91
1.2373751386113522e-05,7.304182626298772e-91
1.237592707179189e-05,7.304182625971207e-91
1.2378103140022645e-05,7.304182625643587e-91
1.2380279590873055e-05,7.304182625315907e-91
1.2382456424410397e-05,7.304182624988169e-91
1.2384633640701959e-05,7.304182624660375e-91
1.2386811239815037e-05,7.304182624332522e-91
1.238898922181695e-05,7.304182624004612e-91
1.2391167586775017e-05,7.304182623676645e-91
1.2393346334756573e-05,7.30418262334862e-91
1.2395525465828968e-05,7.304182623020534e-91
1.2397704980059557e-05,7.304182622692397e-91
1.2399884877515714e-05,7.304182622364197e-91
1.2402065158264822e-05,7.30418262203594e-91
1.2404245822374275e-05,7.304182621707628e-91
1.240642686991148e-05,7.304182621379255e-91
1.2408608300943854e-05,7.304182621050827e-91
1.241079011553883e-05,7.304182620722341e-91
1.2412972313763846e-05,7.304182620393795e-91
1.241515489568636e-05,7.304182620065193e-91
1.2417337861373833e-05,7.304182619736534e-91
1.2419521210893751e-05,7.304182619407814e-91
1.2421704944313593e-05,7.304182619079038e-91
1.242388906170087e-05,7.304182618750206e-91
1.2426073563123086e-05,7.304182618421313e-91
1.2428258448647776e-05,7.304182618092363e-91
1.2430443718342467e-05,7.304182617763358e-91
1.2432629372274717e-05,7.304182617434292e-91
1.2434815410512081e-05,7.30418261710517e-91
1.2437001833122134e-05,7.304182616775989e-91
1.2439188640172458e-05,7.304182616446749e-91
1.2441375831730654e-05,7.304182616117454e-91
1.2443563407864327e-05,7.304182615788099e-91
1.2445751368641096e-05,7.304182615458686e-91
1.2447939714128599e-05,7.304182615129216e-91
1.2450128444394472e-05,7.304182614799688e-91
1.2452317559506374e-05,7.304182614470103e-91
1.2454507059531978e-05,7.30418261414046e-91
1.2456696944538955e-05,7.304182613810757e-91
1.2458887214595002e-05,7.304182613480997e-91
1.246107786976782e-05,7.304182613151179e-91
1.2463268910125127e-05,7.304182612821304e-91
1.2465460335734648e-05,7.304182612491369e-91
1.2467652146664122e-05,7.304182612161377e-91
1.2469844342981302e-05,7.304182611831327e-91
1.2472036924753952e-05,7.304182611501218e-91
1.2474229892049842e-05,7.304182611171052e-91
1.2476423244936762e-05,7.30418261084083e-91
1.2478616983482511e-05,7.304182610510546e-91
1.2480811107754901e-05,7.304182610180208e-91
1.248300561782175e-05,7.304182609849809e-91
1.2485200513750897e-05,7.304182609519352e-91
1.2487395795610185e-05,7.304182609188837e-91
1.2489591463467476e-05,7.304182608858264e-91
1.249178751739064e-05,7.304182608527636e-91
1.2493983957447554e-05,7.304182608196944e-91
1.2496180783706116e-05,7.304182607866199e-91
1.2498377996234234e-05,7.304182607535393e-91
1.2500575595099823e-05,7.304182607204529e-91
1.2502773580370815e-05,7.304182606873608e-91
1.250497195211515e-05,7.304182606542628e-91
1.2507170710400784e-05,7.30418260621159e-91
1.250936985529568e-05,7.304182605880494e-91
1.2511569386867819e-05,7.30418260554934e-91
1.2513769305185187e-05,7.304182605218127e-91
1.2515969610315787e-05,7.304182604886856e-91
1.2518170302327637e-05,7.304182604555527e-91
1.252037138128876e-05,7.30418260422414e-91
1.252257284726719e-05,7.304182603892695e-91
1.2524774700330979e-05,7.304182603561192e-91
1.252697694054819e-05,7.304182603229628e-91
1.2529179567986894e-05,7.304182602898007e-91
1.253138258271518e-05,7.304182602566329e-91
1.2533585984801139e-05,7.304182602234593e-91
1.2535789774312888e-05,7.304182601902797e-91
1.2537993951318543e-05,7.304182601570943e-91
1.2540198515886242e-05,7.304182601239032e-91
1.2542403468084125e-05,7.304182600907061e-91
1.2544608807980353e-05,7.304182600575032e-91
1.254681453564309e-05,7.304182600242946e-91
1.2549020651140526e-05,7.304182599910799e-91
1.2551227154540848e-05,7.304182599578596e-91
1.2553434045912263e-05,7.304182599246334e-91
1.2555641325322988e-05,7.304182598914011e-91
1.2557848992841253e-05,7.304182598581633e-91
1.2560057048535299e-05,7.304182598249194e-91
1.2562265492473376e-05,7.304182597916698e-91
1.2564474324723753e-05,7.304182597584143e-91
1.2566683545354705e-05,7.30418259725153e-91
1.2568893154434525e-05,7.304182596918858e-91
1.2571103152031512e-05,7.30418259658613e-91
1.2573313538213977e-05,7.30418259625334e-91
1.2575524313050249e-05,7.304182595920494e-91
1.257773547660866e-05,7.304182595587589e-91
1.2579947028957568e-05,7.304182595254623e-91
1.2582158970165325e-05,7.304182594921601e-91
1.2584371300300309e-05,7.304182594588521e-91
1.2586584019430906e-05,7.304182594255379e-91
1.2588797127625513e-05,7.304182593922182e-91
1.2591010624952534e-05,7.304182593588924e-91
1.2593224511480399e-05,7.304182593255608e-91
1.2595438787277536e-05,7.304182592922234e-91
1.2597653452412392e-05,7.304182592588802e-91
1.2599868506953426e-05,7.304182592255309e-91
1.2602083950969105e-05,7.30418259192176e-91
1.2604299784527914e-05,7.304182591588152e-91
1.2606516007698341e-05,7.304182591254485e-91
1.2608732620548896e-05,7.304182590920758e-91
1.2610949623148096e-05,7.304182590586973e-91
1.2613167015564472e-05,7.30418259025313e-91
1.2615384797866561e-05,7.304182589919228e-91
1.2617602970122923e-05,7.304182589585269e-91
1.2619821532402122e-05,7.304182589251247e-91
1.2622040484772732e-05,7.304182588917169e-91
1.2624259827303348e-05,7.304182588583032e-91
1.2626479560062572e-05,7.304182588248839e-91
1.2628699683119015e-05,7.304182587914581e-91
1.2630920196541303e-05,7.304182587580268e-91
1.2633141100398076e-05,7.304182587245896e-91
1.2635362394757988e-05,7.304182586911467e-91
1.2637584079689697e-05,7.304182586576977e-91
1.2639806155261878e-05,7.304182586242429e-91
1.2642028621543217e-05,7.304182585907821e-91
1.2644251478602414e-05,7.304182585573153e-91
1.264647472650818e-05,7.304182585238429e-91
1.264869836532924e-05,7.304182584903645e-91
1.2650922395134324e-05,7.304182584568803e-91
1.2653146815992178e-05,7.3041825842339e-91
1.2655371627971568e-05,7.304182583898941e-91
1.265759683114126e-05,7.304182583563921e-91
1.2659822425570041e-05,7.304182583228842e-91
1.2662048411326702e-05,7.304182582893706e-91
1.2664274788480056e-05,7.304182582558509e-91
1.2666501557098915e-05,7.304182582223254e-91
1.2668728717252117e-05,7.30418258188794e-91
1.2670956269008502e-05,7.304182581552567e-91
1.2673184212436931e-05,7.304182581217135e-91
1.2675412547606265e-05,7.304182580881644e-91
1.2677641274585387e-05,7.304182580546094e-91
1.2679870393443192e-05,7.304182580210486e-91
1.2682099904248582e-05,7.304182579874817e-91
1.2684329807070474e-05,7.304182579539092e-91
1.2686560101977795e-05,7.304182579203307e-91
1.2688790789039487e-05,7.30418257886746e-91
1.2691021868324503e-05,7.304182578531557e-91
1.2693253339901805e-05,7.304182578195592e-91
1.2695485203840376e-05,7.30418257785957e-91
1.2697717460209199e-05,7.304182577523489e-91
1.269995010907728e-05,7.304182577187349e-91
1.270218315051363e-05,7.30418257685115e-91
1.2704416584587273e-05,7.30418257651489e-91
1.270665041136725e-05,7.304182576178574e-91
1.2708884630922609e-05,7.304182575842195e-91
1.2711119243322413e-05,7.304182575505761e-91
1.2713354248635736e-05,7.304182575169265e-91
1.2715589646931661e-05,7.304182574832711e-91
1.2717825438279293e-05,7.304182574496098e-91
1.2720061622747737e-05,7.304182574159424e-91
1.2722298200406118e-05,7.304182573822693e-91
1.272453517132357e-05,7.304182573485902e-91
1.272677253556924e-05,7.304182573149051e-91
1.2729010293212288e-05,7.304182572812141e-91
1.2731248444321885e-05,7.304182572475173e-91
1.2733486988967213e-05,7.304182572138144e-91
1.2735725927217473e-05,7.304182571801058e-91
1.2737965259141866e-05,7.30418257146391e-91
1.2740204984809617e-05,7.304182571126705e-91
1.2742445104289954e-05,7.30418257078944e-91
1.2744685617652126e-05,7.304182570452117e-91
1.2746926524965384e-05,7.304182570114734e-91
1.2749167826299002e-05,7.304182569777288e-91
1.2751409521722259e-05,7.304182569439786e-91
1.2753651611304444e-05,7.304182569102224e-91
1.275589409511487e-05,7.304182568764603e-91
1.275813697322285e-05,7.304182568426924e-91
1.276038024569771e-05,7.304182568089182e-91
1.2762623912608801e-05,7.304182567751384e-91
1.2764867974025468e-05,7.304182567413525e-91
1.2767112430017083e-05,7.304182567075608e-91
1.2769357280653024e-05,7.30418256673763e-91
1.2771602526002678e-05,7.304182566399593e-91
1.277384816613545e-05,7.304182566061496e-91
1.2776094201120755e-05,7.30418256572334e-91
1.2778340631028018e-05,7.304182565385126e-91
1.2780587455926685e-05,7.304182565046852e-91
1.27828346758862e-05,7.304182564708518e-91
1.278508229097603e-05,7.304182564370124e-91
1.278733030126565e-05,7.304182564031671e-91
1.2789578706824553e-05,7.304182563693158e-91
1.2791827507722234e-05,7.304182563354586e-91
1.2794076704028206e-05,7.304182563015953e-91
1.2796326295811995e-05,7.304182562677262e-91
1.2798576283143142e-05,7.304182562338511e-91
1.280082666609119e-05,7.304182561999701e-91
1.2803077444725704e-05,7.304182561660832e-91
1.2805328619116255e-05,7.304182561321902e-91
1.2807580189332434e-05,7.304182560982912e-91
1.2809832155443837e-05,7.304182560643865e-91
1.2812084517520075e-05,7.304182560304757e-91
1.281433727563077e-05,7.304182559965588e-91
1.2816590429845556e-05,7.30418255962636e-91
1.281884398023408e-05,7.304182559287074e-91
1.2821097926866004e-05,7.304182558947726e-91
1.2823352269811e-05,7.30418255860832e-91
1.2825607009138747e-05,7.304182558268854e-91
1.2827862144918949e-05,7.304182557929327e-91
1.2830117677221308e-05,7.304182557589742e-91
1.283237360611555e-05,7.304182557250096e-91
1.2834629931671402e-05,7.304182556910392e-91
1.2836886653958613e-05,7.304182556570627e-91
1.2839143773046942e-05,7.304182556230802e-91
1.2841401289006154e-05,7.304182555890918e-91
1.2843659201906036e-05,7.304182555550974e-91
1.284591751181638e-05,7.30418255521097e-91
1.2848176218806992e-05,7.304182554870906e-91
1.2850435322947693e-05,7.304182554530783e-91
1.2852694824308315e-05,7.3041825541906e-91
1.2854954722958698e-05,7.304182553850356e-91
1.28572150189687e-05,7.304182553510054e-91
1.2859475712408185e-05,7.304182553169691e-91
1.286173680334704e-05,7.30418255282927e-91
1.2863998291855153e-05,7.304182552488786e-91
1.286626017800243e-05,7.304182552148246e-91
1.2868522461858791e-05,7.304182551807641e-91
1.287078514349416e-05,7.304182551466981e-91
1.2873048222978482e-05,7.304182551126258e-91
1.2875311700381712e-05,7.304182550785477e-91
1.2877575575773814e-05,7.304182550444633e-91
1.2879839849224767e-05,7.304182550103733e-91
1.2882104520804565e-05,7.304182549762771e-91
1.2884369590583207e-05,7.30418254942175e-91
