time_days,Nuclei:Cs137 top 5
8.173495534874553e-05,12.851552109439591
8.17493268652101e-05,12.859579222245904
8.176370090862884e-05,12.867607746464287
8.177807747944605e-05,12.875651640317791
8.179245657810613e-05,12.883783402689103
8.180683820505357e-05,12.891916594873086
8.18212223607329e-05,12.900051217121131
8.183560904558873e-05,12.90818726968469
8.18499982600658e-05,12.916324752815262
8.186439000460889e-05,12.92446366676438
8.187878427966288e-05,12.932604011783628
8.189318108567266e-05,12.940745788124625
8.190758042308328e-05,12.948888996039049
8.192198229233985e-05,12.957033635778615
8.193638669388753e-05,12.965179707595068
8.195079362817158e-05,12.973327211740223
8.196520309563735e-05,12.981476148465939
8.197961509673022e-05,12.989626518024078
8.199402963189568e-05,12.997778320666592
8.200844670157931e-05,13.005931556645455
8.202286630622677e-05,13.014086226212697
8.203728844628376e-05,13.02224232962039
8.20517131221961e-05,13.03039986712064
8.206614033440966e-05,13.038558838965601
8.20805700833704e-05,13.046719245407482
8.209500236952437e-05,13.054881086698527
8.210943719331768e-05,13.063044363091016
8.212387455519652e-05,13.071209074837306
8.213831445560716e-05,13.079375222189759
8.215275689499597e-05,13.0875428054008
8.216720187380938e-05,13.095711824722905
8.218164939249387e-05,13.103882280408572
8.219609945149605e-05,13.112054172710375
8.221055205126259e-05,13.120227501880894
8.222500719224023e-05,13.12840226817279
8.223946487487577e-05,13.136578471838753
8.225392509961615e-05,13.144756113131505
8.226838786690833e-05,13.152996072886262
8.228285317719938e-05,13.161280804406218
8.22973210309364e-05,13.169566992635477
8.231179142856666e-05,13.177854637830192
8.232626437053741e-05,13.186143740246528
8.234073985729603e-05,13.194434300140715
8.235521788929e-05,13.20272631776902
8.236969846696684e-05,13.21101979338776
8.238418159077413e-05,13.219314727253288
8.23986672611596e-05,13.227611119622017
8.241315547857099e-05,13.23590897075039
8.242764624345616e-05,13.244208280894913
8.244213955626301e-05,13.252509050312105
8.245663541743957e-05,13.260811279258567
8.24711338274339e-05,13.269114967990921
8.248563478669419e-05,13.277420116765846
8.250013829566866e-05,13.285726725840062
8.251464435480563e-05,13.294034795470333
8.252915296455348e-05,13.302344325913465
8.254366412536072e-05,13.310655317426319
8.255817783767588e-05,13.318967770265797
8.257269410194758e-05,13.327281684688831
8.258721291862459e-05,13.335597060952434
8.260173428815566e-05,13.343913899313632
8.261625821098964e-05,13.352232200029496
8.263078468757552e-05,13.360551963357171
8.26453137183623e-05,13.368873189553808
8.265984530379911e-05,13.377195878876641
8.267437944433511e-05,13.385520031582923
8.268891614041958e-05,13.39384564792997
8.270345539250188e-05,13.402172728175126
8.27179972010314e-05,13.410501272575793
8.273254156645766e-05,13.418831281389407
8.274708848923024e-05,13.427162754873471
8.27616379697988e-05,13.4355231537734
8.277619000861309e-05,13.443962660111188
8.279074460612289e-05,13.452403650372437
8.280530176277814e-05,13.46084612481806
8.28198614790288e-05,13.469290083709021
8.283442375532492e-05,13.477735527306343
8.284898859211665e-05,13.486182455871063
8.286355598985418e-05,13.494630869664292
8.287812594898783e-05,13.503080768947184
8.289269846996794e-05,13.511532153980925
8.290727355324501e-05,13.519985025026767
8.292185119926952e-05,13.528439382345983
8.293643140849212e-05,13.536895226199919
8.295101418136348e-05,13.545352556849938
8.296559951833435e-05,13.553811374557469
8.29801874198556e-05,13.562271679583986
8.299477788637815e-05,13.570733472191
8.3009370918353e-05,13.579196752640078
8.302396651623126e-05,13.58766152119282
8.303856468046406e-05,13.59612777811089
8.305316541150268e-05,13.60459552365599
8.306776870979842e-05,13.613064758089852
8.308237457580268e-05,13.621535481674275
8.309698300996696e-05,13.6300076946711
8.311159401274281e-05,13.63848139734221
8.312620758458188e-05,13.646956589949534
8.314082372593586e-05,13.655433272755042
8.315544243725659e-05,13.66391144602077
8.317006371899593e-05,13.672391110008776
8.318468757160583e-05,13.68087226498117
8.319931399553835e-05,13.689354911200136
8.321394299124559e-05,13.697839048927849
8.322857455917976e-05,13.706324678426592
8.324320869979311e-05,13.714811799958628
8.325784541353805e-05,13.723315649823638
8.327248470086697e-05,13.73191174859876
8.328712656223236e-05,13.74050935883108
8.330177099808689e-05,13.749108480786349
8.331641800888318e-05,13.757709114730376
8.3331067595074e-05,13.766311260929026
8.334571975711218e-05,13.774914919648177
8.336037449545063e-05,13.783520091153797
8.337503181054235e-05,13.79212677571186
8.338969170284043e-05,13.80073497358843
8.340435417279799e-05,13.80934468504958
8.341901922086826e-05,13.817955910361443
8.343368684750458e-05,13.826568649790204
8.344835705316032e-05,13.835182903602094
8.346302983828897e-05,13.843798672063388
8.347770520334406e-05,13.852415955440398
8.349238314877923e-05,13.861034753999503
8.350706367504818e-05,13.869655068007114
8.352174678260472e-05,13.87827689772969
8.35364324719027e-05,13.886900243433745
8.355112074339609e-05,13.895525105385829
8.35658115975389e-05,13.904151483852555
8.358050503478526e-05,13.912779379100568
8.359520105558933e-05,13.921408791396553
8.36098996604054e-05,13.930039721007269
8.36246008496878e-05,13.93867216819949
8.363930462389098e-05,13.947306133240067
8.365401098346945e-05,13.95594161639588
8.366871992887777e-05,13.964578617933858
8.368343146057065e-05,13.973217138120988
8.369814557900279e-05,13.981857177224276
8.371286228462905e-05,13.990498735510808
8.372758157790433e-05,13.999141813247698
8.374230345928362e-05,14.007786410702117
8.3757027929222e-05,14.016457022976494
8.377175498817458e-05,14.025211543852846
8.378648463659663e-05,14.03396760404183
8.380121687494345e-05,14.04272520381412
8.381595170367042e-05,14.051484343440407
8.3830689123233e-05,14.060245023191445
8.384542913408674e-05,14.06900724333804
8.386017173668729e-05,14.077771004151053
8.387491693149033e-05,14.086536305901353
8.388966471895168e-05,14.095303148859905
8.390441509952722e-05,14.104071533297704
8.391916807367284e-05,14.11284145948576
8.39339236418446e-05,14.121612927695178
8.39486818044986e-05,14.130385938197096
8.396344256209107e-05,14.139160491262691
8.397820591507823e-05,14.147936587163192
8.399297186391644e-05,14.15671422616988
8.400774040906217e-05,14.165493408554074
8.402251155097187e-05,14.174274134587156
8.403728529010218e-05,14.183056404540544
8.405206162690977e-05,14.191840218685702
8.406684056185134e-05,14.200625577294135
8.408162209538379e-05,14.209412480637432
8.409640622796398e-05,14.218200928987192
8.411119296004892e-05,14.22699092261507
8.41259822920957e-05,14.235782461792775
8.414077422456143e-05,14.24457554679206
8.415556875790339e-05,14.253370177884738
8.417036589257888e-05,14.262166355342655
8.418516562904528e-05,14.270964079437702
8.419996796776008e-05,14.279763350441833
8.421477290918082e-05,14.288564168627035
8.422958045376517e-05,14.297366534265366
8.42443906019708e-05,14.306170447628888
8.425920335425553e-05,14.31503142861272
8.427401871107724e-05,14.323946213393294
8.428883667289388e-05,14.33286256566579
8.430365724016348e-05,14.341780485705831
8.431848041334417e-05,14.350699973789078
8.433330619289417e-05,14.359621030191237
8.434813457927172e-05,14.368543655188068
8.436296557293521e-05,14.377467849055378
8.437779917434306e-05,14.386393612069021
8.43926353839538e-05,14.3953209445049
8.440747420222604e-05,14.404249846638967
8.442231562961844e-05,14.413180318747228
8.44371596665898e-05,14.422112361105732
8.445200631359893e-05,14.43104597399057
8.446685557110478e-05,14.439981157677892
8.448170743956635e-05,14.448917912443891
8.449656191944271e-05,14.457856238564817
8.451141901119303e-05,14.466796136316947
8.452627871527658e-05,14.475737605976649
8.454114103215267e-05,14.484680647820282
8.45560059622807e-05,14.493625262124297
8.45708735061202e-05,14.5025714491652
8.45857436641307e-05,14.511519209219486
8.460061643677186e-05,14.520468542563767
8.461549182450343e-05,14.52941944947467
8.46303698277852e-05,14.53837193022887
8.464525044707707e-05,14.547325985103095
8.466013368283903e-05,14.556281614374138
8.467501953553112e-05,14.565238818318813
8.468990800561349e-05,14.574197597213992
8.470479909354633e-05,14.583157951336611
8.471969279978999e-05,14.592119880963647
8.47345891248048e-05,14.601083386372101
8.474948806905124e-05,14.61004846783906
8.476438963298984e-05,14.619123714009705
8.477929381708124e-05,14.628200616732023
8.479420062178615e-05,14.637279115451573
8.480911004756532e-05,14.646359210448946
8.482402209487965e-05,14.655440902004841
8.483893676419007e-05,14.664524190399977
8.48538540559576e-05,14.67360907591512
8.486877397064335e-05,14.682695558831112
8.488369650870854e-05,14.691783639428797
8.489862167061443e-05,14.700873317989128
8.491354945682233e-05,14.70996459479305
8.492847986779372e-05,14.719057470121585
8.49434129039901e-05,14.728151944255814
8.495834856587303e-05,14.737248017476839
8.497328685390425e-05,14.74634569006584
8.498822776854547e-05,14.755444962304043
8.500317131025855e-05,14.764545834472704
8.501811747950542e-05,14.773648306853131
8.503306627674804e-05,14.782752379726714
8.504801770244853e-05,14.791858053374845
8.506297175706905e-05,14.800965328078997
8.507792844107183e-05,14.81007420412069
8.50928877549192e-05,14.819184681781476
8.510784969907356e-05,14.828296761342987
8.512281427399743e-05,14.837410443086872
8.513778148015336e-05,14.846525727294845
8.515275131800399e-05,14.855642614248671
8.516772378801208e-05,14.864761104230162
8.51826988906404e-05,14.873881197521174
8.51976766263519e-05,14.883002894403623
8.521265699560951e-05,14.892126195159468
8.522763999887634e-05,14.901251100070727
8.524262563661547e-05,14.910377609419433
8.525761390929017e-05,14.919580154424052
8.52726048173637e-05,14.92881941691135
8.528759836129947e-05,14.938060303943669
8.530259454156095e-05,14.947302815806667
8.531759335861168e-05,14.956546952786024
8.533259481291529e-05,14.965792715167487
8.534759890493547e-05,14.975040103236852
8.536260563513605e-05,14.984289117279973
8.537761500398087e-05,14.99353975758274
8.53926270119339e-05,15.002792024431093
8.540764165945916e-05,15.012045918111031
8.54226589470208e-05,15.02130143890861
8.5437678875083e-05,15.030558587109912
8.545270144411004e-05,15.039817363001099
8.546772665456629e-05,15.049077766868356
8.548275450691617e-05,15.05833979899794
8.549778500162425e-05,15.067603459676151
8.551281813915509e-05,15.07686874918932
8.552785391997342e-05,15.086135667823863
8.5542892344544e-05,15.095404215866228
8.555793341333165e-05,15.104674393602895
8.557297712680136e-05,15.113946201320452
8.558802348541807e-05,15.123219639305448
8.560307248964699e-05,15.132494707844591
8.561812413995318e-05,15.141771407224526
8.563317843680201e-05,15.151049737732057
8.564823538065871e-05,15.160329699653934
8.566329497198882e-05,15.169611293277068
8.567835721125775e-05,15.1788945188883
8.569342209893117e-05,15.188179376774636
8.570848963547468e-05,15.197465867223029
8.57235598213541e-05,15.20675399052059
8.573863265703522e-05,15.216043746954394
8.575370814298395e-05,15.225396224755768
8.576878627966633e-05,15.234799667777288
8.578386706754838e-05,15.244204764211764
8.579895050709634e-05,15.253611514349963
8.581403659877637e-05,15.263019918482609
8.582912534305487e-05,15.27242997690057
8.58442167403982e-05,15.281841689894678
8.585931079127289e-05,15.291255057755892
8.587440749614545e-05,15.30067008077516
8.588950685548262e-05,15.310086759243543
8.590460886975105e-05,15.31950509345207
8.591971353941764e-05,15.328925083691928
8.593482086494922e-05,15.338346730254251
8.594993084681282e-05,15.347770033430304
8.596504348547547e-05,15.357194993511332
8.598015878140435e-05,15.366621610788718
8.599527673506666e-05,15.376049885553806
8.601039734692974e-05,15.38547981809807
8.602552061746094e-05,15.394911408712948
8.60406465471278e-05,15.40434465769004
8.60557751363978e-05,15.413779565320874
8.607090638573867e-05,15.423216131897151
8.608604029561808e-05,15.43265435771054
8.610117686650379e-05,15.442094243052747
8.611631609886379e-05,15.451535788215638
8.613145799316594e-05,15.460978993490995
8.614660254987837e-05,15.470423859170772
8.616174976946917e-05,15.47987038554687
8.617689965240662e-05,15.489318572911337
8.619205219915891e-05,15.49876842155617
8.620720741019454e-05,15.508219931773539
8.622236528598187e-05,15.517673103855534
8.623752582698952e-05,15.527127938094404
8.625268903368606e-05,15.536653255041156
8.626785490654027e-05,15.54622271090936
8.628302344602084e-05,15.555793849380635
8.629819465259677e-05,15.565366670750905
8.63133685267369e-05,15.57494117531602
8.632854506891037e-05,15.584517363371974
8.634372427958621e-05,15.594095235214748
8.635890615923372e-05,15.603674791140431
8.637409070832209e-05,15.613256031445099
8.638927792732077e-05,15.622838956424959
8.640446781669918e-05,15.63242356637621
8.641966037692681e-05,15.642009861595096
8.643485560847337e-05,15.651597842377981
8.645005351180847e-05,15.661187509021197
8.646525408740198e-05,15.670778861821224
8.648045733572365e-05,15.680371901074473
8.649566325724357e-05,15.689966627077538
8.651087185243164e-05,15.699563040126945
8.652608312175807e-05,15.709161140519376
8.654129706569298e-05,15.718760928551479
8.655651368470673e-05,15.728362404520029
8.657173297926957e-05,15.737965568721766
8.658695494985208e-05,15.747570421453597
8.660217959692465e-05,15.75717696301236
8.6617406920958e-05,15.766785193695044
8.663263692242274e-05,15.776395113798605
8.664786960178972e-05,15.786006723620146
8.666310495952972e-05,15.795620023456728
8.667834299611376e-05,15.805235013605538
8.669358371201278e-05,15.814851694363751
8.670882710769796e-05,15.824470066028669
8.672407318364043e-05,15.83409012889756
8.673932194031151e-05,15.843711883267838
8.675457337818254e-05,15.853433213671225
8.676982749772492e-05,15.863170526331569
8.678508429941023e-05,15.872909551109391
8.680034378371e-05,15.882650288305696
8.6815605951096e-05,15.89239273822162
8.683087080203993e-05,15.902136901158274
8.68461383370137e-05,15.911882777416894
8.686140855648917e-05,15.921630367298693
8.687668146093845e-05,15.931379671105024
8.689195705083355e-05,15.941130689137202
8.690723532664675e-05,15.950883421696693
8.69225162888502e-05,15.9606378690849
8.693779993791637e-05,15.9703940316034
8.69530862743176e-05,15.980151909553722
8.69683752985265e-05,15.98991150323753
8.698366701101554e-05,15.999672812956451
8.699896141225753e-05,16.00943583901228
8.701425850272513e-05,16.019200581706738
8.702955828289128e-05,16.02896704134172
8.704486075322884e-05,16.03873521821906
8.70601659142109e-05,16.048505112640758
8.70754737663105e-05,16.058276724908783
8.70907843100008e-05,16.068050055325152
8.710609754575514e-05,16.077825104192037
8.712141347404678e-05,16.08760187181153
8.713673209534924e-05,16.09738035848589
8.715205341013596e-05,16.107160564517326
8.71673774188806e-05,16.11694249020822
8.718270412205677e-05,16.126726135860867
8.719803352013831e-05,16.136511501777758
8.721336561359899e-05,16.14629858826131
8.722870040291283e-05,16.1560873956141
8.724403788855375e-05,16.16591342246596
8.725937807099592e-05,16.175818705935544
8.727472095071347e-05,16.18572573105697
8.729006652818071e-05,16.19563449813652
8.730541480387193e-05,16.20554500748043
8.732076577826164e-05,16.215457259395095
8.733611945182425e-05,16.225371254186857
8.735147582503447e-05,16.23528699216222
8.736683489836688e-05,16.245204473627634
8.738219667229634e-05,16.25512369888972
8.739756114729759e-05,16.265044668255026
8.741292832384567e-05,16.274967382030283
8.742829820241556e-05,16.284891840522185
8.744367078348229e-05,16.29481804403746
8.745904606752114e-05,16.30474599288301
8.747442405500728e-05,16.314675687365654
8.748980474641615e-05,16.32460712779239
8.750518814222312e-05,16.33454031447015
8.752057424290376e-05,16.34447524770602
8.75359630489336e-05,16.354411927807067
8.75513545607884e-05,16.364350355080486
8.756674877894385e-05,16.374290529833413
8.758214570387589e-05,16.384232452373194
8.759754533606035e-05,16.394176123007068
8.761294767597335e-05,16.40412154204246
8.762835272409091e-05,16.414068709786747
8.764376048088928e-05,16.424017626547442
8.765917094684466e-05,16.433968292632038
8.76745841224335e-05,16.443920708348173
8.769000000813212e-05,16.453874874003418
8.770541860441716e-05,16.46383078990553
8.77208399117651e-05,16.473788456362193
8.773626393065275e-05,16.483747873681274
8.775169066155679e-05,16.49381613942136
8.776712010495414e-05,16.503892972671714
8.778255226132171e-05,16.51397157773764
8.779798713113649e-05,16.524051954930627
8.781342471487566e-05,16.534134104562323
8.782886501301633e-05,16.544218026944325
8.784430802603585e-05,16.554303722388394
8.785975375441152e-05,16.56439119120623
8.787520219862085e-05,16.574480433709706
8.789065335914129e-05,16.58457145021063
8.790610723645051e-05,16.594664241020972
8.792156383102615e-05,16.60475880645268
8.793702314334605e-05,16.61485514681781
8.795248517388803e-05,16.62495326242842
8.796794992313008e-05,16.635053153596697
8.798341739155017e-05,16.645154820634776
8.799888757962648e-05,16.65525826385498
8.801436048783713e-05,16.665363483569543
8.802983611666049e-05,16.675470480090887
8.804531446657487e-05,16.68557925373139
8.806079553805876e-05,16.69568980480356
8.807627933159063e-05,16.70580213361987
8.80917658476492e-05,16.71591624049297
8.810725508671311e-05,16.72603212573545
8.812274704926111e-05,16.73614978965999
8.813824173577216e-05,16.746269232579383
8.815373914672514e-05,16.756390454806386
8.816923928259916e-05,16.766513456653897
8.818474214387327e-05,16.776638238434785
8.820024773102678e-05,16.786764800462056
8.821575604453886e-05,16.79689314304869
8.823126708488898e-05,16.807023266507805
8.824678085255655e-05,16.81724116683113
8.826229734802118e-05,16.827489626928553
8.82778165717624e-05,16.83773988901875
8.829333852426005e-05,16.847991953418607
8.83088632059938e-05,16.85824582044498
8.832439061744364e-05,16.868501490414875
8.833992075908947e-05,16.87875896364526
8.835545363141138e-05,16.889018240453243
8.837098923488947e-05,16.899279321155895
8.838652757000402e-05,16.909542206070466
8.840206863723527e-05,16.91980689551412
8.841761243706366e-05,16.93007338980421
8.843315896996962e-05,16.940341689258034
8.844870823643378e-05,16.95061179419304
8.846426023693671e-05,16.96088370492665
8.847981497195914e-05,16.97115742177638
8.849537244198196e-05,16.98143294505983
8.851093264748597e-05,16.991710275094576
8.852649558895223e-05,17.001989412198366
8.854206126686174e-05,17.01227035668888
8.855762968169571e-05,17.022553108883947
8.85732008339353e-05,17.032837669101376
8.858877472406193e-05,17.043124037659133
8.860435135255693e-05,17.05341221487513
8.861993071990185e-05,17.06370220106742
8.863551282657817e-05,17.073993996554027
8.865109767306765e-05,17.08428760165313
8.866668525985195e-05,17.09458301668288
8.868227558741299e-05,17.104880241961553
8.869786865623256e-05,17.1151792778074
8.871346446679279e-05,17.125480124538814
8.872906301957567e-05,17.13578278247418
8.874466431506341e-05,17.14617271543707
8.876026835373821e-05,17.156594632116693
8.87758751360825e-05,17.167018381288106
8.879148466257864e-05,17.17744396327349
8.88070969337091e-05,17.187871378395073
8.882271194995656e-05,17.198300626975232
8.88383297118036e-05,17.20873170933631
8.885395021973308e-05,17.21916462580077
8.886957347422775e-05,17.229599376691063
8.888519947577062e-05,17.240035962329788
8.890082822484463e-05,17.25047438303949
8.891645972193298e-05,17.2609146391429
8.893209396751874e-05,17.27135673096266
8.894773096208528e-05,17.281800658821627
8.896337070611588e-05,17.292246423042542
8.897901320009406e-05,17.302694023948387
8.899465844450323e-05,17.313143461862023
8.901030643982714e-05,17.323594737106525
8.902595718654936e-05,17.334047850004882
8.904161068515376e-05,17.34450280088028
8.905726693612414e-05,17.354959590055824
8.907292593994451e-05,17.365418217854792
8.908858769709884e-05,17.375878684600437
8.910425220807134e-05,17.386340990616144
8.91199194733461e-05,17.396805136225257
8.913558949340753e-05,17.407271121751297
8.915126226873994e-05,17.417738947517734
8.916693779982778e-05,17.428208613848113
8.918261608715564e-05,17.438680121066135
8.919829713120809e-05,17.44915346949541
8.921398093246992e-05,17.459628659459746
8.922966749142587e-05,17.47010569128287
8.924535680856089e-05,17.480690298257283
8.926104888435988e-05,17.49128751235603
8.927674371930797e-05,17.501886589769203
8.929244131389024e-05,17.512487530824384
8.930814166859198e-05,17.5230903358493
8.932384478389845e-05,17.53369500517165
8.933955066029509e-05,17.54430153911928
8.935525929826733e-05,17.554909938020003
8.937097069830081e-05,17.56552020220177
8.938668486088111e-05,17.57613233199252
8.940240178649406e-05,17.58674632772032
8.941812147562539e-05,17.597362189713227
8.94338439287611e-05,17.607979918299428
8.94495691463871e-05,17.618599513807066
8.946529712898957e-05,17.62922097656448
8.948102787705458e-05,17.639844306899906
8.949676139106846e-05,17.650469505141793
8.951249767151753e-05,17.661096571618547
8.952823671888816e-05,17.67172550665863
8.954397853366693e-05,17.682356310590645
8.955972311634038e-05,17.692988983743156
8.957547046739525e-05,17.703623526444872
8.959122058731823e-05,17.714259939024465
8.960697347659626e-05,17.72489822181078
8.96227291357162e-05,17.735538375132585
8.963848756516515e-05,17.74618039931885
8.965424876543012e-05,17.756824294698458
8.967001273699841e-05,17.767470061600484
8.968577948035722e-05,17.77811770035395
8.970154899599398e-05,17.788767211288047
8.971732128439607e-05,17.79941859473187
8.973309634605111e-05,17.810101543256778
8.974887418144663e-05,17.820874012668874
8.976465479107043e-05,17.831648376210644
8.978043817541023e-05,17.842424634215064
8.979622433495398e-05,17.853202787015302
8.981201327018957e-05,17.863982834944462
8.982780498160512e-05,17.87476477833582
8.984359946968875e-05,17.885548617522637
8.985939673492862e-05,17.896334352838203
8.987519677781315e-05,17.907121984615998
8.989099959883062e-05,17.917911513189395
8.990680519846962e-05,17.928702938891984
8.992261357721861e-05,17.93949626205728
8.993842473556636e-05,17.950291483018955
8.995423867400149e-05,17.96108860211066
8.997005539301294e-05,17.9718876196662
8.99858748930895e-05,17.98268853601932
9.000169717472028e-05,17.99349135150394
9.001752223839426e-05,18.00429606645393
9.003335008460071e-05,18.01510268120334
9.00491807138288e-05,18.025911196086156
9.006501412656794e-05,18.03672161143652
9.00808503233075e-05,18.047533927588553
9.009668930453702e-05,18.0583481448765
9.011253107074609e-05,18.069164263634622
9.012837562242442e-05,18.079982284197293
9.014422296006172e-05,18.09080220689885
9.016007308414794e-05,18.10162403207381
9.017592599517291e-05,18.112447760056618
9.019178169362677e-05,18.123273391181915
9.02076401799996e-05,18.134100925784296
9.022350145478153e-05,18.14493036419843
9.023936551846295e-05,18.155853088436995
9.025523237153416e-05,18.166804539118292
9.027110201448568e-05,18.177757915399617
9.028697444780799e-05,18.18871321761951
9.03028496719918e-05,18.199670446116663
9.031872768752775e-05,18.21062960122972
9.033460849490673e-05,18.221590683297478
9.035049209461954e-05,18.232553692658712
9.036637848715723e-05,18.243518629652357
9.038226767301082e-05,18.25448549461729
9.039815965267152e-05,18.26545428789256
9.041405442663047e-05,18.276425009817157
9.04299519953791e-05,18.287397660730285
9.044585235940874e-05,18.298372240971027
9.046175551921095e-05,18.309348750878698
9.047766147527724e-05,18.32032719079253
9.049357022809936e-05,18.33130756105193
9.050948177816898e-05,18.342289861996246
9.052539612597803e-05,18.353274093965016
9.054131327201839e-05,18.36426025729775
9.055723321678203e-05,18.375248352334008
9.057315596076115e-05,18.3862383794135
9.058908150444785e-05,18.39723033887588
9.06050098483345e-05,18.408224231060974
9.062094099291335e-05,18.419220056308564
9.063687493867693e-05,18.430217814958592
9.065281168611773e-05,18.441217507350952
9.066875123572842e-05,18.452219133825714
9.068469358800164e-05,18.46322269472289
9.070063874343024e-05,18.474228190382664
9.071658670250707e-05,18.485235621145193
9.073253746572514e-05,18.496300484429167
9.074849103357741e-05,18.50743083364982
9.076444740655714e-05,18.518563139926343
9.078040658515746e-05,18.52969740360279
9.079636856987177e-05,18.540833625023378
9.081233336119338e-05,18.551971804532297
9.082830095961588e-05,18.563111942473878
9.084427136563272e-05,18.574254039192425
9.086024457973768e-05,18.585398095032403
9.087622060242443e-05,18.596544110338236
9.089219943418685e-05,18.607692085454506
9.090818107551888e-05,18.618842020725786
9.092416552691444e-05,18.629993916496705
9.09401527888677e-05,18.641147773112017
9.095614286187279e-05,18.652303590916468
9.097213574642407e-05,18.663461370254932
9.098813144301578e-05,18.67462111147226
9.100412995214247e-05,18.68578281491346
9.102013127429857e-05,18.696946480923486
9.103613540997879e-05,18.708112109847495
9.105214235967774e-05,18.719279702030562
9.106815212389032e-05,18.73044925781794
9.108416470311131e-05,18.741620777554825
9.110018009783574e-05,18.75279426158661
9.11161983085586e-05,18.763969710258625
9.113221933577512e-05,18.77514712391637
9.114824317998043e-05,18.786326502905276
9.11642698416699e-05,18.797507847570976
9.118029932133892e-05,18.808691158259045
9.119633161948297e-05,18.81987643531521
9.121236673659761e-05,18.83106367908517
9.122840467317855e-05,18.84229248245963
9.124444542972149e-05,18.853603552087407
9.12604890067223e-05,18.864916610547215
9.127653540467689e-05,18.87623165818873
9.129258462408123e-05,18.887548695361673
9.13086366654315e-05,18.89886772241593
9.132469152922381e-05,18.910188739701326
9.134074921595448e-05,18.921511747567845
9.135680972611981e-05,18.932836746365442
9.137287306021634e-05,18.94416373644426
9.138893921874053e-05,18.955492718154343
9.140500820218903e-05,18.966823691845956
9.142108001105852e-05,18.97815665786928
9.143715464584585e-05,18.989491616574696
9.145323210704782e-05,19.0008285683125
9.146931239516151e-05,19.01216751343322
9.148539551068388e-05,19.023508452287267
9.150148145411214e-05,19.03485138522527
9.151757022594345e-05,19.046196312597786
9.153366182667523e-05,19.05754323475556
9.15497562568048e-05,19.06889215204928
9.156585351682972e-05,19.080243064829798
9.15819536072475e-05,19.091595973447937
9.159805652855591e-05,19.102950878254678
9.161416228125263e-05,19.11430777960097
9.16302708658355e-05,19.12566667783787
9.16463822828025e-05,19.137027573316523
9.16624965326516e-05,19.14839046638804
9.167861361588098e-05,19.159755357403746
9.169473353298874e-05,19.17112224671487
9.171085628447326e-05,19.182491134672812
9.172698187083282e-05,19.193905899964673
9.174311029256597e-05,19.205399522414858
9.175924155017114e-05,19.216895165795364
9.177537564414709e-05,19.22839283046162
9.179151257499246e-05,19.23989251676896
9.18076523432061e-05,19.251394225072897
9.182379494928685e-05,19.262897955728906
9.183994039373378e-05,19.27440370909265
9.185608867704587e-05,19.28591148551971
9.187223979972236e-05,19.297421285365868
9.188839376226243e-05,19.308933108986842
9.190455056516549e-05,19.32044695673853
9.192071020893086e-05,19.331962828976774
9.193687269405817e-05,19.343480726057606
9.19530380210469e-05,19.355000648337
9.196920619039686e-05,19.366522596171095
9.198537720260774e-05,19.378046569916023
9.200155105817938e-05,19.38957256992796
9.201772775761183e-05,19.401100596563264
9.203390730140503e-05,19.412630650178205
9.205008969005917e-05,19.42416273112924
9.206627492407443e-05,19.435696839772795
9.208246300395113e-05,19.447232976465454
9.209865393018963e-05,19.45877114156375
9.211484770329046e-05,19.470311335424384
9.213104432375413e-05,19.48185355840403
9.214724379208135e-05,19.493397810859523
9.21634461087728e-05,19.504944093147657
9.217965127432937e-05,19.516492405625375
9.219585928925192e-05,19.52804274864961
9.221207015404153e-05,19.53959512257745
9.222828386919921e-05,19.551218088669465
9.224450043522621e-05,19.562896106984777
9.226071985262375e-05,19.57457617865285
9.227694212189323e-05,19.586258304034793
9.229316724353606e-05,19.597942483491636
9.230939521805381e-05,19.60962871738462
9.232562604594811e-05,19.621317006074936
9.234185972772059e-05,19.63300734992385
9.235809626387316e-05,19.644699749292798
9.23743356549076e-05,19.656394204543137
9.2390577901326e-05,19.668090716036396
9.24068230036303e-05,19.679789284134095
9.242307096232279e-05,19.69148990919788
9.243932177790558e-05,19.70319259158939
9.245557545088109e-05,19.714897331670404
9.247183198175167e-05,19.726604129802684
9.248809137101991e-05,19.73831298634815
9.25043536191883e-05,19.750023901668676
9.252061872675963e-05,19.761736876126314
9.253688669423657e-05,19.773451910083068
9.255315752212206e-05,19.785169003901117
9.2569431210919e-05,19.7968881579426
9.258570776113046e-05,19.8086093725698
9.260198717325951e-05,19.82033264814499
9.261826944780944e-05,19.832057985030612
9.263455458528348e-05,19.843785383589037
9.265084258618507e-05,19.855514844182828
9.266713345101765e-05,19.8672463671745
9.268342718028483e-05,19.878979952926745
9.269972377449025e-05,19.89071560180222
9.271602323413761e-05,19.90245331416368
9.27323255597308e-05,19.91430693334344
9.27486307517737e-05,19.926171201274567
9.276493881077037e-05,19.938037555306874
9.278124973722484e-05,19.949905995807104
9.279756353164137e-05,19.961776523142188
9.281388019452417e-05,19.973649137679
9.283019972637768e-05,19.985523839784605
9.284652212770625e-05,19.997400629825957
9.286284739901453e-05,20.009279508170277
9.287917554080707e-05,20.021160475184686
9.289550655358864e-05,20.03304353123649
9.291184043786402e-05,20.04492867669296
9.292817719413813e-05,20.0568159119215
9.294451682291591e-05,20.068705237289535
9.29608593247025e-05,20.080596653164616
9.297720470000302e-05,20.09249015991427
9.299355294932273e-05,20.104385757906165
9.300990407316696e-05,20.116283447507996
