time_days,Nuclei:Po217 top 17
0.0022958839750091254,710364693014.121
0.0022962876619531834,710482822251.695
0.002296691419877812,710600066490.6827
0.0022970952487954893,710717103290.2549
0.0022974991487186977,710834160668.0223
0.0022979031196599204,710951238627.6028
0.002298307161631649,711068337172.6158
0.00229871127464637,711185456306.6809
0.0022991154587165756,711302596033.4174
0.0022995197138547573,711419756356.4456
0.0022999240400734147,711536937279.3878
0.002300328437385045,711654138805.8656
0.0023007329058021475,711771360939.5015
0.0023011374453372232,711888603683.918
0.0023015420560027803,712005867042.7401
0.0023019467378113246,712123151019.592
0.0023023514907753646,712240455618.0988
0.0023027563149074118,712357780841.8855
0.002303161210219977,712475126694.579
0.002303566176725581,712592493179.8068
0.0023039712144367398,712709880301.1959
0.002304376323365973,712827288062.3751
0.0023047815035258,712944716466.9725
0.0023051867549287513,713062165518.6189
0.00230559207758735,713179635220.9438
0.002305997471514126,713297125577.5782
0.002306402936721608,713414636592.1531
0.0023068084732223338,713532168268.3016
0.0023072140810288357,713649720609.6558
0.0023076197601536535,713767293619.8494
0.002308025510609323,713884887302.5157
0.0023084313324083917,714002501661.2908
0.0023088372255634015,714120136699.8092
0.0023092431900868992,714237792421.7068
0.0023096492259914313,714355468830.6195
0.002310055333289553,714473165930.1863
0.002310461511993815,714590883724.0441
0.0023108677621167736,714708622215.8314
0.002311274083670986,714826381409.1874
0.0023116804766690094,714944161307.7513
0.00231208694112341,715061961915.1647
0.002312493477046751,715179783235.0685
0.0023129000844515986,715297625271.1039
0.0023133067633505184,715415488026.913
0.002313713513756086,715533371506.1396
0.002314120335680872,715651275712.4272
0.0023145272291374523,715769009561.2183
0.0023149341941384022,715885727803.1768
0.002315341230696305,716002466567.3167
0.0023157483388237415,716119225857.2457
0.002316155518533295,716236005676.5724
0.0023165627698375495,716352806028.906
0.002316970092749099,716469626917.8582
0.002317377487280531,716586468347.0387
0.0023177849534444387,716703330320.0588
0.0023181924912534157,716820212840.5303
0.002318600100720063,716937115912.0671
0.002319007781856978,717054039538.2819
0.0023194155346767634,717170983722.7886
0.0023198233591920207,717287948469.2013
0.0023202312554153606,717404933781.1366
0.0023206392233593885,717521939662.2095
0.0023210472630367162,717638966116.0364
0.0023214553744599566,717756013146.2349
0.0023218635576417214,717873080756.422
0.002322271812594634,717990168950.2173
0.0023226801393313105,718107277731.2389
0.0023230885378643733,718224407103.1073
0.0023234970082064445,718341557069.4418
0.0023239055503701538,718458727633.8643
0.002324314164368128,718575918799.9961
0.002324722850212998,718693130571.4596
0.002325131607917394,718810362951.8768
0.002325540437493956,718927615944.8724
0.002325949338955319,719044889554.0707
0.0023263583123141226,719162183783.095
0.0023267673575830057,719279498635.5717
0.0023271764747746174,719396834115.1272
0.0023275856639016017,719514190225.3876
0.0023279949249766065,719631566969.9806
0.002328404258012281,719748964352.5332
0.0023288136630212823,719866382376.6758
0.002329223140016263,719983821046.0364
0.0023296326890098803,720101280364.2452
0.0023300423100147947,720218760334.9329
0.0023304520030436645,720336260961.7297
0.0023308617681091597,720453782248.2689
0.002331271605223943,720571324198.1824
0.0023316815144006835,720688886815.1028
0.0023320914956520495,720806470102.6637
0.002332501548990718,720924074064.5006
0.002332911674429363,721041698704.248
0.002333321871980661,721159344025.5411
0.00233373214165729,721277010032.0157
0.0023341424834719352,721393677569.6714
0.0023345528974372796,721510141596.7517
0.002334963383566009,721626626101.3109
0.0023353739418708105,721743131086.9491
0.002335784572364378,721859656557.2683
0.002336195275059403,721976202515.8694
0.0023366060499685807,722092768966.3552
0.0023370168971046062,722209355912.3276
0.002337427816480184,722325963357.3916
0.0023378388081080133,722442591305.1506
0.0023382498720007985,722559239759.2096
0.0023386610081712464,722675908723.1742
0.0023390722166320627,722792598200.6497
0.0023394834973959637,722909308195.244
0.002339894850475659,723026038710.564
0.0023403062758838647,723142789750.2177
0.002340717773633296,723259561317.8129
0.002341129343736677,723376353416.9602
0.0023415409862067283,723493166051.2692
0.0023419527010561728,723609999224.3501
0.0023423644882977364,723726852939.8138
0.002342776347944151,723843727201.2731
0.0023431882800081455,723960622012.3396
0.002343600284502454,724077537376.6268
0.0023440123614398094,724194473297.7474
0.0023444245108329535,724311429779.3176
0.0023448367326946245,724428406824.9514
0.002345249027037564,724545404438.2643
0.002345661393874515,724662422622.8722
0.0023460738332182272,724779461382.3928
0.0023464863450814487,724896520720.4437
0.002346898929476931,725013600640.6426
0.002347311586417426,725130701146.6082
0.0023477243159156875,725247822241.9598
0.002348137117984479,725364963930.3184
0.002348549992636557,725482126215.304
0.0023489629398846844,725599309100.5381
0.002349375959741624,725716512589.6422
0.0023497890522201467,725833736686.24
0.0023502022173330197,725950981393.9537
0.0023506154550930135,726068246716.4083
0.0023510287655129007,726185532657.2269
0.0023514421486054604,726302839220.036
0.002351855604383469,726420166408.4609
0.002352269132859707,726537514226.1278
0.0023526827340469548,726654882676.6637
0.002353096407958001,726772271763.6971
0.0023535101546056313,726888580647.9038
0.0023539239740026346,727004752156.0756
0.0023543378661618005,727120944090.2887
0.002354751831095927,727237156454.1371
0.0023551658688178074,727353389251.2107
0.0023555799793402413,727469642485.1028
0.0023559941626760264,727585916159.4062
0.0023564084188379695,727702210277.7155
0.0023568227478388743,727818524843.625
0.002357237149691548,727934859860.7296
0.0023576516244087995,728051215332.6255
0.002358066172003439,728167591262.9081
0.0023584807924882847,728283987655.1757
0.002358895485876151,728400404513.0254
0.0023593102521798563,728516841840.0557
0.00235972509141222,728633299639.8647
0.0023601400035860682,728749777916.0532
0.0023605549887142246,728866276672.2207
0.0023609700468095176,728982795911.9685
0.0023613851778847743,729099335638.8973
0.0023618003819528307,729215895856.6101
0.0023622156590265195,729332476568.7094
0.0023626310091186776,729449077778.7981
0.002363046432242141,729565699490.4799
0.002363461928409756,729682341707.3607
0.002363877497634363,729799004433.0457
0.0023642931399288085,729915687671.1395
0.0023647088553059373,730032391425.2491
0.0023651246437786048,730149115698.9827
0.0023655405053596614,730265860495.947
0.0023659564400619606,730382625819.751
0.00236637244789836,730499411674.0037
0.002366788528881718,730616218062.3142
0.002367204683024898,730733044988.2938
0.002367620910340763,730849892455.5529
0.0023680372108421787,730966760467.7032
0.0023684535845420115,731083649028.3564
0.0023688700314531356,731200558141.1268
0.0023692865515884225,731317487809.6273
0.0023697031449607464,731434438037.4716
0.0023701198115829835,731551408828.2744
0.0023705365514680166,731668400185.6519
0.0023709533646287255,731785412113.2197
0.0023713702510779954,731902444614.5946
0.0023717872108287097,732019497693.3934
0.0023722042438937612,732136571353.2352
0.002372621350286039,732253265983.2585
0.002373038530018436,732369106887.681
0.0023734557831038457,732484968160.012
0.0023738731095551704,732600849803.8348
0.0023742905093853076,732716751822.7305
0.0023747079826071595,732832674220.2806
0.0023751255292336305,732948617000.0688
0.0023755431492776258,733064580165.6782
0.002375960842752058,733180563720.6941
0.0023763786096698374,733296567668.7007
0.0023767964500438763,733412592013.2837
0.0023772143638870888,733528636758.0286
0.002377632351212398,733644701906.5234
0.0023780504120327214,733760787462.355
0.002378468546360982,733876893429.1117
0.0023788867542101026,733993019810.3812
0.0023793050355930146,734109166609.7542
0.0023797233905226457,734225333830.8198
0.0023801418190119274,734341521477.1692
0.0023805603210737916,734457729552.3923
0.002380978896721179,734573958060.0829
0.002381397545967026,734690207003.8322
0.002381816268824273,734806476387.2338
0.0023822350653058618,734922766213.8806
0.0023826539354247418,735039076487.368
0.0023830728791938583,735155407211.2909
0.002383491896626162,735271758389.2446
0.002383910987734602,735388130024.8248
0.0023843301525321376,735504522121.6299
0.0023847493910317237,735620934683.2566
0.0023851687032463193,735737367713.3031
0.0023855880891888856,735853821215.3683
0.002386007548872384,735970295193.0505
0.002386427082309785,736086789649.9517
0.002386846689514054,736203304589.6716
0.0023872663704981624,736319840015.8116
0.0023876861252750806,736436395931.9736
0.002388105953857787,736552972341.7606
0.0023885258562592582,736669569248.7755
0.0023889458324924734,736786186656.6223
0.0023893658825704114,736902824568.9049
0.0023897860065060614,737019482989.2296
0.002390206204312408,737136161921.2014
0.002390626476002439,737252861368.4271
0.0023910468215891443,737369581334.5128
0.002391467241085521,737486321823.0675
0.0023918877345045623,737602914173.5863
0.002392308301859267,737718406940.7491
0.002392728943162632,737833920014.6056
0.0023931496584276646,737949453398.7269
0.002393570447667367,738065007096.6833
0.002393991310894747,738180581112.0468
0.002394412248122813,738296175448.3896
0.0023948332593645752,738411790109.2842
0.0023952543446330516,738527425098.3046
0.0023956755039412554,738643080419.0249
0.0023960967373022066,738758756075.0198
0.002396518044728922,738874452069.8636
0.002396939426234431,738990168407.1345
0.002397360881831755,739105905090.408
0.0023977824115339226,739221662123.2609
0.002398204015353961,739337439509.2715
0.0023986256933049067,739453237252.0186
0.0023990474453997926,739569055355.0815
0.0023994692716516547,739684893822.0393
0.0023998911720735307,739800752656.4725
0.002400313146678466,739916631861.9631
0.002400735195479502,740032531442.0924
0.002401157318489685,740148451400.4424
0.0024015795157220606,740264391740.5952
0.0024020017871896836,740380352466.1364
0.002402424132905605,740496333580.6484
0.0024028465528828803,740612335087.7174
0.002403269047134566,740728356990.9277
0.0024036916156737207,740844399293.866
0.00240411425851341,740960462000.1189
0.002404536975666696,741076545113.2743
0.0024049597671466456,741192648636.9192
0.0024053826329663254,741308772574.6426
0.002405805573138811,741424916930.034
0.0024062285876771746,741541081706.6835
0.0024066516765944906,741657266908.181
0.0024070748399038356,741773472538.1173
0.0024074980776182943,741889698600.0856
0.002407921389750947,742005945097.6775
0.0024083447763148793,742122212034.486
0.0024087682373231762,742238499414.1039
0.0024091917727889307,742354807240.1272
0.002409615382725234,742471135516.1501
0.002410039067145179,742587484245.7682
0.0024104628260618608,742703853432.5765
0.002410886659488382,742820243080.174
0.002411310567437842,742936236132.7052
0.0024117345499233447,743051363302.5481
0.0024121586069579927,743166510714.7993
0.002412582738554899,743281678373.0183
0.002413006944727171,743396866280.7642
0.0024134312254879223,743512074441.5977
0.002413855580850267,743627302859.0797
0.0024142800108273212,743742551536.7709
0.002414704515432208,743857820478.235
0.002415129094678047,743973109687.0336
0.0024155537485779626,744088419166.7311
0.002415978477145079,744203748920.8903
0.00241640328039253,744319098953.0775
0.0024168281583334442,744434469266.8569
0.0024172531109809543,744549859865.7949
0.0024176781383481944,744665270753.4573
0.002418103240448307,744780701933.4128
0.00241852841729443,744896153409.2283
0.002418953668899706,745011625184.4723
0.002419378995277279,745127117262.7135
0.0024198043964402983,745242629647.5225
0.002420229872401913,745358162342.4695
0.0024206554231752746,745473715351.1248
0.002421081048773535,745589288677.0602
0.002421506749209855,745704882323.8485
0.0024219325244973916,745820496295.0621
0.002422358374649306,745936130594.2749
0.0024227842996787604,746051785225.0604
0.0024232102995989206,746167460190.9932
0.002423636374422957,746283155495.6495
0.002424062524164039,746398871142.6052
0.0024244887488353386,746514607135.4365
0.0024249150484500293,746630363477.7201
0.0024253414230212926,746746140173.0352
0.002425767872562306,746861937224.96
0.0024261943970862515,746977754637.0731
0.002426620996606311,747093592412.9542
0.002427047671135675,747209450556.1842
0.0024274744206875315,747325329070.3441
0.002427901245275071,747441227959.0153
0.0024283281449114856,747557147225.7797
0.002428755119609974,747673086874.2213
0.002429182169383734,747789046907.9233
0.002429609294245965,747905027330.4695
0.002430036494209868,748021028145.4443
0.0024304637692886526,748137049356.4343
0.0024308911194955243,748251937841.2524
0.0024313185448436928,748366682026.7654
0.00243174604534637,748481446387.344
0.0024321736210167685,748596230926.5348
0.002432601271868109,748711035647.8866
0.0024330289979136097,748825860554.948
0.0024334567991664904,748940705651.2675
0.0024338846756399735,749055570940.3944
0.0024343126273472892,749170456425.8806
0.0024347406543016644,749285362111.2756
0.002435168756516329,749400288000.1316
0.002435596934004514,749515234096.0002
0.00243602518677946,749630200402.4355
0.0024364535148544016,749745186922.9899
0.0024368819182425793,749860193661.2179
0.002437310396957233,749975220620.6737
0.002437738951011612,750090267804.9136
0.0024381675804189614,750205335217.493
0.0024385962851925297,750320422861.9686
0.0024390250653455675,750435530741.8967
0.0024394539208913327,750550658860.8367
0.0024398828518430796,750665807222.3466
0.0024403118582140663,750780975829.985
0.0024407409400175545,750896164687.3119
0.002441170097266805,751011373797.8873
0.0024415993299750885,751126603165.2726
0.0024420286381556695,751241852793.0295
0.0024424580218218197,751357122684.72
0.0024428874809868093,751472412843.9062
0.002443317015663917,751587723274.1533
0.0024437466258664187,751703053979.024
0.0024441763116075936,751818404962.0837
0.002444606072900722,751933776226.897
0.0024450359097590926,752049167777.0305
0.002445465822195989,752164579616.0514
0.002445895810224701,752280011747.5255
0.0024463258738585186,752395464175.0214
0.0024467560131107378,752510936902.108
0.0024471862279946545,752626429932.3539
0.0024476165185235658,752741943269.3291
0.0024480468847107705,752857476916.6031
0.002448477326569576,752973030877.7483
0.002448907844113286,753088605156.3357
0.002449338437355208,753204199755.9376
0.0024497691063086495,753319814680.1259
0.0024501998509869278,753434397264.0106
0.002450630671403355,753548721049.6895
0.0024510615675712483,753663064936.5125
0.002451492539503927,753777428928.014
0.0024519235872147117,753891813027.7284
0.0024523547107169297,754006217239.1923
0.0024527859100239055,754120641565.941
0.0024532171851489684,754235086011.5117
0.002453648536105447,754349550579.4409
0.0024540799629066794,754464035273.2675
0.0024545114655659984,754578540096.5294
0.002454943044096744,754693065052.7664
0.0024553746985122526,754807610145.5175
0.0024558064288258724,754922175378.3241
0.002456238235050946,755036760754.7266
0.0024566701172008217,755151366278.267
0.0024571020752888464,755265991952.487
0.002457534109328378,755380637780.9308
0.002457966219332767,755495303767.1407
0.002458398405315372,755609989914.6619
0.002458830667289549,755724696227.0376
0.002459263005268665,755839422707.8153
0.002459695419266081,755954169360.5398
0.002460127909295164,756068936188.7584
0.0024605604753692827,756183723196.0178
0.002460993117501805,756298530385.8654
0.0024614258357061095,756413357761.8512
0.00246185862999557,756528205327.5239
0.002462291500383564,756643073086.4329
0.00246272444688347,756757961042.128
0.002463157469508675,756872869198.162
0.0024635905682725626,756987797558.0853
0.0024640237431885195,757102746125.4506
0.002464456994269934,757217714903.8102
0.002464890321530202,757332703896.7186
0.0024653237249827173,757447713107.7295
0.0024657572046408757,757562742540.3978
0.002466190760518074,757677792198.2782
0.0024666243926277187,757792862084.9275
0.0024670581009832125,757907952203.9027
0.0024674918855979605,758023062558.7606
0.002467925746485369,758138193153.0586
0.0024683596836588546,758253343990.3558
0.0024687936971318283,758368515074.2117
0.0024692277869177055,758483625075.2161
0.0024696619530299043,758597491348.5887
0.0024700961954818436,758711377642.6588
0.00247053051428695,758825283960.9474
0.002470964909458647,758939210306.9744
0.0024713993810103617,759053156684.2612
0.0024718339289555224,759167123096.3297
0.0024722685533075657,759281109546.7026
0.0024727032540799235,759395116038.9036
0.0024731380312860343,759509142576.4558
0.002473572884939333,759623189162.8829
0.002474007815053268,759737255801.7119
0.00247444282164128,759851342496.4672
0.0024748779047168157,759965449250.6749
0.0024753130642933222,760079576067.862
0.002475748300384254,760193722951.5568
0.0024761836130030644,760307889905.2871
0.0024766190021632073,760422076932.5809
0.00247705446787814,760536284036.968
0.0024774900101613277,760650511221.9789
0.00247792562902623,760764758491.1437
0.002478361324486314,760879025847.9939
0.0024787970965550444,760993313296.0605
0.002479232945245895,761107620838.8776
0.0024796688705723377,761221948479.9774
0.0024801048725478464,761336296222.8934
0.002480540951185899,761450664071.1604
0.0024809771064999717,761565052028.3124
0.002481413338503552,761679460097.8862
0.0024818496472101222,761793888283.4177
0.0024822860326331685,761908336588.4435
0.002482722494786178,762022805016.5006
0.0024831590336826465,762137293571.128
0.0024835956493360657,762251802255.8645
0.0024840323417599317,762366331074.2483
0.0024844691109677406,762480880029.8195
0.002484905956972999,762595449126.1198
0.002485342879789207,762710038366.6895
0.0024857798794298705,762824647755.0708
0.0024862169559084954,762939277294.8049
0.002486654109238597,763053926989.4369
0.0024870913394336855,763168596842.5094
0.0024875286465072762,763283286857.5665
0.002487966030472884,763397997038.153
0.0024884034913440346,763512727387.8151
0.002488841029134247,763626554831.3062
0.0024892786438570464,763739966682.072
0.0024897163355259598,763853398473.6326
0.0024901541041545145,763966850209.4932
0.0024905919497562466,764080321893.1614
0.0024910298723446887,764193813528.1436
0.002491467871933377,764307325117.9482
0.002491905948535848,764420856666.0833
0.0024923441021656484,764534408176.0586
0.002492782332836319,764647979651.3834
0.0024932206405614056,764761571095.568
0.002493659025354456,764875182512.1232
0.002494097487229024,764988813904.5613
0.0024945360261986616,765102465276.3943
0.0024949746422769244,765216136631.1346
0.002495413335477368,765329827972.295
0.002495852105813557,765443539303.3914
0.0024962909532990525,765557270627.9373
0.0024967298779474197,765671021949.4481
0.002497168879772224,765784793271.4391
0.0024976079587870396,765898584597.4283
0.0024980471150054364,766012395930.9316
0.00249848634844099,766126227275.4674
0.002498925659107277,766240078634.5542
0.0024993650470178748,766353950011.7095
0.0024998045121863693,766467841410.455
0.0025002440546263434,766581752834.3097
0.002500683674351383,766695684286.7949
0.002501123371375076,766809635771.4316
0.0025015631457110175,766923607291.7423
0.0025020029973727995,767037598851.2501
0.0025024429263740175,767151610453.4778
0.0025028829327282693,767265642101.9487
0.0025033230164491593,767379693800.1887
0.002503763177550289,767493765551.7223
0.002504203416045264,767607857360.0757
0.002504643731947691,767721969228.7738
0.002505084125271185,767836101161.346
0.0025055245960293555,767950253161.3186
0.0025059651442358192,768064425232.2205
0.0025064057699041914,768178617377.5792
0.0025068464730480964,768292829600.9259
0.0025072872536811546,768407061905.7903
0.0025077281118169913,768521314295.7028
0.002508169047469232,768634706159.3015
0.0025086100606515095,768747626805.5356
0.0025090511513774553,768860567306.1937
0.0025094923196607027,768973527664.7662
0.0025099335655148895,769086507884.7452
0.0025103748889536526,769199507969.622
0.002510816289990638,769312527922.8901
0.002511257768639488,769425567748.0424
0.002511699324913849,769538627448.573
0.0025121409588273673,769651707027.9757
0.002512582670393699,769764806489.747
0.0025130244596264966,769877925837.3815
0.0025134663265394142,769991065074.376
0.00251390827114611,770104224204.2269
0.0025143502934602486,770217403230.433
0.002514792393495491,770330602156.4921
0.002515234571265503,770443820985.9025
0.0025156768267839513,770557059722.1633
0.0025161191600645096,770670318368.776
0.00251656157112085,770783596929.2401
0.0025170040599666464,770896895407.0577
0.002517446626615576,771010213805.7294
0.002517889271081322,771123552128.7594
0.002518331993377566,771236910379.6499
0.002518774793517992,771350288561.9049
0.0025192176715162877,771463686679.0284
0.002519660627386141,771577104734.5253
0.0025201036611412478,771690542731.902
0.002520546772795301,771804000674.6642
0.002520989962361998,771917478566.319
0.002521433229855036,772030976410.3729
0.0025218765752881207,772144494210.3357
0.002522319998674954,772258031969.7146
0.002522763500029243,772371589692.0197
0.002523207079364695,772485167380.7601
0.002523650736695025,772598765039.4471
0.002524094472033945,772712382671.592
0.0025245382853951717,772826020280.7058
0.002524982176792421,772939677870.301
0.002525426146239419,773053355443.8915
0.0025258701937498863,773167053004.9901
0.00252631431933755,773280770557.1113
0.0025267585230161352,773394508103.7695
0.002527202804799378,773508265648.4812
0.002527647164701008,773620737736.8644
0.0025280916027347624,773733150506.1571
0.0025285361189143784,773845583040.5715
0.0025289807132535943,773958035343.5828
0.0025294253857661574,774070507418.6671
0.002529870136465811,774182999269.3005
0.002530314965366302,774295510898.9602
0.0025307598724813797,774408042311.1234
0.0025312048578248,774520593509.2688
0.0025316499214103156,774633164496.8748
0.0025320950632516845,774745755277.4211
0.002532540283362664,774858365854.3871
0.0025329855817570203,774970996231.2544
0.0025334309584485164,775083646411.5038
0.002533876413450919,775196316398.6171
0.0025343219467779954,775309006196.0764
0.002534767558443522,775421715807.3656
0.002535213248461271,775534445235.9684
0.002535659016845019,775647194485.3684
0.0025361048636085427,775759963559.0503
0.0025365507887656286,775872752460.5011
0.002536996792330058,775985561193.2057
0.0025374428743156177,776098389760.6515
0.002537889034736096,776211238166.3257
0.002538335273605283,776324106413.7155
0.0025387815909369755,776436994506.3107
0.002539227986744968,776549902447.6002
0.0025396744610430596,776662830241.0736
0.002540121013845048,776775777890.2208
0.0025405676451647425,776888745398.5343
0.0025410143550159453,777001732769.5049
0.002541461143412465,777114740006.6249
0.00254190801036811,777227767113.3866
0.0025423549558966983,777340814093.2847
0.0025428019800120432,777453880949.8131
0.002543249082727962,777566967686.4658
0.0025436962640582737,777680074306.7383
0.0025441435240168052,777793200814.1276
0.0025445908626173792,777906347212.1293
0.002545038279873824,778019513504.2411
0.002545485775799967,778132699693.9598
0.002545933350409645,778245905784.7853
0.002546381003716692,778359131780.2158
0.002546828735734944,778471571682.1708
0.0025472765464782396,778583440320.9808
0.002547724435960425,778695328629.2374
0.002548172404195342,778807236610.3978
0.0025486204511968396,778919164267.9216
0.002549068576978766,779031111605.2672
0.0025495167815549713,779143078625.8956
0.0025499650649393147,779255065333.2675
0.00255041342714565,779367071730.844
0.0025508618681878378,779479097822.0876
0.0025513103880797365,779591143610.46
0.0025517589868352154,779703209099.4249
0.0025522076644681393,779815294292.4464
0.002552656420992376,779927399192.9885
0.002553105256421796,780039523804.516
0.002553554170770277,780151668130.495
0.0025540031640516932,780263832174.3916
0.002554452236279924,780376015939.6724
0.002554901387468848,780488219429.805
0.0025553506176323533,780600442648.2576
0.002555799926784324,780712685598.4989
0.0025562493149386485,780824948283.9978
0.002556698782109216,780937230708.224
0.002557148328309925,781049532874.649
0.002557597953554667,781161854786.743
0.0025580476578573427,781274196447.9786
0.002558497441231852,781386557861.8273
0.0025589473036920956,781498939031.762
0.0025593972452519842,781611339961.2565
0.0025598472659254237,781723760653.7856
0.0025602973657263242,781836201112.8231
0.002560747544668597,781948661341.8445
0.0025611978027661616,782061141344.3265
0.002561648140032934,782173641123.7452
0.002562098556482835,782286160683.5781
0.0025625490521297848,782398700027.302
0.002562999626987713,782511259158.3969
0.0025634502810705445,782623838080.3413
0.002563901014392211,782736436796.6143
0.0025643518269666417,782849055310.6962
0.0025648027188077765,782961693626.0684
0.00256525368992955,783074351746.2124
0.0025657047403459038,783187029674.6102
0.002566155870070777,783298899841.1001
0.0025666070791181186,783410082301.6024
0.0025670583675018745,783521284310.8984
0.002567509735235994,783632505872.4254
0.00256796118233443,783743746989.621
0.0025684127088111334,783855007665.9226
0.0025688643146800677,783966287904.7709
0.002569315999955189,784077587709.6042
0.00256976776465046,784188907083.8635
0.0025702196087798424,784300246030.9882
0.002570671532357308,784411604554.4209
0.002571123535396824,784522982657.6031
0.0025715756179123623,784634380343.9773
0.0025720277799178948,784745797616.9865
0.002572480021427402,784857234480.0743
0.002572932342454863,784968690936.6862
0.0025733847430142575,785080166990.2661
0.0025738372231195687,785191662644.2594
0.0025742897827847866,785303177902.1129
0.002574742422023899,785414712767.2734
0.0025751951408508967,785526267243.1881
0.002575647939279772,785637841333.3044
0.0025761008173245253,785749435041.0719
0.002576553774999154,785861048369.9396
0.002577006812317659,785972681323.3572
0.0025774599292940417,786084333904.7742
0.0025779131259423133,786196006117.643
0.0025783664022764803,786307697965.4149
0.0025788197583105537,786419409451.5419
0.002579273194058547,786531140579.4769
0.0025797267095344746,786642891352.6722
0.0025801803047523597,786754661774.5844
0.0025806339797262204,786866451848.6664
0.0025810877344700812,786978261578.3739
0.002581541568997965,787090090967.162
0.0025819954833239053,787201940018.4889
0.002582449477461931,787313808735.8104
0.002582903551426075,787425697122.5846
0.0025833577052303707,787537605182.2693
0.0025838119388888617,787649532918.3242
0.0025842662524155863,787761480334.2086
0.0025847206458245874,787873447433.3824
0.002585175119129909,787985434219.3064
0.0025856296723456035,788097440695.4423
0.00258608430548572,788209466865.2518
0.002586539018564311,788321512732.1976
0.0025869938115954294,788433527141.9413
0.002587448684593139,788544044827.096
0.002587903637571498,788654581944.1555
0.0025883586705445685,788765138496.5363
0.002588813783526417,788875714487.6556
0.0025892689765311086,788986309920.9305
0.0025897242495727187,789096924799.7806
0.0025901796026653176,789207559127.6246
0.002590635035822981,789318212907.8816
0.0025910905490597845,789428886143.9711
0.002591546142389813,789539578839.3153
0.002592001815827147,789650290997.3348
0.002592457569385872,789761022621.4517
0.0025929134030800733,789871773715.0881
0.002593369316923846,789982544281.668
0.0025938253109312804,790093334324.6146
0.002594281385116472,790204143847.3527
0.0025947375394935156,790314972853.306
0.0025951937740765164,790425821345.9022
0.002595650088879575,790536689328.5658
0.002596106483916796,790647576804.7244
0.002596562959202285,790758483777.8043
0.0025970195147501573,790869410251.235
0.002597476150574522,790980356228.4442
0.0025979328666894948,791091321712.8615
0.0025983896631091934,791202306707.916
0.0025988465398477357,791313311217.0385
0.0025993034969192482,791424335243.6602
0.0025997605343378544,791535378791.2122
0.0026002176521176803,791646441863.1272
0.0026006748502728555,791757524462.8374
0.002601132128817516,791868626593.7772
0.0026015894877657944,791979748259.3802
0.002602046927131828,792090889463.0806
0.002602504446929755,792202050208.3131
0.0026029620471737223,792313230498.5151
0.002603419727877872,792424430337.1222
0.0026038774890563524,792535649727.5715
0.00260433533072331,792646888673.3003
0.0026047932528929017,792758147177.7474
0.002605251255579281,792869425244.3511
0.002605709338796605,792980722876.5513
0.0026061675025590304,793092040077.7875
0.002606625746880725,793203376851.501
0.002607084071775851,793314733201.1332
0.002607542477258575,793426109130.1254
0.002608000963343066,793537504641.9197
0.0026084595300434996,793648363009.6555
0.0026089181773740486,793758216000.6244
0.00260937690534889,793868088306.6229
0.0026098357139822045,793977979931.0479
0.002610294603288171,794087890877.2946
0.002610753573280979,794197821148.7617
0.002611212623974814,794307770748.8467
0.002611671755383865,794417739680.9474
0.002612130967522323,794527727948.4628
0.0026125902604043857,794637735554.7928
0.0026130496340442495,794747762503.3379
0.0026135090884561135,794857808797.4987
0.002613968623654177,794967874440.6758
0.0026144282396526504,795077959436.2722
0.002614887936465738,795188063787.6901
0.0026153477141076494,795298187498.3325
0.0026158075725925944,795408330571.6028
0.0026162675119347934,795518493010.9064
0.0026167275321484595,795628674819.648
0.002617187633247814,795738876001.2324
0.002617647815247076,795849096559.0659
0.0026181080781604747,795959336496.5563
0.002618568422002235,796069595817.1102
0.0026190288467865873,796179874524.1357
0.002619489352527763,796290172621.0413
0.0026199499392399947,796400490111.2357
0.0026204106069375246,796510826998.1294
0.0026208713556345894,796621183285.1327
0.002621332185345432,796731558975.6562
0.002621793096084294,796841954073.111
0.002622254087865428,796952368580.9105
0.0026227151607030813,797062802502.4668
0.002623176314611506,797173255841.1934
0.0026236375496049543,797283728600.5034
0.0026240988656976885,797394220783.8125
0.0026245602629039657,797504732394.5355
0.0026250217412380483,797615263436.0883
0.0026254833007141984,797725813911.8865
0.0026259449413466884,797836383825.348
0.0026264066631497855,797946973179.89
0.0026268684661377617,798057581978.9307
0.0026273303503248904,798168210225.888
0.0026277923157254526,798278857924.1827
0.002628254362353726,798389525077.2343
0.0026287164902239935,798500211688.463
0.0026291786993505395,798610917761.2902
0.002629640989747649,798721564029.4623
0.0026301033614296162,798830713796.7592
0.0026305658144107316,798939882755.4364
0.00263102834870529,799049070908.869
0.0026314909643275868,799158278260.431
0.002631953661291926,799267504813.4989
0.002632416439612608,799376750571.4482
0.0026328792993039374,799486015537.6556
0.00263334224038022,799595299715.498
0.0026338052628557696,799704603108.3538
0.0026342683667448974,799813925719.6012
0.0026347315520619174,799923267552.6195
0.0026351948188211454,800032628610.787
0.002635658167036906,800142008897.4855
0.002636121596723519,800251408416.0951
0.00263658510789531,800360827169.9973
0.002637048700566604,800470265162.5732
0.002637512374751736,800579722397.2073
0.002637976130465036,800689198877.2812
0.0026384399677208395,800798694606.179
0.002638903886533484,800908209587.2854
0.0026393678869173075,801017743823.9844
0.002639831968886657,801127297319.663
0.0026402961324558764,801236870077.7063
0.002640760377639312,801346462101.5015
0.0026412247044513126,801456073394.4355
0.0026416891129062356,801565703959.8969
0.0026421536030184337,801675353801.2737
0.0026426181748022658,801785022921.9551
