time_days,Nuclei:La140 top 17
0.00023720441706485658,26.942354552136
0.0002372461248895048,26.95822908377211
0.00023728784004767013,26.974106406633023
0.00023732956254064188,26.990096700210852
0.00023737129236970993,27.00622517235607
0.000237413029536164,27.022356480376473
0.0002374547740412944,27.038490624770763
0.0002374965258863914,27.054627606037624
0.00023753828507274547,27.0707674246758
0.0002375800516016477,27.0869100811843
0.00023762182547438886,27.103055576062005
0.00023766360669226047,27.119203909808085
0.0002377053952565538,27.1353550829216
0.00023774719116856078,27.151509095901858
0.00023778899442957323,27.167665949248175
0.0002378308050408834,27.183825643459983
0.00023787262300378363,27.19998817903676
0.00023791444831956668,27.216153556478158
0.0002379562809895252,27.232321776283797
0.0002379981210149526,27.24849283895353
0.00023803996839714183,27.26466674498712
0.00023808182313738672,27.280843494884596
0.00023812368523698087,27.297023089145934
0.00023816555469721842,27.313205528271332
0.00023820743151939342,27.32939081276092
0.00023824931570480055,27.345578943115083
0.00023829120725473425,27.361769919834124
0.0002383331061704897,27.377963743418594
0.0002383750124533618,27.39416041436902
0.00023841692610464596,27.410359933186022
0.0002384588471256379,27.426562300370414
0.0002385007755176333,27.44276751642296
0.00023854271128192833,27.458975581844637
0.00023858465441981908,27.475186497136356
0.0002386266049326023,27.491400262799328
0.00023866856282157451,27.507616879334645
0.00023871052808803285,27.52383634724363
0.00023875250073327432,27.540058667027584
0.00023879448075859655,27.55628383918802
0.00023883646816529695,27.572511864226396
0.00023887846295467363,27.588742742644413
0.0002389204651280245,27.60497647494372
0.00023896247468664801,27.621213061626154
0.00023900449163184262,27.63745250319355
0.00023904651596490725,27.653694800147953
0.00023908854768714077,27.67007309255432
0.00023913058679984255,27.686569695051606
0.00023917263330431189,27.70306919815252
0.00023921468720184875,27.71957160236718
0.00023925674849375274,27.736076908205558
0.0002392988171813243,27.752585116177954
0.00023934089326586373,27.769096226794606
0.00023938297674867148,27.78561024056586
0.00023942506763104863,27.80212715800223
0.0002394671659142961,27.818646979614222
0.0002395092715997153,27.835169705912527
0.00023955138468860759,27.851695337407808
0.00023959350518227494,27.868223874610976
0.00023963563308201913,27.884755318032834
0.00023967776838914259,27.901289668184496
0.00023971991110494754,27.917826925576936
0.0002397620612307369,27.93436709072145
0.00023980421876781334,27.950910164129226
0.00023984638371748015,27.967456146311676
0.00023988855608104054,27.984005037780165
0.00023993073585979832,28.000556839046357
0.00023997292305505706,28.017111550621756
0.00024001511766812107,28.033669173018204
0.00024005731970029438,28.05022970674741
0.00024009952915288166,28.066793152321328
0.00024014174602718754,28.083359510251903
0.0002401839703245171,28.099928781051286
0.0002402262020461755,28.1165009652316
0.00024026844119346804,28.13307606330507
0.0002403106877677006,28.14965407578414
0.00024035294177017881,28.166235003181136
0.00024039520320220904,28.182818846008704
0.00024043747206509738,28.19940560477937
0.00024047974836015064,28.215995280005888
0.00024052203208867542,28.232587872201048
0.00024056432325197895,28.249183381877767
0.00024060662185136826,28.265781809548955
0.0002406489278881511,28.28238315572779
0.00024069124136363496,28.29898742092733
0.00024073356227912796,28.315594605660905
0.00024077589063593817,28.332204710441783
0.00024081822643537412,28.348817735783488
0.00024086056967874428,28.365666673502282
0.00024090292036735774,28.382537181400743
0.00024094527850252338,28.399410655646694
0.00024098764408555072,28.41628709676183
0.00024103001711774918,28.4331665052677
0.0002410723976004287,28.450048881686165
0.0002411147855348991,28.46693422653896
0.00024115718092247092,28.483822540348136
0.00024119958376445444,28.50071382363567
0.00024124199406216025,28.517608076923633
0.00024128441181689965,28.534505300734352
0.00024132683702998345,28.551405495590018
0.00024136926970272336,28.56830866201314
0.00024141170983643081,28.585214800526124
0.0002414541574324178,28.602123911651613
0.0002414966124919963,28.619035995912224
0.00024153907501647882,28.6359510538308
0.00024158154500717767,28.652869085930092
0.0002416240224654059,28.669790092733162
0.00024166650739247631,28.686714074762953
0.00024170899978970237,28.703641032542706
0.0002417514996583973,28.72057096659551
0.0002417940069998751,28.737503877444848
0.00024183652181544946,28.75443976561397
0.00024187904410643475,28.771378631626494
0.00024192157387414526,28.78832047600596
0.0002419641111198957,28.805265299276083
0.00024200665584500083,28.822213101960592
0.0002420492080507759,28.83916388458342
0.00024209176773853607,28.856117647668462
0.00024213433490959712,28.87307439173986
0.00024217690956527475,28.89003411732172
0.00024221949170688482,28.906996824938215
0.0002422620813357438,28.923962515113775
0.00024230467845316804,28.940931188372733
0.00024234728306047444,28.957902845239715
0.0002423898951589797,28.974877486239212
0.00024243251475000128,28.991855111896015
0.00024247514183485628,29.008835722734833
0.0002425177764148627,29.02581931928066
0.00024256041849133805,29.042805902058355
0.0002426030680656008,29.059952149081724
0.00024264572513896896,29.077199366646017
0.0002426883897127614,29.094449616794865
0.0002427310617882967,29.111702900061385
0.00024277374136689404,29.128959216978977
0.00024281642844987256,29.146218568080965
0.00024285912303855195,29.163480953900947
0.00024290182513425168,29.18074637497242
0.000242944534738292,29.19801483182916
0.00024298725185199283,29.21528632500483
0.00024302997647667488,29.232560855033444
0.00024307270861365863,29.249838422448914
0.00024311544826426492,29.26711902778525
0.00024315819542981506,29.284402671576697
0.00024320095011163024,29.30168935435742
0.0002432437123110322,29.318979076661854
0.00024328648202934258,29.336271839024356
0.00024332925926788367,29.353567641979538
0.0002433720440279775,29.370866486061942
0.00024341483631094686,29.388168371806405
0.0002434576361181142,29.405473299747594
0.0002435004434508028,29.42278127042056
0.0002435432583103357,29.440092284360208
0.00024358608069803645,29.4574063421017
0.0002436289106152286,29.47472344418017
0.0002436717480632362,29.49204359113097
0.00024371459304338327,29.50936678348939
0.00024375744555699434,29.526693021791004
0.0002438003056053939,29.544022306571303
0.0002438431731899069,29.561354638366005
0.00024388604831185833,29.57869001771082
0.0002439289309725736,29.59602844514165
0.0002439718211733781,29.61336992119436
0.00024401471891559781,29.630714446405086
0.00024405762420055864,29.64806202130991
0.00024410053702958673,29.665412646445045
0.00024414345740400876,29.682766322346854
0.00024418638532515126,29.700123049551678
0.00024422932079434134,29.71748282859614
0.00024427226381290606,29.73484566001675
0.00024431521438217287,29.752211544350267
0.00024435817250346943,29.769734808888334
0.0002444011381781236,29.787364500461173
0.00024444411140746346,29.804997291868975
0.0002444870921928175,29.82263318365686
0.00024453008053551404,29.84027217636989
0.0002445730764368822,29.85791427055336
0.00024461607989825074,29.87555946675254
0.0002446590909209492,29.89320776551294
0.00024470210950630687,29.91085916738001
0.0002447451356556537,29.928513672899427
0.00024478816937031943,29.946171282616824
0.0002448312106516345,29.963831997078113
0.0002448742595009293,29.981495816829117
0.00024491731591953444,29.99916274241591
0.000244960379908781,30.016832774384557
0.00024500345146999977,30.0345059132812
0.0002450465306045226,30.052182159652247
0.0002450896173136808,30.069861514043964
0.00024513271159880637,30.087543977002934
0.0002451758134612312,30.10522954907564
0.0002452189229022879,30.122918230808867
0.00024526203992330874,30.140610022749264
0.0002453051645256268,30.15830492544383
0.00024534829671057483,30.17600293943942
0.0002453914364794863,30.193704065283168
0.00024543458383369455,30.211408303522163
0.0002454777387745335,30.229115654703733
0.00024552090130333686,30.246826119375154
0.000245564071421439,30.264539698083937
0.00024560724913017424,30.282256391377533
0.0002456504344308775,30.29997619980371
0.0002456936273248833,30.317699123910057
0.00024573682781352707,30.335425164244537
0.000245780035898144,30.353154321354967
0.0002458232515800699,30.370886595789475
0.0002458664748606404,30.388621988096066
0.0002459097057411917,30.40636049882304
0.00024595294422306017,30.424102128518715
0.0002459961903075821,30.441846877731393
0.00024603944399609454,30.4595947470097
0.0002460827052899343,30.477345736902155
0.0002461259741904388,30.495327308839855
0.0002461692506989454,30.513345298955493
0.0002462125348167919,30.531366457180788
0.0002462558265453162,30.54939078407271
0.00024629912588585654,30.567418280188488
0.00024634243283975127,30.585448946085293
0.0002463857474083392,30.60348278232053
0.000246429069592959,30.62151978945157
0.0002464723993949501,30.639559968036046
0.0002465157368156515,30.657603318631487
0.0002465590818564032,30.67564984179574
0.00024660243451854474,30.693699538086523
0.00024664579480341637,30.71175240806187
0.0002466891627123582,30.729808452279713
0.0002467325382467111,30.747867671298284
0.00024677592140781547,30.765930065675704
0.0002468193121970126,30.783995635970374
0.0002468627106156436,30.802064382740657
0.0002469061166650501,30.820136306545137
0.0002469495303465738,30.838211407942417
0.00024699295166155644,30.856289687491127
0.00024703638061134047,30.874371145750203
0.00024707981719726817,30.89245578327847
0.00024712326142068233,30.910543600634984
0.0002471667132829257,30.928634598378835
0.0002472101727853417,30.946728777069264
0.0002472536399292733,30.964826137265486
0.00024729711471606456,30.982926679527043
0.0002473405971470589,31.001030404413303
0.00024738408722360075,31.019137312483974
0.00024742758494703416,31.03724740429866
0.000247471090318704,31.05536068041726
0.0002475146033399547,31.073477141399565
0.0002475581240121316,31.091596787805667
0.00024760165233657974,31.109719620195563
0.00024764518831464486,31.127845639129546
0.0002476887319476725,31.145974845167803
0.00024773228323700874,31.164107238870834
0.00024777584218399967,31.182242820799008
0.00024781940878999196,31.20038159151303
0.00024786298305633214,31.218637352536042
0.0002479065649843671,31.23704628981053
0.00024795015457544417,31.25545846393499
0.0002479937518309105,31.27387387547852
0.000248037356752114,31.292292525010385
0.00024808096934040235,31.310714413099884
0.0002481245895971238,31.329139540316525
0.0002481682175236265,31.347567907229728
0.00024821185312125926,31.365999514409257
0.00024825549639137073,31.384434362424734
0.0002482991473353101,31.402872451846093
0.00024834280595442644,31.42131378324319
0.0002483864722500696,31.43975835718612
0.000248430146223589,31.458206174244953
0.000248473827876335,31.476657234990014
0.0002485175172096576,31.495111539991562
0.0002485612142249074,31.513569089820095
0.00024860491892343505,31.5320298850461
0.00024864863130659155,31.550493926240254
0.00024869235137572806,31.568961213973274
0.0002487360791321961,31.58743174881603
0.0002487798145773471,31.605905531339378
0.0002488235577125333,31.624382562114487
0.0002488673085391067,31.642862841712407
0.00024891106705841946,31.661346370704347
0.0002489548332718246,31.679833149661757
0.0002489986071806746,31.698323179155974
0.00024904238878632284,31.71681645975861
0.0002490861780901225,31.735312992041248
0.0002491299750934273,31.753812776575717
0.0002491737797975908,31.772315813933766
0.0002492175922039673,31.790822104687418
0.0002492614123139109,31.809331649408655
0.0002493052401287763,31.827844448669666
0.0002493490756499181,31.84636050304264
0.0002493929188786915,31.864879813100032
0.0002494367698164514,31.883402379414147
0.0002494806284645536,31.90192820255766
0.00024952449482435363,31.920457283103097
0.00024956836889720763,31.938989621623353
0.0002496122506844715,31.957597705331626
0.000249656140187502,31.97640339682214
0.0002497000374076556,31.99521239492397
0.00024974394234628924,32.01402470021857
0.0002497878550047601,32.0328403132874
0.00024983177538442545,32.051659234712055
0.0002498757034866431,32.07048146507428
0.0002499196393127708,32.089307004955856
0.0002499635828641666,32.10813585493874
0.00025000753414218893,32.126968015604874
0.00025005149314819643,32.145803487536455
0.00025009545988354773,32.16464227131563
0.00025013943434960205,32.183484367524805
0.00025018341654771853,32.202329776746296
0.0002502274064792569,32.22117849956275
0.00025027140414557675,32.240030536556674
0.00025031540954803826,32.25888588831093
0.0002503594226880015,32.27774455540822
0.0002504034435668271,32.296606538431604
0.0002504474721858757,32.315471837964004
0.00025049150854650844,32.334340454588684
0.00025053555265008626,32.35321238888877
0.0002505796044979708,32.3720876414477
0.00025062366409152364,32.39096621284885
0.0002506677314321069,32.40984810367585
0.00025071180652108243,32.42873331451227
0.000250755889359813,32.44762184594196
0.000250799979949661,32.466513698548724
0.0002508440782919893,32.48540887291648
0.0002508881843881612,32.504307369629394
0.0002509322982395399,32.52320918927155
0.00025097641984748916,32.542114332427275
0.0002510205492133726,32.561022799680885
0.00025106468633855463,32.57993459161693
0.0002511088312243992,32.598849708819905
0.00025115298387227124,32.61776815187461
0.0002511971442835352,32.63668992136567
0.0002512413124595564,32.65561501787813
0.0002512854884016999,32.67454344199684
0.0002513296721113315,32.69347519430702
0.0002513738635898167,32.71251521892382
0.00025141806283852166,32.73172353104044
0.0002514622698588125,32.750935220561225
0.0002515064846520558,32.77015028808013
0.0002515507072196182,32.78936873419098
0.00025159493756286686,32.80859055948796
0.0002516391756831687,32.82781576456512
0.00025168342158189146,32.84704435001683
0.00025172767526040254,32.866276316437364
0.0002517719367200701,32.885511664421294
0.0002518162059622622,32.90475039456315
0.00025186048298834714,32.923992507457555
0.00025190476779969384,32.94323800369943
0.00025194906039767087,32.96248688388356
0.00025199336078364764,32.981739148604994
0.00025203766895899333,33.000994798458805
0.00025208198492507767,33.02025383404026
0.0002521263086832704,33.039516255944584
0.00025217064023494174,33.05878206476727
0.00025221497958146185,33.078051261103795
0.0002522593267242015,33.09732384554983
0.0002523036816645314,33.11659981870104
0.00025234804440382264,33.135879181153314
0.0002523924149434464,33.15516193350257
0.00025243679328477444,33.1744480763449
0.0002524811794291783,33.19373761027635
0.00025252557337803025,33.2130305358933
0.00025256997513270225,33.23232685379201
0.0002526143846945671,33.25162656456902
0.0002526588020649973,33.27092966882081
0.0002527032272453661,33.29023616714418
0.00025274766023704656,33.30954606013582
0.000252792101041412,33.328859348392584
0.00025283654965983646,33.34817603251157
0.00025288100609369363,33.367496113089764
0.0002529254703443579,33.38681959072446
0.00025296994241320343,33.40614646601285
0.0002530144223016053,33.425476739552465
0.000253058910010938,33.44481041194074
0.000253103405542577,33.46414748377534
0.0002531479088978975,33.48370053884866
0.00025319242007827534,33.503317398127905
0.0002532369390850863,33.52293770664627
0.00025328146591970646,33.54256146501028
0.0002533260005835122,33.56218867382647
0.00025337054307788024,33.58181933370162
0.0002534150934041873,33.60145344524244
0.00025345965156381065,33.6210910090559
0.0002535042175581274,33.64073202574894
0.0002535487913885153,33.66037649592877
0.00025359337305635207,33.680024420202535
0.00025363796256301586,33.69967579917764
0.00025368255990988487,33.71933063346148
0.00025372716509833787,33.73898892366162
0.0002537717781297534,33.75865067038572
0.00025381639900551057,33.77831587424147
0.00025386102772698876,33.797984535836854
0.0002539056642955673,33.817656655779736
0.0002539503087126262,33.83733223467831
0.00025399496097954513,33.85701127314061
0.00025403962109770475,33.8766937717751
0.00025408428906848515,33.896379731190066
0.00025412896489326734,33.91606915199408
0.0002541736485734321,33.935762034795694
0.0002542183401103609,33.955458380203716
0.00025426303950543485,33.97515818882689
0.00025430774676003597,33.99486146127422
0.000254352461875546,34.014568198154684
0.0002543971848533474,34.03427840007753
0.00025444191569482216,34.0539920676519
0.0002544866544013534,34.07370920148727
0.0002545314009743238,34.09342980219303
0.00025457615541511655,34.11315387037882
0.00025462091772511503,34.13288140665425
0.00025466568790570305,34.152612411629214
0.0002547104659582644,34.172346885913534
0.00025475525188418306,34.19208483011723
0.00025480004568484367,34.211826244850464
0.0002548448473616306,34.231571130723395
0.000254889656915929,34.25144024927716
0.0002549344743491237,34.27146812167682
0.00025497929966260025,34.29149951558418
0.0002550241328577441,34.31153443161835
0.00025506897393594123,34.33157287039874
0.0002551138228985775,34.35161483254462
0.00025515867974703965,34.37166031867566
0.00025520354448271376,34.39170932941131
0.00025524841710698704,34.411761865371474
0.00025529329762124625,34.431817927175835
0.00025533818602687893,34.451877515444465
0.0002553830823252724,34.47194063079732
0.00025542798651781467,34.49200727385465
0.0002554728986058936,34.51207744523668
0.0002555178185908977,34.53215114556384
0.00025556274647421515,34.55222837545657
0.000255607682257235,34.572309135535534
0.0002556526259413461,34.592393426421374
0.00025569757752793784,34.61248124873499
0.0002557425370183997,34.632572603097294
0.0002557875044141212,34.65266749012921
0.00025583247971649266,34.67276591045207
0.00025587746292690395,34.69286786468696
0.00025592245404674595,34.712973353455425
0.000255967453077409,34.733082377378764
0.00025601246002028436,34.75319493707871
0.00025605747487676304,34.773311033176846
0.00025610249764823666,34.79343066629508
0.00025614752833609674,34.813553837055224
0.00025619256694173545,34.8336805460794
0.0002562376134665447,34.85381079398962
0.00025628266791191716,34.87394458140827
0.0002563277302792453,34.89408190895757
0.00025637280056992236,34.9142227772601
0.00025641787878534115,34.93436718693831
0.00025646296492689533,34.95451513861497
0.00025650805899597837,34.97466663291282
0.00025655316099398444,34.99482167045483
0.00025659827092230735,35.014980251863896
0.0002566433887823418,35.035243083777466
0.00025668851457548214,35.055687871280895
0.00025673364830312357,35.07613625359833
0.00025677878996666103,35.09658823136178
0.00025682393956748983,35.11704380520341
0.00025686909710700577,35.137502975755574
0.00025691426258660455,35.15796574365061
0.00025695943600768245,35.17843210952113
0.00025700461737163566,35.1989020739997
0.0002570498066798609,35.21937563771912
0.00025709500393375484,35.239852801312125
0.0002571402091347149,35.26033356541186
0.0002571854222841381,35.28081793065124
0.0002572306433834222,35.30130589766357
0.0002572758724339649,35.321797467082035
0.0002573211094371645,35.342292639540176
0.000257366354394419,35.36279141567139
0.0002574116073071273,35.38329379610941
0.0002574568681766879,35.40379978148791
0.00025750213700450014,35.42430937244082
0.0002575474137919631,35.444822569602
0.00025759269854047656,35.46533937360567
0.00025763799125144005,35.48585978508588
0.0002576832919262539,35.50638380467705
0.0002577286005663181,35.52691143301353
0.0002577739171730334,35.54744267072983
0.0002578192417478006,35.56797751846066
0.00025786457429202047,35.58851597684067
0.0002579099148070946,35.60905804650481
0.0002579552632944243,35.62960372808798
0.0002580006197554114,35.65015302222533
0.0002580459841914579,35.67070592955199
0.0002580913566039662,35.69126245070335
0.00025813673699433856,35.711822586314725
0.000258182125363978,35.732386337021765
0.00025822752171428726,35.75295370345997
0.00025827292604666983,35.77352468626524
0.00025831833836252897,35.79409928607332
0.00025836375866326866,35.814677503520294
0.00025840918695029257,35.83541307024637
0.0002584546232250053,35.85628073428275
0.0002585000674888111,35.87715206748747
0.0002585455197431148,35.898027070505826
0.00025859097998932125,35.918905743982954
0.0002586364482288358,35.93978808856433
0.00025868192446306385,35.96067410489536
0.0002587274086934112,35.98156379362176
0.0002587729009212838,36.002457155389166
0.00025881840114808764,36.02335419084335
0.0002588639093752295,36.044254900630385
0.0002589094256041158,36.06515928539621
0.00025895494983615373,36.086067345787114
0.0002590004820727503,36.10697908244931
0.00025904602231531314,36.12789449602921
0.0002590915705652498,36.1488135871733
0.00025913712682396837,36.16973635652829
0.00025918269109287677,36.190662804740796
0.0002592282633733838,36.21159293245779
0.0002592738436668977,36.23252674032613
0.0002593194319748279,36.25346422899302
0.0002593650282985832,36.27440539910553
0.0002594106326395733,36.29535025131107
0.0002594562449992076,36.31629878625698
0.0002595018653788963,36.33725100459088
0.0002595474937800493,36.35820690696032
0.0002595931302040773,36.379166494013184
0.0002596387746523907,36.40012976639722
0.00025968442712640064,36.42109672476054
0.00025973008762751826,36.4420673697512
0.0002597757561571547,36.46304170201735
0.00025982143271672197,36.48401972220744
0.0002598671173076317,36.50500143096981
0.0002599128099312963,36.52598682895313
0.00025995851058912796,36.54697591680596
0.0002600042192825395,36.56796869517723
0.00026004993601294363,36.588965164715674
0.00026009566078175376,36.609965326070466
0.000260141393590383,36.63096917989063
0.0002601871344402453,36.65225786037722
0.00026023288333275427,36.67355442268114
0.0002602786402693243,36.6948547295668
0.0002603244052513695,36.71615878169249
0.0002603701782803048,36.737466579716866
0.0002604159593575449,36.758778124298445
0.0002604617484845051,36.780093416096115
0.00026050754566260054,36.8014124557686
0.0002605533508932472,36.82273524397504
0.00026059916417786063,36.8440617813744
0.00026064498551785724,36.86539206862603
0.0002606908149146531,36.886726106389126
0.00026073665236966525,36.9080638953233
0.0002607824978843103,36.929405436088025
0.0002608283514600053,36.95075072934295
0.00026087421309816793,36.972099775747964
0.0002609200828002155,36.993452575962905
0.0002609659605675662,37.014809130647905
0.0002610118464016378,37.03616944046295
0.00026105774030384907,37.0575335060685
0.00026110364227561827,37.078901328124765
0.0002611495523183646,37.100272907292386
0.0002611954704335069,37.12164824423184
0.00026124139662246485,37.14302733960398
0.0002612873308866577,37.164410194069525
0.0002613332732275057,37.18579680828957
0.0002613792236464287,37.20718718292506
0.00026142518214484724,37.22858131863732
0.00026147114872418183,37.24997921608753
0.00026151712338585347,37.27138087593725
0.0002615631061312831,37.2927862988479
0.00026160909696189234,37.31419548548122
0.0002616550958791025,37.33560843649892
0.0002617011028843358,37.357025152562976
0.00026174711797901404,37.378445634335314
0.0002617931411645599,37.399869882478136
0.00026183917244239574,37.421297897653616
0.00026188521181394453,37.4427296805241
0.0002619312592806295,37.46436102544696
0.0002619773148438738,37.48608874856439
0.0002620233785051013,37.507820292074626
0.0002620694502657356,37.52955565664935
0.00026211553012720114,37.5512948429605
0.000262161618090922,37.57303785167994
0.00026220771415832306,37.5947846834799
0.000262253818330829,37.61653533903245
0.00026229993060986506,37.63828981901004
0.0002623460509968565,37.66004812408503
0.00026239217949322916,37.681810254930085
0.00026243831610040864,37.703576212217754
0.0002624844608198213,37.72534599662099
0.0002625306136528934,37.74711960881256
0.00026257677460105164,37.76889704946565
0.00026262294366572283,37.79067831925332
0.0002626691208483342,37.81246341884891
0.00026271530615031295,37.83425234892572
0.000262761499573087,37.856045110157396
0.000262807701118084,37.87784170321749
0.00026285391078673207,37.899642128779725
0.00026290012858045986,37.921446387518046
0.00026294635450069563,37.94325448010636
0.00026299258854886864,37.96506640721886
0.00026303883072640775,37.986882169529686
0.00026308508103474253,38.008701767713255
0.0002631313394753025,38.03052520244393
0.0002631776060495177,38.052352474396436
0.0002632238807588181,38.074183584245304
0.0002632701636046343,38.09601853266551
0.00026331645458839675,38.11785732033186
0.0002633627537115365,38.1396999479195
0.0002634090609754845,38.16154641610352
0.0002634553763816725,38.18339672555932
0.0002635016999315318,38.2052508769622
0.00026354803162649456,38.227108870987784
0.0002635943714679928,38.248970708311624
0.000263640719457459,38.270836389609585
0.0002636870755963257,38.292887046050055
0.0002637334398860261,38.315051920649445
0.00026377981232799297,38.33722069250599
0.00026382619292366006,38.35939336230503
0.00026387258167446094,38.381569930731956
0.00026391897858182937,38.40375039847212
0.0002639653836471998,38.42593476621132
0.0002640117968720064,38.448123034635145
0.00026405821825768413,38.470315204429596
0.0002641046478056676,38.492511276280496
0.0002641510855173923,38.51471125087406
0.00026419753139429335,38.53691512889643
0.0002642439854378068,38.55912291103405
0.00026429044764936824,38.58133459797325
0.0002643369180304142,38.603550190400725
0.0002643833965823808,38.62576968900305
0.000264429883306705,38.64799309446721
0.00026447637820482356,38.670220407479995
0.00026452288127817386,38.692451628728584
0.00026456939252819314,38.71468675890005
0.0002646159119563194,38.73692579868184
0.0002646624395639903,38.75916874876124
0.00026470897535264425,38.78141560982589
0.0002647555193237196,38.80366638256341
0.00026480207147865526,38.82592106766163
0.00026484863181889005,38.84817966580845
0.0002648952003458631,38.87044217769184
0.0002649417770610142,38.89270860400006
0.00026498836196578267,38.91497894542124
0.00026503495506160894,38.93725320264393
0.0002650815563499329,38.95953137635653
0.00026512816583219525,38.981813467247754
0.0002651747835098366,39.00409947600629
0.00026522140938429805,39.02638940332108
0.0002652680434570208,39.04868324988105
0.00026531468572944637,39.07098101637541
0.0002653613362030165,39.093282703493315
0.0002654079948791733,39.11558831192422
0.0002654546617593589,39.138136179466414
0.00026550133684501593,39.160744256112174
0.000265548020137587,39.1833563079434
0.0002655947116385154,39.20597233565914
0.0002656414113492441,39.22859233995838
0.000265688119271217,39.25121632154043
0.0002657348354058775,39.27384428110451
0.00026578155975466995,39.29647621935017
0.00026582829231903846,39.31911213697688
0.0002658750331004277,39.34175203468442
0.00026592178210028245,39.36439591317257
0.00026596853932004766,39.38704377314124
0.0002660153047611688,39.40969561529056
0.00026606207842509125,39.432351440320616
0.0002661088603132611,39.455011248931854
0.0002661556504271241,39.47767504182457
0.0002662024487681269,39.50034281969944
0.0002662492553377158,39.52301458325705
0.0002662960701373379,39.54569033319829
0.00026634289316844,39.56837007022397
0.00026638972443246975,39.59105379503525
0.0002664365639308746,39.61374150833325
0.00026648341166510243,39.636433210819284
0.0002665302676366012,39.659128903194706
0.00026657713184681953,39.68182858616117
0.0002666240042972059,39.704532260420244
0.00026667088498920924,39.727239926673796
0.00026671777392427853,39.74995158562364
0.0002667646711038634,39.772667237971916
0.0002668115765294133,39.79538688442069
0.0002668584902023783,39.81811052567235
0.0002669054121242082,39.840838162429165
0.00026695234229635385,39.86356979539382
0.0002669992807202657,39.886305425268894
0.0002670462273973945,39.90904505275706
0.0002670931823291917,39.931788678561404
0.0002671401455171086,39.95453630338482
0.00026718711696259684,39.9773588065124
0.0002672340966671084,40.00041214317928
0.0002672810846320955,40.023469533321915
0.00026732808085901046,40.04653097765286
0.00026737508534930627,40.06959647688512
0.0002674220981044355,40.09266603173151
0.00026746911912585165,40.11573964290528
0.000267516148415008,40.13881731111954
0.00026756318597335847,40.161899037087736
0.00026761023180235687,40.18498482152324
0.00026765728590345757,40.20807466513975
0.00026770434827811485,40.231168568650894
0.0002677514189277838,40.25426653277062
0.0002677984978539189,40.2773685582128
0.00026784558505797603,40.300474645691665
0.0002678926805414102,40.323584795921306
0.0002679397843056775,40.3466990096162
0.0002679868963522338,40.36981728749078
0.0002680340166825353,40.39293963025956
0.0002680811452980388,40.416066038637425
0.0002681282822002008,40.43919651333908
0.0002681754273904786,40.46233105507964
0.00026822258087032925,40.485469664574104
0.0002682697426412106,40.50861234253782
0.00026831691270458015,40.53175908968599
0.0002683640910618963,40.55490990673428
0.0002684112777146171,40.578064794398124
0.0002684584726642014,40.60122375339342
0.0002685056759121078,40.62438678443589
0.0002685528874597956,40.647553888241646
0.00026860010730872394,40.670725065526675
0.0002686473354603527,40.693900317007355
0.00026869457191614144,40.717079643399885
0.00026874181667755064,40.74026304542094
0.00026878906974604034,40.76345052378696
0.0002688363311230714,40.78664207921485
0.0002688836008101046,40.809837712421334
0.00026893087880860126,40.833037424123546
0.00026897816512002254,40.8565133928054
0.0002690254597458304,40.88002213627354
0.0002690727626874866,40.90353501329162
0.00026912007394645315,40.92705202458637
0.00026916739352419284,40.95057317088484
0.0002692147214221681,40.974098452913964
0.000269262057641842,40.99762787140106
0.0002693094021846777,41.02116142707333
0.00026935675505213876,41.0446991206583
0.00026940411624568875,41.06824095288345
0.0002694514857667919,41.0917869244766
0.00026949886361691216,41.11533703616543
0.00026954624979751423,41.138891288678025
0.0002695936443100627,41.16244968274236
0.0002696410471560228,41.18601221908674
0.00026968845833685954,41.20957889843936
0.0002697358778540387,41.23314972152887
0.00026978330570902586,41.25672468908369
0.00026983074190328727,41.28030380183269
0.000269878186438289,41.303887060504586
0.0002699256393154978,41.327474465828466
0.0002699731005363803,41.35106601853334
0.00027002057010240386,41.374661719348545
0.00027006804801503557,41.39826156900338
0.000270115534275743,41.42186556822728
0.00027016302888599415,41.445473717749984
0.00027021053184725694,41.46908601830114
0.000270258043161,41.4927024706107
0.00027030556282869173,41.516323075408586
0.00027035309085180116,41.53994783342502
0.0002704006272317972,41.563576745390165
0.0002704481719701496,41.58720981203452
0.00027049572506832764,41.61084703408847
0.0002705432865278016,41.634488412282806
0.00027059085635004125,41.658133947348155
0.0002706384345365174,41.68178364001556
0.0002706860210887005,41.70543749101594
0.00027073361600806167,41.7293403057645
0.0002707812192960719,41.75330647736335
0.0002708288309542029,41.77727686294183
0.0002708764509839262,41.801251463240824
0.00027092407938671386,41.82523027900151
0.00027097171616403807,41.84921331096492
0.0002710193613173715,41.873200559872586
0.0002710670148481866,41.89719202646581
0.00027111467675795673,41.921187711486326
0.0002711623470481551,41.945187615675806
0.00027121002572025495,41.96919173977599
0.00027125771277573043,41.99320008452904
0.0002713054082160553,42.01721265067693
0.00027135311204270416,42.04122943896204
0.0002714008242571514,42.06525045012662
0.00027144854486087195,42.08927568491332
0.0002714962738553407,42.11330514406461
0.00027154401124203343,42.137338828323465
0.0002715917570224252,42.16137673843257
0.00027163951119799236,42.18541887513511
0.0002716872737702107,42.20946523917416
0.00027173504474055685,42.233515831293076
0.00027178282411050725,42.25757065223522
0.000271830611881539,42.28162970274421
0.00027187840805512905,42.305692983563645
0.0002719262126327551,42.329760495437455
0.00027197402561589463,42.35383223910947
