time_days,Nuclei:Am246 top 19
0.00040701538217543447,41247.14476957946
0.00040708694798520707,41268.15047654146
0.0004071585263784481,41289.1598769394
0.0004072301173573697,41310.17297142255
0.0004073017209241853,41331.189760640606
0.00040737333708110775,41352.21024524305
0.00040744496583035116,41373.23442587978
0.0004075166071741293,41394.26230320053
0.0004075882611146571,41415.293877855416
0.0004076599276541489,41436.3291504944
0.00040773160679482065,41457.36812176785
0.00040780329853888744,41478.41079232598
0.0004078750028885658,41499.457162819315
0.00040794671984607165,41520.507233898315
0.0004080184494136224,41541.56100621376
0.0004080901915934348,41562.61848041634
0.000408161946387727,41583.67965715707
0.0004082337137987164,41604.744537086815
0.00040830549382862196,41625.81312085684
0.00040837728647966196,41646.88540911829
0.00040844909175405614,41667.96140252262
0.00040852090965402376,41689.04110172127
0.00040859274018178456,41710.12450736574
0.00040866458333955937,41731.211620107846
0.0004087364391295685,41752.30244059934
0.00040880830755403354,41773.39696949222
0.00040888018861517554,41794.49520743844
0.00040895208231521673,41815.59715509023
0.00040902398865637926,41836.70281309982
0.00040909590764088606,41857.81218211969
0.0004091678392709598,41878.92526280218
0.0004092397835488245,41900.04205580013
0.00040931174047670354,41921.162561766054
0.00040938371005682153,41942.286781352974
0.0004094556922914028,41963.47841736233
0.0004095276871826727,41984.81201808602
0.00040959969473285644,42006.14936989904
0.0004096717149441801,42027.49047346105
0.00040974374781886956,42048.83532943166
0.00040981579335915176,42070.183938470705
0.0004098878515672534,42091.53630123798
0.0004099599224454022,42112.89241839365
0.0004100320059958256,42134.25229059769
0.00041010410222075205,42155.61591851048
0.00041017621112241,42176.98330279233
0.0004102483327030283,42198.35444410365
0.0004103204669648366,42219.72934310518
0.0004103926139100642,42241.10800045749
0.0004104647735409418,42262.49041682154
0.0004105369458596993,42283.87659285816
0.0004106091308685682,42305.266529228524
0.00041068132856977933,42326.660226593674
0.00041075353896556486,42348.05768561505
0.00041082576205815635,42369.45890695392
0.00041089799784978687,42390.86389127196
0.0004109702463426888,42412.27263923065
0.00041104250753909574,42433.6851514919
0.0004111147814412411,42455.10142871746
0.0004111870680513593,42476.521471569446
0.00041125936737168437,42497.945280709864
0.0004113316794044515,42519.372856801
0.0004114040041518956,42540.8042005051
0.00041147634161625273,42562.23931248478
0.0004115486917997585,42583.67819340246
0.0004116210547046496,42605.120843920944
0.00041169343033316274,42626.56726470299
0.00041176581868753495,42648.017456411464
0.00041183821977000426,42669.471419709545
0.00041191063358280816,42690.92915526024
0.00041198306012818546,42712.390663726954
0.00041205549940837456,42733.85594577295
0.000412127951425615,42755.32500206186
0.000412200416182146,42776.79783325718
0.0004122728936802078,42798.3037324502
0.00041234538392204053,42819.98659678955
0.0004124178869098852,42841.673273629305
0.0004124904026459826,42863.3637636397
0.0004125629311325747,42885.05806749138
0.0004126354723719029,42906.756185854734
0.0004127080263662101,42928.45811940063
0.0004127805931177385,42950.163868799755
0.0004128531726287316,42971.87343472316
0.0004129257649014326,42993.5868178418
0.0004129983699380857,43015.30401882695
0.00041307098774093486,43037.02503834982
0.00041314361831222514,43058.74987708189
0.00041321626165420123,43080.478535694616
0.00041328891776910896,43102.211014859735
0.0004133615866591942,43123.947315248995
0.0004134342683267028,43145.68743753416
0.0004135069627738819,43167.43138238739
0.0004135796700029782,43189.17915048068
0.0004136523900162394,43210.930742486365
0.0004137251228159132,43232.68615907674
0.00041379786840424796,43254.445400924335
0.0004138706267834922,43276.20846870165
0.0004139433979558951,43297.97536308152
0.00041401618192370593,43319.74608473667
0.0004140889786891747,43341.520634340115
0.00041416178825455133,43363.29901256484
0.0004142346106220869,43385.08122008417
0.0004143074457940319,43406.86725757125
0.00041438029377263816,43428.65712569962
0.0004144531545601572,43450.45082514273
0.0004145260281588415,43472.24835657432
0.00041459891457094335,43494.04972066809
0.000414671813798716,43515.85491809801
0.0004147447258444126,43537.66394953801
0.0004148176507102872,43559.47681566231
0.0004148905883985939,43581.29351714513
0.0004149635389115871,43603.114054660815
0.0004150365022515219,43624.93842888385
0.0004151094784206536,43646.81057538754
0.0004151824674212382,43668.84563102128
0.0004152554692555315,43690.88456108107
0.00041532848392579046,43712.927366248245
0.00041540151143427164,43734.97404720406
0.0004154745517832328,43757.02460463012
0.00041554760497493126,43779.07903920788
0.0004156206710116256,43801.137351619196
0.0004156937498955739,43823.199542545764
0.00041576684162903554,43845.2656126697
0.0004158399462142696,43867.33556267293
0.000415913063653536,43889.40939323781
0.0004159861939490946,43911.48710504646
0.0004160593371032062,43933.5686987815
0.0004161324931181315,43955.65417512534
0.0004162056619961322,43977.74353476081
0.00041627884373946953,43999.83677837057
0.00041635203835040595,44021.93390663761
0.0004164252458312039,44044.03492024495
0.0004164984661841263,44066.13981987577
0.0004165716994114365,44088.24860621331
0.000416644945515398,44110.36127994097
0.0004167182044982752,44132.4778417423
0.0004167914763623323,44154.598292300856
0.0004168647611098346,44176.72263230055
0.000416938058743047,44198.850862425075
0.0004170113692642355,44220.9829833586
0.00041708469267566603,44243.1189957851
0.00041715802897960533,44265.258900388944
0.0004172313781783199,44287.402697854384
0.0004173047402740775,44309.550388866
0.00041737811526914534,44331.70197410827
0.000417451503165792,44353.857454266035
0.0004175249039662855,44376.01683002401
0.00041759831767289524,44398.180102067316
0.00041767174428789005,44420.34727108088
0.00041774518381353993,44442.51833775003
0.0004178186362521147,44464.693302759966
0.0004178921016058852,44486.87216679625
0.0004179655798771219,44509.16189341959
0.0004180390710680966,44531.55208440384
0.0004181125751810804,44553.9462122575
0.00041818609221834594,44576.34427767294
0.00041825962218216536,44598.746281342435
0.0004183331650748116,44621.15222395838
0.00041840672089855804,44643.56210621347
0.0004184802896556781,44665.97592880029
0.00041855387134844636,44688.3936924118
0.0004186274659791368,44710.815397740844
0.0004187010735500247,44733.241045480565
0.0004187746940633849,44755.67063632404
0.0004188483275214936,44778.10417096475
0.0004189219739266264,44800.54165009597
0.0004189956332810603,44822.983074411415
0.0004190693055870716,44845.42844460458
0.00041914299084693814,44867.87776136946
0.0004192166890629371,44890.33102539979
0.0004192904002373471,44912.78823738981
0.0004193641243724461,44935.249398033506
0.0004194378614705134,44957.7145080253
0.000419511611533828,44980.18356805951
0.00041958537456466985,45002.65657883077
0.0004196591505653187,45025.133541033625
0.0004197329395380554,45047.614455362964
0.00041980674148516076,45070.09932251364
0.00041988055640891577,45092.5881431806
0.00041995438431160256,45115.0809180591
0.0004200282251955028,45137.57764784432
0.00042010207906289935,45160.07833323173
0.00042017594591607475,45182.58297491677
0.00042024982575731277,45205.09157359515
0.0004203237185888966,45227.60412996252
0.00042039762441311077,45250.12064471487
0.00042047154323223947,45272.64111854815
0.0004205454750485679,45295.165552158476
0.00042061941986438095,45317.693946242056
0.00042069337768196484,45340.22630149538
0.0004207673485036052,45362.77628687765
0.00042084133233158904,45385.52057570612
0.00042091532916820274,45408.268863665005
0.0004209893390157341,45431.021151457564
0.0004210633618764704,45453.777439786965
0.00042113739775270016,45476.53772935676
0.0004212114466467115,45499.30202087032
0.0004212855085607939,45522.070315031495
0.00042135958349723594,45544.84261254387
0.00042143367145832815,45567.61891411155
0.0004215077724463602,45590.399220438434
0.00042158188646362253,45613.183532228664
0.0004216560135124064,45635.97185018661
0.0004217301535950028,45658.76417501656
0.00042180430671370393,45681.560507423186
0.0004218784728708015,45704.360848111006
0.00042195265206858843,45727.16519778489
0.0004220268443093574,45749.97355714968
0.00042210104959540187,45772.785926910416
0.00042217526792901556,45795.602307772206
0.00042224949931249275,45818.422700440395
0.00042232374374812776,45841.24710562031
0.0004223980012382159,45864.07552401753
0.00042247227178505216,45886.907956337585
0.0004225465553909328,45909.74440328639
0.0004226208520581535,45932.58486556972
0.0004226951617890112,45955.429343893666
0.0004227694845858026,45978.27783896428
0.00042284382045082545,46001.130351487926
0.00042291816938637715,46023.98688217088
0.00042299253139475634,46046.84743171979
0.00042306690647826126,46069.71200084119
0.00042314129463919095,46092.58059024182
0.00042321569587984513,46115.45320062866
0.0004232901102025231,46138.329832708616
0.0004233645376095257,46161.210487188924
0.000423438978103153,46184.09516477672
0.0004235134316857064,46206.9838661795
0.00042358789835948707,46229.876592104665
0.0004236623781267972,46252.9441653185
0.0004237368709899386,46276.049468114616
0.0004238113769512143,46299.158833518246
0.00042388589601292703,46322.27226224361
0.0004239604281773806,46345.389755005286
0.00042403497344687855,46368.511312517745
0.00042410953182372545,46391.63693549579
0.0004241841033102256,46414.76662465412
0.0004242586879086845,46437.900380707855
0.0004243332856214072,46461.03820437191
0.0004244078964507001,46484.18009636161
0.00042448252039886897,46507.3260573922
0.0004245571574682209,46530.476088179224
0.0004246318076610627,46553.63018943818
0.0004247064709797023,46576.78836188486
0.00042478114742644724,46599.95060623505
0.00042485583700360577,46623.11692320467
0.00042493053971348713,46646.28731350992
0.0004250052555583998,46669.46177786685
0.0004250799845406539,46692.64031699198
0.000425154726662559,46715.82293160164
0.00042522948192642575,46739.0096224125
0.00042530425033456454,46762.20039014119
0.0004253790318892869,46785.395235504664
0.00042545382659290416,46808.59415921981
0.00042552863444772845,46831.797162003735
0.00042560345545607204,46855.00424457367
0.0004256782896202479,46878.215407646996
0.0004257531369425689,46901.43065194108
0.00042582799742534906,46924.649978173664
0.00042590287107090207,46947.87338706234
0.00042597775788154253,46971.10087932508
0.0004260526578595851,46994.33245567973
0.0004261275710073453,47017.56811684452
0.0004262024973271384,47040.80786353758
0.0004262774368212808,47064.05169647736
0.0004263523894920886,47087.29961638224
0.0004264273553418791,47110.551623970925
0.0004265023343729693,47133.97876957158
0.00042657732658767664,47157.446245820414
0.0004266523319883198,47180.9178483577
0.0004267273505772166,47204.3935779088
0.0004268023823566866,47227.8734351995
0.00042687742732904854,47251.35742095545
0.0004269524854966226,47274.845535902714
0.0004270275568617285,47298.337780767135
0.0004271026414266871,47321.83415627503
0.00042717773919381905,47345.3346631526
0.00042725285016544605,47368.83930212634
0.0004273279743438894,47392.34807392267
0.00042740311173147176,47415.860979268415
0.00042747826233051524,47439.378018890224
0.0004275534261433433,47462.89919351517
0.0004276286031722788,47486.4245038702
0.00042770379341964604,47509.95395068256
0.00042777899688776875,47533.48753467946
0.0004278542135789721,47557.02525658851
0.0004279294434955805,47580.56711713708
0.0004280046866399199,47604.11311705306
0.000428079943014316,47627.66325706418
0.0004281552126210947,47651.217537898316
0.0004282304954625832,47674.77596028368
0.0004283057915411081,47698.33852494835
0.0004283811008589972,47721.90523262077
0.0004284564234185781,47745.47608402932
0.0004285317592221795,47769.05107990271
0.00042860710827212966,47792.63022096948
0.00042868247057075814,47816.21350795869
0.000428757846120394,47839.80094159911
0.0004288332349233676,47863.39252261997
0.0004289086369820089,47886.98825175045
0.000428984052298649,47910.58812971997
0.00042905948087561876,47934.19215725792
0.00042913492271525014,47957.80033509403
0.0004292103778198747,47981.41266395793
0.00042928584619182506,48005.02914457959
0.0004293613278334339,48028.776357050556
0.00042943682274703467,48052.60869448282
0.0004295123309349607,48076.44522235687
0.00042958785239954634,48100.28594140962
0.00042966338714312566,48124.13085237786
0.00042973893516803387,48147.97995599881
0.0004298144964766061,48171.83325300959
0.00042989007107117785,48195.69074414743
0.0004299656589540855,48219.552430149946
0.00043004126012766527,48243.41831175459
0.00043011687459425436,48267.28838969918
0.00043019250235618977,48291.162664721414
0.0004302681434158096,48315.041137559434
0.00043034379777545157,48338.923808951185
0.00043041946543745466,48362.81067963502
0.0004304951464041574,48386.701750349166
0.00043057084067789966,48410.59702183229
0.00043064654826102065,48434.49649482281
0.00043072226915586115,48458.40017005962
0.0004307980033647613,48482.308048281535
0.0004308737508900625,48506.220130227615
0.00043094951173410574,48530.1364166369
0.00043102528589923346,48554.05690824882
0.00043110107338778725,48577.98160580257
0.0004311768742021103,48601.910510037844
0.0004312526883445454,48625.8436216942
0.0004313285158174363,48649.780941511526
0.0004314043566231267,48673.72247022967
0.00043148021076396084,48697.668208588664
0.0004315560782422836,48721.61815732873
0.00043163195906044003,48745.572317190126
0.00043170785322077586,48769.53068891337
0.0004317837607256368,48793.49327323896
0.00043185968157736956,48817.46007090767
0.0004319356157783204,48841.43108266018
0.00043201156333083727,48865.40630923767
0.00043208752423726704,48889.38575138103
0.0004321634984999582,48913.36940983163
0.000432239486121259,48937.49222653808
0.0004323154871035184,48961.69211599642
0.00043239150144908556,48985.896260523165
0.00043246752916031037,49010.10466086656
0.00043254357023954257,49034.31731777476
0.000432619624689133,49058.53423199637
0.0004326956925114324,49082.755404279815
0.0004327717737087922,49106.98083537387
0.00043284786828356396,49131.2105260273
0.00043292397623810017,49155.444476989156
0.0004330000975747531,49179.68268900839
0.0004330762322958759,49203.92516283436
0.00043315238040382196,49228.17189921632
0.00043322854190094493,49252.422898903744
0.0004333047167895993,49276.67816264635
0.0004333809050721394,49300.937691193736
0.0004334571067509206,49325.20148529593
0.0004335333218282981,49349.46954570283
0.0004336095503066282,49373.74187316468
0.00043368579218826654,49398.018468431634
0.0004337620474755705,49422.29933225421
0.0004338383161708967,49446.584465382824
0.0004339145982766031,49470.87386856831
0.00043399089379504734,49495.16754256133
0.00043406720272858804,49519.465488112895
0.0004341435250795836,49543.76770597399
0.00043421986085039375,49568.0741968959
0.00043429621004337763,49592.38496162987
0.0004343725726608956,49616.700000927485
0.00043444894870530793,49641.01931554021
0.0004345253381789756,49665.34290621988
0.00043460174108425967,49689.67077371822
0.00043467815742352216,49714.00291878736
0.0004347545871991248,49738.3393421793
0.0004348310304134304,49762.68004464643
0.0004349074870688019,49787.025026941075
0.00043498395716760235,49811.37428981565
0.000435060440712196,49835.727834023004
0.00043513693770494644,49860.28127586764
0.0004352134481482188,49884.85141152563
0.00043528997204437766,49909.42586735236
0.0004353665093957889,49934.004644107496
0.00043544306020481795,49958.587742550655
0.0004355196244738314,49983.17516344186
0.0004355962022051957,50007.76690754104
0.0004356727934012781,50032.36297560838
0.00043574939806444597,50056.96336840411
0.00043582601619706745,50081.56808668875
0.00043590264780151046,50106.17713122267
0.0004359792928801443,50130.79050276675
0.0004360559514353378,50155.40820208168
0.0004361326234694608,50180.03022992849
0.0004362093089848829,50204.65658706815
0.00043628600798397495,50229.287274261995
0.0004363627204691074,50253.922292271265
0.00043643944644265205,50278.5616418576
0.0004365161859069802,50303.20532378252
0.0004365929388644639,50327.8533388077
0.00043666970531747585,50352.505687695186
0.00043674648526838874,50377.16237120685
0.00043682327871957626,50401.823390104975
0.00043690008567341183,50426.48874515175
0.0004369769061322699,50451.158437109676
0.00043705374009852475,50475.83246674121
0.0004371305875745519,50500.51083480919
0.00043720744856272625,50525.19354207629
0.00043728432306542405,50549.8805893056
0.0004373612110850212,50574.5719772601
0.00043743811262389476,50599.26770670308
0.0004375150276844215,50623.96777839788
0.00043759195626897934,50648.67219310803
0.0004376688983799458,50673.38095159708
0.0004377458540196995,50698.09405462889
0.000437822823190619,50722.811502967284
0.00043789980589508385,50747.53329737637
0.00043797680213547325,50772.359297359675
0.00043805381191416756,50797.297991959334
0.000438130835233547,50822.24107153136
0.0004382078720959927,50847.18853684682
0.0004382849225038858,50872.140388676824
0.0004383619864596077,50897.096627792555
0.00043843906396554103,50922.05725496558
0.000438516155024068,50947.02227096731
0.00043859325963757184,50971.991676569574
0.0004386703778084356,50996.965472544085
0.00043874750953904346,51021.94365966287
0.0004388246548317792,51046.92623869793
0.00043890181368902794,51071.913210421604
0.0004389789861131742,51096.90457560614
0.0004390561721066041,51121.90033502418
0.00043913337167170293,51146.9004894482
0.0004392105848108575,51171.90503965112
0.00043928781152645407,51196.91398640569
0.0004393650518208802,51221.92733048513
0.0004394423056965232,51246.945072662435
0.0004395195731557713,51271.9672137111
0.00043959685420101265,51296.99375440444
0.0004396741488346364,51322.02469551613
0.00043975145705903146,51347.0600378198
0.0004398287788765878,51372.09978208943
0.00043990611428969533,51397.14392909892
0.0004399834633007445,51422.19247962238
0.00044006082591212665,51447.245434434226
0.0004401382021262326,51472.30279430867
0.0004402155919454545,51497.364560020396
0.0004402929953721843,51522.430732344
0.0004403704124088149,51547.501312054344
0.000440447843057739,51572.57629992632
0.0004405252873213505,51597.6556967351
0.00044060274520204277,51622.73950325576
0.00044068021670221064,51647.82772026385
0.0004407577018242483,51672.92034853469
0.00044083520057055137,51698.07234380306
0.000440912712943515,51723.38216751563
0.0004409902389455355,51748.6964414562
0.000441067778579009,51774.015166407116
0.0004411453318463327,51799.33834315114
0.00044122289874990345,51824.665972470866
0.00044130047929211917,51849.99805514935
0.00044137807347537783,51875.3345919695
0.0004414556813020781,51900.67558371458
0.00044153330277461867,51926.0210311678
0.0004416109378953992,51951.37093511271
0.0004416885866668193,51976.72529633282
0.00044176624909127903,52002.08411561184
0.0004418439251711793,52027.447393733666
0.00044192161490892094,52052.81513148228
0.0004419993183069055,52078.18732964183
0.0004420770353675349,52103.563988996546
0.00044215476609321143,52128.94511033091
0.00044223251048633775,52154.33069442937
0.0004423102685493173,52179.720742076745
0.00044238804028455314,52205.1152540577
0.0004424658256944498,52230.51423115734
0.00044254362478141133,52255.91767416064
0.0004426214375478429,52281.32558385295
0.0004426992639961494,52306.73796101955
0.00044277710412873693,52332.154806446044
0.0004428549579480113,52357.57612091799
0.0004429328254563793,52383.00190522126
0.00044301070665624754,52408.4321601417
0.00044308860155002383,52433.866886465454
0.0004431665101401156,52459.306084978656
0.00044324443242893145,52484.74975646775
0.00044332236841887967,52510.1979017191
0.00044340031811236966,52535.65052151943
0.00044347828151181085,52561.10761665545
0.0004435562586196128,52586.569187913956
0.0004436342494381864,52612.03523608216
0.000443712253969942,52637.56613696205
0.00044379027221729114,52663.24966252663
0.0004438683041826451,52688.93770402701
0.0004439463498684164,52714.63026225733
0.00044402440927701685,52740.32733801162
0.00044410248241086005,52766.02893208436
0.00044418056927235876,52791.73504526985
0.0004442586698639271,52817.44567836279
0.0004443367841879789,52843.16083215783
0.00044441491224692906,52868.88050744994
0.0004444930540431924,52894.60470503403
0.0004445712095791846,52920.33342570537
0.00044464937885732114,52946.066670259075
0.0004447275618800188,52971.8044394908
0.00044480575864969384,52997.5467341959
0.0004448839691687637,53023.293555170276
0.0004449621934396456,53049.044903209586
0.0004450404314647581,53074.80077911002
0.00044511868324651925,53100.56118366762
0.00044519694878734765,53126.32611767855
0.00044527522808966317,53152.09558193944
0.0004453535211558849,53177.86957724661
0.00044543182798843344,53203.648104396954
0.0004455101485897289,53229.431164187125
0.00044558848296219277,53255.21875741429
0.00044566683110824586,53281.01088487534
0.00044574519303031054,53306.80754736772
0.0004458235687308085,53332.608745688674
0.000445901958212163,53358.41448063587
0.00044598036147679664,53384.224753006834
0.00044605877852713327,53410.03956359952
0.00044613720936559657,53435.85891321178
0.0004462156539946113,53461.6828026418
0.00044629411241660176,53487.51123268767
0.0004463725846339937,53513.34420414792
0.0004464510706492124,53539.181717820946
0.00044652957046468415,53565.02377450551
0.0004466080840828352,53590.98594838428
0.00044668661150609285,53617.04575131358
0.00044676515273688413,53643.110136339434
0.00044684370777763716,53669.17910426761
0.0004469222766307799,53695.25265590387
0.00044700085929874086,53721.330792054054
0.00044707945578394956,53747.413513524465
0.000447158066088835,53773.50082112117
0.0004472366902158275,53799.59271565064
0.0004473153281673572,53825.689197919324
0.000447393979945855,53851.79026873395
0.000447472645553752,53877.89592890126
0.00044755132499347996,53904.00617922826
0.0004476300182674707,53930.121020521925
0.00044770872537815707,53956.24045358964
0.00044778744632797154,53982.36447923862
0.00044786618111934787,54008.493098276485
0.0004479449297547195,54034.6263115108
0.00044802369223652106,54060.764119749496
0.00044810246856718665,54086.9065238003
0.00044818125874915174,54113.053524471514
0.00044826006278485145,54139.20512257117
0.00044833888067672214,54165.3613189078
0.00044841771242719975,54191.52211428976
0.00044849655803872135,54217.68750952582
0.00044857541751372395,54243.8575054247
0.0004486542908546451,54270.03210279528
0.00044873317806392313,54296.21130244677
0.0004488120791439962,54322.39510518826
0.0004488909940973036,54348.58351182921
0.00044896992292628424,54374.77652317904
0.00044904886563337825,54400.97414004745
0.0004491278222210256,54427.17636324418
0.00044920679269166714,54453.38319357921
0.0004492857770477436,54479.59463186253
0.00044936477529169684,54505.81067890445
0.00044944378742596845,54532.042580689784
0.0004495228134530011,54558.47659158176
0.00044960185337523717,54584.91525036718
0.0004496809071951203,54611.35855786338
0.0004497599749150937,54637.806514887634
0.0004498390565376018,54664.25912225757
0.00044991815206508876,54690.716380790785
0.00044999726149999987,54717.17829130515
0.00045007638484478006,54743.64485461853
0.00045015552210187556,54770.11607154913
0.0004502346732737321,54796.5919429151
0.00045031383836279686,54823.07246953493
0.0004503930173715166,54849.55765222706
0.00045047221030233863,54876.047491810146
0.00045055141715771136,54902.54198910312
0.0004506306379400827,54929.041144924806
0.0004507098726519018,54955.54496009445
0.0004507891212956175,54982.05343543117
0.0004508683838736799,55008.56657175446
0.0004509476603885387,55035.0843698838
0.00045102695084264484,55061.60683063894
0.00045110625523844876,55088.1339548396
0.00045118557357840233,55114.66574330587
0.000451264905864957,55141.20219685776
0.0004513442521005652,55167.74331631563
0.00045142361228767944,55194.28910249976
0.000451502986428753,55220.839556230814
0.00045158237452623925,55247.39467832939
0.0004516617765825924,55273.95446961643
0.0004517411926002665,55300.51893091282
0.0004518206225817168,55327.088063039744
0.00045190006652939807,55353.66186681839
0.0004519795244457665,55380.24034307031
0.0004520589963332778,55406.8234926169
0.0004521384821943889,55433.41131628002
0.0004522179820315566,55460.00381488144
0.0004522974958472381,55486.600989243074
0.00045237702364389165,55513.36703364043
0.0004524565654239752,55540.18241500665
0.0004525361211899478,55567.00251132269
0.0004526156909442681,55593.827323417434
0.0004526952746893963,55620.656852120235
0.000452774872427792,55647.491098260274
0.0004528544841619158,55674.3300626671
0.0004529341098942284,55701.17374617024
0.0004530137496271915,55728.02214959955
0.00045309340336326635,55754.87527378484
0.0004531730711049156,55781.73311955625
0.0004532527528546013,55808.5956877438
0.00045333244861478717,55835.46297917806
0.0004534121583879361,55862.33499468934
0.00045349188217651244,55889.21173510839
0.0004535716199829801,55916.09320126586
0.00045365137180980436,55942.97939399284
0.0004537311376594499,55969.8703141202
0.0004538109175343828,55996.76596247936
0.000453890711437069,56023.66633990157
0.00045397051936997475,56050.57144721829
0.00045405034133556745,56077.48128526132
0.000454130177336314,56104.39585486226
0.0004542100273746827,56131.3151568533
0.00045428989145314126,56158.239192066285
0.0004543697695741589,56185.16796133366
0.00045444966174020424,56212.10146548767
0.0004545295679537473,56239.03970536097
0.0004546094882172576,56265.9826817861
0.000454689422533206,56292.930395596035
0.0004547693709040629,56319.88284762358
0.0004548493333323001,56346.84003870203
0.0004549293098203887,56373.80196966446
0.0004550093003708015,56400.76864134448
0.00045508930498601067,56427.74005457551
0.0004551693236684893,56454.71621019129
0.00045524935642071094,56481.85340453715
0.0004553294032451495,56509.04795936402
0.000455409464144279,56536.24729581057
0.00045548953912057474,56563.451414717696
0.0004555696281765114,56590.660316926136
0.000455649731314565,56617.874003277044
0.00045572984853721146,56645.09247461162
0.0004558099798469272,56672.31573177108
0.00045589012524618926,56699.543775597034
0.0004559702847374748,56726.776606931
0.0004560504583232621,56754.01422661497
0.00045613064600602885,56781.25663549064
0.0004562108477882543,56808.50383440026
0.0004562910636724169,56835.7558241859
0.00045637129366099695,56863.012605690164
0.00045645153775647376,56890.27417975533
0.0004565317959613283,56917.540547224264
0.000456612068278041,56944.81170893963
0.00045669235470909356,56972.08766574457
0.0004567726552569673,56999.36841848202
0.0004568529699241448,57026.6539679954
0.00045693329871310826,57053.94431512801
0.0004570136416263411,57081.2394607235
0.00045709399866632644,57108.539405625466
0.00045717436983554866,57135.84415067793
0.00045725475513649157,57163.15369672472
0.00045733515457164044,57190.468044610185
0.00045741556814348026,57217.787195178484
0.0004574959958544966,57245.11114927407
0.0004575764377071758,57272.43990774164
0.00045765689370400416,57299.77347142586
0.00045773736384746897,57327.11184117168
0.0004578178481400572,57354.45501782407
0.0004578983465842572,57381.803002228335
0.0004579788591825568,57409.15579522973
0.00045805938593744517,57436.51339767382
0.000458139926851411,57464.07154305444
0.00045822048192694433,57491.647724480725
0.00045830105116653486,57519.22875462799
0.0004583816345726733,57546.814634348884
0.0004584622321478504,57574.40536449602
0.00045854284389455774,57602.000945922366
0.00045862346981528673,57629.601379480766
0.00045870410991253,57657.20666602449
0.0004587847641887799,57684.81680640674
0.0004588654326465298,57712.43180148105
0.000458946115288273,57740.05165210098
0.00045902681211650373,57767.67635912029
0.0004591075231337161,57795.305923392785
0.0004591882483424054,57822.94034577271
0.00045926898774506665,57850.57962711412
0.00045934974134419535,57878.22376827131
0.00045943050914228826,57905.87277009896
0.00045951129114184133,57933.52663345148
0.0004595920873453523,57961.18535918394
0.000459672897755318,57988.84894815105
0.0004597537223742369,58016.51740120807
0.00045983456120460704,58044.190719210164
0.00045991541424892745,58071.86890301281
0.00045999628150969707,58099.551953471426
0.0004600771629894161,58127.23987144188
0.00046015805869058403,58154.932657779864
0.00046023896861570204,58182.630313341535
0.00046031989276727053,58210.33283898288
0.00046040083114779157,58238.04023556034
0.00046048178375976656,58265.75250393029
0.0004605627506056982,58293.469644949415
0.0004606437316880888,58321.191659474345
0.00046072472700944204,58348.918548362104
0.00046080573657226125,58376.65031246963
0.00046088676037905077,58404.38695265429
0.0004609677984323148,58432.20144570997
0.0004610488507345586,58460.15679394291
0.0004611299172882876,58488.117057565665
0.0004612109980960073,58516.08223744252
0.00046129209316022446,58544.05233443793
0.0004613732024834452,58572.02734941636
0.00046145432606817737,58600.0072832427
0.0004615354639169281,58627.992136781686
0.00046161661603220575,58655.98191089849
0.0004616977824165185,58683.97660645811
0.00046177896307237563,58711.97622432606
0.0004618601580022862,58739.98076536771
0.0004619413672087603,58767.990230448784
0.0004620225906943079,58796.00462043495
0.00046210382846143997,58824.02393619227
0.00046218508051266744,58852.04817858678
0.0004622663468505022,58880.077348484796
0.00046234762747745584,58908.111446752555
0.0004624289223960412,58936.15047425681
0.0004625102316087709,58964.19443186413
0.0004625915551181586,58992.24332044143
0.0004626728929267178,59020.29714085568
0.00046275424503696295,59048.355893974105
0.00046283561145140875,59076.41958066402
0.0004629169921725699,59104.48820179276
0.0004629983872029625,59132.561758228105
0.00046307979654510204,59160.64025083766
0.0004631612202015055,59188.72368048955
0.00046324265817468933,59216.81204805166
0.00046332411046717126,59244.9053543924
0.00046340557708146856,59273.00360037998
0.00046348705802009996,59301.10678688307
0.00046356855328558367,59329.214914770244
0.0004636500628804392,59357.32798491048
0.0004637315868071857,59385.4459981726
0.0004638131250683436,59413.56895542593
0.00046389467766643275,59441.90218213651
0.0004639762446039747,59470.24400286631
0.00046405782588349016,59498.59080693923
0.00046413942150750134,59526.94259523159
0.00046422103147853003,59555.29936861965
0.00046430265579909937,59583.66112798011
0.000464384294471732,59612.02787418948
0.0004644659474989517,59640.3996081247
0.0004645476148832823,59668.7763306627
0.00046462929662724847,59697.15804268067
0.00046471099273337496,59725.54474505593
0.0004647927032041868,59753.93643866581
0.0004648744280422101,59782.33312438803
0.0004649561672499708,59810.734803100255
0.00046503792082999587,59839.14147568053
0.0004651196887848119,59867.55314300674
0.00046520147111694704,59895.969805957335
0.0004652832678289287,59924.3914654105
0.00046536507892328563,59952.81812224488
0.00046544690440254656,59981.24977733907
0.00046552874426924096,60009.68643157203
0.0004656105985258983,60038.12808582261
0.0004656924671750491,60066.57474097013
0.0004657743502192237,60095.02639789369
0.00046585624766095344,60123.48305747293
0.00046593815950276955,60151.94472058734
0.00046602008574720446,60180.41138811683
0.0004661020263967902,60208.88306094116
0.00046618398145405985,60237.359739940526
0.00046626595092154647,60265.84142599506
0.00046634793480178425,60294.32811998529
0.000466429933097307,60322.81982279164
0.00046651194581064944,60351.3165352948
0.0004665939729443469,60379.81825837571
0.00046667601450093454,60408.324992915244
