time_days,Nuclei:Pa234 top 3
4.586731571580835e-05,0.0025934181860648594
4.587538059918882e-05,0.0025982804261323314
4.5883446900623584e-05,0.00260314352113067
4.5891514620361975e-05,0.0026080074712101905
4.5899583758653384e-05,0.0026128722765212486
4.590765431574722e-05,0.002617737937214215
4.591572629189297e-05,0.0026226044534394945
4.592379968734014e-05,0.002627471825347517
4.593187450233828e-05,0.0026323400530887365
4.5939950737136996e-05,0.002637209136813634
4.5948028391985934e-05,0.002642079076672719
4.5956107467134785e-05,0.002646949872816526
4.596418796283327e-05,0.0026519467734289317
4.597226987933118e-05,0.0026569927635926834
4.598035321687832e-05,0.0026620396409961946
4.598843797572457e-05,0.002667087405795473
4.599652415611984e-05,0.002672136058146553
4.600461175831406e-05,0.002677185598205482
4.601270078255724e-05,0.0026822360261283557
4.6020791229099414e-05,0.0026872873420712828
4.602888309819067e-05,0.002692339546190407
4.6036976390081136e-05,0.0026973926386418953
4.6045071105020984e-05,0.0027024466195819472
4.605316724326043e-05,0.0027075014891667793
4.606126480504973e-05,0.0027125572475526502
4.6069363790639196e-05,0.002717613894895837
4.607746420027917e-05,0.002722671431352639
4.608556603422005e-05,0.002727729857079398
4.6093669292712256e-05,0.0027327891722324685
4.610177397600628e-05,0.002737849376968244
4.6109880084352646e-05,0.0027429104714431344
4.611798761800192e-05,0.0027479724558135887
4.6126096577204714e-05,0.002753035330236072
4.613420696221169e-05,0.002758099094867091
4.614231877327353e-05,0.002763163749863165
4.6150432010641e-05,0.0027683077278140857
4.615854667456488e-05,0.0027735505008809136
4.6166662765296e-05,0.0027787941957879724
4.617478028308524e-05,0.002784038812697346
4.6182899228183526e-05,0.0027892843517711547
4.61910196008418e-05,0.0027945308131715344
4.619914140131109e-05,0.0027997781970606635
4.620726462984245e-05,0.0028050265036007427
4.6215389286686976e-05,0.0028102757329540036
4.6223515372095804e-05,0.002815525885282704
4.623164288632011e-05,0.00282077696074913
4.6239771829611144e-05,0.0028260289595155997
4.624790220222018e-05,0.0028312818817444593
4.625603400439851e-05,0.0028365357275980762
4.6264167236397524e-05,0.002841790497238856
4.627230189846862e-05,0.0028470461908292285
4.628043799086324e-05,0.0028523028085316506
4.628857551383289e-05,0.0028575603505086094
4.6296714467629094e-05,0.002862818816922622
4.630485485250345e-05,0.0028680782079362316
4.6312996668707586e-05,0.002873338523712012
4.6321139916493165e-05,0.002878599764412567
4.6329284596111905e-05,0.002883861930200522
4.633743070781557e-05,0.0028892256855516944
4.634557825185597e-05,0.0028946689879311557
4.635372722848494e-05,0.002900113247410041
4.636187763795439e-05,0.0029055584641566497
4.637002948051624e-05,0.0029110046383392834
4.637818275642247e-05,0.0029164517701262887
4.6386337465925124e-05,0.002921899859686051
4.639449360927625e-05,0.002927348907186971
4.6402651186727995e-05,0.00293279891279749
4.641081019853248e-05,0.0029382498766860614
4.641897064494194e-05,0.0029437017990211903
4.6427132526208596e-05,0.002949154679971392
4.643529584258476e-05,0.0029546085197052333
4.644346059432277e-05,0.0029600633183912897
4.645162678167498e-05,0.0029655190761981695
4.645979440489385e-05,0.00297097579329452
4.6467963464231825e-05,0.0029764334698490214
4.647613395994143e-05,0.0029818921060303636
4.648430589227521e-05,0.0029873517020072835
4.649247926148579e-05,0.0029928122579485432
4.6500654067825805e-05,0.0029982737740229352
4.6508830311547933e-05,0.003003736250399272
4.651700799290493e-05,0.003009208139927258
4.652518711214958e-05,0.003014854832784835
4.6533367669534686e-05,0.003020502518504114
4.6541549665313144e-05,0.0030261511972596872
4.654973309973784e-05,0.0030318008692261315
4.655791797306174e-05,0.003037451534578106
4.656610428553786e-05,0.003043103193490273
4.6574292037419236e-05,0.0030487558461373267
4.658248122895896e-05,0.003054409492693999
4.6590671860410174e-05,0.0030600641333350547
4.6598863932026053e-05,0.003065719768235278
4.660705744405982e-05,0.003071376397569489
4.661525239676475e-05,0.0030770340215125424
4.6623448790394154e-05,0.0030826926402393227
4.66316466252014e-05,0.0030883522539247414
4.663984590143989e-05,0.003094012862743746
4.664804661936306e-05,0.003099674466871308
4.66562487792244e-05,0.0031053370664824278
4.6664452381277464e-05,0.003111000661752148
4.667265742577582e-05,0.0031166652528555362
4.668086391297311e-05,0.003122330839967689
4.668907184312299e-05,0.003127997423263739
4.669728121647918e-05,0.003133665002918839
4.6705492033295435e-05,0.003139495949907756
4.671370429382557e-05,0.00314535095062844
4.672191799832344e-05,0.003151206980837742
4.673013314704291e-05,0.003157064040716662
4.6738349740237936e-05,0.0031629221304462596
4.674656777816251e-05,0.003168781250207613
4.675478726107064e-05,0.003174641400181825
4.676300818921642e-05,0.0031805025805500546
4.6771230562853955e-05,0.003186364791493466
4.67794543822374e-05,0.003192228033193266
4.6787679647620976e-05,0.0031980923058306915
4.6795906359258935e-05,0.003203957609587019
4.680413451740556e-05,0.0032098239446435497
4.68123641223152e-05,0.00321569131118161
4.6820595174242236e-05,0.003221559709382577
4.6828827673441095e-05,0.003227429139427835
4.683706162016627e-05,0.003233299601498832
4.684529701467226e-05,0.0032391710957770134
4.685353385721363e-05,0.003245043622443877
4.686177214804502e-05,0.003250917181680958
4.6870011887421044e-05,0.003256791773669804
4.6878253075596416e-05,0.0032626727573005303
4.688649571282589e-05,0.0032687379998997687
4.689473979936424e-05,0.003274804308954585
4.690298533546631e-05,0.0032808716846525004
4.691123232138696e-05,0.003286940127181048
4.6919480757381126e-05,0.0032930096367278206
4.692773064370378e-05,0.0032990802134804376
4.693598198060992e-05,0.0033051518576265285
4.694423476835462e-05,0.0033112245693537956
4.695248900719297e-05,0.0033172983488499387
4.6960744697380114e-05,0.0033233731963027017
4.696900183917126e-05,0.0033294491118998795
4.6977260432821624e-05,0.0033355260958292656
4.698552047858651e-05,0.0033416041482787233
4.6993781976721225e-05,0.003347683269436116
4.700204492748114e-05,0.0033537634594893585
4.701030933112169e-05,0.0033598447186264056
4.701857518789832e-05,0.0033659270470352233
4.702684249806654e-05,0.0033720104449038303
4.70351112618819e-05,0.003378094912420266
4.704338147960001e-05,0.0033841804497726094
4.705165315147649e-05,0.00339026705714897
4.7059926277767024e-05,0.003396447716235953
4.7068200858727366e-05,0.003402728326801794
4.7076476894613265e-05,0.0034090100416914967
4.708475438568056e-05,0.0034152928610992456
4.709303333218513e-05,0.0034215767852192477
4.710131373438284e-05,0.003427861814245735
4.7109595592529694e-05,0.003434147948372992
4.711787890688165e-05,0.0034404351877953218
4.712616367769479e-05,0.003446723532707079
4.713444990522519e-05,0.003453012983302636
4.714273758972897e-05,0.003459303539776404
4.715102673146234e-05,0.003465595202322839
4.715931733068151e-05,0.0034718879711364155
4.716760938764274e-05,0.0034781818464116455
4.717590290260236e-05,0.0034844768283430875
4.718419787581674e-05,0.0034907729171253232
4.719249430754227e-05,0.0034970701129529674
4.720079219803541e-05,0.003503368416020679
4.720909154755265e-05,0.0035096678265231374
4.721739235635053e-05,0.0035159683446550683
4.722569462468564e-05,0.003522269970611222
4.723399835281461e-05,0.0035286169594662643
4.7242303540994124e-05,0.0035351159959214596
4.7250610189480896e-05,0.0035416161751064853
4.725891829853169e-05,0.003548117497222268
4.7267227868403325e-05,0.003554619962469772
4.727553889935267e-05,0.003561123571050006
4.7283851391636595e-05,0.0035676283231639776
4.729216534551207e-05,0.0035741342190127707
4.730048076123608e-05,0.0035806412587974937
4.730879763906567e-05,0.0035871494427192722
4.731711597925793e-05,0.0035936587709792956
4.732543578206996e-05,0.0036001692437787583
4.7333757047758956e-05,0.00360668086131891
4.734207977658213e-05,0.0036131936238010362
4.7350403968796754e-05,0.0036197075314264512
4.735872962466013e-05,0.0036262225843965096
4.7367056744429606e-05,0.0036327387829125837
4.7375385328362594e-05,0.00363925612717611
4.7383715376716534e-05,0.00364577461738854
4.739204688974892e-05,0.003652294253751374
4.7400379867717285e-05,0.0036588150364661298
4.74087143108792e-05,0.0036653842747309045
4.74170502194923e-05,0.003672105962938879
4.7425387593814256e-05,0.0036788288330256913
4.74337264341028e-05,0.003685552885199151
4.7442066740615656e-05,0.0036922781196670937
4.745040851361067e-05,0.0036990045366374204
4.745875175334568e-05,0.0037057321363180447
4.746709646007856e-05,0.0037124609189169056
4.74754426340673e-05,0.0037191908846420253
4.748379027556986e-05,0.0037259220337014128
4.749213938484426e-05,0.0037326543663031347
4.7500489962148615e-05,0.0037393878826553094
4.7508842007741024e-05,0.0037461225829660658
4.751719552187967e-05,0.003752858467443581
4.7525550504822754e-05,0.003759595536296063
4.753390695682856e-05,0.003766333789731777
4.754226487815538e-05,0.003773073227958995
4.755062426906156e-05,0.003779813851186033
4.755898512980551e-05,0.003786555659621275
4.7567347460645664e-05,0.0037932986534730904
4.757571126184051e-05,0.0038000428329499313
4.75840765336486e-05,0.003806890070110665
4.759244327632848e-05,0.003813838737306115
4.7600811490138797e-05,0.0038207886262902682
4.760918117533822e-05,0.0038277397372779437
4.7617552332185456e-05,0.003834692070484006
4.762592496093928e-05,0.003841645626123369
4.7634299061858473e-05,0.003848600404410955
4.7642674635201926e-05,0.0038555564055617656
4.76510516812285e-05,0.003862513629790802
4.765943020019714e-05,0.0038694720773131126
4.766781019236686e-05,0.003876431748343811
4.767619165799667e-05,0.0038833926430980057
4.768457459734567e-05,0.0038903547617908873
4.769295901067297e-05,0.003897318104637639
4.770134489823773e-05,0.003904282671853514
4.77097322602992e-05,0.0039112484636538
4.7718121097116614e-05,0.0039182154802538125
4.7726511408949284e-05,0.003925183721868902
4.773490319605658e-05,0.003932153188714478
4.7743296458697875e-05,0.0039391238810059515
4.775169119713264e-05,0.003946097965514166
4.7760087411620345e-05,0.003953276778038938
4.776848510242053e-05,0.003960456852819006
4.777688426979277e-05,0.003967638190076316
4.778528491399671e-05,0.00397482079003285
4.779368703529201e-05,0.00398200465291063
4.780209063393839e-05,0.003989189778931713
4.7810495710195614e-05,0.003996376168318201
4.7818902264323485e-05,0.00400356382129223
4.7827310296581874e-05,0.00401075273807598
4.7835719807230664e-05,0.0040179429188916625
4.7844130796529814e-05,0.00402513436396154
4.78525432647393e-05,0.0040323270735078956
4.786095721211919e-05,0.004039521047753078
4.786937263892953e-05,0.004046716286919446
4.7877789545430475e-05,0.004053912791229416
4.78862079318822e-05,0.0040611105609054485
4.78946277985449e-05,0.004068309596170017
4.790304914567888e-05,0.004075509897245668
4.7911471973544424e-05,0.004082711464354954
4.79198962824019e-05,0.004089914297720494
4.792832207251171e-05,0.004097274294181418
4.79367493441343e-05,0.004104689002860219
4.794517809753018e-05,0.0041121050152720965
4.7953608332959886e-05,0.004119522331646285
4.796204005068399e-05,0.004126940952212051
4.797047325096313e-05,0.004134360877198711
4.7978907934058e-05,0.00414178210683564
4.7987344100229315e-05,0.004149204641352219
4.799578174973783e-05,0.004156628480977884
4.8004220882844394e-05,0.004164053625942126
4.801266149980984e-05,0.0041714800764744535
4.80211036008951e-05,0.004178907832804439
4.8029547186361106e-05,0.004186336895161663
4.803799225646887e-05,0.004193767263775779
4.804643881147943e-05,0.00420119893887645
4.805488685165389e-05,0.00420863192069342
4.8063336377253367e-05,0.004216066209456423
4.807178738853906e-05,0.004223501805395283
4.808023988577221e-05,0.004230938708739836
4.808869386921406e-05,0.004238376919719952
4.8097149339125956e-05,0.004245964530930784
4.8105606295769254e-05,0.00425361842083452
4.811406473940538e-05,0.004261273656526719
4.8122524670295767e-05,0.004268930238244001
4.813098608870195e-05,0.004276588166223053
4.813944899488546e-05,0.004284247440700578
4.814791338910791e-05,0.004291908061913335
4.8156379271630924e-05,0.004299570030098122
4.816484664271621e-05,0.004307233345491783
4.8173315502625484e-05,0.0043148980083311875
4.818178585162054e-05,0.004322564018853264
4.81902576899632e-05,0.004330231377294974
4.8198731017915344e-05,0.004337900083893332
4.8207205835738896e-05,0.004345570138885384
4.821568214369579e-05,0.004353241542508199
4.822415994204807e-05,0.004360914294998924
4.823263923105778e-05,0.004368588396594731
4.824112001098701e-05,0.004376263847532824
4.8249602282097945e-05,0.0043839406480504755
4.8258086044652744e-05,0.0043916187983849666
4.826657129891367e-05,0.004399482764299597
4.8275058045143014e-05,0.0044073804821650395
4.828354628360309e-05,0.00441527958869136
4.829203601455629e-05,0.004423180084122737
4.8300527238265045e-05,0.004431081968703385
4.8309019954991816e-05,0.004438985242677556
4.831751416499913e-05,0.004446889906289549
4.832600986854955e-05,0.0044547959597837075
4.8334507065905684e-05,0.0044627034034044055
4.834300575733019e-05,0.00447061223739608
4.835150594308578e-05,0.0044785224620032
4.8360007623435186e-05,0.004486434077470271
4.836851079864121e-05,0.004494347084041857
4.83770154689667e-05,0.004502261481962544
4.8385521634674534e-05,0.004510177271476986
4.839402929602767e-05,0.004518094452829875
4.840253845328906e-05,0.004526013026265918
4.841104910672174e-05,0.004533932992029897
4.841956125658878e-05,0.004541854350366626
4.842807490315331e-05,0.0045498215563644084
4.8436590046678484e-05,0.004557966416485109
4.8445106687427516e-05,0.004566112708721875
4.845362482566368e-05,0.004574260433326525
4.8462144461650254e-05,0.00458240959055091
4.8470665595650605e-05,0.004590560180646922
4.8479188227928125e-05,0.004598712203866513
4.848771235874626e-05,0.004606865660461663
4.849623798836849e-05,0.0046150205506844
4.850476511705837e-05,0.004623176874786813
4.851329374507946e-05,0.004631334633021012
4.8521823872695406e-05,0.004639493825639164
4.853035550016987e-05,0.004647654452893474
4.853888862776658e-05,0.0046558165150362004
4.8547423255749305e-05,0.004663980012319636
4.855595938438186e-05,0.004672144944996127
4.856449701392809e-05,0.004680311313318052
4.8573036144651925e-05,0.004688479117537853
4.8581576776817314e-05,0.004696648357908002
4.859011891068824e-05,0.004704819034681009
4.859866254652877e-05,0.004713156926941784
4.860720768460297e-05,0.004721555163296419
4.861575432517499e-05,0.004729954876318423
4.862430246850903e-05,0.004738356066267459
4.86328521148693e-05,0.004746758733403193
4.8641403264520095e-05,0.004755162877985377
4.864995591772574e-05,0.004763568500273785
4.865851007475059e-05,0.004771975600528238
4.866706573585908e-05,0.004780384179008614
4.867562290131565e-05,0.004788794235974819
4.868418157138484e-05,0.004797205771686836
4.8692741746331193e-05,0.004805618786404659
4.870130342641932e-05,0.0048140332803883485
4.870986661191385e-05,0.004822449253898002
4.871843130307951e-05,0.004830866707193765
4.872699750018102e-05,0.004839285640535831
4.873556520348317e-05,0.004847706054184425
4.874413441325082e-05,0.004856127948399857
4.8752705129748824e-05,0.004864551323442429
4.876127735324213e-05,0.004873079439469527
4.876985108399572e-05,0.0048817344761812416
4.8778426322274594e-05,0.004890391034713699
4.878700306834383e-05,0.004899049115334485
4.879558132246855e-05,0.004907708718311233
4.880416108491391e-05,0.0049163698439116145
4.881274235594512e-05,0.004925032492403353
4.882132513582744e-05,0.004933696664054228
4.882990942482617e-05,0.004942362359132052
4.8838495223206656e-05,0.0049510295779046885
4.8847082531234303e-05,0.004959698320640058
4.885567134917455e-05,0.004968368587606112
4.8864261677292877e-05,0.004977040379070858
4.8872853515854824e-05,0.004985713695302348
4.888144686512597e-05,0.0049943885365686825
4.8890041725371965e-05,0.0050030649031380225
4.8898638096858465e-05,0.005011742795278548
4.890723597985119e-05,0.005020422213258502
4.891583537461591e-05,0.00502910315734617
4.8924436281418464e-05,0.0050378634311201275
4.8933038700524685e-05,0.005046780222644412
4.8941642632200497e-05,0.00505569858201397
4.895024807671186e-05,0.005064618509504469
4.895885503432477e-05,0.00507354000539163
4.8967463505305284e-05,0.0050824630699512425
4.8976073489919486e-05,0.005091387703459098
4.8984684988433526e-05,0.005100313906191083
4.899329800111358e-05,0.005109241678423097
4.900191252822592e-05,0.005118171020431138
4.9010528570036806e-05,0.005127101932491198
4.9019146126812554e-05,0.005136034414879337
4.9027765198819574e-05,0.005144968467871683
4.903638578632426e-05,0.005153904091744381
4.9045007889593115e-05,0.005162841286773659
4.905363150889263e-05,0.005171780053235757
4.906225664448938e-05,0.005180720391406985
4.907088329664998e-05,0.0051896623015637
4.9079511465641076e-05,0.0051986057839823
4.908814115172939e-05,0.005207640517212497
4.909677235518166e-05,0.005216824116660102
4.91054050762647e-05,0.0052260093308659945
4.911403931524534e-05,0.005235196160114075
4.912267507239048e-05,0.005244384604688331
4.9131312347967065e-05,0.005253574664872781
4.913995114224207e-05,0.005262766340951502
4.9148591455482556e-05,0.005271959633208624
4.9157233287955574e-05,0.005281154541928307
4.916587663992826e-05,0.0052903510673947786
4.917452151166779e-05,0.005299549209892315
4.918316790344139e-05,0.00530874896970524
4.9191815815516315e-05,0.005317950347117923
4.92004652481599e-05,0.00532715334241479
4.920911620163949e-05,0.005336357955880309
4.9217768676222506e-05,0.005345564187799015
4.9226422672176406e-05,0.005354772038455475
4.9235078189768684e-05,0.005363981508134311
4.92437352292669e-05,0.005373192597120199
4.9252393790938655e-05,0.005382544533706346
4.926105387505157e-05,0.0053920000933324955
4.9269715481873365e-05,0.005401457315535856
4.9278378611671763e-05,0.00541091620060876
4.928704326471457e-05,0.005420376748843593
4.929570944126958e-05,0.005429838960532766
4.930437714160472e-05,0.005439302835968801
4.931304636598788e-05,0.005448768375444199
4.9321717114687054e-05,0.005458235579251582
4.933038938797026e-05,0.005467704447683572
4.933906318610556e-05,0.005477174981032849
4.93477385093611e-05,0.005486647179592208
4.9356415358004996e-05,0.005496121043654379
4.936509373230548e-05,0.005505596573512236
4.937377363253081e-05,0.005515073769458682
4.938245505894929e-05,0.005524552631786665
4.9391138011829275e-05,0.005534033160789178
4.9399822491439166e-05,0.0055435153567592816
4.9408508498047406e-05,0.005552999219990085
4.941719603192248e-05,0.005562711615413069
4.9425885093332923e-05,0.005572444387153529
4.9434575682547356e-05,0.0055821788702135975
4.944326779983438e-05,0.005591915064894153
4.9451961445462684e-05,0.005601652971496152
4.9460656619701005e-05,0.00561139259032061
4.946935332281813e-05,0.0056211339216685995
4.947805155508286e-05,0.0056308769658412056
4.948675131676407e-05,0.005640621723139617
4.9495452608130695e-05,0.005650368193865042
4.9504155429451684e-05,0.0056601163783187615
4.951285978099606e-05,0.005669866276802103
4.952156566303288e-05,0.005679617889616438
4.953027307583126e-05,0.005689371217063207
4.9538982019660345e-05,0.0056991262594438975
4.954769249478932e-05,0.005708883017060022
4.9556404501487465e-05,0.00571864149021319
4.956511804002407e-05,0.005728401679205055
4.957383311066845e-05,0.005738266695219301
4.958254971369004e-05,0.005748280270576412
4.959126784935826e-05,0.005758295606626999
4.959998751794259e-05,0.005768312703680635
4.960870871971257e-05,0.005778331562046969
4.9617431454937786e-05,0.005788352182035686
4.962615572388786e-05,0.005798374563956541
4.963488152683247e-05,0.005808398708119334
4.964360886404133e-05,0.005818424614833905
4.9652337735784236e-05,0.005828452284410192
4.9661068142330975e-05,0.0058384817171581345
4.966980008395143e-05,0.005848512913387766
4.967853356091552e-05,0.0058585458734091616
4.9687268573493185e-05,0.005868580597532437
4.9696005121954456e-05,0.005878617086067793
4.9704743206569363e-05,0.005888655339325449
4.9713482827608044e-05,0.00589869535761572
4.972222398534062e-05,0.005908737141248934
4.973096668003731e-05,0.005918790179072946
4.973971091196833e-05,0.005929089910174078
4.9748456681403995e-05,0.0059393914522836285
4.975720398861465e-05,0.005949694805720039
4.9765952833870665e-05,0.005959999970801776
4.977470321744249e-05,0.005970306947847402
4.97834551396006e-05,0.005980615737175501
4.979220860061552e-05,0.005990926339104726
4.9800963600757845e-05,0.006001238753953804
4.9809720140298194e-05,0.006011552982041489
4.9818478219507244e-05,0.006021869023686614
4.982723783865571e-05,0.006032186879208045
4.9835998998014364e-05,0.006042506548924728
4.984476169785402e-05,0.006052828033155652
4.9853525938445544e-05,0.006063151332219863
4.986229172005984e-05,0.006073476446436455
4.987105904296787e-05,0.006083803376124598
4.987982790744065e-05,0.006094132121603491
4.988859831374923e-05,0.006104462683192444
4.9897370262164706e-05,0.006115000364719276
4.990614375295823e-05,0.006125593564608807
4.991491878640101e-05,0.006136188627107567
4.992369536276428e-05,0.006146785552543055
4.9932473482319354e-05,0.006157384341242851
4.994125314533753e-05,0.00616798499353454
4.995003435209023e-05,0.006178587509745813
4.995881710284888e-05,0.006189191890204406
4.996760139788496e-05,0.00619979813523811
4.9976387237470006e-05,0.006210406245174771
4.99851746218756e-05,0.0062210162203423045
4.999396355137336e-05,0.006231628061068668
5.000275402623497e-05,0.006242241767681888
5.001154604673215e-05,0.006252857340510048
5.002033961313667e-05,0.006263474779881273
5.0029134725720345e-05,0.00627409408612377
5.003793138475504e-05,0.0062847152595657775
5.0046729590512674e-05,0.006295338300535624
5.005552934326521e-05,0.006306140870395677
5.006433064328465e-05,0.006317031279060884
5.0073133490843054e-05,0.006327923602593734
5.008193788621253e-05,0.006338817841330907
5.009074382966522e-05,0.00634971399560915
5.0099551321473334e-05,0.006360612065765287
5.0108360361909125e-05,0.0063715120521361905
5.011717095124488e-05,0.006382413955058787
5.012598308975296e-05,0.006393317774870062
5.013479677770573e-05,0.006404223511907055
5.0143612015375645e-05,0.0064151311665068805
5.0152428803035184e-05,0.00642604073900669
5.0161247140956906e-05,0.006436952229743745
5.017006702941337e-05,0.006447865639055295
5.017888846867721e-05,0.006458780967278698
5.018771145902112e-05,0.00646969821475135
5.019653600071781e-05,0.006480617381810721
5.020536209404008e-05,0.006491538468794347
5.0214189739260725e-05,0.006502642901491523
5.022301893665264e-05,0.006513836169857179
5.0231849686488724e-05,0.006525031406342474
5.024068198904197e-05,0.006536228611293483
5.024951584458537e-05,0.0065474277850563175
5.025835125339199e-05,0.006558628927977142
5.0267188215734954e-05,0.006569832040402212
5.0276026731887406e-05,0.0065810371226778085
5.028486680212257e-05,0.006592244175150319
5.02937084267137e-05,0.00660345319816614
5.030255160593408e-05,0.006614664192071751
5.031139634005708e-05,0.006625877157213719
5.0320242629356106e-05,0.0066370920939386405
5.0329090474104586e-05,0.006648309002593159
5.033793987457602e-05,0.006659527883524015
5.034679083104394e-05,0.006670748737077984
5.0355643343781976e-05,0.006681971563601933
5.0364497413063735e-05,0.00669319636344276
5.037335303916292e-05,0.0067046402290595105
5.038221022235326e-05,0.006716142108664075
5.0391068962908544e-05,0.006727646010651605
5.0399929261102606e-05,0.006739151935377706
5.040879111720932e-05,0.006750659883198013
5.0417654531502615e-05,0.0067621698544682585
5.042651950425648e-05,0.006773681849544243
5.0435386035744936e-05,0.006785195868781792
5.0444254126242036e-05,0.0067967119125368096
5.0453123776021936e-05,0.0068082299811653
5.0461994985358783e-05,0.006819750075023273
5.047086775452679e-05,0.00683127219446682
5.047974208380025e-05,0.006842796339852118
5.048861797345345e-05,0.006854322511535392
5.049749542376077e-05,0.006865850709872909
5.0506374434996606e-05,0.006877380935221031
5.051525500743544e-05,0.006888913187936179
5.0524137141351755e-05,0.006900454711392953
5.053302083702012e-05,0.006912268977791492
5.054190609471513e-05,0.00692408532150016
5.055079291471145e-05,0.00693590374288422
5.055968129728376e-05,0.006947724242308974
5.0568571242706845e-05,0.006959546820139837
5.057746275125547e-05,0.006971371476742224
5.058635582320448e-05,0.006983198212481651
5.0595250458828786e-05,0.006995027027723715
5.060414665840332e-05,0.007006857922834033
5.061304442220309e-05,0.0070186908981783366
5.062194375050311e-05,0.00703052595412237
5.063084464357847e-05,0.007042363091031959
5.063974710170433e-05,0.007054202309273032
5.064865112515585e-05,0.007066043609211538
5.065755671420826e-05,0.007077886991213483
5.066646386913686e-05,0.007089732455644981
5.067537259021698e-05,0.00710158000287219
5.068428287772397e-05,0.007113533052220582
5.069319473193328e-05,0.007125667681325062
5.070210815312038e-05,0.007137804444069245
5.07110231415608e-05,0.007149943340828321
5.071993969753008e-05,0.007162084371977467
5.072885782130387e-05,0.007174227537892008
5.073777751315784e-05,0.007186372838947299
5.074669877336768e-05,0.007198520275518742
5.075562160220918e-05,0.007210669847981862
5.076454599995814e-05,0.007222821556712178
5.077347196689043e-05,0.007234975402085334
5.078239950328195e-05,0.007247131384477003
5.079132860940869e-05,0.007259289504262957
5.0800259285546614e-05,0.0072714497618189934
5.080919153197181e-05,0.007283612157521016
5.0818125348960365e-05,0.007295776691744962
5.0827060736788435e-05,0.0073079433648668484
5.0835997695732233e-05,0.007320112177262778
5.0844936226068e-05,0.007332678387043536
5.0853876328072034e-05,0.007345339632361053
5.0862818002020695e-05,0.007358003103913556
5.087176124819037e-05,0.007370668802092479
5.088070606685749e-05,0.007383336727289323
5.088965245829857e-05,0.007396006879895681
5.089860042279014e-05,0.007408679260303183
5.0907549960608804e-05,0.007421353868903569
5.0916501072031196e-05,0.007434030706088615
5.0925453757334e-05,0.007446709772250162
5.093440801679394e-05,0.007459391067780129
5.094336385068781e-05,0.007472074593070508
5.095232125929245e-05,0.007484760348513375
5.0961280242884754e-05,0.007497448334500866
5.097024080174163e-05,0.007510138551425149
5.097920293614006e-05,0.007522830999678502
5.098816664635709e-05,0.007535525679653266
5.099713193266978e-05,0.007548222591741856
5.1006098795355264e-05,0.007560921736336728
5.101506723469072e-05,0.0075736231138304345
5.102403725095337e-05,0.007586326724615586
5.103300884442047e-05,0.007599032569084855
5.1041982015369366e-05,0.007611740647631
5.1050956764077416e-05,0.007624450960646842
5.105993309082203e-05,0.0076371635085252625
5.1068910995880694e-05,0.007649878291659226
5.107789047953092e-05,0.007662595310441756
5.108687154205025e-05,0.007675314565265936
5.1095854183716324e-05,0.007688036056524949
5.11048384048068e-05,0.007701177045605896
5.111382420559938e-05,0.007714407994358486
5.112281158637183e-05,0.007727641269517363
5.113180054740196e-05,0.007740876871491605
5.1140791088967616e-05,0.007754114800690307
5.114978321134673e-05,0.007767355057522706
5.115877691481723e-05,0.007780597642398034
5.1167772199657136e-05,0.007793842555725655
5.1176769066144494e-05,0.007807089797914964
5.1185767514557415e-05,0.007820339369375469
5.119476754517404e-05,0.0078335912705167
5.120376915827257e-05,0.00784684550174831
5.121277235413128e-05,0.007860102063480003
5.1221777133028424e-05,0.007873360956121522
5.123078349524238e-05,0.00788662218008274
5.1239791441051525e-05,0.007899885735773554
5.124880097073432e-05,0.00791315162360397
5.1257812084569255e-05,0.00792641984398405
5.1266824782834864e-05,0.007939690397323914
5.127583906580975e-05,0.007952963284033781
5.128485493377255e-05,0.007966238504523928
5.129387238700194e-05,0.007979516059204678
5.130289142577668e-05,0.007992795948486486
5.1311912050375555e-05,0.00800607817277986
5.1320934261077386e-05,0.00801936273249532
5.132995805816105e-05,0.008032649628043509
5.133898344190552e-05,0.00804593885983518
5.134801041258975e-05,0.008059230428281074
5.1357038970492784e-05,0.008072524333792066
5.136606911589369e-05,0.008086331423039935
5.137510084907162e-05,0.008100152241701297
5.138413417030574e-05,0.008113975490486152
5.1393169079875285e-05,0.008127801169821815
5.1402205578059526e-05,0.008141629280135622
5.14112436651378e-05,0.00815545982185504
5.1420283341389473e-05,0.00816929279540755
5.1429324607093976e-05,0.008183128201220783
5.143836746253079e-05,0.008196966039722383
5.1447411907979436e-05,0.008210806311340095
5.145645794371947e-05,0.008224649016501724
5.146550557003054e-05,0.00823849415563518
5.147455478719229e-05,0.008252341729168418
5.148360559548447e-05,0.008266191737529488
5.149265799518682e-05,0.008280044181146492
5.150171198657919e-05,0.008293899060447649
5.1510767569941424e-05,0.008307756375861204
5.1519824745553453e-05,0.008321616127815507
5.152888351369523e-05,0.008335478316738967
5.1537943874646775e-05,0.008349342943060088
5.154700582868816e-05,0.008363210007207444
5.1556069376099496e-05,0.008377079509609671
5.156513451716094e-05,0.008390951450695489
5.157420125215271e-05,0.008404825830893697
5.158326958135507e-05,0.00841870265063316
5.159233950504833e-05,0.008432581910342823
5.1601411023512856e-05,0.008446463610451727
5.1610484137029046e-05,0.008460347751388946
5.1619558845877365e-05,0.008474376812660282
5.162863515033832e-05,0.008488805664740319
5.163771305069246e-05,0.008503237053854753
5.164679254722041e-05,0.008517670980449702
5.165587364020282e-05,0.008532107444971312
5.166495632992039e-05,0.00854654644786581
