time_days,Nuclei:Cs137 top 15
0.0007994960650681547,3024.439561120545
0.0007996366410409864,3025.2816764204595
0.0007997772417313933,3026.1239397891077
0.000799917867143721,3026.9663512525212
0.0008000585172823174,3027.8089108367485
0.0008001991921515297,3028.651618567828
0.0008003398917557063,3029.4944744718077
0.0008004806160991955,3030.3374785747383
0.000800621365186349,3031.180630902684
0.0008007621390215165,3032.0239314817036
0.0008009029376090494,3032.867380337864
0.0008010437609532995,3033.7109774972314
0.0008011846090586207,3034.5558731899423
0.0008013254819293666,3035.4009891591936
0.0008014663795698916,3036.246253724784
0.0008016073019845501,3037.0916669128355
0.0008017482491776997,3037.93722874949
0.0008018892211536962,3038.7829392608787
0.0008020302179168978,3039.6287984731443
0.0008021712394716616,3040.474806412429
0.0008023122858223485,3041.3209631048903
0.0008024533569733175,3042.1672685766775
0.0008025944529289292,3043.0137228539525
0.0008027355736935451,3043.860325962879
0.0008028767192715266,3044.707077929621
0.000803017889667238,3045.5539787803605
0.0008031590848850428,3046.4010285412737
0.000803300304929305,3047.2482272385387
0.0008034415498043891,3048.0955748983424
0.0008035828195146629,3048.9430715468834
0.0008037241140644921,3049.790717210354
0.0008038654334582446,3050.638511914955
0.0008040067777002879,3051.486455686889
0.0008041481467949923,3052.3345485523732
0.0008042895407467273,3053.1827905376194
0.0008044309595598632,3054.0311816688472
0.000804572403238771,3054.8797219722755
0.000804713871787824,3055.7284114741406
0.0008048553652113947,3056.577250200674
0.0008049968835138566,3057.4262381781123
0.0008051384266995834,3058.275375432693
0.0008052799947729519,3059.1246619906738
0.0008054215877383376,3059.974097878302
0.0008055632056001169,3060.8236831218305
0.0008057048483626676,3061.6734177475255
0.0008058465160303673,3062.523301781645
0.0008059882086075964,3063.3733352504687
0.000806129926098734,3064.2235181802657
0.0008062716685081609,3065.0738505973177
0.0008064134358402577,3065.9243325279026
0.000806555228099408,3066.77596107286
0.000806697045289994,3067.6279390865593
0.0008068388874163995,3068.480066903142
0.0008069807544830083,3069.3323445489405
0.0008071226464942069,3070.1847720503097
0.0008072645634543806,3071.0373494335936
0.0008074065053679167,3071.8900767251466
0.0008075484722392012,3072.74295395132
0.0008076904640726247,3073.595981138489
0.0008078324808725749,3074.449158313012
0.0008079745226434422,3075.3024855012645
0.0008081165893896164,3076.1559627296183
0.0008082586811154902,3077.0095900244623
0.0008084007978254552,3077.863367412179
0.0008085429395239044,3078.717294919158
0.0008086851062152309,3079.571372571792
0.0008088272979038303,3080.4256003964883
0.0008089695145940976,3081.2799784196454
0.0008091117562904286,3082.1345066676745
0.0008092540229972202,3082.9891851669904
0.0008093963147188693,3083.8440139440054
0.0008095386314597758,3084.6989930251525
0.0008096809732243377,3085.5541224368526
0.0008098233400169557,3086.40940220554
0.0008099657318420291,3087.2648323576473
0.0008101081487039613,3088.1204129196244
0.0008102505906071533,3088.976143917914
0.0008103930575560085,3089.832025378966
0.0008105355495549301,3090.6880573292347
0.0008106780666083239,3091.544239795184
0.0008108206087205943,3092.4005728032776
0.0008109631758961477,3093.257056379984
0.0008111057681393904,3094.113690551774
0.0008112483854547313,3094.970475345136
0.0008113910278465781,3095.827410786546
0.00081153369531934,3096.684496902495
0.0008116763878774265,3097.541733719471
0.0008118191055252496,3098.399121263979
0.0008119618482672203,3099.2578054455557
0.0008121046161077508,3100.116665699875
0.0008122474090512542,3100.9756769671712
0.0008123902271021436,3101.8348392739904
0.0008125330702648352,3102.694152646901
0.0008126759385437438,3103.553617112457
0.0008128188319432853,3104.413232697228
0.0008129617504678762,3105.2729994277774
0.0008131046941219356,3106.1329173306935
0.0008132476629098814,3106.9929864325495
0.0008133906568361329,3107.8532067599313
0.0008135336759051093,3108.7135783394247
0.0008136767201212331,3109.574101197631
0.0008138197894889251,3110.434775361148
0.0008139628840126078,3111.2956008565766
0.0008141060036967035,3112.1565777105207
0.0008142491485456379,3113.0177059496054
0.0008143923185638349,3113.8789856004414
0.0008145355137557198,3114.7404166896526
0.0008146787341257187,3115.6019992438605
0.0008148219796782596,3116.4637332897064
0.00081496525041777,3117.3256188538217
0.0008151085463486783,3118.1876559628486
0.000815251867475414,3119.0498446434317
0.0008153952138024068,3119.9121849222192
0.0008155385853340888,3120.7746768258735
0.0008156819820748912,3121.63732038105
0.0008158254040292465,3122.5001156144162
0.0008159688512015874,3123.363062552633
0.0008161123235963493,3124.226161222385
0.0008162558212179662,3125.0894116503464
0.0008163993440708742,3125.952813863201
0.0008165428921595087,3126.8163678876313
0.0008166864654883084,3127.680073750341
0.0008168300640617106,3128.5439314780215
0.0008169736878841543,3129.407941097375
0.000817117336960078,3130.2721026351046
0.0008172610112939234,3131.136845020589
0.0008174047108901314,3132.002456501811
0.0008175484357531433,3132.868220183065
0.0008176921858874016,3133.734136091113
0.0008178359612973509,3134.6002042527243
0.0008179797619874347,3135.466424694668
0.0008181235879620982,3136.3327974437184
0.000818267439225787,3137.1993225266538
0.0008184113157829471,3138.065999970258
0.0008185552176380274,3138.9328298013265
0.0008186991447954752,3139.7998120466505
0.0008188430972597394,3140.666946733026
0.000818987075035269,3141.534233887254
0.0008191310781265161,3142.401673536151
0.000819275106537931,3143.269265706527
0.0008194191602739661,3144.1370104251987
0.0008195632393390732,3145.004907718982
0.0008197073437377076,3145.8729576147143
0.0008198514734743229,3146.7411601392246
0.0008199956285533742,3147.609515319347
0.0008201398089793169,3148.478023181919
0.0008202840147566092,3149.346683753796
0.0008204282458897078,3150.215497061821
0.0008205725023830712,3151.0844631328537
0.0008207167842411577,3151.9535819937487
0.0008208610914684287,3152.8228536713773
0.000821005424069344,3153.6922781926064
0.0008211497820483652,3154.56185558431
0.0008212941654099538,3155.431585873363
0.0008214385741585743,3156.3014690866576
0.0008215830082986897,3157.1715052510767
0.0008217274678347648,3158.0416943935143
0.0008218719527712648,3158.91203654087
0.0008220164631126553,3159.782531720038
0.0008221609988634046,3160.6531799579375
0.0008223055600279797,3161.5239812814766
0.0008224501466108492,3162.394935717569
0.0008225947586164818,3163.2660623516635
0.0008227393960493488,3164.138444054612
0.0008228840589139206,3165.0109791479936
0.0008230287472146687,3165.8836676587766
0.0008231734609560649,3166.7565096139324
0.000823318200142584,3167.629505040451
0.0008234629647786992,3168.50265396531
0.0008236077548688852,3169.3759564155007
0.0008237525704176172,3170.249412418013
0.0008238974114293728,3171.123021999854
0.0008240422779086284,3171.99678518802
0.0008241871698598621,3172.8707020095244
0.000824332087287552,3173.7447724913736
0.0008244770301961791,3174.618996660594
0.0008246219985902228,3175.493374544203
0.0008247669924741644,3176.367906169229
0.0008249120118524857,3177.242591562705
0.0008250570567296687,3178.1174307516612
0.0008252021271101985,3178.992423763151
0.0008253472229985582,3179.867570624213
0.0008254923443992335,3180.7428713619006
0.0008256374913167089,3181.6183260032626
0.000825782663755473,3182.493934575373
0.0008259278617200121,3183.3696971052877
0.0008260730852148147,3184.2456136200817
0.0008262183342443689,3185.121684146821
0.0008263636088131661,3185.9979087125967
0.0008265089089256959,3186.8742873444876
0.0008266542345864501,3187.7508200695856
0.0008267995857999197,3188.627506914975
0.0008269449625705992,3189.5043479077667
0.0008270903649029819,3190.381343075063
0.0008272357928015621,3191.2584924439648
0.0008273812462708343,3192.135796041586
0.0008275267253152962,3193.0132538950515
0.0008276722299394441,3193.890866031479
0.0008278177601477756,3194.768632477999
0.000827963315944789,3195.646553261738
0.0008281088973349832,3196.525618596779
0.0008282545043228592,3197.404944301362
0.0008284001369129178,3198.28442461733
0.0008285457951096601,3199.164059571867
0.0008286914789175881,3200.04384919216
0.0008288371883412064,3200.9237935054134
0.0008289829233850182,3201.8038925388187
0.0008291286840535287,3202.684146319583
0.0008292744703512423,3203.5645548749094
0.0008294202822826671,3204.445118232021
0.0008295661198523094,3205.3258364181306
0.0008297119830646775,3206.206709460464
0.0008298578719242793,3207.0877373862436
0.0008300037864356257,3207.96892022271
0.0008301497266032264,3208.8502579970987
0.0008302956924315925,3209.7317507366506
0.0008304416839252355,3210.6133984686085
0.0008305877010886694,3211.4952012202352
0.000830733743926407,3212.3771590187807
0.0008308798124429626,3213.2592718915066
0.0008310259066428507,3214.1415398656777
0.0008311720265305885,3215.0239629685702
0.0008313181721106923,3215.906541227459
0.0008314643433876793,3216.7892746696234
0.0008316105403660681,3217.6721633223497
0.0008317567630503768,3218.555207212923
0.0008319030114451267,3219.438406368647
0.000832049285554838,3220.3217608168184
0.000832195585384032,3221.2052705847427
0.0008323419109372303,3222.088935699723
0.0008324882622189575,3222.9727561890827
0.0008326346392337368,3223.856732080139
0.0008327810419860925,3224.740863400213
0.0008329274704805498,3225.6251501766315
0.0008330739247216361,3226.5095924367347
0.0008332204047138778,3227.394190207859
0.0008333669104618029,3228.2789762218526
0.0008335134419699389,3229.164956156263
0.0008336599992428171,3230.0510918720665
0.0008338065822849669,3230.9373833966483
0.0008339531911009192,3231.8238307574034
0.0008340998256952052,3232.7104339817297
0.000834246486072359,3233.59719309704
0.0008343931722369131,3234.4841081307395
0.000834539884193402,3235.3711791102432
0.0008346866219463607,3236.2584060629724
0.000834833385500324,3237.145789016344
0.0008349801748598302,3238.0333279978
0.0008351269900294159,3238.9210230347676
0.0008352738310136194,3239.8088741546867
0.0008354206978169789,3240.696881384996
0.0008355675904440355,3241.585044753152
0.0008357145088993295,3242.4733642866067
0.0008358614531874017,3243.3618400128166
0.000836008423312794,3244.2504719592393
0.0008361554192800509,3245.139260153353
0.0008363024410937152,3246.0282046226275
0.0008364494887583315,3246.917305394537
0.0008365965622784447,3247.8065624965607
0.0008367436616586022,3248.6959759561955
0.0008368907869033505,3249.5855458009296
0.0008370379380172372,3250.4752720582583
0.0008371851150048102,3251.36515475568
0.0008373323178706204,3252.25519392071
0.0008374795466192173,3253.145389580854
0.0008376268012551518,3254.0357417636305
0.0008377740817829756,3254.9262504965577
0.0008379213882072407,3255.8169158071596
0.000838068720532502,3256.7077377229766
0.0008382160787633128,3257.598716271536
0.0008383634629042281,3258.489851480381
0.0008385108729598033,3259.3811433770534
0.000838658308934596,3260.2725919891104
0.000838805770833163,3261.164610660704
0.0008389532586600628,3262.0574190068983
0.0008391007724198531,3262.950384335103
0.0008392483121170956,3263.843506672931
0.0008393958777563502,3264.7367860479844
0.0008395434693421781,3265.630222487874
0.0008396910868791406,3266.5238160202125
0.0008398387303718026,3267.41756667263
0.0008399863998247269,3268.3114744727477
0.0008401340952424782,3269.2055394481968
0.0008402818166296211,3270.099761626609
0.0008404295639907234,3270.9941410356337
0.0008405773373303514,3271.8886777029124
0.0008407251366530728,3272.7833716560954
0.0008408729619634556,3273.6782229228334
0.0008410208132660705,3274.573231530795
0.0008411686905654872,3275.468397507641
0.0008413165938662766,3276.3637208810414
0.0008414645231730109,3277.259201678672
0.0008416124784902616,3278.1548399282065
0.0008417604598226036,3279.050635657338
0.0008419084671746107,3279.946588893754
0.0008420565005508579,3280.842699665146
0.00084220455995592,3281.738967999209
0.0008423526453943756,3282.635393923657
0.0008425007568708011,3283.5319774661934
0.000842648894389775,3284.428718654533
0.0008427970579558755,3285.3256175163883
0.0008429452475736839,3286.2226740794927
0.0008430934632477804,3287.1198883715697
0.0008432417049827462,3288.0172604203535
0.0008433899727831632,3288.9147902535783
0.0008435382666536157,3289.812477898993
0.0008436865865986869,3290.710323384343
0.0008438349326229616,3291.608326737381
0.0008439833047310246,3292.50648798586
0.0008441317029274638,3293.4048071575503
0.0008442801272168653,3294.3044157730633
0.0008444285776038174,3295.2041892436328
0.0008445770540929085,3296.1041209208856
0.0008447255566887277,3297.0042108326356
0.0008448740853958667,3297.904459006711
0.000845022640218916,3298.8048654709364
0.0008451712211624676,3299.705430253145
0.0008453198282311134,3300.6061533811653
0.0008454684614294487,3301.507034882851
0.0008456171207620669,3302.408074786042
0.0008457658062335635,3303.3092731185916
0.0008459145178485335,3304.21062990835
0.0008460632556115753,3305.1121451831887
0.000846212019527286,3306.013818970969
0.0008463608096002638,3306.9156512995623
0.0008465096258351072,3307.817642196839
0.0008466584682364178,3308.71979169069
0.0008468073368087958,3309.6220998089966
0.0008469562315568429,3310.5245665796483
0.0008471051524851606,3311.4271920305364
0.000847254099598354,3312.3299761895714
0.0008474030729010262,3313.232919084654
0.0008475520723977824,3314.1360207436933
0.000847701098093228,3315.039281194605
0.000847850149991969,3315.9427004653057
0.0008479992280986141,3316.846278583728
0.0008481483324177709,3317.750015577799
0.0008482974629540483,3318.6539114754514
0.0008484466197120551,3319.5579663046215
0.0008485958026964037,3320.462180093263
0.0008487450119117044,3321.3665528693205
0.0008488942473625699,3322.2710846607497
0.0008490435090536119,3323.1757754955033
0.0008491927969894463,3324.080625401556
0.0008493421111746865,3324.9856344068744
0.0008494914516139482,3325.890802539428
0.0008496408183118469,3326.7961298271953
0.0008497902112730013,3327.7016162981686
0.0008499396305020282,3328.607261980331
0.0008500890760035465,3329.513066901677
0.000850238547782175,3330.4196444374797
0.0008503880458425354,3331.326875261979
0.0008505375701892482,3332.234265604375
0.0008506871208269353,3333.1418154927183
0.0008508366977602194,3334.0495249550586
0.0008509863009937234,3334.95739401945
0.0008511359305320733,3335.8654227139655
0.0008512855863798932,3336.7736110666638
0.0008514352685418096,3337.681959105623
0.0008515849770224481,3338.5904668589114
0.0008517347118264381,3339.4991343546226
0.0008518844729584074,3340.407961620839
0.0008520342604229851,3341.316948685653
0.0008521840742248004,3342.226095577156
0.0008523339143684859,3343.13540232346
0.0008524837808586727,3344.0448689526675
0.0008526336736999929,3344.954495492889
0.0008527835928970794,3345.8642819722386
0.0008529335384545677,3346.7742284188457
0.0008530835103770923,3347.6843348608345
0.0008532335086692886,3348.594601326335
0.0008533835333357927,3349.5050278434805
0.0008535335843812434,3350.4156144404205
0.0008536836618102783,3351.3263611452976
0.0008538337656275363,3352.237267986263
0.0008539838958376567,3353.1483349914693
0.0008541340524452813,3354.0595621890857
0.0008542842354550514,3354.9709496072755
0.0008544344448716088,3355.882497274208
0.000854584680699597,3356.7942052180615
0.0008547349429436587,3357.7060734670113
0.0008548852316084408,3358.6181020492545
0.0008550355466985877,3359.530290992975
0.0008551858882187458,3360.442640326369
0.0008553362561735618,3361.3551500776375
0.000855486650567685,3362.26782027499
0.0008556370714057636,3363.180650946637
0.0008557875186924472,3364.0936421207903
0.0008559379924323856,3365.00679382567
0.0008560884926302315,3365.920106089508
0.0008562390192906363,3366.8340064809445
0.000856389572418253,3367.748716935559
0.0008565401520177345,3368.6635882231963
0.000856690758093737,3369.578620372147
0.0008568413906509148,3370.4938134106897
0.0008569920496939248,3371.409167367113
0.0008571427352274224,3372.3246822697047
0.0008572934472560677,3373.2403581467765
0.0008574441857845179,3374.156195026623
0.0008575949508174331,3375.072192937558
0.0008577457423594733,3375.988351907891
0.0008578965604152989,3376.904671965938
0.0008580474049895736,3377.8211531400334
0.0008581982760869588,3378.7377954584977
0.0008583491737121187,3379.6545989496694
0.0008585000978697166,3380.571563641877
0.0008586510485644193,3381.488689563478
0.0008588020258008922,3382.405976742814
0.0008589530295838019,3383.32342520824
0.0008591040599178157,3384.24103498811
0.0008592551168076033,3385.158806110796
0.0008594062002578333,3386.076738604662
0.0008595573102731759,3386.9948324980815
0.0008597084468583014,3387.91308781943
0.0008598596100178829,3388.831504597099
0.0008600107997565925,3389.7500828594716
0.0008601620160791034,3390.6688226349424
0.0008603132589900891,3391.5877239519064
0.0008604645284942264,3392.5067868387746
0.0008606158245961903,3393.426011323953
0.0008607671473006574,3394.3453974358513
0.0008609184966123053,3395.2649452028922
0.0008610698725358119,3396.184654653493
0.0008612212750758574,3397.10452581609
0.0008613727042371214,3398.0245587191143
0.0008615241600242847,3398.944753391004
0.0008616756424420281,3399.865109860197
0.0008618271514950355,3400.7856281551512
0.0008619786871879896,3401.7063083043163
0.0008621302495255744,3402.627150336151
0.0008622818385124742,3403.5487314742986
0.0008624334541533764,3404.471057370912
0.0008625850964529666,3405.393545439566
0.0008627367654159321,3406.316195708772
0.0008628884610469608,3407.2390082070474
0.0008630401833507429,3408.1619829629235
0.0008631919323319678,3409.0851200049287
0.000863343707995326,3410.0084193615935
0.0008634955103455084,3410.9318810614554
0.000863647339387209,3411.8555051330677
0.0008637991951251199,3412.779291604974
0.0008639510775639355,3413.703240505731
0.0008641029867083495,3414.627351863891
0.0008642549225630594,3415.5516257080294
0.0008644068851327608,3416.476062066713
0.000864558874422151,3417.400660968513
0.0008647108904359281,3418.32542244201
0.0008648629331787904,3419.2503465157856
0.0008650150026554391,3420.1754332184364
0.0008651670988705744,3421.1006825785557
0.0008653192218288973,3422.026094624741
0.0008654713715351095,3422.951669385592
0.0008656235479939157,3423.8774068897287
0.0008657757512100189,3424.803307165762
0.0008659279811881241,3425.729370242311
0.0008660802379329358,3426.6555961479944
0.0008662325214491622,3427.581984911455
0.0008663848317415096,3428.5085365613204
0.0008665371688146862,3429.435251126232
0.0008666895326734001,3430.3621286348284
0.0008668419233223624,3431.28916911577
0.0008669943407662831,3432.216372597709
0.0008671467850098736,3433.1437391093036
0.000867299256057845,3434.0712686792135
0.0008674517539149121,3434.9989613361195
0.0008676042785857882,3435.9268171086937
0.0008677568300751876,3436.8548360256136
0.000867909408387826,3437.7830181155664
0.000868062013528419,3438.7113634072375
0.0008682146455016854,3439.639871929332
0.0008683673043123422,3440.568543710545
0.0008685199899651084,3441.4973787795807
0.000868672702464703,3442.4263771651476
0.0008688254418158476,3443.35553889597
0.0008689782080232632,3444.285309379807
0.000869131001091672,3445.2159197067704
0.000869283821025796,3446.146693662404
0.0008694366678303603,3447.07763127549
0.0008695895415100893,3448.0087325747986
0.0008697424420697082,3448.9399975891097
0.0008698953695139426,3449.871426347207
0.0008700483238475213,3450.8030188778885
0.0008702013050751713,3451.734775209946
0.0008703543132016214,3452.6666953721783
0.0008705073482316005,3453.598779393389
0.0008706604101698409,3454.531027302399
0.0008708134990210727,3455.4634391280174
0.0008709666147900284,3456.3960148990677
0.0008711197574814406,3457.3287546443735
0.0008712729271000424,3458.261658392764
0.0008714261236505704,3459.194726173083
0.0008715793471377587,3460.127958014168
0.000871732597566344,3461.061353944866
0.0008718858749410624,3461.994913994023
0.0008720391792666535,3462.928638190506
0.0008721925105478554,3463.8625265631713
0.0008723458687894077,3464.7965791408847
0.0008724992539960499,3465.730795952515
0.0008726526661725251,3466.665177026949
0.0008728061053235745,3467.599722393062
0.0008729595714539411,3468.534432079743
0.0008731130645683679,3469.4693061158778
0.0008732665846716009,3470.4043445303737
0.0008734201317683851,3471.3395473521296
0.0008735737058634667,3472.2749146100496
0.000873727306961592,3473.2104463330456
0.0008738809350675107,3474.146142550043
0.0008740345901859705,3475.0820032899596
0.0008741882723217211,3476.018028581722
0.0008743419814795123,3476.954218454258
0.0008744957176640971,3477.8905729365188
0.0008746494808802265,3478.8270920574387
0.0008748032711326539,3479.7637758459678
0.0008749570884261328,3480.7006243310584
0.0008751109327654172,3481.6376375416653
0.0008752648041552641,3482.57481550676
0.0008754187026004291,3483.512158255307
0.0008755726281056692,3484.4496658162784
0.0008757265806757417,3485.388061724321
0.0008758805603154071,3486.32703712853
0.0008760345670294241,3487.266177632231
0.0008761886008225534,3488.2054832644553
0.0008763426616995553,3489.144954054231
0.0008764967496651938,3490.0845900306103
0.0008766508647242311,3491.0243912226297
0.0008768050068814308,3491.96435765934
0.0008769591761415571,3492.9044893697896
0.0008771133725093771,3493.84478638305
0.0008772675959896561,3494.785248728179
0.0008774218465871613,3495.725876434249
0.0008775761243066605,3496.666669530328
0.0008777304291529236,3497.607628045507
0.0008778847611307196,3498.5487520088686
0.0008780391202448193,3499.4900414494987
0.0008781935064999938,3500.4314963964966
0.0008783479199010149,3501.3731168789564
0.0008785023604526571,3502.314902925995
0.0008786568281596932,3503.2568545667145
0.0008788113230268983,3504.198971830236
0.0008789658450590473,3505.1412547456725
0.0008791203942609179,3506.083703342162
0.0008792749706372869,3507.0263176488297
0.0008794295741929321,3507.969097694813
0.0008795842049326317,3508.9120435092473
0.0008797388628611673,3509.8551551212895
0.0008798935479833187,3510.7984325600896
0.0008800482603038672,3511.7418758548
0.0008802029998275944,3512.6854850345803
0.0008803577665592851,3513.6292601286073
0.0008805125605037223,3514.573201166048
0.0008806673816656911,3515.5173081760813
0.0008808222300499764,3516.4615811878834
0.000880977105661366,3517.4060202306528
0.0008811320085046467,3518.3506253335763
0.0008812869385846067,3519.295396525854
0.0008814418959060351,3520.240333836688
0.0008815968804737206,3521.185437295281
0.000881751892292456,3522.130706930856
0.0008819069313670319,3523.0761427726284
0.0008820619977022405,3524.0217448498197
0.0008822170913028748,3524.9675131916574
0.00088237221217373,3525.9134478273822
0.0008825273603196002,3526.859548786228
0.0008826825357452817,3527.805816097442
0.0008828377384555698,3528.7532782187336
0.0008829929684552638,3529.7009744812367
0.0008831482257491614,3530.64883737661
0.0008833035103420614,3531.596866934147
0.0008834588222387631,3532.545063183151
0.0008836141614440691,3533.4934261529365
0.0008837695279627802,3534.441955872815
0.000883924921799699,3535.3906523721075
0.0008840803429596279,3536.339515680131
0.000884235791447373,3537.288545826225
0.0008843912672677382,3538.2377428397212
0.0008845467704255298,3539.187106749959
0.0008847023009255545,3540.1366375862817
0.0008848578587726187,3541.0863353780387
0.0008850134439715329,3542.0362001545914
0.0008851690565271054,3542.986231945296
0.0008853246964441464,3543.9364307795213
0.000885480363727466,3544.8867966866296
0.0008856360583818779,3545.8373296960085
0.0008857917804121937,3546.7880298370337
0.0008859475298232267,3547.7388971390924
0.0008861033066197913,3548.6899316315717
0.0008862591108067034,3549.6411333438773
0.0008864149423887787,3550.5925023054065
0.0008865708013708342,3551.5440385455677
0.0008867266877576866,3552.4957420937653
0.0008868826015541564,3553.4476129794293
0.000887038542765062,3554.3996512319763
0.0008871945113952238,3555.3518568808327
0.0008873505074494621,3556.3042299554286
0.0008875065309326005,3557.2567704852117
0.0008876625818494612,3558.209478499621
0.0008878186602048676,3559.1623540281034
0.0008879747660036438,3560.1153971001077
0.0008881308992506163,3561.0686077451037
0.000888287059950611,3562.021985992549
0.0008884432481084548,3562.975531871916
0.0008885994637289758,3563.929245412675
0.0008887557068170016,3564.883126644304
0.0008889119773773637,3565.837175596295
0.0008890682754148919,3566.7913922981347
0.0008892246009344172,3567.745776779319
0.0008893809539407712,3568.70032906934
0.0008895373344387884,3569.655049197716
0.0008896937424333021,3570.609937193952
0.0008898501779291468,3571.565632194362
0.0008900066409311575,3572.521912027926
0.0008901631314441718,3573.478360003595
0.0008903196494730267,3574.4349761509297
0.00089047619502256,3575.391760499499
0.0008906327680976102,3576.348713078874
0.0008907893687030183,3577.305833918642
0.0008909459968436243,3578.2631230483817
0.00089110265252427,3579.220580497686
0.0008912593357497968,3580.1782062961456
0.0008914160465250496,3581.136000473369
0.0008915727848548717,3582.09396305896
0.0008917295507441078,3583.0520940825245
0.000891886344197604,3584.010393573682
0.0008920431652202059,3584.9688615620476
0.0008922000138167628,3585.92749807726
0.0008923568899921222,3586.886303148944
0.0008925137937511332,3587.845276806735
0.0008926707250986452,3588.8044190802752
0.0008928276840395105,3589.7637299992166
0.0008929846705785803,3590.72320959321
0.0008931416847207071,3591.6828578919126
0.0008932987264707434,3592.6426749249804
0.0008934557958335453,3593.6026607220942
0.0008936128928139673,3594.5628153129223
0.0008937700174168652,3595.5231387271424
0.0008939271696470952,3596.483630994433
0.0008940843495095166,3597.444292144495
0.0008942415570089869,3598.4051222070148
0.0008943987921503663,3599.3661212116963
0.0008945560549385135,3600.327289188234
0.0008947133453782915,3601.2886261663525
0.0008948706634745618,3602.2501321757595
0.0008950280092321869,3603.2118072461753
0.0008951853826560308,3604.1736514073273
0.000895342783750957,3605.135664688938
0.0008955002125218327,3606.0978471207586
0.0008956576689735233,3607.0601987325226
0.0008958151531108961,3608.022719553977
0.0008959726649388181,3608.985409614866
0.0008961302044621597,3609.948268944961
0.0008962877716857901,3610.9112975740168
0.0008964453666145796,3611.8744955318034
0.0008966029892533987,3612.8378628480814
0.0008967606396071216,3613.801399552648
0.0008969183176806207,3614.7656624669844
0.0008970760234787696,3615.7305521049566
0.0008972337570064427,3616.6956113988717
0.0008973915182685168,3617.660840378568
0.0008975493072698684,3618.6262390738802
0.0008977071240153743,3619.591807514644
0.0008978649685099123,3620.5575457307064
0.0008980228407583629,3621.5234537519245
0.0008981807407656057,3622.489531608149
0.0008983386685365209,3623.455779329242
0.0008984966240759899,3624.4221969450705
0.0008986546073888969,3625.3887844855103
0.0008988126184801242,3626.3555419804384
0.0008989706573545563,3627.322469459736
0.0008991287240170782,3628.289566953289
0.0008992868184725753,3629.256834490988
0.000899444940725936,3630.2242721027415
0.000899603090782047,3631.1918798184474
0.000899761268645797,3632.159657668016
0.0008999194743220749,3633.127605681355
0.0009000777078157721,3634.0957238883952
0.0009002359691317795,3635.0640123190565
0.0009003942582749887,3636.0324710032687
0.000900552575250292,3637.001099970961
0.0009007109200625846,3637.9698992520857
0.0009008692927167602,3638.9388688765825
0.0009010276932177148,3639.908008874403
0.0009011861215703432,3640.877319275499
0.0009013445777795448,3641.8468001098413
0.0009015030618502164,3642.816451407392
0.0009016615737872569,3643.7862731981236
0.0009018201135955657,3644.75626551201
0.0009019786812800445,3645.7264283790405
0.0009021372768455945,3646.696761829202
0.0009022959002971177,3647.667265892485
0.0009024545516395174,3648.6379405988887
0.0009026132308776968,3649.608785978413
0.0009027719380165626,3650.5798020610764
0.0009029306730610196,3651.5509888768875
0.0009030894360159747,3652.522346455866
0.0009032482268863343,3653.4938748280333
0.0009034070456770087,3654.4655740234284
0.0009035658923929063,3655.4374440720844
0.0009037247670389369,3656.409485004037
0.0009038836696200111,3657.381696849333
0.000904042600141042,3658.354903158311
0.0009042015586069419,3659.3284292345666
0.0009043605450226238,3660.3021264852973
0.000904519559393002,3661.2759949405977
0.0009046786017229928,3662.2500346305806
0.0009048376720175119,3663.2242455853466
0.0009049967702814762,3664.198627835011
0.0009051558965198028,3665.173181409686
0.000905315050737412,3666.1479063395054
0.0009054742329392228,3667.1228026545955
0.0009056334431301555,3668.097870385088
0.0009057926813151316,3669.073109561123
0.0009059519474990723,3670.0485202128402
0.0009061112416869026,3671.0241023704025
0.0009062705638835453,3671.9998560639583
0.0009064299140939253,3672.975781323666
0.0009065892923229676,3673.9518781796914
0.0009067486985756002,3674.928146662212
0.00090690813285675,3675.9045868014036
0.0009070675951713448,3676.881198627443
0.0009072270855243135,3677.8579821705184
0.0009073866039205872,3678.834937460829
0.0009075461503650962,3679.812064528567
0.0009077057248627723,3680.7893634039374
0.0009078653274185471,3681.766834117144
0.0009080249580373559,3682.7444766984113
0.0009081846167241322,3683.7222911779504
0.0009083443034838112,3684.7002775859883
0.000908504018321328,3685.67843595275
0.0009086637612416214,3686.6567663084797
0.0009088235322496283,3687.635268683413
0.0009089833313502873,3688.613943107795
0.0009091431585485372,3689.5927896118747
0.0009093030138493202,3690.5718082259164
0.0009094628972575765,3691.5509989801735
0.0009096228087782485,3692.5303619049196
0.0009097827484162792,3693.5098970304234
0.0009099427161766115,3694.4896043869594
0.0009101027120641919,3695.469484004817
0.0009102627360839653,3696.4495359142834
0.0009104227882408781,3697.429760145651
0.0009105828685398768,3698.410156729213
0.0009107429769859115,3699.390725695286
0.0009109031135839304,3700.3714670741724
0.0009110632783388832,3701.352840231866
0.0009112234712557203,3702.3348571135025
0.000911383692339395,3703.3170466625434
0.000911543941594859,3704.2994089093427
0.0009117042190270657,3705.281943884267
0.0009118645246409688,3706.264651617682
0.000912024858441525,3707.247532139972
0.0009121852204336897,3708.2305854815136
0.0009123456106224197,3709.2138116726946
0.000912506029012672,3710.1972107438974
0.0009126664756094071,3711.1807827255357
0.0009128269504175835,3712.1645276480017
0.0009129874534421619,3713.148445541705
0.0009131479846881035,3714.1325364370596
