time,temperature,density
1.0,0.6034115758931444,395.1078807872826
1.000175830725095,0.6033760799091632,394.8998260395648
1.0003516923666338,0.6033405776838974,394.6917347094299
1.0005275849300528,0.6033050692162495,394.48360679044526
1.0007035084207885,0.6032695545051221,394.27544227617807
1.0008794628442792,0.6032340335494172,394.06724116019325
1.001055448205964,0.6031985063480368,393.85900343605505
1.001231464511282,0.6031629777987412,393.6514256139946
1.001407511765675,0.603127446081329,393.44424904865446
1.0015835899745844,0.603091908116349,393.2370360553087
1.001759699143453,0.603056363902703,393.02978662755197
1.0019358392777242,0.6030208134392921,392.82250075897826
1.0021120103828431,0.6029852567250175,392.61517844317984
1.0022882124642551,0.60294969375878,392.40781967374835
1.002464445527407,0.6029141245394803,392.200424444274
1.0026407095777459,0.6028785541341188,391.9940150006583
1.0028170046207208,0.6028429779041368,391.7876559458403
1.0029933306617809,0.6028073954187604,391.58126060676005
1.0031696877063765,0.6027718066768899,391.37482897703785
1.0033460757599593,0.6027362116774251,391.16836105029233
1.0035224948279813,0.6027006104192657,390.9618568201417
1.003698944915896,0.6026650029013112,390.7553162802025
1.0038754260291576,0.6026293904175709,390.54914838796736
1.0040519381732214,0.6025937738769113,390.343640482378
1.0042284813535434,0.6025581510737694,390.13809644218463
1.0044050555755808,0.6025225220070444,389.93251626103364
1.0045816608447917,0.6024868866756345,389.7268999325703
1.0047582971666353,0.6024512450784386,389.5212474504387
1.0049349645465713,0.6024155972143548,389.3155588082823
1.005111662990061,0.6023799430822812,389.10983399974253
1.0052883925025657,0.6023442830687525,388.9048078354887
1.005465153089549,0.6023086169781379,388.70011155406206
1.0056419447564746,0.6022729446163285,388.4953792807398
1.005818767508807,0.6022372659822219,388.2906110091936
1.0059956213520123,0.6022015810747153,388.08580673309365
1.006172506291557,0.6021658898927055,387.88096644610937
1.006349422332909,0.6021301924350893,387.6760901419087
1.0065263694815367,0.6020944884681502,387.4713028611314
1.0067033477429097,0.6020587764562615,387.2674295192035
1.006880357122499,0.6020230581651038,387.0635203300779
1.0070573976257757,0.6019873335935731,386.85957528745166
1.0072344692582125,0.6019516027405651,386.65559438502083
1.007411572025283,0.6019158656049753,386.45157761647977
1.0075887059324613,0.6018801221856991,386.2475249755225
1.0077658709852229,0.6018443724816315,386.0434364558415
1.0079430671890441,0.6018086132727762,385.8400590472855
1.0081202945494026,0.6017728464698023,385.63694908519096
1.0082975530717762,0.6017370733779255,385.43380341012465
1.0084748427616441,0.60170129399604,385.23062201580717
1.008652163624487,0.6016655083230398,385.02740489595766
1.0088295156657858,0.6016297163578188,384.8241520442944
1.0090068988910226,0.6015939180992705,384.6208634545351
1.0091843133056804,0.6015581104120585,384.4179986622818
1.0093617589152435,0.6015222925631444,384.2156649772905
1.0095392357251967,0.6014864684163519,384.01329571582085
1.009716743741026,0.6014506379705737,383.8108908716173
1.0098942829682185,0.6014148012247023,383.60845043842306
1.0100718534122621,0.6013789581776299,383.4059744099806
1.0102494550786456,0.6013431088282485,383.2034627800314
1.010427087972859,0.6013072501476648,383.00123788504646
1.010604752100393,0.601271378765843,382.79965838005603
1.010782447466739,0.6012355010767302,382.59804343119526
1.0109601740773906,0.6011996170792171,382.39639303223163
1.0111379319378406,0.6011637267721949,382.19470717693235
1.0113157210535844,0.601127830154554,381.99298585906274
1.0114935414301172,0.6010919272251847,381.79122907238764
1.0116713930729357,0.601056014117037,381.5897582662997
1.0118492759875377,0.6010200867615252,381.3889116480102
1.0120271901794213,0.6009841530888805,381.1880297147144
1.0122051356540864,0.6009482130979922,380.98711246020247
1.0123831124170333,0.6009122667877491,380.7861598782641
1.0125611204737637,0.6008763141570401,380.5851719626872
1.0127391598297795,0.6008403552047542,380.38414870725967
1.0129172304905845,0.600804383391894,380.18353429993715
1.0130953324616827,0.6007683976679175,379.9834000344641
1.01327346574858,0.6007324056165448,379.78323057923774
1.013451630356782,0.6006964072366637,379.5830259280712
1.0136298262917964,0.6006604025271615,379.3827860747755
1.0138080535591312,0.6006243914869249,379.18251101316133
1.0139863121642956,0.6005883741148412,378.9822007370379
1.0141646021128,0.6005523385489514,378.7825342344158
1.014342923410155,0.6005162921072066,378.5830925068503
1.0145212760618731,0.6004802393273897,378.38361571130133
1.0146996600734675,0.6004441802083864,378.18410384160256
1.0148780754504518,0.6004081147490822,377.98455689158715
1.0150565221983412,0.600372042948362,377.78497485508694
1.0152350003226518,0.6003359628497397,377.5854541753626
1.0154135098289003,0.6002998597345254,377.38672079621995
1.0155920507226048,0.6002637502712741,377.187952473643
1.015770623009284,0.6002276344588696,376.989149201488
1.015949226694458,0.6001915122961957,376.79031097360917
1.0161278617836473,0.6001553837821358,376.5914377838609
1.016306528282374,0.6001192489155731,376.39252962609527
1.0164852261961608,0.6000830951194138,376.1941304115588
1.016663955530531,0.6000469267461723,375.9960518373292
1.0168427162910099,0.6000107520134196,375.7979384348002
1.017021508483123,0.5999745709200373,375.5997901978478
1.0172003321123968,0.599938383464907,375.40160712034725
1.017379187184359,0.5999021896469104,375.2033891961726
1.0175580737045382,0.5998659844463212,375.00532941692023
1.0177369916784638,0.5998297550045804,374.80792222771885
1.0179159411116667,0.5997935191925905,374.61048032826795
1.0180949220096782,0.5997572770092315,374.41300371246473
1.0182739343780307,0.5997210284533832,374.21549237420504
1.0184529782222576,0.599684773523925,374.01794630738374
1.0186320535478937,0.5996485122197363,373.82036550589396
1.018811160360474,0.5996122208925011,373.62356713931814
1.018990298665535,0.5995759219150947,373.4267780237623
1.0191694684686141,0.5995396165552127,373.2299543066337
1.0193486697752496,0.5995033048117331,373.0330959818482
1.019527902590981,0.5994669866835332,372.83620304332055
1.019707166921348,0.5994306621694905,372.63927548496497
1.0198864627718922,0.5993943097575111,372.44298703815815
1.020065790148156,0.5993579456154086,372.246831275306
