    time    temp    dens
   1.51208838547873E-01   9.60629464104764E-01   1.14283468815454E+05
     nin     zin       y       x
  1    0     7.84119448256844E-01   7.84119448256844E-01
  0    1     3.77631620807045E-13   3.77631620807045E-13
  1    1     1.05116297436217E-11   2.10232594872433E-11
  2    1     2.85012795497909E-08   8.55038386493727E-08
  1    2     3.13993898912874E-24   9.41981696738622E-24
  2    2     4.09795678272260E-05   1.63918271308904E-04
  4    2     2.34941805764475E-07   1.40965083458685E-06
  3    3     5.73698264687337E-21   3.44218958812402E-20
  4    3     3.30529407625527E-14   2.31370585337869E-13
  5    3     3.92153863145615E-14   3.13723090516492E-13
  6    3     1.07764268143049E-06   9.69878413287438E-06
  3    4     1.00000000000000E-99   1.00000000000000E-99
  5    4     3.80239178352555E-14   3.42215260517299E-13
  6    4     5.27401208218080E-11   5.27401208218080E-10
  7    4     2.64003502273663E-13   2.90403852501029E-12
  8    4     7.01598265827646E-07   8.41917918993175E-06
  3    5     1.00000000000000E-99   1.00000000000000E-99
  5    5     1.00000000000000E-99   1.00000000000000E-99
  6    5     1.37014242045493E-15   1.50715666250043E-14
  7    5     1.05537329949041E-13   1.26644795938849E-12
  8    5     5.56900473540400E-07   7.23970615602521E-06
  9    5     4.57036930899183E-07   6.39851703258857E-06
  3    6     1.00000000000000E-99   1.00000000000000E-99
  4    6     1.00000000000000E-99   1.00000000000000E-99
  5    6     1.00000000000000E-99   1.00000000000000E-99
  6    6     7.77651189966638E-19   9.33181427959965E-18
  7    6     2.09523116974830E-14   2.72380052067279E-13
  8    6     2.08140654112574E-13   2.91396915757604E-12
  9    6     1.05219415104647E-12   1.57829122656970E-11
 10    6     9.16251614658045E-06   1.46600258345287E-04
 11    6     1.39672971601587E-06   2.37444051722698E-05
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     1.00000000000000E-99   1.00000000000000E-99
  5    7     1.00000000000000E-99   1.00000000000000E-99
  6    7     1.00000000000000E-99   1.00000000000000E-99
  7    7     3.75986588061676E-23   5.26381223286347E-22
  8    7     4.06970464277315E-14   6.10455696415972E-13
  9    7     1.13597248718881E-13   1.81755597950210E-12
 10    7     5.49020270214358E-13   9.33334459364408E-12
 11    7     4.94627303726247E-13   8.90329146707245E-12
 12    7     2.04880996841167E-11   3.89273893998218E-10
 13    7     1.25985695612573E-06   2.51971391225145E-05
 14    7     1.00000000000000E-99   1.00000000000000E-99
  5    8     1.00000000000000E-99   1.00000000000000E-99
  6    8     1.00000000000000E-99   1.00000000000000E-99
  7    8     1.00000000000000E-99   1.00000000000000E-99
  8    8     1.24103627630618E-20   1.98565804208989E-19
  9    8     4.37086735046158E-23   7.43047449578469E-22
