    time    temp    dens
   1.45412446156897E+00   4.51682248334371E-01   1.28502094277991E+02
     nin     zin       y       x
  1    0     1.63316761177371E-08   1.63316761177371E-08
  0    1     1.48228830743451E-13   1.48228830743451E-13
  1    1     5.84848168808704E-14   1.16969633761741E-13
  2    1     5.61400431056963E-09   1.68420129317089E-08
  1    2     2.39649285058082E-18   7.18947855174246E-18
  2    2     2.69013212418039E-04   1.07605284967216E-03
  4    2     7.57356079990725E-08   4.54413647994435E-07
  3    3     1.45070468649383E-10   8.70422811896295E-10
  4    3     1.83348317229218E-09   1.28343822060452E-08
  5    3     2.78633692843993E-13   2.22906954275194E-12
  6    3     8.41632076562484E-07   7.57468868906236E-06
  3    4     9.92000348815078E-19   6.94400244170555E-18
  5    4     4.24906848578839E-07   3.82416163720955E-06
  6    4     7.61337644069496E-07   7.61337644069496E-06
  7    4     2.61229760719164E-16   2.87352736791080E-15
  8    4     6.52609110860156E-14   7.83130933032188E-13
  3    5     1.00000000000000E-99   1.00000000000000E-99
  5    5     1.27876895947466E-14   1.27876895947466E-13
  6    5     1.22800162682574E-08   1.35080178950832E-07
  7    5     3.49752402709831E-11   4.19702883251797E-10
  8    5     3.63357346659560E-12   4.72364550657429E-11
  9    5     5.28963355025162E-18   7.40548697035226E-17
  3    6     1.00000000000000E-99   1.00000000000000E-99
  4    6     1.00000000000000E-99   1.00000000000000E-99
  5    6     1.18033181617159E-24   1.29836499778875E-23
  6    6     3.70288852901909E-07   4.44346623482290E-06
  7    6     1.61554470020370E-08   2.10020811026481E-07
  8    6     1.00040531152650E-08   1.40056743613710E-07
  9    6     4.79866949640729E-11   7.19800424461093E-10
 10    6     5.35074033307770E-06   8.56118453292432E-05
 11    6     1.31058473197141E-12   2.22799404435140E-11
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     1.00000000000000E-99   1.00000000000000E-99
  5    7     1.00000000000000E-99   1.00000000000000E-99
  6    7     2.74964648715679E-19   3.57454043330382E-18
  7    7     1.53797669211852E-11   2.15316736896593E-10
  8    7     2.04558218249138E-06   3.06837327373707E-05
  9    7     6.96462733939089E-08   1.11434037430254E-06
 10    7     3.46927206906367E-08   5.89776251740824E-07
 11    7     1.38625021256997E-08   2.49525038262594E-07
 12    7     1.91288183122146E-09   3.63447547932078E-08
 13    7     2.67195449111305E-07   5.34390898222611E-06
 14    7     1.00000000000000E-99   1.00000000000000E-99
  5    8     1.00000000000000E-99   1.00000000000000E-99
  6    8     1.00000000000000E-99   1.00000000000000E-99
  7    8     7.82232478396244E-24   1.17334871759437E-22
  8    8     3.78973239388149E-09   6.06357183021038E-08
  9    8     2.48679839837856E-10   4.22755727724355E-09
 10    8     6.15379484856795E-09   1.10768307274223E-07
 11    8     4.59523097690342E-07   8.73093885611649E-06
 12    8     8.94359713833121E-07   1.78871942766624E-05
 13    8     2.17826759796575E-07   4.57436195572808E-06
 14    8     7.70696801057224E-06   1.69553296232589E-04
  5    9     1.00000000000000E-99   1.00000000000000E-99
  6    9     1.00000000000000E-99   1.00000000000000E-99
  7    9     1.00000000000000E-99   1.00000000000000E-99
  8    9     4.68579043583408E-24   7.96584374091793E-23
  9    9     2.13088037927876E-20   3.83558468270177E-19
 10    9     1.82642919180247E-09   3.47021546442469E-08
 11    9     8.50538410646169E-09   1.70107682129234E-07
 12    9     1.91139728932042E-08   4.01393430757288E-07
 13    9     8.86962045408886E-07   1.95131649989955E-05
 14    9     2.01140211671911E-09   4.62622486845396E-08
 15    9     1.65540629500647E-09   3.97297510801553E-08
 16    9     4.00450565656751E-09   1.00112641414188E-07
 17    9     4.21928316150856E-14   1.09701362199222E-12
  7   10     1.00000000000000E-99   1.00000000000000E-99
  8   10     1.00000000000000E-99   1.00000000000000E-99
