    time    temp    dens
   1.58526425669378E-01   9.53957714772433E-01   9.91767662846651E+04
     nin     zin       y       x
  1    0     7.79920993351709E-01   7.79920993351709E-01
  0    1     4.34778080528816E-13   4.34778080528816E-13
  1    1     1.21594988623296E-11   2.43189977246592E-11
  2    1     3.05738025925695E-08   9.17214077777085E-08
  1    2     3.95968888711019E-24   1.18790666613306E-23
  2    2     4.37829926721044E-05   1.75131970688418E-04
  4    2     2.33199392510666E-07   1.39919635506400E-06
  3    3     6.62345649443824E-21   3.97407389666295E-20
  4    3     3.76550613496016E-14   2.63585429447211E-13
  5    3     4.47943528744911E-14   3.58354822995929E-13
  6    3     1.14525537085413E-06   1.03072983376871E-05
  3    4     1.00000000000000E-99   1.00000000000000E-99
  5    4     4.02564063759373E-14   3.62307657383436E-13
  6    4     6.10754291400085E-11   6.10754291400085E-10
  7    4     2.78408830577382E-13   3.06249713635120E-12
  8    4     6.07150540882086E-07   7.28580649058504E-06
  3    5     1.00000000000000E-99   1.00000000000000E-99
  5    5     1.00000000000000E-99   1.00000000000000E-99
  6    5     1.47208044365086E-15   1.61928848801594E-14
  7    5     1.09522910831092E-13   1.31427492997310E-12
  8    5     5.19109055921915E-07   6.74841772698490E-06
  9    5     4.03376582788320E-07   5.64727215903648E-06
  3    6     1.00000000000000E-99   1.00000000000000E-99
  4    6     1.00000000000000E-99   1.00000000000000E-99
  5    6     1.00000000000000E-99   1.00000000000000E-99
  6    6     8.60805800460932E-19   1.03296696055312E-17
  7    6     2.27603261073756E-14   2.95884239395882E-13
  8    6     2.21215591299303E-13   3.09701827819024E-12
  9    6     1.11193904778093E-12   1.66790857167140E-11
 10    6     9.45304098485221E-06   1.51248655757635E-04
 11    6     1.33766318253454E-06   2.27402741030872E-05
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     1.00000000000000E-99   1.00000000000000E-99
  5    7     1.00000000000000E-99   1.00000000000000E-99
  6    7     1.00000000000000E-99   1.00000000000000E-99
  7    7     4.13760814868196E-23   5.79265140815475E-22
  8    7     4.89821294238345E-14   7.34731941357517E-13
  9    7     1.34670383451406E-13   2.15472613522250E-12
 10    7     6.41063885997072E-13   1.08980860619502E-11
 11    7     5.77551836498158E-13   1.03959330569668E-11
 12    7     2.09475476169295E-11   3.98003404721660E-10
 13    7     1.31245098071552E-06   2.62490196143104E-05
 14    7     1.00000000000000E-99   1.00000000000000E-99
  5    8     1.00000000000000E-99   1.00000000000000E-99
  6    8     1.00000000000000E-99   1.00000000000000E-99
  7    8     1.00000000000000E-99   1.00000000000000E-99
  8    8     1.36902177394727E-20   2.19043483831564E-19
  9    8     4.83499457806306E-23   8.21949078270721E-22
 10    8     1.20374670060590E-18   2.16674406109062E-17
 11    8     2.03099506424280E-15   3.85889062206132E-14
 12    8     7.43138403112360E-14   1.48627680622472E-12
 13    8     5.21040919487698E-12   1.09418593092417E-10
 14    8     3.45345190613309E-07   7.59759419349280E-06
  5    9     1.00000000000000E-99   1.00000000000000E-99
  6    9     1.00000000000000E-99   1.00000000000000E-99
  7    9     1.00000000000000E-99   1.00000000000000E-99
  8    9     1.00000000000000E-99   1.00000000000000E-99
  9    9     1.00000000000000E-99   1.00000000000000E-99
 10    9     3.14532330236772E-22   5.97611427449867E-21
 11    9     3.74745832597895E-22   7.49491665195791E-21
 12    9     7.81065656636324E-19   1.64023787893628E-17
 13    9     7.51888503419054E-15   1.65415470752192E-13
 14    9     4.18662092968743E-16   9.62922813828109E-15
 15    9     1.22807561565080E-15   2.94738147756192E-14
 16    9     1.04730663139155E-09   2.61826657847888E-08
 17    9     8.53534657116782E-10   2.21919010850363E-08
  7   10     1.00000000000000E-99   1.00000000000000E-99
