    time    temp    dens
   4.24756518188815E+00   1.59209690402453E-01   5.15578489860855E+00
     nin     zin       y       x
  1    0     1.91827205221530E-08   1.91827205221530E-08
  0    1     2.36865202960481E-11   2.36865202960481E-11
  1    1     4.67292189533348E-14   9.34584379066696E-14
  2    1     2.83888673436862E-08   8.51666020310586E-08
  1    2     1.81749533404917E-17   5.45248600214751E-17
  2    2     2.87017414902170E-04   1.14806965960868E-03
  4    2     6.91791508979933E-09   4.15074905387960E-08
  3    3     3.67244515271025E-10   2.20346709162615E-09
  4    3     2.89469693019360E-09   2.02628785113552E-08
  5    3     4.63982529448429E-12   3.71186023558743E-11
  6    3     4.51786497238799E-09   4.06607847514919E-08
  3    4     1.00601635779157E-20   7.04211450454100E-20
  5    4     1.17662812646659E-06   1.05896531381993E-05
  6    4     7.85092026983501E-07   7.85092026983501E-06
  7    4     6.88389742360622E-11   7.57228716596684E-10
  8    4     7.52806821713200E-17   9.03368186055840E-16
  3    5     1.00000000000000E-99   1.00000000000000E-99
  5    5     1.01549017055463E-18   1.01549017055463E-17
  6    5     2.17560989572345E-08   2.39317088529580E-07
  7    5     5.94092364459756E-13   7.12910837351707E-12
  8    5     2.69413872030864E-18   3.50238033640123E-17
  9    5     1.00000000000000E-99   1.00000000000000E-99
  3    6     1.00000000000000E-99   1.00000000000000E-99
  4    6     1.00000000000000E-99   1.00000000000000E-99
  5    6     1.00000000000000E-99   1.00000000000000E-99
  6    6     4.31385643532002E-07   5.17662772238402E-06
  7    6     1.96295033671848E-08   2.55183543773403E-07
  8    6     1.25012295060928E-08   1.75017213085299E-07
  9    6     1.02888859629777E-10   1.54333289444666E-09
 10    6     3.90243967782565E-07   6.24390348452104E-06
 11    6     1.31945848060045E-12   2.24307941702077E-11
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     1.00000000000000E-99   1.00000000000000E-99
  5    7     1.00000000000000E-99   1.00000000000000E-99
  6    7     9.47591289482824E-21   1.23186867632767E-19
  7    7     5.41844490547062E-12   7.58582286765887E-11
  8    7     6.41965246833451E-06   9.62947870250177E-05
  9    7     1.01316512480572E-07   1.62106419968915E-06
 10    7     2.25688940694663E-08   3.83671199180927E-07
 11    7     6.57516728909722E-10   1.18353011203750E-08
 12    7     7.01141349621449E-12   1.33216856428075E-10
 13    7     2.93098809550697E-13   5.86197619101394E-12
 14    7     1.00000000000000E-99   1.00000000000000E-99
  5    8     1.00000000000000E-99   1.00000000000000E-99
  6    8     1.00000000000000E-99   1.00000000000000E-99
  7    8     1.00000000000000E-99   1.00000000000000E-99
