    time    temp    dens
   6.18235466815130E-02   6.36648881980948E-01   1.67206516338014E+06
     nin     zin       y       x
  1    0     8.43038700451641E-01   8.43038700451641E-01
  0    1     2.41967769659559E-14   2.41967769659559E-14
  1    1     9.90495919578408E-13   1.98099183915682E-12
  2    1     9.73398761613979E-09   2.92019628484194E-08
  1    2     1.00000000000000E-99   1.00000000000000E-99
  2    2     8.46111469601248E-06   3.38444587840499E-05
  4    2     2.56704894487409E-07   1.54022936692445E-06
  3    3     5.48344042513203E-22   3.29006425507921E-21
  4    3     1.00919439585040E-15   7.06436077095278E-15
  5    3     1.54446899209754E-15   1.23557519367803E-14
  6    3     1.20804267902119E-07   1.08723841111907E-06
  3    4     1.00000000000000E-99   1.00000000000000E-99
  5    4     3.05929090711693E-14   2.75336181640524E-13
  6    4     1.99422751872062E-13   1.99422751872062E-12
  7    4     1.74112238304194E-13   1.91523462134614E-12
  8    4     4.01138835604871E-06   4.81366602725845E-05
  3    5     1.00000000000000E-99   1.00000000000000E-99
  5    5     1.00000000000000E-99   1.00000000000000E-99
  6    5     2.27447945267835E-16   2.50192739794619E-15
  7    5     3.17860976066325E-14   3.81433171279590E-13
  8    5     2.43902307783971E-10   3.17073000119162E-09
  9    5     2.24833168866432E-06   3.14766436413005E-05
  3    6     1.00000000000000E-99   1.00000000000000E-99
  4    6     1.00000000000000E-99   1.00000000000000E-99
  5    6     1.00000000000000E-99   1.00000000000000E-99
  6    6     2.94773735358851E-20   3.53728482430622E-19
  7    6     9.03582450595292E-19   1.17465718577388E-17
  8    6     3.99531667815016E-14   5.59344334941022E-13
  9    6     2.63696939123666E-13   3.95545408685499E-12
 10    6     9.83501060267063E-09   1.57360169642730E-07
 11    6     4.01476361621366E-06   6.82509814756323E-05
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     1.00000000000000E-99   1.00000000000000E-99
  5    7     1.00000000000000E-99   1.00000000000000E-99
  6    7     1.00000000000000E-99   1.00000000000000E-99
  7    7     1.00000000000000E-99   1.00000000000000E-99
  8    7     4.17513247253087E-18   6.26269870879630E-17
  9    7     4.86922723849506E-15   7.79076358159209E-14
 10    7     5.52460324383132E-14   9.39182551451325E-13
 11    7     4.97726858642209E-14   8.95908345555977E-13
 12    7     1.04411230768562E-14   1.98381338460269E-13
 13    7     2.77314022197852E-07   5.54628044395704E-06
 14    7     1.00000000000000E-99   1.00000000000000E-99
  5    8     1.00000000000000E-99   1.00000000000000E-99
  6    8     1.00000000000000E-99   1.00000000000000E-99
  7    8     1.00000000000000E-99   1.00000000000000E-99
  8    8     6.33126056943317E-25   1.01300169110931E-23
  9    8     1.00000000000000E-99   1.00000000000000E-99
 10    8     1.05017788562124E-21   1.89032019411824E-20
 11    8     1.96456108432308E-17   3.73266606021385E-16
 12    8     1.29088402610065E-15   2.58176805220129E-14
 13    8     9.05102295458088E-14   1.90071482046198E-12
 14    8     2.12177153762798E-08   4.66789738278155E-07
  5    9     1.00000000000000E-99   1.00000000000000E-99
  6    9     1.00000000000000E-99   1.00000000000000E-99
  7    9     1.00000000000000E-99   1.00000000000000E-99
  8    9     1.00000000000000E-99   1.00000000000000E-99
  9    9     1.00000000000000E-99   1.00000000000000E-99
 10    9     1.00000000000000E-99   1.00000000000000E-99
 11    9     1.00000000000000E-99   1.00000000000000E-99
 12    9     1.89658215546410E-22   3.98282252647462E-21
 13    9     3.72470561500644E-17   8.19435235301418E-16
 14    9     2.07396659996333E-18   4.77012317991566E-17
 15    9     6.08363830256623E-18   1.46007319261590E-16
 16    9     2.84881228591977E-15   7.12203071479942E-14
 17    9     4.41994804484017E-11   1.14918649165844E-09
  7   10     1.00000000000000E-99   1.00000000000000E-99
  8   10     1.00000000000000E-99   1.00000000000000E-99
  9   10     1.00000000000000E-99   1.00000000000000E-99
 10   10     1.00000000000000E-99   1.00000000000000E-99
 11   10     1.00000000000000E-99   1.00000000000000E-99
 12   10     1.00000000000000E-99   1.00000000000000E-99
 13   10     1.00000000000000E-99   1.00000000000000E-99
 14   10     2.53496746866580E-24   6.08392192479792E-23
 15   10     2.39062496581643E-18   5.97656241454108E-17
 16   10     8.60469264344659E-18   2.23722008729611E-16
 17   10     1.16682684396689E-18   3.15043247871060E-17
 18   10     7.88021462560059E-18   2.20646009516817E-16
