    time    temp    dens
   1.18114038052285E+00   5.47901996650604E-01   2.39778585913213E+02
     nin     zin       y       x
  1    0     4.93523729796690E-07   4.93523729796690E-07
  0    1     1.10533351403586E-12   1.10533351403586E-12
  1    1     5.30219811236586E-13   1.06043962247317E-12
  2    1     3.74894486845845E-09   1.12468346053753E-08
  1    2     2.43969884428898E-20   7.31909653286693E-20
  2    2     2.69280616988224E-04   1.07712246795290E-03
  4    2     9.59019112973877E-08   5.75411467784326E-07
  3    3     2.81101103512963E-12   1.68660662107778E-11
  4    3     7.94180245106682E-10   5.55926171574678E-09
  5    3     5.92108049317725E-13   4.73686439454180E-12
  6    3     1.42018686170189E-06   1.27816817553170E-05
  3    4     1.23283231811204E-20   8.62982622678426E-20
  5    4     1.45777956736394E-07   1.31200161062755E-06
  6    4     7.60519495481133E-07   7.60519495481133E-06
  7    4     1.13132561720964E-15   1.24445817893061E-14
  8    4     3.54363385567398E-10   4.25236062680878E-09
  3    5     1.00000000000000E-99   1.00000000000000E-99
  5    5     2.44166566440900E-17   2.44166566440900E-16
  6    5     2.05287223808390E-09   2.25815946189229E-08
  7    5     1.15941871144293E-09   1.39130245373152E-08
  8    5     4.81602508037749E-10   6.26083260449073E-09
  9    5     8.11904817159657E-15   1.13666674402352E-13
  3    6     1.00000000000000E-99   1.00000000000000E-99
  4    6     1.00000000000000E-99   1.00000000000000E-99
  5    6     1.00000000000000E-99   1.00000000000000E-99
  6    6     8.37476988880551E-08   1.00497238665666E-06
  7    6     1.20987993016362E-08   1.57284390921270E-07
  8    6     8.67366731342677E-09   1.21431342387975E-07
  9    6     5.96730242842813E-11   8.95095364264220E-10
 10    6     6.89203746458485E-06   1.10272599433358E-04
 11    6     2.59571952325734E-12   4.41272318953747E-11
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     1.00000000000000E-99   1.00000000000000E-99
  5    7     1.00000000000000E-99   1.00000000000000E-99
  6    7     5.90755923136906E-20   7.67982700077978E-19
  7    7     1.43012446561641E-12   2.00217425186297E-11
  8    7     5.25433688142327E-07   7.88150532213491E-06
  9    7     5.02913995966067E-08   8.04662393545707E-07
 10    7     3.61651165812559E-08   6.14806981881350E-07
 11    7     1.87910320450569E-08   3.38238576811024E-07
 12    7     3.35227150019347E-09   6.36931585036759E-08
 13    7     1.06859550271581E-06   2.13719100543162E-05
 14    7     1.00000000000000E-99   1.00000000000000E-99
  5    8     1.00000000000000E-99   1.00000000000000E-99
  6    8     1.00000000000000E-99   1.00000000000000E-99
  7    8     4.27486789101000E-25   6.41230183651500E-24
  8    8     6.62205425768856E-10   1.05952868123017E-08
  9    8     1.43067697292742E-11   2.43215085397661E-10
 10    8     1.58894195704675E-09   2.86009552268415E-08
 11    8     1.47635981650032E-07   2.80508365135062E-06
 12    8     4.18261808232838E-07   8.36523616465677E-06
 13    8     2.28301145412420E-07   4.79432405366083E-06
 14    8     8.38298181797947E-06   1.84425599995548E-04
  5    9     1.00000000000000E-99   1.00000000000000E-99
  6    9     1.00000000000000E-99   1.00000000000000E-99
  7    9     1.00000000000000E-99   1.00000000000000E-99
  8    9     6.70305655706951E-25   1.13951961470182E-23
  9    9     3.75438777186764E-22   6.75789798936175E-21
 10    9     4.67769539614100E-11   8.88762125266790E-10
 11    9     3.65721899831531E-10   7.31443799663063E-09
 12    9     4.89719598319731E-09   1.02841115647144E-07
 13    9     2.36680505914235E-07   5.20697113011318E-06
 14    9     2.00206401994686E-09   4.60474724587777E-08
 15    9     2.67424034192916E-09   6.41817682062999E-08
 16    9     4.20013959075261E-08   1.05003489768815E-06
 17    9     1.45208547536800E-12   3.77542223595679E-11
  7   10     1.00000000000000E-99   1.00000000000000E-99
  8   10     1.00000000000000E-99   1.00000000000000E-99
  9   10     1.00000000000000E-99   1.00000000000000E-99
 10   10     4.56825906279375E-13   9.13651812558750E-12
 11   10     1.38816149174892E-11   2.91513913267273E-10
 12   10     1.55239698044074E-09   3.41527335696963E-08
 13   10     3.07530777618484E-10   7.07320788522513E-09
 14   10     9.44814551832848E-09   2.26755492439884E-07
 15   10     3.48488471501533E-08   8.71221178753832E-07
 16   10     3.32906481896994E-09   8.65556852932184E-08
 17   10     8.32721229660459E-11   2.24834732008324E-09
 18   10     1.01735572874285E-10   2.84859604047999E-09
 19   10     3.02791163293140E-12   8.78094373550107E-11
 20   10     4.59277276255664E-13   1.37783182876699E-11
 21   10     6.16573789470715E-16   1.91137874735922E-14
 22   10     3.14098800829493E-16   1.00511616265438E-14
 23   10     1.00000000000000E-99   1.00000000000000E-99
 24   10     1.00000000000000E-99   1.00000000000000E-99
 25   10     1.00000000000000E-99   1.00000000000000E-99
 26   10     1.00000000000000E-99   1.00000000000000E-99
 27   10     1.00000000000000E-99   1.00000000000000E-99
 28   10     1.00000000000000E-99   1.00000000000000E-99
 29   10     1.00000000000000E-99   1.00000000000000E-99
 30   10     1.00000000000000E-99   1.00000000000000E-99
 31   10     1.00000000000000E-99   1.00000000000000E-99
  8   11     1.00000000000000E-99   1.00000000000000E-99
  9   11     1.00000000000000E-99   1.00000000000000E-99
 10   11     1.00000000000000E-99   1.00000000000000E-99
 11   11     1.47613430094382E-23   3.24749546207640E-22
 12   11     8.44385468654676E-14   1.94208657790575E-12
 13   11     5.34770463983802E-13   1.28344911356112E-11
 14   11     1.03880873506204E-09   2.59702183765510E-08
 15   11     7.05730623692649E-10   1.83489962160089E-08
 16   11     1.33428808584188E-09   3.60257783177306E-08
 17   11     2.87488966542241E-10   8.04969106318274E-09
 18   11     5.13165070147814E-10   1.48817870342866E-08
 19   11     8.30049051374556E-11   2.49014715412367E-09
 20   11     1.06734768578127E-10   3.30877782592195E-09
 21   11     2.83311688954027E-10   9.06597404652885E-09
 22   11     1.45759561832126E-15   4.81006554046016E-14
 23   11     5.20570063043949E-19   1.76993821434943E-17
 24   11     7.17279282393377E-22   2.51047748837682E-20
 25   11     1.00000000000000E-99   1.00000000000000E-99
 26   11     1.00000000000000E-99   1.00000000000000E-99
