time_days,Nuclei:Ra224 top 5
1.1870840345517681e-05,5.5080498063821636e-89
1.187292760398312e-05,5.508049804130686e-89
1.187501522945273e-05,5.5080498018788135e-89
1.1877103221991039e-05,5.508049799626545e-89
1.1879191581662589e-05,5.508049797373881e-89
1.1881280308531934e-05,5.50804979512082e-89
1.188336940266364e-05,5.508049792867363e-89
1.1885458864122283e-05,5.508049790613512e-89
1.1887548692972447e-05,5.5080497883592616e-89
1.1889638889278737e-05,5.5080497861046164e-89
1.1891729453105753e-05,5.508049783849574e-89
1.1893820384518129e-05,5.508049781594136e-89
1.1895911683580489e-05,5.5080497793383e-89
1.1898003350357477e-05,5.508049777082069e-89
1.1900095384913753e-05,5.5080497748254405e-89
1.190218778731398e-05,5.508049772568416e-89
1.1904280557622842e-05,5.508049770310993e-89
1.1906373695905023e-05,5.508049768053174e-89
1.1908467202225226e-05,5.508049765794959e-89
1.1910561076648163e-05,5.508049763536345e-89
1.1912655319238558e-05,5.5080497612773355e-89
1.1914749930061148e-05,5.5080497590179284e-89
1.1916844909180674e-05,5.5080497567581235e-89
1.1918940256661901e-05,5.508049754497922e-89
1.1921035972569594e-05,5.508049752237321e-89
1.1923132056968534e-05,5.5080497499763246e-89
1.1925228509923516e-05,5.50804974771493e-89
1.1927325331499338e-05,5.508049745453138e-89
1.1929422521760818e-05,5.508049743190948e-89
1.1931520080772786e-05,5.508049740928361e-89
1.1933618008600073e-05,5.5080497386653754e-89
1.193571630530753e-05,5.508049736401992e-89
1.1937814970960021e-05,5.508049734138211e-89
1.1939914005622416e-05,5.508049731874031e-89
1.1942013409359598e-05,5.508049729609454e-89
1.1944113182236459e-05,5.5080497273444774e-89
1.1946213324317909e-05,5.508049725079104e-89
1.1948313835668861e-05,5.508049722813333e-89
1.1950414716354249e-05,5.508049720547161e-89
1.1952515966439013e-05,5.508049718280593e-89
1.1954617585988102e-05,5.5080497160136256e-89
1.1956719575066477e-05,5.508049713746259e-89
1.195882193373912e-05,5.5080497114784946e-89
1.1960924662071011e-05,5.5080497092103315e-89
1.196302776012715e-05,5.508049706941769e-89
1.1965131227972544e-05,5.5080497046728076e-89
1.1967235065672215e-05,5.508049702403447e-89
1.1969339273291195e-05,5.5080497001336896e-89
1.1971443850894526e-05,5.50804969786353e-89
1.1973548798547261e-05,5.508049695592971e-89
1.197565411631447e-05,5.508049693322015e-89
1.197775980426123e-05,5.508049691050659e-89
1.1979865862452626e-05,5.5080496887789045e-89
1.1981972290953762e-05,5.508049686506749e-89
1.1984079089829748e-05,5.5080496842341944e-89
1.198618625914571e-05,5.5080496819612414e-89
1.198829379896678e-05,5.5080496796878874e-89
1.1990401709358103e-05,5.508049677414134e-89
1.199250999038484e-05,5.508049675139981e-89
1.1994618642112156e-05,5.508049672865429e-89
1.1996727664605237e-05,5.508049670590475e-89
1.1998837057929273e-05,5.508049668315123e-89
1.2000946822149464e-05,5.50804966603937e-89
1.2003056957331031e-05,5.508049663763217e-89
1.2005167463539195e-05,5.508049661486663e-89
1.2007278340839195e-05,5.508049659209709e-89
1.2009389589296282e-05,5.508049656932356e-89
1.2011501208975716e-05,5.508049654654601e-89
1.2013613199942771e-05,5.508049652376446e-89
1.2015725562262726e-05,5.50804965009789e-89
1.2017838296000882e-05,5.5080496478189356e-89
1.2019951401222542e-05,5.508049645539578e-89
1.2022064877993026e-05,5.50804964325982e-89
1.2024178726377662e-05,5.5080496409796615e-89
1.2026292946441793e-05,5.508049638699101e-89
1.202840753825077e-05,5.5080496364181414e-89
1.2030522501869958e-05,5.50804963413678e-89
1.2032637837364735e-05,5.5080496318550175e-89
1.2034753544800484e-05,5.508049629572855e-89
1.2036869624242604e-05,5.50804962729029e-89
1.203898607575651e-05,5.508049625007322e-89
1.204110289940762e-05,5.508049622723954e-89
1.2043220095261365e-05,5.508049620440186e-89
1.2045337663383193e-05,5.508049618156016e-89
1.204745560383856e-05,5.508049615871442e-89
1.2049573916692932e-05,5.508049613586469e-89
1.2051692602011791e-05,5.508049611301092e-89
1.2053811659860622e-05,5.5080496090153145e-89
1.2055931090304936e-05,5.5080496067291346e-89
1.205805089341024e-05,5.5080496044425536e-89
1.206017106924206e-05,5.5080496021555694e-89
1.2062291617865934e-05,5.508049599868184e-89
1.2064412539347413e-05,5.508049597580396e-89
1.2066533833752049e-05,5.508049595292205e-89
1.2068655501145422e-05,5.508049593003613e-89
1.2070777541593109e-05,5.508049590714617e-89
1.2072899955160708e-05,5.50804958842522e-89
1.2075022741913823e-05,5.5080495861354214e-89
1.2077145901918073e-05,5.508049583845217e-89
1.2079269435239086e-05,5.508049581554612e-89
1.20813933419425e-05,5.5080495792636046e-89
1.2083517622093972e-05,5.508049576972193e-89
1.2085642275759164e-05,5.50804957468038e-89
1.208776730300375e-05,5.5080495723881636e-89
1.2089892703893416e-05,5.5080495700955425e-89
1.2092018478493862e-05,5.5080495678025204e-89
1.2094144626870797e-05,5.508049565509095e-89
1.2096271149089946e-05,5.5080495632152656e-89
1.2098398045217035e-05,5.508049560921032e-89
1.2100525315317814e-05,5.5080495586263966e-89
1.2102652959458035e-05,5.5080495563313576e-89
1.210478097770347e-05,5.5080495540359125e-89
1.2106909370119895e-05,5.5080495517400664e-89
1.2109038136773103e-05,5.5080495494438156e-89
1.2111167277728895e-05,5.508049547147162e-89
1.2113296793053085e-05,5.508049544850105e-89
1.2115426682811497e-05,5.5080495425526425e-89
1.2117556947069973e-05,5.508049540254777e-89
1.2119687585894356e-05,5.5080495379565056e-89
1.2121818599350509e-05,5.5080495356578326e-89
1.2123949987504302e-05,5.5080495333587544e-89
1.2126081750421618e-05,5.5080495310592715e-89
1.2128213888168358e-05,5.5080495287593854e-89
1.2130346400810421e-05,5.508049526459094e-89
1.213247928841373e-05,5.5080495241583986e-89
1.2134612551044211e-05,5.508049521857298e-89
1.2136746188767809e-05,5.508049519555795e-89
1.2138880201650473e-05,5.508049517253884e-89
1.2141014589758171e-05,5.50804951495157e-89
1.2143149353156875e-05,5.5080495126488505e-89
1.214528449191258e-05,5.5080495103457274e-89
1.2147420006091276e-05,5.508049508042198e-89
1.2149555895758982e-05,5.5080495057382646e-89
1.2151692160981716e-05,5.5080495034339255e-89
1.215382880182551e-05,5.5080495011291825e-89
1.2155965818356418e-05,5.508049498824033e-89
1.2158103210640488e-05,5.508049496518478e-89
1.2160240978743794e-05,5.5080494942125175e-89
1.2162379122732416e-05,5.5080494919061526e-89
1.2164517642672447e-05,5.5080494895993816e-89
1.216665653862999e-05,5.5080494872922054e-89
1.2168795810671159e-05,5.5080494849846224e-89
1.2170935458862082e-05,5.508049482676634e-89
1.2173075483268899e-05,5.5080494803682404e-89
1.2175215883957757e-05,5.508049478059441e-89
1.2177356660994821e-05,5.5080494757502344e-89
1.2179497814446264e-05,5.508049473440624e-89
1.218163934437827e-05,5.508049471130605e-89
1.2183781250857039e-05,5.508049468820182e-89
1.2185923533948775e-05,5.508049466509351e-89
1.2188066193719701e-05,5.508049464198115e-89
1.219020923023605e-05,5.508049461886472e-89
1.2192352643564062e-05,5.508049459574423e-89
1.2194496433769993e-05,5.508049457261967e-89
1.219664060092011e-05,5.508049454949104e-89
1.2198785145080696e-05,5.508049452635835e-89
1.2200930066318032e-05,5.508049450322158e-89
1.2203075364698425e-05,5.508049448008077e-89
1.2205221040288189e-05,5.508049445693586e-89
1.2207367093153647e-05,5.50804944337869e-89
1.2209513523361139e-05,5.5080494410633855e-89
1.2211660330977009e-05,5.508049438747676e-89
1.2213807516067617e-05,5.508049436431558e-89
1.2215955078699339e-05,5.5080494341150344e-89
1.2218103018938555e-05,5.5080494317981005e-89
1.2220251336851659e-05,5.50804942948076e-89
1.222240003250506e-05,5.508049427163014e-89
1.2224549105965179e-05,5.508049424844859e-89
1.2226698557298438e-05,5.508049422526296e-89
1.2228848386571285e-05,5.508049420207326e-89
1.2230998593850174e-05,5.5080494178879474e-89
1.2233149179201565e-05,5.508049415568164e-89
1.223530014269194e-05,5.508049413247968e-89
1.2237451484387783e-05,5.508049410927367e-89
1.2239603204355601e-05,5.508049408606358e-89
1.2241755302661896e-05,5.508049406284939e-89
1.2243907779373198e-05,5.508049403963114e-89
1.2246060634556042e-05,5.508049401640881e-89
1.2248213868276974e-05,5.508049399318238e-89
1.225036748060255e-05,5.508049396995187e-89
1.2252521471599347e-05,5.508049394671728e-89
1.2254675841333938e-05,5.50804939234786e-89
1.2256830589872924e-05,5.508049390023583e-89
1.225898571728291e-05,5.508049387698898e-89
1.2261141223630509e-05,5.508049385373805e-89
1.226329710898235e-05,5.508049383048302e-89
1.2265453373405079e-05,5.5080493807223904e-89
1.2267610016965341e-05,5.50804937839607e-89
1.226976703972981e-05,5.5080493760693406e-89
1.2271924441765152e-05,5.5080493737422025e-89
1.2274082223138057e-05,5.508049371414655e-89
1.2276240383915228e-05,5.5080493690866985e-89
1.2278398924163371e-05,5.508049366758331e-89
1.2280557843949212e-05,5.508049364429556e-89
1.2282717143339486e-05,5.5080493621003695e-89
1.2284876822400935e-05,5.508049359770776e-89
1.2287036881200321e-05,5.5080493574407704e-89
1.2289197319804412e-05,5.508049355110358e-89
1.2291358138279988e-05,5.508049352779533e-89
1.2293519336693842e-05,5.5080493504482995e-89
1.2295680915112783e-05,5.5080493481166554e-89
1.2297842873603626e-05,5.508049345784601e-89
1.2300005212233195e-05,5.5080493434521374e-89
1.2302167931068333e-05,5.508049341119265e-89
1.2304331030175894e-05,5.5080493387859814e-89
1.230649450962274e-05,5.508049336452288e-89
1.2308658369475742e-05,5.508049334118182e-89
1.2310822609801795e-05,5.508049331783668e-89
1.2312987230667793e-05,5.508049329448742e-89
1.2315152232140647e-05,5.508049327113405e-89
1.2317317614287277e-05,5.50804932477766e-89
1.2319483377174625e-05,5.508049322441502e-89
1.232164952086963e-05,5.508049320104934e-89
1.232381604543925e-05,5.508049317767956e-89
1.2325982950950455e-05,5.508049315430567e-89
1.2328150237470232e-05,5.508049313092764e-89
1.2330317905065564e-05,5.5080493107545526e-89
1.2332485953803464e-05,5.508049308415931e-89
1.2334654383750945e-05,5.508049306076895e-89
1.2336823194975036e-05,5.50804930373745e-89
1.2338992387542776e-05,5.508049301397594e-89
1.234116196152122e-05,5.5080492990573254e-89
1.234333191697743e-05,5.508049296716646e-89
1.234550225397848e-05,5.508049294375555e-89
1.2347672972591459e-05,5.50804929203405e-89
1.2349844072883465e-05,5.508049289692136e-89
1.2352015554921612e-05,5.508049287349811e-89
1.2354187418773015e-05,5.5080492850070726e-89
1.235635966450482e-05,5.508049282663921e-89
1.2358532292184164e-05,5.508049280320359e-89
1.2360705301878208e-05,5.508049277976386e-89
1.2362878693654122e-05,5.508049275632e-89
1.236505246757909e-05,5.508049273287201e-89
1.2367226623720302e-05,5.50804927094199e-89
1.2369401162144966e-05,5.5080492685963654e-89
1.2371576082920295e-05,5.5080492662503314e-89
1.2373751386113522e-05,5.5080492639038824e-89
1.237592707179189e-05,5.5080492615570225e-89
1.2378103140022645e-05,5.508049259209748e-89
1.2380279590873055e-05,5.508049256862063e-89
1.2382456424410397e-05,5.508049254513964e-89
1.2384633640701959e-05,5.508049252165453e-89
1.2386811239815037e-05,5.508049249816527e-89
1.238898922181695e-05,5.50804924746719e-89
1.2391167586775017e-05,5.508049245117439e-89
1.2393346334756573e-05,5.5080492427672746e-89
1.2395525465828968e-05,5.5080492404166984e-89
1.2397704980059557e-05,5.508049238065707e-89
1.2399884877515714e-05,5.5080492357143036e-89
1.2402065158264822e-05,5.508049233362486e-89
1.2404245822374275e-05,5.508049231010255e-89
1.240642686991148e-05,5.508049228657611e-89
1.2408608300943854e-05,5.508049226304552e-89
1.241079011553883e-05,5.508049223951082e-89
1.2412972313763846e-05,5.5080492215971954e-89
1.241515489568636e-05,5.508049219242895e-89
1.2417337861373833e-05,5.508049216888183e-89
1.2419521210893751e-05,5.5080492145330555e-89
1.2421704944313593e-05,5.508049212177513e-89
1.242388906170087e-05,5.5080492098215574e-89
1.2426073563123086e-05,5.508049207465188e-89
1.2428258448647776e-05,5.5080492051084024e-89
1.2430443718342467e-05,5.5080492027512044e-89
1.2432629372274717e-05,5.5080492003935906e-89
1.2434815410512081e-05,5.508049198035563e-89
1.2437001833122134e-05,5.508049195677121e-89
1.2439188640172458e-05,5.508049193318264e-89
1.2441375831730654e-05,5.508049190958992e-89
1.2443563407864327e-05,5.508049188599305e-89
1.2445751368641096e-05,5.508049186239203e-89
1.2447939714128599e-05,5.508049183878686e-89
1.2450128444394472e-05,5.5080491815177565e-89
1.2452317559506374e-05,5.50804917915641e-89
1.2454507059531978e-05,5.5080491767946486e-89
1.2456696944538955e-05,5.5080491744324695e-89
1.2458887214595002e-05,5.5080491720698775e-89
1.246107786976782e-05,5.50804916970687e-89
1.2463268910125127e-05,5.508049167343446e-89
1.2465460335734648e-05,5.5080491649796066e-89
1.2467652146664122e-05,5.5080491626153535e-89
1.2469844342981302e-05,5.508049160250683e-89
1.2472036924753952e-05,5.5080491578855965e-89
1.2474229892049842e-05,5.508049155520093e-89
1.2476423244936762e-05,5.508049153154177e-89
1.2478616983482511e-05,5.508049150787843e-89
1.2480811107754901e-05,5.5080491484210916e-89
1.248300561782175e-05,5.508049146053926e-89
1.2485200513750897e-05,5.508049143686346e-89
1.2487395795610185e-05,5.508049141318345e-89
1.2489591463467476e-05,5.508049138949931e-89
1.249178751739064e-05,5.5080491365811e-89
1.2493983957447554e-05,5.508049134211853e-89
1.2496180783706116e-05,5.508049131842188e-89
1.2498377996234234e-05,5.5080491294721054e-89
1.2500575595099823e-05,5.508049127101608e-89
1.2502773580370815e-05,5.5080491247306946e-89
1.250497195211515e-05,5.508049122359361e-89
1.2507170710400784e-05,5.508049119987613e-89
1.250936985529568e-05,5.508049117615447e-89
1.2511569386867819e-05,5.5080491152428654e-89
1.2513769305185187e-05,5.5080491128698655e-89
1.2515969610315787e-05,5.508049110496448e-89
1.2518170302327637e-05,5.5080491081226134e-89
1.252037138128876e-05,5.508049105748363e-89
1.252257284726719e-05,5.5080491033736926e-89
1.2524774700330979e-05,5.508049100998607e-89
1.252697694054819e-05,5.5080490986231025e-89
1.2529179567986894e-05,5.508049096247179e-89
1.253138258271518e-05,5.508049093870839e-89
1.2533585984801139e-05,5.5080490914940814e-89
1.2535789774312888e-05,5.508049089116906e-89
1.2537993951318543e-05,5.508049086739313e-89
1.2540198515886242e-05,5.5080490843612994e-89
1.2542403468084125e-05,5.508049081982872e-89
1.2544608807980353e-05,5.508049079604024e-89
1.254681453564309e-05,5.5080490772247565e-89
1.2549020651140526e-05,5.508049074845073e-89
1.2551227154540848e-05,5.508049072464969e-89
1.2553434045912263e-05,5.508049070084449e-89
1.2555641325322988e-05,5.508049067703508e-89
1.2557848992841253e-05,5.5080490653221495e-89
1.2560057048535299e-05,5.508049062940372e-89
1.2562265492473376e-05,5.5080490605581754e-89
1.2564474324723753e-05,5.50804905817556e-89
1.2566683545354705e-05,5.508049055792526e-89
1.2568893154434525e-05,5.5080490534090725e-89
1.2571103152031512e-05,5.508049051025201e-89
1.2573313538213977e-05,5.50804904864091e-89
1.2575524313050249e-05,5.508049046256199e-89
1.257773547660866e-05,5.5080490438710694e-89
1.2579947028957568e-05,5.508049041485521e-89
1.2582158970165325e-05,5.508049039099551e-89
1.2584371300300309e-05,5.5080490367131646e-89
1.2586584019430906e-05,5.5080490343263566e-89
1.2588797127625513e-05,5.50804903193913e-89
1.2591010624952534e-05,5.508049029551483e-89
1.2593224511480399e-05,5.508049027163415e-89
1.2595438787277536e-05,5.508049024774927e-89
1.2597653452412392e-05,5.508049022386021e-89
1.2599868506953426e-05,5.508049019996693e-89
1.2602083950969105e-05,5.508049017606948e-89
1.2604299784527914e-05,5.5080490152167794e-89
1.2606516007698341e-05,5.508049012826192e-89
1.2608732620548896e-05,5.508049010435184e-89
1.2610949623148096e-05,5.5080490080437564e-89
1.2613167015564472e-05,5.5080490056519074e-89
1.2615384797866561e-05,5.508049003259639e-89
1.2617602970122923e-05,5.5080490008669495e-89
1.2619821532402122e-05,5.5080489984738385e-89
1.2622040484772732e-05,5.508048996080306e-89
1.2624259827303348e-05,5.5080489936863544e-89
1.2626479560062572e-05,5.5080489912919814e-89
1.2628699683119015e-05,5.508048988897186e-89
1.2630920196541303e-05,5.508048986501972e-89
1.2633141100398076e-05,5.508048984106337e-89
1.2635362394757988e-05,5.5080489817102785e-89
1.2637584079689697e-05,5.5080489793138e-89
1.2639806155261878e-05,5.508048976916901e-89
1.2642028621543217e-05,5.508048974519578e-89
1.2644251478602414e-05,5.508048972121834e-89
1.264647472650818e-05,5.5080489697236684e-89
1.264869836532924e-05,5.508048967325083e-89
1.2650922395134324e-05,5.5080489649260744e-89
1.2653146815992178e-05,5.508048962526645e-89
1.2655371627971568e-05,5.508048960126792e-89
1.265759683114126e-05,5.5080489577265186e-89
1.2659822425570041e-05,5.5080489553258224e-89
1.2662048411326702e-05,5.508048952924705e-89
1.2664274788480056e-05,5.508048950523164e-89
1.2666501557098915e-05,5.5080489481212025e-89
1.2668728717252117e-05,5.508048945718817e-89
1.2670956269008502e-05,5.5080489433160086e-89
1.2673184212436931e-05,5.508048940912779e-89
1.2675412547606265e-05,5.5080489385091285e-89
1.2677641274585387e-05,5.508048936105053e-89
1.2679870393443192e-05,5.5080489337005546e-89
1.2682099904248582e-05,5.5080489312956335e-89
1.2684329807070474e-05,5.508048928890291e-89
1.2686560101977795e-05,5.508048926484525e-89
1.2688790789039487e-05,5.508048924078336e-89
1.2691021868324503e-05,5.508048921671723e-89
1.2693253339901805e-05,5.508048919264688e-89
1.2695485203840376e-05,5.508048916857228e-89
1.2697717460209199e-05,5.5080489144493465e-89
1.269995010907728e-05,5.5080489120410426e-89
1.270218315051363e-05,5.5080489096323125e-89
1.2704416584587273e-05,5.50804890722316e-89
1.270665041136725e-05,5.508048904813583e-89
1.2708884630922609e-05,5.508048902403584e-89
1.2711119243322413e-05,5.508048899993161e-89
1.2713354248635736e-05,5.5080488975823135e-89
1.2715589646931661e-05,5.5080488951710426e-89
1.2717825438279293e-05,5.5080488927593476e-89
1.2720061622747737e-05,5.5080488903472284e-89
1.2722298200406118e-05,5.508048887934685e-89
1.272453517132357e-05,5.508048885521717e-89
1.272677253556924e-05,5.508048883108327e-89
1.2729010293212288e-05,5.5080488806945095e-89
1.2731248444321885e-05,5.508048878280268e-89
1.2733486988967213e-05,5.508048875865604e-89
1.2735725927217473e-05,5.508048873450514e-89
1.2737965259141866e-05,5.508048871035e-89
1.2740204984809617e-05,5.508048868619062e-89
1.2742445104289954e-05,5.5080488662026976e-89
1.2744685617652126e-05,5.508048863785909e-89
1.2746926524965384e-05,5.508048861368695e-89
1.2749167826299002e-05,5.508048858951057e-89
1.2751409521722259e-05,5.508048856532992e-89
1.2753651611304444e-05,5.508048854114504e-89
1.275589409511487e-05,5.508048851695589e-89
1.275813697322285e-05,5.50804884927625e-89
1.276038024569771e-05,5.5080488468564864e-89
1.2762623912608801e-05,5.508048844436295e-89
1.2764867974025468e-05,5.5080488420156794e-89
1.2767112430017083e-05,5.5080488395946376e-89
1.2769357280653024e-05,5.50804883717317e-89
1.2771602526002678e-05,5.508048834751278e-89
1.277384816613545e-05,5.5080488323289596e-89
1.2776094201120755e-05,5.508048829906215e-89
1.2778340631028018e-05,5.508048827483045e-89
1.2780587455926685e-05,5.5080488250594475e-89
1.27828346758862e-05,5.508048822635425e-89
1.278508229097603e-05,5.508048820210976e-89
1.278733030126565e-05,5.5080488177861e-89
1.2789578706824553e-05,5.5080488153607984e-89
1.2791827507722234e-05,5.508048812935069e-89
1.2794076704028206e-05,5.508048810508914e-89
1.2796326295811995e-05,5.508048808082334e-89
1.2798576283143142e-05,5.508048805655326e-89
1.280082666609119e-05,5.508048803227891e-89
1.2803077444725704e-05,5.5080488008000306e-89
1.2805328619116255e-05,5.508048798371741e-89
1.2807580189332434e-05,5.508048795943027e-89
1.2809832155443837e-05,5.5080487935138836e-89
1.2812084517520075e-05,5.508048791084313e-89
1.281433727563077e-05,5.5080487886543175e-89
1.2816590429845556e-05,5.508048786223895e-89
1.281884398023408e-05,5.5080487837930416e-89
1.2821097926866004e-05,5.5080487813617636e-89
1.2823352269811e-05,5.508048778930057e-89
1.2825607009138747e-05,5.5080487764979246e-89
1.2827862144918949e-05,5.508048774065361e-89
1.2830117677221308e-05,5.508048771632372e-89
1.283237360611555e-05,5.508048769198955e-89
1.2834629931671402e-05,5.508048766765111e-89
1.2836886653958613e-05,5.508048764330839e-89
1.2839143773046942e-05,5.508048761896137e-89
1.2841401289006154e-05,5.508048759461008e-89
1.2843659201906036e-05,5.508048757025452e-89
1.284591751181638e-05,5.508048754589466e-89
1.2848176218806992e-05,5.508048752153053e-89
1.2850435322947693e-05,5.5080487497162106e-89
1.2852694824308315e-05,5.508048747278939e-89
1.2854954722958698e-05,5.50804874484124e-89
1.28572150189687e-05,5.508048742403113e-89
1.2859475712408185e-05,5.508048739964558e-89
1.286173680334704e-05,5.508048737525572e-89
1.2863998291855153e-05,5.508048735086158e-89
1.286626017800243e-05,5.508048732646316e-89
