time_days,Nuclei:Rn222 top 8
1.195882193373912e-05,5.1009149698574376e-89
1.1960924662071011e-05,5.1009149678586586e-89
1.196302776012715e-05,5.100914965859527e-89
1.1965131227972544e-05,5.1009149638600445e-89
1.1967235065672215e-05,5.1009149618602114e-89
1.1969339273291195e-05,5.1009149598600274e-89
1.1971443850894526e-05,5.10091495785949e-89
1.1973548798547261e-05,5.100914955858601e-89
1.197565411631447e-05,5.10091495385736e-89
1.197775980426123e-05,5.1009149518557664e-89
1.1979865862452626e-05,5.100914949853825e-89
1.1981972290953762e-05,5.1009149478515266e-89
1.1984079089829748e-05,5.10091494584888e-89
1.198618625914571e-05,5.100914943845878e-89
1.198829379896678e-05,5.100914941842526e-89
1.1990401709358103e-05,5.100914939838821e-89
1.199250999038484e-05,5.1009149378347636e-89
1.1994618642112156e-05,5.100914935830354e-89
1.1996727664605237e-05,5.1009149338255916e-89
1.1998837057929273e-05,5.1009149318204775e-89
1.2000946822149464e-05,5.100914929815011e-89
1.2003056957331031e-05,5.10091492780919e-89
1.2005167463539195e-05,5.1009149258030194e-89
1.2007278340839195e-05,5.100914923796493e-89
1.2009389589296282e-05,5.1009149217896156e-89
1.2011501208975716e-05,5.1009149197823835e-89
1.2013613199942771e-05,5.100914917774801e-89
1.2015725562262726e-05,5.100914915766864e-89
1.2017838296000882e-05,5.100914913758574e-89
1.2019951401222542e-05,5.100914911749931e-89
1.2022064877993026e-05,5.1009149097409344e-89
1.2024178726377662e-05,5.100914907731585e-89
1.2026292946441793e-05,5.100914905721881e-89
1.202840753825077e-05,5.100914903711826e-89
1.2030522501869958e-05,5.100914901701417e-89
1.2032637837364735e-05,5.100914899690655e-89
1.2034753544800484e-05,5.100914897679537e-89
1.2036869624242604e-05,5.1009148956680675e-89
1.203898607575651e-05,5.100914893656243e-89
1.204110289940762e-05,5.100914891644066e-89
1.2043220095261365e-05,5.100914889631534e-89
1.2045337663383193e-05,5.1009148876186506e-89
1.204745560383856e-05,5.100914885605411e-89
1.2049573916692932e-05,5.1009148835918176e-89
1.2051692602011791e-05,5.100914881577869e-89
1.2053811659860622e-05,5.100914879563568e-89
1.2055931090304936e-05,5.100914877548913e-89
1.205805089341024e-05,5.100914875533903e-89
1.206017106924206e-05,5.10091487351854e-89
1.2062291617865934e-05,5.1009148715028214e-89
1.2064412539347413e-05,5.1009148694867484e-89
1.2066533833752049e-05,5.100914867470321e-89
1.2068655501145422e-05,5.100914865453539e-89
1.2070777541593109e-05,5.100914863436403e-89
1.2072899955160708e-05,5.100914861418911e-89
1.2075022741913823e-05,5.100914859401067e-89
1.2077145901918073e-05,5.100914857382865e-89
1.2079269435239086e-05,5.100914855364308e-89
1.20813933419425e-05,5.100914853345399e-89
1.2083517622093972e-05,5.100914851326134e-89
1.2085642275759164e-05,5.100914849306514e-89
1.208776730300375e-05,5.1009148472865386e-89
1.2089892703893416e-05,5.100914845266208e-89
1.2092018478493862e-05,5.1009148432455214e-89
1.2094144626870797e-05,5.1009148412244806e-89
1.2096271149089946e-05,5.100914839203084e-89
1.2098398045217035e-05,5.1009148371813315e-89
1.2100525315317814e-05,5.1009148351592254e-89
1.2102652959458035e-05,5.100914833136761e-89
1.210478097770347e-05,5.1009148311139416e-89
1.2106909370119895e-05,5.1009148290907674e-89
1.2109038136773103e-05,5.1009148270672374e-89
1.2111167277728895e-05,5.100914825043352e-89
1.2113296793053085e-05,5.10091482301911e-89
1.2115426682811497e-05,5.100914820994512e-89
1.2117556947069973e-05,5.100914818969558e-89
1.2119687585894356e-05,5.100914816944249e-89
1.2121818599350509e-05,5.1009148149185825e-89
1.2123949987504302e-05,5.100914812892562e-89
1.2126081750421618e-05,5.100914810866183e-89
1.2128213888168358e-05,5.100914808839449e-89
1.2130346400810421e-05,5.1009148068123574e-89
1.213247928841373e-05,5.1009148047849096e-89
1.2134612551044211e-05,5.100914802757106e-89
1.2136746188767809e-05,5.100914800728946e-89
1.2138880201650473e-05,5.10091479870043e-89
1.2141014589758171e-05,5.1009147966715555e-89
1.2143149353156875e-05,5.1009147946423246e-89
1.214528449191258e-05,5.1009147926127385e-89
1.2147420006091276e-05,5.100914790582794e-89
1.2149555895758982e-05,5.100914788552493e-89
1.2151692160981716e-05,5.1009147865218345e-89
1.215382880182551e-05,5.10091478449082e-89
1.2155965818356418e-05,5.100914782459446e-89
1.2158103210640488e-05,5.1009147804277185e-89
1.2160240978743794e-05,5.100914778395631e-89
1.2162379122732416e-05,5.100914776363187e-89
1.2164517642672447e-05,5.100914774330387e-89
1.216665653862999e-05,5.100914772297228e-89
1.2168795810671159e-05,5.100914770263711e-89
1.2170935458862082e-05,5.100914768229837e-89
1.2173075483268899e-05,5.1009147661956064e-89
1.2175215883957757e-05,5.1009147641610176e-89
1.2177356660994821e-05,5.100914762126072e-89
1.2179497814446264e-05,5.100914760090766e-89
1.218163934437827e-05,5.100914758055104e-89
1.2183781250857039e-05,5.100914756019083e-89
1.2185923533948775e-05,5.1009147539827045e-89
1.2188066193719701e-05,5.10091475194597e-89
1.219020923023605e-05,5.100914749908874e-89
1.2192352643564062e-05,5.1009147478714214e-89
1.2194496433769993e-05,5.1009147458336104e-89
1.219664060092011e-05,5.100914743795441e-89
1.2198785145080696e-05,5.100914741756913e-89
1.2200930066318032e-05,5.100914739718028e-89
1.2203075364698425e-05,5.100914737678783e-89
1.2205221040288189e-05,5.10091473563918e-89
1.2207367093153647e-05,5.100914733599218e-89
1.2209513523361139e-05,5.100914731558897e-89
1.2211660330977009e-05,5.100914729518218e-89
1.2213807516067617e-05,5.1009147274771806e-89
1.2215955078699339e-05,5.1009147254357844e-89
1.2218103018938555e-05,5.1009147233940276e-89
1.2220251336851659e-05,5.100914721351912e-89
1.222240003250506e-05,5.10091471930944e-89
1.2224549105965179e-05,5.100914717266605e-89
1.2226698557298438e-05,5.100914715223414e-89
1.2228848386571285e-05,5.1009147131798614e-89
1.2230998593850174e-05,5.100914711135951e-89
1.2233149179201565e-05,5.1009147090916814e-89
1.223530014269194e-05,5.100914707047051e-89
1.2237451484387783e-05,5.100914705002062e-89
1.2239603204355601e-05,5.100914702956714e-89
1.2241755302661896e-05,5.100914700911005e-89
1.2243907779373198e-05,5.1009146988649385e-89
1.2246060634556042e-05,5.100914696818511e-89
1.2248213868276974e-05,5.100914694771722e-89
1.225036748060255e-05,5.1009146927245736e-89
1.2252521471599347e-05,5.100914690677068e-89
1.2254675841333938e-05,5.1009146886292e-89
1.2256830589872924e-05,5.1009146865809724e-89
1.225898571728291e-05,5.1009146845323845e-89
1.2261141223630509e-05,5.1009146824834366e-89
1.226329710898235e-05,5.100914680434129e-89
1.2265453373405079e-05,5.10091467838446e-89
1.2267610016965341e-05,5.1009146763344316e-89
1.226976703972981e-05,5.1009146742840424e-89
1.2271924441765152e-05,5.1009146722332925e-89
1.2274082223138057e-05,5.1009146701821826e-89
1.2276240383915228e-05,5.100914668130711e-89
1.2278398924163371e-05,5.100914666078879e-89
1.2280557843949212e-05,5.100914664026687e-89
1.2282717143339486e-05,5.100914661974133e-89
1.2284876822400935e-05,5.100914659921219e-89
1.2287036881200321e-05,5.100914657867944e-89
1.2289197319804412e-05,5.100914655814307e-89
1.2291358138279988e-05,5.1009146537603106e-89
1.2293519336693842e-05,5.1009146517059526e-89
1.2295680915112783e-05,5.100914649651232e-89
1.2297842873603626e-05,5.1009146475961504e-89
1.2300005212233195e-05,5.1009146455407083e-89
1.2302167931068333e-05,5.100914643484905e-89
1.2304331030175894e-05,5.1009146414287394e-89
1.230649450962274e-05,5.1009146393722125e-89
1.2308658369475742e-05,5.100914637315325e-89
1.2310822609801795e-05,5.100914635258073e-89
1.2312987230667793e-05,5.1009146332004635e-89
1.2315152232140647e-05,5.1009146311424884e-89
1.2317317614287277e-05,5.100914629084153e-89
1.2319483377174625e-05,5.100914627025457e-89
1.232164952086963e-05,5.100914624966397e-89
1.232381604543925e-05,5.100914622906976e-89
1.2325982950950455e-05,5.1009146208471934e-89
1.2328150237470232e-05,5.100914618787045e-89
1.2330317905065564e-05,5.100914616726537e-89
1.2332485953803464e-05,5.100914614665668e-89
1.2334654383750945e-05,5.100914612604435e-89
1.2336823194975036e-05,5.1009146105428404e-89
1.2338992387542776e-05,5.100914608480883e-89
1.234116196152122e-05,5.100914606418563e-89
1.234333191697743e-05,5.1009146043558805e-89
1.234550225397848e-05,5.100914602292836e-89
1.2347672972591459e-05,5.100914600229426e-89
1.2349844072883465e-05,5.100914598165656e-89
1.2352015554921612e-05,5.100914596101522e-89
1.2354187418773015e-05,5.100914594037026e-89
1.235635966450482e-05,5.1009145919721654e-89
1.2358532292184164e-05,5.100914589906943e-89
1.2360705301878208e-05,5.100914587841359e-89
1.2362878693654122e-05,5.100914585775408e-89
1.236505246757909e-05,5.100914583709096e-89
1.2367226623720302e-05,5.10091458164242e-89
1.2369401162144966e-05,5.10091457957538e-89
1.2371576082920295e-05,5.1009145775079794e-89
1.2373751386113522e-05,5.100914575440212e-89
1.237592707179189e-05,5.100914573372083e-89
1.2378103140022645e-05,5.10091457130359e-89
1.2380279590873055e-05,5.100914569234734e-89
1.2382456424410397e-05,5.1009145671655125e-89
1.2384633640701959e-05,5.1009145650959275e-89
1.2386811239815037e-05,5.100914563025979e-89
1.238898922181695e-05,5.100914560955666e-89
1.2391167586775017e-05,5.100914558884991e-89
1.2393346334756573e-05,5.10091455681395e-89
1.2395525465828968e-05,5.100914554742545e-89
1.2397704980059557e-05,5.100914552670777e-89
1.2399884877515714e-05,5.100914550598644e-89
1.2402065158264822e-05,5.100914548526145e-89
1.2404245822374275e-05,5.100914546453284e-89
1.240642686991148e-05,5.1009145443800575e-89
1.2408608300943854e-05,5.100914542306467e-89
1.241079011553883e-05,5.100914540232512e-89
1.2412972313763846e-05,5.1009145381581905e-89
1.241515489568636e-05,5.100914536083506e-89
1.2417337861373833e-05,5.1009145340084563e-89
1.2419521210893751e-05,5.100914531933042e-89
1.2421704944313593e-05,5.1009145298572634e-89
1.242388906170087e-05,5.1009145277811186e-89
1.2426073563123086e-05,5.100914525704609e-89
1.2428258448647776e-05,5.100914523627734e-89
1.2430443718342467e-05,5.100914521550493e-89
1.2432629372274717e-05,5.1009145194728895e-89
1.2434815410512081e-05,5.100914517394919e-89
1.2437001833122134e-05,5.100914515316583e-89
1.2439188640172458e-05,5.100914513237883e-89
1.2441375831730654e-05,5.100914511158815e-89
1.2443563407864327e-05,5.100914509079383e-89
1.2445751368641096e-05,5.100914506999584e-89
1.2447939714128599e-05,5.100914504919422e-89
1.2450128444394472e-05,5.100914502838894e-89
1.2452317559506374e-05,5.100914500757998e-89
1.2454507059531978e-05,5.100914498676737e-89
1.2456696944538955e-05,5.1009144965951095e-89
1.2458887214595002e-05,5.1009144945131165e-89
1.246107786976782e-05,5.1009144924307594e-89
1.2463268910125127e-05,5.1009144903480325e-89
1.2465460335734648e-05,5.1009144882649415e-89
1.2467652146664122e-05,5.100914486181484e-89
1.2469844342981302e-05,5.100914484097661e-89
1.2472036924753952e-05,5.10091448201347e-89
1.2474229892049842e-05,5.100914479928912e-89
1.2476423244936762e-05,5.1009144778439884e-89
1.2478616983482511e-05,5.1009144757587e-89
1.2480811107754901e-05,5.100914473673042e-89
1.248300561782175e-05,5.10091447158702e-89
1.2485200513750897e-05,5.10091446950063e-89
1.2487395795610185e-05,5.100914467413872e-89
1.2489591463467476e-05,5.1009144653267486e-89
1.249178751739064e-05,5.100914463239258e-89
1.2493983957447554e-05,5.1009144611514005e-89
1.2496180783706116e-05,5.100914459063175e-89
1.2498377996234234e-05,5.100914456974582e-89
1.2500575595099823e-05,5.100914454885622e-89
1.2502773580370815e-05,5.100914452796297e-89
1.250497195211515e-05,5.1009144507066025e-89
1.2507170710400784e-05,5.1009144486165395e-89
1.250936985529568e-05,5.1009144465261115e-89
1.2511569386867819e-05,5.100914444435315e-89
1.2513769305185187e-05,5.1009144423441506e-89
1.2515969610315787e-05,5.100914440252619e-89
1.2518170302327637e-05,5.10091443816072e-89
1.252037138128876e-05,5.100914436068452e-89
1.252257284726719e-05,5.100914433975816e-89
1.2524774700330979e-05,5.1009144318828134e-89
1.252697694054819e-05,5.100914429789442e-89
1.2529179567986894e-05,5.1009144276957026e-89
1.253138258271518e-05,5.100914425601596e-89
1.2533585984801139e-05,5.1009144235071184e-89
1.2535789774312888e-05,5.100914421412275e-89
1.2537993951318543e-05,5.1009144193170616e-89
1.2540198515886242e-05,5.100914417221482e-89
1.2542403468084125e-05,5.1009144151255334e-89
1.2544608807980353e-05,5.1009144130292154e-89
1.254681453564309e-05,5.100914410932528e-89
1.2549020651140526e-05,5.100914408835474e-89
1.2551227154540848e-05,5.10091440673805e-89
1.2553434045912263e-05,5.100914404640258e-89
1.2555641325322988e-05,5.100914402542097e-89
1.2557848992841253e-05,5.1009144004435646e-89
1.2560057048535299e-05,5.100914398344666e-89
1.2562265492473376e-05,5.100914396245398e-89
1.2564474324723753e-05,5.10091439414576e-89
1.2566683545354705e-05,5.100914392045753e-89
1.2568893154434525e-05,5.1009143899453775e-89
1.2571103152031512e-05,5.100914387844632e-89
1.2573313538213977e-05,5.100914385743518e-89
1.2575524313050249e-05,5.100914383642035e-89
1.257773547660866e-05,5.10091438154018e-89
1.2579947028957568e-05,5.100914379437958e-89
1.2582158970165325e-05,5.100914377335364e-89
1.2584371300300309e-05,5.100914375232403e-89
1.2586584019430906e-05,5.10091437312907e-89
1.2588797127625513e-05,5.100914371025369e-89
1.2591010624952534e-05,5.100914368921297e-89
1.2593224511480399e-05,5.100914366816855e-89
1.2595438787277536e-05,5.1009143647120424e-89
1.2597653452412392e-05,5.1009143626068604e-89
1.2599868506953426e-05,5.1009143605013086e-89
1.2602083950969105e-05,5.100914358395387e-89
1.2604299784527914e-05,5.1009143562890924e-89
1.2606516007698341e-05,5.10091435418243e-89
1.2608732620548896e-05,5.1009143520753966e-89
1.2610949623148096e-05,5.100914349967993e-89
1.2613167015564472e-05,5.100914347860219e-89
1.2615384797866561e-05,5.100914345752074e-89
1.2617602970122923e-05,5.100914343643558e-89
1.2619821532402122e-05,5.1009143415346725e-89
1.2622040484772732e-05,5.1009143394254136e-89
1.2624259827303348e-05,5.100914337315785e-89
1.2626479560062572e-05,5.1009143352057866e-89
1.2628699683119015e-05,5.100914333095416e-89
1.2630920196541303e-05,5.1009143309846764e-89
1.2633141100398076e-05,5.100914328873565e-89
1.2635362394757988e-05,5.100914326762081e-89
1.2637584079689697e-05,5.100914324650227e-89
1.2639806155261878e-05,5.100914322538e-89
1.2642028621543217e-05,5.100914320425402e-89
1.2644251478602414e-05,5.100914318312433e-89
1.264647472650818e-05,5.100914316199093e-89
1.264869836532924e-05,5.100914314085381e-89
1.2650922395134324e-05,5.100914311971298e-89
1.2653146815992178e-05,5.100914309856841e-89
1.2655371627971568e-05,5.100914307742015e-89
1.265759683114126e-05,5.100914305626816e-89
1.2659822425570041e-05,5.100914303511244e-89
1.2662048411326702e-05,5.100914301395301e-89
1.2664274788480056e-05,5.100914299278986e-89
1.2666501557098915e-05,5.1009142971623e-89
1.2668728717252117e-05,5.1009142950452405e-89
1.2670956269008502e-05,5.100914292927808e-89
1.2673184212436931e-05,5.100914290810005e-89
1.2675412547606265e-05,5.1009142886918296e-89
1.2677641274585387e-05,5.100914286573281e-89
1.2679870393443192e-05,5.10091428445436e-89
1.2682099904248582e-05,5.100914282335065e-89
1.2684329807070474e-05,5.1009142802153984e-89
1.2686560101977795e-05,5.10091427809536e-89
1.2688790789039487e-05,5.100914275974948e-89
1.2691021868324503e-05,5.1009142738541636e-89
1.2693253339901805e-05,5.100914271733006e-89
1.2695485203840376e-05,5.100914269611475e-89
1.2697717460209199e-05,5.100914267489572e-89
1.269995010907728e-05,5.1009142653672945e-89
1.270218315051363e-05,5.100914263244644e-89
1.2704416584587273e-05,5.1009142611216224e-89
1.270665041136725e-05,5.1009142589982254e-89
1.2708884630922609e-05,5.100914256874456e-89
1.2711119243322413e-05,5.1009142547503125e-89
1.2713354248635736e-05,5.100914252625797e-89
1.2715589646931661e-05,5.1009142505009046e-89
1.2717825438279293e-05,5.1009142483756415e-89
1.2720061622747737e-05,5.100914246250005e-89
1.2722298200406118e-05,5.1009142441239935e-89
1.272453517132357e-05,5.1009142419976086e-89
1.272677253556924e-05,5.1009142398708505e-89
1.2729010293212288e-05,5.100914237743717e-89
1.2731248444321885e-05,5.10091423561621e-89
1.2733486988967213e-05,5.100914233488329e-89
1.2735725927217473e-05,5.100914231360074e-89
1.2737965259141866e-05,5.1009142292314454e-89
1.2740204984809617e-05,5.100914227102442e-89
1.2742445104289954e-05,5.1009142249730646e-89
1.2744685617652126e-05,5.1009142228433116e-89
1.2746926524965384e-05,5.100914220713183e-89
1.2749167826299002e-05,5.1009142185826845e-89
1.2751409521722259e-05,5.100914216451806e-89
1.2753651611304444e-05,5.100914214320557e-89
1.275589409511487e-05,5.100914212188932e-89
1.275813697322285e-05,5.1009142100569306e-89
1.276038024569771e-05,5.100914207924555e-89
1.2762623912608801e-05,5.100914205791806e-89
1.2764867974025468e-05,5.100914203658681e-89
1.2767112430017083e-05,5.1009142015251806e-89
1.2769357280653024e-05,5.100914199391305e-89
1.2771602526002678e-05,5.100914197257055e-89
1.277384816613545e-05,5.10091419512243e-89
1.2776094201120755e-05,5.100914192987429e-89
1.2778340631028018e-05,5.100914190852052e-89
1.2780587455926685e-05,5.1009141887163e-89
1.27828346758862e-05,5.100914186580173e-89
1.278508229097603e-05,5.10091418444367e-89
1.278733030126565e-05,5.1009141823067915e-89
1.2789578706824553e-05,5.1009141801695376e-89
1.2791827507722234e-05,5.100914178031906e-89
1.2794076704028206e-05,5.1009141758939004e-89
1.2796326295811995e-05,5.1009141737555185e-89
1.2798576283143142e-05,5.1009141716167605e-89
1.280082666609119e-05,5.1009141694776266e-89
1.2803077444725704e-05,5.100914167338118e-89
1.2805328619116255e-05,5.100914165198231e-89
1.2807580189332434e-05,5.1009141630579685e-89
1.2809832155443837e-05,5.10091416091733e-89
1.2812084517520075e-05,5.100914158776314e-89
1.281433727563077e-05,5.100914156634923e-89
1.2816590429845556e-05,5.100914154493156e-89
1.281884398023408e-05,5.100914152351009e-89
1.2821097926866004e-05,5.100914150208488e-89
1.2823352269811e-05,5.10091414806559e-89
1.2825607009138747e-05,5.1009141459223154e-89
1.2827862144918949e-05,5.100914143778663e-89
1.2830117677221308e-05,5.100914141634634e-89
1.283237360611555e-05,5.100914139490229e-89
1.2834629931671402e-05,5.100914137345445e-89
1.2836886653958613e-05,5.100914135200285e-89
1.2839143773046942e-05,5.100914133054748e-89
1.2841401289006154e-05,5.100914130908835e-89
1.2843659201906036e-05,5.100914128762542e-89
1.284591751181638e-05,5.100914126615873e-89
1.2848176218806992e-05,5.100914124468827e-89
1.2850435322947693e-05,5.100914122321404e-89
1.2852694824308315e-05,5.100914120173602e-89
1.2854954722958698e-05,5.100914118025422e-89
1.28572150189687e-05,5.1009141158768645e-89
1.2859475712408185e-05,5.10091411372793e-89
1.286173680334704e-05,5.100914111578618e-89
1.2863998291855153e-05,5.1009141094289276e-89
1.286626017800243e-05,5.10091410727886e-89
