time_days,Nuclei:Pu241 top 4
0.0003381081687958229,5.914331546690498
0.0003381676186003029,5.919191591789636
0.00033822707885788493,5.924052491431064
0.00033828654957040734,5.928914245765064
0.0003383460307397081,5.93377685494189
0.00033840552236762616,5.938640319111875
0.00033846502445600014,5.9435046384253205
0.0003385245370066696,5.948369813032616
0.00033858406002147386,5.953235843084126
0.0003386435935022531,5.958102728730282
0.00033870313745084746,5.962970470121508
0.0003387626918690973,5.967839067408268
0.00033882225675884386,5.972708520741064
0.00033888183212192803,5.977578830270402
0.00033894141796019157,5.982449996146841
0.00033900101427547616,5.9873220185209375
0.00033906062106962425,5.9921948975433095
0.000339120238344478,5.997068633364551
0.0003391798661018806,6.001943226135347
0.0003392395043436748,6.00681867600634
0.00033929915307170445,6.011694983128264
0.00033935881228781313,6.016572147651824
0.00033941848199384514,6.021450169727801
0.00033947816219164465,6.02632904950695
0.0003395378528830568,6.031208787140112
0.00033959755406992635,6.0360893827780915
0.000339657265754099,6.040970836571775
0.0003397169879374203,6.045853148672037
0.00033977672062173646,6.050736319229809
0.0003398364638088937,6.05562034839601
0.000339896217500739,6.060505236321633
0.00033995598169911915,6.06539098315765
0.00034001575640588177,6.070277589055112
0.0003400755416228744,6.075165054165044
0.00034013533735194497,6.080053378638521
0.00034019514359494204,6.084942562626657
0.00034025496035371404,6.08983260628056
0.00034031478763011026,6.094723509751414
0.0003403746254259798,6.099661835298173
0.00034043447374317243,6.104677020868821
0.0003404943325835379,6.109693088260104
0.0003405542019489269,6.114710037627108
0.0003406140818411897,6.119727869124872
0.0003406739722621774,6.124746582908532
0.0003407338732137412,6.129766179133194
0.00034079378469773283,6.134786657954047
0.00034085370671600403,6.139808019526248
0.0003409136392704073,6.1448302640050345
0.0003409735823627949,6.149853391545619
0.00034103353599502004,6.1548774023033035
0.0003410935001689357,6.159902296433354
0.0003411534748863957,6.164928074091122
0.00034121346014925354,6.169954735431928
0.00034127345595936386,6.174982280611176
0.0003413334623185809,6.180010709784258
0.0003413934792287595,6.185040023106599
0.00034145350669175504,6.190070220733674
0.00034151354470942285,6.1951013028209525
0.0003415735932836189,6.200133269523973
0.00034163365241619923,6.205166120998246
0.0003416937221090205,6.210199857399371
0.0003417538023639392,6.21523447888292
0.0003418138931828129,6.2202699856045385
0.0003418739945674987,6.225306377719849
0.0003419341065198547,6.230343655384565
0.00034199422904173873,6.235381818754358
0.0003420543621350095,6.240420867984991
0.0003421145058015255,6.2454608032321985
0.0003421746600431462,6.250501624651792
0.00034223482486173064,6.2555433323995615
0.0003422950002591389,6.260585926631379
0.0003423551862372308,6.265629407503081
0.00034241538279786697,6.270673775170597
0.0003424755899429079,6.275719029789826
0.000342535807674215,6.280765171516745
0.0003425960359936493,6.28581220050731
0.0003426562749030728,6.290860116917549
0.00034271652440434744,6.295908920903483
0.0003427767844993354,6.3009586126211685
0.0003428370551898997,6.306009192226715
0.0003428973364779031,6.311116979854642
0.0003429576283652092,6.316294843864455
0.00034301793085368145,6.321473618298645
0.0003430782439451841,6.326653303317328
0.00034313856764158125,6.331833899080576
0.00034319890194473777,6.337015405748562
0.00034325924685651846,6.342197823481417
0.00034331960237878886,6.347381152439356
0.00034337996851341437,6.352565392782577
0.00034344034526226125,6.35775054467136
0.0003435007326271955,6.362936608265948
0.0003435611306100841,6.368123583726672
0.0003436215392127936,6.373311471213842
0.00034368195843719173,6.3785002708878435
0.00034374238828514575,6.3836899829090425
0.00034380282875852387,6.388880607437876
0.00034386327985919417,6.394072144634773
0.00034392374158902537,6.3992645946602265
0.0003439842139498863,6.404457957674715
0.0003440446969436464,6.409652233838795
0.00034410519057217516,6.4148474233130095
0.00034416569483734235,6.420043526257939
0.0003442262097410185,6.425240542834218
0.0003442867352850739,6.430438473202468
0.00034434727147137967,6.435637317523381
0.00034440781830180693,6.440837075957638
0.0003444683757782274,6.446037748665987
0.0003445289439025127,6.451239335809165
0.00034458952267653537,6.456441837547975
0.00034465011210216767,6.461645254043208
0.00034471071218128267,6.466849585455729
0.00034477132291575345,6.4720548319463855
0.00034483194430745377,6.477260993676099
0.0003448925763582572,6.48246807080577
0.0003449532190700382,6.487676063496375
0.00034501387244467106,6.492884971908876
0.0003450745364840309,6.498094796204308
0.0003451352111899926,6.5033055365436825
0.0003451958965644321,6.508517193088098
0.0003452565926092247,6.513729765998617
0.0003453172993262471,6.518943255436392
0.00034537801671737556,6.524157661562568
0.0003454387447844868,6.529470191601962
0.00034549948352945815,6.534814737278483
0.00034556023295416704,6.540160222687022
0.0003456209930604914,6.545506647992829
0.00034568176385030926,6.550854013361149
0.00034574254532549923,6.556202318957294
0.0003458033374879399,6.561551564946554
0.00034586414033951077,6.566901751494313
0.00034592495388209094,6.572252878765917
0.00034598577811756055,6.577604946926798
0.0003460466130477994,6.582957956142367
0.00034610745867468836,6.588311906578123
0.00034616831500010786,6.59366679839952
0.0003462291820259393,6.599022631772119
0.00034629005975406386,6.604379406861439
0.0003463509481863637,6.609737123833095
0.00034641184732472056,6.615095782852663
0.00034647275717101725,6.620455384085819
0.0003465336777271362,6.625815927698195
0.0003465946089949609,6.6311774138555215
0.0003466555509763744,6.636539842723496
0.0003467165036732608,6.6419032144679075
0.0003467774670875042,6.647267529254523
0.0003468384412209887,6.6526327872491455
0.00034689942607559946,6.657998988617642
0.00034696042165322134,6.663366133525868
0.00034702142795573995,6.668734222139741
0.0003470824449850408,6.674103254625172
0.0003471434727430103,6.679473231148144
0.0003472045112315347,6.684844151874628
0.00034726556045250084,6.69021601697066
0.0003473266204077957,6.695588826602268
0.00034738769109930685,6.70096258093555
0.00034744877252892184,6.706337280136594
0.000347509864698529,6.711712924371552
0.00034757096761001653,6.717089513806573
0.00034763208126527344,6.722467048607865
0.0003476932056661885,6.727845528941639
0.0003477543408146515,6.7332249549741645
0.00034781548671255173,6.7386053268716966
0.00034787664336177976,6.743986644800579
0.0003479378107642256,6.74941707999457
0.0003479989889217803,6.754931412042591
0.0003480601778363348,6.760446713676168
0.0003481213775097804,6.765962985065771
0.00034818258794400907,6.771480226381944
0.0003482438091409126,6.776998437795191
0.00034830504110238385,6.782517619476123
0.000348366283830315,6.788037771595303
0.0003484275373265996,6.793558894323398
0.00034848880159313073,6.799080987831035
0.0003485500766318024,6.80460405228894
0.0003486113624445084,6.810128087867807
0.00034867265903314344,6.8156530947384075
0.000348733966399602,6.821179073071507
0.00034879528454577935,6.82670602303793
0.00034885661347357064,6.832233944808506
0.000348917953184872,6.837762838554129
0.00034897930368157904,6.84329270444567
0.0003490406649655886,6.848823542654092
0.00034910203703879706,6.854355353350323
0.0003491634199031018,6.859888136705394
0.00034922481356039996,6.865421892890289
0.0003492862180125895,6.870956622076092
0.00034934763326156825,6.876492324433857
0.00034940905930923495,6.882029000134725
0.0003494704961574881,6.887566649349823
0.0003495319438082267,6.893105272250316
0.00034959340226335044,6.8986448690074225
0.00034965487152475874,6.904185439792359
0.000349716351594352,6.909726984776407
0.0003497778424740303,6.915269504130835
0.0003498393441656948,6.920812998026999
0.0003499008566712461,6.926357466636212
0.00034996237999258606,6.931902910129903
0.00035002391413161603,6.937449328679439
0.00035008545909023846,6.942996722456305
0.0003501470148703554,6.94854509163194
0.00035020858147387,6.954094436377876
0.000350270158902685,6.959644756865621
0.00035033174715870405,6.965196053266767
0.0003503933462438307,6.970748325752879
0.0003504549561599693,6.976338205612871
0.00035051657690902396,6.982026408976957
0.00035057820849289975,6.9877156124983975
0.00035063985091350147,6.99340581635303
0.00035070150417273484,6.99909702071676
0.0003507631682725054,7.004789225765485
0.0003508248432147194,7.010482431675181
0.0003508865290012833,7.016176638621819
0.00035094822563410354,7.02187184678139
0.00035100993311508764,7.027568056329968
0.00035107165144614274,7.033265267443599
0.00035113338062917694,7.038963480298417
0.00035119512066609794,7.044662695070529
0.0003512568715588145,7.050362911936126
0.0003513186333092352,7.056064131071379
0.0003513804059192695,7.061766352652547
0.0003514421893908263,7.067469576855859
0.00035150398372581595,7.073173803857635
0.0003515657889261482,7.0788790338341725
0.0003516276049937337,7.08458526696184
0.0003516894319304831,7.0902925034170075
0.0003517512697383078,7.096000743376107
0.00035181311841911883,7.1017099870155596
0.00035187497797482847,7.1074202345118715
0.0003519368484073485,7.113131486041522
0.00035199872971859166,7.118843741781076
0.0003520606219104705,7.124557001907073
0.00035212252498489856,7.130271266596151
0.000352184438943789,7.135986536024912
0.00035224636378905554,7.1417028103700195
0.00035230829952261273,7.147420089808196
0.0003523702461463747,7.153138374516121
0.00035243220366225656,7.158857664670596
0.0003524941720721733,7.1645779604483755
0.00035255615137804055,7.170299262026303
0.000352618141581774,7.176021569581202
0.00035268014268529003,7.181744883289977
0.0003527421546905049,7.187469203329516
0.0003528041775993358,7.1931945298767905
0.00035286621141369955,7.198920863108743
0.000352928256135514,7.204648203202402
0.00035299031176669673,7.210441077815586
0.00035305237830916624,7.216307308126744
0.00035311445576484077,7.222174569897695
0.0003531765441356395,7.2280428633098355
0.00035323864342348135,7.2339121885445286
0.00035330075363028613,7.239782545783226
0.0003533628747579735,7.245653935207358
0.0003534250068084639,7.251526356998439
0.0003534871497836777,7.2573998113379625
0.00035354930368553596,7.263274298407505
0.00035361146851595985,7.2691498183886445
0.0003536736442768708,7.275026371462981
0.00035373583097019114,7.280903957812189
0.00035379802859784263,7.286782577617923
0.0003538602371617482,7.292662231061915
0.0003539224566638306,7.29854291832589
0.00035398468710601326,7.304424639591652
0.00035404692849021956,7.310307395040976
0.0003541091808183737,7.316191184855731
0.0003541714440923997,7.322076009217762
0.0003542337183142225,7.327961868309002
0.0003542960034857667,7.333848762311358
0.00035435829960895796,7.339736691406824
0.00035442060668572156,7.345625655777376
0.0003544829247179838,7.35151565560507
0.00035454525370767065,7.357406691071941
0.00035460759365670913,7.363298762360117
0.0003546699445670259,7.369191869651693
0.00035473230644054863,7.375086013128866
0.00035479467927920457,7.380981192973788
0.0003548570630849222,7.386877409368722
0.00035491945785962953,7.3927746624959045
0.0003549818636052552,7.398672952537603
0.0003550442803237286,7.404572279676179
0.0003551067080169787,7.410472644093949
0.00035516914668693545,7.416374045973326
0.0003552315963355287,7.4222764854966945
0.00035529405696468913,7.428179962846541
0.00035535652857634706,7.434084478205304
0.00035541901117243396,7.4399900317555385
0.00035548150475488084,7.445896623679754
0.0003555440093256198,7.451938083805679
0.00035560652488658267,7.4579865682620285
0.0003556690514397021,7.464036116223941
0.0003557315889869105,7.47008672787838
0.00035579413753014134,7.476138403412408
0.00035585669707132773,7.482191143013055
0.00035591926761240376,7.488244946867436
0.0003559818491553032,7.494299815162662
0.00035604444170196094,7.500355748085916
0.00035610704525431135,7.50641274582436
0.00035616965981428994,7.512470808565256
0.0003562322853838318,7.518529936495827
0.0003562949219648732,7.524590129803398
0.00035635756955935006,7.530651388675274
0.00035642022816919863,7.536713713298802
0.0003564828977963562,7.542777103861402
0.00035654557844275967,7.548841560550468
0.0003566082701103467,7.55490708355348
0.000356670972801055,7.560973673057906
0.000356733686516823,7.567041329251295
0.00035679641125958904,7.573110052321176
0.00035685914703129215,7.579179842455157
0.00035692189383387135,7.585250699840839
0.00035698465166926653,7.5913226246659
0.00035704742053941724,7.597395617118005
0.0003571102004462641,7.603469677384898
0.00035717299139174723,7.609544805654302
0.0003572357933778081,7.615621002114035
0.0003572986064063875,7.621698266951889
0.00035736143047942744,7.627776600355743
0.00035742426559886957,7.633856002513456
0.0003574871117666564,7.639936473612969
0.00035754996898473043,7.64601801384221
0.00035761283725503477,7.652100623389192
0.0003576757165795125,7.6581843024419
0.0003577386069601076,7.664269051188417
0.000357801508398764,7.6703548698168165
0.00035786442089742575,7.676441758515187
0.0003579273444580379,7.682529717471722
0.0003579902790825452,7.688618746874567
0.0003580532247728933,7.694812611869595
0.00035811618153102763,7.701046554012662
0.00035817914935889453,7.707281592270303
0.00035824212825844015,7.713517726835222
0.0003583051182316115,7.719754957900207
0.0003583681192803553,7.725993285658027
0.00035843113140661935,7.732232710301541
0.00035849415461235113,7.738473232023583
0.00035855718889949903,7.744714851017092
0.00035862023427001114,7.750957567474953
0.0003586832907258367,7.757201381590179
0.0003587463582689244,7.763446293555738
0.00035880943690122405,7.769692303564679
0.00035887252662468525,7.77593941181006
0.00035893562744125846,7.782187618484999
0.00035899873935289376,7.788436923782611
0.00035906186236154246,7.794687327896094
0.0003591249964691555,7.800938831018634
0.0003591881416776843,7.807191433343456
0.0003592512979890811,7.813445135063864
0.00035931446540529775,7.819699936373132
0.0003593776439282872,7.825955837464631
0.00035944083356000193,7.832212838531707
0.00035950403430239563,7.838470939767795
0.0003595672461574215,7.844730141366309
0.0003596304691270338,7.850990443520753
0.00035969370321318664,7.857251846424611
0.00035975694841783475,7.863514350271449
0.00035982020474293296,7.869777955254825
0.0003598834721904368,7.876042661568373
0.00035994675076230165,7.882308469405718
0.0003600100404604839,7.888575378960565
0.00036007334128693944,7.894843390426593
0.00036013665324362537,7.901112503997589
0.0003601999763324984,7.9073827198673055
0.0003602633105555162,7.913654038229584
0.0003603266559146362,7.919926459278245
0.00036039001241181684,7.926199983207211
0.00036045338004901613,7.932474610210366
0.00036051675882819317,7.938750340481688
0.0003605801487513069,7.945140286506196
0.0003606435498203166,7.951563992419872
0.0003607069620371824,7.9579888278142805
0.00036077038540386415,7.96441479288798
0.0003608338199223226,7.970841887839626
0.00036089726559451827,7.977270112867865
0.0003609607224224126,7.983699468171421
0.0003610241904079669,7.990129953949004
0.0003610876695531432,7.99656157039941
0.0003611511598599035,8.002994317721416
0.00036121466133021065,8.009428196113898
0.0003612781739660272,8.015863205775693
0.0003613416977693167,8.022299346905745
0.00036140523274204246,8.028736619702972
0.0003614687788861687,8.03517502436638
0.0003615323362036594,8.041614561094956
0.00036159590469647944,8.048055230087785
0.0003616594843665935,8.054497031543914
0.00036172307521596724,8.060939965662499
0.00036178667724656597,8.067384032642666
0.00036185029046035606,8.073829232683629
0.0003619139148593036,8.080275565984607
0.00036197755044537513,8.086723032744837
0.00036204119722053814,8.093171633163651
0.00036210485518675965,8.099621367440347
0.0003621685243460076,8.106072235774317
0.00036223220470024984,8.11252423836494
0.00036229589625145516,8.11897737541168
0.0003623595990015919,8.125431647113972
0.0003624233129526296,8.131887053671354
0.0003624870381065372,8.138343595283336
0.00036255077446528515,8.144801272149532
0.000362614522030843,8.15126008446951
0.00036267828080518175,8.157720032442954
0.0003627420507902719,8.164181116269518
0.0003628058319880848,8.170643336148938
0.0003628696244005919,8.177106692280947
0.0003629334280297653,8.183571184865363
0.0003629972428775769,8.190036814101962
0.00036306106894599965,8.196518601121879
0.00036312490623700605,8.203135285420323
0.00036318875475256987,8.209753133130873
0.0003632526144946643,8.216372144458052
0.0003633164854652636,8.222992319606494
0.000363380367666342,8.229613658780815
0.00036344426109987397,8.23623616218567
0.00036350816576783486,8.242859830025795
0.0003635720816721997,8.249484662505905
0.00036363600881494446,8.256110659830805
0.000363699947198045,8.26273782220528
0.0003637638968234779,8.269366149834209
0.0003638278576932196,8.275995642922444
0.0003638918298092477,8.282626301674952
0.00036395581317353915,8.289258126296643
0.00036401980778807204,8.295891116992552
0.00036408381365482425,8.302525273967671
0.0003641478307757746,8.309160597427109
0.00036421185915290157,8.315797087575923
0.0003642758987881847,8.322434744619297
0.0003643399496836032,8.329073568762363
0.0003644040118411372,8.335713560210365
0.0003644680852627667,8.342354719168519
0.0003645321699504725,8.34899704584214
0.00036459626590623525,8.355640540436516
0.00036466037313203655,8.362285203157034
0.00036472449162985773,8.368931034209046
0.00036478862140168093,8.37557803379802
0.00036485276244948846,8.3822262021294
0.0003649169147752628,8.388875539408668
0.00036498107838098726,8.395526045841393
0.0003650452532686448,8.402177721633109
0.00036510943944021964,8.408830566989467
0.0003651736368976954,8.415484582116072
0.0003652378456430567,8.42213976721863
0.0003653020656782882,8.428796122502835
0.00036536629700537515,8.435453648174468
0.0003654305396263028,8.442112344439286
0.00036549479354305723,8.448772211503147
0.00036555905875762426,8.455433249571875
0.00036562333527199076,8.462201389778043
0.0003656876230881432,8.469016631798835
0.0003657519222080691,8.47583307214412
0.0003658162326337558,8.482650711024558
0.0003658805543671914,8.489469548650925
0.0003659448874103638,8.496289585233963
0.0003660092317652621,8.503110820984517
0.0003660735874338747,8.509933256113401
0.00036613795441819145,8.516756890831536
0.00036620233272020164,8.523581725349825
0.0003662667223418952,8.530407759879209
0.00036633112328526287,8.537234994630731
0.0003663955355522949,8.544063429815381
0.0003664599591449827,8.550893065644273
0.00036652439406531734,8.557723902328467
0.0003665888403152909,8.564555940079154
0.00036665329789689524,8.57138917910748
0.000366717766812123,8.578223619624705
0.00036678224706296667,8.585059261842044
0.0003668467386514198,8.591896105970822
0.00036691124157947554,8.598734152222345
0.00036697575584912804,8.605573400808016
0.0003670402814623712,8.6124138519392
0.00036710481842119983,8.619255505827379
0.00036716936672760866,8.626098362683997
0.0003672339263835931,8.632942422720607
0.0003672984973911485,8.639787686148725
0.0003673630797522712,8.64663415317998
0.00036742767346895707,8.653481824025969
0.0003674922785432032,8.660330698898383
0.00036755689497700614,8.667180778008904
0.0003676215227723637,8.674032061569298
0.00036768616193127334,8.680884549791326
0.00036775081245573303,8.687738242886791
0.0003678154743477415,8.694593141067577
0.00036788014760929714,8.701449244545532
0.0003679448322423994,8.708306553532626
0.00036800952824904746,8.71516506824079
0.00036807423563124143,8.722024788882047
0.0003681389543909812,8.728972843447592
0.00036820368453026754,8.73598993310854
0.0003682684260511011,8.743008256584798
0.0003683331789554833,8.75002781409334
0.0003683979432454155,8.757048605851109
0.0003684627189228999,8.764070632075159
0.00036852750598993854,8.771093892982512
0.00036859230444853425,8.778118388790292
0.0003686571143006898,8.785144119715602
0.0003687219355484088,8.792171085975642
0.0003687867681936946,8.799199287787584
0.00036885161223855164,8.80622872536872
0.0003689164676849839,8.813259398936287
0.0003689813345349965,8.820291308707647
0.0003690462127905944,8.827324454900147
0.0003691111024537828,8.83435883773116
0.00036917600352656796,8.841394457418167
0.0003692409160109556,8.84843131417861
0.00036930583990895267,8.855469408230032
0.0003693707752225656,8.86250873978995
0.00036943572195380196,8.869549309075992
0.00036950068010466896,8.876591116305748
0.00036956564967717494,8.883634161696927
0.0003696306306733278,8.890678445467193
0.0003696956230951365,8.897723967834326
0.0003697606269446097,8.904770729016077
0.00036982564222375703,8.911818729230294
0.00036989066893458784,8.918867968694801
0.00036995570707911254,8.925918447627534
0.00037002075665934123,8.932970166246394
0.0003700858176772849,8.940023124769382
0.0003701508901349544,8.947077323414478
0.0003702159740343615,8.954132762399771
0.0003702810693775176,8.961189441943313
0.00037034617616643525,8.96824736226326
0.0003704112944031267,8.975306523577746
0.0003704764240896051,8.982366926105014
0.0003705415652278834,8.989428570063275
0.0003706067178199751,8.996491455670801
0.0003706718818678946,9.003670048395016
0.0003707370573736557,9.010901014133392
0.00037080224433927336,9.018133251292925
0.00037086744276676226,9.025366760097123
0.0003709326526581382,9.032601540769635
0.0003709978740154164,9.03983759353404
0.00037106310684061327,9.047074918614038
0.000371128351135745,9.05431351623333
0.0003711936069028286,9.061553386615682
0.00037125887414388083,9.068794529984844
0.0003713241528609196,9.076036946564699
0.00037138944305596227,9.083280636579056
0.00037145474473102756,9.090525600251885
0.00037152005788813344,9.09777183780707
0.0003715853825292994,9.10501934946865
0.00037165071865654417,9.112268135460612
0.0003717160662718876,9.11951819600704
0.0003717814253773496,9.126769531332036
0.0003718467959749506,9.13402214165974
0.0003719121780667111,9.141276027214335
0.0003719775716546523,9.148531188220053
0.0003720429767407955,9.155787624901151
0.00037210839332716224,9.16304533748191
0.0003721738214157749,9.170304326186693
0.0003722392610086557,9.177564591239872
0.00037230471210782784,9.18482613286589
0.00037237017471531395,9.192088951289156
0.00037243564883313794,9.199353046734213
0.0003725011344633234,9.206618419425574
0.0003725666316078949,9.21388506958784
0.00037263214026887667,9.221152997445605
0.00037269766044829383,9.228422203223538
0.0003727631921481716,9.23569268714632
0.00037282873537053586,9.242964449438718
0.0003728942901174122,9.250237490325471
0.0003729598563908274,9.25751181003142
0.0003730254341928079,9.264787408781396
0.00037309102352538095,9.27206428680032
0.0003731566243905737,9.279342444313087
0.0003732222367904144,9.286621881544713
0.00037328786072693073,9.29395012443074
0.0003733534962021516,9.301402295560255
0.0003734191432181057,9.308855777005437
0.00037348480177682195,9.316310568996638
0.0003735504718803304,9.323766671764346
0.0003736161535306606,9.331224085538995
0.0003736818467298432,9.33868281055114
0.00037374755147990846,9.346142847031281
0.00037381326778288774,9.353604195210067
0.000373878995640812,9.361066855318079
0.0003739447350557135,9.368530827586055
0.00037401048602962364,9.375996112244644
0.0003740762485645755,9.383462709524668
0.0003741420226626013,9.39093061965686
0.0003742078083257346,9.398399842872118
0.00037427360555600866,9.405870379401273
0.0003743394143554576,9.413342229475285
0.0003744052347261153,9.420815393325077
0.0003744710666700166,9.428289871181677
0.00037453691018919617,9.435765663276095
0.00037460276528568967,9.443242769839456
0.0003746686319615324,9.450721191102845
0.00037473451021876057,9.458200927297455
0.00037480040005941035,9.465681978654445
0.0003748663014855188,9.473164345405115
0.00037493221449912275,9.480648027780715
0.0003749981391022596,9.488133026012568
0.0003750640752969672,9.495619340332057
0.0003751300230852837,9.503106970970572
0.0003751959824692477,9.510595918159577
0.000375261953450898,9.518086182130554
0.0003753279360322739,9.525577763115036
0.00037539393021541475,9.53307066134457
0.0003754599360023608,9.540564877050807
0.0003755259533951522,9.548060410465359
0.00037559198239582977,9.55555726181995
0.0003756580230064342,9.563055431346275
0.00037572407522900724,9.570554919276152
0.0003757901390655903,9.578055725841352
0.0003758562145182258,9.585557851273768
0.0003759223015889559,9.59306129580526
0.0003759884002798238,9.600721460377711
0.00037605451059287214,9.608402541465548
0.0003761206325301451,9.616084973118294
0.0003761867660936859,9.623768755573357
0.0003762529112855394,9.631453889068288
0.0003763190681077499,9.639140373840622
0.0003763852365623623,9.646828210127937
0.0003764514166514222,9.654517398167917
0.000376517608376975,9.662207938198183
0.000376583811741067,9.6698998304565
0.0003766500267457444,9.677593075180592
0.0003767162533930542,9.685287672608297
0.0003767824916850433,9.692983622977438
0.0003768487416237594,9.700680926525914
0.0003769150032112502,9.708379583491634
0.00037698127644956406,9.716079594112603
0.00037704756134074937,9.723780958626792
0.00037711385788685535,9.731483677272305
0.0003771801660899308,9.739187750287174
0.00037724648595202593,9.7468931779096
0.00037731281747519033,9.754599960377718
0.00037737916066147474,9.762308097929779
0.0003774455155129295,9.770017590804022
0.00037751188203160604,9.777728439238777
0.0003775782602195556,9.785440643472366
0.0003776446500788301,9.793154203743201
0.00037771105161148167,9.800869120289692
0.000377777464819563,9.80858539335034
0.00037784388970512684,9.816303023163648
0.0003779103262702263,9.824022009968143
0.0003779767745169154,9.831742354002472
0.00037804323444724764,9.839464055505225
0.00037810970606327784,9.847187114715144
0.0003781761893670603,9.854911531870899
0.00037824268436065044,9.862637307211294
0.00037830919104610343,9.870364440975118
0.00037837570942547526,9.878092933401243
0.00037844223950082173,9.885822784728514
0.00037850878127419985,9.893553995195935
0.000378575334747666,9.901286565042415
0.00037864189992327786,9.909109619741121
0.00037870847680309257,9.917024937852512
0.00037877506538916856,9.924941647714666
0.0003788416656835638,9.932859749572257
0.0003789082776883372,9.94077924367007
0.00037897490140554756,9.948700130252872
0.0003790415368372546,9.956622409565538
0.0003791081839855177,9.964546081852902
0.0003791748428523974,9.972471147359943
0.0003792415134399538,9.980397606331586
0.0003793081957502482,9.988325459012886
0.0003793748897853415,9.996254705648868
0.00037944159554729524,10.004185346484618
0.0003795083130381716,10.012117381765322
0.00037957504226003255,10.020050811736105
0.00037964178321494115,10.027985636642255
0.00037970853590496014,10.035921856728997
0.00037977530033215314,10.043859472241675
0.00037984207649858364,10.051798483425625
0.0003799088644063161,10.059738890526273
0.00037997566405741453,10.06768069378902
0.0003800424754539443,10.075623893459401
0.00038010929859797014,10.083568489782897
0.000380176133491558,10.091514483005124
0.0003802429801367736,10.099461873371665
0.00038030983853568344,10.107410661128212
0.0003803767086903538,10.115360846520426
0.00038044359060285216,10.123312429794098
0.0003805104842752455,10.131265411194967
0.00038057738970960194,10.139219790968916
0.0003806443069079892,10.147175569361776
0.0003807112358724763,10.155132746619506
0.00038077817660513163,10.163091322988041
0.0003808451291080244,10.17105129871337
0.00038091209338322435,10.17901267404158
0.0003809790694328014,10.186975449218735
0.0003810460572588258,10.194939624490985
0.0003811130568633681,10.202905200104485
0.0003811800682484997,10.2108721763055
0.00038124709141629145,10.218840553340238
0.00038131412636881564,10.226824330247645
0.00038138117310814395,10.234980831333697
0.0003814482316363492,10.243138766577697
0.0003815153019555039,10.25129813623175
0.0003815823840676817,10.259458940548129
0.0003816494779749557,10.267621179779036
0.0003817165836794002,10.27578485417681
0.00038178370118308925,10.283949963993766
0.0003818508304880978,10.292116509482327
0.00038191797159650053,10.300284490894878
0.0003819851245103733,10.308453908483953
0.0003820522892317913,10.316624762502016
0.0003821194657628313,10.324797053201697
0.00038218665410556915,10.332970780835538
0.0003822538542620823,10.34114594565626
0.0003823210662344476,10.34932254791653
0.0003823882900247426,10.357500587869065
0.0003824555256350456,10.365680065766716
0.00038252277306743444,10.373860981862249
0.00038259003232398836,10.382043336408604
0.0003826573034067859,10.39022712965865
0.00038272458631790685,10.398412361865386
0.00038279188105943076,10.406599033281807
0.000382859187633438,10.41478714416099
0.00038292650604200877,10.422976694755999
0.00038299383628722435,10.431167685320023
0.0003830611783711655,10.439360116106199
0.0003831285322959143,10.447553987367813
0.00038319589806355247,10.4557492993581
0.0003832632756761625,10.463946052330423
0.0003833306651358268,10.472144246538098
0.0003833980664446289,10.480343882234585
0.00038346547960465177,10.488544959673302
0.0003835329046179796,10.496747479107794
0.0003836003414866963,10.504951440791546
0.0003836677902128867,10.513156844978212
0.00038373525079863545,10.521363691921387
0.00038380272324602783,10.52957198187475
0.00038387020755714966,10.53778171509204
0.0003839377037340868,10.54599289182701
0.0003840052117789257,10.554205512333494
0.0003840727316937529,10.562537591138627
0.00038414026348065596,10.570948952033794
0.0003842078071417218,10.579361791898819
0.0003842753626790388,10.587776110993802
0.00038434293009469476,10.596191909578788
0.0003844105093907785,10.604609187913951
0.0003844781005693787,10.61302794625944
0.00038454570363258506,10.621448184875529
0.0003846133185824868,10.629869904022438
0.0003846809454211745,10.638293103960553
0.000384748584150738,10.646717784950175
0.00038481623477326854,10.655143947251766
0.000384883897290857,10.66357159112575
0.0003849515717055951,10.67200071683266
0.00038501925801957446,10.680431324633018
0.00038508695623488775,10.688863414787457
0.00038515466635362697,10.697296987556557
0.0003852223883778858,10.705732043201076
0.00038529012230975715,10.714168581981712
0.00038535786815133475,10.722606604159221
0.0003854256259047129,10.731046109994468
0.0003854933955719858,10.739487099748292
0.00038556117715524867,10.747929573681649
0.0003856289706565962,10.756373532055445
0.00038569677607812455,10.764818975130753
0.0003857645934219291,10.77326590316857
0.00038583242269010646,10.781714316430037
0.00038590026388475313,10.790164215176267
0.00038596811700796646,10.798615599668484
0.0003860359820618434,10.807068470167897
0.0003861038590484822,10.815522826935817
0.0003861717479699806,10.823978670233544
0.00038623964882843746,10.832436000322488
0.0003863075616259513,10.840894817464026
0.0003863754863646217,10.849355121919666
0.0003864434230465481,10.8578169139509
0.00038651137167383063,10.866280193819309
0.0003865793322485694,10.874744961786453
0.00038664730477286553,10.883211218114047
0.00038671528924881965,10.891678963063727
0.0003867832856785337,10.900148196897288
0.0003868512940641092,10.908623167213893
0.00038691931440764835,10.917295431900552
0.000386987346711254,10.925969221431789
0.0003870553909770287,10.934644536075686
0.00038712344720707623,10.943321376100448
0.0003871915154034999,10.951999741774232
0.00038725959556840393,10.960679633365324
0.0003873276877038926,10.969361051142002
0.00038739579181207106,10.978043995372648
0.0003874639078950441,10.986728466325618
