time_days,Nuclei:Cf253 top 14
0.0007060458760061663,648.3294041970812
0.000706170020564495,648.7436765653936
0.0007062941869512508,649.1580217709994
0.0007064183751702729,649.5724398267081
0.0007065425852253997,649.9869307453251
0.0007066668171204706,650.4014945396603
0.0007067910708593248,650.8161312225238
0.0007069153464458049,651.2308408067346
0.0007070396438837515,651.6456233051068
0.0007071639631770065,652.0604787304596
0.0007072883043294125,652.4754070956125
0.0007074126673448141,652.8904084133926
0.0007075370522270549,653.3054826966238
0.0007076614589799797,653.7206299581339
0.0007077858876074335,654.1394639244342
0.0007079103381132636,654.5609525939141
0.0007080348105013164,654.9825153694467
0.0007081593047754396,655.4041522640607
0.0007082838209394812,655.8258632907865
0.0007084083589972895,656.247648462655
0.0007085329189527155,656.6695077927062
0.0007086575008096088,657.091441293976
0.0007087821045718203,657.5134489795034
0.000708906730243201,657.935530862329
0.0007090313778276045,658.3576869555018
0.0007091560473288832,658.7799172720662
0.0007092807387508907,659.2022218250713
0.0007094054520974807,659.6246006275668
0.0007095301873725095,660.0470536926102
0.0007096549445798322,660.4695810332557
0.000709779723723305,660.8921826625613
0.0007099045248067845,661.3148585935858
0.0007100293478341297,661.7376088393959
0.0007101541928091982,662.1604334130552
0.0007102790597358493,662.5833323276312
0.0007104039486179419,663.006305596191
0.0007105288594593379,663.4293532318113
0.0007106537922638977,663.8524752475644
0.0007107787470354832,664.2756716565269
0.000710903723777956,664.6989424717756
0.0007110287224951808,665.122287706396
0.0007111537431910206,665.54570737347
0.0007112787858693401,665.9692014860829
0.0007114038505340043,666.3927700573227
0.0007115289371888786,666.8164131002786
0.0007116540458378308,667.2401306280472
0.0007117791764847274,667.6639226537212
0.0007119043291334363,668.0877891903981
0.0007120295037878257,668.511730251176
0.0007121547004517658,668.9357458491602
0.0007122799191291262,669.3598359974538
0.0007124051598237775,669.785180128969
0.0007125304225395902,670.2156802407015
0.0007126557072804377,670.6462560428483
0.0007127810140501921,671.0769075487137
0.0007129063428527266,671.5076347716081
0.0007130316936919148,671.9384377248401
0.0007131570665716325,672.3693164217284
0.0007132824614957546,672.8002708755872
0.000713407878468157,673.2313010997354
0.0007135333174927161,673.6624071074917
0.0007136587785733104,674.0935889121839
0.0007137842617138175,674.5248465271353
0.0007139097669181161,674.9561799656747
0.0007140352941900859,675.3875892411323
0.0007141608435336063,675.8190743668383
0.0007142864149525595,676.2506353561324
0.0007144120084508262,676.6822722223503
0.0007145376240322888,677.1139849788311
0.0007146632617008297,677.5457736389155
0.0007147889214603333,677.9776382159519
0.0007149146033146837,678.4095787232851
0.0007150403072677657,678.8415951742646
0.0007151660333234644,679.273687582239
0.000715291781485667,679.7058559605674
0.0007154175517582603,680.1381003226031
0.0007155433441451318,680.5704206817057
0.0007156691586501692,681.0028170512329
0.0007157949952772629,681.4352894445532
0.0007159208540303021,681.8678378750294
0.000716046734913177,682.3004623560298
0.0007161726379297782,682.7331629009226
0.0007162985630839988,683.1659395230848
0.0007164245103797305,683.5987922358892
0.0007165504798208665,684.031721052713
0.0007166764714113007,684.4647259869365
0.000716802485154927,684.8978070519391
0.0007169285210556418,685.3309642611094
0.0007170545791173405,685.7644774082903
0.0007171806593439195,686.2041133504337
0.0007173067617392755,686.6438265892141
0.0007174328863073079,687.083617138226
0.0007175590330519144,687.5234850110589
0.0007176852019769945,687.9634302213067
0.0007178113930864477,688.4034527825638
0.0007179376063841756,688.843552708434
0.0007180638418740794,689.2837300125161
0.0007181900995600607,689.7239847084132
0.0007183163794460218,690.1643168097304
0.0007184426815358676,690.6047263300802
0.0007185690058335014,691.0452132830715
0.0007186953523428281,691.4857776823169
0.0007188217210677524,691.9264195414308
0.0007189481120121819,692.3671388740349
0.0007190745251800228,692.8079356937483
0.0007192009605751828,693.2488100141935
0.0007193274182015693,693.6897618489934
0.0007194538980630924,694.1307912117802
0.0007195804001636615,694.5718981161822
0.0007197069245071866,695.0130825758314
0.0007198334710975786,695.4543446043625
0.0007199600399387489,695.8956842154112
0.000720086631034611,696.3371014226213
0.0007202132443890772,696.7785962396329
0.0007203398800060613,697.2201686800895
0.000720466537889477,697.6618187576366
0.000720593218043241,698.1035464859282
0.0007207199204712682,698.5453518786127
0.0007208466451774753,698.9872349493451
0.0007209733921657786,699.429195711779
0.0007211001614400974,699.8712341795781
0.0007212269530043497,700.3133503664014
0.0007213537668624547,700.755544285912
0.0007214806030183317,701.1978159517747
0.0007216074614759025,701.6401653776618
0.0007217343422390879,702.0835345604581
0.0007218612453118099,702.5324317049897
0.0007219881706979906,702.9814077744273
0.0007221151184015546,703.4304627826518
0.0007222420884264253,703.8795967435387
0.0007223690807765276,704.3288096709682
0.0007224960954557868,704.7781015788239
0.0007226231324681286,705.2274724809884
0.0007227501918174811,705.6769223913544
0.0007228772735077711,706.1264513238102
0.0007230043775429268,706.5760592922478
0.0007231315039268765,707.0257463105606
0.0007232586526635512,707.475512392651
0.0007233858237568804,707.9253575524162
0.0007235130172107951,708.3752818037592
0.0007236402330292265,708.8252851605824
0.0007237674712161082,709.2753676367979
0.0007238947317753724,709.7255292463135
0.000724022014710953,710.1757700030407
0.0007241493200267839,710.626089920893
0.0007242766477268014,711.0764890137916
0.0007244039978149408,711.5269672956541
0.0007245313702951383,711.9775247804021
0.000724658765171331,712.4281614819582
0.0007247861824474576,712.8788774142538
0.0007249136221274563,713.3296725912162
0.0007250410842152664,713.7805470267775
0.0007251685687148278,714.2315007348718
0.0007252960756300805,714.682533729433
0.0007254236049649672,715.1336460244057
0.0007255511567234294,715.584837633729
0.0007256787309094098,716.036108571347
0.0007258063275268511,716.4874588512039
0.000725933946579699,716.9388884872538
0.0007260615880718971,717.390397493445
0.0007261892520073916,717.841985883732
0.0007263169383901278,718.2936536720692
0.0007264446472240539,718.748593707308
0.0007265723785131168,719.206878418226
0.0007267001322612649,719.6652437045377
0.0007268279084724466,720.1236895804059
0.0007269557071506127,720.5822160600038
0.0007270835282997131,721.0408231575
0.0007272113719236988,721.4995108870675
0.0007273392380265209,721.95827926288
0.0007274671266121334,722.4171282991206
0.0007275950376844885,722.8760580099668
0.0007277229712475403,723.3350684096033
0.0007278509273052432,723.794159512215
0.0007279789058615518,724.2533313319879
0.0007281069069204234,724.7125838831175
0.0007282349304858141,725.1719171797948
0.0007283629765616811,725.6313312362153
0.0007284910451519817,726.090826066575
0.0007286191362606763,726.5504016850794
0.0007287472498917232,727.0100581059289
0.0007288753860490828,727.4697953433296
0.0007290035447367151,727.9296134114879
0.0007291317259585832,728.3895123246183
0.0007292599297186484,728.8494920969322
0.0007293881560208737,729.309552742645
0.0007295164048692221,729.7696942759727
0.0007296446762676591,730.2299167111405
0.0007297729702201491,730.6902200623697
0.0007299012867306578,731.150604343886
0.0007300296258031509,731.6110695699145
0.0007301579874415969,732.0716157546915
0.0007302863716499628,732.5322429124478
0.0007304147784322171,732.9929510574183
0.0007305432077923285,733.4537402038396
0.000730671659734268,733.914610365957
0.0007308001342620056,734.3755615580109
0.0007309286313795125,734.8365937942473
0.0007310571510907608,735.2983259440723
0.0007311856933997225,735.7670554952812
0.0007313142583103722,736.2358674582588
0.0007314428458266833,736.7047618474915
0.0007315714559526308,737.1737386774706
0.0007317000886921892,737.6427979626878
0.0007318287440493362,738.1119397176437
0.0007319574220280479,738.5811639568353
0.000732086122632302,739.0504706947635
0.0007322148458660759,739.5198599459301
0.0007323435917333499,739.9893317248459
0.0007324723602381033,740.4588860460182
0.0007326011513843161,740.9285229239584
0.000732729965175969,741.3982423731783
0.0007328588016170448,741.8680444081991
0.0007329876607115256,742.3379290435377
0.0007331165424633943,742.807896293716
0.0007332454468766343,743.2779461732565
0.0007333743739552313,743.7480786966902
0.0007335033237031701,744.2182938785444
0.0007336322961244366,744.688591733351
0.0007337612912230174,745.1589722756448
0.0007338903090028993,745.6294355199603
0.0007340193494680717,746.0999814808422
0.0007341484126225225,746.5706101728302
0.0007342774984702414,747.0413216104689
0.0007344066070152179,747.5121158083036
0.0007345357382614441,747.9829927808893
0.000734664892212911,748.4539525427754
0.0007347940688736108,748.9249951085168
0.0007349232682475358,749.3961204926692
0.000735052490338681,749.8673287097978
0.0007351817351510403,750.3386197744619
0.0007353110026886088,750.8099937012278
0.0007354402929553813,751.2814505046607
0.0007355696059553559,751.7529901993352
0.000735698941692529,752.224612799822
0.0007358283001708986,752.6963183206974
0.0007359576813944625,753.1681067765359
0.0007360870853672215,753.6399781819241
0.0007362165120931749,754.1119325514419
0.0007363459615763232,754.5839698996754
0.0007364754338206682,755.0586689178938
0.000736604928830211,755.538496095995
0.0007367344466089558,756.018407637004
0.0007368639871609058,756.4984035557503
0.0007369935504900648,756.9784838670669
0.0007371231366004374,757.4586485857889
0.0007372527454960302,757.9388977267604
0.0007373823771808492,758.4192313048219
0.0007375120316589014,758.8996493348172
0.0007376417089341937,759.3801518315917
0.000737771409010736,759.8607388099997
0.0007379011318925369,760.341410284892
0.0007380308775836061,760.822166271123
0.0007381606460879537,761.3030067835485
0.0007382904374095921,761.7839318370343
0.0007384202515525327,762.2649414464393
0.0007385500885207882,762.7460356266307
0.0007386799483183713,763.2272143924733
0.0007388098309492974,763.7084777588439
0.0007389397364175807,764.1898257406115
0.0007390696647272365,764.6712583526547
0.0007391996158822808,765.152775609848
0.0007393295898867315,765.6343775270781
0.0007394595867446056,766.1160641192263
0.0007395896064599215,766.5978354011789
0.0007397196490366982,767.0796913878262
0.0007398497144789548,767.5616320940562
0.0007399798027907131,768.0436575347685
0.0007401099139759936,768.5257677248578
0.0007402400480388182,769.0079626792239
0.0007403702049832088,769.4902424127663
0.0007405003848131897,769.9726069403949
0.0007406305875327848,770.4550562770147
0.0007407608131460184,770.9375904375353
0.0007408910616569153,771.4202094368678
0.0007410213330695031,771.9029132899321
0.0007411516273878077,772.3857020116435
0.0007412819446158567,772.8685756169222
0.0007414122847576778,773.3515341206896
0.0007415426478173013,773.8345775378764
0.000741673033798756,774.3177058834084
0.0007418034427060724,774.8009191722165
0.0007419338745432809,775.2911466833738
0.0007420643293144145,775.7822426281834
0.0007421948070235052,776.2734249171242
0.000742325307674586,776.7646935653761
0.000742455831271691,777.2560485881216
0.0007425863778188539,777.747490000543
0.0007427169473201117,778.2390178178342
0.0007428475397794996,778.7306320551826
0.0007429781552010541,779.2223327277816
0.0007431087935888123,779.7141198508248
0.0007432394549468137,780.2059934395163
0.0007433701392790963,780.6979535090538
0.0007435008465896998,781.1900000746427
0.0007436315768826641,781.6821331514863
0.0007437623301620309,782.1743527547986
0.0007438931064318419,782.6666588997912
0.000744023905696139,783.1590516016757
0.0007441547279589652,783.6515308756697
0.0007442855732243651,784.1440967369965
0.0007444164414963831,784.6367492008775
0.0007445473327790642,785.1294882825372
0.0007446782470764537,785.6223139972013
0.0007448091843925999,786.1152263601057
0.0007449401447315492,786.6082253864818
0.0007450711280973499,787.1013110915653
0.0007452021344940507,787.5944834905952
0.0007453331639257007,788.0877425988102
0.0007454642163963512,788.581088431459
0.0007455952919100527,789.0745210037868
0.0007457263904708568,789.5680403310423
0.0007458575120828152,790.061646428476
0.0007459886567499825,790.5553393113473
0.0007461198244764117,791.0491189949116
0.0007462510152661572,791.5429854944286
0.0007463822291232738,792.0369388251589
0.0007465134660518187,792.5309790023731
0.000746644726055848,793.0251060413376
0.0007467760091394189,793.5193199573226
0.000746907315306589,794.0136207655992
0.0007470386445614182,794.5080084814495
0.0007471699969079655,795.0024831201486
0.0007473013723502912,795.5029613150431
0.0007474327708924557,796.0054103476622
0.0007475641925385215,796.5079477204632
0.0007476956372925509,797.0105734489773
0.0007478271051586065,797.5132875487361
0.0007479585961407517,798.0160900352745
0.0007480901102430523,798.5189809241355
0.0007482216474695729,799.0219602308596
0.0007483532078243793,799.5250279709907
0.0007484847913115384,800.028184160076
0.000748616397935117,800.5314288136635
0.0007487480276991839,801.0347619473102
0.000748879680607808,801.5381835765698
0.0007490113566650582,802.0416937169997
0.0007491430558750046,802.5452923841591
0.0007492747782417191,803.0489795936168
0.000749406523769273,803.552755360936
0.0007495382924617382,804.0566197016857
0.0007496700843231878,804.5605726314362
0.0007498018993576966,805.0646141657668
0.0007499337375693383,805.5687443202515
0.0007500655989621885,806.0729631104716
0.0007501974835403224,806.5772705520072
0.000750329391307818,807.081666660448
0.0007504613222687517,807.5861514513804
0.0007505932764272021,808.0907249403957
0.0007507252537872473,808.5953871430847
0.0007508572543529681,809.1001380750499
0.0007509892781284439,809.604977751887
0.0007511213251177558,810.1099061891977
0.0007512533953249858,810.614923402588
0.0007513854887542153,811.1200294076622
0.000751517605409529,811.6252242200358
0.00075164974529501,812.1305078553196
0.0007517819084147428,812.6358803291281
0.0007519140947728122,813.1413416570784
0.0007520463043733055,813.6468918547964
0.0007521785372203087,814.1525309379043
0.0007523107933179092,814.6582589220277
0.0007524430726701944,815.164075822793
0.000752575375281255,815.6699816558394
0.0007527077011551794,816.1831860453123
0.0007528400502960583,816.6971582951784
0.0007529724227079819,817.2112209111832
0.0007531048183950433,817.7253739092184
0.0007532372373613344,818.2396173051707
0.0007533696796109484,818.7539511149333
0.0007535021451479785,819.2683753543993
0.0007536346339765207,819.7828900394712
0.0007537671461006696,820.2974951860481
0.0007538996815245213,820.8121908100328
0.0007540322402521728,821.3269769273339
0.000754164822287721,821.8418535538567
0.000754297427635265,822.3568207055188
0.0007544300562989035,822.8718783982328
0.0007545627082827361,823.3870266479163
0.0007546953835908627,823.9022654704878
0.0007548280822273854,824.417594881875
0.0007549608041964058,824.9330148980024
0.000755093549502026,825.4485255347985
0.000755226318148349,825.964126808192
0.00075535911013948,826.4798187341239
0.0007554919254795232,826.9956013285283
0.0007556247641725838,827.5114746073449
0.0007557576262227675,828.0274385865147
0.0007558905116341825,828.5434932819891
0.0007560234204109356,829.0596387097132
0.0007561563525571355,829.575874885639
0.0007562893080768903,830.0922018257174
0.0007564222869743113,830.6086195459119
0.0007565552892535081,831.1251280621783
0.0007566883149185921,831.6417273904799
0.0007568213639736754,832.1584175467822
0.0007569544364228697,832.6751985470507
0.0007570875322702898,833.192070407261
0.0007572206515200496,833.7090331433856
0.0007573537941762634,834.2260867714006
0.0007574869602430464,834.7432313072828
0.000757620149724516,835.260466767019
0.0007577533626247888,835.7777931665935
0.0007578865989479825,836.2952105219921
0.0007580198586982148,836.8155960530673
0.0007581531418796064,837.3411707026484
0.0007582864484962761,837.8668377582505
0.0007584197785523451,838.3925972361195
0.0007585531320519339,838.918449152501
0.0007586865089991657,839.4443935236516
0.0007588199093981631,839.9704303658237
0.0007589533332530492,840.4965596952729
0.0007590867805679478,841.0227815282578
0.0007592202513469852,841.5490958810457
0.0007593537455942866,842.0755027699005
0.0007594872633139782,842.6020022110902
0.0007596208045101866,843.1285942208826
0.000759754369187041,843.6552788155589
0.0007598879573486694,844.182056011392
0.0007600215689992012,844.7089258246629
0.0007601552041427664,845.2358882716546
0.000760288862783495,845.7629433686487
0.00076042254492552,846.290091131941
0.0007605562505729731,846.8173315778187
0.000760689979729987,847.3446647225763
0.0007608237324006949,847.8720905825091
0.0007609575085892324,848.3996091739216
0.0007610913082997342,848.9272205131142
0.0007612251315363364,849.4549246163933
0.0007613589783031744,849.982721500064
0.0007614928486043872,850.5106111804429
0.0007616267424441121,851.0385936738426
0.0007617606598264879,851.5666689965793
0.0007618946007556535,852.0948371649718
0.0007620285652357506,852.6230981953471
0.0007621625532709192,853.1514521040286
0.0007622965648653013,853.6798989073453
0.0007624306000230383,854.2084386216254
0.0007625646587482753,854.7370712632102
0.0007626987410451548,855.265796848432
0.0007628328469178222,855.794615393633
0.000762966976370422,856.3235269151552
0.0007631011294071002,856.8525314293419
0.0007632353060320049,857.3816289525475
0.0007633695062492828,857.9115823431048
0.0007635037300630822,858.4489282979989
0.0007636379774775514,858.9863687284868
0.0007637722484968415,859.5239036511828
0.0007639065431251024,860.0615330826967
0.0007640408613664851,860.5992570396437
0.0007641752032251408,861.1370755386398
0.0007643095687052237,861.6749885963112
0.0007644439578108861,862.2129962292794
0.0007645783705462827,862.7510984541716
0.0007647128069155673,863.2892952876144
0.0007648472669228969,863.8275867462476
0.000764981750572427,864.365972846702
0.0007651162578683148,864.9044536056186
0.0007652507888147172,865.4430290396341
0.0007653853434157941,865.9816991654001
0.0007655199216757042,866.5204639995608
0.0007656545235986072,867.059323558767
0.000765789149188664,867.5982778596716
0.0007659237984500352,868.1373269189281
0.0007660584713868844,868.6764707532016
0.0007661931680033737,869.2157093791508
0.0007663278883036668,869.7550428134414
0.0007664626322919271,870.2944710727382
0.0007665973999723214,870.8339941737179
0.0007667321913490145,871.3736121330511
0.0007668670064261734,871.9133249674157
0.0007670018452079642,872.4531326934873
0.0007671367076985565,872.9930353279548
0.0007672715939021184,873.5330328875009
0.0007674065038228191,874.0731253888134
0.0007675414374648283,874.6133128485824
0.0007676763948323183,875.1535952835065
0.0007678113759294602,875.6939727102803
0.0007679463807604262,876.234445145605
0.0007680814093293887,876.7750126061804
0.0007682164616405234,877.315675108718
0.0007683515376980037,877.8564326699247
0.0007684866375060052,878.3972853065118
0.0007686217610687031,878.9382330351918
0.0007687569083902759,879.4801846125057
0.0007688920794748999,880.0294721742368
0.0007690272743267541,880.5788563110794
0.0007691624929500168,881.128337040011
0.0007692977353488676,881.6779143780113
0.0007694330015274881,882.2275883420705
0.0007695682914900589,882.7773589491728
0.000769703605240762,883.3272262163091
0.0007698389427837791,883.8771901604699
0.0007699743041232953,884.4272507986567
0.000770109689263494,884.9774081478673
0.0007702450982085601,885.5276622251035
0.0007703805309626783,886.078013047368
0.0007705159875300367,886.6284606316749
0.0007706514679148216,887.1790049950331
0.0007707869721212208,887.7296461544574
0.0007709225001534221,888.2803841269612
0.0007710580520156162,888.8312189295709
0.0007711936277119926,889.3821505793079
0.000771329227246742,889.9331790931979
0.0007714648506240554,890.4843044882684
0.000771600497848126,891.0355267815557
0.0007717361689231464,891.5868459900936
0.0007718718638533104,892.1382621309205
0.0007720075826428123,892.6897752210764
0.0007721433252958468,893.2413852776051
0.0007722790918166109,893.7930923175577
0.000772414882209301,894.3448963579829
0.0007725506964781141,894.8967974159335
0.0007726865346272478,895.4487955084621
0.0007728223966609028,896.0008906526361
0.0007729582825832774,896.5530828655126
0.0007730941923985724,897.1053721641583
0.000773230126110988,897.6577585656388
0.0007733660837247276,898.2102420870301
0.000773502065243993,898.7628227454043
0.0007736380706729874,899.315500557839
0.0007737741000159145,899.8682755414115
0.0007739101532769801,900.4211477132106
0.0007740462304603894,900.97411709032
0.0007741823315703484,901.5305401017168
0.0007743184566110636,902.0919409808713
0.0007744546055867441,902.653440564842
0.0007745907785015978,903.2150388709799
0.0007747269753598339,903.7767359166404
0.0007748631961656621,904.338531719182
0.0007749994409232928,904.9004262959652
0.0007751357096369388,905.4624196643598
0.0007752720023108115,906.0245118417325
0.0007754083189491237,906.5867028454531
0.0007755446595560888,907.148992692894
0.0007756810241359222,907.7113814014383
0.0007758174126928386,908.2738689884632
0.0007759538252310539,908.8364554713526
0.0007760902617547839,909.3991408674895
0.0007762267222682476,909.9619251942703
0.0007763632067756623,910.5248084690842
0.0007764997152812469,911.0877907093268
0.0007766362477892204,911.6508719323942
0.0007767728043038044,912.2140521556942
0.0007769093848292193,912.7773313966278
0.0007770459893696872,913.3407096726048
0.0007771826179294297,913.904187001032
0.0007773192705126716,914.4677633993294
0.0007774559471236363,915.0314388849118
0.0007775926477665486,915.5952134751989
0.0007777293724456335,916.1590871876115
0.0007778661211651183,916.7230600395806
0.0007780028939292298,917.2871320485343
0.0007781396907421956,917.8513032319049
0.0007782765116082441,918.4155736071266
0.000778413356531604,918.9799431916354
0.0007785502255165068,919.5444120028802
0.0007786871185671825,920.1089800583014
0.0007788240356878624,920.6736473753479
0.0007789609768827783,921.238413971466
0.0007790979421561644,921.8032798641169
0.0007792349315122539,922.3682450707541
0.0007793719449552812,922.9333096088376
0.0007795089824894809,923.4984734958283
0.0007796460441190903,924.0718834356173
0.0007797831298483452,924.6455707651504
0.0007799202396814835,925.2193589596377
0.0007800573736227426,925.793248036809
0.0007801945316763624,926.3672380144051
0.0007803317138465824,926.9413289101627
0.0007804689201376428,927.5155207418242
0.0007806061505537843,928.0898135271314
0.0007807434050992499,928.6642072838388
0.0007808806837782818,929.2387020296943
0.0007810179865951234,929.8132977824527
0.0007811553135540186,930.3879945598717
0.0007812926646592123,930.9627923797102
0.0007814300399149509,931.5376912597366
0.0007815674393254801,932.1126912177148
0.0007817048628950477,932.6877922714168
0.0007818423106279003,933.2629944386114
0.000781979782528288,933.838297737081
0.0007821172786004598,934.4137021846029
0.0007822547988486656,934.989207798959
0.0007823923432771556,935.5648145979332
0.0007825299118901831,936.14052259932
0.0007826675046919994,936.7163318209072
0.0007828051216868579,937.2922422804912
0.0007829427628790115,937.868253995867
0.0007830804282727166,938.444366984842
0.0007832181178722277,939.0205812652181
0.0007833558316818008,939.5968968548024
0.0007834935697056923,940.1733137714037
0.000783631331948161,940.7498320328408
0.0007837691184134648,941.3264516569284
0.0007839069291058628,941.9031726614867
0.0007840447640296145,942.4799950643388
0.0007841826231889803,943.0569188833086
0.0007843205065882227,943.6339441362314
0.000784458414231603,944.2110708409364
0.0007845963461233845,944.7882990152614
0.0007847343022678298,945.36562867704
0.0007848722826692045,945.9430598441211
0.0007850102873317734,946.5275011759973
0.000785148316259802,947.1135464869968
0.0007852863694575567,947.6996948356639
0.0007854244469293057,948.2859462401166
0.0007855625486793169,948.8723007184722
0.0007857006747118588,949.4587582888505
0.0007858388250312006,950.0453189693736
0.0007859769996416137,950.6319827781739
0.0007861151985473687,951.2187497333797
0.0007862534217527378,951.8056198531253
0.0007863916692619924,952.3925931555432
0.0007865299410794077,952.9796696587815
0.0007866682372092567,953.5668493809787
0.0007868065576558145,954.1541323402819
0.0007869449024233569,954.7415185548423
0.0007870832715161591,955.3290080428071
0.0007872216649385003,955.9166008223415
0.000787360082694657,956.5042969115995
0.0007874985247889082,957.0920963287447
0.0007876369912255325,957.6799990919391
0.0007877754820088114,958.2680052193587
0.0007879139971430255,958.8561147291718
0.0007880525366324556,959.4443276395534
0.0007881911004813842,960.0326439686798
0.0007883296886940955,960.6210637347382
0.0007884683012748726,961.2095869559105
0.0007886069382280004,961.7982136503849
0.0007887455995577633,962.3869438363491
0.0007888842852684493,962.9757775320045
0.0007890229953643442,963.5647147555451
0.0007891617298497359,964.1537555251718
0.000789300488728912,964.7428998590859
0.0007894392720061633,965.3321477755011
0.0007895780796857788,965.9214992926243
0.0007897169117720492,966.510954428669
0.0007898557682692653,967.1005132018486
0.0007899946491817207,967.6901756303905
0.0007901335545137077,968.2799417325141
0.0007902724842695198,968.8698115264466
0.0007904114384534517,969.4677032488457
0.0007905504170697979,970.0662781352097
0.0007906894201228556,970.6649582621288
0.0007908284476169209,971.2637436481015
0.0007909674995562914,971.8626343116338
0.0007911065759452643,972.4616302712304
0.0007912456767881404,973.0607315454097
0.0007913848020892184,973.6599381526826
0.0007915239518527992,974.259250111569
0.0007916631260831829,974.8586674405857
0.0007918023247846733,975.458190158265
0.0007919415479615722,976.0578182831299
0.0007920807956181833,976.6575518337131
0.0007922200677588102,977.2573908285465
0.0007923593643877592,977.8573352861725
0.0007924986855093355,978.4573852251298
0.0007926380311278455,979.0575406639628
0.0007927774012475961,979.6578016212152
0.0007929167958728965,980.2581681154455
0.0007930562150080551,980.8586401652033
0.0007931956586573811,981.4592177890465
0.0007933351268251853,982.0599010055354
0.0007934746195157778,982.6606898332313
0.0007936141367334718,983.2615842907065
0.0007937536784825794,983.8625843965286
0.0007938932447674141,984.4636901692725
0.000794032835592289,985.0649016275106
0.0007941724509615206,985.6662187898295
0.0007943120908794238,986.2676416748099
0.0007944517553503149,986.8691703010377
0.0007945914443785108,987.4708046871012
0.0007947311579683303,988.0725448515988
0.0007948708961240916,988.6743908131239
0.0007950106588501142,989.2763425902768
0.0007951504461507175,989.8784002016566
0.000795290258030224,990.4805636658768
0.0007954300944929544,991.082833001543
0.0007955699555432318,991.6852082272692
0.0007957098411853782,992.2903201419929
0.0007958497514237192,992.9014901940221
0.0007959896862625789,993.5127677010162
0.0007961296457062827,994.1241526818675
0.000796269629759157,994.7356451554693
0.0007964096384255281,995.3472451407182
0.0007965496717097253,995.9589526565198
0.0007966897296160764,996.5707677217769
0.0007968298121489106,997.1826903553961
0.0007969699193125576,997.7947205762866
0.0007971100511113495,998.4068584033682
0.000797250207549617,999.0191038555565
0.0007973903886316928,999.6314569517721
0.000797530594361909,1000.2439177109361
0.0007976708247446014,1000.8564861519831
0.0007978110797841035,1001.4691622938404
0.000797951359484751,1002.0819461554439
0.0007980916638508791,1002.6948377557268
0.0007982319928868264,1003.3078371136369
0.00079837234659693,1003.9209442481158
0.0007985127249855281,1004.5341591781109
0.0007986531280569593,1005.1474819225707
0.0007987935558155651,1005.7609125004554
0.0007989340082656855,1006.3744509307193
0.0007990744854116621,1006.9880972323251
0.0007992149872578364,1007.6018514242315
0.000799355513808553,1008.2157135254153
0.0007994960650681547,1008.8296835548425
0.0007996366410409864,1009.4437615314887
0.0007997772417313933,1010.0579474743307
0.000799917867143721,1010.6722414023482
0.0008000585172823174,1011.2866433345296
0.0008001991921515297,1011.9011532898609
0.0008003398917557063,1012.5157712873328
0.0008004806160991955,1013.1304973459362
0.000800621365186349,1013.7453314846771
0.0008007621390215165,1014.360273722552
0.0008009029376090494,1014.9753240785648
0.0008010437609532995,1015.5904825717217
0.0008011846090586207,1016.2139089391178
0.0008013254819293666,1016.8379537003486
0.0008014663795698916,1017.4621081801042
0.0008016073019845501,1018.0863723976688
0.0008017482491776997,1018.710746372343
0.0008018892211536962,1019.335230123418
0.0008020302179168978,1019.9598236701949
0.0008021712394716616,1020.5845270319721
0.0008023122858223485,1021.2093402280628
0.0008024533569733175,1021.8342632777726
0.0008025944529289292,1022.4592962004148
0.0008027355736935451,1023.0844390153052
0.0008028767192715266,1023.7096917417607
0.000803017889667238,1024.3350543991112
0.0008031590848850428,1024.9605270066804
0.000803300304929305,1025.5861095837968
0.0008034415498043891,1026.2118021497913
0.0008035828195146629,1026.8376047240067
0.0008037241140644921,1027.4635173257802
0.0008038654334582446,1028.089539974455
0.0008040067777002879,1028.715672689375
0.0008041481467949923,1029.3419154898968
0.0008042895407467273,1029.968268395371
0.0008044309595598632,1030.5947314251548
0.000804572403238771,1031.2213045986055
0.000804713871787824,1031.8479879350932
0.0008048553652113947,1032.4747814539821
0.0008049968835138566,1033.1016851746429
0.0008051384266995834,1033.728699116446
0.0008052799947729519,1034.355823298776
0.0008054215877383376,1034.9830577410107
0.0008055632056001169,1035.6104024625342
0.0008057048483626676,1036.237857482734
0.0008058465160303673,1036.8654228209991
0.0008059882086075964,1037.4930984967289
0.000806129926098734,1038.120884529319
0.0008062716685081609,1038.7487809381712
0.0008064134358402577,1039.376787742686
0.000806555228099408,1040.0121973859852
0.000806697045289994,1040.649179514697
0.0008068388874163995,1041.2862736365064
0.0008069807544830083,1041.9234797711
0.0008071226464942069,1042.5607979381757
0.0008072645634543806,1043.1982281574267
0.0008074065053679167,1043.8357704485534
0.0008075484722392012,1044.4734248312534
0.0008076904640726247,1045.1111913252419
0.0008078324808725749,1045.7490699502227
0.0008079745226434422,1046.3870607259112
0.0008081165893896164,1047.025163672021
0.0008082586811154902,1047.6633788082772
0.0008084007978254552,1048.3017061544015
0.0008085429395239044,1048.9401457301205
0.0008086851062152309,1049.5786975551623
0.0008088272979038303,1050.2173616492662
0.0008089695145940976,1050.8561380321676
0.0008091117562904286,1051.4950267236068
0.0008092540229972202,1052.1340277433287
0.0008093963147188693,1052.7731411110783
0.0008095386314597758,1053.412366846613
0.0008096809732243377,1054.051704969684
0.0008098233400169557,1054.691155500051
