time_days,Nuclei:Lu177 top 13
2.587099501056706e-05,0.00013400798355936135
2.58755439263787e-05,0.00013447285649408842
2.5880093642029497e-05,0.00013493781116729781
2.5884644157660102e-05,0.0001354028475933623
2.5889195473411175e-05,0.00013587304995488534
2.589374758942339e-05,0.00013636246245350657
2.5898300505837463e-05,0.00013685196100539465
2.5902854222794134e-05,0.00013734154562568143
2.5907408740434156e-05,0.00013783121632949928
2.5911964058898318e-05,0.00013832097313198444
2.5916520178327435e-05,0.00013881081604827594
2.5921077098862327e-05,0.00013930074509351404
2.5925634820643864e-05,0.00013979076028284361
2.593019334381292e-05,0.00014028086163141057
2.5934752668510416e-05,0.0001407710491543647
2.5939312794877287e-05,0.00014126132286685858
2.5943873723054473e-05,0.00014175168278404487
2.5948435453182972e-05,0.0001422421289210826
2.5952997985403784e-05,0.0001427326612931306
2.5957561319857947e-05,0.00014322327991535226
2.5962125456686516e-05,0.0001437139848029126
2.596669039603057e-05,0.00014420477597097881
2.597125613803122e-05,0.00014472062970493268
2.5975822682829603e-05,0.00014523686603618832
2.598039003056686e-05,0.00014575319313713645
2.5984958181384185e-05,0.00014626961102373772
2.5989527135422784e-05,0.00014678611971195456
2.599409689282388e-05,0.0001473027192177525
2.5998667453728735e-05,0.00014781940955710027
2.6003238818278628e-05,0.00014833619074596855
2.6007810986614866e-05,0.00014885306280033137
2.6012383958878774e-05,0.0001493700257361658
2.601695773521171e-05,0.00014988707956945055
2.6021532315755064e-05,0.00015040422431616965
2.602610770065022e-05,0.0001509214599923063
2.6030683890038628e-05,0.00015143878661384995
2.603526088406173e-05,0.00015195620419679087
2.6039838682861016e-05,0.00015247371275712337
2.6044417286577976e-05,0.00015299131231084266
2.6048996695354154e-05,0.00015353068083945052
2.6053576909331097e-05,0.00015407482488029276
2.6058157928650382e-05,0.00015461906459783093
2.6062739753453615e-05,0.0001551634000088885
2.6067322383882427e-05,0.00015570783113029067
2.607190582007847e-05,0.00015625235797886577
2.6076490062183422e-05,0.0001567969805714463
2.608107511033899e-05,0.00015734169892486628
2.6085660964686895e-05,0.00015788651305596293
2.60902476253689e-05,0.0001584314229815776
2.609483509252678e-05,0.00015897642871855322
2.6099423366302328e-05,0.0001595215302837351
2.6104012446837387e-05,0.00016006672769397417
2.6108602334273806e-05,0.00016061202096612256
2.6113193028753455e-05,0.00016115741011703437
2.6117784530418244e-05,0.00016170289516356882
2.6122376839410105e-05,0.00016224847612258744
2.612696995587098e-05,0.0001628151720891037
2.6131563879942862e-05,0.00016339050586502572
2.6136158611767738e-05,0.00016396594080172422
2.6140754151487638e-05,0.00016454147691698654
2.614535049924463e-05,0.00016511711422860406
2.614994765518077e-05,0.00016569285275436793
2.6154545619438177e-05,0.00016626869251207605
2.6159144392158974e-05,0.00016684463351952718
2.6163743973485313e-05,0.00016742067579452455
2.616834436355937e-05,0.00016799681935487335
2.6172945562523347e-05,0.00016857306421838233
2.617754757051948e-05,0.00016914941040286399
2.6182150387690014e-05,0.00016972585792613337
2.6186754014177223e-05,0.00017030240680600834
2.619135845012342e-05,0.00017087905706031093
2.619596369567093e-05,0.00017145580870686527
2.6200569750962104e-05,0.00017203266176349887
2.620517661613932e-05,0.0001726096162480433
2.6209784291344975e-05,0.00017319923963996436
2.6214392776721507e-05,0.00017380728409544755
2.6219002072411362e-05,0.0001744154354632152
2.6223612178557022e-05,0.00017502369376206587
2.6228223095300985e-05,0.00017563205901080118
2.6232834822785786e-05,0.00017624053122822626
2.6237447361153974e-05,0.00017684911043314898
2.6242060710548124e-05,0.00017745779664438046
2.6246674871110854e-05,0.0001780665898807367
2.6251289842984774e-05,0.00017867549016103445
2.625590562631254e-05,0.00017928449750409493
2.6260522221236844e-05,0.00017989361192874447
2.6265139627900374e-05,0.00018050283345380977
2.6269757846445868e-05,0.00018111216209812232
2.6274376877016082e-05,0.00018172159788051718
2.6278996719753785e-05,0.00018233114081983196
2.6283617374801786e-05,0.00018294079093490783
2.6288238842302916e-05,0.00018355054824458972
2.629286112240003e-05,0.00018416594566159642
2.6297484215236008e-05,0.00018480817313146396
2.6302108120953745e-05,0.0001854505135240037
2.630673283969618e-05,0.0001860929668590708
2.631135837160626e-05,0.0001867355331565242
2.6315984716826975e-05,0.00018737821243622538
2.632061187550132e-05,0.0001880210047180404
2.632523984777234e-05,0.00018866391002183877
2.6329868633783068e-05,0.0001893069283674914
2.63344982336766e-05,0.0001899500597748757
