time_days,Nuclei:Ra223 top 7
1.2239603204355601e-05,1.8144758052711157e-89
1.2241755302661896e-05,1.8144758050150067e-89
1.2243907779373198e-05,1.8144758047588524e-89
1.2246060634556042e-05,1.8144758045026538e-89
1.2248213868276974e-05,1.814475804246409e-89
1.225036748060255e-05,1.8144758039901194e-89
1.2252521471599347e-05,1.8144758037337855e-89
1.2254675841333938e-05,1.814475803477406e-89
1.2256830589872924e-05,1.8144758032209815e-89
1.225898571728291e-05,1.8144758029645125e-89
1.2261141223630509e-05,1.8144758027079975e-89
1.226329710898235e-05,1.814475802451438e-89
1.2265453373405079e-05,1.814475802194833e-89
1.2267610016965341e-05,1.8144758019381833e-89
1.226976703972981e-05,1.814475801681488e-89
1.2271924441765152e-05,1.814475801424748e-89
1.2274082223138057e-05,1.8144758011679622e-89
1.2276240383915228e-05,1.814475800911132e-89
1.2278398924163371e-05,1.8144758006542562e-89
1.2280557843949212e-05,1.8144758003973352e-89
1.2282717143339486e-05,1.8144758001403692e-89
1.2284876822400935e-05,1.814475799883358e-89
1.2287036881200321e-05,1.814475799626302e-89
1.2289197319804412e-05,1.8144757993692e-89
1.2291358138279988e-05,1.8144757991120534e-89
1.2293519336693842e-05,1.814475798854861e-89
1.2295680915112783e-05,1.8144757985976237e-89
1.2297842873603626e-05,1.8144757983403413e-89
1.2300005212233195e-05,1.814475798083014e-89
1.2302167931068333e-05,1.8144757978256408e-89
1.2304331030175894e-05,1.8144757975682227e-89
1.230649450962274e-05,1.814475797310759e-89
1.2308658369475742e-05,1.8144757970532505e-89
1.2310822609801795e-05,1.8144757967956968e-89
1.2312987230667793e-05,1.814475796538097e-89
1.2315152232140647e-05,1.8144757962804518e-89
1.2317317614287277e-05,1.8144757960227624e-89
1.2319483377174625e-05,1.8144757957650272e-89
1.232164952086963e-05,1.8144757955072464e-89
1.232381604543925e-05,1.814475795249421e-89
1.2325982950950455e-05,1.8144757949915494e-89
1.2328150237470232e-05,1.814475794733633e-89
1.2330317905065564e-05,1.8144757944756713e-89
1.2332485953803464e-05,1.814475794217664e-89
1.2334654383750945e-05,1.814475793959611e-89
1.2336823194975036e-05,1.8144757937015136e-89
1.2338992387542776e-05,1.81447579344337e-89
1.234116196152122e-05,1.8144757931851814e-89
1.234333191697743e-05,1.814475792926947e-89
1.234550225397848e-05,1.8144757926686678e-89
1.2347672972591459e-05,1.814475792410342e-89
1.2349844072883465e-05,1.814475792151972e-89
1.2352015554921612e-05,1.8144757918935565e-89
1.2354187418773015e-05,1.8144757916350948e-89
1.235635966450482e-05,1.814475791376588e-89
1.2358532292184164e-05,1.814475791118036e-89
1.2360705301878208e-05,1.8144757908594386e-89
1.2362878693654122e-05,1.8144757906007955e-89
1.236505246757909e-05,1.8144757903421074e-89
1.2367226623720302e-05,1.8144757900833725e-89
1.2369401162144966e-05,1.814475789824593e-89
1.2371576082920295e-05,1.8144757895657682e-89
1.2373751386113522e-05,1.8144757893068977e-89
1.237592707179189e-05,1.8144757890479814e-89
1.2378103140022645e-05,1.81447578878902e-89
1.2380279590873055e-05,1.8144757885300133e-89
1.2382456424410397e-05,1.81447578827096e-89
1.2384633640701959e-05,1.814475788011862e-89
1.2386811239815037e-05,1.8144757877527184e-89
1.238898922181695e-05,1.8144757874935287e-89
1.2391167586775017e-05,1.8144757872342937e-89
1.2393346334756573e-05,1.8144757869750133e-89
1.2395525465828968e-05,1.8144757867156872e-89
1.2397704980059557e-05,1.8144757864563158e-89
1.2399884877515714e-05,1.8144757861968987e-89
1.2402065158264822e-05,1.814475785937435e-89
1.2404245822374275e-05,1.8144757856779267e-89
1.240642686991148e-05,1.8144757854183728e-89
1.2408608300943854e-05,1.814475785158773e-89
1.241079011553883e-05,1.8144757848991277e-89
1.2412972313763846e-05,1.8144757846394364e-89
1.241515489568636e-05,1.8144757843796994e-89
1.2417337861373833e-05,1.814475784119917e-89
1.2419521210893751e-05,1.8144757838600894e-89
1.2421704944313593e-05,1.8144757836002153e-89
1.242388906170087e-05,1.8144757833402956e-89
1.2426073563123086e-05,1.814475783080331e-89
1.2428258448647776e-05,1.8144757828203197e-89
1.2430443718342467e-05,1.8144757825602632e-89
1.2432629372274717e-05,1.8144757823001603e-89
1.2434815410512081e-05,1.8144757820400124e-89
1.2437001833122134e-05,1.814475781779819e-89
1.2439188640172458e-05,1.814475781519579e-89
1.2441375831730654e-05,1.8144757812592943e-89
1.2443563407864327e-05,1.814475780998963e-89
1.2445751368641096e-05,1.8144757807385855e-89
1.2447939714128599e-05,1.8144757804781628e-89
1.2450128444394472e-05,1.814475780217695e-89
1.2452317559506374e-05,1.8144757799571813e-89
1.2454507059531978e-05,1.8144757796966208e-89
1.2456696944538955e-05,1.814475779436015e-89
1.2458887214595002e-05,1.814475779175363e-89
1.246107786976782e-05,1.814475778914666e-89
1.2463268910125127e-05,1.814475778653922e-89
1.2465460335734648e-05,1.814475778393133e-89
1.2467652146664122e-05,1.814475778132298e-89
1.2469844342981302e-05,1.8144757778714173e-89
1.2472036924753952e-05,1.814475777610491e-89
1.2474229892049842e-05,1.8144757773495177e-89
1.2476423244936762e-05,1.8144757770884995e-89
1.2478616983482511e-05,1.814475776827435e-89
1.2480811107754901e-05,1.814475776566324e-89
1.248300561782175e-05,1.814475776305168e-89
1.2485200513750897e-05,1.814475776043966e-89
1.2487395795610185e-05,1.814475775782718e-89
1.2489591463467476e-05,1.8144757755214236e-89
1.249178751739064e-05,1.8144757752600835e-89
1.2493983957447554e-05,1.8144757749986977e-89
1.2496180783706116e-05,1.8144757747372662e-89
1.2498377996234234e-05,1.814475774475788e-89
1.2500575595099823e-05,1.8144757742142644e-89
1.2502773580370815e-05,1.8144757739526947e-89
1.250497195211515e-05,1.8144757736910787e-89
1.2507170710400784e-05,1.814475773429417e-89
1.250936985529568e-05,1.814475773167709e-89
1.2511569386867819e-05,1.8144757729059554e-89
1.2513769305185187e-05,1.8144757726441555e-89
1.2515969610315787e-05,1.8144757723823093e-89
1.2518170302327637e-05,1.8144757721204177e-89
1.252037138128876e-05,1.8144757718584794e-89
1.252257284726719e-05,1.8144757715964957e-89
1.2524774700330979e-05,1.8144757713344656e-89
1.252697694054819e-05,1.814475771072389e-89
1.2529179567986894e-05,1.814475770810267e-89
1.253138258271518e-05,1.8144757705480988e-89
1.2533585984801139e-05,1.814475770285884e-89
1.2535789774312888e-05,1.814475770023624e-89
1.2537993951318543e-05,1.814475769761317e-89
1.2540198515886242e-05,1.8144757694989642e-89
1.2542403468084125e-05,1.8144757692365658e-89
1.2544608807980353e-05,1.8144757689741203e-89
1.254681453564309e-05,1.814475768711629e-89
1.2549020651140526e-05,1.8144757684490915e-89
1.2551227154540848e-05,1.8144757681865082e-89
1.2553434045912263e-05,1.8144757679238785e-89
1.2555641325322988e-05,1.8144757676612025e-89
1.2557848992841253e-05,1.8144757673984803e-89
1.2560057048535299e-05,1.8144757671357122e-89
1.2562265492473376e-05,1.8144757668728976e-89
1.2564474324723753e-05,1.814475766610037e-89
1.2566683545354705e-05,1.81447576634713e-89
1.2568893154434525e-05,1.814475766084177e-89
1.2571103152031512e-05,1.8144757658211776e-89
1.2573313538213977e-05,1.814475765558132e-89
1.2575524313050249e-05,1.8144757652950403e-89
1.257773547660866e-05,1.814475765031902e-89
1.2579947028957568e-05,1.814475764768718e-89
1.2582158970165325e-05,1.814475764505487e-89
1.2584371300300309e-05,1.8144757642422104e-89
1.2586584019430906e-05,1.8144757639788873e-89
1.2588797127625513e-05,1.8144757637155178e-89
1.2591010624952534e-05,1.814475763452102e-89
1.2593224511480399e-05,1.8144757631886396e-89
1.2595438787277536e-05,1.814475762925131e-89
1.2597653452412392e-05,1.814475762661576e-89
1.2599868506953426e-05,1.814475762397975e-89
1.2602083950969105e-05,1.814475762134328e-89
1.2604299784527914e-05,1.814475761870634e-89
1.2606516007698341e-05,1.8144757616068937e-89
1.2608732620548896e-05,1.8144757613431066e-89
1.2610949623148096e-05,1.814475761079274e-89
1.2613167015564472e-05,1.814475760815395e-89
1.2615384797866561e-05,1.8144757605514693e-89
1.2617602970122923e-05,1.8144757602874967e-89
1.2619821532402122e-05,1.8144757600234784e-89
1.2622040484772732e-05,1.8144757597594133e-89
1.2624259827303348e-05,1.8144757594953016e-89
1.2626479560062572e-05,1.8144757592311444e-89
1.2628699683119015e-05,1.81447575896694e-89
1.2630920196541303e-05,1.814475758702689e-89
1.2633141100398076e-05,1.814475758438392e-89
1.2635362394757988e-05,1.8144757581740482e-89
1.2637584079689697e-05,1.8144757579096584e-89
1.2639806155261878e-05,1.814475757645222e-89
1.2642028621543217e-05,1.8144757573807386e-89
1.2644251478602414e-05,1.8144757571162083e-89
1.264647472650818e-05,1.8144757568516326e-89
1.264869836532924e-05,1.8144757565870098e-89
1.2650922395134324e-05,1.8144757563223402e-89
1.2653146815992178e-05,1.814475756057624e-89
1.2655371627971568e-05,1.8144757557928624e-89
1.265759683114126e-05,1.8144757555280533e-89
1.2659822425570041e-05,1.814475755263198e-89
1.2662048411326702e-05,1.814475754998296e-89
1.2664274788480056e-05,1.814475754733347e-89
1.2666501557098915e-05,1.814475754468352e-89
1.2668728717252117e-05,1.8144757542033104e-89
1.2670956269008502e-05,1.814475753938222e-89
1.2673184212436931e-05,1.8144757536730875e-89
1.2675412547606265e-05,1.814475753407906e-89
1.2677641274585387e-05,1.8144757531426772e-89
1.2679870393443192e-05,1.8144757528774025e-89
1.2682099904248582e-05,1.8144757526120807e-89
1.2684329807070474e-05,1.8144757523467125e-89
1.2686560101977795e-05,1.814475752081298e-89
1.2688790789039487e-05,1.8144757518158365e-89
1.2691021868324503e-05,1.814475751550328e-89
1.2693253339901805e-05,1.8144757512847737e-89
1.2695485203840376e-05,1.814475751019172e-89
1.2697717460209199e-05,1.8144757507535238e-89
1.269995010907728e-05,1.8144757504878288e-89
1.270218315051363e-05,1.814475750222087e-89
1.2704416584587273e-05,1.8144757499562988e-89
1.270665041136725e-05,1.814475749690464e-89
1.2708884630922609e-05,1.814475749424582e-89
1.2711119243322413e-05,1.814475749158653e-89
1.2713354248635736e-05,1.8144757488926784e-89
1.2715589646931661e-05,1.8144757486266555e-89
1.2717825438279293e-05,1.8144757483605865e-89
1.2720061622747737e-05,1.814475748094471e-89
1.2722298200406118e-05,1.8144757478283083e-89
1.272453517132357e-05,1.8144757475620995e-89
1.272677253556924e-05,1.8144757472958432e-89
1.2729010293212288e-05,1.8144757470295402e-89
1.2731248444321885e-05,1.8144757467631905e-89
1.2733486988967213e-05,1.814475746496794e-89
1.2735725927217473e-05,1.8144757462303507e-89
1.2737965259141866e-05,1.8144757459638607e-89
1.2740204984809617e-05,1.8144757456973233e-89
1.2742445104289954e-05,1.814475745430739e-89
1.2744685617652126e-05,1.814475745164109e-89
1.2746926524965384e-05,1.8144757448974303e-89
1.2749167826299002e-05,1.8144757446307062e-89
1.2751409521722259e-05,1.8144757443639344e-89
1.2753651611304444e-05,1.8144757440971162e-89
1.275589409511487e-05,1.814475743830251e-89
1.275813697322285e-05,1.814475743563339e-89
1.276038024569771e-05,1.8144757432963797e-89
1.2762623912608801e-05,1.814475743029373e-89
1.2764867974025468e-05,1.8144757427623202e-89
1.2767112430017083e-05,1.81447574249522e-89
1.2769357280653024e-05,1.814475742228073e-89
1.2771602526002678e-05,1.814475741960879e-89
1.277384816613545e-05,1.814475741693638e-89
1.2776094201120755e-05,1.81447574142635e-89
1.2778340631028018e-05,1.8144757411590153e-89
1.2780587455926685e-05,1.8144757408916334e-89
1.27828346758862e-05,1.8144757406242044e-89
1.278508229097603e-05,1.8144757403567287e-89
1.278733030126565e-05,1.8144757400892052e-89
1.2789578706824553e-05,1.8144757398216356e-89
1.2791827507722234e-05,1.814475739554018e-89
1.2794076704028206e-05,1.814475739286354e-89
1.2796326295811995e-05,1.8144757390186427e-89
1.2798576283143142e-05,1.8144757387508848e-89
1.280082666609119e-05,1.8144757384830794e-89
1.2803077444725704e-05,1.814475738215227e-89
1.2805328619116255e-05,1.814475737947327e-89
1.2807580189332434e-05,1.814475737679381e-89
1.2809832155443837e-05,1.8144757374113868e-89
1.2812084517520075e-05,1.814475737143346e-89
1.281433727563077e-05,1.8144757368752577e-89
1.2816590429845556e-05,1.8144757366071228e-89
1.281884398023408e-05,1.814475736338941e-89
1.2821097926866004e-05,1.814475736070711e-89
1.2823352269811e-05,1.8144757358024342e-89
1.2825607009138747e-05,1.814475735534111e-89
1.2827862144918949e-05,1.8144757352657398e-89
1.2830117677221308e-05,1.8144757349973216e-89
1.283237360611555e-05,1.814475734728856e-89
1.2834629931671402e-05,1.8144757344603435e-89
1.2836886653958613e-05,1.814475734191784e-89
1.2839143773046942e-05,1.8144757339231768e-89
1.2841401289006154e-05,1.8144757336545228e-89
1.2843659201906036e-05,1.814475733385821e-89
1.284591751181638e-05,1.8144757331170728e-89
1.2848176218806992e-05,1.8144757328482765e-89
1.2850435322947693e-05,1.8144757325794334e-89
