time_days,Fm255 top 19
1.2248213868276974e-05,2.626806359985679e-88
1.225036748060255e-05,2.626806359957558e-88
1.2252521471599347e-05,2.6268063599294333e-88
1.2254675841333938e-05,2.6268063599013023e-88
1.2256830589872924e-05,2.6268063598731663e-88
1.225898571728291e-05,2.626806359845026e-88
1.2261141223630509e-05,2.6268063598168803e-88
1.226329710898235e-05,2.6268063597887303e-88
1.2265453373405079e-05,2.626806359760575e-88
1.2267610016965341e-05,2.626806359732414e-88
1.226976703972981e-05,2.626806359704249e-88
1.2271924441765152e-05,2.626806359676079e-88
1.2274082223138057e-05,2.626806359647904e-88
1.2276240383915228e-05,2.626806359619724e-88
1.2278398924163371e-05,2.626806359591538e-88
1.2280557843949212e-05,2.6268063595633486e-88
1.2282717143339486e-05,2.6268063595351535e-88
1.2284876822400935e-05,2.626806359506953e-88
1.2287036881200321e-05,2.6268063594787486e-88
1.2289197319804412e-05,2.626806359450539e-88
1.2291358138279988e-05,2.6268063594223236e-88
1.2293519336693842e-05,2.626806359394104e-88
1.2295680915112783e-05,2.626806359365879e-88
1.2297842873603626e-05,2.6268063593376494e-88
1.2300005212233195e-05,2.6268063593094146e-88
1.2302167931068333e-05,2.6268063592811753e-88
1.2304331030175894e-05,2.6268063592529304e-88
1.230649450962274e-05,2.626806359224681e-88
1.2308658369475742e-05,2.626806359196426e-88
1.2310822609801795e-05,2.626806359168167e-88
1.2312987230667793e-05,2.6268063591399025e-88
1.2315152232140647e-05,2.6268063591116325e-88
1.2317317614287277e-05,2.6268063590833587e-88
1.2319483377174625e-05,2.6268063590550787e-88
1.232164952086963e-05,2.626806359026794e-88
1.232381604543925e-05,2.626806358998505e-88
1.2325982950950455e-05,2.626806358970211e-88
1.2328150237470232e-05,2.626806358941911e-88
1.2330317905065564e-05,2.626806358913607e-88
1.2332485953803464e-05,2.626806358885298e-88
1.2334654383750945e-05,2.6268063588569835e-88
1.2336823194975036e-05,2.6268063588286645e-88
1.2338992387542776e-05,2.6268063588003404e-88
1.234116196152122e-05,2.626806358772011e-88
1.234333191697743e-05,2.6268063587436765e-88
1.234550225397848e-05,2.626806358715338e-88
1.2347672972591459e-05,2.626806358686993e-88
1.2349844072883465e-05,2.626806358658644e-88
1.2352015554921612e-05,2.6268063586302903e-88
1.2354187418773015e-05,2.626806358601931e-88
1.235635966450482e-05,2.626806358573567e-88
1.2358532292184164e-05,2.626806358545198e-88
1.2360705301878208e-05,2.626806358516824e-88
1.2362878693654122e-05,2.626806358488445e-88
1.236505246757909e-05,2.626806358460061e-88
1.2367226623720302e-05,2.6268063584316717e-88
1.2369401162144966e-05,2.626806358403278e-88
1.2371576082920295e-05,2.626806358374879e-88
1.2373751386113522e-05,2.626806358346475e-88
1.237592707179189e-05,2.6268063583180655e-88
1.2378103140022645e-05,2.6268063582896516e-88
1.2380279590873055e-05,2.626806358261233e-88
1.2382456424410397e-05,2.6268063582328086e-88
1.2384633640701959e-05,2.62680635820438e-88
1.2386811239815037e-05,2.626806358175946e-88
1.238898922181695e-05,2.626806358147507e-88
1.2391167586775017e-05,2.6268063581190635e-88
1.2393346334756573e-05,2.626806358090614e-88
1.2395525465828968e-05,2.62680635806216e-88
1.2397704980059557e-05,2.6268063580337017e-88
1.2399884877515714e-05,2.6268063580052375e-88
1.2402065158264822e-05,2.6268063579767683e-88
1.2404245822374275e-05,2.626806357948294e-88
1.240642686991148e-05,2.6268063579198154e-88
1.2408608300943854e-05,2.626806357891331e-88
1.241079011553883e-05,2.6268063578628424e-88
1.2412972313763846e-05,2.626806357834348e-88
1.241515489568636e-05,2.6268063578058487e-88
1.2417337861373833e-05,2.626806357777345e-88
1.2419521210893751e-05,2.626806357748836e-88
1.2421704944313593e-05,2.6268063577203216e-88
1.242388906170087e-05,2.626806357691803e-88
1.2426073563123086e-05,2.626806357663279e-88
1.2428258448647776e-05,2.6268063576347494e-88
1.2430443718342467e-05,2.6268063576062155e-88
1.2432629372274717e-05,2.626806357577676e-88
1.2434815410512081e-05,2.626806357549132e-88
1.2437001833122134e-05,2.626806357520583e-88
1.2439188640172458e-05,2.626806357492029e-88
1.2441375831730654e-05,2.626806357463469e-88
1.2443563407864327e-05,2.626806357434905e-88
1.2445751368641096e-05,2.6268063574063355e-88
1.2447939714128599e-05,2.6268063573777614e-88
1.2450128444394472e-05,2.626806357349182e-88
1.2452317559506374e-05,2.6268063573205986e-88
1.2454507059531978e-05,2.626806357292009e-88
1.2456696944538955e-05,2.626806357263414e-88
1.2458887214595002e-05,2.626806357234815e-88
1.246107786976782e-05,2.626806357206211e-88
1.2463268910125127e-05,2.6268063571776013e-88
1.2465460335734648e-05,2.6268063571489865e-88
1.2467652146664122e-05,2.626806357120367e-88
1.2469844342981302e-05,2.626806357091743e-88
1.2472036924753952e-05,2.626806357063113e-88
1.2474229892049842e-05,2.626806357034478e-88
1.2476423244936762e-05,2.6268063570058384e-88
1.2478616983482511e-05,2.626806356977194e-88
1.2480811107754901e-05,2.626806356948544e-88
1.248300561782175e-05,2.6268063569198895e-88
1.2485200513750897e-05,2.62680635689123e-88
1.2487395795610185e-05,2.6268063568625643e-88
1.2489591463467476e-05,2.626806356833895e-88
1.249178751739064e-05,2.6268063568052196e-88
1.2493983957447554e-05,2.62680635677654e-88
1.2496180783706116e-05,2.626806356747855e-88
1.2498377996234234e-05,2.6268063567191646e-88
1.2500575595099823e-05,2.6268063566904694e-88
1.2502773580370815e-05,2.6268063566617697e-88
1.250497195211515e-05,2.6268063566330644e-88
1.2507170710400784e-05,2.626806356604354e-88
1.250936985529568e-05,2.626806356575639e-88
1.2511569386867819e-05,2.6268063565469184e-88
1.2513769305185187e-05,2.626806356518193e-88
1.2515969610315787e-05,2.6268063564894626e-88
1.2518170302327637e-05,2.626806356460727e-88
1.252037138128876e-05,2.626806356431987e-88
1.252257284726719e-05,2.626806356403241e-88
1.2524774700330979e-05,2.62680635637449e-88
1.252697694054819e-05,2.626806356345735e-88
1.2529179567986894e-05,2.6268063563169737e-88
1.253138258271518e-05,2.626806356288208e-88
1.2533585984801139e-05,2.6268063562594364e-88
1.2535789774312888e-05,2.626806356230661e-88
1.2537993951318543e-05,2.6268063562018796e-88
1.2540198515886242e-05,2.6268063561730934e-88
1.2542403468084125e-05,2.626806356144303e-88
1.2544608807980353e-05,2.6268063561155065e-88
1.254681453564309e-05,2.626806356086705e-88
1.2549020651140526e-05,2.626806356057899e-88
1.2551227154540848e-05,2.6268063560290876e-88
1.2553434045912263e-05,2.6268063560002713e-88
1.2555641325322988e-05,2.6268063559714494e-88
1.2557848992841253e-05,2.626806355942623e-88
1.2560057048535299e-05,2.626806355913791e-88
1.2562265492473376e-05,2.6268063558849546e-88
1.2564474324723753e-05,2.6268063558561126e-88
1.2566683545354705e-05,2.6268063558272655e-88
1.2568893154434525e-05,2.626806355798414e-88
1.2571103152031512e-05,2.6268063557695564e-88
1.2573313538213977e-05,2.626806355740695e-88
1.2575524313050249e-05,2.6268063557118277e-88
1.257773547660866e-05,2.626806355682955e-88
1.2579947028957568e-05,2.6268063556540784e-88
1.2582158970165325e-05,2.6268063556251956e-88
1.2584371300300309e-05,2.6268063555963084e-88
1.2586584019430906e-05,2.6268063555674156e-88
1.2588797127625513e-05,2.6268063555385183e-88
1.2591010624952534e-05,2.6268063555096155e-88
1.2593224511480399e-05,2.6268063554807076e-88
1.2595438787277536e-05,2.626806355451794e-88
1.2597653452412392e-05,2.626806355422877e-88
1.2599868506953426e-05,2.6268063553939533e-88
1.2602083950969105e-05,2.626806355365026e-88
1.2604299784527914e-05,2.626806355336092e-88
1.2606516007698341e-05,2.626806355307154e-88
1.2608732620548896e-05,2.62680635527821e-88
1.2610949623148096e-05,2.626806355249262e-88
1.2613167015564472e-05,2.6268063552203085e-88
1.2615384797866561e-05,2.62680635519135e-88
1.2617602970122923e-05,2.626806355162386e-88
1.2619821532402122e-05,2.6268063551334175e-88
1.2622040484772732e-05,2.626806355104443e-88
1.2624259827303348e-05,2.626806355075464e-88
1.2626479560062572e-05,2.62680635504648e-88
1.2628699683119015e-05,2.626806355017491e-88
1.2630920196541303e-05,2.6268063549884964e-88
1.2633141100398076e-05,2.6268063549594976e-88
1.2635362394757988e-05,2.626806354930493e-88
1.2637584079689697e-05,2.6268063549014837e-88
1.2639806155261878e-05,2.6268063548724687e-88
1.2642028621543217e-05,2.6268063548434486e-88
1.2644251478602414e-05,2.6268063548144235e-88
1.264647472650818e-05,2.626806354785394e-88
1.264869836532924e-05,2.626806354756359e-88
1.2650922395134324e-05,2.626806354727318e-88
1.2653146815992178e-05,2.626806354698273e-88
1.2655371627971568e-05,2.6268063546692223e-88
1.265759683114126e-05,2.626806354640167e-88
1.2659822425570041e-05,2.6268063546111063e-88
1.2662048411326702e-05,2.6268063545820405e-88
1.2664274788480056e-05,2.6268063545529696e-88
1.2666501557098915e-05,2.626806354523894e-88
1.2668728717252117e-05,2.6268063544948123e-88
1.2670956269008502e-05,2.626806354465726e-88
1.2673184212436931e-05,2.626806354436635e-88
1.2675412547606265e-05,2.6268063544075385e-88
1.2677641274585387e-05,2.626806354378437e-88
1.2679870393443192e-05,2.6268063543493304e-88
1.2682099904248582e-05,2.626806354320218e-88
1.2684329807070474e-05,2.6268063542911016e-88
1.2686560101977795e-05,2.6268063542619795e-88
1.2688790789039487e-05,2.626806354232852e-88
1.2691021868324503e-05,2.6268063542037195e-88
1.2693253339901805e-05,2.626806354174583e-88
1.2695485203840376e-05,2.62680635414544e-88
1.2697717460209199e-05,2.6268063541162927e-88
1.269995010907728e-05,2.62680635408714e-88
1.270218315051363e-05,2.6268063540579813e-88
1.2704416584587273e-05,2.6268063540288184e-88
1.270665041136725e-05,2.6268063539996505e-88
1.2708884630922609e-05,2.626806353970477e-88
1.2711119243322413e-05,2.6268063539412984e-88
1.2713354248635736e-05,2.6268063539121154e-88
1.2715589646931661e-05,2.626806353882926e-88
1.2717825438279293e-05,2.6268063538537326e-88
1.2720061622747737e-05,2.6268063538245334e-88
1.2722298200406118e-05,2.62680635379533e-88
1.272453517132357e-05,2.6268063537661205e-88
1.272677253556924e-05,2.626806353736906e-88
1.2729010293212288e-05,2.6268063537076864e-88
1.2731248444321885e-05,2.6268063536784615e-88
1.2733486988967213e-05,2.626806353649232e-88
1.2735725927217473e-05,2.626806353619997e-88
1.2737965259141866e-05,2.6268063535907573e-88
1.2740204984809617e-05,2.6268063535615124e-88
1.2742445104289954e-05,2.626806353532262e-88
1.2744685617652126e-05,2.626806353503006e-88
1.2746926524965384e-05,2.6268063534737457e-88
1.2749167826299002e-05,2.62680635344448e-88
1.2751409521722259e-05,2.626806353415209e-88
1.2753651611304444e-05,2.6268063533859326e-88
1.275589409511487e-05,2.6268063533566514e-88
1.275813697322285e-05,2.626806353327365e-88
1.276038024569771e-05,2.626806353298074e-88
1.2762623912608801e-05,2.626806353268777e-88
1.2764867974025468e-05,2.626806353239475e-88
1.2767112430017083e-05,2.626806353210168e-88
1.2769357280653024e-05,2.626806353180856e-88
1.2771602526002678e-05,2.626806353151539e-88
1.277384816613545e-05,2.626806353122217e-88
1.2776094201120755e-05,2.6268063530928886e-88
1.2778340631028018e-05,2.626806353063556e-88
1.2780587455926685e-05,2.6268063530342185e-88
1.27828346758862e-05,2.626806353004875e-88
1.278508229097603e-05,2.626806352975527e-88
1.278733030126565e-05,2.626806352946174e-88
1.2789578706824553e-05,2.6268063529168156e-88
1.2791827507722234e-05,2.626806352887451e-88
1.2794076704028206e-05,2.6268063528580823e-88
1.2796326295811995e-05,2.6268063528287084e-88
1.2798576283143142e-05,2.6268063527993295e-88
1.280082666609119e-05,2.626806352769945e-88
1.2803077444725704e-05,2.6268063527405555e-88
1.2805328619116255e-05,2.626806352711161e-88
1.2807580189332434e-05,2.6268063526817614e-88
1.2809832155443837e-05,2.626806352652356e-88
1.2812084517520075e-05,2.626806352622946e-88
1.281433727563077e-05,2.6268063525935304e-88
1.2816590429845556e-05,2.62680635256411e-88
1.281884398023408e-05,2.6268063525346844e-88
1.2821097926866004e-05,2.6268063525052536e-88
1.2823352269811e-05,2.626806352475818e-88
1.2825607009138747e-05,2.6268063524463764e-88
1.2827862144918949e-05,2.62680635241693e-88
1.2830117677221308e-05,2.626806352387478e-88
1.283237360611555e-05,2.6268063523580214e-88
1.2834629931671402e-05,2.6268063523285594e-88
1.2836886653958613e-05,2.626806352299093e-88
1.2839143773046942e-05,2.62680635226962e-88
1.2841401289006154e-05,2.626806352240143e-88
1.2843659201906036e-05,2.62680635221066e-88
1.284591751181638e-05,2.626806352181172e-88
1.2848176218806992e-05,2.626806352151679e-88
1.2850435322947693e-05,2.626806352122181e-88
1.2852694824308315e-05,2.6268063520926776e-88
1.2854954722958698e-05,2.6268063520631686e-88
1.28572150189687e-05,2.6268063520336547e-88
1.2859475712408185e-05,2.626806352004136e-88
