time_days,Ir194 top 4
0.00012538840055874631,0.19026028909495957
0.00012541044769213508,0.19040908621543423
0.00012543249870208725,0.19055790949898146
0.00012545455358928454,0.19070675895020234
0.00012547661235440857,0.19085563457369703
0.00012549867499814135,0.19100453637406836
0.0001255207415211647,0.1911534643559182
0.00012554281192416085,0.19130241852385066
0.00012556488620781193,0.19145139888246954
0.00012558696437280035,0.19160040543638046
0.00012560904641980845,0.1917494381901887
0.00012563113234951898,0.1918984971485019
0.00012565322216261446,0.19204758231592664
0.00012567531585977787,0.19219669369707204
0.00012569741344169207,0.19234583129654687
0.00012571951490904007,0.192494995118961
0.0001257416202625051,0.19264418516892565
0.00012576372950277046,0.19279340145105173
0.00012578584263051962,0.1929426439699527
0.000125807959646436,0.19309191273024062
0.00012583008055120338,0.1932412077365305
0.00012585220534550544,0.19339052899343626
0.00012587433403002615,0.19353987650557455
0.00012589646660544947,0.19368925027756084
0.00012591860307245963,0.1938386503140133
0.00012594074343174081,0.1939880766195493
0.0001259628876839774,0.19413855598677268
0.00012598503582985393,0.1942907884814975
0.00012600718787005505,0.19444304774333904
0.00012602934380526537,0.194595333777003
0.00012605150363616995,0.19474764658719756
0.00012607366736345355,0.1948999861786299
0.00012609583498780148,0.19505235255601008
0.00012611800650989884,0.19520474572404686
0.00012614018193043102,0.19535716568745157
0.0001261623612500835,0.19550961245093548
0.00012618454446954177,0.19566208601921017
0.00012620673158949164,0.19581458639698973
0.00012622892261061886,0.19596711358898733
0.00012625111753360947,0.19611966759991833
0.00012627331635914942,0.19627224843449767
0.00012629551908792505,0.1964248560974426
0.0001263177257206225,0.19657749059346938
0.00012633993625792833,0.19673015192729695
0.00012636215070052897,0.1968828401036434
0.00012638436904911126,0.19703555512722942
0.00012640659130436178,0.19718829700277443
0.00012642881746696764,0.19734106573500093
0.00012645104753761574,0.1974938613286303
0.00012647328151699333,0.19764668378838615
0.00012649551940578757,0.19779953311899184
0.000126517761204686,0.19795240932517275
0.00012654000691437596,0.1981053124116535
0.0001265622565355453,0.19825824238316148
0.00012658451006888156,0.19841119924442296
0.0001266067675150728,0.19856418300016687
0.00012662902887480685,0.19871719365512125
0.00012665129414877205,0.19887023121401665
0.00012667356333765644,0.19902329568158283
0.00012669583644214845,0.19917638706255122
0.0001267181134629366,0.19932950536165464
0.00012674039440070943,0.19948265058362513
0.0001267626792561558,0.19963582273319772
0.00012678496802996436,0.19979172100856493
0.00012680726072282424,0.19994773681753153
0.0001268295573354244,0.20010378005883594
0.00012685185786845418,0.20025985073730235
0.0001268741623226028,0.20041594885775446
0.00012689647069855984,0.20057207442501793
0.00012691878299701473,0.20072822744391808
0.00012694109921865731,0.2008844079192826
0.00012696341936417724,0.2010406158559383
0.00012698574343426462,0.2011968512587144
0.00012700807142960937,0.2013531141324396
0.00012703040335090176,0.20150940448194488
0.00012705273919883206,0.2016657223120607
0.0001270750789740907,0.20182206762761942
0.00012709742267736818,0.20197844043345323
0.00012711977030935528,0.20213484073439666
0.00012714212187074265,0.20229126853528304
0.00012716447736222134,0.2024477238409489
0.0001271868367844823,0.20260420665622975
0.0001272092001382166,0.20276071698596224
0.0001272315674241157,0.20291725483498502
0.00012725393864287084,0.2030738202081363
0.00012727631379517363,0.20323041311025608
0.00012729869288171563,0.20338703354618415
0.0001273210759031887,0.2035436815207627
0.00012734346286028458,0.20370035703883269
0.00012736585375369545,0.20385706010523838
0.00012738824858411326,0.20401379072482245
0.00012741064735223042,0.2041705489024306
0.00012743305005873915,0.20432733464290742
0.00012745545670433207,0.20448414795110006
0.00012747786728970167,0.20464098883185508
0.00012750028181554083,0.20479785729002142
0.00012752270028254224,0.2049547533304471
0.00012754512269139902,0.20511167695798274
0.00012756754904280415,0.20526862817747818
0.00012758997933745095,0.20542784982204218
0.00012761241357603267,0.20558768186163248
0.0001276348517592429,0.20574754200457113
0.00012765729388777516,0.20590743025579902
0.00012767973996232306,0.20606734662025777
0.00012770218998358062,0.20622729110289162
0.0001277246439522416,0.20638726370864377
0.00012774710186900026,0.20654726444245985
0.00012776956373455065,0.20670729330928486
0.0001277920295495872,0.20686735031406617
0.00012781449931480423,0.20702743546175045
0.00012783697303089643,0.20718754875728715
0.00012785945069855839,0.20734769020562438
0.00012788193231848496,0.20750785981171313
0.00012790441789137106,0.20766805758050388
0.00012792690741791177,0.20782828351694888
0.0001279494008988022,0.2079885376260003
0.00012797189833473773,0.2081488199126124
0.00012799439972641368,0.20830913038173896
0.0001280169050745257,0.20846946903833602
0.00012803941437976933,0.2086298358873592
0.0001280619276428405,0.208790230933766
0.00012808444486443496,0.20895065418251405
0.0001281069660452489,0.20911110563856258
0.00012812949118597833,0.20927158530687065
0.00012815202028731965,0.20943209319239967
0.00012817455334996917,0.20959262930011047
0.0001281970903746234,0.20975319363496525
0.00012821963136197906,0.20991378620192794
0.00012824217631273282,0.21007440700596158
0.0001282647252275817,0.21023505605203213
0.0001282872781072225,0.2103957333451044
0.0001283098349523526,0.21055643889014602
0.00012833239576366906,0.21071717269212384
0.0001283549605418694,0.2108779347560068
