time_days,Nuclei:La140 top 13
2.5233101628725533e-05,4.842987890405654e-05
2.5237538383281305e-05,4.854086974259275e-05
2.524197591795485e-05,4.8651880096724406e-05
2.5246414232883338e-05,4.8762909969882925e-05
2.5250853328203953e-05,4.887395936550029e-05
2.5255293204053916e-05,4.8985028287009216e-05
2.5259733860570473e-05,4.9096116737842976e-05
2.5264175297890882e-05,4.920777808785456e-05
2.526861751615244e-05,4.9322382349109343e-05
2.5273060515492452e-05,4.943700676131002e-05
2.5277504296048258e-05,4.9551651327999897e-05
2.5281948857957223e-05,4.9666316052722684e-05
2.5286394201356732e-05,4.9781000939022924e-05
2.5290840326384195e-05,4.9895705990445476e-05
2.5295287233177046e-05,5.001043121053605e-05
2.529973492187274e-05,5.01251766028409e-05
2.530418339260877e-05,5.023994217090703e-05
2.5308632645522628e-05,5.0354727918281735e-05
2.5313082680751852e-05,5.046953384851327e-05
2.5317533498434e-05,5.05843599651505e-05
2.532198509870664e-05,5.0699206271742556e-05
2.5326437481707393e-05,5.081407277183981e-05
2.5330890647573874e-05,5.0928959468992555e-05
2.5335344596443737e-05,5.104386636675227e-05
2.5339799328454665e-05,5.116007667647789e-05
2.5344254843744347e-05,5.12787781181366e-05
2.5348711142450515e-05,5.139750043115139e-05
2.5353168224710918e-05,5.151624361919209e-05
2.5357626090663324e-05,5.163500768592914e-05
2.536208474044553e-05,5.1753792635033615e-05
2.5366544174195364e-05,5.187259847017727e-05
2.537100439205067e-05,5.199142519503258e-05
2.537546539414931e-05,5.211027281327256e-05
2.5379927180629184e-05,5.222914132857088e-05
2.538438975162821e-05,5.234803074460192e-05
2.5388853107284337e-05,5.246694106504076e-05
2.539331724773552e-05,5.2585872293562854e-05
2.539778217311976e-05,5.2704824433844614e-05
2.540224788357506e-05,5.2823797489562905e-05
2.5406714379239476e-05,5.294279146439538e-05
2.541118166025106e-05,5.3061806362020144e-05
2.5415649726747897e-05,5.318084218611601e-05
2.5420118578868113e-05,5.3302637203247644e-05
2.5424588216749837e-05,5.3425568666992636e-05
2.542905864053123e-05,5.354852174586129e-05
2.5433529850350476e-05,5.3671496443654294e-05
2.5438001846345792e-05,5.379449276417297e-05
2.54424746286554e-05,5.391751071121908e-05
2.5446948197417572e-05,5.4040550288595444e-05
2.5451422552770576e-05,5.416361150010506e-05
2.5455897694852728e-05,5.428669434955209e-05
2.5460373623802358e-05,5.440979884074117e-05
2.546485033975782e-05,5.453292497747745e-05
2.5469327842857492e-05,5.4656072763566805e-05
2.5473806133239783e-05,5.4779242202816083e-05
2.5478285211043123e-05,5.490243329903261e-05
2.5482765076405957e-05,5.502564605602404e-05
2.548724572946677e-05,5.514888047759925e-05
2.5491727170364054e-05,5.527213656756737e-05
2.549620939923634e-05,5.539597255021439e-05
2.5500692416222184e-05,5.5523226589686186e-05
2.5505176221460154e-05,5.565050300432301e-05
2.5509660815088846e-05,5.5777801798059273e-05
2.551414619724689e-05,5.590512297482987e-05
2.5518632368072933e-05,5.6032466538570487e-05
2.5523119327705644e-05,5.615983249321739e-05
2.552760707628372e-05,5.628722084270756e-05
2.5532095613945884e-05,5.641463159097869e-05
2.553658494083088e-05,5.654206474196926e-05
2.5541075057077478e-05,5.666952029961825e-05
2.5545565962824468e-05,5.679699826786545e-05
2.5550057658210672e-05,5.6924498650651335e-05
2.5554550143374933e-05,5.7052021451917115e-05
2.5559043418456124e-05,5.717956667560478e-05
2.556353748359312e-05,5.730713432565653e-05
2.5568032338924856e-05,5.743472440601589e-05
2.5572527984590258e-05,5.756233692062659e-05
2.55770244207283e-05,5.769253813880519e-05
2.5581521647477968e-05,5.782425354134957e-05
2.5586019664978283e-05,5.795599210350375e-05
2.5590518473368273e-05,5.808775382933981e-05
2.5595018072786995e-05,5.8219538722930374e-05
2.559951846337356e-05,5.8351346788349547e-05
2.5604019645267056e-05,5.848317802967127e-05
2.5608521618606625e-05,5.861503245097055e-05
2.561302438353144e-05,5.874691005632344e-05
2.5617527940180666e-05,5.887881084980615e-05
2.5622032288693532e-05,5.9010734835495986e-05
2.562653742920926e-05,5.91426820174709e-05
2.5631043361867115e-05,5.927465239980942e-05
2.563555008680637e-05,5.940664598659084e-05
2.5640057604166342e-05,5.9538662781895215e-05
2.5644565914086358e-05,5.9670702789803346e-05
2.564907501670578e-05,5.980276601439682e-05
2.5653584912163985e-05,5.9935616935528354e-05
2.5658095600600377e-05,6.007188921841069e-05
2.5662607082154386e-05,6.020818546214213e-05
2.5667119356965467e-05,6.034450567093556e-05
2.5671632425173105e-05,6.048084984900511e-05
2.5676146286916794e-05,6.061721800056491e-05
2.5680660942336067e-05,6.075361012983045e-05
2.5685176391570477e-05,6.0890026241017885e-05
2.5689692634759603e-05,6.102646633834379e-05
2.5694209672043042e-05,6.116293042602558e-05
2.5698727503560415e-05,6.129941850828156e-05
2.5703246129451385e-05,6.143593058933081e-05
2.570776554985562e-05,6.157246667339302e-05
2.5712285764912825e-05,6.170902676468872e-05
2.571680677476272e-05,6.184561086743896e-05
2.5721328579545056e-05,6.198221898586567e-05
2.57258511793996e-05,6.211885112419164e-05
2.5730374574466163e-05,6.225550728664048e-05
2.5734898764884556e-05,6.239557649703722e-05
2.573942375079463e-05,6.253655060458524e-05
2.5743949532336263e-05,6.267754949970744e-05
2.574847610964934e-05,6.281857318676205e-05
2.5753003482873795e-05,6.295962167010857e-05
2.575753165214956e-05,6.310069495410658e-05
2.5762060617616614e-05,6.324179304311696e-05
2.5766590379414952e-05,6.338291594150137e-05
2.5771120937684588e-05,6.352406365362164e-05
2.5775652292565573e-05,6.366523618384122e-05
2.578018444419797e-05,6.380643353652358e-05
2.5784717392721876e-05,6.39476557160334e-05
2.578925113827741e-05,6.408890272673606e-05
2.579378568100471e-05,6.423017457299754e-05
2.5798321021043945e-05,6.437147125918468e-05
2.5802857158535307e-05,6.45127927896652e-05
2.5807394093619014e-05,6.465413916880735e-05
2.5811931826435312e-05,6.479753326398661e-05
2.5816470357124456e-05,6.494330772157999e-05
2.582100968582674e-05,6.508910781079633e-05
2.5825549812682484e-05,6.523493353614242e-05
2.5830090737832024e-05,6.538078490212588e-05
2.5834632461415725e-05,6.552666191325506e-05
2.5839174983573985e-05,6.567256457403951e-05
2.58437183044472e-05,6.581849288898874e-05
2.5848262424175825e-05,6.596444686261379e-05
2.585280734290031e-05,6.611042649942614e-05
2.5857353060761152e-05,6.625643180393818e-05
2.5861899577898865e-05,6.640246278066334e-05
2.586644689445398e-05,6.654851943411519e-05
2.587099501056706e-05,6.669460176880863e-05
2.58755439263787e-05,6.684070978925938e-05
2.5880093642029497e-05,6.698684349998347e-05
2.5884644157660102e-05,6.713300290549835e-05
2.5889195473411175e-05,6.728002975576759e-05
2.589374758942339e-05,6.743072938610698e-05
2.5898300505837463e-05,6.758145551406562e-05
2.5902854222794134e-05,6.773220814430299e-05
2.5907408740434156e-05,6.788298728147868e-05
2.5911964058898318e-05,6.80337929302536e-05
2.5916520178327435e-05,6.818462509528936e-05
2.5921077098862327e-05,6.833548378124799e-05
2.5925634820643864e-05,6.848636899279301e-05
2.593019334381292e-05,6.86372807345882e-05
2.5934752668510416e-05,6.878821901129862e-05
2.5939312794877287e-05,6.893918382759003e-05
2.5943873723054473e-05,6.909017518812834e-05
2.5948435453182972e-05,6.924119309758139e-05
2.5952997985403784e-05,6.939223756061693e-05
2.5957561319857947e-05,6.954330858190418e-05
2.5962125456686516e-05,6.969440616611279e-05
2.596669039603057e-05,6.984553031791311e-05
2.597125613803122e-05,7.000114144794591e-05
2.5975822682829603e-05,7.015692082943703e-05
2.598039003056686e-05,7.031272760172351e-05
2.5984958181384185e-05,7.046856176962178e-05
2.5989527135422784e-05,7.062442333794866e-05
2.599409689282388e-05,7.078031231152199e-05
2.5998667453728735e-05,7.093622869516064e-05
2.6003238818278628e-05,7.109217249368393e-05
2.6007810986614866e-05,7.124814371191233e-05
2.6012383958878774e-05,7.140414235466707e-05
2.601695773521171e-05,7.156016842677001e-05
2.6021532315755064e-05,7.171622193304452e-05
2.602610770065022e-05,7.18723028783139e-05
2.6030683890038628e-05,7.202841126740306e-05
2.603526088406173e-05,7.218454710513732e-05
2.6039838682861016e-05,7.234071039634327e-05
2.6044417286577976e-05,7.249690114584765e-05
2.6048996695354154e-05,7.265692394431663e-05
2.6053576909331097e-05,7.281788619803968e-05
2.6058157928650382e-05,7.297887675386609e-05
2.6062739753453615e-05,7.313989561677248e-05
2.6067322383882427e-05,7.330094279173598e-05
2.607190582007847e-05,7.34620182837346e-05
2.6076490062183422e-05,7.362312209774767e-05
2.608107511033899e-05,7.378425423875483e-05
2.6085660964686895e-05,7.394541471173682e-05
2.60902476253689e-05,7.410660352167548e-05
2.609483509252678e-05,7.426782067355316e-05
2.6099423366302328e-05,7.442906617235299e-05
2.6104012446837387e-05,7.459034002305965e-05
2.6108602334273806e-05,7.475164223065825e-05
2.6113193028753455e-05,7.491297280013438e-05
2.6117784530418244e-05,7.507433173647532e-05
2.6122376839410105e-05,7.523571904466884e-05
2.612696995587098e-05,7.540076472281489e-05
2.6131563879942862e-05,7.556740353456186e-05
2.6136158611767738e-05,7.573407164652517e-05
2.6140754151487638e-05,7.59007690638569e-05
2.614535049924463e-05,7.606749579171012e-05
2.614994765518077e-05,7.6234251835238e-05
2.6154545619438177e-05,7.640103719959551e-05
2.6159144392158974e-05,7.6567851889938e-05
2.6163743973485313e-05,7.673469591142194e-05
2.616834436355937e-05,7.690156926920464e-05
2.6172945562523347e-05,7.70684719684442e-05
2.617754757051948e-05,7.72354040142999e-05
2.6182150387690014e-05,7.740236541193177e-05
2.6186754014177223e-05,7.756935616650058e-05
2.619135845012342e-05,7.773637628316838e-05
2.619596369567093e-05,7.790342576709789e-05
2.6200569750962104e-05,7.807050462345262e-05
2.620517661613932e-05,7.823761285739742e-05
2.6209784291344975e-05,7.840685964903292e-05
2.6214392776721507e-05,7.857935582913999e-05
2.6219002072411362e-05,7.875188233936865e-05
2.6223612178557022e-05,7.892443918505188e-05
2.6228223095300985e-05,7.909702637152365e-05
2.6232834822785786e-05,7.926964390411883e-05
2.6237447361153974e-05,7.944229178817315e-05
2.6242060710548124e-05,7.961497002902321e-05
2.6246674871110854e-05,7.978767863200706e-05
2.6251289842984774e-05,7.996041760246284e-05
2.625590562631254e-05,8.013318694573007e-05
2.6260522221236844e-05,8.030598666714965e-05
2.6265139627900374e-05,8.047881677206263e-05
2.6269757846445868e-05,8.065167726581148e-05
2.6274376877016082e-05,8.082456815373952e-05
2.6278996719753785e-05,8.099748944119092e-05
2.6283617374801786e-05,8.117044113351078e-05
2.6288238842302916e-05,8.134342323604534e-05
2.629286112240003e-05,8.151731891047801e-05
2.6297484215236008e-05,8.169582778594963e-05
2.6302108120953745e-05,8.187436804875918e-05
2.630673283969618e-05,8.205293970442546e-05
2.631135837160626e-05,8.223154275846844e-05
2.6315984716826975e-05,8.241017721640882e-05
2.632061187550132e-05,8.258884308376841e-05
2.632523984777234e-05,8.276754036607018e-05
2.6329868633783068e-05,8.294626906883734e-05
2.63344982336766e-05,8.312502919759499e-05
2.6339128647596045e-05,8.330382075786877e-05
2.634375987568452e-05,8.348264375518493e-05
2.634839191808519e-05,8.36614981950715e-05
2.6353024774941237e-05,8.384038408305694e-05
2.635765844639586e-05,8.401930142467042e-05
2.63622929325923e-05,8.4198250225443e-05
2.63669282336738e-05,8.437723049090571e-05
2.6371564349783656e-05,8.455624222659133e-05
2.6376201281065165e-05,8.473528543803305e-05
2.6380839027661667e-05,8.491993971093003e-05
2.6385477589716512e-05,8.510465192723715e-05
2.639011696737309e-05,8.528939662161995e-05
2.6394757160774808e-05,8.547417379978916e-05
2.6399398170065094e-05,8.565898346745611e-05
2.640403999538741e-05,8.584382563033371e-05
2.6408682636885236e-05,8.602870029413549e-05
2.6413326094702083e-05,8.621360746457609e-05
2.6417970368981485e-05,8.639854714737124e-05
2.6422615459867e-05,8.658351934823761e-05
2.6427261367502212e-05,8.676852407289282e-05
2.6431908092030735e-05,8.695356132705555e-05
2.6436555633596203e-05,8.713863111644568e-05
2.644120399234227e-05,8.732373344678371e-05
2.644585316841263e-05,8.750886832379118e-05
2.645050316195099e-05,8.769403575319126e-05
2.645515397310108e-05,8.787923574070719e-05
2.6459805602006672e-05,8.806446829206389e-05
2.6464458048811543e-05,8.825488646066908e-05
2.6469111313659513e-05,8.844593170979242e-05
2.6473765396694415e-05,8.863701055053287e-05
2.647842029806011e-05,8.882812298879685e-05
2.6483076017900488e-05,8.901926903049178e-05
2.6487732556359458e-05,8.921044868152617e-05
2.6492389913580965e-05,8.940166194780979e-05
2.649704808970897e-05,8.9592908835253e-05
2.650170708488746e-05,8.978418934976755e-05
2.650636689926045e-05,8.997550349726605e-05
2.6511027532971987e-05,9.016685128366234e-05
2.651568898616612e-05,9.035823271487083e-05
2.6520351258986948e-05,9.054964779680757e-05
2.6525014351578595e-05,9.074109653538958e-05
2.6529678264085185e-05,9.093257893653435e-05
2.6534342996650895e-05,9.112409500616075e-05
2.6539008549419915e-05,9.131564475018915e-05
2.6543674922536465e-05,9.150722817454041e-05
2.6548342116144774e-05,9.170393864228133e-05
2.655301013038913e-05,9.19014809138097e-05
2.655767896541381e-05,9.20990579193309e-05
2.6562348621363142e-05,9.229666966495248e-05
2.656701909838146e-05,9.249431615678266e-05
2.6571690396613143e-05,9.269199740093089e-05
2.6576362516202577e-05,9.288971340350776e-05
2.6581035457294187e-05,9.30874641706247e-05
2.6585709220032417e-05,9.328524970839472e-05
2.6590383804561742e-05,9.348307002293141e-05
2.659505921102665e-05,9.368092512034944e-05
2.659973543957167e-05,9.38788150067649e-05
2.6604412490341344e-05,9.407673968829462e-05
2.6609090363480254e-05,9.427469917105705e-05
2.6613769059132977e-05,9.447269346117058e-05
2.6618448577444156e-05,9.467072256475595e-05
2.6623128918558435e-05,9.486878648793428e-05
2.6627810082620478e-05,9.506688523682784e-05
2.6632492069774997e-05,9.527044381973398e-05
2.6637174880166713e-05,9.547465004554837e-05
2.6641858513940376e-05,9.56788921770833e-05
2.6646542971240755e-05,9.588317022065206e-05
2.6651228252212666e-05,9.608748418256927e-05
2.6655914357000923e-05,9.62918340691504e-05
2.666060128575039e-05,9.64962198867123e-05
2.6665289038605932e-05,9.670064164157236e-05
2.6669977615712455e-05,9.690509934004953e-05
2.6674667017214895e-05,9.710959298846411e-05
2.66793572432582e-05,9.731412259313681e-05
2.668404829398735e-05,9.751868816039017e-05
2.668874016954735e-05,9.77232896965472e-05
2.6693432870083233e-05,9.792792720793264e-05
2.6698126395740056e-05,9.813260070087193e-05
2.6702820746662893e-05,9.833731018169138e-05
2.670751592299686e-05,9.854205565671942e-05
2.671221192488709e-05,9.874683713228463e-05
2.6716908752478734e-05,9.895782772796327e-05
2.672160640591698e-05,9.916886781444245e-05
2.6726304885347032e-05,9.937994500824445e-05
2.6731004190914135e-05,9.95910593158942e-05
2.673570432276354e-05,9.980221074391728e-05
2.6740405281040537e-05,0.00010001339929884046
2.6745107065890437e-05,0.000100224624987192
2.6749809677458575e-05,0.0001004358878155009
2.6754513115890314e-05,0.00010064718779029768
2.6759217381331044e-05,0.0001008585249181138
2.6763922473926182e-05,0.00010106989920548217
2.676862839382116e-05,0.00010128131065893587
2.677333514116144e-05,0.00010149275928501032
2.677804271609252e-05,0.00010170424509024159
2.678275111875992e-05,0.00010191576808116698
2.6787460349309172e-05,0.00010212732826432458
2.679217040788584e-05,0.00010233892564625406
2.6796881294635527e-05,0.00010255158696742554
2.680159300970385e-05,0.00010276959549526695
2.6806305553236444e-05,0.00010298764235569692
2.6811018925378986e-05,0.0001032057275554558
2.6815733126277174e-05,0.00010342385110128482
2.682044815607672e-05,0.00010364201299992627
2.682516401492338e-05,0.00010386021325812379
2.6829880702962913e-05,0.000104078451882622
2.6834598220341127e-05,0.00010429672888016714
2.6839316567203842e-05,0.00010451504425750625
2.6844035743696905e-05,0.0001047333980213875
2.68487557499662e-05,0.00010495179017856085
2.685347658615761e-05,0.0001051702207357766
2.6858198252417076e-05,0.00010538868969978683
2.6862920748890544e-05,0.00010560719707734469
2.6867644075723997e-05,0.0001058257428752046
2.6872368233063422e-05,0.0001060443271001214
2.687709322105486e-05,0.00010626294975885227
2.6881819039844365e-05,0.00010648414288244752
2.6886545689578014e-05,0.00010670933287433192
2.6891273170401908e-05,0.00010693456246152673
2.6896001482462192e-05,0.00010715983165099434
2.690073062590501e-05,0.00010738514044969762
2.6905460600876546e-05,0.00010761048886460123
2.691019140752301e-05,0.00010783587690267099
2.691492304599064e-05,0.00010806130457087391
2.6919655516425694e-05,0.00010828677187617802
2.6924388818974455e-05,0.00010851227882555294
2.6929122953783235e-05,0.00010873782542596907
2.693385792099837e-05,0.00010896341168439834
2.6938593720766228e-05,0.00010918903760781401
2.694333035323319e-05,0.00010941470320319016
2.6948067818545667e-05,0.00010964040847750246
2.6952806116850113e-05,0.00010986615343772774
2.695754524829298e-05,0.00011009193809084387
2.6962285213020773e-05,0.0001103177624438304
2.6967026011179994e-05,0.0001105481570323574
2.6971767642917202e-05,0.00011078070748199202
2.697651010837895e-05,0.00011101329882113117
2.698125340771184e-05,0.00011124593105696469
2.6985997541062482e-05,0.00011147860419668339
2.6990742508577542e-05,0.00011171131824747983
2.6995488310403673e-05,0.00011194407321654686
2.7000234946687586e-05,0.00011217686911107965
2.7004982417576e-05,0.00011240970593827397
2.700973072321566e-05,0.00011264258370532706
2.701447986375334e-05,0.00011287550241943722
2.701922983933585e-05,0.00011310846208780441
2.7023980650110007e-05,0.0001133414627176295
2.7028732296222673e-05,0.0001135745043161152
2.7033484777820717e-05,0.00011380758689046438
2.703823809505104e-05,0.00011404071044788204
2.7042992248060585e-05,0.00011427387499557458
2.70477472369963e-05,0.0001145073577810707
2.7052503062005167e-05,0.00011474828192688993
2.7057259723234197e-05,0.00011498924843456673
2.7062017220830413e-05,0.0001152302573115492
2.7066775554940884e-05,0.00011547130856528775
2.7071534725712692e-05,0.00011571240220323324
2.707629473329295e-05,0.00011595353823283809
2.7081055577828795e-05,0.00011619471666155624
2.708581725946738e-05,0.00011643593749684237
2.70905797783559e-05,0.0001166772007461531
2.7095343134641575e-05,0.00011691850641694628
2.7100107328471636e-05,0.00011715985451668055
2.7104872359993355e-05,0.00011740124505281658
2.7109638229354018e-05,0.00011764267803281563
2.7114404936700946e-05,0.00011788415346414078
2.7119172482181487e-05,0.00011812567135425635
2.7123940865943004e-05,0.00011836723171062786
2.7128710088132895e-05,0.00011860883454072217
2.7133480148898586e-05,0.00011885047985200762
2.713825104838752e-05,0.00011909216765195347
2.7143022786747167e-05,0.00011933583137432683
2.7147795364125028e-05,0.00011958549012400186
2.715256878066863e-05,0.00011983519277134582
2.715734303652553e-05,0.00012008493932407729
2.71621181318433e-05,0.00012033472978991599
2.7166894066769533e-05,0.00012058456417658308
2.7171670841451875e-05,0.00012083444249180154
2.717644845603797e-05,0.0001210843647432951
2.7181226910675497e-05,0.00012133433093878897
2.718600620551218e-05,0.0001215843410860107
2.719078634069573e-05,0.00012183439519268713
2.7195567316373915e-05,0.0001220844932665484
2.720034913269452e-05,0.00012233463531532507
2.720513178980536e-05,0.00012258482134674958
2.7209915287854267e-05,0.00012283505136855504
2.7214699626989105e-05,0.0001230853253884765
2.721948480735776e-05,0.00012333564341425023
2.7224270829108152e-05,0.00012358600545361368
2.7229057692388217e-05,0.00012383641151430584
2.723384539734592e-05,0.00012408686160406688
2.7238633944129263e-05,0.00012434159423111267
2.7243423332886256e-05,0.00012460023055993938
2.724821356376495e-05,0.00012485891236496886
2.7253004636913403e-05,0.00012511763965419683
2.7257796552479734e-05,0.00012537641243562158
2.7262589310612042e-05,0.00012563523071724107
2.72673829114585e-05,0.00012589409450705654
2.727217735516726e-05,0.000126153003813069
2.727697264188654e-05,0.0001264119586432821
2.728176877176456e-05,0.00012667095900569997
2.7286565744949575e-05,0.00012693000490832898
2.7291363561589864e-05,0.0001271890963591764
2.7296162221833725e-05,0.0001274482333662505
2.7300961725829504e-05,0.00012770741593756216
2.7305762073725542e-05,0.00012796664408112237
2.7310563265670235e-05,0.00012822591780494455
2.731536530181199e-05,0.00012848523711704308
2.732016818229925e-05,0.00012874460202543382
2.732497190728046e-05,0.00012900401253813362
2.732977647690411e-05,0.00012926346866316113
2.7334581891318732e-05,0.0001295302058807234
2.7339388150672848e-05,0.00012979806751535632
2.734419525511504e-05,0.00013006597624828413
2.7349003204793885e-05,0.0001303339320877873
2.735381199985801e-05,0.00013060193504214914
2.735862164045606e-05,0.0001308699851196539
2.7363432126736695e-05,0.0001311380823285869
2.7368243458848628e-05,0.0001314062266772357
2.7373055636940574e-05,0.00013167441817388896
2.737786866116128e-05,0.00013194265682683616
2.7382682531659527e-05,0.00013221094264436926
2.7387497248584116e-05,0.00013247927563478143
2.739231281208387e-05,0.0001327476558063667
2.739712922230765e-05,0.00013301608316742126
2.7401946479404333e-05,0.00013328455772624223
2.740676458352282e-05,0.00013355307949112867
2.741158353481205e-05,0.0001338216484703805
2.7416403333420976e-05,0.00013409026467229971
2.7421223979498587e-05,0.00013435892810518944
2.7426045473193893e-05,0.00013463007457666177
2.7430867814655934e-05,0.0001349073652961277
2.743569100403377e-05,0.00013518470477181016
2.744051504147649e-05,0.00013546209301228257
2.744533992713321e-05,0.00013573953002611895
2.7450165661153083e-05,0.00013601701582189552
2.745499224368526e-05,0.00013629455040818894
2.7459819674878945e-05,0.0001365721337935788
2.7464647954883355e-05,0.00013684976598664497
2.7469477083847743e-05,0.0001371274469959696
2.7474307061921376e-05,0.00013740517683013593
2.7479137889253556e-05,0.00013768295549772903
2.7483969565993607e-05,0.0001379607830073351
2.7488802092290886e-05,0.0001382386593675424
2.749363546829476e-05,0.00013851658458693985
2.7498469694154654e-05,0.0001387945586741191
2.750330477001998e-05,0.00013907258163767199
2.75081406960402e-05,0.00013935065348619276
2.75129774723648e-05,0.00013962877422827655
2.751781509914329e-05,0.00013990694387252097
2.7522653576525198e-05,0.00014019193155521617
2.7527492904660097e-05,0.00014047901113952628
2.7532333083697573e-05,0.00014076614120123632
2.7537174113787235e-05,0.0001410533217492212
2.7542015995078727e-05,0.0001413405527923582
2.754685872772172e-05,0.000141627834339526
2.7551702311865908e-05,0.0001419151663996049
2.7556546747661002e-05,0.0001422025489814762
2.756139203525676e-05,0.00014248998209402333
2.7566238174802946e-05,0.00014277746574613132
2.757108516644936e-05,0.00014306499994668628
2.7575933010345835e-05,0.0001433525847045766
2.7580781706642217e-05,0.00014364022002869137
2.7585631255488383e-05,0.00014392790592792184
2.759048165703424e-05,0.00014421564241116067
2.7595332911429712e-05,0.0001445034294873019
2.7600185018824768e-05,0.00014479126716524193
2.7605037979369382e-05,0.0001450791554538774
2.7609891793213568e-05,0.0001453670943621074
2.7614746460507366e-05,0.00014565687255600448
2.761960198140083e-05,0.0001459539489947496
2.762445835604406e-05,0.0001462510776686482
2.7629315584587152e-05,0.00014654825858688417
2.7634173667180273e-05,0.0001468454917586447
2.7639032603973572e-05,0.00014714277719311662
2.764389239511725e-05,0.0001474401148994899
2.7648753040761536e-05,0.00014773750488695562
2.765361454105666e-05,0.00014803494716470573
2.7658476896152917e-05,0.00014833244174193523
2.7663340106200587e-05,0.00014862998862783932
2.7668204171350017e-05,0.00014892758783161626
2.7673069091751537e-05,0.0001492252393624641
2.7677934867555544e-05,0.00014952294322958444
2.768280149891244e-05,0.00014982069944217917
2.768766898597265e-05,0.00015011850800945213
2.7692537328886648e-05,0.00015041636894060927
2.7697406527804905e-05,0.00015071428224485757
2.770227658287794e-05,0.00015101224793140548
2.7707147494256288e-05,0.00015131026600946406
2.7712019262090517e-05,0.00015161502586806552
2.7716891886531216e-05,0.00015192263072310292
2.7721765367729004e-05,0.00015223028966451253
2.772663970583453e-05,0.00015253800270180422
2.7731514900998455e-05,0.0001528457698444894
2.7736390953371476e-05,0.00015315359110208146
2.7741267863104325e-05,0.00015346146648409576
2.7746145630347752e-05,0.00015376939600004897
2.7751024255252523e-05,0.00015407737965945933
2.7755903737969457e-05,0.00015438541747184731
2.776078407864937e-05,0.00015469350944673425
2.776566527744312e-05,0.00015500165559364343
2.77705473345016e-05,0.00015530985592210068
2.7775430249975717e-05,0.00015561811044163232
2.778031402401639e-05,0.0001559264191617664
2.7785198656774603e-05,0.00015623478209203376
2.779008414840133e-05,0.00015654319924196584
2.7794970499047596e-05,0.0001568516706210962
2.7799857708864435e-05,0.00015716019623895984
2.780474577800292e-05,0.0001574687761050938
2.7809634706614148e-05,0.0001577856600842079
2.7814524494849243e-05,0.0001581040886118728
2.781941514285934e-05,0.0001584225731290429
2.7824306650795627e-05,0.00015874111364556348
2.7829199018809303e-05,0.0001590597101712809
2.7834092247051592e-05,0.000159378362716043
2.7838986335673757e-05,0.00015969707128970004
2.7843881284827067e-05,0.00016001583590210318
2.7848777094662834e-05,0.0001603346565631058
2.7853673765332398e-05,0.00016065353328256323
2.7858571296987117e-05,0.00016097246607033237
2.7863469689778374e-05,0.0001612914549362712
2.7868368943857593e-05,0.00016161049989024052
2.7873269059376208e-05,0.00016192960094210212
2.787817003648568e-05,0.00016224875810171946
2.788307187533752e-05,0.00016256797137895865
2.788797457608324e-05,0.00016288724078368646
2.7892878138874384e-05,0.00016320656632577165
2.7897782563862528e-05,0.00016352594801508517
2.790268785119927e-05,0.0001638457820816657
2.7907594001036247e-05,0.0001641752776491909
2.7912501013525104e-05,0.00016450483115214661
2.791740888881753e-05,0.0001648344426007202
2.7922317627065225e-05,0.00016516411200509975
2.792722722841992e-05,0.0001654938393754758
2.7932137693033387e-05,0.00016582362472204095
2.7937049021057406e-05,0.00016615346805498878
2.7941961212643794e-05,0.00016648336938451536
2.7946874267944393e-05,0.00016681332872081807
2.795178818711106e-05,0.00016714334607409616
2.7956702970295704e-05,0.000167473421454551
2.7961618617650238e-05,0.00016780355487238562
2.7966535129326606e-05,0.00016813374633780444
2.797145250547679e-05,0.00016846399586101436
2.7976370746252788e-05,0.00016879430345222328
2.7981289851806628e-05,0.000169124669121642
2.7986209822290364e-05,0.00016945509287948185
2.7991130657856083e-05,0.00016978557473595708
2.799605235865588e-05,0.0001701161147012827
2.8000974924841903e-05,0.00017044961878960938
2.8005898356566302e-05,0.00017079054474672316
2.8010822653981274e-05,0.0001711315306490807
2.8015747817239026e-05,0.00017147257650722235
2.802067384649181e-05,0.00017181368233169024
2.802560074189189e-05,0.00017215484813302848
2.803052850359156e-05,0.00017249607392178244
2.8035457131743143e-05,0.0001728373597085001
2.8040386626498983e-05,0.00017317870550373056
2.8045316988011472e-05,0.00017352011131802587
2.8050248216432987e-05,0.00017386157716193796
2.8055180311915977e-05,0.00017420310304602305
2.8060113274612894e-05,0.00017454468898083753
2.8065047104676218e-05,0.0001748863349769404
2.8069981802258456e-05,0.0001752280410448917
2.807491736751215e-05,0.00017556980719525477
2.8079853800589863e-05,0.00017591163343859338
2.8084791101644182e-05,0.00017625351978547385
2.8089729270827722e-05,0.0001765954662464639
2.8094668308293135e-05,0.00017693747283213396
2.8099608214193084e-05,0.0001772856244376766
2.8104548988680278e-05,0.00017763829434985816
2.810949063190742e-05,0.00017799102627223063
2.811443314402728e-05,0.00017834382021569812
2.811937652519263e-05,0.00017869667619116556
2.8124320775556274e-05,0.00017904959420954046
2.8129265895271043e-05,0.00017940257428173106
2.8134211884489797e-05,0.0001797556164186491
2.8139158743365427e-05,0.00018010872063120738
2.8144106472050835e-05,0.00018046188693032018
2.8149055070698965e-05,0.00018081511532690462
2.8154004539462785e-05,0.00018116840583187922
2.8158954878495285e-05,0.0001815217584561646
2.816390608794949e-05,0.00018187517321068328
2.8168858167978444e-05,0.00018222865010635963
2.8173811118735216e-05,0.00018258218915411987
