time_days,Nuclei:Sb130 top 11
1.2445751368641096e-05,114742.12615366068
1.2447939714128599e-05,116007.81704286576
1.2450128444394472e-05,117310.07967474347
1.2452317559506374e-05,118629.0686064853
1.2454507059531978e-05,119982.84112952562
1.2456696944538955e-05,121357.33594700164
1.2458887214595002e-05,122766.42758132539
1.246107786976782e-05,124198.74225995028
1.2463268910125127e-05,125667.21904707371
1.2465460335734648e-05,127159.78013153709
1.2467652146664122e-05,128691.98490319632
1.2469844342981302e-05,130247.33843147595
1.2472036924753952e-05,131847.91257814897
1.2474229892049842e-05,133468.73152790163
1.2476423244936762e-05,135142.6387502113
1.2478616983482511e-05,136831.7310480159
1.2480811107754901e-05,138584.28329417954
1.248300561782175e-05,140347.16245705535
1.2485200513750897e-05,142181.48624883385
1.2487395795610185e-05,144031.54159148122
1.2489591463467476e-05,145943.44810657753
1.249178751739064e-05,147887.04432741698
1.2493983957447554e-05,149879.97376044266
1.2496180783706116e-05,151923.94272780445
1.2498377996234234e-05,154001.52048044527
1.2500575595099823e-05,156157.71152999997
1.2502773580370815e-05,158329.12773327105
1.250497195211515e-05,160591.28483564284
1.2507170710400784e-05,162867.31656166294
1.250936985529568e-05,165246.27584606982
1.2511569386867819e-05,167639.05307888257
1.2513769305185187e-05,170137.47179698836
1.2515969610315787e-05,172663.46965739783
1.2518170302327637e-05,175280.38072441836
1.252037138128876e-05,177951.00321747668
1.252257284726719e-05,180691.4433790827
1.2524774700330979e-05,183518.86247812412
1.252697694054819e-05,186388.11138534528
1.2529179567986894e-05,189385.32687431655
1.253138258271518e-05,192426.64002340674
1.2533585984801139e-05,195569.8199575262
1.2535789774312888e-05,198803.6138169121
1.2537993951318543e-05,202093.510721045
1.2540198515886242e-05,205534.84539121695
1.2542403468084125e-05,209042.82526873887
1.2544608807980353e-05,212643.37753561873
1.254681453564309e-05,216386.95751350737
1.2549020651140526e-05,220212.0165775983
1.2551227154540848e-05,224151.66810614034
1.2553434045912263e-05,228243.4928295942
1.2555641325322988e-05,232434.64007146162
1.2557848992841253e-05,236744.1194245378
1.2560057048535299e-05,241237.363573037
1.2562265492473376e-05,245850.67766116158
1.2564474324723753e-05,250591.02766267714
1.2566683545354705e-05,255519.36337554004
1.2568893154434525e-05,260619.09414514693
1.2571103152031512e-05,265871.41270670533
1.2573313538213977e-05,271285.2421053886
1.2575524313050249e-05,276920.6652954103
1.257773547660866e-05,282762.8586708672
1.2579947028957568e-05,288798.11592016503
1.2582158970165325e-05,295037.8554171269
1.2584371300300309e-05,301494.25263768015
1.2586584019430906e-05,308234.29173129145
1.2588797127625513e-05,315229.2790569533
1.2591010624952534e-05,322482.3975859803
1.2593224511480399e-05,330009.22608155245
1.2595438787277536e-05,337826.39955209807
1.2597653452412392e-05,345951.6884230576
1.2599868506953426e-05,354404.08387656097
1.2602083950969105e-05,363234.83374075784
1.2604299784527914e-05,372443.94547061634
1.2606516007698341e-05,382042.1914821785
1.2608732620548896e-05,392053.89765608375
1.2610949623148096e-05,402505.0887896905
1.2613167015564472e-05,413423.6169713718
1.2615384797866561e-05,424839.29995109705
1.2617602970122923e-05,436784.0702938028
1.2619821532402122e-05,449292.13615605846
1.2622040484772732e-05,462400.1545890761
1.2624259827303348e-05,476147.4183416787
1.2626479560062572e-05,490576.0572086084
1.2628699683119015e-05,505775.2607455136
1.2630920196541303e-05,521731.357228333
1.2633141100398076e-05,538516.2480771095
1.2635362394757988e-05,556193.436704474
1.2637584079689697e-05,574831.0500809617
1.2639806155261878e-05,594502.76991582
1.2642028621543217e-05,615288.5743129157
1.2644251478602414e-05,637275.431834994
1.264647472650818e-05,660558.0091167465
1.264869836532924e-05,685239.4279412358
1.2650922395134324e-05,711432.0924721151
1.2653146815992178e-05,739258.6005338264
1.2655371627971568e-05,768852.7505032298
1.265759683114126e-05,800360.5355168346
1.2659822425570041e-05,833939.8125006424
1.2662048411326702e-05,869764.7747875537
1.2664274788480056e-05,908023.4759739905
1.2666501557098915e-05,948920.4968293406
1.2668728717252117e-05,993036.0294258165
1.2670956269008502e-05,1040217.1411932505
1.2673184212436931e-05,1090874.560826108
1.2675412547606265e-05,1145596.991522888
1.2677641274585387e-05,1204182.0553207246
1.2679870393443192e-05,1267948.318064426
1.2682099904248582e-05,1336320.9874737717
1.2684329807070474e-05,1410846.4850251926
1.2686560101977795e-05,1491052.080121491
1.2688790789039487e-05,1578705.3826562376
1.2691021868324503e-05,1673228.456951743
1.2693253339901805e-05,1776970.1062254233
1.2695485203840376e-05,1889177.9053967628
1.2697717460209199e-05,2012330.9442358837
1.269995010907728e-05,2146378.577434928
1.270218315051363e-05,2292948.224150587
1.2704416584587273e-05,2453842.477310986
1.270665041136725e-05,2629333.863189025
1.2708884630922609e-05,2822018.0150506212
1.2711119243322413e-05,3033886.021512681
1.2713354248635736e-05,3266257.3181658443
1.2715589646931661e-05,3521113.205548847
1.2717825438279293e-05,3800543.2482222896
1.2720061622747737e-05,4106708.759319506
1.2722298200406118e-05,4441813.135508964
1.272453517132357e-05,4808000.097865587
1.272677253556924e-05,5207753.295750965
1.2729010293212288e-05,5642919.671558814
1.2731248444321885e-05,6115033.444139354
1.2733486988967213e-05,6625580.058252207
1.2735725927217473e-05,7175648.266881529
1.2737965259141866e-05,7766041.301453228
1.2740204984809617e-05,8396980.435154712
1.2742445104289954e-05,9067654.61625847
1.2744685617652126e-05,9778751.10365567
1.2746926524965384e-05,10527523.244372493
1.2749167826299002e-05,11312351.693040742
1.2751409521722259e-05,12131526.975910753
1.2753651611304444e-05,12982950.828656206
1.275589409511487e-05,13864799.764229067
1.275813697322285e-05,14775426.123625407
1.276038024569771e-05,15713613.253455644
1.2762623912608801e-05,16676881.790729668
1.2764867974025468e-05,17663616.215584796
1.2767112430017083e-05,18672730.518473424
1.2769357280653024e-05,19705137.604402028
1.2771602526002678e-05,20757364.034932636
1.277384816613545e-05,21831423.84130432
1.2776094201120755e-05,22925290.758093882
1.2778340631028018e-05,24040062.09544516
1.2780587455926685e-05,25174793.56598918
1.27828346758862e-05,26328467.12260396
1.278508229097603e-05,27502346.32180978
1.278733030126565e-05,28695161.7606593
1.2789578706824553e-05,29907513.026764203
1.2791827507722234e-05,31140357.9975636
1.2794076704028206e-05,32391692.338192023
1.2796326295811995e-05,33663435.35024065
1.2798576283143142e-05,34956003.93052621
1.280082666609119e-05,36267887.79204559
1.2803077444725704e-05,37599376.52937745
1.2805328619116255e-05,38950753.76341455
1.2807580189332434e-05,40323945.63430817
1.2809832155443837e-05,41717839.366575815
1.2812084517520075e-05,43132144.48138831
1.281433727563077e-05,44567112.84531342
1.2816590429845556e-05,46022751.48766904
1.281884398023408e-05,47499694.91917414
1.2821097926866004e-05,48997583.171648726
1.2823352269811e-05,50516590.48216815
1.2825607009138747e-05,52056823.000172675
1.2827862144918949e-05,53618588.167394556
1.2830117677221308e-05,55201838.76264838
1.283237360611555e-05,56806730.25662855
1.2834629931671402e-05,58433360.1899228
1.2836886653958613e-05,60081825.83137121
1.2839143773046942e-05,61752224.65021227
1.2841401289006154e-05,63445479.420411974
1.2843659201906036e-05,65161023.603944816
1.284591751181638e-05,66898799.338396296
1.2848176218806992e-05,68658897.54506646
1.2850435322947693e-05,70441407.05190863
1.2852694824308315e-05,72246414.54768784
1.2854954722958698e-05,74074004.56143726
1.28572150189687e-05,75924259.45663136
1.2859475712408185e-05,77797259.4356775
1.286173680334704e-05,79693082.54950158
1.2863998291855153e-05,81611804.71077664
1.286626017800243e-05,83553499.70942709
1.2868522461858791e-05,85518239.22978322
1.287078514349416e-05,87506092.86854994
1.2873048222978482e-05,89517128.15303853
1.2875311700381712e-05,91551410.56019652
1.2877575575773814e-05,93609003.53600138
1.2879839849224767e-05,95689968.51446176
1.2882104520804565e-05,97794364.93764575
1.2884369590583207e-05,99923034.40753485
1.2886635058630711e-05,102075619.9000102
1.2888900925017104e-05,104251812.12510276
1.2891167189812427e-05,106451662.46564834
1.2893433853086732e-05,108675220.41751137
1.2895700914910086e-05,110922533.60925716
1.2897968375352564e-05,113193647.8236102
1.2900236234484254e-05,115488607.01853855
1.290250449237526e-05,117807453.3490101
1.2904773149095697e-05,120150227.18820629
1.2907042204715688e-05,122516967.14997105
1.2909311659305374e-05,124907710.11098349
1.2911581512934906e-05,127322491.23283957
1.291385176567445e-05,129761343.98532766
1.2916122417594177e-05,132224300.1690489
1.291839346876428e-05,134711389.93903497
1.2920664919254954e-05,137222641.8276909
1.2922936769136416e-05,139758262.13245994
1.292520901847889e-05,142319174.78267407
1.2927481667352613e-05,144904331.03729331
1.2929754715827835e-05,147513752.93922442
1.293202816397482e-05,150148127.41890892
1.2934302011863841e-05,152804909.9456568
1.2936576259565183e-05,155486937.27829838
1.293885090714915e-05,158195191.43037814
1.294112595468605e-05,160927267.65455413
1.2943401402246207e-05,163683192.28873524
1.294567724989996e-05,166462992.14984447
1.2947953497717656e-05,169266691.9531066
1.2950230145769658e-05,172094313.53693113
1.2952507194126336e-05,174945876.02642164
1.2954784642858074e-05,177822652.30098808
1.2957062492035277e-05,180725977.92839986
1.2959340741728355e-05,183653279.1994276
1.2961619392007726e-05,186604566.34872535
1.2963898442943827e-05,189579848.12872532
1.296617789460711e-05,192579131.8885604
1.2968457747068027e-05,195602423.6444229
1.297073800039706e-05,198649728.14255556
1.2973018654664686e-05,201721668.39381388
1.2975299709941405e-05,204820774.79084554
1.2977581166297728e-05,207943888.5545559
1.297986302380418e-05,211091009.32685325
1.2982145282531289e-05,214262135.75210375
1.2984427942549603e-05,217458676.65025368
1.2986711003929686e-05,220675619.05273506
1.2988994466742107e-05,223922806.2083803
1.2991278331057449e-05,227193623.3130679
1.299356259694631e-05,230485715.60060406
1.2995847264479297e-05,233799053.5848103
1.2998132333727037e-05,237144995.00968722
1.3000417804760155e-05,240512455.39603743
1.3002703677649304e-05,243900895.99258265
1.300498995246514e-05,247313426.1751337
1.3007276629278335e-05,250755898.66294855
1.3009563708159572e-05,254219379.69986135
1.3011851189179546e-05,257703878.444675
1.3014139072408969e-05,261215961.3610555
1.3016427357918556e-05,264754400.15857333
1.3018716045779048e-05,268313833.8811721
1.3021005136061182e-05,271894268.7903767
1.3023294628835722e-05,275505599.299311
1.3025584524173435e-05,279139829.12717515
1.3027874822145105e-05,282795657.5256288
1.303016552282153e-05,286475109.1650097
1.3032456626273516e-05,290184246.9789727
1.3034748132571883e-05,293911566.8329571
1.3037040041787466e-05,297662765.70642483
1.3039332353991103e-05,301443831.5229068
1.304162506925366e-05,305242882.8097354
1.3043918187646006e-05,309066190.77026165
1.3046211709239017e-05,312919046.91571
1.3048505634103597e-05,316789321.62994975
1.3050799962310646e-05,320685339.95797783
1.305309469393109e-05,324609056.169219
1.3055389829035857e-05,328550178.48395777
1.3057685367695895e-05,332518840.54819715
1.305998130998216e-05,336513273.8346532
1.306227765596562e-05,340525071.73674554
1.306457440571726e-05,344566174.9962297
1.3066871559308077e-05,348631123.4972649
1.3069169116809073e-05,352713387.5438222
1.3071467078291269e-05,356826705.27563226
1.3073765443825702e-05,360961944.44588536
1.3076064213483409e-05,365114444.804561
1.3078363387335455e-05,369299736.35394925
1.3080662965452906e-05,373505026.05149275
1.3082962947906846e-05,377727518.36884815
1.3085263334768367e-05,381984533.552443
1.3087564126108579e-05,386259621.4814633
1.30898653219986e-05,390552779.74494886
1.3092166922509563e-05,394880331.3540112
1.309446892771261e-05,399224955.15424603
1.3096771337678906e-05,403589455.1417028
