    time    temp    dens
   6.91770723821199E-01   6.69148862850434E-01   1.19351645561690E+03
     nin     zin       y       x
  1    0     4.24387521624875E-01   4.24387521624875E-01
  0    1     3.31365534959492E-11   3.31365534959492E-11
  1    1     1.00381301934198E-09   2.00762603868395E-09
  2    1     1.82606874209174E-07   5.47820622627521E-07
  1    2     1.92109235820751E-20   5.76327707462254E-20
  2    2     2.15027836304155E-04   8.60111345216619E-04
  4    2     8.44306351190578E-12   5.06583810714347E-11
  3    3     9.08886603861217E-23   5.45331962316730E-22
  4    3     1.05269385662923E-12   7.36885699640463E-12
  5    3     1.54310081848010E-12   1.23448065478408E-11
  6    3     2.71499418894750E-06   2.44349477005275E-05
  3    4     1.00000000000000E-99   1.00000000000000E-99
  5    4     4.96438427337001E-12   4.46794584603300E-11
  6    4     3.95281817266234E-08   3.95281817266234E-07
  7    4     2.68985621216540E-11   2.95884183338194E-10
  8    4     1.55428078835062E-07   1.86513694602074E-06
  3    5     1.00000000000000E-99   1.00000000000000E-99
  5    5     1.00000000000000E-99   1.00000000000000E-99
  6    5     4.34018230638340E-14   4.77420053702174E-13
  7    5     3.54640691965800E-12   4.25568830358960E-11
  8    5     4.87428881690647E-08   6.33657546197841E-07
  9    5     6.37465107741896E-08   8.92451150838654E-07
  3    6     1.00000000000000E-99   1.00000000000000E-99
  4    6     1.00000000000000E-99   1.00000000000000E-99
  5    6     1.00000000000000E-99   1.00000000000000E-99
  6    6     3.39799984310379E-16   4.07759981172455E-15
  7    6     4.72494080261004E-13   6.14242304339305E-12
  8    6     4.90853339583808E-12   6.87194675417331E-11
  9    6     3.09089010586964E-11   4.63633515880446E-10
 10    6     5.84513294829527E-06   9.35221271727243E-05
 11    6     4.15120981030386E-07   7.05705667751657E-06
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     1.00000000000000E-99   1.00000000000000E-99
  5    7     1.00000000000000E-99   1.00000000000000E-99
  6    7     1.00000000000000E-99   1.00000000000000E-99
  7    7     6.52311531957351E-22   9.13236144740291E-21
  8    7     6.56894032343465E-12   9.85341048515198E-11
  9    7     1.64701319276624E-11   2.63522110842599E-10
 10    7     7.01019201677226E-11   1.19173264285128E-09
 11    7     6.31524873030337E-11   1.13674477145461E-09
 12    7     1.33821660358133E-11   2.54261154680452E-10
 13    7     1.34788450414430E-06   2.69576900828860E-05
 14    7     1.00000000000000E-99   1.00000000000000E-99
  5    8     1.00000000000000E-99   1.00000000000000E-99
  6    8     1.00000000000000E-99   1.00000000000000E-99
  7    8     1.00000000000000E-99   1.00000000000000E-99
  8    8     2.38497605113130E-18   3.81596168181008E-17
  9    8     1.63722354774775E-20   2.78328003117118E-19
 10    8     5.15075205631524E-17   9.27135370136743E-16
 11    8     2.72066523853545E-13   5.16926395321736E-12
 12    8     1.66136095915479E-11   3.32272191830957E-10
 13    8     1.16347576834538E-09   2.44329911352530E-08
 14    8     2.86106902475126E-06   6.29435185445278E-05
  5    9     1.00000000000000E-99   1.00000000000000E-99
  6    9     1.00000000000000E-99   1.00000000000000E-99
  7    9     1.00000000000000E-99   1.00000000000000E-99
  8    9     1.00000000000000E-99   1.00000000000000E-99
  9    9     1.00000000000000E-99   1.00000000000000E-99
 10    9     3.53835800182273E-21   6.72288020346319E-20
 11    9     1.08223615759585E-20   2.16447231519169E-19
 12    9     4.94961318315457E-15   1.03941876846246E-13
 13    9     1.33083828824791E-11   2.92784423414541E-10
 14    9     7.41023149159465E-13   1.70435324306677E-11
 15    9     2.17361225010191E-12   5.21666940024459E-11
 16    9     5.46648958826777E-09   1.36662239706694E-07
