    time    temp    dens
   2.11827535639717E+00   3.13638401174979E-01   4.15688208436801E+01
     nin     zin       y       x
  1    0     1.32126256813275E-09   1.32126256813275E-09
  0    1     8.77191623491284E-14   8.77191623491284E-14
  1    1     9.66811059843593E-11   1.93362211968719E-10
  2    1     1.64164541804389E-12   4.92493625413168E-12
  1    2     1.70199389652250E-14   5.10598168956749E-14
  2    2     2.60324008580997E-04   1.04129603432399E-03
  4    2     2.46061178679393E-12   1.47636707207636E-11
  3    3     2.60083685008186E-13   1.56050211004911E-12
  4    3     2.59128634396629E-10   1.81390044077640E-09
  5    3     7.53945120300831E-14   6.03156096240665E-13
  6    3     2.27592404666979E-07   2.04833164200281E-06
  3    4     7.38231164860495E-18   5.16761815402346E-17
  5    4     9.00447575361011E-07   8.10402817824910E-06
  6    4     7.32017644996459E-07   7.32017644996459E-06
  7    4     3.40374368892186E-15   3.74411805781404E-14
  8    4     2.09012693749404E-21   2.50815232499285E-20
  3    5     1.00000000000000E-99   1.00000000000000E-99
  5    5     1.75636315221275E-17   1.75636315221275E-16
  6    5     3.64429910962636E-10   4.00872902058900E-09
  7    5     9.61972613526010E-14   1.15436713623121E-12
  8    5     1.41093342257786E-14   1.83421344935122E-13
  9    5     2.80832107490159E-22   3.93164950486222E-21
  3    6     1.00000000000000E-99   1.00000000000000E-99
  4    6     1.00000000000000E-99   1.00000000000000E-99
  5    6     4.37485353471301E-25   4.81233888818431E-24
  6    6     4.53658391143464E-07   5.44390069372157E-06
  7    6     1.56547645301170E-08   2.03511938891521E-07
  8    6     9.79183177676965E-09   1.37085644874775E-07
  9    6     4.03717731602006E-11   6.05576597403009E-10
 10    6     2.00124109607845E-06   3.20198575372552E-05
 11    6     5.33816259761000E-12   9.07487641593699E-11
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     1.00000000000000E-99   1.00000000000000E-99
  5    7     1.00000000000000E-99   1.00000000000000E-99
  6    7     1.12997013812726E-19   1.46896117956544E-18
  7    7     1.56484816680846E-12   2.19078743353184E-11
  8    7     3.09813533538722E-06   4.64720300308083E-05
  9    7     6.21214770868274E-08   9.93943633389238E-07
 10    7     2.15040682811576E-08   3.65569160779680E-07
 11    7     4.57203361531197E-09   8.22966050756154E-08
 12    7     3.38200602431269E-10   6.42581144619411E-09
 13    7     6.24980006565137E-09   1.24996001313027E-07
 14    7     1.00000000000000E-99   1.00000000000000E-99
