Epsilon_beta,Time [Days]
995625673583936.0,2.7000234946687586e-05
995294602466151.4,2.7004982417576e-05
994963603701132.0,2.700973072321566e-05
994632677287425.2,2.701447986375334e-05
994301823223577.6,2.701922983933585e-05
993971041508148.8,2.7023980650110007e-05
993640332139693.8,2.7028732296222673e-05
993309641538043.0,2.7033484777820717e-05
992979017599819.4,2.703823809505104e-05
992648465930413.4,2.7042992248060585e-05
992317986528342.9,2.70477472369963e-05
991987579392137.9,2.7052503062005167e-05
991657244520327.6,2.7057259723234197e-05
991326981911448.2,2.7062017220830413e-05
990996791564037.8,2.7066775554940884e-05
990666673476640.9,2.7071534725712692e-05
990336627647803.8,2.707629473329295e-05
990006654076078.4,2.7081055577828795e-05
989676752760020.0,2.708581725946738e-05
989346923698187.1,2.70905797783559e-05
989017166889144.1,2.7095343134641575e-05
988687482331459.8,2.7100107328471636e-05
988357870023706.4,2.7104872359993355e-05
988028329964456.0,2.7109638229354018e-05
987698862152293.0,2.7114404936700946e-05
987369466585798.5,2.7119172482181487e-05
987040143263561.2,2.7123940865943004e-05
986710892184174.4,2.7128710088132895e-05
986381679925171.5,2.7133480148898586e-05
986052520708198.8,2.713825104838752e-05
985723433656237.8,2.7143022786747167e-05
985394418767846.9,2.7147795364125028e-05
985065476041586.5,2.715256878066863e-05
984736605476022.1,2.715734303652553e-05
984407807069723.4,2.71621181318433e-05
984079080821264.8,2.7166894066769533e-05
983750426729220.6,2.7171670841451875e-05
983421844792176.4,2.717644845603797e-05
983093335008712.5,2.7181226910675497e-05
982764897377424.8,2.718600620551218e-05
982436531896900.1,2.719078634069573e-05
982108238565741.2,2.7195567316373915e-05
981780017382547.6,2.720034913269452e-05
981451868345926.0,2.720513178980536e-05
981123791454485.0,2.7209915287854267e-05
980795786706838.9,2.7214699626989105e-05
980467854101604.2,2.721948480735776e-05
980139993637405.1,2.7224270829108152e-05
979812205312864.1,2.7229057692388217e-05
979484468549532.6,2.723384539734592e-05
979156778276699.4,2.7238633944129263e-05
978829160065920.8,2.7243423332886256e-05
978501613915789.1,2.724821356376495e-05
978174139824897.9,2.7253004636913403e-05
977846737791848.1,2.7257796552479734e-05
977519407815244.0,2.7262589310612042e-05
977192149893692.5,2.72673829114585e-05
976864964025804.9,2.727217735516726e-05
976537850210197.5,2.727697264188654e-05
976210808445488.4,2.728176877176456e-05
975883838730302.9,2.7286565744949575e-05
975556941063268.2,2.7291363561589864e-05
975230115443016.9,2.7296162221833725e-05
974903361868181.5,2.7300961725829504e-05
974576680337404.5,2.7305762073725542e-05
974250070849326.9,2.7310563265670235e-05
973923533402598.9,2.731536530181199e-05
973597067995869.1,2.732016818229925e-05
973270674627794.8,2.732497190728046e-05
972944353297034.2,2.732977647690411e-05
972618090638834.1,2.7334581891318732e-05
972291873321221.4,2.7339388150672848e-05
971965727963459.8,2.734419525511504e-05
971639654564178.5,2.7349003204793885e-05
971313653122008.4,2.735381199985801e-05
970987723635581.9,2.735862164045606e-05
970661866103536.2,2.7363432126736695e-05
970336080524514.6,2.7368243458848628e-05
970010366897162.6,2.7373055636940574e-05
969684725220130.5,2.737786866116128e-05
969359155492070.5,2.7382682531659527e-05
969033657711642.6,2.7387497248584116e-05
968708231877507.4,2.739231281208387e-05
968382877988327.5,2.739712922230765e-05
968057596042775.8,2.7401946479404333e-05
967732386039524.4,2.740676458352282e-05
967407247977251.4,2.741158353481205e-05
967082181854635.9,2.7416403333420976e-05
966757187670365.5,2.7421223979498587e-05
966432265423128.6,2.7426045473193893e-05
966107415111615.0,2.7430867814655934e-05
965782626506406.5,2.743569100403377e-05
965457885955364.2,2.744051504147649e-05
965133217262648.9,2.744533992713321e-05
964808620426919.8,2.7450165661153083e-05
964484095446848.2,2.745499224368526e-05
964159642321094.9,2.7459819674878945e-05
963835261048336.0,2.7464647954883355e-05
963510951627247.6,2.7469477083847743e-05
963186714056507.9,2.7474307061921376e-05
962862548334802.8,2.7479137889253556e-05
962538454460818.8,2.7483969565993607e-05
962214432433246.6,2.7488802092290886e-05
961890482250784.0,2.749363546829476e-05
961566603912129.4,2.7498469694154654e-05
961242797415985.6,2.750330477001998e-05
960919062761060.4,2.75081406960402e-05
960595399946062.1,2.75129774723648e-05
960271808969711.6,2.751781509914329e-05
959948289830721.0,2.7522653576525198e-05
959624842527815.5,2.7527492904660097e-05
959301467059723.6,2.7532333083697573e-05
958978153687577.5,2.7537174113787235e-05
958654893525700.9,2.7542015995078727e-05
958331705121221.1,2.754685872772172e-05
958008588472837.1,2.7551702311865908e-05
957685543579244.2,2.7556546747661002e-05
957362570439147.1,2.756139203525676e-05
957039669051251.9,2.7566238174802946e-05
956716839414267.2,2.757108516644936e-05
956394081526908.6,2.7575933010345835e-05
956071395387895.6,2.7580781706642217e-05
955748780995946.6,2.7585631255488383e-05
955426238349790.4,2.759048165703424e-05
955103767448153.6,2.7595332911429712e-05
954781368289771.0,2.7600185018824768e-05
954459040873380.4,2.7605037979369382e-05
954136785197720.8,2.7609891793213568e-05
953814601261536.0,2.7614746460507366e-05
953492489063577.1,2.761960198140083e-05
953170448602594.5,2.762445835604406e-05
952848479877345.8,2.7629315584587152e-05
952526582886588.6,2.7634173667180273e-05
952204747063956.6,2.7639032603973572e-05
951882970735017.2,2.764389239511725e-05
951561266063067.9,2.7648753040761536e-05
951239633046839.8,2.765361454105666e-05
950918071685062.8,2.7658476896152917e-05
950596581976478.8,2.7663340106200587e-05
950275163919823.9,2.7668204171350017e-05
949953817513846.1,2.7673069091751537e-05
949632542757291.0,2.7677934867555544e-05
949311339648910.4,2.768280149891244e-05
948990208187463.4,2.768766898597265e-05
948669148371704.0,2.7692537328886648e-05
948348160200399.9,2.7697406527804905e-05
948027243672317.6,2.770227658287794e-05
947706398786225.9,2.7707147494256288e-05
947385625540900.1,2.7712019262090517e-05
947064923935118.0,2.7716891886531216e-05
946744293967662.5,2.7721765367729004e-05
946423735637318.0,2.772663970583453e-05
946103248942874.8,2.7731514900998455e-05
945782833883125.2,2.7736390953371476e-05
945462478976011.0,2.7741267863104325e-05
945142189753942.0,2.7746145630347752e-05
944821972088906.9,2.7751024255252523e-05
944501825979668.6,2.7755903737969457e-05
944181751424997.2,2.776078407864937e-05
943861748423659.9,2.776566527744312e-05
943541816974434.2,2.77705473345016e-05
943221957076097.6,2.7775430249975717e-05
942902168727432.2,2.778031402401639e-05
942582451927223.0,2.7785198656774603e-05
942262806674261.9,2.779008414840133e-05
941943232967339.8,2.7794970499047596e-05
941623730805256.2,2.7799857708864435e-05
941304300186808.8,2.780474577800292e-05
940984941110803.2,2.7809634706614148e-05
940665653576048.2,2.7814524494849243e-05
940346437581355.1,2.781941514285934e-05
940027293125538.4,2.7824306650795627e-05
939708220207416.1,2.7829199018809303e-05
939389218825812.2,2.7834092247051592e-05
939070288979554.1,2.7838986335673757e-05
938751419324504.2,2.7843881284827067e-05
938432620321522.9,2.7848777094662834e-05
938113892776003.1,2.7853673765332398e-05
937795236686741.4,2.7858571296987117e-05
937476652052540.2,2.7863469689778374e-05
937158138872205.5,2.7868368943857593e-05
936839697144542.9,2.7873269059376208e-05
936521326868365.5,2.787817003648568e-05
936203028042491.0,2.788307187533752e-05
935884800665740.2,2.788797457608324e-05
935566644736931.6,2.7892878138874384e-05
935248560254896.2,2.7897782563862528e-05
934930547218463.5,2.790268785119927e-05
934612605626467.0,2.7907594001036247e-05
934294735477744.9,2.7912501013525104e-05
933976936771137.9,2.791740888881753e-05
933659209505491.6,2.7922317627065225e-05
933341553679654.8,2.792722722841992e-05
933023969292480.0,2.7932137693033387e-05
932706456342822.1,2.7937049021057406e-05
932389012846832.2,2.7941961212643794e-05
932071635661399.5,2.7946874267944393e-05
931754329835345.1,2.795178818711106e-05
931437095367498.6,2.7956702970295704e-05
931119932256691.0,2.7961618617650238e-05
930802840501757.6,2.7966535129326606e-05
930485820101537.8,2.797145250547679e-05
930168871054874.1,2.7976370746252788e-05
929851993360612.8,2.7981289851806628e-05
929535187017604.1,2.7986209822290364e-05
929218452024700.0,2.7991130657856083e-05
928901788380759.6,2.799605235865588e-05
928585196084640.2,2.8000974924841903e-05
928268675135208.2,2.8005898356566302e-05
927952225531329.6,2.8010822653981274e-05
927635847271876.6,2.8015747817239026e-05
927319540355722.0,2.802067384649181e-05
927003304781746.2,2.802560074189189e-05
926687140548831.0,2.803052850359156e-05
926371047655858.8,2.8035457131743143e-05
926055026101721.0,2.8040386626498983e-05
925739074370244.9,2.8045316988011472e-05
925423193270837.8,2.8050248216432987e-05
925107383431780.9,2.8055180311915977e-05
924791644851939.8,2.8060113274612894e-05
924475977530176.4,2.8065047104676218e-05
924160381465362.5,2.8069981802258456e-05
923844856656372.4,2.807491736751215e-05
923529403102076.6,2.8079853800589863e-05
923214020801360.6,2.8084791101644182e-05
922898709753104.1,2.8089729270827722e-05
922583469956196.9,2.8094668308293135e-05
922268301409527.4,2.8099608214193084e-05
921953204111987.2,2.8104548988680278e-05
921638178062477.8,2.810949063190742e-05
921323223259896.8,2.811443314402728e-05
921008339703148.8,2.811937652519263e-05
920693527391142.6,2.8124320775556274e-05
920378786322789.5,2.8129265895271043e-05
920064116497002.9,2.8134211884489797e-05
919749517912699.6,2.8139158743365427e-05
919434991094048.9,2.8144106472050835e-05
919120537586102.0,2.8149055070698965e-05
918806155240788.1,2.8154004539462785e-05
918491844057002.6,2.8158954878495285e-05
918177604033640.2,2.816390608794949e-05
917863435169601.5,2.8168858167978444e-05
917549337463788.2,2.8173811118735216e-05
917235310915107.8,2.8178764940372912e-05
916921355522469.5,2.818371963304466e-05
916607471284786.2,2.8188675196903608e-05
916293658200971.1,2.8193631632102947e-05
915979916269949.0,2.8198588938795884e-05
915666245490642.2,2.8203547117135648e-05
915352645861976.8,2.8208506167275504e-05
915039117382884.1,2.8213466089368746e-05
914725660052295.6,2.8218426883568682e-05
914412273869150.1,2.8223388550028656e-05
914098958832385.2,2.822835108890205e-05
913785714940950.5,2.8233314500342245e-05
913472542193789.0,2.823827878450267e-05
913159440589851.5,2.8243243941536788e-05
912846415708983.0,2.8248209971598063e-05
912533463585529.8,2.8253176874840002e-05
912220582526006.6,2.8258144651416146e-05
911907772529334.4,2.8263113301480042e-05
911595033594445.2,2.8268082825185286e-05
911282365720272.9,2.8273053222685484e-05
910969768905750.1,2.827802449413428e-05
910657243149820.1,2.8282996639685335e-05
910344788451424.4,2.8287969659492347e-05
910032404809507.5,2.829294355370904e-05
909720092223021.4,2.829791832248916e-05
909407850690917.5,2.830289396598648e-05
909095680212153.1,2.8307870484354813e-05
908783580785687.8,2.8312847877747967e-05
908471552410484.8,2.831782614631982e-05
908159595085504.8,2.8322805290224245e-05
907847708809728.2,2.832778530961515e-05
907535893582119.6,2.833276620464647e-05
907224149401659.9,2.833774797547218e-05
906912476267327.1,2.8342730622246264e-05
906600879020600.9,2.8347714145122746e-05
906289359715334.6,2.8352698544255672e-05
905977911376429.1,2.8357683819799105e-05
905666534002845.1,2.8362669971907156e-05
905355227593536.6,2.8367657000733946e-05
905043992147471.0,2.8372644906433634e-05
904732827663611.0,2.8377633689160396e-05
904421734140924.2,2.838262334906844e-05
904110711578386.5,2.8387613886312e-05
903799759974973.0,2.8392605301045352e-05
903488879329661.9,2.8397597593422768e-05
903178069641436.8,2.8402590763598576e-05
902867330909281.1,2.8407584811727115e-05
902556663132186.1,2.841257973796276e-05
902246066309143.2,2.8417575542459905e-05
901935540439147.8,2.8422572225372975e-05
901625085521199.5,2.8427569786856427e-05
901314701554299.0,2.843256822706474e-05
901004388537451.8,2.843756754615242e-05
900694146469667.2,2.8442567744273994e-05
900383977379952.4,2.8447568821584036e-05
900073893361938.6,2.845257077823712e-05
899763880212710.6,2.8457573614387877e-05
899453937931255.5,2.846257733019094e-05
899144066516561.9,2.846758192580098e-05
898834265967621.2,2.8472587401372695e-05
898524536283430.8,2.8477593757060807e-05
898214877462986.5,2.848260099302007e-05
897905289505292.2,2.848760910940527e-05
897595772409353.6,2.84926181063712e-05
897286326174177.5,2.8497627984072694e-05
896976950798776.5,2.850263874266462e-05
896667646282165.1,2.8507650382301864e-05
896358412623360.8,2.8512662903139337e-05
896049249821385.8,2.8517676305331987e-05
895740157875264.0,2.8522690589034775e-05
895431136784023.8,2.852770575440271e-05
895122186546696.9,2.8532721801590798e-05
894813307162313.9,2.8537738730754108e-05
894504498629915.9,2.854275654204771e-05
894195760948539.6,2.8547775235626707e-05
893887112759400.4,2.8552794811646237e-05
893578537145690.2,2.8557815270261455e-05
893270032302149.4,2.8562836611627552e-05
892961598227799.5,2.856785883589975e-05
892653234921659.2,2.8572881943233274e-05
892344942382755.6,2.857790593378341e-05
892036720610113.5,2.858293080770544e-05
891728569602766.2,2.8587956565154698e-05
891420489359749.1,2.8592983206286535e-05
891112479880096.6,2.859801073125633e-05
890804541162854.9,2.8603039140219478e-05
890496673207062.2,2.860806843333142e-05
890188876011767.1,2.861309861074762e-05
889881149576019.5,2.8618129672623563e-05
889573493898875.1,2.8623161619114766e-05
889265908979387.5,2.8628194450376764e-05
888958394816617.1,2.8633228166565135e-05
888650951409625.5,2.863826276783547e-05
888343578757479.8,2.86432982543434e-05
888036276859248.8,2.8648334626244575e-05
887729064660099.1,2.8653371883694668e-05
887421928808213.0,2.86584100268494e-05
887114863628799.9,2.866344905586449e-05
886807869120908.5,2.8668488970895702e-05
886500945283584.9,2.8673529772098834e-05
886194092115885.6,2.8678571459629694e-05
885887309616868.2,2.868361403364413e-05
885580597785592.6,2.868865749429801e-05
885273956621122.6,2.8693701841747237e-05
884967386122522.9,2.869874707614773e-05
884660886288864.9,2.8703793197655442e-05
884354457119220.2,2.870884020642637e-05
884048098612660.9,2.87138881026165e-05
883741810768272.5,2.871893688638188e-05
883435593585133.0,2.872398655787857e-05
883129447062326.5,2.8729037117262662e-05
882823371198942.1,2.873408856469027e-05
882517365994069.5,2.8739140900317544e-05
882211431446805.9,2.8744194124300647e-05
881905567556246.1,2.8749248236795796e-05
881599794347111.4,2.875430323795921e-05
881294100367150.1,2.875935912794714e-05
880988476961827.2,2.8764415906915872e-05
880682924130215.9,2.8769473575021726e-05
880377441871400.1,2.877453213242102e-05
880072030184460.8,2.8779591579270136e-05
879766689068482.9,2.878465191572545e-05
879461418522556.9,2.8789713141943405e-05
879156218545775.5,2.8794775258080428e-05
878851089137231.6,2.8799838264293e-05
878546030296024.1,2.8804902160737632e-05
878241042021253.9,2.8809966947570846e-05
877936124312025.6,2.8815032624949194e-05
877631277167446.0,2.8820099193029277e-05
877326500586623.9,2.88251666519677e-05
877021794568670.8,2.88302350019211e-05
876717159112708.4,2.8835304243046146e-05
876412594217848.6,2.884037437549954e-05
876108099883218.5,2.8845445399437993e-05
875803676107940.9,2.8850517315018262e-05
875499345643316.8,2.885559012239713e-05
875195095532160.5,2.886066382173139e-05
874890915897637.0,2.886573841317789e-05
874586806738848.0,2.8870813896893478e-05
874282768054903.4,2.887589027303505e-05
873978799844915.6,2.8880967541759525e-05
873674902107999.2,2.888604570322384e-05
873371074843270.4,2.8891124757584968e-05
873067318049852.9,2.88962047049999e-05
872763631726863.0,2.890128554562567e-05
872460015873432.1,2.890636727961934e-05
872156470488689.9,2.8911449907137975e-05
871852995571763.9,2.8916533428338697e-05
871549591121792.8,2.892161784337863e-05
871246257137913.6,2.8926703152414953e-05
870942993619267.0,2.8931789355604848e-05
870639800564993.9,2.893687645310555e-05
870336677974244.8,2.894196444507428e-05
870033625846168.2,2.894705333166833e-05
869730644179914.4,2.8952143113045e-05
869427760917493.5,2.895723378936162e-05
869124956561525.1,2.8962325360775548e-05
868822222583976.5,2.896741782744417e-05
868519558983979.6,2.8972511189524897e-05
868216965760674.9,2.8977605447175177e-05
867914442913198.5,2.8982700600552468e-05
867611990440695.4,2.8987796649814274e-05
867309608342308.5,2.899289359511812e-05
867007296617187.0,2.8997991436621555e-05
866705055264483.5,2.9003090174482153e-05
866402884283349.8,2.9008189808857526e-05
866100783672945.9,2.9013290339905307e-05
865798753432426.0,2.9018391767783164e-05
865496793560958.8,2.9023494092648787e-05
865194904057705.1,2.9028597314659886e-05
864893084921836.9,2.9033701433974212e-05
864591336152520.9,2.903880645074954e-05
864289657748933.6,2.9043912365143667e-05
863988049710251.1,2.9049019177314433e-05
863686512035651.4,2.9054126887419676e-05
863385081087872.6,2.905923549561729e-05
863083724265442.8,2.906434500206519e-05
862782437722983.2,2.9069455406921316e-05
862481221459656.5,2.907456671034363e-05
862180075474626.1,2.9079678912490134e-05
861878999767063.2,2.9084792013518847e-05
861577994336132.4,2.908990601358782e-05
861277059181009.6,2.9095020912855135e-05
860976194300871.8,2.9100136711478898e-05
860675399694895.6,2.910525340961724e-05
860374675362264.1,2.911037100742833e-05
860074021302160.4,2.9115489505070347e-05
859773437513771.4,2.912060890270152e-05
859472923996286.6,2.9125729200480092e-05
859172480748899.4,2.913085039856433e-05
858872107770805.0,2.913597249711254e-05
858571805061199.5,2.9141095496283056e-05
858271572619286.5,2.914621939623423e-05
857971410444267.8,2.9151344197124445e-05
857671323421857.2,2.9156469899112124e-05
857371345623467.9,2.9161596502355696e-05
857071438007148.6,2.9166724007013635e-05
856771600572084.5,2.917185241324443e-05
856471833317466.9,2.9176981721206613e-05
856172136242485.2,2.9182111931058737e-05
855872509346334.9,2.9187243042959378e-05
855572952628216.9,2.9192375057067148e-05
855273466087327.9,2.9197507973540674e-05
854974049722872.1,2.9202641792538628e-05
854674703534054.9,2.92077765142197e-05
854375427520084.2,2.9212912138742607e-05
854076221680171.4,2.92180486662661e-05
853777086013532.2,2.9223186096948952e-05
853478020519380.4,2.9228324430949965e-05
853179025196937.8,2.923346366842797e-05
852880100045422.9,2.9238603809541825e-05
852581245064063.1,2.9243744854450425e-05
852282460252083.2,2.9248886803312676e-05
851983745608714.5,2.9254029656287522e-05
851685121168856.6,2.925917341353394e-05
851386598640613.1,2.926431807521092e-05
851088146188288.4,2.9269463641477492e-05
850789763811097.1,2.9274610112492718e-05
850491451508251.0,2.9279757488415673e-05
850193209278968.6,2.9284905769405463e-05
849895037122469.6,2.9290054955621236e-05
849596935037977.2,2.9295205047222155e-05
849298903024712.9,2.9300356044367414e-05
849000941081907.8,2.930550794721624e-05
848703049208790.2,2.9310660755927873e-05
848405227404594.4,2.9315814470661602e-05
848107475668554.5,2.9320969091576728e-05
847809793999909.5,2.9326124618832587e-05
847512182397898.1,2.9331281052588538e-05
847214640861763.6,2.933643839300399e-05
846917169390755.1,2.9341596640238333e-05
846619767984117.9,2.9346755794451034e-05
846322436641103.4,2.9351915855801555e-05
846025175360965.9,2.9357076824449404e-05
845727984142961.1,2.9362238700554115e-05
845430866552593.8,2.9367401484275247e-05
845133871333185.0,2.9372565175772386e-05
844836946082320.0,2.937772977520514e-05
844540090799238.2,2.938289528273316e-05
844243305483180.5,2.9388061698516112e-05
843946590133390.8,2.93932290227137e-05
843649944749114.5,2.9398397255485647e-05
843353369329604.5,2.9403566396991713e-05
843056863874110.8,2.940873644739167e-05
842760428381886.6,2.9413907406845343e-05
842464062852189.1,2.9419079275512567e-05
842167767284278.4,2.942425205355321e-05
841871541677415.5,2.942942574112716e-05
841575386030865.1,2.943460033839435e-05
841279300343895.2,2.9439775845514736e-05
840983284615775.5,2.9444952262648287e-05
840687338845774.1,2.9450129589955016e-05
840391463033171.1,2.945530782759496e-05
840095657177238.1,2.9460486975728177e-05
839799921277257.8,2.9465667034514774e-05
839504255332511.2,2.947084800411486e-05
839208659342283.0,2.9476029884688586e-05
838913182444006.8,2.948121267639613e-05
838617786123006.8,2.9486396379397704e-05
838322459662002.2,2.9491580993853528e-05
838027203060255.9,2.949676651992388e-05
837732016317043.2,2.9501952957769036e-05
837436899431636.4,2.950714030754932e-05
837141852403308.8,2.9512328569425073e-05
836846875231338.8,2.9517517743556678e-05
836551967915008.4,2.9522707830104533e-05
836257130453600.6,2.9527898829229064e-05
835962362846400.8,2.953309074109074e-05
835667665092694.0,2.9538283565850042e-05
835373037191774.2,2.9543477303667488e-05
835078479142934.6,2.954867195470362e-05
834783990945464.8,2.9553867519119007e-05
834489572598668.5,2.9559063997074254e-05
834195224101841.2,2.956426138872999e-05
833900945454287.8,2.9569459694246872e-05
833606736655313.2,2.9574658913785576e-05
833312597704224.4,2.9579859047506828e-05
833018528600328.9,2.9585060095571357e-05
832724571244147.8,2.9590262058139938e-05
832430705457333.6,2.959546493537337e-05
832136909422256.1,2.9600668727432483e-05
831843183138209.6,2.9605873434478124e-05
831549526604490.4,2.9611079056671177e-05
831255939820398.8,2.961628559417256e-05
830962422785235.1,2.9621493047143206e-05
830668975498304.1,2.962670141574408e-05
830375597958911.8,2.963191070013618e-05
830082290166363.5,2.9637120900480536e-05
829789052119974.6,2.9642332016938192e-05
829495883819057.8,2.964754404967024e-05
829202785262926.6,2.9652756998837777e-05
828909756450900.6,2.965797086460195e-05
828616797382298.8,2.966318564712392e-05
828323908056444.4,2.966840134656488e-05
828031088472659.8,2.9673617963086056e-05
827738338630277.5,2.96788354968487e-05
827445658528622.4,2.9684053948014088e-05
827153048167029.4,2.9689273316743525e-05
826860507544829.2,2.9694493603198348e-05
826568075327384.8,2.969971480753993e-05
826275741557395.5,2.970493692992965e-05
825983477430395.4,2.971015997052894e-05
825691282945708.0,2.9715383929499245e-05
825399158102653.2,2.9720608807002048e-05
825107102900555.6,2.972583460319885e-05
824815117338741.6,2.9731061318251184e-05
824523201416540.4,2.9736288952320615e-05
824231355133284.2,2.9741517505568738e-05
823939578488305.6,2.9746746978157165e-05
823647871480938.6,2.9751977370247554e-05
823356234110523.5,2.9757208682001573e-05
823064666376401.2,2.9762440913580932e-05
822773168277911.6,2.9767674065147366e-05
822481739814401.0,2.9772908136862628e-05
822190380985214.8,2.977814312888852e-05
821899091789704.0,2.9783379041386852e-05
821607872227219.4,2.978861587451948e-05
821316722297114.9,2.9793853628448273e-05
821025641998745.0,2.979909230333514e-05
820734631331470.0,2.980433189934201e-05
820443730599822.5,2.980957241663084e-05
820152930209835.4,2.9814813855363628e-05
819862199353580.0,2.9820056215702387e-05
819571538030404.0,2.9825299497809165e-05
819280946239654.9,2.9830543701846045e-05
818990423980680.1,2.9835788827975116e-05
818699971252829.4,2.9841034876358523e-05
818409588055459.0,2.9846281847158414e-05
818119274387921.6,2.985152974053699e-05
817829030249577.0,2.9856778556656468e-05
817538855639783.4,2.9862028295679083e-05
817248750557904.9,2.9867278957767117e-05
816958715003303.6,2.9872530543082876e-05
816668748975345.8,2.987778305178869e-05
816378852473401.1,2.988303648404692e-05
816089025496842.4,2.9888290840019947e-05
815799268045037.2,2.98935461198702e-05
815509580117365.4,2.9898802323760114e-05
815219961713200.1,2.990405945185217e-05
814930412831922.5,2.9909317504308873e-05
814640933472915.6,2.9914576481292758e-05
814351571268469.8,2.9919836382966373e-05
814062305504305.8,2.992509720949231e-05
813773109164085.8,2.9930358961033196e-05
813483982247181.2,2.9935621637751668e-05
813194924752960.6,2.9940885239810405e-05
812905936680797.6,2.9946149767372106e-05
812617018030069.1,2.9951415220599503e-05
812328168800149.1,2.9956681599655364e-05
812039388990418.2,2.9961948904702467e-05
811750678600257.4,2.9967217135903644e-05
811462037629049.2,2.9972486293421733e-05
811173466076181.5,2.9977756377419598e-05
810884963941037.6,2.9983027388060164e-05
810596531223010.2,2.9988299325506352e-05
810308167921490.6,2.9993572189921118e-05
810019874035870.6,2.9998845981467462e-05
809731649565547.1,3.0004120700308393e-05
809443494509917.8,3.0009396346606966e-05
809155408868382.8,3.0014672920526255e-05
808867392640344.8,3.001995042222936e-05
808579445825204.8,3.0025228851879417e-05
808291629830367.2,3.003050820963959e-05
808003899822543.8,3.003578849567306e-05
807716239128328.2,3.0041069710143053e-05
807428647747112.4,3.004635185321282e-05
807141125678290.8,3.0051634925045622e-05
806853672921257.1,3.0056918925804788e-05
806566289475410.2,3.0062203855653635e-05
806278975340151.6,3.006748971475552e-05
805991730514881.6,3.0072776503273857e-05
805704554999004.4,3.0078064221372045e-05
805417448791926.6,3.0083352869213544e-05
805130411893056.4,3.008864244696183e-05
804843444301800.1,3.0093932954780404e-05
804556546017575.6,3.0099224392832797e-05
804269717039790.8,3.0104516761282588e-05
803982957367865.1,3.010981006029336e-05
803696267001216.2,3.011510429002873e-05
803409645939261.6,3.0120399450652358e-05
803123094181424.5,3.0125695542327916e-05
802836611727130.1,3.0130992565219117e-05
802550199520981.6,3.0136290519489688e-05
802263938859985.8,3.0141589405303408e-05
801977747400219.0,3.0146889222824056e-05
801691625141092.2,3.0152189972215468e-05
801405572082020.4,3.015749165364148e-05
801119588222418.0,3.016279426726599e-05
800833673561704.4,3.0168097813252892e-05
800547828099297.8,3.0173402291766133e-05
800262051834620.9,3.0178707702969677e-05
799976344767097.6,3.018401404702752e-05
799690706896153.2,3.0189321324103686e-05
799405138221212.9,3.0194629534362224e-05
799119638741709.0,3.019993867796723e-05
798834208457070.5,3.0205248755082803e-05
798548847366733.0,3.0210559765873082e-05
798263555470129.1,3.0215871710502245e-05
797978332766695.0,3.0221184589134475e-05
797693179255871.8,3.022649840193401e-05
797408094937097.8,3.0231813149065106e-05
797123079809816.2,3.0237128830692047e-05
796838133873473.5,3.0242445446979134e-05
796553257127512.5,3.024776299809072e-05
796268526035130.6,3.0253081484191176e-05
795983874178415.2,3.02584009054449e-05
795699291408730.0,3.0263721262016324e-05
795414777725507.4,3.0269042554069898e-05
795130333128188.4,3.027436478177011e-05
794845957616209.2,3.0279687945281476e-05
794561651189011.8,3.0285012044768546e-05
794277413846036.2,3.0290337080395886e-05
793993245586729.2,3.0295663052328107e-05
793709146410534.9,3.030098996072983e-05
793425116316904.8,3.030631780576572e-05
793141155305285.6,3.031164658760047e-05
792857263375130.2,3.0316976306398785e-05
792573440525890.6,3.0322306962325433e-05
792289686757023.1,3.032763855554517e-05
792006002067985.4,3.033297108622281e-05
791722386458235.5,3.0338304554523185e-05
791438839927233.0,3.034363896061116e-05
791155362474441.9,3.0348974304651628e-05
790871954099324.0,3.0354310586809504e-05
790588614801347.2,3.035964780724974e-05
790305419142047.8,3.0364985966137317e-05
790022307832624.9,3.0370325063637244e-05
789739265495957.8,3.0375665099914552e-05
789456292131502.1,3.0381006075134315e-05
789173387738713.6,3.038634798946162e-05
788890552317053.1,3.0391690843061598e-05
788607785865980.6,3.0397034636099395e-05
788325088384961.4,3.04023793687402e-05
788042459873456.1,3.0407725041149215e-05
787759900330932.1,3.0413071653491688e-05
787477409756856.9,3.041841920593289e-05
787194988150700.6,3.042376769863811e-05
786912635511933.2,3.042911713177268e-05
786630351840029.8,3.0434467505501963e-05
786348137134462.0,3.0439818819991334e-05
786065991394708.1,3.0445171075406216e-05
785783914620244.6,3.0450524271912045e-05
785501906810553.2,3.04558784096743e-05
785219967965112.1,3.0461233488858475e-05
784938098083408.2,3.046658950963011e-05
784656297164923.4,3.047194647215476e-05
784374646260882.9,3.0477304376598016e-05
784093078651668.5,3.048266322312549e-05
783811579897758.0,3.0488023011902842e-05
783530149998631.6,3.049338374309574e-05
783248788953759.0,3.0498745416869884e-05
782967496762619.8,3.0504108033391025e-05
782686273424695.4,3.050947159282491e-05
782405118939467.1,3.051483609533734e-05
782124033306416.0,3.052020154109414e-05
781843016525027.9,3.052556793026115e-05
781562068594789.0,3.0530935263004264e-05
781281189515186.5,3.0536303539489395e-05
781000379285710.6,3.0541672759882455e-05
780719637905854.1,3.054704292434944e-05
780438965375105.1,3.055241403305634e-05
780158361692959.8,3.055778608616917e-05
779877826858915.8,3.0563159083854006e-05
779597360872468.9,3.0568533026276914e-05
779316963733118.8,3.057390791360401e-05
779036635440365.1,3.057928374600145e-05
778756375993710.1,3.058466052363539e-05
778476229164440.5,3.059003824667205e-05
