#               time[s]          Temperature [GK]                tau_ga [s]                tau_ag [s]                tau_ng [s]                tau_gn [s]                tau_pg [s]                tau_gp [s]                tau_np [s]                tau_pn [s]                tau_an [s]                tau_na [s]                tau_ap [s]                tau_pa [s]              tau_beta [s]             tau_alpha [s]             tau_nfiss [s]             tau_sfiss [s]             tau_bfiss [s]
 1.0734369013361534E-04    6.9839641175077798E+00    5.0246694411151633E+06    5.0004348435783172E+06    7.6106627208071658E-12    7.6361218337128390E-12    5.0286337195514113E+05    5.4051588911360633E+06    1.8837937092014258E+01    1.7385603801202805E+00    1.1835566431246493E+01    1.1944542748408665E+01    5.3995200591127129E+10    5.8126379050878918E+11    7.8137665997349856E-04    1.0391488083418138E+17    1.0391488083418138E+17    1.0391488083418138E+17    1.0391488083418138E+17
 1.0734369015802393E-04    6.9839641168297115E+00    5.0252035404277332E+06    5.0069852978440775E+06    7.6313209984615010E-12    7.6412463123279003E-12    5.0285036011609295E+05    5.4064613731691586E+06    1.8830965774608359E+01    1.7385248917305414E+00    1.1851017576467116E+01    1.1950531306012092E+01    5.3993445560415741E+10    5.8202661680192322E+11    7.8137271523769287E-04    1.0391488083418138E+17    1.0391488083418138E+17    1.0391488083418138E+17    1.0391488083418138E+17
 1.0734369024790176E-04    6.9839641143329194E+00    5.0264082400483200E+06    5.0088587739026602E+06    7.6464474718255015E-12    7.6449196343614561E-12    5.0280562477935810E+05    5.4095753186664553E+06    1.8802019669882839E+01    1.7383789981522453E+00    1.1855412702673764E+01    1.1957989604917296E+01    5.3988759082239571E+10    5.8224460531131372E+11    7.8136933810712484E-04    1.0391488083418134E+17    1.0391488083418134E+17    1.0391488083418134E+17    1.0391488083418134E+17
 1.0734369220878455E-04    6.9839640598598969E+00    5.0348185131749250E+06    4.9991062435231730E+06    7.6431224794860711E-12    7.6429172474538730E-12    5.0261120233414456E+05    5.4196789586591013E+06    1.8712930089487802E+01    1.7377143993749771E+00    1.1832335107766195E+01    1.1957527710242791E+01    5.3969997421368050E+10    5.8110901977922705E+11    7.8136778799913127E-04    1.0391488083418138E+17    1.0391488083418138E+17    1.0391488083418138E+17    1.0391488083418138E+17
 1.0734371151184681E-04    6.9839635236238005E+00    5.0361681554089626E+06    4.9046419741413295E+06    7.6427050813384433E-12    7.6427052443907202E-12    5.0190490411781799E+05    5.4205110878251279E+06    1.8709314478020843E+01    1.7352728820958230E+00    1.1608749394768516E+01    1.1955793405753088E+01    5.3894396746978882E+10    5.7012824274026880E+11    7.8136774739423639E-04    1.0391488083418136E+17    1.0391488083418136E+17    1.0391488083418136E+17    1.0391488083418136E+17
 1.0734427728155351E-04    6.9839478066449940E+00    5.0364938513010712E+06    3.0356110588344396E+06    7.6426224930011657E-12    7.6426226983318990E-12    4.8598587577292102E+05    5.4206403741187314E+06    1.8709874520570786E+01    1.6802370043928931E+00    7.1849604719144793E+00    1.1956546825153517E+01    5.2185653431977898E+10    3.5287701353089618E+11    7.8136783442361521E-04    1.0391488083418392E+17    1.0391488083418392E+17    1.0391488083418392E+17    1.0391488083418392E+17
 1.0736238191216734E-04    6.9834448801682818E+00    5.0470409113576133E+06    1.5221931950027985E+06    7.6399821533326250E-12    7.6399823585192204E-12    4.6342701361803437E+05    5.4247445470163990E+06    1.8727482314425551E+01    1.6023055695611805E+00    3.6025399020750046E+00    1.1981238290148347E+01    4.9782592163667168E+10    1.7707584298620944E+11    7.8137061206854481E-04    1.0391488083424226E+17    1.0391488083424226E+17    1.0391488083424226E+17    1.0391488083424226E+17
 1.0768261610390981E-04    6.9745546415618245E+00    5.2376682185896551E+06    1.5339072481032719E+06    7.5936592223864402E-12    7.5936594250347544E-12    4.6557532444189343E+05    5.5039696027017683E+06    1.9060644932191426E+01    1.6108484596742085E+00    3.6240907442089094E+00    1.2426686344236732E+01    5.0356941381108017E+10    1.8069718992637881E+11    7.8141973155734844E-04    1.0391488083507155E+17    1.0391488083507155E+17    1.0391488083507155E+17    1.0391488083507155E+17
 1.0834932730068500E-04    6.9560810804358226E+00    5.6608096131615769E+06    1.5594313018288407E+06    7.4994591318220674E-12    7.4994593293351442E-12    4.7015070585966553E+05    5.7076688391167475E+06    1.9883379293916828E+01    1.6290012611151108E+00    3.6710521654346535E+00    1.3410353200569787E+01    5.1574867917974915E+10    1.8855341816097806E+11    7.8152192775105835E-04    1.0391488083366448E+17    1.0391488083366448E+17    1.0391488083366448E+17    1.0391488083366448E+17
 1.0942443697684956E-04    6.9264038779113273E+00    6.4250676241892995E+06    1.5990327844601683E+06    7.3536448169210874E-12    7.3536450066099629E-12    4.7764687375303853E+05    6.1421927447741013E+06    2.1572945899643408E+01    1.6587144433498908E+00    3.7414446083242905E+00    1.5170752283862285E+01    5.3583103779162903E+10    2.0155972046670126E+11    7.8168654107991695E-04    1.0391488083332242E+17    1.0391488083332242E+17    1.0391488083332242E+17    1.0391488083332242E+17
 1.1115948599986834E-04    6.8788525160749625E+00    7.9070295885341363E+06    1.6582149575437957E+06    7.1329917308638451E-12    7.1329919089985713E-12    4.8980333535707265E+05    7.1224489272777997E+06    2.5286454833849199E+01    1.7069422006200570E+00    3.8398200826346880E+00    1.8533230619372514E+01    5.6909871508338814E+10    2.2330380969042990E+11    7.8195176386367871E-04    1.0391488083172552E+17    1.0391488083172552E+17    1.0391488083172552E+17    1.0391488083172552E+17
 1.1396273342304363E-04    6.8031249308131319E+00    1.1131610756473487E+07    1.7398978124194001E+06    6.8102848589502161E-12    6.8102850207975800E-12    5.0893192782808858E+05    9.5458388237411771E+06    3.4350234381998114E+01    1.7832001301636811E+00    3.9566909348897319E+00    2.5668799273575637E+01    6.2415505284455933E+10    2.5992419512005194E+11    7.8237932815346928E-04    1.0391488082728920E+17    1.0391488082728920E+17    1.0391488082728920E+17    1.0391488082728920E+17
 1.1844046935219967E-04    6.6857887950578148E+00    1.9433754767452735E+07    1.8347556470463688E+06    6.3658126041462244E-12    6.3658127447087682E-12    5.3707893399119494E+05    1.6535908465827171E+07    6.0474520796313186E+01    1.8966030777365230E+00    4.0428167941796147E+00    4.3291012815810340E+01    7.1312375828897949E+10    3.2074457725726331E+11    7.8306074565366905E-04    1.0391488083081638E+17    1.0391488083081638E+17    1.0391488083081638E+17    1.0391488083081638E+17
 1.2444306804190863E-04    6.5376596241652507E+00    4.1146489871179678E+07    1.9085151298081807E+06    5.8716839396076632E-12    5.8716840579685606E-12    5.7046874428177520E+05    3.7088156893180206E+07    1.3789080895095037E+02    2.0326586195312872E+00    4.0194505867808354E+00    8.6674768461208359E+01    8.3162378871299438E+10    4.0434508065290637E+11    7.8397413135789060E-04    1.0391488083418397E+17    1.0391488083418397E+17    1.0391488083418397E+17    1.0391488083418397E+17
 1.2863231132436852E-04    6.4416838373397542E+00    6.8815409593056083E+07    1.9374284240456347E+06    5.5757206534985394E-12    5.5757207592535225E-12    5.9205712945422309E+05    6.5905415121654138E+07    2.4738112925592696E+02    2.1207574182193243E+00    3.9516978890442047E+00    1.3904439046839354E+02    9.1358576102448715E+10    4.6321882016272357E+11    7.8461398660389329E-04    1.0391488083470334E+17    1.0391488083470334E+17    1.0391488083470334E+17    1.0391488083470334E+17
 1.3591766176092597E-04    6.2865567145953358E+00    1.6643102333100814E+08    1.9678374033240362E+06    5.1333263027367789E-12    5.1333263908164577E-12    6.2913532821042044E+05    1.8011638968976411E+08    6.8596826062221089E+02    2.2709255090689369E+00    3.7970839751209229E+00    3.1229105784155576E+02    1.0590245330417670E+11    5.6883030956447656E+11    7.8573331438340033E-04    1.0391488084443866E+17    1.0391488084443866E+17    1.0391488084443866E+17    1.0391488084443866E+17
 1.4355227587873993E-04    6.1362555579750522E+00    4.1916015300442588E+08    1.9916757451922530E+06    4.7509619739384237E-12    4.7509620480830018E-12    6.6905136887443613E+05    5.1934165385111594E+08    2.0046540144009400E+03    2.4305238299796303E+00    3.6296917054493902E+00    7.2823578844012877E+02    1.2199843661829965E+11    6.8795262655420142E+11    7.8691388382744654E-04    1.0391488084205050E+17    1.0391488084205050E+17    1.0391488084205050E+17    1.0391488084205050E+17
 1.5100000000000001E-04    5.9978999999999996E+00    1.0460194319034956E+09    2.0176422043672868E+06    4.4474775018750901E-12    4.4474775659714668E-12    7.0935669567413221E+05    1.4804173979499133E+09    5.7822998477064684E+03    2.5898323836080785E+00    3.4817393612303529E+00    1.6884719477332735E+03    1.3890976337715274E+11    8.1770408388625500E+11    7.8806908241450195E-04    1.0391488083522885E+17    1.0391488083522885E+17    1.0391488083522885E+17    1.0391488083522885E+17
 1.6021774911496493E-04    5.8389435112016521E+00    3.2553269002425375E+09    2.0559201396699070E+06    4.1631747382017160E-12    4.1631747936972156E-12    7.5994098697001091E+05    5.4038803995369577E+09    2.1380181514945834E+04    2.7875463969892866E+00    3.3282946047865831E+00    4.8346599789168313E+03    1.6133196291128867E+11    9.9501127249516028E+11    7.8949730871891405E-04    1.0391488082928413E+17    1.0391488082928413E+17    1.0391488082928413E+17    1.0391488082928413E+17
 1.7019442325653399E-04    5.6791422963789566E+00    1.1185271568670378E+10    2.1003921005988712E+06    3.9137917551730517E-12    3.9137918031924897E-12    8.1765143224408838E+05    2.1740047046189632E+10    8.7123294615314458E+04    3.0100069180037123E+00    3.1893053492606982E+00    1.5290092389966116E+04    1.8828582218165149E+11    1.2083674338707681E+12    7.9105673964988555E-04    1.0391488082285451E+17    1.0391488082285451E+17    1.0391488082285451E+17    1.0391488082285451E+17
 1.7789709318904380E-04    5.5576550238902671E+00    3.0843936084028782E+10    2.1357868894010005E+06    3.7576872522946422E-12    3.7576872953583636E-12    8.6786297982802801E+05    6.7000070433098526E+10    2.7120277724960615E+05    3.2009848278260389E+00    3.0920355325701845E+00    3.9679421722148320E+04    2.1301576405611237E+11    1.3978549139688367E+12    7.9227941610133330E-04    1.0391488081751635E+17    1.0391488081751635E+17    1.0391488081751635E+17    1.0391488081751635E+17
