# 1:A 2:Y(A) 3:X(A)
    1     1.50821056672012E-09     1.50821056672012E-09
    2     3.65916006033358E-16     7.31832012066716E-16
    3     2.61226925760093E-08     7.83680777280279E-08
    4     3.57805363838789E-04     1.43122145535516E-03
    5     0.00000000000000E+00     0.00000000000000E+00
    6     1.34553023698884E-08     8.07318142193304E-08
    7     2.76970142282078E-09     1.93879099597455E-08
    8     0.00000000000000E+00     0.00000000000000E+00
    9     1.15281687940294E-06     1.03753519146265E-05
   10     7.65287322999027E-07     7.65287322999027E-06
   11     2.28609247271587E-08     2.51470171998746E-07
   12     4.61298851459318E-07     5.53558621751181E-06
   13     1.58735806991703E-08     2.06356549089214E-07
   14     1.12850909001530E-08     1.57991272602141E-07
   15     7.29775767805802E-06     1.09466365170870E-04
   16     1.59969191637671E-07     2.55950706620274E-06
   17     2.91757531705792E-09     4.95987803899846E-08
   18     1.85123842981573E-08     3.33222917366832E-07
   19     5.69669288039885E-07     1.08237164727578E-05
   20     1.05305892874811E-06     2.10611785749621E-05
   21     2.44457140455883E-07     5.13359994957355E-06
   22     8.66247138061243E-06     1.90574370373473E-04
   23     3.44285611591607E-09     7.91856906660697E-08
   24     2.12511935363564E-08     5.10028644872553E-07
   25     6.36224809927217E-08     1.59056202481804E-06
   26     6.30837900977462E-09     1.64017854254140E-07
   27     2.28627019248049E-09     6.17292951969731E-08
   28     1.38610064524831E-09     3.88108180669525E-08
   29     8.00208546153552E-10     2.32060478384530E-08
   30     1.98034192055921E-09     5.94102576167763E-08
   31     2.59389509686800E-09     8.04107480029079E-08
   32     1.05018305830144E-08     3.36058578656461E-07
   33     1.18440091400958E-08     3.90852301623161E-07
   34     2.07194025030883E-08     7.04459685105001E-07
   35     1.52483852785905E-08     5.33693484750669E-07
   36     4.53456352015232E-09     1.63244286725483E-07
   37     1.28678115657560E-08     4.76109027932970E-07
   38     7.98977463094310E-09     3.03611435975838E-07
   39     3.20162736029799E-09     1.24863467051621E-07
   40     5.11936519952978E-09     2.04774607981191E-07
   41     8.53161655610055E-09     3.49796278800123E-07
   42     9.75491931724629E-08     4.09706611324344E-06
   43     2.65715637985177E-08     1.14257724333626E-06
   44     2.38627370381095E-08     1.04996042967682E-06
   45     5.05410620475487E-08     2.27434779213969E-06
   46     3.68044025464338E-08     1.69300251713595E-06
   47     1.32781972110608E-08     6.24075268919857E-07
   48     1.34484542335812E-08     6.45525803211898E-07
   49     1.52526746001794E-09     7.47381055408790E-08
   50     5.33685094722755E-09     2.66842547361377E-07
   51     7.04138008700527E-09     3.59110384437269E-07
   52     1.19269452410352E-08     6.20201152533832E-07
   53     3.83675962754998E-09     2.03348260260149E-07
   54     3.05501931694752E-09     1.64971043115166E-07
   55     1.75441498378761E-09     9.64928241083187E-08
   56     2.43476615568912E-09     1.36346904718591E-07
   57     4.33888141715103E-09     2.47316240777609E-07
   58     3.73600026362680E-09     2.16688015290354E-07
   59     3.57293060817880E-09     2.10802905882549E-07
   60     3.16648616640093E-09     1.89989169984056E-07
   61     2.89012186854421E-09     1.76297433981197E-07
   62     6.85395271001895E-09     4.24945068021175E-07
   63     7.04388311010343E-09     4.43764635936516E-07
   64     4.58023470483451E-09     2.93135021109409E-07
   65     7.21823884073878E-09     4.69185524648021E-07
   66     6.07772418313606E-09     4.01129796086980E-07
   67     8.28844819433378E-09     5.55326029020363E-07
   68     5.65620715709193E-09     3.84622086682252E-07
   69     8.65430031623502E-09     5.97146721820216E-07
   70     3.28107418378129E-09     2.29675192864690E-07
   71     5.19502465455036E-09     3.68846750473076E-07
   72     6.23594992000838E-09     4.48988394240603E-07
   73     7.29183772258767E-09     5.32304153748900E-07
   74     8.10618074662504E-09     5.99857375250253E-07
   75     2.60268581964850E-08     1.95201436473638E-06
   76     2.84673262454878E-08     2.16351679465708E-06
   77     5.99449923283586E-08     4.61576440928362E-06
   78     6.51353414902982E-08     5.08055663624326E-06
   79     7.05412089208351E-08     5.57275550474597E-06
   80     1.17164915622179E-08     9.37319324977436E-07
   81     1.29534528846659E-08     1.04922968365794E-06
   82     7.65588861875100E-09     6.27782866737582E-07
   83     6.77576873593940E-09     5.62388805082970E-07
   84     1.12718326199342E-08     9.46833940074475E-07
   85     5.26960521919177E-09     4.47916443631300E-07
   86     1.10783023997486E-08     9.52734006378376E-07
   87     5.06304589220752E-09     4.40484992622054E-07
   88     5.02646083471227E-09     4.42328553454680E-07
   89     1.67261298046574E-09     1.48862555261451E-07
   90     2.15931696737753E-09     1.94338527063978E-07
   91     1.32339020547109E-09     1.20428508697869E-07
   92     2.84560420963502E-09     2.61795587286421E-07
   93     1.54094744432480E-09     1.43308112322207E-07
   94     8.92542842052071E-10     8.38990271528947E-08
   95     3.64569500147356E-09     3.46341025139989E-07
   96     1.90429605400391E-09     1.82812421184376E-07
   97     2.73217477940933E-09     2.65020953602705E-07
   98     1.51070425847036E-09     1.48049017330095E-07
   99     2.34735021984487E-09     2.32387671764642E-07
  100     1.70044086569118E-09     1.70044086569118E-07
  101     1.43378207623823E-09     1.44811989700062E-07
  102     2.05014753754492E-09     2.09115048829582E-07
  103     2.67215166538083E-09     2.75231621534225E-07
  104     1.95795862847091E-08     2.03627697360974E-06
  105     3.45319896474629E-09     3.62585891298360E-07
  106     2.71764883742753E-08     2.88070776767318E-06
  107     1.86561926077295E-09     1.99621260902706E-07
  108     1.89269159800227E-09     2.04410692584245E-07
  109     1.94260678628436E-09     2.11744139704995E-07
  110     2.22502404182872E-09     2.44752644601159E-07
  111     4.89505679940189E-09     5.43351304733610E-07
  112     6.22697295039461E-09     6.97420970444196E-07
  113     6.23382740140382E-09     7.04422496358632E-07
  114     1.33432133495936E-08     1.52112632185366E-06
  115     2.82818306712356E-08     3.25241052719210E-06
  116     2.01773908208177E-07     2.34057733521485E-05
  117     8.10679208937776E-07     9.48494674457198E-05
  118     3.00670802024881E-06     3.54791546389359E-04
  119     5.12552877330716E-06     6.09937924023552E-04
  120     8.71034359135888E-06     1.04524123096307E-03
  121     1.42338692735029E-05     1.72229818209385E-03
  122     1.12918373818686E-05     1.37760416058797E-03
  123     3.48383654685374E-06     4.28511895263010E-04
  124     5.54129730743626E-06     6.87120866122096E-04
  125     4.23482124928824E-07     5.29352656161030E-05
  126     6.55484948537804E-06     8.25911035157632E-04
  127     4.51243224467176E-05     5.73078895073314E-03
  128     1.85158636955398E-04     2.37003055302909E-02
  129     3.83272131433235E-04     4.94421049548873E-02
  130     4.41770613515197E-04     5.74301797569756E-02
  131     4.11557708043910E-04     5.39140597537522E-02
  132     4.63560263380064E-04     6.11899547661684E-02
  133     5.71028931869538E-04     7.59468479386485E-02
  134     3.67941612958112E-04     4.93041761363870E-02
  135     1.09922967325744E-04     1.48396005889755E-02
  136     1.26488104968326E-04     1.72023822756923E-02
  137     6.87311909474045E-05     9.41617315979442E-03
  138     4.52461663071344E-05     6.24397095038455E-03
  139     9.49815379235144E-06     1.32024337713685E-03
  140     1.18783102502455E-05     1.66296343503438E-03
  141     4.39369266476230E-06     6.19510665731485E-04
  142     2.07471534006110E-06     2.94609578288676E-04
  143     9.85499823253732E-07     1.40926474725284E-04
  144     5.39246393136199E-07     7.76514806116126E-05
  145     7.12185209813581E-07     1.03266855422969E-04
  146     6.07323806038156E-07     8.86692756815708E-05
  147     1.34194110582591E-06     1.97265342556408E-04
  148     1.65095745866709E-06     2.44341703882729E-04
  149     1.03133027912089E-06     1.53668211589012E-04
  150     1.52107273697751E-06     2.28160910546626E-04
  151     2.36806350926589E-06     3.57577589899150E-04
  152     2.39279923113643E-06     3.63705483132737E-04
  153     1.95968596750648E-06     2.99831953028492E-04
  154     2.72472285976520E-06     4.19607320403841E-04
  155     2.39279985392815E-06     3.70883977358863E-04
  156     3.35579041797743E-06     5.23503305204478E-04
  157     3.19677654889663E-06     5.01893918176771E-04
  158     5.92422458959443E-06     9.36027485155919E-04
  159     6.19797776593602E-06     9.85478464783828E-04
  160     1.12598580385538E-05     1.80157728616861E-03
  161     1.16722256236457E-05     1.87922832540695E-03
  162     1.71470846740353E-05     2.77782771719373E-03
  163     1.96038851064184E-05     3.19543327234620E-03
  164     2.47422038194905E-05     4.05772142639645E-03
  165     1.71367702100164E-05     2.82756708465271E-03
  166     1.07519051598975E-05     1.78481625654298E-03
  167     1.59743303921828E-05     2.66771317549453E-03
  168     1.72895879017674E-05     2.90465076749693E-03
  169     6.67710004300586E-06     1.12842990726799E-03
  170     9.89146978952075E-06     1.68154986421853E-03
  171     9.19402317486768E-06     1.57217796290237E-03
  172     8.76681222544606E-06     1.50789170277672E-03
  173     9.69740437773695E-06     1.67765095734849E-03
  174     1.41941842877680E-05     2.46978806607164E-03
  175     5.76778045058412E-06     1.00936157885222E-03
  176     1.01032638378530E-05     1.77817443546213E-03
  177     7.38976252294462E-06     1.30798796656120E-03
  178     1.18629243862052E-05     2.11160054074453E-03
  179     8.00388463264708E-06     1.43269534924383E-03
  180     8.93679707639066E-06     1.60862347375032E-03
  181     6.31935229146718E-06     1.14380276475556E-03
  182     1.01534962165027E-05     1.84793631140350E-03
  183     1.93123540930802E-06     3.53416079903367E-04
  184     4.98096340118582E-06     9.16497265818191E-04
  185     1.27975089660482E-06     2.36753915871893E-04
  186     4.00777515680360E-06     7.45446179165469E-04
  187     1.13406549758354E-06     2.12070248048123E-04
  188     3.24538566058341E-06     6.10132504189681E-04
  189     4.00599939918903E-06     7.57133886446726E-04
  190     1.42283995674811E-05     2.70339591782141E-03
  191     1.22713834830679E-05     2.34383424526597E-03
  192     3.72390899128027E-05     7.14990526325812E-03
  193     6.52477150543849E-05     1.25928090054963E-02
  194     1.97846389367479E-04     3.83821995372910E-02
  195     4.30833591916215E-04     8.40125504236620E-02
  196     4.68699532728711E-04     9.18651084148273E-02
