time_days,Te131 top 20
1.1574074074074073e-05,1.4796923574717073e-07
1.1576109151910821e-05,1.4873518248784533e-07
1.157814458757678e-05,1.4950126390547736e-07
1.158018038113487e-05,1.5026748002374816e-07
1.1582216532648015e-05,1.5103383086634026e-07
1.1584253042179158e-05,1.518003164569437e-07
1.1586289909791249e-05,1.5256693681925161e-07
1.1588327135547246e-05,1.5335775590416333e-07
1.1590364719510128e-05,1.5416383802945525e-07
1.1592402661742875e-05,1.5497006188873728e-07
1.1594440962308483e-05,1.5577642750693158e-07
1.1596479621269957e-05,1.5658293490896246e-07
1.1598518638690315e-05,1.5738958411976123e-07
1.1600558014632583e-05,1.581963751642613e-07
1.1602597749159803e-05,1.5900330806740216e-07
1.1604637842335022e-05,1.5984820755205944e-07
1.1606678294221306e-05,1.6069646294255786e-07
1.1608719104881723e-05,1.6154486748240184e-07
1.1610760274379357e-05,1.6239342119781582e-07
1.1612801802777306e-05,1.6324212411503067e-07
1.1614843690138673e-05,1.6409097626027954e-07
1.1616885936526574e-05,1.6493997765980184e-07
1.1618928542004138e-05,1.658054125432769e-07
1.1620971506634507e-05,1.6669872250925196e-07
1.1623014830480826e-05,1.675921895465503e-07
1.162505851360626e-05,1.6848581368279016e-07
1.1627102556073979e-05,1.6937959494559432e-07
1.1629146957947168e-05,1.7027353336259112e-07
1.163119171928902e-05,1.7116762896141126e-07
1.1633236840162742e-05,1.7206188176969435e-07
1.1635282320631548e-05,1.7298750310562e-07
1.163732816075867e-05,1.7392883015552707e-07
1.1639374360607345e-05,1.7487032271963544e-07
1.1641420920240822e-05,1.758119808270472e-07
1.1643467839722364e-05,1.7675380450687044e-07
1.1645515119115243e-05,1.7769579378821783e-07
1.1647562758482743e-05,1.786379487002081e-07
1.1649610757888157e-05,1.7958596838527378e-07
1.1651659117394789e-05,1.8057744932528625e-07
1.1653707837065959e-05,1.8156910459809524e-07
1.1655756916964996e-05,1.8256093423435293e-07
1.1657806357155237e-05,1.8355293826471655e-07
1.1659856157700035e-05,1.8454511671985218e-07
1.1661906318662747e-05,1.8553746963042689e-07
1.1663956840106745e-05,1.8652999702711554e-07
1.1666007722095419e-05,1.8755921291831484e-07
1.1668058964692159e-05,1.886034308359564e-07
1.1670110567960373e-05,1.8964783235917294e-07
1.1672162531963473e-05,1.9069241752024737e-07
1.1674214856764896e-05,1.9173718635147071e-07
1.1676267542428077e-05,1.927821388851378e-07
1.1678320589016465e-05,1.938272751535474e-07
1.1680373996593523e-05,1.9489667838895192e-07
1.1682427765222725e-05,1.9599597273270852e-07
1.1684481894967554e-05,1.9709546036616663e-07
1.1686536385891505e-05,1.9819514132331284e-07
1.1688591238058084e-05,1.9929501563814063e-07
1.1690646451530811e-05,2.0039508334464786e-07
1.1692702026373212e-05,2.0149534447683756e-07
1.169475796264883e-05,2.0261390465914004e-07
1.1696814260421214e-05,2.0377090948434452e-07
1.1698870919753925e-05,2.0492811774652507e-07
1.170092794071054e-05,2.0608552948145482e-07
1.1702985323354636e-05,2.0724314472490696e-07
1.1705043067749818e-05,2.0840096351266766e-07
1.170710117395969e-05,2.095589858805246e-07
1.1709159642047868e-05,2.1073655792737018e-07
1.1711218472077982e-05,2.1195403428267875e-07
1.1713277664113672e-05,2.1317172470771488e-07
1.1715337218218593e-05,2.1438962924012074e-07
1.1717397134456403e-05,2.1560774791754176e-07
1.1719457412890783e-05,2.1682608077763356e-07
1.172151805358541e-05,2.1804462785805207e-07
1.1723579056603986e-05,2.19292024658815e-07
1.1725640422010216e-05,2.2057286764733672e-07
1.1727702149867825e-05,2.2185393584738976e-07
1.1729764240240532e-05,2.231352292985684e-07
1.1731826693192089e-05,2.2441674804048272e-07
1.173388950878624e-05,2.2569849211274297e-07
1.1735952687086755e-05,2.2698046155497044e-07
1.1738016228157407e-05,2.283095324551418e-07
1.174008013206198e-05,2.2965677868386628e-07
1.1742144398864272e-05,2.310042617998473e-07
1.1744209028628096e-05,2.3235198184473937e-07
1.1746274021417267e-05,2.336999388602001e-07
1.1748339377295616e-05,2.3504813288789562e-07
1.1750405096326988e-05,2.3640369318593255e-07
1.1752471178575235e-05,2.3782027956861563e-07
1.1754537624104223e-05,2.39237115030685e-07
1.1756604432977824e-05,2.40654199615935e-07
1.1758671605259932e-05,2.4207153336817224e-07
1.1760739141014437e-05,2.4348911633120353e-07
1.1762807040305254e-05,2.4490694854885123e-07
1.1764875303196305e-05,2.4636819629500143e-07
1.1766943929751517e-05,2.478579160542223e-07
1.1769012920034836e-05,2.493478977519235e-07
1.1771082274110218e-05,2.508381414341612e-07
1.1773151992041629e-05,2.5232864714700066e-07
1.1775222073893044e-05,2.538194149365126e-07
1.1777292519728452e-05,2.553268198085844e-07
1.177936332961185e-05,2.568928137001996e-07
1.1781434503607254e-05,2.5845908294163134e-07
1.1783506041778683e-05,2.600256275812914e-07
1.178557794419017e-05,2.61592447667603e-07
1.1787650210905758e-05,2.631595432489972e-07
1.178972284198951e-05,2.647269143739188e-07
1.1791795837505486e-05,2.6636853424156363e-07
1.1793869197517767e-05,2.680144125695424e-07
1.179594292209044e-05,2.69660580293471e-07
1.1798017011287611e-05,2.713070374642353e-07
1.180009146517339e-05,2.729537841327296e-07
1.1802166283811898e-05,2.746008203498541e-07
1.180424146726727e-05,2.763133905311859e-07
1.1806317015603657e-05,2.780424531481889e-07
1.1808392928885212e-05,2.7977181978749416e-07
1.1810469207176105e-05,2.8150149050256067e-07
1.1812545850540515e-05,2.8323146534684977e-07
1.1814622859042633e-05,2.849617443738422e-07
1.1816700232746663e-05,2.8675874561671485e-07
1.1818777971716817e-05,2.8857463726191374e-07
1.182085607601732e-05,2.903908481966239e-07
1.182293454571241e-05,2.922073784769906e-07
1.1825013380866334e-05,2.940242281591592e-07
1.182709258154335e-05,2.958413972992928e-07
1.1829172147807727e-05,2.9773772612167954e-07
1.183125207972375e-05,2.996442212552888e-07
1.183333237735571e-05,3.015510516092864e-07
1.1835413040767908e-05,3.034582172426112e-07
1.1837494070024666e-05,3.053657182142204e-07
1.1839575465190307e-05,3.0728465473543003e-07
1.1841657226329168e-05,3.092853299837934e-07
1.18437393535056e-05,3.1128635701230093e-07
1.1845821846783964e-05,3.1328773588280777e-07
1.184790470622863e-05,3.1528946665717653e-07
1.1849987931903983e-05,3.17291549397282e-07
1.1852071523874415e-05,3.1933935890028416e-07
1.1854155482204337e-05,3.214386370945159e-07
1.185623980695816e-05,3.2353828440631574e-07
1.185832449820032e-05,3.2563830090058875e-07
1.186040955599525e-05,3.2773868664224785e-07
1.1862494980407405e-05,3.298394416962163e-07
1.1864580771501242e-05,3.320347902692363e-07
1.1866666929341244e-05,3.3423692566064263e-07
1.1868753453991893e-05,3.3643944825507245e-07
1.1870840345517681e-05,3.3864235812060674e-07
1.187292760398312e-05,3.408456553253408e-07
1.187501522945273e-05,3.431033594781126e-07
1.1877103221991039e-05,3.4541237398589844e-07
1.1879191581662589e-05,3.4772179448933897e-07
1.1881280308531934e-05,3.5003162105981945e-07
1.188336940266364e-05,3.523418537687395e-07
1.1885458864122283e-05,3.546746248468998e-07
1.1887548692972447e-05,3.570950882219153e-07
1.1889638889278737e-05,3.595159771887211e-07
1.1891729453105753e-05,3.6193729182214187e-07
1.1893820384518129e-05,3.6435903219703193e-07
1.1895911683580489e-05,3.667811983882428e-07
1.1898003350357477e-05,3.6931736950274085e-07
1.1900095384913753e-05,3.718544838572301e-07
1.190218778731398e-05,3.7439204431433e-07
1.1904280557622842e-05,3.7693005095248193e-07
1.1906373695905023e-05,3.7946850385013374e-07
1.1908467202225226e-05,3.821134642598956e-07
1.1910561076648163e-05,3.8477175521609265e-07
1.1912655319238558e-05,3.8743051358146644e-07
1.1914749930061148e-05,3.9008973943820797e-07
1.1916844909180674e-05,3.9274943286850817e-07
1.1918940256661901e-05,3.955196727309699e-07
1.1921035972569594e-05,3.9830429400419697e-07
1.1923132056968534e-05,4.010894048993528e-07
1.1925228509923516e-05,4.038750055025269e-07
1.1927325331499338e-05,4.066610958998224e-07
1.1929422521760818e-05,4.0957446320969346e-07
1.1931520080772786e-05,4.124907795306157e-07
1.1933618008600073e-05,4.1540760862949333e-07
1.193571630530753e-05,4.1832495059649734e-07
1.1937814970960021e-05,4.212655331710283e-07
1.1939914005622416e-05,4.2431859228712745e-07
1.1942013409359598e-05,4.2737218822477315e-07
1.1944113182236459e-05,4.3042632107835057e-07
1.1946213324317909e-05,4.3348099094226685e-07
1.1948313835668861e-05,4.3659910418055864e-07
1.1950414716354249e-05,4.3979523131059805e-07
1.1952515966439013e-05,4.429919204179321e-07
1.1954617585988102e-05,4.461891716013712e-07
1.1956719575066477e-05,4.493869849597468e-07
1.195882193373912e-05,4.527048532209453e-07
1.1960924662071011e-05,4.560500993173502e-07
1.196302776012715e-05,4.593959336107399e-07
1.1965131227972544e-05,4.62742356204543e-07
1.1967235065672215e-05,4.661308895922346e-07
1.1969339273291195e-05,4.6963093843729957e-07
1.1971443850894526e-05,4.7313160269842895e-07
1.1973548798547261e-05,4.7663288248382514e-07
1.197565411631447e-05,4.801347779017254e-07
1.197775980426123e-05,4.837663456460862e-07
1.1979865862452626e-05,4.87428341807718e-07
1.1981972290953762e-05,4.910909818607258e-07
1.1984079089829748e-05,4.947542659183222e-07
1.198618625914571e-05,4.984901583797768e-07
1.198829379896678e-05,5.02320253822078e-07
1.1990401709358103e-05,5.061510227127678e-07
1.199250999038484e-05,5.099824651702606e-07
1.1994618642112156e-05,5.138382513180205e-07
1.1996727664605237e-05,5.178434896151983e-07
1.1998837057929273e-05,5.218494321562564e-07
1.2000946822149464e-05,5.258560790650208e-07
1.2003056957331031e-05,5.298634304653514e-07
1.2005167463539195e-05,5.340363616353457e-07
1.2007278340839195e-05,5.38224810022354e-07
1.2009389589296282e-05,5.424139948672097e-07
1.2011501208975716e-05,5.466039162993958e-07
1.2013613199942771e-05,5.509394632496792e-07
1.2015725562262726e-05,5.553180486032275e-07
1.2017838296000882e-05,5.596974038465379e-07
1.2019951401222542e-05,5.640775291149767e-07
1.2022064877993026e-05,5.685957940709836e-07
1.2024178726377662e-05,5.731724583965434e-07
1.2026292946441793e-05,5.777499274402294e-07
1.202840753825077e-05,5.823282013435343e-07
1.2030522501869958e-05,5.870508915125783e-07
1.2032637837364735e-05,5.918339000938121e-07
1.2034753544800484e-05,5.966177496748197e-07
1.2036869624242604e-05,6.014024404034845e-07
1.203898607575651e-05,6.063529688239079e-07
1.204110289940762e-05,6.113509230611075e-07
1.2043220095261365e-05,6.163497560921319e-07
1.2045337663383193e-05,6.213494680715053e-07
1.204745560383856e-05,6.265530598607237e-07
1.2049573916692932e-05,6.31774910575234e-07
1.2051692602011791e-05,6.369976794514466e-07
1.2053811659860622e-05,6.422532051883527e-07
1.2055931090304936e-05,6.477238155720431e-07
1.205805089341024e-05,6.53195387857018e-07
1.206017106924206e-05,6.586679222124183e-07
1.2062291617865934e-05,6.641414188074053e-07
1.2064412539347413e-05,6.698654922242134e-07
1.2066533833752049e-05,6.756136839819736e-07
1.2068655501145422e-05,6.813628864483625e-07
1.2070777541593109e-05,6.871130998010789e-07
1.2072899955160708e-05,6.93082643157961e-07
1.2075022741913823e-05,6.991220919524891e-07
1.2077145901918073e-05,7.051626026675767e-07
1.2079269435239086e-05,7.112041754899271e-07
1.20813933419425e-05,7.174473314205479e-07
1.2083517622093972e-05,7.237935027292706e-07
1.2085642275759164e-05,7.30140789889783e-07
1.208776730300375e-05,7.364891930982792e-07
1.2089892703893416e-05,7.430369698014574e-07
1.2092018478493862e-05,7.497062350771077e-07
1.2094144626870797e-05,7.563766730143904e-07
1.2096271149089946e-05,7.630482838194966e-07
1.2098398045217035e-05,7.699348316173706e-07
1.2100525315317814e-05,7.769445248692738e-07
1.2102652959458035e-05,7.839554506404961e-07
1.210478097770347e-05,7.909676091477529e-07
1.2106909370119895e-05,7.982305203583853e-07
1.2109038136773103e-05,8.055989991430336e-07
1.2111167277728895e-05,8.129687735325178e-07
1.2113296793053085e-05,8.203398437546368e-07
1.2115426682811497e-05,8.280204806625408e-07
1.2117556947069973e-05,8.357671915472003e-07
1.2119687585894356e-05,8.43515264541507e-07
1.2121818599350509e-05,8.512646998849625e-07
1.2123949987504302e-05,8.594085534580768e-07
1.2126081750421618e-05,8.675541021382198e-07
1.2128213888168358e-05,8.75701083055954e-07
1.2130346400810421e-05,8.839418582695936e-07
1.213247928841373e-05,8.925065786809306e-07
1.2134612551044211e-05,9.010728050331064e-07
1.2136746188767809e-05,9.096405375909169e-07
1.2138880201650473e-05,9.184265751234956e-07
1.2141014589758171e-05,9.274350495715447e-07
1.2143149353156875e-05,9.364451079860181e-07
1.214528449191258e-05,9.454567506454413e-07
1.2147420006091276e-05,9.548470439967941e-07
1.2149555895758982e-05,9.643238230709434e-07
1.2151692160981716e-05,9.73802268453847e-07
1.215382880182551e-05,9.83372390961805e-07
1.2155965818356418e-05,9.93341764682258e-07
1.2158103210640488e-05,1.0033128913247254e-06
1.2160240978743794e-05,1.0132857711974343e-06
1.2162379122732416e-05,1.0235688481936437e-06
1.2164517642672447e-05,1.034060111669028e-06
1.216665653862999e-05,1.044553219830686e-06
1.2168795810671159e-05,1.0550802216721774e-06
1.2170935458862082e-05,1.066120759177171e-06
1.2173075483268899e-05,1.0771632379476748e-06
1.2175215883957757e-05,1.0882076583250259e-06
1.2177356660994821e-05,1.099577442507416e-06
1.2179497814446264e-05,1.1112002282824317e-06
1.218163934437827e-05,1.122825057700076e-06
1.2183781250857039e-05,1.1345190298075345e-06
1.2185923533948775e-05,1.146754973368192e-06
1.2188066193719701e-05,1.1589930683834547e-06
1.219020923023605e-05,1.1712333152316215e-06
1.2192352643564062e-05,1.1839242835718435e-06
1.2194496433769993e-05,1.1968092828183318e-06
1.219664060092011e-05,1.209696547643342e-06
1.2198785145080696e-05,1.2228181138843938e-06
1.2200930066318032e-05,1.2363831510591901e-06
1.2203075364698425e-05,1.2499505733840653e-06
1.2205221040288189e-05,1.2635577388559891e-06
1.2207367093153647e-05,1.2778364437801438e-06
1.2209513523361139e-05,1.2921176593390922e-06
1.2211660330977009e-05,1.3064013859742492e-06
1.2213807516067617e-05,1.3212977853673614e-06
1.2215955078699339e-05,1.3363280692241424e-06
1.2218103018938555e-05,1.3513609958663603e-06
1.2220251336851659e-05,1.36690459422578e-06
1.222240003250506e-05,1.3827209389701209e-06
1.2224549105965179e-05,1.398540064713546e-06
1.2226698557298438e-05,1.414803665643936e-06
1.2228848386571285e-05,1.4314448613878322e-06
1.2230998593850174e-05,1.448088983164954e-06
