time_days,Ir194 top 1
0.04993380308419131,53071.15337933421
0.049942582980994375,53080.43481072518
0.049951364421573045,53089.71787338362
0.049960147406198786,53099.00256759611
0.049968931935143075,53108.28889364928
0.049977718008677466,53117.57611419707
0.04998650562707354,53126.86261480297
0.049995294790602926,53136.15074756665
0.05000408549953721,53145.44051277478
0.05001287775414832,53154.731910714356
0.05002167155470792,53164.0249416721
0.050030466901487866,53173.31960593492
0.05003926379476001,53182.61590378972
0.05004806223479626,53191.913835523555
0.05005686222186862,53201.2134014234
0.05006566375624909,53210.514601776405
0.05007446683820972,53219.81743686966
0.05008327146802254,53229.121906990295
0.050092077645959916,53238.42801242576
0.05010088537229393,53247.7357534632
0.05010969464729685,53257.04513039001
0.050118505471240984,53266.356143493555
0.05012731784439868,53275.66879306126
0.05013613176704234,53284.98307938069
0.0501449472394444,53294.29900273933
0.05015376426187729,53303.616563424715
0.0501625828346137,53312.93576172464
0.050171402957926166,53322.25659792678
0.0501802246320873,53331.579072318804
0.0501890478573698,53340.90318518857
0.0501978726340464,53350.22893682387
0.050206698962389884,53359.556327512655
0.05021552684267308,53368.88535754286
0.050224356275168774,53378.216027202376
0.050233187260150074,53387.54833677946
0.05024201979788987,53396.88228656212
0.050250853888661184,53406.21787683849
0.05025968953273708,53415.55510789678
0.05026852673039067,53424.89398002524
0.050277365481895146,53434.234493512195
0.05028620578752371,53443.576648646
0.05029504764754962,53452.92044571502
0.050303891062246094,53462.26588500765
0.05031273603188667,53471.612966812565
0.05032158255674469,53480.961691418255
0.05033043063709358,53490.31205911331
0.050339280273206846,53499.66407018641
0.050348131465358055,53509.017724926205
0.0503569842138208,53518.373023621534
0.05036583851886873,53527.7272132798
0.05037469438077544,53537.08268893849
0.05038355179981485,53546.43980887245
0.05039241077626069,53555.79857337044
0.050401271310386776,53565.15898272135
0.05041013340246701,53574.52103721419
0.050418997052775305,53583.884737137945
0.05042786226158567,53593.250082781706
0.05043672902917212,53602.6170744346
0.05044559735580867,53611.985712385685
0.0504544672417696,53621.35599692438
0.05046333868732901,53630.727928339846
0.05047221169276113,53640.101506921426
0.05048108625834022,53649.476732958494
0.05048996238434063,53658.85360674047
0.05049884007103669,53668.232128556825
0.05050771931870285,53677.61229869709
0.05051660012761356,53686.99411745083
0.05052548249804325,53696.3775851076
0.05053436643026667,53705.76270195724
0.05054325192455833,53715.14946828943
0.05055213898119289,53724.537884393896
0.05056102760044508,53733.92795056051
0.05056991778258962,53743.31966707913
0.05057880952790133,53752.71303423971
0.05058770283665507,53762.108052332216
0.050596597709125654,53771.504721646605
0.0506054941455882,53780.90304247314
0.05061439214631762,53790.303015101854
0.05062329171158896,53799.704639822965
0.05063219284167732,53809.107916926674
0.050641095536857826,53818.51284670331
0.050649999797405684,53827.919429443165
0.05065890562359614,53837.32766543668
0.05066781301570447,53846.73755497427
0.05067672197400591,53856.14909834634
0.05068563249877605,53865.56229584363
0.05069454459029023,53874.97714775663
0.050703458248823906,53884.393654375985
0.05071237347465263,53893.81181599239
0.05072129026805198,53903.231632896626
0.05073020862929757,53912.65310537945
0.050739128558665095,53922.07623373174
0.05074805005643017,53931.498327006135
0.05075697312286876,53940.92163466329
0.050765897758256594,53950.34659851206
0.05077482396286954,53959.77321884341
0.05078375173698351,53969.201495948364
0.05079268108087448,53978.63143011795
0.05080161199481845,53988.06302164328
0.05081054447909151,53997.49627081555
0.05081947853396967,54006.93117792588
0.05082841415972925,54016.36774326567
0.0508373513566464,54025.805967126194
0.050846290124997355,54035.24584979879
0.05085523046505843,54044.6873915749
0.050864172377105984,54054.13059274597
0.050873115861416414,54063.575453603524
0.05088206091826619,54073.02197443918
0.050891007547931785,54082.47015554446
0.050899955750689674,54091.91999721105
0.05090890552681663,54101.371499730805
0.050917856876589215,54110.82466339541
0.05092680980028412,54120.279488496715
0.05093576429817809,54129.735975326585
0.05094472037054791,54139.19412417694
0.05095367801767044,54148.65393533977
0.050962637239822556,54158.11540910712
0.05097159803728111,54167.57854577099
0.05098056041032326,54177.04334562364
0.05098952435922597,54186.509808957235
0.050998489884266314,54195.97793606396
0.05100745698572142,54205.44772723613
0.05101642566386848,54214.919182766105
0.05102539591898473,54224.39230294623
0.05103436775134744,54233.86708806899
0.051043341161233845,54243.34353842673
0.0510523161489215,54252.82165431224
0.05106129271468775,54262.301436018
0.05107027085881007,54271.782883836655
0.05107925058156598,54281.26599806091
0.05108823188323307,54290.75077898353
0.051097214764088926,54300.23722689728
0.051106199224411245,54309.72534209507
0.05111518526447773,54319.21512486974
0.05112417288456607,54328.70608287619
0.051133162084954255,54338.1960472295
0.05114215286592007,54347.68767948435
0.05115114522774141,54357.180979933735
0.05116013917069625,54366.6759488707
0.05116913469506261,54376.17258658841
0.051178131801118534,54385.67089337999
0.051187130489142134,54395.17086953869
0.051196130759411505,54404.67251535766
0.051205132612204995,54414.175831130444
0.05121413604780079,54423.6808171503
0.051223141066477205,54433.187473710655
0.05123214766851258,54442.695801104965
0.05124115585418531,54452.2057996268
0.05125016562377387,54461.717469569696
0.05125917697755675,54471.23081122733
0.0512681899158125,54480.745824893354
0.05127720443881962,54490.262510861394
0.05128622054685695,54499.78086942546
0.05129523824020311,54509.3009008793
0.05130425751913681,54518.82260551676
0.05131327838393687,54528.345983631814
0.05132230083488212,54537.87103551843
0.051331324872251484,54547.39776147068
0.05134035049632387,54556.926161782656
0.051349377707378185,54566.45623674837
0.05135840650569366,54575.98798666224
0.05136743689154929,54585.52141181842
0.05137646886522421,54595.056512511255
0.05138550242699762,54604.59328903502
0.05139453757714874,54614.13174168417
0.05140357431595686,54623.671870753125
0.05141261264370132,54633.213676536434
0.05142165256066141,54642.75715932853
0.05143069406711675,54652.30231942424
0.05143973716334672,54661.84915711814
0.05144878184963085,54671.3976727049
0.05145782812624874,54680.947866479335
0.05146687599348,54690.499738736224
0.051475925451604315,54700.05328977047
0.05148497650090142,54709.60851987698
0.05149402914165108,54719.16542935072
0.05150308337413304,54728.724018486646
0.05151213919862736,54738.281837340386
0.05152119661541386,54747.84061032689
0.05153025562477252,54757.40106330278
0.051539316226983364,54766.963196563185
0.051548378422326464,54776.52701040335
0.051557442211081946,54786.09250511844
0.05156650759352997,54795.6596810038
0.05157557456995068,54805.22853835464
0.05158464314062451,54814.799077466574
0.051593713305831714,54824.37129863495
0.05160278506585263,54833.945202155206
0.05161185842096769,54843.52078832298
0.05162093337145736,54853.09805743384
0.05163000991760215,54862.67700978339
0.051639088059682633,54872.257645667436
0.05164816779797934,54881.839965381565
0.05165724913277309,54891.42396922178
0.05166633206434453,54901.009657483875
0.05167541659297442,54910.59703046375
0.05168450271894356,54920.186088457354
0.051693590442532814,54929.77683176073
0.051702679764023096,54939.369260669926
0.05171177068369537,54948.963375481086
0.05172086320183064,54958.55917649036
0.05172995731870987,54968.15666399389
0.05173905303461437,54977.75583828816
0.05174815034982518,54987.35669966937
0.05175724926462353,54996.959248433915
0.05176634977929066,55006.56348487822
0.051775451894107885,55016.1694092988
0.05178455560935657,55025.77702199215
0.05179366092531809,55035.386323254876
0.051802767842273834,55044.99731338354
0.05181187636050547,55054.609992675
0.051820986480294484,55064.224361425906
0.05183009820192246,55073.8404199331
0.05183921152567106,55083.45816849337
0.05184832645182198,55093.07760740367
0.05185744298065698,55102.69873696091
0.05186656111245786,55112.32155746212
0.051875680847506454,55121.946069204365
0.051884802186084586,55131.57227248461
0.05189392512847439,55141.197928320056
0.05190304967495776,55150.82431765976
0.05191217582581677,55160.45239886722
0.05192130358133349,55170.08217223963
0.05193043294179008,55179.71363807425
0.05193956390746875,55189.346796668426
0.051948696478651725,55198.98164831953
0.05195783065562122,55208.61819332488
0.051966966438659765,55218.25643198216
0.05197610382804968,55227.89636458883
0.051985242824073394,55237.53799144245
0.051994383427013395,55247.181312840636
0.05200352563715225,55256.826329081116
0.05201266945477253,55266.4730404616
0.052021814880156905,55276.12144727993
0.052030961913587956,55285.7715498338
0.05204011055534862,55295.42334842135
0.0520492608057216,55305.07684334039
0.05205841266498974,55314.73203488896
0.05206756613343594,55324.3889233651
0.05207672121134312,55334.04750906691
0.05208587789899429,55343.70779229256
0.05209503619667249,55353.36977334027
0.05210419610466081,55363.033452508316
0.05211335762324231,55372.69883009486
0.052122520752700345,55382.36590639852
0.052131685493318085,55392.03468171762
0.05214085184537881,55401.705156350596
0.052150019809165865,55411.377330596006
0.05215918938496264,55421.05120475242
0.052168360573052575,55430.72677911847
0.052177533373719165,55440.40405399285
0.05218670778724585,55450.083029674184
0.05219588381391641,55459.763706461454
0.052205061454014406,55469.44608465343
0.052214240707823496,55479.13016454898
0.05222342157562745,55488.81594644707
0.05223260405771004,55498.50343064666
0.05224178815435512,55508.19261744684
0.052250973865846574,55517.88350714671
0.05226016119246825,55527.57610004531
0.0522693501345043,55537.27039644208
0.052278540692238716,55546.9626785373
0.05228773286595555,55556.65641845961
