# time[s]                    Y( ac225 )                  Y( fr221 )
 1.4846362893150496E-04      0.0000000000000000E+00      0.0000000000000000E+00
 1.5017962539121704E-04      0.0000000000000000E+00      0.0000000000000000E+00
 1.5100000000000001E-04      0.0000000000000000E+00      0.0000000000000000E+00
 1.5264074921756595E-04      0.0000000000000000E+00      0.0000000000000000E+00
 1.5449184601098225E-04      0.0000000000000000E+00      0.0000000000000000E+00
 1.5639800373973021E-04      0.0000000000000000E+00      0.0000000000000000E+00
 1.5835483817486671E-04      0.0000000000000000E+00      0.0000000000000000E+00
 1.6023425558989128E-04      0.0000000000000000E+00      0.0000000000000000E+00
 1.6215312466425866E-04      0.0000000000000000E+00      0.0000000000000000E+00
 1.6411326040903279E-04      0.0000000000000000E+00      0.0000000000000000E+00
 1.6611248005375017E-04      0.0000000000000000E+00      0.0000000000000000E+00
 1.6814793124419076E-04      0.0000000000000000E+00      0.0000000000000000E+00
 1.7021620533694314E-04      0.0000000000000000E+00      0.0000000000000000E+00
 1.7231337991343242E-04      0.0000000000000000E+00      0.0000000000000000E+00
 1.7443508906468785E-04      0.0000000000000000E+00      0.0000000000000000E+00
 1.7657662466677798E-04      0.0000000000000000E+00      0.0000000000000000E+00
 1.7699999999999999E-04      0.0000000000000000E+00      0.0000000000000000E+00
 1.7784675066644402E-04      0.0000000000000000E+00      0.0000000000000000E+00
 1.7954025199933208E-04      0.0000000000000000E+00      0.0000000000000000E+00
 1.8140921324140749E-04      0.0000000000000000E+00      0.0000000000000000E+00
 1.8330330646143899E-04      0.0000000000000000E+00      0.0000000000000000E+00
 1.8521585250187253E-04      0.0000000000000000E+00      0.0000000000000000E+00
 1.8714598513484471E-04      0.0000000000000000E+00      0.0000000000000000E+00
 1.8909312249969172E-04      0.0000000000000000E+00      0.0000000000000000E+00
 1.9105675464460342E-04      0.0000000000000000E+00      0.0000000000000000E+00
 1.9303644562653651E-04      0.0000000000000000E+00      0.0000000000000000E+00
 1.9503184350320616E-04      0.0000000000000000E+00      0.0000000000000000E+00
 1.9704268939844309E-04      0.0000000000000000E+00      0.0000000000000000E+00
 1.9906882497481847E-04      0.0000000000000000E+00      0.0000000000000000E+00
 2.0111019843526047E-04      0.0000000000000000E+00      0.0000000000000000E+00
 2.0200000000000000E-04      0.0000000000000000E+00      0.0000000000000000E+00
 2.0377960312947907E-04      0.0000000000000000E+00      0.0000000000000000E+00
 2.0583987649021472E-04      0.0000000000000000E+00      0.0000000000000000E+00
 2.0792032960881962E-04      0.0000000000000000E+00      0.0000000000000000E+00
 2.1001397079083330E-04      0.0000000000000000E+00      0.0000000000000000E+00
 2.1203402914313267E-04      0.0000000000000000E+00      0.0000000000000000E+00
 2.1406591359819484E-04      0.0000000000000000E+00      0.0000000000000000E+00
 2.1611915027540499E-04      0.0000000000000000E+00      0.0000000000000000E+00
 2.1820018916086291E-04      0.0000000000000000E+00      0.0000000000000000E+00
 2.2031885764214629E-04      0.0000000000000000E+00      0.0000000000000000E+00
 2.2248446332556306E-04      0.0000000000000000E+00      0.0000000000000000E+00
 2.2470144238931534E-04      0.0000000000000000E+00      0.0000000000000000E+00
 2.2697948203358523E-04      0.0000000000000000E+00      0.0000000000000000E+00
 2.2699999999999999E-04      0.0000000000000000E+00      0.0000000000000000E+00
 2.2704103593282950E-04      0.0000000000000000E+00      0.0000000000000000E+00
 2.2712310779848853E-04      0.0000000000000000E+00      0.0000000000000000E+00
 2.2728725152980659E-04      0.0000000000000000E+00      0.0000000000000000E+00
 2.2761553899244271E-04      0.0000000000000000E+00      0.0000000000000000E+00
 2.2827211391771495E-04      0.0000000000000000E+00      0.0000000000000000E+00
 2.2958526376825944E-04      0.0000000000000000E+00      0.0000000000000000E+00
 2.3198752087095519E-04      0.0000000000000000E+00      0.0000000000000000E+00
 2.3449152273811877E-04      0.0000000000000000E+00      0.0000000000000000E+00
 2.3706690631461992E-04      0.0000000000000000E+00      0.0000000000000000E+00
 2.3971132251465467E-04      0.0000000000000000E+00      0.0000000000000000E+00
 2.4242241089178265E-04      0.0000000000000000E+00      0.0000000000000000E+00
 2.4519686190330268E-04      0.0000000000000000E+00      0.0000000000000000E+00
 2.4771985089504917E-04      0.0000000000000000E+00      0.0000000000000000E+00
 2.5022866712686798E-04      0.0000000000000000E+00      0.0000000000000000E+00
 2.5200000000000000E-04      0.0000000000000000E+00      0.0000000000000000E+00
 2.5444738849354472E-04      0.0000000000000000E+00      0.0000000000000000E+00
 2.5693744282649774E-04      0.0000000000000000E+00      0.0000000000000000E+00
 2.5945444748288912E-04      0.0000000000000000E+00      0.0000000000000000E+00
 2.6191164162762525E-04      0.0000000000000000E+00      0.0000000000000000E+00
 2.6440484776361510E-04      0.0000000000000000E+00      0.0000000000000000E+00
 2.6692846683234946E-04      0.0000000000000000E+00      0.0000000000000000E+00
 2.6947611988220290E-04      0.0000000000000000E+00      0.0000000000000000E+00
 2.7200821651297103E-04      0.0000000000000000E+00      0.0000000000000000E+00
 2.7451301079513431E-04      0.0000000000000000E+00      0.0000000000000000E+00
 2.7698240774030284E-04      0.0000000000000000E+00      0.0000000000000000E+00
 2.7700000000000001E-04      0.0000000000000000E+00      0.0000000000000000E+00
 2.7703518451939436E-04      0.0000000000000000E+00      0.0000000000000000E+00
 2.7710555355818305E-04      0.0000000000000000E+00      0.0000000000000000E+00
 2.7724629163576044E-04      0.0000000000000000E+00      0.0000000000000000E+00
 2.7752776779091522E-04      0.0000000000000000E+00      0.0000000000000000E+00
 2.7809072010122479E-04      0.0000000000000000E+00      0.0000000000000000E+00
 2.7921662472184391E-04      0.0000000000000000E+00      0.0000000000000000E+00
 2.8146843396308215E-04      0.0000000000000000E+00      0.0000000000000000E+00
 2.8378200125062770E-04      0.0000000000000000E+00      0.0000000000000000E+00
 2.8606166996298613E-04      0.0000000000000000E+00      0.0000000000000000E+00
 2.8831534291011603E-04      0.0000000000000000E+00      0.0000000000000000E+00
 2.9044764703361955E-04      0.0000000000000000E+00      0.0000000000000000E+00
 2.9257232905271428E-04      0.0000000000000000E+00      0.0000000000000000E+00
 2.9470539163652603E-04      0.0000000000000000E+00      0.0000000000000000E+00
 2.9685776585925344E-04      0.0000000000000000E+00      0.0000000000000000E+00
 2.9904083934733099E-04      0.0000000000000000E+00      0.0000000000000000E+00
 3.0094237399155995E-04      0.0000000000000000E+00      0.0000000000000000E+00
 3.0287138242758875E-04      0.0000000000000000E+00      0.0000000000000000E+00
 3.0299999999999999E-04      0.0000000000000000E+00      0.0000000000000000E+00
 3.0325723514482248E-04      0.0000000000000000E+00      0.0000000000000000E+00
 3.0377170543446745E-04      0.0000000000000000E+00      0.0000000000000000E+00
 3.0480064601375739E-04      0.0000000000000000E+00      0.0000000000000000E+00
 3.0680012358065897E-04      0.0000000000000000E+00      0.0000000000000000E+00
 3.0888597075034503E-04      0.0000000000000000E+00      0.0000000000000000E+00
 3.1102454778293427E-04      0.0000000000000000E+00      0.0000000000000000E+00
 3.1321482252726925E-04      0.0000000000000000E+00      0.0000000000000000E+00
 3.1544459497920030E-04      0.0000000000000000E+00      0.0000000000000000E+00
 3.1770647201973353E-04      0.0000000000000000E+00      0.0000000000000000E+00
 3.1999208093256822E-04      0.0000000000000000E+00      0.0000000000000000E+00
 3.2229208665877625E-04      0.0000000000000000E+00      0.0000000000000000E+00
 3.2459655615321183E-04      0.0000000000000000E+00      0.0000000000000000E+00
 3.2689541501598551E-04      0.0000000000000000E+00      0.0000000000000000E+00
 3.2800000000000000E-04      0.0000000000000000E+00      0.0000000000000000E+00
 3.3020602495992452E-04      0.0000000000000000E+00      0.0000000000000000E+00
 3.3244843231051632E-04      0.0000000000000000E+00      0.0000000000000000E+00
 3.3467364204715910E-04      0.0000000000000000E+00      0.0000000000000000E+00
 3.3689090832393821E-04      0.0000000000000000E+00      0.0000000000000000E+00
 3.3911242999646403E-04      0.0000000000000000E+00      0.0000000000000000E+00
 3.4135041629712067E-04      0.0000000000000000E+00      0.0000000000000000E+00
 3.4361748259892610E-04      0.0000000000000000E+00      0.0000000000000000E+00
 3.4592725531568406E-04      0.0000000000000000E+00      0.0000000000000000E+00
 3.4829509273474657E-04      0.0000000000000000E+00      0.0000000000000000E+00
 3.5073902562862274E-04      0.0000000000000000E+00      0.0000000000000000E+00
 3.5300000000000002E-04      0.0000000000000000E+00      0.0000000000000000E+00
 3.5564622611213107E-04      0.0000000000000000E+00      0.0000000000000000E+00
 3.5846759204457136E-04      0.0000000000000000E+00      0.0000000000000000E+00
 3.6148041074085774E-04      0.0000000000000000E+00      0.0000000000000000E+00
 3.6467097578001185E-04      0.0000000000000000E+00      0.0000000000000000E+00
 3.6800722657890538E-04      0.0000000000000000E+00      0.0000000000000000E+00
 3.7132808131033258E-04      0.0000000000000000E+00      0.0000000000000000E+00
 3.7454474079743591E-04      0.0000000000000000E+00      0.0000000000000000E+00
 3.7752282911518133E-04      0.0000000000000000E+00      0.0000000000000000E+00
 3.7800000000000003E-04      0.0000000000000000E+00      0.0000000000000000E+00
 3.7895434176963742E-04      0.0000000000000000E+00      0.0000000000000000E+00
 3.8086302530891219E-04      0.0000000000000000E+00      0.0000000000000000E+00
 3.8333039714506909E-04      0.0000000000000000E+00      0.0000000000000000E+00
 3.8563352363750052E-04      0.0000000000000000E+00      0.0000000000000000E+00
 3.8783440630981678E-04      0.0000000000000000E+00      0.0000000000000000E+00
 3.8996881110826435E-04      0.0000000000000000E+00      0.0000000000000000E+00
 3.9206331251013989E-04      0.0000000000000000E+00      0.0000000000000000E+00
 3.9424362471311556E-04      0.0000000000000000E+00      0.0000000000000000E+00
 3.9642246074022723E-04      0.0000000000000000E+00      0.0000000000000000E+00
 3.9820835627861972E-04      0.0000000000000000E+00      0.0000000000000000E+00
 4.0001023904059181E-04      0.0000000000000000E+00      0.0000000000000000E+00
 4.0185088315333744E-04      0.0000000000000000E+00      0.0000000000000000E+00
 4.0299999999999998E-04      0.0000000000000000E+00      0.0000000000000000E+00
 4.0492270428071502E-04      0.0000000000000000E+00      0.0000000000000000E+00
 4.0693532363187009E-04      0.0000000000000000E+00      0.0000000000000000E+00
 4.0903238308400699E-04      0.0000000000000000E+00      0.0000000000000000E+00
 4.1120993312721422E-04      0.0000000000000000E+00      0.0000000000000000E+00
 4.1346187922204614E-04      0.0000000000000000E+00      0.0000000000000000E+00
 4.1577856982376874E-04      0.0000000000000000E+00      0.0000000000000000E+00
 4.1814627705653162E-04      0.0000000000000000E+00      0.0000000000000000E+00
 4.2054738726349293E-04      0.0000000000000000E+00      0.0000000000000000E+00
 4.2296135660414548E-04      0.0000000000000000E+00      0.0000000000000000E+00
 4.2536637223467699E-04      0.0000000000000000E+00      0.0000000000000000E+00
 4.2774141516539472E-04      0.0000000000000000E+00      0.0000000000000000E+00
 4.2900000000000002E-04      0.0000000000000000E+00      0.0000000000000000E+00
 4.3126153328696331E-04      0.0000000000000000E+00      0.0000000000000000E+00
 4.3349446626651019E-04      0.0000000000000000E+00      0.0000000000000000E+00
 4.3570664627540966E-04      0.0000000000000000E+00      0.0000000000000000E+00
 4.3790453019580168E-04      0.0000000000000000E+00      0.0000000000000000E+00
 4.4009388090442332E-04      0.0000000000000000E+00      0.0000000000000000E+00
 4.4228007853274875E-04      0.0000000000000000E+00      0.0000000000000000E+00
 4.4446829173204109E-04      0.0000000000000000E+00      0.0000000000000000E+00
 4.4666359249946678E-04      0.0000000000000000E+00      0.0000000000000000E+00
 4.4887104606403230E-04      0.0000000000000000E+00      0.0000000000000000E+00
 4.5109579091821877E-04      0.0000000000000000E+00      0.0000000000000000E+00
 4.5334310806010913E-04      0.0000000000000000E+00      0.0000000000000000E+00
 4.5399999999999998E-04      0.0000000000000000E+00      0.0000000000000000E+00
 4.5531378387978166E-04      0.0000000000000000E+00      0.0000000000000000E+00
 4.5759778556123690E-04      0.0000000000000000E+00      0.0000000000000000E+00
 4.5984429283143705E-04      0.0000000000000000E+00      0.0000000000000000E+00
 4.6206284892839195E-04      0.0000000000000000E+00      0.0000000000000000E+00
 4.6425794656415576E-04      0.0000000000000000E+00      0.0000000000000000E+00
 4.6643395774886084E-04      0.0000000000000000E+00      0.0000000000000000E+00
 4.6859502164640145E-04      0.0000000000000000E+00      0.0000000000000000E+00
 4.7074512535182886E-04      0.0000000000000000E+00      0.0000000000000000E+00
 4.7288816976560053E-04      0.0000000000000000E+00      0.0000000000000000E+00
 4.7502803266822832E-04      0.0000000000000000E+00      0.0000000000000000E+00
 4.7716863150256929E-04      0.0000000000000000E+00      0.0000000000000000E+00
 4.7899999999999999E-04      0.0000000000000000E+00      0.0000000000000000E+00
 4.8116856498645630E-04      0.0000000000000000E+00      0.0000000000000000E+00
 4.8334082040739059E-04      0.0000000000000000E+00      0.0000000000000000E+00
 4.8617241194628735E-04      0.0000000000000000E+00      0.0000000000000000E+00
 4.8899040251823025E-04      0.0000000000000000E+00      0.0000000000000000E+00
 4.9181481428471846E-04      0.0000000000000000E+00      0.0000000000000000E+00
 4.9462774475277202E-04      0.0000000000000000E+00      0.0000000000000000E+00
 4.9741255819851381E-04      0.0000000000000000E+00      0.0000000000000000E+00
 5.0015301187407175E-04      0.0000000000000000E+00      0.0000000000000000E+00
 5.0283432894150507E-04      0.0000000000000000E+00      0.0000000000000000E+00
 5.0400000000000000E-04      0.0000000000000000E+00      0.0000000000000000E+00
 5.0633134211698985E-04      0.0000000000000000E+00      0.0000000000000000E+00
 5.0883408000740435E-04      0.0000000000000000E+00      0.0000000000000000E+00
 5.1124997070102658E-04      0.0000000000000000E+00      0.0000000000000000E+00
 5.1359790693240566E-04      0.0000000000000000E+00      0.0000000000000000E+00
 5.1589299692591899E-04      0.0000000000000000E+00      0.0000000000000000E+00
 5.1815564102506361E-04      0.0000000000000000E+00      0.0000000000000000E+00
 5.2040334619984940E-04      0.0000000000000000E+00      0.0000000000000000E+00
 5.2265260756744641E-04      0.0000000000000000E+00      0.0000000000000000E+00
 5.2492013945201396E-04      0.0000000000000000E+00      0.0000000000000000E+00
 5.2721633190209798E-04      0.0000000000000000E+00      0.0000000000000000E+00
 5.2899999999999996E-04      0.0000000000000000E+00      0.0000000000000000E+00
 5.3140254489380016E-04      0.0000000000000000E+00      0.0000000000000000E+00
 5.3382515257616246E-04      0.0000000000000000E+00      0.0000000000000000E+00
 5.3629271541845631E-04      0.0000000000000000E+00      0.0000000000000000E+00
 5.3892782744597082E-04      0.0000000000000000E+00      0.0000000000000000E+00
 5.4160585446271024E-04      0.0000000000000000E+00      0.0000000000000000E+00
 5.4473327415155404E-04      0.0000000000000000E+00      0.0000000000000000E+00
 5.4792161684552132E-04      0.0000000000000000E+00      0.0000000000000000E+00
 5.5112282269085481E-04      0.0000000000000000E+00      0.0000000000000000E+00
 5.5432806179361936E-04      0.0000000000000000E+00      0.0000000000000000E+00
 5.5500000000000005E-04      0.0000000000000000E+00      0.0000000000000000E+00
 5.5634387641276142E-04      0.0000000000000000E+00      0.0000000000000000E+00
 5.5903162923828418E-04      0.0000000000000000E+00      0.0000000000000000E+00
 5.6179218665438409E-04      0.0000000000000000E+00      0.0000000000000000E+00
 5.6455422409367633E-04      0.0000000000000000E+00      0.0000000000000000E+00
 5.6733658218145646E-04      0.0000000000000000E+00      0.0000000000000000E+00
 5.7016328318635820E-04      0.0000000000000000E+00      0.0000000000000000E+00
 5.7306035873748711E-04      0.0000000000000000E+00      0.0000000000000000E+00
 5.7604245125423236E-04      0.0000000000000000E+00      0.0000000000000000E+00
 5.7900001481668182E-04      0.0000000000000000E+00      0.0000000000000000E+00
 5.8000000000000000E-04      0.0000000000000000E+00      0.0000000000000000E+00
 5.8199997036663636E-04      0.0000000000000000E+00      0.0000000000000000E+00
 5.8495474866771262E-04      0.0000000000000000E+00      0.0000000000000000E+00
 5.8784196527170228E-04      0.0000000000000000E+00      0.0000000000000000E+00
 5.9070821783007560E-04      0.0000000000000000E+00      0.0000000000000000E+00
 5.9355288972810175E-04      0.0000000000000000E+00      0.0000000000000000E+00
 5.9637785565585025E-04      0.0000000000000000E+00      0.0000000000000000E+00
 5.9918525276463162E-04      0.0000000000000000E+00      0.0000000000000000E+00
 6.0197755815770795E-04      0.0000000000000000E+00      0.0000000000000000E+00
 6.0475756530925550E-04      0.0000000000000000E+00      0.0000000000000000E+00
 6.0499999999999996E-04      0.0000000000000000E+00      0.0000000000000000E+00
 6.0548486938148888E-04      0.0000000000000000E+00      0.0000000000000000E+00
 6.0645460814446673E-04      0.0000000000000000E+00      0.0000000000000000E+00
 6.0839408567042242E-04      0.0000000000000000E+00      0.0000000000000000E+00
 6.1119575388366093E-04      0.0000000000000000E+00      0.0000000000000000E+00
 6.1483424293488984E-04      0.0000000000000000E+00      0.0000000000000000E+00
 6.1836672101457917E-04      0.0000000000000000E+00      0.0000000000000000E+00
 6.2185412854133808E-04      0.0000000000000000E+00      0.0000000000000000E+00
 6.2531579243149172E-04      0.0000000000000000E+00      0.0000000000000000E+00
 6.2867139129101383E-04      0.0000000000000000E+00      0.0000000000000000E+00
 6.3000000000000003E-04      0.0000000000000000E+00      0.0000000000000000E+00
 6.3265721741797242E-04      0.0000000000000000E+00      0.0000000000000000E+00
 6.3622357678396488E-04      0.0000000000000000E+00      0.0000000000000000E+00
 6.3980327542830721E-04      0.0000000000000000E+00      0.0000000000000000E+00
 6.4340364552973445E-04      0.0000000000000000E+00      0.0000000000000000E+00
 6.4697424260207789E-04      0.0000000000000000E+00      0.0000000000000000E+00
 6.5046944416285242E-04      0.0000000000000000E+00      0.0000000000000000E+00
 6.5385107997460918E-04      0.0000000000000000E+00      0.0000000000000000E+00
 6.5600000000000001E-04      0.0000000000000000E+00      0.0000000000000000E+00
 6.5901901053437020E-04      0.0000000000000000E+00      0.0000000000000000E+00
 6.6174349079055675E-04      0.0000000000000000E+00      0.0000000000000000E+00
 6.6426273880343151E-04      0.0000000000000000E+00      0.0000000000000000E+00
 6.6665340591347602E-04      0.0000000000000000E+00      0.0000000000000000E+00
 6.6896365459551176E-04      0.0000000000000000E+00      0.0000000000000000E+00
 6.7122822502511893E-04      0.0000000000000000E+00      0.0000000000000000E+00
 6.7347557482557417E-04      0.0000000000000000E+00      0.0000000000000000E+00
 6.7573193270916874E-04      0.0000000000000000E+00      0.0000000000000000E+00
 6.7802438209152611E-04      0.0000000000000000E+00      0.0000000000000000E+00
 6.8038412244086932E-04      0.0000000000000000E+00      0.0000000000000000E+00
 6.8099999999999996E-04      0.0000000000000000E+00      0.0000000000000000E+00
 6.8223175511826126E-04      0.0000000000000000E+00      0.0000000000000000E+00
 6.8469526535478386E-04      0.0000000000000000E+00      0.0000000000000000E+00
 6.8745235491119566E-04      0.0000000000000000E+00      0.0000000000000000E+00
 6.9037084963097023E-04      0.0000000000000000E+00      0.0000000000000000E+00
 6.9342922488625650E-04      0.0000000000000000E+00      0.0000000000000000E+00
 6.9656202292570643E-04      0.0000000000000000E+00      0.0000000000000000E+00
 6.9967865952440722E-04      0.0000000000000000E+00      0.0000000000000000E+00
