    time    temp    dens
   7.21049896225459E-02   7.88129409821319E-01   1.05394753034014E+06
     nin     zin       y       x
  1    0     8.34061335256110E-01   8.34061335256110E-01
  0    1     3.98189279643552E-14   3.98189279643552E-14
  1    1     1.34281584741413E-12   2.68563169482826E-12
  2    1     1.08700836573207E-08   3.26102509719622E-08
  1    2     1.00000000000000E-99   1.00000000000000E-99
  2    2     1.16803674640721E-05   4.67214698562883E-05
  4    2     2.54431508394624E-07   1.52658905036775E-06
  3    3     7.24300922453818E-22   4.34580553472291E-21
  4    3     2.40486299042983E-15   1.68340409330088E-14
  5    3     3.18834822511116E-15   2.55067858008893E-14
  6    3     2.35034672856091E-07   2.11531205570482E-06
  3    4     1.00000000000000E-99   1.00000000000000E-99
  5    4     2.91471717482954E-14   2.62324545734659E-13
  6    4     8.91219678165118E-13   8.91219678165119E-12
  7    4     1.83799766175836E-13   2.02179742793420E-12
  8    4     3.49491319241997E-06   4.19389583090397E-05
  3    5     1.00000000000000E-99   1.00000000000000E-99
  5    5     1.00000000000000E-99   1.00000000000000E-99
  6    5     3.65329097599665E-16   4.01862007359632E-15
  7    5     4.16250274306311E-14   4.99500329167573E-13
  8    5     1.57638829545665E-08   2.04930478409365E-07
  9    5     2.21443761380566E-06   3.10021265932792E-05
  3    6     1.00000000000000E-99   1.00000000000000E-99
  4    6     1.00000000000000E-99   1.00000000000000E-99
  5    6     1.00000000000000E-99   1.00000000000000E-99
  6    6     8.32943202083409E-20   9.99531842500091E-19
  7    6     7.26242725811385E-17   9.44115543554801E-16
  8    6     5.26509366086722E-14   7.37113112521411E-13
  9    6     3.38277445441449E-13   5.07416168162174E-12
 10    6     3.41371985277899E-07   5.46195176444638E-06
 11    6     4.79914111934441E-06   8.15853990288551E-05
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     1.00000000000000E-99   1.00000000000000E-99
  5    7     1.00000000000000E-99   1.00000000000000E-99
  6    7     1.00000000000000E-99   1.00000000000000E-99
  7    7     5.92107537227391E-25   8.28950552118347E-24
  8    7     1.88122427202794E-16   2.82183640804191E-15
  9    7     7.98304065574344E-15   1.27728650491895E-13
 10    7     8.70728796572694E-14   1.48023895417358E-12
 11    7     7.84463768277862E-14   1.41203478290015E-12
 12    7     2.04323321711696E-14   3.88214311252223E-13
 13    7     4.25394987350845E-07   8.50789974701691E-06
 14    7     1.00000000000000E-99   1.00000000000000E-99
  5    8     1.00000000000000E-99   1.00000000000000E-99
  6    8     1.00000000000000E-99   1.00000000000000E-99
  7    8     1.00000000000000E-99   1.00000000000000E-99
  8    8     3.29210189661250E-24   5.26736303458000E-23
  9    8     1.00000000000000E-99   1.00000000000000E-99
 10    8     1.56026415975145E-20   2.80847548755261E-19
 11    8     5.33166132376818E-17   1.01301565151595E-15
 12    8     2.56511965720750E-15   5.13023931441500E-14
 13    8     1.79852980589473E-13   3.77691259237893E-12
 14    8     3.93139566233853E-08   8.64907045714476E-07
